book,sym,day,wd,dte,arm,dwell,entry_hm,exit_cfg,sl,K_spot,K_used,spot0,forward,fwd_gap,strike_changed,ce0,pe0,credit,skew,ba_pct,exit_hm,exit_comb,reason,spot_exit,idx_move_pct,gross_lot,net_lot,lot
COMB_NIFTY,NIFTY,2026-07-20,0,1,B,2,09:16,15:20,30,24250,24250,24251.25,24225.75,-25.5,0,87.2,111.45,198.65,-24.25,0.227,15:20,147.15,TIME_EXIT,24240.4,-0.0447,3348,3098,65
COMB_NIFTY,NIFTY,2026-07-20,0,1,B,0,09:16,15:20,30,24250,24250,24251.25,24225.75,-25.5,0,87.2,111.45,198.65,-24.25,0.227,15:20,147.15,TIME_EXIT,24240.4,-0.0447,3348,3098,65
TIMEB_NIFTY,NIFTY,2026-07-20,0,1,A,2,13:01,14:00,20,24200,24200,24186.15,24167.75,-18.4,0,64.45,96.7,161.15,-32.25,0.285,14:00,164.75,TIME_EXIT,24254.15,0.2812,-234,-484,65
TIMEB_NIFTY,NIFTY,2026-07-20,0,1,A,0,13:01,14:00,20,24200,24200,24186.15,24167.75,-18.4,0,64.45,96.7,161.15,-32.25,0.285,14:00,164.75,TIME_EXIT,24254.15,0.2812,-234,-484,65
TIMEB_NIFTY,NIFTY,2026-07-20,0,1,B,2,13:01,14:00,20,24200,24150,24186.15,24167.75,-18.4,1,89.5,71.2,160.7,18.3,0.28,14:00,184.65,TIME_EXIT,24254.15,0.2812,-1557,-1807,65
TIMEB_NIFTY,NIFTY,2026-07-20,0,1,B,0,13:01,14:00,20,24200,24150,24186.15,24167.75,-18.4,1,89.5,71.2,160.7,18.3,0.28,14:00,184.65,TIME_EXIT,24254.15,0.2812,-1557,-1807,65
COMB_NIFTY,NIFTY,2026-07-21,1,0,A,2,09:16,15:20,25,24250,24250,24242.85,24243.6,0.75,0,50.0,56.4,106.4,-6.4,0.38,15:20,64.05,TIME_EXIT,24185.85,-0.2351,2753,2503,65
COMB_NIFTY,NIFTY,2026-07-21,1,0,A,0,09:16,15:20,25,24250,24250,24242.85,24243.6,0.75,0,50.0,56.4,106.4,-6.4,0.38,15:20,64.05,TIME_EXIT,24185.85,-0.2351,2753,2503,65
COMB_NIFTY,NIFTY,2026-07-21,1,0,B,2,09:16,15:20,25,24250,24250,24242.85,24243.6,0.75,0,50.0,56.4,106.4,-6.4,0.38,15:20,64.05,TIME_EXIT,24185.85,-0.2351,2753,2503,65
COMB_NIFTY,NIFTY,2026-07-21,1,0,B,0,09:16,15:20,25,24250,24250,24242.85,24243.6,0.75,0,50.0,56.4,106.4,-6.4,0.38,15:20,64.05,TIME_EXIT,24185.85,-0.2351,2753,2503,65
TIMEB_NIFTY,NIFTY,2026-07-21,1,0,A,2,09:30,11:00,25,24250,24250,24247.75,24247.95,0.2,0,44.95,47.0,91.95,-2.05,0.327,11:00,94.3,TIME_EXIT,24185.15,-0.2582,-153,-403,65
TIMEB_NIFTY,NIFTY,2026-07-21,1,0,A,0,09:30,11:00,25,24250,24250,24247.75,24247.95,0.2,0,44.95,47.0,91.95,-2.05,0.327,11:00,94.3,TIME_EXIT,24185.15,-0.2582,-153,-403,65
TIMEB_NIFTY,NIFTY,2026-07-21,1,0,B,2,09:30,11:00,25,24250,24250,24247.75,24247.95,0.2,0,44.95,47.0,91.95,-2.05,0.327,11:00,94.3,TIME_EXIT,24185.15,-0.2582,-153,-403,65
TIMEB_NIFTY,NIFTY,2026-07-21,1,0,B,0,09:30,11:00,25,24250,24250,24247.75,24247.95,0.2,0,44.95,47.0,91.95,-2.05,0.327,11:00,94.3,TIME_EXIT,24185.15,-0.2582,-153,-403,65
COMB_NIFTY,NIFTY,2026-07-23,3,3,A,2,09:16,15:20,20,23900,23900,23894.6,23892.8,-1.8,0,141.6,148.8,290.4,-7.2,0.241,15:20,254.95,TIME_EXIT,23867.85,-0.1119,2304,2054,65
COMB_NIFTY,NIFTY,2026-07-23,3,3,A,0,09:16,15:20,20,23900,23900,23894.6,23892.8,-1.8,0,141.6,148.8,290.4,-7.2,0.241,15:20,254.95,TIME_EXIT,23867.85,-0.1119,2304,2054,65
COMB_NIFTY,NIFTY,2026-07-23,3,3,B,2,09:16,15:20,20,23900,23900,23894.6,23892.8,-1.8,0,141.6,148.8,290.4,-7.2,0.241,15:20,254.95,TIME_EXIT,23867.85,-0.1119,2304,2054,65
COMB_NIFTY,NIFTY,2026-07-23,3,3,B,0,09:16,15:20,20,23900,23900,23894.6,23892.8,-1.8,0,141.6,148.8,290.4,-7.2,0.241,15:20,254.95,TIME_EXIT,23867.85,-0.1119,2304,2054,65
COMB_NIFTY,NIFTY,2026-07-24,4,2,A,2,09:16,15:20,30,23700,23700,23692.5,23725.15,32.65,0,140.2,115.05,255.25,25.15,0.252,15:20,250.05,TIME_EXIT,23772.7,0.3385,338,88,65
COMB_NIFTY,NIFTY,2026-07-24,4,2,A,0,09:16,15:20,30,23700,23700,23692.5,23725.15,32.65,0,140.2,115.05,255.25,25.15,0.252,15:20,250.05,TIME_EXIT,23772.7,0.3385,338,88,65
COMB_NIFTY,NIFTY,2026-07-24,4,2,B,2,09:16,15:20,30,23700,23750,23692.5,23725.15,32.65,1,114.7,139.8,254.5,-25.1,0.176,15:20,236.6,TIME_EXIT,23772.7,0.3385,1164,914,65
COMB_NIFTY,NIFTY,2026-07-24,4,2,B,0,09:16,15:20,30,23700,23750,23692.5,23725.15,32.65,1,114.7,139.8,254.5,-25.1,0.176,15:20,236.6,TIME_EXIT,23772.7,0.3385,1164,914,65
TIMEB_NIFTY,NIFTY,2026-07-24,4,2,A,2,10:00,12:00,20,23650,23650,23646.05,23672.0,25.95,0,142.15,120.15,262.3,22.0,0.268,12:00,254.05,TIME_EXIT,23696.7,0.2142,536,286,65
TIMEB_NIFTY,NIFTY,2026-07-24,4,2,A,0,10:00,12:00,20,23650,23650,23646.05,23672.0,25.95,0,142.15,120.15,262.3,22.0,0.268,12:00,254.05,TIME_EXIT,23696.7,0.2142,536,286,65
TIMEB_NIFTY,NIFTY,2026-07-24,4,2,B,2,10:00,12:00,20,23650,23650,23646.05,23672.0,25.95,0,142.15,120.15,262.3,22.0,0.268,12:00,254.05,TIME_EXIT,23696.7,0.2142,536,286,65
TIMEB_NIFTY,NIFTY,2026-07-24,4,2,B,0,10:00,12:00,20,23650,23650,23646.05,23672.0,25.95,0,142.15,120.15,262.3,22.0,0.268,12:00,254.05,TIME_EXIT,23696.7,0.2142,536,286,65
COMB_NIFTY,NIFTY,2026-07-27,0,1,A,2,09:16,15:20,30,23950,23950,23941.05,23947.5,6.45,0,82.6,85.1,167.7,-2.5,0.298,15:20,140.1,TIME_EXIT,23995.35,0.2268,1794,1544,65
COMB_NIFTY,NIFTY,2026-07-27,0,1,A,0,09:16,15:20,30,23950,23950,23941.05,23947.5,6.45,0,82.6,85.1,167.7,-2.5,0.298,15:20,140.1,TIME_EXIT,23995.35,0.2268,1794,1544,65
COMB_NIFTY,NIFTY,2026-07-27,0,1,B,2,09:16,15:20,30,23950,23950,23941.05,23947.5,6.45,0,82.6,85.1,167.7,-2.5,0.298,15:20,140.1,TIME_EXIT,23995.35,0.2268,1794,1544,65
COMB_NIFTY,NIFTY,2026-07-27,0,1,B,0,09:16,15:20,30,23950,23950,23941.05,23947.5,6.45,0,82.6,85.1,167.7,-2.5,0.298,15:20,140.1,TIME_EXIT,23995.35,0.2268,1794,1544,65
TIMEB_NIFTY,NIFTY,2026-07-27,0,1,A,2,13:00,14:00,20,23950,23950,23953.9,23963.9,10.0,0,73.35,59.45,132.8,13.9,0.187,14:00,129.9,TIME_EXIT,23971.35,0.0728,189,-61,65
TIMEB_NIFTY,NIFTY,2026-07-27,0,1,A,0,13:00,14:00,20,23950,23950,23953.9,23963.9,10.0,0,73.35,59.45,132.8,13.9,0.187,14:00,129.9,TIME_EXIT,23971.35,0.0728,189,-61,65
TIMEB_NIFTY,NIFTY,2026-07-27,0,1,B,2,13:00,14:00,20,23950,23950,23953.9,23963.9,10.0,0,73.35,59.45,132.8,13.9,0.187,14:00,129.9,TIME_EXIT,23971.35,0.0728,189,-61,65
TIMEB_NIFTY,NIFTY,2026-07-27,0,1,B,0,13:00,14:00,20,23950,23950,23953.9,23963.9,10.0,0,73.35,59.45,132.8,13.9,0.187,14:00,129.9,TIME_EXIT,23971.35,0.0728,189,-61,65
COMB_NIFTY,NIFTY,2026-07-28,1,0,A,2,09:16,15:20,25,24000,24000,24002.1,24001.35,-0.75,0,43.45,42.1,85.55,1.35,0.291,15:20,12.65,TIME_EXIT,24003.1,0.0042,4738,4488,65
COMB_NIFTY,NIFTY,2026-07-28,1,0,A,0,09:16,15:20,25,24000,24000,24002.1,24001.35,-0.75,0,43.45,42.1,85.55,1.35,0.291,15:20,12.65,TIME_EXIT,24003.1,0.0042,4738,4488,65
COMB_NIFTY,NIFTY,2026-07-28,1,0,B,2,09:16,15:20,25,24000,24000,24002.1,24001.35,-0.75,0,43.45,42.1,85.55,1.35,0.291,15:20,12.65,TIME_EXIT,24003.1,0.0042,4738,4488,65
COMB_NIFTY,NIFTY,2026-07-28,1,0,B,0,09:16,15:20,25,24000,24000,24002.1,24001.35,-0.75,0,43.45,42.1,85.55,1.35,0.291,15:20,12.65,TIME_EXIT,24003.1,0.0042,4738,4488,65
TIMEB_NIFTY,NIFTY,2026-07-28,1,0,A,2,09:30,11:00,25,24000,24000,24006.7,24003.85,-2.85,0,46.0,42.15,88.15,3.85,0.227,11:00,74.75,TIME_EXIT,24036.65,0.1248,871,621,65
TIMEB_NIFTY,NIFTY,2026-07-28,1,0,A,0,09:30,11:00,25,24000,24000,24006.7,24003.85,-2.85,0,46.0,42.15,88.15,3.85,0.227,11:00,74.75,TIME_EXIT,24036.65,0.1248,871,621,65
TIMEB_NIFTY,NIFTY,2026-07-28,1,0,B,2,09:30,11:00,25,24000,24000,24006.7,24003.85,-2.85,0,46.0,42.15,88.15,3.85,0.227,11:00,74.75,TIME_EXIT,24036.65,0.1248,871,621,65
TIMEB_NIFTY,NIFTY,2026-07-28,1,0,B,0,09:30,11:00,25,24000,24000,24006.7,24003.85,-2.85,0,46.0,42.15,88.15,3.85,0.227,11:00,74.75,TIME_EXIT,24036.65,0.1248,871,621,65
COMB_NIFTY,NIFTY,2026-07-30,3,3,A,2,09:16,15:20,20,24250,24250,24235.55,24217.55,-18.0,0,101.8,134.25,236.05,-32.45,0.229,15:20,224.7,TIME_EXIT,24314.75,0.3268,738,488,65
COMB_NIFTY,NIFTY,2026-07-30,3,3,A,0,09:16,15:20,20,24250,24250,24235.55,24217.55,-18.0,0,101.8,134.25,236.05,-32.45,0.229,15:20,224.7,TIME_EXIT,24314.75,0.3268,738,488,65
COMB_NIFTY,NIFTY,2026-07-30,3,3,B,2,09:16,15:20,20,24250,24200,24235.55,24217.55,-18.0,1,127.1,110.4,237.5,16.7,0.166,15:20,235.55,TIME_EXIT,24314.75,0.3268,127,-123,65
COMB_NIFTY,NIFTY,2026-07-30,3,3,B,0,09:16,15:20,20,24250,24200,24235.55,24217.55,-18.0,1,127.1,110.4,237.5,16.7,0.166,15:20,235.55,TIME_EXIT,24314.75,0.3268,127,-123,65
COMB_NIFTY,NIFTY,2026-07-31,4,2,A,2,09:16,15:20,30,24350,24350,24362.3,24368.3,6.0,0,107.75,89.45,197.2,18.3,0.223,15:20,177.45,TIME_EXIT,24377.45,0.0622,1284,1034,65
COMB_NIFTY,NIFTY,2026-07-31,4,2,A,0,09:16,15:20,30,24350,24350,24362.3,24368.3,6.0,0,107.75,89.45,197.2,18.3,0.223,15:20,177.45,TIME_EXIT,24377.45,0.0622,1284,1034,65
COMB_NIFTY,NIFTY,2026-07-31,4,2,B,2,09:16,15:20,30,24350,24350,24362.3,24368.3,6.0,0,107.75,89.45,197.2,18.3,0.223,15:20,177.45,TIME_EXIT,24377.45,0.0622,1284,1034,65
COMB_NIFTY,NIFTY,2026-07-31,4,2,B,0,09:16,15:20,30,24350,24350,24362.3,24368.3,6.0,0,107.75,89.45,197.2,18.3,0.223,15:20,177.45,TIME_EXIT,24377.45,0.0622,1284,1034,65
TIMEB_NIFTY,NIFTY,2026-07-31,4,2,A,2,10:00,12:00,20,24350,24350,24357.6,24355.8,-1.8,0,98.95,93.15,192.1,5.8,0.26,12:00,185.15,TIME_EXIT,24364.85,0.0298,452,202,65
TIMEB_NIFTY,NIFTY,2026-07-31,4,2,A,0,10:00,12:00,20,24350,24350,24357.6,24355.8,-1.8,0,98.95,93.15,192.1,5.8,0.26,12:00,185.15,TIME_EXIT,24364.85,0.0298,452,202,65
TIMEB_NIFTY,NIFTY,2026-07-31,4,2,B,2,10:00,12:00,20,24350,24350,24357.6,24355.8,-1.8,0,98.95,93.15,192.1,5.8,0.26,12:00,185.15,TIME_EXIT,24364.85,0.0298,452,202,65
TIMEB_NIFTY,NIFTY,2026-07-31,4,2,B,0,10:00,12:00,20,24350,24350,24357.6,24355.8,-1.8,0,98.95,93.15,192.1,5.8,0.26,12:00,185.15,TIME_EXIT,24364.85,0.0298,452,202,65
COMB_NIFTY,NIFTY,2026-08-03,0,1,A,2,09:16,15:20,30,24550,24550,24553.8,24556.95,3.15,0,71.65,64.7,136.35,6.95,0.257,15:20,115.9,TIME_EXIT,24573.35,0.0796,1329,1079,65
COMB_NIFTY,NIFTY,2026-08-03,0,1,A,0,09:16,15:20,30,24550,24550,24553.8,24556.95,3.15,0,71.65,64.7,136.35,6.95,0.257,15:20,115.9,TIME_EXIT,24573.35,0.0796,1329,1079,65
COMB_NIFTY,NIFTY,2026-08-03,0,1,B,2,09:16,15:20,30,24550,24550,24553.8,24556.95,3.15,0,71.65,64.7,136.35,6.95,0.257,15:20,115.9,TIME_EXIT,24573.35,0.0796,1329,1079,65
COMB_NIFTY,NIFTY,2026-08-03,0,1,B,0,09:16,15:20,30,24550,24550,24553.8,24556.95,3.15,0,71.65,64.7,136.35,6.95,0.257,15:20,115.9,TIME_EXIT,24573.35,0.0796,1329,1079,65
TIMEB_NIFTY,NIFTY,2026-08-03,0,1,A,2,13:00,14:00,20,24600,24600,24584.2,24571.7,-12.5,0,47.15,75.45,122.6,-28.3,0.238,14:00,115.95,TIME_EXIT,24586.7,0.0102,432,182,65
TIMEB_NIFTY,NIFTY,2026-08-03,0,1,A,0,13:00,14:00,20,24600,24600,24584.2,24571.7,-12.5,0,47.15,75.45,122.6,-28.3,0.238,14:00,115.95,TIME_EXIT,24586.7,0.0102,432,182,65
TIMEB_NIFTY,NIFTY,2026-08-03,0,1,B,2,13:00,14:00,20,24600,24550,24584.2,24571.7,-12.5,1,73.0,51.0,124.0,22.0,0.25,14:00,120.15,TIME_EXIT,24586.7,0.0102,250,0,65
TIMEB_NIFTY,NIFTY,2026-08-03,0,1,B,0,13:00,14:00,20,24600,24550,24584.2,24571.7,-12.5,1,73.0,51.0,124.0,22.0,0.25,14:00,120.15,TIME_EXIT,24586.7,0.0102,250,0,65
COMB_NIFTY,NIFTY,2026-08-04,1,0,A,2,09:16,15:20,25,24600,24600,24605.1,24594.3,-10.8,0,43.55,49.25,92.8,-5.7,0.273,12:10,120.25,SL_DWELL,24506.8,-0.3995,-1784,-2034,65
COMB_NIFTY,NIFTY,2026-08-04,1,0,A,0,09:16,15:20,25,24600,24600,24605.1,24594.3,-10.8,0,43.55,49.25,92.8,-5.7,0.273,12:01,120.05,SL_IMMEDIATE,24506.4,-0.4011,-1771,-2021,65
COMB_NIFTY,NIFTY,2026-08-04,1,0,B,2,09:16,15:20,25,24600,24600,24605.1,24594.3,-10.8,0,43.55,49.25,92.8,-5.7,0.273,12:10,120.25,SL_DWELL,24506.8,-0.3995,-1784,-2034,65
COMB_NIFTY,NIFTY,2026-08-04,1,0,B,0,09:16,15:20,25,24600,24600,24605.1,24594.3,-10.8,0,43.55,49.25,92.8,-5.7,0.273,12:01,120.05,SL_IMMEDIATE,24506.4,-0.4011,-1771,-2021,65
TIMEB_NIFTY,NIFTY,2026-08-04,1,0,A,2,09:30,11:00,25,24600,24600,24598.5,24595.7,-2.8,0,44.85,49.15,94.0,-4.3,0.162,11:00,80.2,TIME_EXIT,24576.95,-0.0876,897,647,65
TIMEB_NIFTY,NIFTY,2026-08-04,1,0,A,0,09:30,11:00,25,24600,24600,24598.5,24595.7,-2.8,0,44.85,49.15,94.0,-4.3,0.162,11:00,80.2,TIME_EXIT,24576.95,-0.0876,897,647,65
TIMEB_NIFTY,NIFTY,2026-08-04,1,0,B,2,09:30,11:00,25,24600,24600,24598.5,24595.7,-2.8,0,44.85,49.15,94.0,-4.3,0.162,11:00,80.2,TIME_EXIT,24576.95,-0.0876,897,647,65
TIMEB_NIFTY,NIFTY,2026-08-04,1,0,B,0,09:30,11:00,25,24600,24600,24598.5,24595.7,-2.8,0,44.85,49.15,94.0,-4.3,0.162,11:00,80.2,TIME_EXIT,24576.95,-0.0876,897,647,65
COMB_NIFTY,NIFTY,2026-08-06,3,3,A,2,09:16,15:20,20,24650,24650,24628.05,24656.25,28.2,0,129.8,123.55,253.35,6.25,0.156,15:20,255.25,TIME_EXIT,24627.95,-0.0004,-123,-373,65
COMB_NIFTY,NIFTY,2026-08-06,3,3,A,0,09:16,15:20,20,24650,24650,24628.05,24656.25,28.2,0,129.8,123.55,253.35,6.25,0.156,15:20,255.25,TIME_EXIT,24627.95,-0.0004,-123,-373,65
COMB_NIFTY,NIFTY,2026-08-06,3,3,B,2,09:16,15:20,20,24650,24650,24628.05,24656.25,28.2,0,129.8,123.55,253.35,6.25,0.156,15:20,255.25,TIME_EXIT,24627.95,-0.0004,-123,-373,65
COMB_NIFTY,NIFTY,2026-08-06,3,3,B,0,09:16,15:20,20,24650,24650,24628.05,24656.25,28.2,0,129.8,123.55,253.35,6.25,0.156,15:20,255.25,TIME_EXIT,24627.95,-0.0004,-123,-373,65
COMB_NIFTY,NIFTY,2026-08-07,4,2,A,2,09:16,15:20,30,24600,24600,24583.15,24612.35,29.2,0,130.95,118.6,249.55,12.35,0.12,15:20,217.35,TIME_EXIT,24557.0,-0.1064,2093,1843,65
COMB_NIFTY,NIFTY,2026-08-07,4,2,A,0,09:16,15:20,30,24600,24600,24583.15,24612.35,29.2,0,130.95,118.6,249.55,12.35,0.12,15:20,217.35,TIME_EXIT,24557.0,-0.1064,2093,1843,65
COMB_NIFTY,NIFTY,2026-08-07,4,2,B,2,09:16,15:20,30,24600,24600,24583.15,24612.35,29.2,0,130.95,118.6,249.55,12.35,0.12,15:20,217.35,TIME_EXIT,24557.0,-0.1064,2093,1843,65
COMB_NIFTY,NIFTY,2026-08-07,4,2,B,0,09:16,15:20,30,24600,24600,24583.15,24612.35,29.2,0,130.95,118.6,249.55,12.35,0.12,15:20,217.35,TIME_EXIT,24557.0,-0.1064,2093,1843,65
TIMEB_NIFTY,NIFTY,2026-08-07,4,2,A,2,10:00,12:00,20,24650,24650,24627.05,24640.5,13.45,0,127.7,137.2,264.9,-9.5,0.209,12:00,257.25,TIME_EXIT,24560.8,-0.269,497,247,65
TIMEB_NIFTY,NIFTY,2026-08-07,4,2,A,0,10:00,12:00,20,24650,24650,24627.05,24640.5,13.45,0,127.7,137.2,264.9,-9.5,0.209,12:00,257.25,TIME_EXIT,24560.8,-0.269,497,247,65
TIMEB_NIFTY,NIFTY,2026-08-07,4,2,B,2,10:00,12:00,20,24650,24650,24627.05,24640.5,13.45,0,127.7,137.2,264.9,-9.5,0.209,12:00,257.25,TIME_EXIT,24560.8,-0.269,497,247,65
TIMEB_NIFTY,NIFTY,2026-08-07,4,2,B,0,10:00,12:00,20,24650,24650,24627.05,24640.5,13.45,0,127.7,137.2,264.9,-9.5,0.209,12:00,257.25,TIME_EXIT,24560.8,-0.269,497,247,65
COMB_NIFTY,NIFTY,2026-08-10,0,1,A,2,09:16,15:20,30,24550,24550,24566.95,24583.2,16.25,0,121.35,88.15,209.5,33.2,0.244,15:20,160.05,TIME_EXIT,24560.15,-0.0277,3214,2964,65
COMB_NIFTY,NIFTY,2026-08-10,0,1,A,0,09:16,15:20,30,24550,24550,24566.95,24583.2,16.25,0,121.35,88.15,209.5,33.2,0.244,15:20,160.05,TIME_EXIT,24560.15,-0.0277,3214,2964,65
COMB_NIFTY,NIFTY,2026-08-10,0,1,B,2,09:16,15:20,30,24550,24600,24566.95,24583.2,16.25,1,95.6,112.45,208.05,-16.85,0.142,15:20,150.5,TIME_EXIT,24560.15,-0.0277,3741,3491,65
COMB_NIFTY,NIFTY,2026-08-10,0,1,B,0,09:16,15:20,30,24550,24600,24566.95,24583.2,16.25,1,95.6,112.45,208.05,-16.85,0.142,15:20,150.5,TIME_EXIT,24560.15,-0.0277,3741,3491,65
TIMEB_NIFTY,NIFTY,2026-08-10,0,1,A,2,13:00,14:00,20,24600,24600,24587.1,24613.65,26.55,0,89.1,75.45,164.55,13.65,0.245,14:00,159.75,TIME_EXIT,24591.8,0.0191,312,62,65
TIMEB_NIFTY,NIFTY,2026-08-10,0,1,A,0,13:00,14:00,20,24600,24600,24587.1,24613.65,26.55,0,89.1,75.45,164.55,13.65,0.245,14:00,159.75,TIME_EXIT,24591.8,0.0191,312,62,65
TIMEB_NIFTY,NIFTY,2026-08-10,0,1,B,2,13:00,14:00,20,24600,24600,24587.1,24613.65,26.55,0,89.1,75.45,164.55,13.65,0.245,14:00,159.75,TIME_EXIT,24591.8,0.0191,312,62,65
TIMEB_NIFTY,NIFTY,2026-08-10,0,1,B,0,13:00,14:00,20,24600,24600,24587.1,24613.65,26.55,0,89.1,75.45,164.55,13.65,0.245,14:00,159.75,TIME_EXIT,24591.8,0.0191,312,62,65
COMB_NIFTY,NIFTY,2026-08-11,1,0,A,2,09:16,15:20,25,24550,24550,24537.1,24535.05,-2.05,0,57.5,72.45,129.95,-14.95,0.078,15:20,95.75,TIME_EXIT,24450.25,-0.354,2223,1973,65
COMB_NIFTY,NIFTY,2026-08-11,1,0,A,0,09:16,15:20,25,24550,24550,24537.1,24535.05,-2.05,0,57.5,72.45,129.95,-14.95,0.078,15:20,95.75,TIME_EXIT,24450.25,-0.354,2223,1973,65
COMB_NIFTY,NIFTY,2026-08-11,1,0,B,2,09:16,15:20,25,24550,24550,24537.1,24535.05,-2.05,0,57.5,72.45,129.95,-14.95,0.078,15:20,95.75,TIME_EXIT,24450.25,-0.354,2223,1973,65
COMB_NIFTY,NIFTY,2026-08-11,1,0,B,0,09:16,15:20,25,24550,24550,24537.1,24535.05,-2.05,0,57.5,72.45,129.95,-14.95,0.078,15:20,95.75,TIME_EXIT,24450.25,-0.354,2223,1973,65
TIMEB_NIFTY,NIFTY,2026-08-11,1,0,A,2,09:30,11:00,25,24500,24500,24487.4,24492.7,5.3,0,66.8,74.1,140.9,-7.3,0.247,11:00,105.15,TIME_EXIT,24469.55,-0.0729,2324,2074,65
TIMEB_NIFTY,NIFTY,2026-08-11,1,0,A,0,09:30,11:00,25,24500,24500,24487.4,24492.7,5.3,0,66.8,74.1,140.9,-7.3,0.247,11:00,105.15,TIME_EXIT,24469.55,-0.0729,2324,2074,65
TIMEB_NIFTY,NIFTY,2026-08-11,1,0,B,2,09:30,11:00,25,24500,24500,24487.4,24492.7,5.3,0,66.8,74.1,140.9,-7.3,0.247,11:00,105.15,TIME_EXIT,24469.55,-0.0729,2324,2074,65
TIMEB_NIFTY,NIFTY,2026-08-11,1,0,B,0,09:30,11:00,25,24500,24500,24487.4,24492.7,5.3,0,66.8,74.1,140.9,-7.3,0.247,11:00,105.15,TIME_EXIT,24469.55,-0.0729,2324,2074,65
COMB_NIFTY,NIFTY,2026-08-13,3,3,A,2,09:16,15:20,20,24350,24350,24361.25,24409.5,48.25,0,150.7,91.2,241.9,59.5,0.27,15:20,216.2,TIME_EXIT,24353.35,-0.0324,1670,1420,65
COMB_NIFTY,NIFTY,2026-08-13,3,3,A,0,09:16,15:20,20,24350,24350,24361.25,24409.5,48.25,0,150.7,91.2,241.9,59.5,0.27,15:20,216.2,TIME_EXIT,24353.35,-0.0324,1670,1420,65
COMB_NIFTY,NIFTY,2026-08-13,3,3,B,2,09:16,15:20,20,24350,24400,24361.25,24409.5,48.25,1,123.05,113.45,236.5,9.6,0.211,15:20,203.95,TIME_EXIT,24353.35,-0.0324,2116,1866,65
COMB_NIFTY,NIFTY,2026-08-13,3,3,B,0,09:16,15:20,20,24350,24400,24361.25,24409.5,48.25,1,123.05,113.45,236.5,9.6,0.211,15:20,203.95,TIME_EXIT,24353.35,-0.0324,2116,1866,65
COMB_NIFTY,NIFTY,2026-08-14,4,2,A,2,09:16,15:20,30,24350,24350,24329.0,24370.1,41.1,0,106.1,86.0,192.1,20.1,0.286,15:20,178.2,TIME_EXIT,24354.85,0.1063,904,654,65
COMB_NIFTY,NIFTY,2026-08-14,4,2,A,0,09:16,15:20,30,24350,24350,24329.0,24370.1,41.1,0,106.1,86.0,192.1,20.1,0.286,15:20,178.2,TIME_EXIT,24354.85,0.1063,904,654,65
COMB_NIFTY,NIFTY,2026-08-14,4,2,B,2,09:16,15:20,30,24350,24350,24329.0,24370.1,41.1,0,106.1,86.0,192.1,20.1,0.286,15:20,178.2,TIME_EXIT,24354.85,0.1063,904,654,65
COMB_NIFTY,NIFTY,2026-08-14,4,2,B,0,09:16,15:20,30,24350,24350,24329.0,24370.1,41.1,0,106.1,86.0,192.1,20.1,0.286,15:20,178.2,TIME_EXIT,24354.85,0.1063,904,654,65
TIMEB_NIFTY,NIFTY,2026-08-14,4,2,A,2,10:00,12:00,20,24350,24350,24343.55,24374.25,30.7,0,104.0,79.75,183.75,24.25,0.127,12:00,173.7,TIME_EXIT,24328.2,-0.0631,653,403,65
TIMEB_NIFTY,NIFTY,2026-08-14,4,2,A,0,10:00,12:00,20,24350,24350,24343.55,24374.25,30.7,0,104.0,79.75,183.75,24.25,0.127,12:00,173.7,TIME_EXIT,24328.2,-0.0631,653,403,65
TIMEB_NIFTY,NIFTY,2026-08-14,4,2,B,2,10:00,12:00,20,24350,24350,24343.55,24374.25,30.7,0,104.0,79.75,183.75,24.25,0.127,12:00,173.7,TIME_EXIT,24328.2,-0.0631,653,403,65
TIMEB_NIFTY,NIFTY,2026-08-14,4,2,B,0,10:00,12:00,20,24350,24350,24343.55,24374.25,30.7,0,104.0,79.75,183.75,24.25,0.127,12:00,173.7,TIME_EXIT,24328.2,-0.0631,653,403,65
COMB_NIFTY,NIFTY,2026-08-17,0,1,A,2,09:16,15:20,30,24300,24300,24307.95,24323.6,15.65,0,79.3,55.7,135.0,23.6,0.184,15:20,133.05,TIME_EXIT,24339.8,0.131,127,-123,65
COMB_NIFTY,NIFTY,2026-08-17,0,1,A,0,09:16,15:20,30,24300,24300,24307.95,24323.6,15.65,0,79.3,55.7,135.0,23.6,0.184,15:20,133.05,TIME_EXIT,24339.8,0.131,127,-123,65
COMB_NIFTY,NIFTY,2026-08-17,0,1,B,2,09:16,15:20,30,24300,24300,24307.95,24323.6,15.65,0,79.3,55.7,135.0,23.6,0.184,15:20,133.05,TIME_EXIT,24339.8,0.131,127,-123,65
COMB_NIFTY,NIFTY,2026-08-17,0,1,B,0,09:16,15:20,30,24300,24300,24307.95,24323.6,15.65,0,79.3,55.7,135.0,23.6,0.184,15:20,133.05,TIME_EXIT,24339.8,0.131,127,-123,65
TIMEB_NIFTY,NIFTY,2026-08-17,0,1,A,2,13:00,14:00,20,24350,24350,24334.0,24375.95,41.95,0,75.5,49.55,125.05,25.95,0.284,14:00,121.1,TIME_EXIT,24338.3,0.0177,257,7,65
TIMEB_NIFTY,NIFTY,2026-08-17,0,1,A,0,13:00,14:00,20,24350,24350,24334.0,24375.95,41.95,0,75.5,49.55,125.05,25.95,0.284,14:00,121.1,TIME_EXIT,24338.3,0.0177,257,7,65
