symbol,tf,signal,policy,cagr,calmar,maxdd,bh_cagr,bh_calmar,bh_maxdd,null_cagr_med,null_calmar_med,null_maxdd_med,pct_cagr,pct_calmar,n_draws,time_in_mkt,n_trades
IDFCFIRSTB,60min,MST_7_5.0_7_2.0,long_flat,0.146021,0.321,-0.454851,0.016976,0.0217,-0.780547,0.02167,0.0378,-0.613302,0.975,0.98,200,0.5186,109
IDFCFIRSTB,60min,MST_7_6.0_7_2.0,long_flat,0.17668,0.4701,-0.375821,0.016976,0.0217,-0.780547,0.029896,0.0502,-0.634144,1.0,0.995,200,0.5275,78
INDHOTEL,60min,EMA_9_21,long_flat,0.008692,0.0131,-0.665227,0.173502,0.2823,-0.614699,0.033673,0.0617,-0.575021,0.305,0.305,200,0.5223,394
INDHOTEL,60min,EMA_10_30,long_flat,0.059306,0.1027,-0.57721,0.173502,0.2823,-0.614699,0.054504,0.0992,-0.537083,0.545,0.505,200,0.5261,311
INDHOTEL,60min,EMA_20_50,long_flat,0.071612,0.1529,-0.468375,0.173502,0.2823,-0.614699,0.086093,0.1718,-0.491173,0.415,0.43,200,0.5263,174
INDHOTEL,60min,EMA_50_200,long_flat,0.094877,0.2049,-0.463012,0.173502,0.2823,-0.614699,0.108788,0.201,-0.532193,0.435,0.505,200,0.5484,55
INDHOTEL,60min,ST_7_3.0,long_flat,0.059671,0.0976,-0.611188,0.173502,0.2823,-0.614699,0.07419,0.1318,-0.537665,0.45,0.385,200,0.5583,248
INDHOTEL,60min,ST_7_2.5,long_flat,0.03496,0.0524,-0.667689,0.173502,0.2823,-0.614699,0.058316,0.1026,-0.568185,0.36,0.315,200,0.5457,316
INDHOTEL,60min,ST_10_5.0,long_flat,0.044511,0.0851,-0.522768,0.173502,0.2823,-0.614699,0.094092,0.1799,-0.527857,0.105,0.12,200,0.5622,115
INDHOTEL,60min,MST_7_5.0_7_2.0,long_flat,0.040808,0.0741,-0.55064,0.173502,0.2823,-0.614699,0.096161,0.1792,-0.530447,0.16,0.18,200,0.5635,121
INDHOTEL,60min,MST_7_6.0_7_2.0,long_flat,0.031765,0.0641,-0.495547,0.173502,0.2823,-0.614699,0.097682,0.1998,-0.502267,0.125,0.135,200,0.5571,95
INDIANB,60min,EMA_9_21,long_flat,0.257598,0.5802,-0.443973,0.143351,0.1591,-0.900799,0.035539,0.0502,-0.756043,1.0,1.0,200,0.4982,347
INDIANB,60min,EMA_10_30,long_flat,0.277437,0.7264,-0.381921,0.143351,0.1591,-0.900799,0.040255,0.0527,-0.763159,1.0,1.0,200,0.4943,262
INDIANB,60min,EMA_20_50,long_flat,0.210448,0.4905,-0.429041,0.143351,0.1591,-0.900799,0.066758,0.0854,-0.750782,0.965,0.995,200,0.4974,153
INDIANB,60min,EMA_50_200,long_flat,0.158886,0.3446,-0.46108,0.143351,0.1591,-0.900799,0.102017,0.1388,-0.737242,0.785,0.9,200,0.5311,47
INDIANB,60min,ST_7_3.0,long_flat,0.173428,0.3156,-0.549489,0.143351,0.1591,-0.900799,0.045739,0.0589,-0.785544,0.97,0.995,200,0.5267,246
INDIANB,60min,ST_7_2.5,long_flat,0.155457,0.2267,-0.685746,0.143351,0.1591,-0.900799,0.030952,0.0433,-0.786674,0.945,0.94,200,0.5202,312
INDIANB,60min,ST_10_5.0,long_flat,0.232613,0.4841,-0.480501,0.143351,0.1591,-0.900799,0.0682,0.092,-0.75367,0.98,0.995,200,0.5274,117
INDIANB,60min,MST_7_5.0_7_2.0,long_flat,0.202963,0.4361,-0.465387,0.143351,0.1591,-0.900799,0.078047,0.1068,-0.757194,0.95,0.985,200,0.5343,121
INDIANB,60min,MST_7_6.0_7_2.0,long_flat,0.223347,0.5244,-0.425942,0.143351,0.1591,-0.900799,0.085014,0.1128,-0.759322,0.965,0.99,200,0.5295,94
INDUSINDBK,60min,EMA_9_21,long_flat,0.027194,0.0501,-0.543207,0.013554,0.0155,-0.875413,-0.032904,-0.0424,-0.764597,0.84,0.855,200,0.5422,378
INDUSINDBK,60min,EMA_10_30,long_flat,0.021082,0.0333,-0.632928,0.013554,0.0155,-0.875413,-0.026793,-0.0371,-0.770294,0.8,0.805,200,0.5495,314
INDUSINDBK,60min,EMA_20_50,long_flat,0.053514,0.1086,-0.492931,0.013554,0.0155,-0.875413,-0.003799,-0.005,-0.76771,0.815,0.86,200,0.5668,171
INDUSINDBK,60min,EMA_50_200,long_flat,0.068323,0.1708,-0.400013,0.013554,0.0155,-0.875413,0.01423,0.0169,-0.811505,0.725,0.84,200,0.5876,46
INDUSINDBK,60min,ST_7_3.0,long_flat,-0.023016,-0.0314,-0.7338,0.013554,0.0155,-0.875413,-0.003513,-0.0055,-0.740671,0.37,0.38,200,0.5518,270
INDUSINDBK,60min,ST_7_2.5,long_flat,-0.003395,-0.0054,-0.626776,0.013554,0.0155,-0.875413,-0.02878,-0.0372,-0.765668,0.68,0.675,200,0.5498,343
INDUSINDBK,60min,ST_10_5.0,long_flat,0.06001,0.1168,-0.513973,0.013554,0.0155,-0.875413,0.007192,0.011,-0.776478,0.76,0.815,200,0.5666,120
INDUSINDBK,60min,MST_7_5.0_7_2.0,long_flat,0.050856,0.1014,-0.50153,0.013554,0.0155,-0.875413,0.013191,0.0176,-0.758747,0.69,0.78,200,0.5655,127
INDUSINDBK,60min,MST_7_6.0_7_2.0,long_flat,0.04643,0.0887,-0.523229,0.013554,0.0155,-0.875413,0.009798,0.013,-0.774228,0.665,0.745,200,0.5632,97
INTELLECT,60min,EMA_9_21,long_flat,0.231706,0.4622,-0.501303,0.183267,0.2165,-0.846325,0.061929,0.0847,-0.747012,0.97,0.98,200,0.5133,369
INTELLECT,60min,EMA_10_30,long_flat,0.292747,0.6806,-0.430106,0.183267,0.2165,-0.846325,0.059016,0.0833,-0.744497,1.0,1.0,200,0.5173,277
INTELLECT,60min,EMA_20_50,long_flat,0.305137,0.5835,-0.522957,0.183267,0.2165,-0.846325,0.081934,0.125,-0.738006,1.0,0.995,200,0.525,152
INTELLECT,60min,EMA_50_200,long_flat,0.378775,0.7965,-0.475544,0.183267,0.2165,-0.846325,0.125611,0.1864,-0.701519,0.995,0.995,200,0.5117,41
INTELLECT,60min,ST_7_3.0,long_flat,0.288589,0.6304,-0.457804,0.183267,0.2165,-0.846325,0.083435,0.1064,-0.742272,0.985,0.995,200,0.5582,223
INTELLECT,60min,ST_7_2.5,long_flat,0.238029,0.5039,-0.472346,0.183267,0.2165,-0.846325,0.063665,0.0824,-0.757457,0.975,0.985,200,0.5452,290
INTELLECT,60min,ST_10_5.0,long_flat,0.288655,0.6437,-0.448448,0.183267,0.2165,-0.846325,0.102479,0.1421,-0.741295,0.96,0.99,200,0.5617,108
INTELLECT,60min,MST_7_5.0_7_2.0,long_flat,0.316311,0.6643,-0.476173,0.183267,0.2165,-0.846325,0.10622,0.1488,-0.7491,0.985,0.995,200,0.5529,112
INTELLECT,60min,MST_7_6.0_7_2.0,long_flat,0.325948,0.6051,-0.538668,0.183267,0.2165,-0.846325,0.113074,0.1471,-0.773679,1.0,0.995,200,0.5652,86
IRB,60min,EMA_9_21,long_flat,0.095456,0.1832,-0.52094,0.035821,0.0431,-0.830986,-0.019059,-0.0278,-0.723056,0.93,0.935,200,0.4758,361
IRB,60min,EMA_10_30,long_flat,0.078343,0.1416,-0.553146,0.035821,0.0431,-0.830986,0.00266,0.004,-0.710056,0.85,0.88,200,0.4786,301
IRB,60min,EMA_20_50,long_flat,0.107257,0.1977,-0.542519,0.035821,0.0431,-0.830986,0.010946,0.0149,-0.721931,0.925,0.94,200,0.4812,158
IRB,60min,EMA_50_200,long_flat,-0.02329,-0.0314,-0.741343,0.035821,0.0431,-0.830986,0.033682,0.0485,-0.670185,0.19,0.19,200,0.4624,60
IRB,60min,ST_7_3.0,long_flat,0.081059,0.1539,-0.526597,0.035821,0.0431,-0.830986,-0.000909,-0.0013,-0.731454,0.88,0.895,200,0.532,232
IRB,60min,ST_7_2.5,long_flat,0.025603,0.0391,-0.655626,0.035821,0.0431,-0.830986,-0.009992,-0.0129,-0.729843,0.705,0.705,200,0.5216,309
IRB,60min,ST_10_5.0,long_flat,0.045908,0.0743,-0.617632,0.035821,0.0431,-0.830986,0.030637,0.0417,-0.718568,0.57,0.625,200,0.5225,116
IRB,60min,MST_7_5.0_7_2.0,long_flat,0.106556,0.1778,-0.599311,0.035821,0.0431,-0.830986,0.02681,0.0372,-0.715143,0.845,0.85,200,0.526,114
IRB,60min,MST_7_6.0_7_2.0,long_flat,0.085209,0.1463,-0.582604,0.035821,0.0431,-0.830986,0.025571,0.0397,-0.711036,0.835,0.855,200,0.5156,90
ITC,60min,EMA_9_21,long_flat,0.022298,0.0449,-0.496742,0.021967,0.0361,-0.607744,-0.02996,-0.0554,-0.525728,0.91,0.915,200,0.4943,382
ITC,60min,EMA_10_30,long_flat,0.023357,0.0515,-0.453768,0.021967,0.0361,-0.607744,-0.013864,-0.0259,-0.51354,0.86,0.86,200,0.4961,300
ITC,60min,EMA_20_50,long_flat,0.01932,0.0524,-0.368892,0.021967,0.0361,-0.607744,0.007225,0.0158,-0.4805,0.645,0.7,200,0.4984,164
ITC,60min,EMA_50_200,long_flat,0.045322,0.1743,-0.260054,0.021967,0.0361,-0.607744,0.028562,0.0636,-0.44983,0.655,0.84,200,0.4945,50
ITC,60min,ST_7_3.0,long_flat,0.058377,0.1455,-0.401195,0.021967,0.0361,-0.607744,-0.007325,-0.0139,-0.500712,0.975,0.975,200,0.5135,247
ITC,60min,ST_7_2.5,long_flat,0.066755,0.1773,-0.376542,0.021967,0.0361,-0.607744,-0.014674,-0.0266,-0.519127,0.99,0.98,200,0.5252,309
ITC,60min,ST_10_5.0,long_flat,0.021239,0.0558,-0.380696,0.021967,0.0361,-0.607744,0.017806,0.0389,-0.464558,0.53,0.55,200,0.5196,124
ITC,60min,MST_7_5.0_7_2.0,long_flat,0.037758,0.103,-0.366552,0.021967,0.0361,-0.607744,0.012614,0.0285,-0.46509,0.735,0.8,200,0.5261,125
ITC,60min,MST_7_6.0_7_2.0,long_flat,0.015158,0.0382,-0.396474,0.021967,0.0361,-0.607744,0.019463,0.0397,-0.465366,0.46,0.49,200,0.5344,95
JSWENERGY,60min,EMA_9_21,long_flat,0.04487,0.0679,-0.660678,0.139481,0.1941,-0.718427,0.036863,0.061,-0.628694,0.56,0.53,200,0.4916,381
JSWENERGY,60min,EMA_10_30,long_flat,0.031755,0.0435,-0.729841,0.139481,0.1941,-0.718427,0.036841,0.0597,-0.617014,0.46,0.42,200,0.497,314
JSWENERGY,60min,EMA_20_50,long_flat,0.028396,0.0383,-0.741134,0.139481,0.1941,-0.718427,0.064607,0.0989,-0.622178,0.23,0.225,200,0.506,171
JSWENERGY,60min,EMA_50_200,long_flat,0.145665,0.2914,-0.499837,0.139481,0.1941,-0.718427,0.0871,0.1512,-0.580838,0.81,0.85,200,0.5496,53
JSWENERGY,60min,ST_7_3.0,long_flat,0.049762,0.075,-0.663117,0.139481,0.1941,-0.718427,0.050606,0.0788,-0.620382,0.49,0.475,200,0.5167,244
JSWENERGY,60min,ST_7_2.5,long_flat,0.096731,0.1699,-0.56937,0.139481,0.1941,-0.718427,0.040786,0.0629,-0.648285,0.84,0.83,200,0.5127,316
JSWENERGY,60min,ST_10_5.0,long_flat,0.038807,0.05,-0.775648,0.139481,0.1941,-0.718427,0.079693,0.1345,-0.592925,0.255,0.215,200,0.5515,118
JSWENERGY,60min,MST_7_5.0_7_2.0,long_flat,0.071219,0.0934,-0.762527,0.139481,0.1941,-0.718427,0.082641,0.1318,-0.601017,0.43,0.37,200,0.544,121
JSWENERGY,60min,MST_7_6.0_7_2.0,long_flat,0.030962,0.0384,-0.805463,0.139481,0.1941,-0.718427,0.086675,0.1452,-0.59345,0.19,0.165,200,0.5691,98
JUBLFOOD,60min,EMA_9_21,long_flat,0.013277,0.0191,-0.694905,0.101921,0.1686,-0.604466,0.002687,0.0046,-0.587873,0.585,0.56,200,0.5149,386
JUBLFOOD,60min,EMA_10_30,long_flat,0.020483,0.0321,-0.637729,0.101921,0.1686,-0.604466,0.024115,0.0441,-0.558682,0.49,0.485,200,0.5183,292
JUBLFOOD,60min,EMA_20_50,long_flat,0.13607,0.3818,-0.356361,0.101921,0.1686,-0.604466,0.051864,0.1044,-0.52826,0.93,0.975,200,0.5225,145
JUBLFOOD,60min,EMA_50_200,long_flat,0.123476,0.2934,-0.420876,0.101921,0.1686,-0.604466,0.067015,0.1272,-0.521639,0.85,0.86,200,0.5362,47
JUBLFOOD,60min,ST_7_3.0,long_flat,0.060394,0.1086,-0.556194,0.101921,0.1686,-0.604466,0.034849,0.0643,-0.543853,0.64,0.615,200,0.5329,245
JUBLFOOD,60min,ST_7_2.5,long_flat,0.033273,0.0607,-0.547989,0.101921,0.1686,-0.604466,0.014941,0.0274,-0.569324,0.62,0.64,200,0.531,320
JUBLFOOD,60min,ST_10_5.0,long_flat,0.089493,0.1881,-0.47584,0.101921,0.1686,-0.604466,0.048306,0.0953,-0.540116,0.735,0.75,200,0.5272,117
JUBLFOOD,60min,MST_7_5.0_7_2.0,long_flat,0.082966,0.1634,-0.507604,0.101921,0.1686,-0.604466,0.052125,0.0935,-0.531042,0.745,0.735,200,0.5311,120
JUBLFOOD,60min,MST_7_6.0_7_2.0,long_flat,0.105809,0.2502,-0.422967,0.101921,0.1686,-0.604466,0.058393,0.1094,-0.519225,0.77,0.865,200,0.512,93
KOTAKBANK,60min,EMA_9_21,long_flat,-0.061296,-0.0923,-0.664018,0.095908,0.2498,-0.383908,-0.001741,-0.0034,-0.458472,0.03,0.06,200,0.5249,392
KOTAKBANK,60min,EMA_10_30,long_flat,-0.019158,-0.0338,-0.566762,0.095908,0.2498,-0.383908,0.017523,0.0426,-0.40824,0.115,0.135,200,0.5356,311
KOTAKBANK,60min,EMA_20_50,long_flat,0.016684,0.0369,-0.451818,0.095908,0.2498,-0.383908,0.048954,0.1327,-0.372251,0.17,0.155,200,0.5517,161
KOTAKBANK,60min,EMA_50_200,long_flat,0.02717,0.0619,-0.438985,0.095908,0.2498,-0.383908,0.068937,0.1888,-0.374068,0.14,0.13,200,0.5841,58
KOTAKBANK,60min,ST_7_3.0,long_flat,-0.017075,-0.0368,-0.464466,0.095908,0.2498,-0.383908,0.034908,0.0846,-0.388295,0.1,0.1,200,0.5282,250
KOTAKBANK,60min,ST_7_2.5,long_flat,-0.038005,-0.0645,-0.588819,0.095908,0.2498,-0.383908,0.018967,0.0477,-0.408336,0.07,0.075,200,0.5275,314
KOTAKBANK,60min,ST_10_5.0,long_flat,0.047105,0.1568,-0.300393,0.095908,0.2498,-0.383908,0.054882,0.1504,-0.37322,0.43,0.525,200,0.5311,107
KOTAKBANK,60min,MST_7_5.0_7_2.0,long_flat,0.018442,0.0525,-0.351384,0.095908,0.2498,-0.383908,0.054888,0.1522,-0.368689,0.14,0.165,200,0.534,115
KOTAKBANK,60min,MST_7_6.0_7_2.0,long_flat,0.021303,0.0516,-0.412883,0.095908,0.2498,-0.383908,0.063643,0.1712,-0.364276,0.12,0.12,200,0.553,87
LALPATHLAB,60min,EMA_9_21,long_flat,0.064676,0.1608,-0.402092,0.160305,0.2748,-0.583353,0.03565,0.0734,-0.515869,0.715,0.78,200,0.5133,349
LALPATHLAB,60min,EMA_10_30,long_flat,0.08193,0.1973,-0.415329,0.160305,0.2748,-0.583353,0.04609,0.0892,-0.512131,0.795,0.815,200,0.5155,290
LALPATHLAB,60min,EMA_20_50,long_flat,0.0556,0.1596,-0.348285,0.160305,0.2748,-0.583353,0.061972,0.1335,-0.489738,0.445,0.59,200,0.5281,161
LALPATHLAB,60min,EMA_50_200,long_flat,0.065332,0.1348,-0.484695,0.160305,0.2748,-0.583353,0.091661,0.2108,-0.458043,0.295,0.29,200,0.5703,54
LALPATHLAB,60min,ST_7_3.0,long_flat,0.015323,0.0273,-0.562186,0.160305,0.2748,-0.583353,0.05501,0.1059,-0.501108,0.22,0.215,200,0.5366,209
LALPATHLAB,60min,ST_7_2.5,long_flat,0.003687,0.0064,-0.577693,0.160305,0.2748,-0.583353,0.044814,0.0916,-0.489888,0.215,0.215,200,0.5215,273
LALPATHLAB,60min,ST_10_5.0,long_flat,0.059919,0.1766,-0.339267,0.160305,0.2748,-0.583353,0.077343,0.1629,-0.479378,0.375,0.56,200,0.5541,97
LALPATHLAB,60min,MST_7_5.0_7_2.0,long_flat,0.059991,0.1799,-0.333552,0.160305,0.2748,-0.583353,0.078982,0.1629,-0.472397,0.345,0.54,200,0.5413,102
LALPATHLAB,60min,MST_7_6.0_7_2.0,long_flat,0.064734,0.2145,-0.301801,0.160305,0.2748,-0.583353,0.098756,0.2051,-0.485756,0.265,0.52,200,0.5727,76
LT,60min,EMA_9_21,long_flat,0.072137,0.2412,-0.299045,0.111176,0.196,-0.567086,0.011284,0.0235,-0.514343,0.9,0.955,200,0.533,376
LT,60min,EMA_10_30,long_flat,0.078277,0.2991,-0.261748,0.111176,0.196,-0.567086,0.031488,0.0656,-0.485325,0.85,0.96,200,0.5372,300
LT,60min,EMA_20_50,long_flat,0.066539,0.1941,-0.34282,0.111176,0.196,-0.567086,0.055161,0.1224,-0.477454,0.605,0.745,200,0.5503,163
LT,60min,EMA_50_200,long_flat,0.052863,0.1217,-0.434252,0.111176,0.196,-0.567086,0.080664,0.1714,-0.498327,0.285,0.35,200,0.5946,58
LT,60min,ST_7_3.0,long_flat,0.081724,0.3376,-0.24208,0.111176,0.196,-0.567086,0.037127,0.0764,-0.482929,0.88,0.985,200,0.5505,257
LT,60min,ST_7_2.5,long_flat,0.031771,0.0715,-0.444471,0.111176,0.196,-0.567086,0.016136,0.0351,-0.505881,0.635,0.66,200,0.5503,343
LT,60min,ST_10_5.0,long_flat,0.057042,0.1727,-0.330206,0.111176,0.196,-0.567086,0.062017,0.1389,-0.455153,0.44,0.62,200,0.542,124
LT,60min,MST_7_5.0_7_2.0,long_flat,0.056003,0.1571,-0.356457,0.111176,0.196,-0.567086,0.063661,0.1528,-0.452826,0.395,0.52,200,0.5437,126
LT,60min,MST_7_6.0_7_2.0,long_flat,0.076541,0.2186,-0.35018,0.111176,0.196,-0.567086,0.071595,0.1524,-0.456214,0.545,0.705,200,0.5701,96
M&M,60min,EMA_9_21,long_flat,0.083243,0.1986,-0.419203,0.14885,0.2038,-0.730351,0.040091,0.0677,-0.592002,0.85,0.915,200,0.5328,367
M&M,60min,EMA_10_30,long_flat,0.054802,0.1367,-0.400784,0.14885,0.2038,-0.730351,0.046335,0.0783,-0.570649,0.615,0.765,200,0.5362,295
M&M,60min,EMA_20_50,long_flat,0.046942,0.106,-0.442796,0.14885,0.2038,-0.730351,0.076781,0.1516,-0.565097,0.32,0.41,200,0.5464,179
M&M,60min,EMA_50_200,long_flat,0.104766,0.2931,-0.357476,0.14885,0.2038,-0.730351,0.099743,0.1696,-0.589178,0.54,0.775,200,0.5965,50
M&M,60min,ST_7_3.0,long_flat,0.098987,0.211,-0.46904,0.14885,0.2038,-0.730351,0.056857,0.1014,-0.586881,0.825,0.855,200,0.5422,250
M&M,60min,ST_7_2.5,long_flat,0.085976,0.1818,-0.472862,0.14885,0.2038,-0.730351,0.046488,0.0776,-0.594486,0.795,0.855,200,0.5323,319
M&M,60min,ST_10_5.0,long_flat,0.076304,0.2578,-0.295929,0.14885,0.2038,-0.730351,0.081919,0.1494,-0.571765,0.44,0.78,200,0.5425,127
M&M,60min,MST_7_5.0_7_2.0,long_flat,0.087703,0.3076,-0.285097,0.14885,0.2038,-0.730351,0.08159,0.1588,-0.547999,0.535,0.845,200,0.5297,129
M&M,60min,MST_7_6.0_7_2.0,long_flat,0.049054,0.115,-0.426551,0.14885,0.2038,-0.730351,0.086589,0.1589,-0.555611,0.215,0.345,200,0.5556,108
MANAPPURAM,60min,EMA_9_21,long_flat,0.13174,0.3262,-0.403819,0.222605,0.3529,-0.630717,0.084671,0.1389,-0.597516,0.785,0.88,200,0.5475,369
MANAPPURAM,60min,EMA_10_30,long_flat,0.164117,0.4269,-0.384474,0.222605,0.3529,-0.630717,0.076347,0.1154,-0.589942,0.86,0.965,200,0.559,289
MANAPPURAM,60min,EMA_20_50,long_flat,0.178863,0.4928,-0.362963,0.222605,0.3529,-0.630717,0.104437,0.1741,-0.594925,0.84,0.945,200,0.5772,167
MANAPPURAM,60min,EMA_50_200,long_flat,0.170487,0.4247,-0.401392,0.222605,0.3529,-0.630717,0.139434,0.2373,-0.590691,0.625,0.875,200,0.5989,53
MANAPPURAM,60min,ST_7_3.0,long_flat,0.053611,0.0993,-0.539701,0.222605,0.3529,-0.630717,0.081883,0.1389,-0.595217,0.34,0.395,200,0.5646,253
MANAPPURAM,60min,ST_7_2.5,long_flat,0.104041,0.2151,-0.483705,0.222605,0.3529,-0.630717,0.092338,0.1564,-0.592833,0.565,0.655,200,0.5587,307
MANAPPURAM,60min,ST_10_5.0,long_flat,0.201011,0.5798,-0.346685,0.222605,0.3529,-0.630717,0.123248,0.1994,-0.587486,0.84,0.975,200,0.5984,110
MANAPPURAM,60min,MST_7_5.0_7_2.0,long_flat,0.205149,0.4919,-0.417049,0.222605,0.3529,-0.630717,0.124876,0.2187,-0.57733,0.91,0.945,200,0.5922,116
MANAPPURAM,60min,MST_7_6.0_7_2.0,long_flat,0.170126,0.4562,-0.372916,0.222605,0.3529,-0.630717,0.11893,0.2122,-0.58588,0.77,0.925,200,0.602,93
MARUTI,60min,EMA_9_21,long_flat,0.129234,0.5002,-0.258381,0.122851,0.2058,-0.596905,0.024643,0.0471,-0.507821,1.0,1.0,200,0.5287,366
MARUTI,60min,EMA_10_30,long_flat,0.122696,0.4655,-0.263601,0.122851,0.2058,-0.596905,0.03154,0.0638,-0.498989,0.99,0.99,200,0.5403,289
MARUTI,60min,EMA_20_50,long_flat,0.074791,0.2626,-0.284781,0.122851,0.2058,-0.596905,0.06603,0.1298,-0.482055,0.62,0.88,200,0.5571,157
MARUTI,60min,EMA_50_200,long_flat,0.111624,0.3697,-0.301955,0.122851,0.2058,-0.596905,0.093195,0.1852,-0.471559,0.655,0.85,200,0.6055,47
MARUTI,60min,ST_7_3.0,long_flat,0.097364,0.2794,-0.348492,0.122851,0.2058,-0.596905,0.040017,0.0864,-0.485015,0.905,0.915,200,0.521,264
MARUTI,60min,ST_7_2.5,long_flat,0.096583,0.2581,-0.374218,0.122851,0.2058,-0.596905,0.029543,0.055,-0.498451,0.955,0.96,200,0.5229,332
MARUTI,60min,ST_10_5.0,long_flat,0.077721,0.22,-0.35325,0.122851,0.2058,-0.596905,0.060927,0.1331,-0.470855,0.645,0.755,200,0.5518,126
MARUTI,60min,MST_7_5.0_7_2.0,long_flat,0.093938,0.3439,-0.273175,0.122851,0.2058,-0.596905,0.06308,0.1364,-0.464743,0.71,0.875,200,0.553,128
MARUTI,60min,MST_7_6.0_7_2.0,long_flat,0.094211,0.4312,-0.218467,0.122851,0.2058,-0.596905,0.072817,0.1513,-0.458967,0.71,0.955,200,0.5509,106
MFSL,60min,EMA_9_21,long_flat,-0.035378,-0.0533,-0.663877,0.185042,0.3183,-0.58139,0.042459,0.075,-0.569889,0.1,0.085,200,0.5208,394
MFSL,60min,EMA_10_30,long_flat,0.016855,0.0321,-0.525236,0.185042,0.3183,-0.58139,0.055444,0.0969,-0.561776,0.255,0.27,200,0.5181,303
MFSL,60min,EMA_20_50,long_flat,0.019045,0.0359,-0.531001,0.185042,0.3183,-0.58139,0.088147,0.1655,-0.51981,0.12,0.13,200,0.5228,159
MFSL,60min,EMA_50_200,long_flat,-0.015216,-0.021,-0.724712,0.185042,0.3183,-0.58139,0.11775,0.222,-0.530664,0.01,0.01,200,0.5698,64
MFSL,60min,ST_7_3.0,long_flat,-0.000446,-0.0007,-0.615189,0.185042,0.3183,-0.58139,0.070736,0.1341,-0.543317,0.125,0.125,200,0.5366,247
MFSL,60min,ST_7_2.5,long_flat,-0.019927,-0.028,-0.710448,0.185042,0.3183,-0.58139,0.056513,0.1096,-0.5501,0.07,0.075,200,0.5367,306
MFSL,60min,ST_10_5.0,long_flat,0.011852,0.0197,-0.603077,0.185042,0.3183,-0.58139,0.110302,0.2141,-0.503055,0.065,0.06,200,0.556,110
MFSL,60min,MST_7_5.0_7_2.0,long_flat,-0.025188,-0.038,-0.662932,0.185042,0.3183,-0.58139,0.098677,0.1852,-0.531002,0.03,0.03,200,0.5551,115
MFSL,60min,MST_7_6.0_7_2.0,long_flat,-0.001849,-0.0027,-0.689277,0.185042,0.3183,-0.58139,0.098686,0.182,-0.530664,0.015,0.015,200,0.5667,89
MRF,60min,EMA_9_21,long_flat,0.126457,0.4208,-0.300506,0.109583,0.295,-0.37142,0.020202,0.0466,-0.421944,1.0,0.995,200,0.5054,357
MRF,60min,EMA_10_30,long_flat,0.154906,0.666,-0.232597,0.109583,0.295,-0.37142,0.029875,0.0777,-0.398387,0.995,1.0,200,0.5057,268
MRF,60min,EMA_20_50,long_flat,0.10898,0.4235,-0.257345,0.109583,0.295,-0.37142,0.054675,0.1492,-0.352588,0.89,0.94,200,0.5052,161
MRF,60min,EMA_50_200,long_flat,0.091777,0.301,-0.304861,0.109583,0.295,-0.37142,0.07554,0.2103,-0.35419,0.64,0.725,200,0.5438,54
MRF,60min,ST_7_3.0,long_flat,0.114648,0.3383,-0.338896,0.109583,0.295,-0.37142,0.039408,0.0973,-0.388576,0.98,0.95,200,0.5258,251
MRF,60min,ST_7_2.5,long_flat,0.13343,0.4159,-0.320846,0.109583,0.295,-0.37142,0.026608,0.0656,-0.40712,0.995,0.985,200,0.535,309
MRF,60min,ST_10_5.0,long_flat,0.107552,0.2496,-0.430834,0.109583,0.295,-0.37142,0.064354,0.174,-0.357885,0.865,0.72,200,0.5198,122
MRF,60min,MST_7_5.0_7_2.0,long_flat,0.103278,0.215,-0.48042,0.109583,0.295,-0.37142,0.05662,0.1506,-0.366309,0.85,0.68,200,0.5287,127
MRF,60min,MST_7_6.0_7_2.0,long_flat,0.128179,0.3768,-0.34017,0.109583,0.295,-0.37142,0.061148,0.1794,-0.350073,0.95,0.92,200,0.5277,99
NATIONALUM,60min,EMA_9_21,long_flat,0.146623,0.2116,-0.692861,0.198663,0.2656,-0.748076,0.048663,0.0746,-0.656952,0.94,0.875,200,0.507,360
NATIONALUM,60min,EMA_10_30,long_flat,0.120426,0.1927,-0.625027,0.198663,0.2656,-0.748076,0.065453,0.1092,-0.626621,0.755,0.75,200,0.5142,292
NATIONALUM,60min,EMA_20_50,long_flat,0.088065,0.1899,-0.463656,0.198663,0.2656,-0.748076,0.089896,0.1493,-0.597759,0.48,0.605,200,0.5223,167
NATIONALUM,60min,EMA_50_200,long_flat,0.183969,0.4245,-0.433429,0.198663,0.2656,-0.748076,0.120598,0.2075,-0.596229,0.78,0.88,200,0.5701,51
NATIONALUM,60min,ST_7_3.0,long_flat,0.12643,0.1995,-0.633687,0.198663,0.2656,-0.748076,0.073817,0.1249,-0.629815,0.775,0.74,200,0.5237,259
NATIONALUM,60min,ST_7_2.5,long_flat,0.14817,0.2392,-0.619537,0.198663,0.2656,-0.748076,0.058636,0.0933,-0.630844,0.885,0.855,200,0.5197,323
NATIONALUM,60min,ST_10_5.0,long_flat,0.203529,0.4462,-0.456106,0.198663,0.2656,-0.748076,0.112619,0.1879,-0.599465,0.92,0.945,200,0.5449,118
NATIONALUM,60min,MST_7_5.0_7_2.0,long_flat,0.211218,0.5243,-0.402853,0.198663,0.2656,-0.748076,0.109118,0.1805,-0.60602,0.94,0.985,200,0.5417,122
NATIONALUM,60min,MST_7_6.0_7_2.0,long_flat,0.128804,0.2514,-0.512399,0.198663,0.2656,-0.748076,0.098156,0.1575,-0.625079,0.71,0.765,200,0.5619,101
