symbol,tf,signal,policy,cagr,calmar,maxdd,bh_cagr,bh_calmar,bh_maxdd,null_cagr_med,null_calmar_med,null_maxdd_med,pct_cagr,pct_calmar,n_draws,time_in_mkt,n_trades
IDEA,60min,MST_7_5.0_7_2.0,long_flat,-0.056511,-0.0621,-0.910581,-0.153332,-0.1568,-0.977968,-0.062934,-0.0728,-0.892239,0.54,0.565,200,0.4916,113
IDEA,60min,MST_7_6.0_7_2.0,long_flat,0.06013,0.0764,-0.787479,-0.153332,-0.1568,-0.977968,-0.053853,-0.0614,-0.884865,0.91,0.91,200,0.4744,83
IGL,60min,EMA_9_21,long_flat,-0.042182,-0.0606,-0.696547,0.110221,0.2107,-0.523,0.002116,0.0034,-0.591336,0.185,0.19,200,0.5221,409
IGL,60min,EMA_10_30,long_flat,0.004019,0.0064,-0.630139,0.110221,0.2107,-0.523,0.027797,0.0532,-0.543863,0.345,0.34,200,0.5281,315
IGL,60min,EMA_20_50,long_flat,0.04512,0.0936,-0.48208,0.110221,0.2107,-0.523,0.056219,0.1107,-0.498506,0.4,0.43,200,0.5415,182
IGL,60min,EMA_50_200,long_flat,0.02609,0.0392,-0.665317,0.110221,0.2107,-0.523,0.078036,0.1647,-0.477707,0.13,0.11,200,0.5791,63
IGL,60min,ST_7_3.0,long_flat,0.00848,0.0132,-0.643448,0.110221,0.2107,-0.523,0.032429,0.0615,-0.54088,0.295,0.285,200,0.5401,250
IGL,60min,ST_7_2.5,long_flat,-0.027912,-0.0378,-0.73911,0.110221,0.2107,-0.523,0.026273,0.0468,-0.548792,0.16,0.19,200,0.5443,321
IGL,60min,ST_10_5.0,long_flat,0.084796,0.2592,-0.327106,0.110221,0.2107,-0.523,0.070408,0.1449,-0.482497,0.61,0.83,200,0.5462,111
IGL,60min,MST_7_5.0_7_2.0,long_flat,0.078931,0.2203,-0.358275,0.110221,0.2107,-0.523,0.060503,0.1255,-0.505847,0.615,0.74,200,0.5448,115
IGL,60min,MST_7_6.0_7_2.0,long_flat,0.039909,0.1002,-0.398487,0.110221,0.2107,-0.523,0.071975,0.1479,-0.485689,0.25,0.345,200,0.5612,91
INDIACEM,60min,EMA_9_21,long_flat,0.073991,0.1511,-0.48984,0.120979,0.1753,-0.690258,0.024486,0.0401,-0.626914,0.73,0.765,200,0.504,379
INDIACEM,60min,EMA_10_30,long_flat,0.077211,0.1576,-0.489945,0.120979,0.1753,-0.690258,0.027465,0.0486,-0.623161,0.8,0.845,200,0.5069,296
INDIACEM,60min,EMA_20_50,long_flat,0.05304,0.0993,-0.534094,0.120979,0.1753,-0.690258,0.047774,0.078,-0.6073,0.535,0.56,200,0.5166,170
INDIACEM,60min,EMA_50_200,long_flat,0.070135,0.1108,-0.633068,0.120979,0.1753,-0.690258,0.07054,0.1177,-0.593175,0.495,0.48,200,0.5438,52
INDIACEM,60min,ST_7_3.0,long_flat,0.072106,0.1263,-0.571083,0.120979,0.1753,-0.690258,0.041615,0.0637,-0.639327,0.67,0.685,200,0.559,239
INDIACEM,60min,ST_7_2.5,long_flat,0.110945,0.2707,-0.409795,0.120979,0.1753,-0.690258,0.034819,0.0514,-0.643438,0.86,0.95,200,0.5342,302
INDIACEM,60min,ST_10_5.0,long_flat,0.11233,0.2079,-0.540344,0.120979,0.1753,-0.690258,0.059745,0.1023,-0.609219,0.735,0.755,200,0.557,109
INDIACEM,60min,MST_7_5.0_7_2.0,long_flat,0.06452,0.1158,-0.556949,0.120979,0.1753,-0.690258,0.087304,0.1457,-0.600687,0.4,0.42,200,0.5585,115
INDIACEM,60min,MST_7_6.0_7_2.0,long_flat,0.011731,0.0202,-0.581055,0.120979,0.1753,-0.690258,0.087105,0.1457,-0.593857,0.165,0.17,200,0.5352,93
INDIGO,60min,EMA_9_21,long_flat,0.125992,0.2902,-0.434216,0.184034,0.3145,-0.585169,0.036859,0.07,-0.552921,0.925,0.92,200,0.5404,346
INDIGO,60min,EMA_10_30,long_flat,0.13102,0.3318,-0.394869,0.184034,0.3145,-0.585169,0.068461,0.1199,-0.540001,0.855,0.925,200,0.5477,261
INDIGO,60min,EMA_20_50,long_flat,0.084284,0.1839,-0.458415,0.184034,0.3145,-0.585169,0.084683,0.156,-0.542096,0.5,0.575,200,0.5634,153
INDIGO,60min,EMA_50_200,long_flat,0.083093,0.1761,-0.471938,0.184034,0.3145,-0.585169,0.108175,0.2136,-0.530411,0.36,0.425,200,0.5854,50
INDIGO,60min,ST_7_3.0,long_flat,0.169586,0.4569,-0.371173,0.184034,0.3145,-0.585169,0.072404,0.1463,-0.53889,0.92,0.965,200,0.5623,233
INDIGO,60min,ST_7_2.5,long_flat,0.162858,0.4896,-0.332613,0.184034,0.3145,-0.585169,0.046539,0.0877,-0.559714,0.925,0.975,200,0.5485,298
INDIGO,60min,ST_10_5.0,long_flat,0.086072,0.2132,-0.403784,0.184034,0.3145,-0.585169,0.084966,0.1727,-0.526614,0.51,0.61,200,0.5585,120
INDIGO,60min,MST_7_5.0_7_2.0,long_flat,0.087481,0.2019,-0.433369,0.184034,0.3145,-0.585169,0.087721,0.1626,-0.539264,0.5,0.63,200,0.5579,123
INDIGO,60min,MST_7_6.0_7_2.0,long_flat,0.098626,0.2485,-0.396898,0.184034,0.3145,-0.585169,0.087688,0.1619,-0.523387,0.585,0.715,200,0.5528,95
INFY,60min,EMA_9_21,long_flat,-0.009695,-0.0223,-0.434494,0.065164,0.1311,-0.496962,-0.011743,-0.0241,-0.510539,0.535,0.51,200,0.5404,384
INFY,60min,EMA_10_30,long_flat,-0.023532,-0.0535,-0.440243,0.065164,0.1311,-0.496962,0.003205,0.0071,-0.496942,0.25,0.21,200,0.5454,308
INFY,60min,EMA_20_50,long_flat,-0.014773,-0.035,-0.421767,0.065164,0.1311,-0.496962,0.026579,0.0538,-0.462394,0.17,0.155,200,0.5609,169
INFY,60min,EMA_50_200,long_flat,0.094214,0.3617,-0.26047,0.065164,0.1311,-0.496962,0.05228,0.1183,-0.414316,0.88,0.965,200,0.5765,50
INFY,60min,ST_7_3.0,long_flat,-0.023425,-0.0434,-0.539941,0.065164,0.1311,-0.496962,0.014183,0.0275,-0.483753,0.205,0.2,200,0.5476,276
INFY,60min,ST_7_2.5,long_flat,-0.023689,-0.0515,-0.459608,0.065164,0.1311,-0.496962,-0.001318,-0.0025,-0.480633,0.25,0.225,200,0.5353,349
INFY,60min,ST_10_5.0,long_flat,0.024048,0.0553,-0.434494,0.065164,0.1311,-0.496962,0.035514,0.0831,-0.440639,0.395,0.41,200,0.5476,132
INFY,60min,MST_7_5.0_7_2.0,long_flat,0.034822,0.0922,-0.377865,0.065164,0.1311,-0.496962,0.033394,0.0759,-0.43685,0.535,0.565,200,0.5404,134
INFY,60min,MST_7_6.0_7_2.0,long_flat,0.030071,0.0745,-0.403393,0.065164,0.1311,-0.496962,0.038203,0.0929,-0.4282,0.39,0.435,200,0.5616,106
IOC,60min,EMA_9_21,long_flat,0.04061,0.054,-0.752034,0.115145,0.1507,-0.764175,0.026624,0.0413,-0.648934,0.61,0.58,200,0.5157,361
IOC,60min,EMA_10_30,long_flat,0.095318,0.1447,-0.658679,0.115145,0.1507,-0.764175,0.024487,0.0369,-0.66424,0.89,0.845,200,0.5174,302
IOC,60min,EMA_20_50,long_flat,0.15221,0.2568,-0.592637,0.115145,0.1507,-0.764175,0.054351,0.0917,-0.621024,0.955,0.895,200,0.5146,152
IOC,60min,EMA_50_200,long_flat,0.108725,0.1858,-0.585179,0.115145,0.1507,-0.764175,0.074715,0.1234,-0.62383,0.7,0.685,200,0.5188,55
IOC,60min,ST_7_3.0,long_flat,-0.037662,-0.0465,-0.809903,0.115145,0.1507,-0.764175,0.037392,0.0636,-0.648874,0.09,0.085,200,0.5202,267
IOC,60min,ST_7_2.5,long_flat,0.033681,0.0409,-0.824154,0.115145,0.1507,-0.764175,0.035682,0.0507,-0.665187,0.495,0.45,200,0.5355,320
IOC,60min,ST_10_5.0,long_flat,0.077622,0.1006,-0.771266,0.115145,0.1507,-0.764175,0.064748,0.0992,-0.629429,0.625,0.51,200,0.5268,121
IOC,60min,MST_7_5.0_7_2.0,long_flat,0.096638,0.1462,-0.660909,0.115145,0.1507,-0.764175,0.076913,0.1321,-0.613424,0.64,0.58,200,0.5166,124
IOC,60min,MST_7_6.0_7_2.0,long_flat,0.099619,0.1374,-0.724845,0.115145,0.1507,-0.764175,0.060073,0.0962,-0.637514,0.72,0.635,200,0.5227,94
IRCTC,60min,EMA_9_21,long_flat,0.045644,0.0624,-0.73109,0.251876,0.4122,-0.611087,0.101212,0.1661,-0.590147,0.32,0.31,200,0.5153,286
IRCTC,60min,EMA_10_30,long_flat,0.098652,0.1201,-0.821689,0.251876,0.4122,-0.611087,0.106422,0.1942,-0.56911,0.485,0.375,200,0.5151,246
IRCTC,60min,EMA_20_50,long_flat,0.238761,0.4493,-0.53137,0.251876,0.4122,-0.611087,0.12877,0.2433,-0.551161,0.82,0.825,200,0.4986,128
IRCTC,60min,EMA_50_200,long_flat,0.22773,0.4192,-0.543306,0.251876,0.4122,-0.611087,0.136288,0.2386,-0.572948,0.73,0.755,200,0.4991,44
IRCTC,60min,ST_7_3.0,long_flat,0.02923,0.0401,-0.729408,0.251876,0.4122,-0.611087,0.112554,0.1833,-0.571458,0.215,0.205,200,0.549,193
IRCTC,60min,ST_7_2.5,long_flat,-0.014736,-0.0171,-0.863549,0.251876,0.4122,-0.611087,0.100684,0.1826,-0.571024,0.085,0.09,200,0.5382,237
IRCTC,60min,ST_10_5.0,long_flat,0.157487,0.2271,-0.693439,0.251876,0.4122,-0.611087,0.153826,0.2915,-0.556375,0.525,0.43,200,0.5441,87
IRCTC,60min,MST_7_5.0_7_2.0,long_flat,0.186178,0.2935,-0.634287,0.251876,0.4122,-0.611087,0.148259,0.2494,-0.554447,0.615,0.56,200,0.5346,90
IRCTC,60min,MST_7_6.0_7_2.0,long_flat,0.251766,0.378,-0.666087,0.251876,0.4122,-0.611087,0.15637,0.2935,-0.559485,0.8,0.675,200,0.5544,69
JINDALSTEL,60min,EMA_9_21,long_flat,0.1928,0.313,-0.61603,0.177404,0.227,-0.781563,0.0487,0.0693,-0.707539,0.965,0.95,200,0.5376,354
JINDALSTEL,60min,EMA_10_30,long_flat,0.15655,0.2702,-0.579489,0.177404,0.227,-0.781563,0.062891,0.0907,-0.704812,0.88,0.9,200,0.5392,291
JINDALSTEL,60min,EMA_20_50,long_flat,0.25311,0.4718,-0.53651,0.177404,0.227,-0.781563,0.090494,0.1301,-0.680402,0.975,0.985,200,0.549,154
JINDALSTEL,60min,EMA_50_200,long_flat,0.246135,0.4468,-0.550829,0.177404,0.227,-0.781563,0.113474,0.1498,-0.724863,0.95,0.97,200,0.5704,45
JINDALSTEL,60min,ST_7_3.0,long_flat,0.115708,0.1734,-0.667139,0.177404,0.227,-0.781563,0.075259,0.1049,-0.699655,0.705,0.695,200,0.5416,261
JINDALSTEL,60min,ST_7_2.5,long_flat,0.150688,0.2682,-0.561778,0.177404,0.227,-0.781563,0.059249,0.0912,-0.690622,0.865,0.875,200,0.544,321
JINDALSTEL,60min,ST_10_5.0,long_flat,0.205683,0.3439,-0.598129,0.177404,0.227,-0.781563,0.104043,0.1545,-0.682254,0.925,0.935,200,0.5259,116
JINDALSTEL,60min,MST_7_5.0_7_2.0,long_flat,0.223182,0.3998,-0.55817,0.177404,0.227,-0.781563,0.110906,0.1713,-0.658542,0.9,0.905,200,0.5233,118
JINDALSTEL,60min,MST_7_6.0_7_2.0,long_flat,0.244165,0.3969,-0.615108,0.177404,0.227,-0.781563,0.107502,0.1517,-0.701414,0.96,0.96,200,0.541,89
JSWSTEEL,60min,EMA_9_21,long_flat,0.042584,0.0793,-0.537295,0.246121,0.3585,-0.686602,0.082811,0.1463,-0.555436,0.22,0.235,200,0.5601,391
JSWSTEEL,60min,EMA_10_30,long_flat,0.009487,0.0178,-0.532368,0.246121,0.3585,-0.686602,0.091121,0.1617,-0.56361,0.04,0.04,200,0.5657,323
JSWSTEEL,60min,EMA_20_50,long_flat,0.050845,0.119,-0.427294,0.246121,0.3585,-0.686602,0.122644,0.2353,-0.552656,0.065,0.125,200,0.5833,179
JSWSTEEL,60min,EMA_50_200,long_flat,0.164498,0.4613,-0.356571,0.246121,0.3585,-0.686602,0.161645,0.2857,-0.555279,0.52,0.83,200,0.6213,51
JSWSTEEL,60min,ST_7_3.0,long_flat,0.017445,0.0324,-0.537782,0.246121,0.3585,-0.686602,0.100628,0.1797,-0.53879,0.03,0.035,200,0.5558,255
JSWSTEEL,60min,ST_7_2.5,long_flat,0.015052,0.0285,-0.527253,0.246121,0.3585,-0.686602,0.094247,0.1812,-0.547125,0.035,0.05,200,0.5677,318
JSWSTEEL,60min,ST_10_5.0,long_flat,0.060087,0.1509,-0.398179,0.246121,0.3585,-0.686602,0.142524,0.2697,-0.52658,0.065,0.205,200,0.5847,118
JSWSTEEL,60min,MST_7_5.0_7_2.0,long_flat,0.056365,0.1421,-0.396734,0.246121,0.3585,-0.686602,0.136229,0.2719,-0.5171,0.065,0.15,200,0.58,119
JSWSTEEL,60min,MST_7_6.0_7_2.0,long_flat,0.079054,0.1984,-0.398386,0.246121,0.3585,-0.686602,0.144465,0.2714,-0.518202,0.12,0.26,200,0.5685,92
JUSTDIAL,60min,EMA_9_21,long_flat,0.009312,0.0144,-0.645857,-0.057647,-0.0693,-0.832381,-0.056152,-0.0788,-0.744552,0.81,0.82,200,0.452,347
JUSTDIAL,60min,EMA_10_30,long_flat,0.043849,0.0643,-0.682211,-0.057647,-0.0693,-0.832381,-0.041982,-0.0606,-0.719624,0.88,0.86,200,0.4454,297
JUSTDIAL,60min,EMA_20_50,long_flat,0.038582,0.066,-0.584439,-0.057647,-0.0693,-0.832381,-0.01788,-0.0267,-0.690147,0.825,0.835,200,0.4507,159
JUSTDIAL,60min,EMA_50_200,long_flat,0.032762,0.0619,-0.529316,-0.057647,-0.0693,-0.832381,0.015049,0.023,-0.660386,0.635,0.675,200,0.4282,52
JUSTDIAL,60min,ST_7_3.0,long_flat,-0.060145,-0.0817,-0.736277,-0.057647,-0.0693,-0.832381,-0.041157,-0.0567,-0.741889,0.405,0.39,200,0.494,248
JUSTDIAL,60min,ST_7_2.5,long_flat,-0.01701,-0.024,-0.709261,-0.057647,-0.0693,-0.832381,-0.05839,-0.082,-0.74856,0.725,0.725,200,0.494,304
JUSTDIAL,60min,ST_10_5.0,long_flat,-0.037235,-0.0563,-0.660826,-0.057647,-0.0693,-0.832381,-0.018626,-0.0274,-0.686931,0.38,0.36,200,0.4997,119
JUSTDIAL,60min,MST_7_5.0_7_2.0,long_flat,-0.000193,-0.0003,-0.689805,-0.057647,-0.0693,-0.832381,-0.007826,-0.0106,-0.700496,0.565,0.565,200,0.505,122
JUSTDIAL,60min,MST_7_6.0_7_2.0,long_flat,0.029491,0.0465,-0.633688,-0.057647,-0.0693,-0.832381,-0.005907,-0.009,-0.715648,0.745,0.76,200,0.5054,94
KTKBANK,60min,EMA_9_21,long_flat,0.041285,0.0713,-0.578736,0.089762,0.1135,-0.790636,0.008181,0.011,-0.664306,0.725,0.75,200,0.5093,370
KTKBANK,60min,EMA_10_30,long_flat,0.035486,0.0682,-0.520546,0.089762,0.1135,-0.790636,0.02538,0.036,-0.671039,0.605,0.645,200,0.507,299
KTKBANK,60min,EMA_20_50,long_flat,0.051776,0.121,-0.428049,0.089762,0.1135,-0.790636,0.037954,0.0612,-0.623104,0.605,0.695,200,0.5015,162
KTKBANK,60min,EMA_50_200,long_flat,0.153669,0.3687,-0.41676,0.089762,0.1135,-0.790636,0.063712,0.1054,-0.606746,0.94,0.955,200,0.5086,52
KTKBANK,60min,ST_7_3.0,long_flat,0.053154,0.0893,-0.595105,0.089762,0.1135,-0.790636,0.023889,0.0361,-0.666469,0.65,0.675,200,0.5322,243
KTKBANK,60min,ST_7_2.5,long_flat,0.054652,0.0925,-0.590753,0.089762,0.1135,-0.790636,0.011417,0.0167,-0.670525,0.76,0.77,200,0.5212,307
KTKBANK,60min,ST_10_5.0,long_flat,0.043112,0.0828,-0.520919,0.089762,0.1135,-0.790636,0.054173,0.0863,-0.623755,0.42,0.485,200,0.5156,123
KTKBANK,60min,MST_7_5.0_7_2.0,long_flat,-0.001694,-0.0028,-0.607358,0.089762,0.1135,-0.790636,0.044944,0.0707,-0.645549,0.215,0.215,200,0.5212,134
KTKBANK,60min,MST_7_6.0_7_2.0,long_flat,0.031318,0.0641,-0.48883,0.089762,0.1135,-0.790636,0.056739,0.0969,-0.623302,0.33,0.39,200,0.5182,100
LICHSGFIN,60min,EMA_9_21,long_flat,0.007585,0.0194,-0.390262,0.013568,0.0177,-0.76788,-0.032588,-0.0506,-0.641068,0.74,0.785,200,0.5191,356
LICHSGFIN,60min,EMA_10_30,long_flat,0.001464,0.0032,-0.464648,0.013568,0.0177,-0.76788,-0.021648,-0.0355,-0.629276,0.675,0.675,200,0.5211,295
LICHSGFIN,60min,EMA_20_50,long_flat,0.005623,0.0123,-0.456493,0.013568,0.0177,-0.76788,0.011429,0.0183,-0.6069,0.47,0.485,200,0.532,168
LICHSGFIN,60min,EMA_50_200,long_flat,0.009942,0.0201,-0.495408,0.013568,0.0177,-0.76788,0.016589,0.0283,-0.606263,0.43,0.45,200,0.5137,52
LICHSGFIN,60min,ST_7_3.0,long_flat,0.009689,0.0223,-0.433765,0.013568,0.0177,-0.76788,-0.018842,-0.0297,-0.652317,0.7,0.7,200,0.538,255
LICHSGFIN,60min,ST_7_2.5,long_flat,0.012225,0.0266,-0.459192,0.013568,0.0177,-0.76788,-0.027509,-0.0421,-0.651808,0.8,0.82,200,0.5225,335
LICHSGFIN,60min,ST_10_5.0,long_flat,0.061961,0.191,-0.324384,0.013568,0.0177,-0.76788,0.014346,0.0243,-0.597529,0.83,0.935,200,0.532,115
LICHSGFIN,60min,MST_7_5.0_7_2.0,long_flat,0.055137,0.1517,-0.363527,0.013568,0.0177,-0.76788,0.014389,0.0246,-0.60185,0.82,0.885,200,0.5241,121
LICHSGFIN,60min,MST_7_6.0_7_2.0,long_flat,0.032675,0.0812,-0.4025,0.013568,0.0177,-0.76788,0.021849,0.038,-0.581958,0.58,0.66,200,0.5339,96
LUPIN,60min,EMA_9_21,long_flat,-0.006421,-0.0115,-0.558726,0.040472,0.0531,-0.76168,-0.026687,-0.0393,-0.707592,0.695,0.69,200,0.5328,384
LUPIN,60min,EMA_10_30,long_flat,0.016602,0.0355,-0.467557,0.040472,0.0531,-0.76168,-0.011673,-0.0163,-0.6865,0.74,0.78,200,0.5358,297
LUPIN,60min,EMA_20_50,long_flat,0.013749,0.0245,-0.560192,0.040472,0.0531,-0.76168,0.011006,0.019,-0.648536,0.53,0.55,200,0.542,161
LUPIN,60min,EMA_50_200,long_flat,-0.027817,-0.0384,-0.724217,0.040472,0.0531,-0.76168,0.035339,0.0621,-0.584442,0.115,0.115,200,0.4968,61
LUPIN,60min,ST_7_3.0,long_flat,0.040418,0.0879,-0.460067,0.040472,0.0531,-0.76168,0.006499,0.0101,-0.663234,0.8,0.86,200,0.55,245
LUPIN,60min,ST_7_2.5,long_flat,0.047009,0.1103,-0.426097,0.040472,0.0531,-0.76168,-0.007316,-0.0119,-0.675403,0.86,0.915,200,0.5381,308
LUPIN,60min,ST_10_5.0,long_flat,-0.012046,-0.0192,-0.627792,0.040472,0.0531,-0.76168,0.031692,0.0513,-0.610228,0.17,0.17,200,0.5366,124
LUPIN,60min,MST_7_5.0_7_2.0,long_flat,0.019957,0.0388,-0.514302,0.040472,0.0531,-0.76168,0.023116,0.0414,-0.612935,0.46,0.49,200,0.5437,124
LUPIN,60min,MST_7_6.0_7_2.0,long_flat,-0.002228,-0.0037,-0.597175,0.040472,0.0531,-0.76168,0.023117,0.0397,-0.606446,0.285,0.285,200,0.5374,100
M&MFIN,60min,EMA_9_21,long_flat,0.058665,0.1162,-0.504839,0.076139,0.0979,-0.777382,-0.007492,-0.011,-0.697548,0.85,0.87,200,0.5122,389
M&MFIN,60min,EMA_10_30,long_flat,0.028739,0.0614,-0.46814,0.076139,0.0979,-0.777382,0.021525,0.0306,-0.667386,0.555,0.625,200,0.5214,298
M&MFIN,60min,EMA_20_50,long_flat,-0.033311,-0.0657,-0.507151,0.076139,0.0979,-0.777382,0.01909,0.0272,-0.693825,0.15,0.1,200,0.5384,179
M&MFIN,60min,EMA_50_200,long_flat,-0.01324,-0.0238,-0.555604,0.076139,0.0979,-0.777382,0.051943,0.0798,-0.680332,0.165,0.145,200,0.5678,62
M&MFIN,60min,ST_7_3.0,long_flat,0.007368,0.0122,-0.604662,0.076139,0.0979,-0.777382,0.019861,0.0309,-0.678737,0.395,0.41,200,0.5264,263
M&MFIN,60min,ST_7_2.5,long_flat,0.065831,0.1105,-0.595687,0.076139,0.0979,-0.777382,0.00548,0.0081,-0.694183,0.805,0.825,200,0.521,327
M&MFIN,60min,ST_10_5.0,long_flat,-0.003937,-0.0068,-0.578709,0.076139,0.0979,-0.777382,0.043346,0.0691,-0.649912,0.215,0.21,200,0.5348,127
M&MFIN,60min,MST_7_5.0_7_2.0,long_flat,-0.012667,-0.0233,-0.544001,0.076139,0.0979,-0.777382,0.045353,0.0689,-0.659032,0.205,0.19,200,0.5354,134
M&MFIN,60min,MST_7_6.0_7_2.0,long_flat,-0.008598,-0.017,-0.50564,0.076139,0.0979,-0.777382,0.052972,0.0805,-0.674282,0.18,0.175,200,0.5595,103
MARICO,60min,EMA_9_21,long_flat,-0.128031,-0.1563,-0.819187,0.143237,0.3524,-0.4065,0.013919,0.031,-0.433077,0.0,0.0,200,0.5233,446
MARICO,60min,EMA_10_30,long_flat,-0.116014,-0.1462,-0.793646,0.143237,0.3524,-0.4065,0.036548,0.0967,-0.388737,0.0,0.0,200,0.5292,365
MARICO,60min,EMA_20_50,long_flat,-0.021683,-0.0461,-0.470179,0.143237,0.3524,-0.4065,0.069961,0.2027,-0.341924,0.0,0.0,200,0.5458,175
MARICO,60min,EMA_50_200,long_flat,0.048245,0.1122,-0.430015,0.143237,0.3524,-0.4065,0.094286,0.2804,-0.340205,0.04,0.03,200,0.6219,57
MARICO,60min,ST_7_3.0,long_flat,-0.070867,-0.1078,-0.657223,0.143237,0.3524,-0.4065,0.060132,0.1714,-0.362617,0.0,0.0,200,0.5309,241
MARICO,60min,ST_7_2.5,long_flat,-0.084166,-0.1213,-0.693617,0.143237,0.3524,-0.4065,0.041859,0.1223,-0.366472,0.0,0.0,200,0.5352,315
MARICO,60min,ST_10_5.0,long_flat,-0.004024,-0.0095,-0.42359,0.143237,0.3524,-0.4065,0.081442,0.2634,-0.326799,0.005,0.005,200,0.5569,107
MARICO,60min,MST_7_5.0_7_2.0,long_flat,0.007729,0.022,-0.351411,0.143237,0.3524,-0.4065,0.081961,0.2449,-0.331122,0.0,0.005,200,0.5682,108
MARICO,60min,MST_7_6.0_7_2.0,long_flat,0.023891,0.0698,-0.342066,0.143237,0.3524,-0.4065,0.093183,0.2887,-0.321393,0.035,0.045,200,0.5826,80
MCX,60min,EMA_9_21,long_flat,0.122872,0.2618,-0.469421,0.273689,0.5125,-0.53405,0.085519,0.1465,-0.580531,0.725,0.745,200,0.5257,378
MCX,60min,EMA_10_30,long_flat,0.151174,0.3648,-0.41437,0.273689,0.5125,-0.53405,0.109911,0.1987,-0.539282,0.755,0.825,200,0.5312,296
MCX,60min,EMA_20_50,long_flat,0.127555,0.2452,-0.520228,0.273689,0.5125,-0.53405,0.131448,0.2505,-0.514011,0.48,0.47,200,0.536,166
MCX,60min,EMA_50_200,long_flat,0.127943,0.2406,-0.531794,0.273689,0.5125,-0.53405,0.164975,0.342,-0.478942,0.23,0.22,200,0.5709,52
MCX,60min,ST_7_3.0,long_flat,0.151528,0.2661,-0.569434,0.273689,0.5125,-0.53405,0.11632,0.2204,-0.544487,0.675,0.595,200,0.5735,258
MCX,60min,ST_7_2.5,long_flat,0.161649,0.3217,-0.502428,0.273689,0.5125,-0.53405,0.111897,0.2045,-0.553456,0.785,0.8,200,0.5624,315
MCX,60min,ST_10_5.0,long_flat,0.184644,0.3287,-0.561741,0.273689,0.5125,-0.53405,0.162309,0.311,-0.518069,0.63,0.535,200,0.5862,113
MCX,60min,MST_7_5.0_7_2.0,long_flat,0.152666,0.2925,-0.521873,0.273689,0.5125,-0.53405,0.164072,0.3295,-0.513851,0.415,0.435,200,0.5916,121
MCX,60min,MST_7_6.0_7_2.0,long_flat,0.172903,0.3294,-0.52486,0.273689,0.5125,-0.53405,0.155656,0.3117,-0.50911,0.635,0.545,200,0.5802,92
MPHASIS,60min,EMA_9_21,long_flat,-0.06244,-0.1038,-0.601529,0.199673,0.3628,-0.550421,0.051206,0.0962,-0.538973,0.015,0.0,200,0.5304,407
MPHASIS,60min,EMA_10_30,long_flat,-0.036061,-0.0604,-0.596723,0.199673,0.3628,-0.550421,0.062638,0.1158,-0.530682,0.025,0.02,200,0.5369,318
MPHASIS,60min,EMA_20_50,long_flat,0.043778,0.0824,-0.531485,0.199673,0.3628,-0.550421,0.102053,0.2046,-0.490896,0.12,0.12,200,0.5586,173
MPHASIS,60min,EMA_50_200,long_flat,0.134254,0.3695,-0.363321,0.199673,0.3628,-0.550421,0.126207,0.2575,-0.491789,0.56,0.775,200,0.5959,55
MPHASIS,60min,ST_7_3.0,long_flat,-0.076764,-0.1008,-0.761632,0.199673,0.3628,-0.550421,0.072798,0.1518,-0.505149,0.0,0.005,200,0.5321,265
MPHASIS,60min,ST_7_2.5,long_flat,-0.104059,-0.1356,-0.76746,0.199673,0.3628,-0.550421,0.065059,0.1215,-0.525676,0.0,0.0,200,0.5392,329
MPHASIS,60min,ST_10_5.0,long_flat,0.034304,0.0669,-0.513102,0.199673,0.3628,-0.550421,0.12812,0.2738,-0.482809,0.015,0.04,200,0.5997,115
MPHASIS,60min,MST_7_5.0_7_2.0,long_flat,0.045656,0.0913,-0.500025,0.199673,0.3628,-0.550421,0.119786,0.2347,-0.50395,0.07,0.085,200,0.6019,119
MPHASIS,60min,MST_7_6.0_7_2.0,long_flat,0.041303,0.0795,-0.519584,0.199673,0.3628,-0.550421,0.122976,0.2586,-0.483357,0.075,0.075,200,0.5899,96
MUTHOOTFIN,60min,EMA_9_21,long_flat,0.054306,0.1185,-0.458402,0.260574,0.5461,-0.477167,0.08107,0.1733,-0.461078,0.305,0.345,200,0.5289,393
MUTHOOTFIN,60min,EMA_10_30,long_flat,0.06486,0.1489,-0.435594,0.260574,0.5461,-0.477167,0.1057,0.2333,-0.45036,0.245,0.285,200,0.5406,304
MUTHOOTFIN,60min,EMA_20_50,long_flat,0.082447,0.2329,-0.353961,0.260574,0.5461,-0.477167,0.12597,0.2923,-0.444334,0.165,0.35,200,0.5559,174
MUTHOOTFIN,60min,EMA_50_200,long_flat,0.15673,0.4252,-0.368566,0.260574,0.5461,-0.477167,0.167501,0.3789,-0.462936,0.43,0.59,200,0.606,46
MUTHOOTFIN,60min,ST_7_3.0,long_flat,0.049665,0.1232,-0.403043,0.260574,0.5461,-0.477167,0.109613,0.2458,-0.44384,0.13,0.155,200,0.5454,242
MUTHOOTFIN,60min,ST_7_2.5,long_flat,0.083675,0.2336,-0.358127,0.260574,0.5461,-0.477167,0.094664,0.2094,-0.458181,0.425,0.56,200,0.5374,302
MUTHOOTFIN,60min,ST_10_5.0,long_flat,0.032847,0.0708,-0.463697,0.260574,0.5461,-0.477167,0.140914,0.3223,-0.438307,0.03,0.03,200,0.5638,121
MUTHOOTFIN,60min,MST_7_5.0_7_2.0,long_flat,0.068255,0.1616,-0.422457,0.260574,0.5461,-0.477167,0.147335,0.3407,-0.439544,0.09,0.135,200,0.5666,121
