window,signal,policy,fill,n_names,beat_rate20,beat_rate10,beat_rate40,med_cagr20,med_bh_cagr,med_excess,med_maxdd,med_calmar,med_bh_calmar,calmar_beat,med_switch_yr,med_trades,med_wr,med_exp,med_tim,pos_cagr_share
h2,ST_14_2.0,long_short,signal_close,146.0,0.07534246575342465,0.08904109589041095,0.0547945205479452,-0.076517,0.1209345,-0.1883215,-0.7973225,-0.10595,0.2092,0.08904109589041095,11.530000000000001,122.0,0.36014999999999997,-0.0017545,1.0,0.2465753424657534
h2,ST_14_2.0,short_flat,next_open,146.0,0.02054794520547945,0.0273972602739726,0.02054794520547945,-0.106042,0.122444,-0.22960199999999997,-0.7989995000000001,-0.13785,0.20725,0.0273972602739726,11.42,61.0,0.30469999999999997,-0.018501,0.475,0.03424657534246575
h2,ST_14_2.0,short_flat,signal_close,146.0,0.0410958904109589,0.04794520547945205,0.0410958904109589,-0.09362999999999999,0.1209345,-0.203904,-0.7645625,-0.12195,0.2092,0.0410958904109589,11.49,61.0,0.30405,-0.015505499999999998,0.4754,0.0547945205479452
h2,ST_14_2.5,long_flat,next_open,146.0,0.2191780821917808,0.2534246575342466,0.18493150684931506,0.0692735,0.122444,-0.04801299999999999,-0.4443835,0.16435,0.20725,0.4315068493150685,8.41,45.0,0.4286,0.0173265,0.5306500000000001,0.8698630136986302
h2,ST_14_2.5,long_flat,signal_close,146.0,0.2602739726027397,0.2876712328767123,0.2191780821917808,0.079732,0.1209345,-0.043000000000000003,-0.4325785,0.17905,0.2092,0.4794520547945205,8.41,45.0,0.4302,0.017272500000000003,0.5306500000000001,0.8904109589041096
h2,ST_14_2.5,long_short,next_open,146.0,0.0684931506849315,0.0684931506849315,0.06164383561643835,-0.08384849999999999,0.122444,-0.221476,-0.809884,-0.11015,0.20725,0.0684931506849315,8.41,90.0,0.35265,-0.00266,0.9996,0.21232876712328766
h2,ST_14_2.5,long_short,signal_close,146.0,0.0821917808219178,0.0958904109589041,0.07534246575342465,-0.0682025,0.1209345,-0.1888955,-0.776116,-0.09555,0.2092,0.0958904109589041,8.41,90.0,0.3637,-0.0012295,1.0,0.2534246575342466
h2,ST_14_2.5,short_flat,next_open,146.0,0.03424657534246575,0.0410958904109589,0.0273972602739726,-0.1085825,0.122444,-0.2206985,-0.782704,-0.13985,0.20725,0.03424657534246575,8.36,45.0,0.2953,-0.024449,0.46715,0.0547945205479452
h2,ST_14_2.5,short_flat,signal_close,146.0,0.03424657534246575,0.03424657534246575,0.03424657534246575,-0.093689,0.1209345,-0.20468,-0.7520895000000001,-0.1255,0.2092,0.04794520547945205,8.36,45.0,0.3061,-0.021106,0.4673,0.07534246575342465
h2,ST_14_3.0,long_flat,next_open,146.0,0.19863013698630136,0.22602739726027396,0.18493150684931506,0.0720995,0.122444,-0.05268,-0.4660265,0.15395,0.20725,0.4246575342465753,6.5,34.0,0.4286,0.0251085,0.5413,0.8767123287671232
h2,ST_14_3.0,long_flat,signal_close,146.0,0.23972602739726026,0.23972602739726026,0.2191780821917808,0.078182,0.1209345,-0.042018,-0.44105,0.1823,0.2092,0.4657534246575342,6.5,34.0,0.42364999999999997,0.0237845,0.5413,0.8972602739726028
h2,ST_14_3.0,long_short,next_open,146.0,0.0684931506849315,0.0684931506849315,0.06164383561643835,-0.087492,0.122444,-0.2123275,-0.8017855,-0.11185,0.20725,0.0684931506849315,6.54,69.0,0.351,-0.003457,0.9996,0.2191780821917808
h2,ST_14_3.0,long_short,signal_close,146.0,0.08904109589041095,0.0958904109589041,0.08904109589041095,-0.0652205,0.1209345,-0.188064,-0.7648545,-0.08554999999999999,0.2092,0.0958904109589041,6.54,69.0,0.3571,-0.000944,1.0,0.2876712328767123
