date,sym,dir,variant,entry_t,entry,exit_t,exit,reason,pnl_unit,pnl_mis,qty_mis
2025-11-21,BPCL,LONG,strict,09:30,357.3,14:30,357.3,SL,0.0,0.0,6465
2025-11-21,BPCL,LONG,lenient,09:30,357.3,15:20,354.5,EOD_1518,-2.8,-18102.0,6465
2025-11-21,HAL,SHORT,strict,09:35,4667,14:05,4605.5,TGT,61.5,30381.0,494
2025-11-21,HAL,SHORT,lenient,09:35,4667,14:05,4605.5,TGT,61.5,30381.0,494
2025-11-21,IRCTC,SHORT,strict,10:15,694.7,15:20,689.9,EOD_1518,4.8,15960.0,3325
2025-11-21,IRCTC,SHORT,lenient,10:15,694.7,15:20,689.9,EOD_1518,4.8,15960.0,3325
2025-11-21,GODREJPROP,SHORT,strict,09:35,2120.7,11:20,2089.8,TGT,30.9,33650.1,1089
2025-11-21,GODREJPROP,SHORT,lenient,09:35,2120.7,11:20,2089.8,TGT,30.9,33650.1,1089
2025-11-24,ADANIENT,SHORT,strict,09:50,2417.1,15:00,2394.75,TGT,22.35,21344.25,955
2025-11-24,ADANIENT,SHORT,lenient,09:50,2417.1,15:00,2394.75,TGT,22.35,21344.25,955
2025-11-24,BEL,SHORT,strict,09:55,409.4,15:20,403.65,EOD_1518,5.75,32441.5,5642
2025-11-24,BEL,SHORT,lenient,09:55,409.4,15:20,403.65,EOD_1518,5.75,32441.5,5642
2025-11-24,BPCL,SHORT,strict,10:40,353.8,14:05,349.0,TGT,4.8,31339.2,6529
2025-11-24,BPCL,SHORT,lenient,10:40,353.8,14:05,349.0,TGT,4.8,31339.2,6529
2025-11-24,TRENT,SHORT,strict,09:40,4336.3,15:20,4310,EOD_1518,26.3,13991.6,532
2025-11-24,TRENT,SHORT,lenient,09:40,4336.3,15:20,4310,EOD_1518,26.3,13991.6,532
2025-11-24,IRCTC,SHORT,strict,10:30,686.6,15:05,684.62,SL,1.975,6643.9,3364
2025-11-24,IRCTC,SHORT,lenient,10:30,686.6,15:05,684.62,SL,1.975,6643.9,3364
2025-11-24,AXISBANK,LONG,strict,10:05,1281.8,14:30,1281.8,SL,0.0,0.0,1802
2025-11-24,AXISBANK,LONG,lenient,10:05,1281.8,15:00,1273.5,SL,-8.3,-14956.6,1802
2025-11-25,ADANIENT,SHORT,strict,09:45,2372.2,15:20,2333.9,EOD_1518,38.3,37265.9,973
2025-11-25,ADANIENT,SHORT,lenient,09:45,2372.2,15:20,2333.9,EOD_1518,38.3,37265.9,973
2025-11-25,IRCTC,SHORT,strict,09:55,682.25,14:50,676.55,TGT,5.7,19294.5,3385
2025-11-25,IRCTC,SHORT,lenient,09:55,682.25,14:50,676.55,TGT,5.7,19294.5,3385
2025-11-26,BEL,LONG,strict,09:45,411.7,13:50,416.5,TGT,4.8,26928.0,5610
2025-11-26,BEL,LONG,lenient,09:45,411.7,13:50,416.5,TGT,4.8,26928.0,5610
2025-11-26,BPCL,LONG,strict,10:35,354.45,15:20,357.2,EOD_1518,2.75,17921.75,6517
2025-11-26,BPCL,LONG,lenient,10:35,354.45,15:20,357.2,EOD_1518,2.75,17921.75,6517
2025-11-26,M&M,LONG,strict,12:40,3697.8,14:30,3697.8,SL,0.0,0.0,624
2025-11-26,M&M,LONG,lenient,12:40,3697.8,15:20,3688.6,EOD_1518,-9.2,-5740.8,624
2025-11-26,BAJFINANCE,LONG,strict,09:30,993.8,13:40,1012.55,TGT,18.75,43575.0,2324
2025-11-26,BAJFINANCE,LONG,lenient,09:30,993.8,13:40,1012.55,TGT,18.75,43575.0,2324
2025-11-26,HAL,LONG,strict,09:30,4477,15:00,4517.65,TGT,40.65,20934.75,515
2025-11-26,HAL,LONG,lenient,09:30,4477,15:00,4517.65,TGT,40.65,20934.75,515
2025-11-26,IRCTC,LONG,strict,10:20,683.8,15:20,687.5,EOD_1518,3.7,12498.6,3378
2025-11-26,IRCTC,LONG,lenient,10:20,683.8,15:20,687.5,EOD_1518,3.7,12498.6,3378
2025-11-26,GRASIM,LONG,strict,09:40,2712.4,15:20,2745.2,EOD_1518,32.8,27912.8,851
2025-11-26,GRASIM,LONG,lenient,09:40,2712.4,15:20,2745.2,EOD_1518,32.8,27912.8,851
2025-11-26,RELIANCE,LONG,strict,09:50,1554,15:20,1570,EOD_1518,16,23776,1486
2025-11-26,RELIANCE,LONG,lenient,09:50,1554,15:20,1570,EOD_1518,16,23776,1486
2025-11-26,AXISBANK,LONG,strict,09:30,1277.8,10:30,1290.55,TGT,12.75,23039.25,1807
2025-11-26,AXISBANK,LONG,lenient,09:30,1277.8,10:30,1290.55,TGT,12.75,23039.25,1807
2025-11-26,APOLLOHOSP,LONG,strict,09:45,7364,14:35,7375.75,SL,11.75,3677.75,313
2025-11-26,APOLLOHOSP,LONG,lenient,09:45,7364,14:35,7375.75,SL,11.75,3677.75,313
2025-11-27,TATASTEEL,SHORT,strict,09:40,169.5,13:30,167.25,TGT,2.25,30663.0,13628
2025-11-27,TATASTEEL,SHORT,lenient,09:40,169.5,13:30,167.25,TGT,2.25,30663.0,13628
2025-11-27,BEL,SHORT,strict,12:05,414.45,15:20,413.25,EOD_1518,1.2,6687.6,5573
2025-11-27,BEL,SHORT,lenient,12:05,414.45,15:20,413.25,EOD_1518,1.2,6687.6,5573
2025-11-27,M&M,SHORT,strict,09:45,3697,11:50,3666.1,TGT,30.9,19281.6,624
2025-11-27,M&M,SHORT,lenient,09:45,3697,11:50,3666.1,TGT,30.9,19281.6,624
2025-11-27,TRENT,SHORT,strict,09:35,4286.2,15:20,4269,EOD_1518,17.2,9253.6,538
2025-11-27,TRENT,SHORT,lenient,09:35,4286.2,15:20,4269,EOD_1518,17.2,9253.6,538
2025-11-27,HAL,SHORT,strict,10:10,4490,15:00,4479.15,SL,10.85,5576.9,514
2025-11-27,HAL,SHORT,lenient,10:10,4490,15:00,4479.15,SL,10.85,5576.9,514
2025-11-27,AXISBANK,SHORT,strict,10:00,1291,15:00,1287.55,SL,3.45,6172.05,1789
2025-11-27,AXISBANK,SHORT,lenient,10:00,1291,15:00,1287.55,SL,3.45,6172.05,1789
2025-11-27,APOLLOHOSP,SHORT,strict,09:40,7353.5,15:20,7322,EOD_1518,31.5,9891.0,314
2025-11-27,APOLLOHOSP,SHORT,lenient,09:40,7353.5,15:20,7322,EOD_1518,31.5,9891.0,314
2025-11-28,BEL,SHORT,strict,09:55,412.7,12:45,409.4,TGT,3.3,18470.1,5597
2025-11-28,BEL,SHORT,lenient,09:55,412.7,12:45,409.4,TGT,3.3,18470.1,5597
2025-11-28,VEDL,LONG,strict,09:50,523.1,11:35,529.78,TGT,6.675,29470.13,4415
2025-11-28,VEDL,LONG,lenient,09:50,523.1,11:35,529.78,TGT,6.675,29470.13,4415
2025-11-28,BPCL,SHORT,strict,10:10,351.8,15:20,349.05,EOD_1518,2.75,18056.5,6566
2025-11-28,BPCL,SHORT,lenient,10:10,351.8,15:20,349.05,EOD_1518,2.75,18056.5,6566
2025-11-28,TRENT,SHORT,strict,11:00,4255,14:30,4250.5,SL,4.5,2439.0,542
2025-11-28,TRENT,SHORT,lenient,11:00,4255,14:30,4250.5,SL,4.5,2439.0,542
2025-11-28,HAL,LONG,strict,09:55,4509.9,15:20,4543.7,EOD_1518,33.8,17305.6,512
2025-11-28,HAL,LONG,lenient,09:55,4509.9,15:20,4543.7,EOD_1518,33.8,17305.6,512
2025-11-28,AXISBANK,SHORT,strict,10:10,1279.9,15:00,1278.85,SL,1.05,1894.2,1804
2025-11-28,AXISBANK,SHORT,lenient,10:10,1279.9,15:00,1278.85,SL,1.05,1894.2,1804
2025-12-01,ADANIENT,SHORT,strict,11:45,2282.1,15:20,2262.9,EOD_1518,19.2,19430.4,1012
2025-12-01,ADANIENT,SHORT,lenient,11:45,2282.1,15:20,2262.9,EOD_1518,19.2,19430.4,1012
2025-12-01,M&M,SHORT,strict,09:40,3771.7,10:45,3736.75,TGT,34.95,21389.4,612
2025-12-01,M&M,SHORT,lenient,09:40,3771.7,10:45,3736.75,TGT,34.95,21389.4,612
2025-12-01,BAJFINANCE,SHORT,strict,09:30,1032.7,15:20,1020,EOD_1518,12.7,28397.2,2236
2025-12-01,BAJFINANCE,SHORT,lenient,09:30,1032.7,15:20,1020,EOD_1518,12.7,28397.2,2236
2025-12-01,TRENT,SHORT,strict,09:40,4263.5,10:50,4231.25,TGT,32.25,17447.25,541
2025-12-01,TRENT,SHORT,lenient,09:40,4263.5,10:50,4231.25,TGT,32.25,17447.25,541
2025-12-01,HAL,SHORT,strict,09:40,4548,15:20,4526.5,EOD_1518,21.5,10900.5,507
2025-12-01,HAL,SHORT,lenient,09:40,4548,15:20,4526.5,EOD_1518,21.5,10900.5,507
2025-12-01,IRCTC,SHORT,strict,10:35,688.5,15:20,684.75,EOD_1518,3.75,12581.25,3355
2025-12-01,IRCTC,SHORT,lenient,10:35,688.5,15:20,684.75,EOD_1518,3.75,12581.25,3355
2025-12-01,GODREJPROP,SHORT,strict,09:30,2111,11:55,2085.65,TGT,25.35,27732.9,1094
2025-12-01,GODREJPROP,SHORT,lenient,09:30,2111,11:55,2085.65,TGT,25.35,27732.9,1094
2025-12-01,AXISBANK,SHORT,strict,09:30,1282.1,11:45,1271.75,TGT,10.35,18640.35,1801
2025-12-01,AXISBANK,SHORT,lenient,09:30,1282.1,11:45,1271.75,TGT,10.35,18640.35,1801
2025-12-01,APOLLOHOSP,SHORT,strict,12:10,7335.5,15:20,7285,EOD_1518,50.5,15857.0,314
2025-12-01,APOLLOHOSP,SHORT,lenient,12:10,7335.5,15:20,7285,EOD_1518,50.5,15857.0,314
2025-12-02,TATASTEEL,SHORT,strict,10:10,167.66,14:30,167.6,SL,0.06,826.62,13777
2025-12-02,TATASTEEL,SHORT,lenient,10:10,167.66,14:30,167.6,SL,0.06,826.62,13777
2025-12-02,BEL,SHORT,strict,10:05,415.25,15:20,413.4,EOD_1518,1.85,10289.7,5562
2025-12-02,BEL,SHORT,lenient,10:05,415.25,15:20,413.4,EOD_1518,1.85,10289.7,5562
2025-12-02,VEDL,LONG,strict,10:05,534.8,15:20,537.4,EOD_1518,2.6,11229.4,4319
2025-12-02,VEDL,LONG,lenient,10:05,534.8,15:20,537.4,EOD_1518,2.6,11229.4,4319
2025-12-02,M&M,SHORT,strict,09:40,3722.4,14:30,3722.4,SL,0.0,0.0,620
2025-12-02,M&M,SHORT,lenient,09:40,3722.4,15:20,3717.4,EOD_1518,5.0,3100.0,620
2025-12-02,HAL,SHORT,strict,09:50,4502,14:45,4494.75,SL,7.25,3719.25,513
2025-12-02,HAL,SHORT,lenient,09:50,4502,14:45,4494.75,SL,7.25,3719.25,513
2025-12-02,IRCTC,SHORT,strict,09:30,682.25,15:20,679.95,EOD_1518,2.3,7785.5,3385
2025-12-02,IRCTC,SHORT,lenient,09:30,682.25,15:20,679.95,EOD_1518,2.3,7785.5,3385
2025-12-02,RELIANCE,SHORT,strict,09:35,1558.3,14:05,1544.5,TGT,13.8,20451.6,1482
2025-12-02,RELIANCE,SHORT,lenient,09:35,1558.3,14:05,1544.5,TGT,13.8,20451.6,1482
2025-12-02,AXISBANK,SHORT,strict,09:30,1267,15:20,1260.5,EOD_1518,6.5,11849.5,1823
2025-12-02,AXISBANK,SHORT,lenient,09:30,1267,15:20,1260.5,EOD_1518,6.5,11849.5,1823
2025-12-03,ADANIENT,SHORT,strict,09:45,2232.2,11:45,2213.0,TGT,19.2,19852.8,1034
2025-12-03,ADANIENT,SHORT,lenient,09:45,2232.2,11:45,2213.0,TGT,19.2,19852.8,1034
2025-12-03,TATASTEEL,SHORT,strict,09:30,166.9,11:15,165.26,TGT,1.635,22628.4,13840
2025-12-03,TATASTEEL,SHORT,lenient,09:30,166.9,11:15,165.26,TGT,1.635,22628.4,13840
2025-12-03,BEL,SHORT,strict,09:30,407.2,15:20,403.95,EOD_1518,3.25,18434.0,5672
2025-12-03,BEL,SHORT,lenient,09:30,407.2,15:20,403.95,EOD_1518,3.25,18434.0,5672
2025-12-03,VEDL,SHORT,strict,09:35,535.2,15:05,532.5,SL,2.7,11653.2,4316
2025-12-03,VEDL,SHORT,lenient,09:35,535.2,15:05,532.5,SL,2.7,11653.2,4316
2025-12-03,BPCL,SHORT,strict,10:00,347.1,14:05,349.55,SL,-2.45,-16304.75,6655
2025-12-03,BPCL,SHORT,lenient,10:00,347.1,14:05,349.55,SL,-2.45,-16304.75,6655
2025-12-03,M&M,SHORT,strict,09:35,3689,15:20,3647.7,EOD_1518,41.3,25853.8,626
2025-12-03,M&M,SHORT,lenient,09:35,3689,15:20,3647.7,EOD_1518,41.3,25853.8,626
2025-12-03,BAJFINANCE,SHORT,strict,10:25,1017.6,14:30,1017.6,SL,0.0,0.0,2270
2025-12-03,BAJFINANCE,SHORT,lenient,10:25,1017.6,15:20,1022.4,EOD_1518,-4.8,-10896.0,2270
2025-12-03,HAL,SHORT,strict,09:30,4485.4,12:00,4426.0,TGT,59.4,30591.0,515
2025-12-03,HAL,SHORT,lenient,09:30,4485.4,12:00,4426.0,TGT,59.4,30591.0,515
2025-12-03,IRCTC,SHORT,strict,09:30,678.05,11:25,671.22,TGT,6.825,23245.95,3406
2025-12-03,IRCTC,SHORT,lenient,09:30,678.05,11:25,671.22,TGT,6.825,23245.95,3406
2025-12-03,GODREJPROP,SHORT,strict,09:30,2082.1,11:20,2058.7,TGT,23.4,25950.6,1109
2025-12-03,GODREJPROP,SHORT,lenient,09:30,2082.1,11:20,2058.7,TGT,23.4,25950.6,1109
2025-12-03,RELIANCE,SHORT,strict,10:00,1542,15:20,1539.7,EOD_1518,2.3,3445.4,1498
2025-12-03,RELIANCE,SHORT,lenient,10:00,1542,15:20,1539.7,EOD_1518,2.3,3445.4,1498
2025-12-04,VEDL,SHORT,strict,12:15,534,15:20,528.95,EOD_1518,5.05,21841.25,4325
2025-12-04,VEDL,SHORT,lenient,12:15,534,15:20,528.95,EOD_1518,5.05,21841.25,4325
2025-12-04,BPCL,SHORT,strict,09:50,346.7,15:00,345.75,SL,0.95,6328.9,6662
2025-12-04,BPCL,SHORT,lenient,09:50,346.7,15:00,345.75,SL,0.95,6328.9,6662
2025-12-04,BAJFINANCE,LONG,strict,09:35,1023.9,15:20,1028.1,EOD_1518,4.2,9475.2,2256
2025-12-04,BAJFINANCE,LONG,lenient,09:35,1023.9,15:20,1028.1,EOD_1518,4.2,9475.2,2256
2025-12-04,TRENT,LONG,strict,10:55,4216.5,14:45,4220.25,SL,3.75,2051.25,547
2025-12-04,TRENT,LONG,lenient,10:55,4216.5,14:45,4220.25,SL,3.75,2051.25,547
2025-12-04,IRCTC,SHORT,strict,11:25,673.75,14:30,673.75,SL,0.0,0.0,3428
2025-12-04,IRCTC,SHORT,lenient,11:25,673.75,15:20,673.65,EOD_1518,0.1,342.8,3428
2025-12-04,GODREJPROP,LONG,strict,09:30,2079.9,14:35,2081.25,SL,1.35,1498.5,1110
2025-12-04,GODREJPROP,LONG,lenient,09:30,2079.9,14:35,2081.25,SL,1.35,1498.5,1110
2025-12-04,APOLLOHOSP,LONG,strict,10:05,7202,14:30,7202,SL,0,0,320
2025-12-04,APOLLOHOSP,LONG,lenient,10:05,7202,15:20,7198.5,EOD_1518,-3.5,-1120.0,320
2025-12-05,ADANIENT,LONG,strict,11:00,2224.6,12:35,2246.35,TGT,21.75,22576.5,1038
2025-12-05,ADANIENT,LONG,lenient,11:00,2224.6,12:35,2246.35,TGT,21.75,22576.5,1038
2025-12-05,BPCL,LONG,strict,10:40,346.35,11:55,348.9,TGT,2.55,17005.95,6669
2025-12-05,BPCL,LONG,lenient,10:40,346.35,11:55,348.9,TGT,2.55,17005.95,6669
2025-12-05,M&M,LONG,strict,09:30,3691.9,15:20,3716.5,EOD_1518,24.6,15375.0,625
2025-12-05,M&M,LONG,lenient,09:30,3691.9,15:20,3716.5,EOD_1518,24.6,15375.0,625
2025-12-05,BAJFINANCE,LONG,strict,10:00,1041.9,14:45,1047.65,SL,5.75,12747.75,2217
2025-12-05,BAJFINANCE,LONG,lenient,10:00,1041.9,14:45,1047.65,SL,5.75,12747.75,2217
2025-12-05,HAL,SHORT,strict,09:35,4472.4,14:30,4464.5,SL,7.9,4076.4,516
2025-12-05,HAL,SHORT,lenient,09:35,4472.4,14:30,4464.5,SL,7.9,4076.4,516
2025-12-05,GRASIM,LONG,strict,10:15,2737.2,14:45,2742.0,SL,4.8,4046.4,843
2025-12-05,GRASIM,LONG,lenient,10:15,2737.2,14:45,2742.0,SL,4.8,4046.4,843
2025-12-05,RELIANCE,LONG,strict,10:50,1533.7,14:45,1535.05,SL,1.35,2033.1,1506
2025-12-05,RELIANCE,LONG,lenient,10:50,1533.7,14:45,1535.05,SL,1.35,2033.1,1506
2025-12-05,APOLLOHOSP,LONG,strict,13:00,7208.5,14:30,7208.5,SL,0.0,0.0,320
2025-12-05,APOLLOHOSP,LONG,lenient,13:00,7208.5,14:45,7165,SL,-43.5,-13920.0,320
2025-12-08,TATASTEEL,SHORT,strict,09:35,166.96,12:45,165.1,TGT,1.86,25733.1,13835
2025-12-08,TATASTEEL,SHORT,lenient,09:35,166.96,12:45,165.1,TGT,1.86,25733.1,13835
2025-12-08,BEL,SHORT,strict,09:35,400.2,13:00,390.82,TGT,9.375,54112.5,5772
2025-12-08,BEL,SHORT,lenient,09:35,400.2,13:00,390.82,TGT,9.375,54112.5,5772
2025-12-08,VEDL,SHORT,strict,09:50,522.85,12:30,516.18,TGT,6.675,29490.15,4418
2025-12-08,VEDL,SHORT,lenient,09:50,522.85,12:30,516.18,TGT,6.675,29490.15,4418
2025-12-08,BAJFINANCE,SHORT,strict,09:40,1035.4,15:20,1025.3,EOD_1518,10.1,22533.1,2231
2025-12-08,BAJFINANCE,SHORT,lenient,09:40,1035.4,15:20,1025.3,EOD_1518,10.1,22533.1,2231
2025-12-08,TRENT,SHORT,strict,09:55,4157.4,13:30,4105.5,TGT,51.9,28804.5,555
2025-12-08,TRENT,SHORT,lenient,09:55,4157.4,13:30,4105.5,TGT,51.9,28804.5,555
2025-12-08,IRCTC,SHORT,strict,11:55,672.5,13:45,663.5,TGT,9.0,30906.0,3434
2025-12-08,IRCTC,SHORT,lenient,11:55,672.5,13:45,663.5,TGT,9.0,30906.0,3434
2025-12-08,GODREJPROP,SHORT,strict,09:30,2044.6,12:40,1972.45,TGT,72.15,81457.35,1129
2025-12-08,GODREJPROP,SHORT,lenient,09:30,2044.6,12:40,1972.45,TGT,72.15,81457.35,1129
2025-12-08,APOLLOHOSP,SHORT,strict,10:45,7153,15:20,7097,EOD_1518,56,18032,322
2025-12-08,APOLLOHOSP,SHORT,lenient,10:45,7153,15:20,7097,EOD_1518,56,18032,322
2025-12-09,GRASIM,LONG,strict,10:15,2753.8,14:30,2753.8,SL,0.0,0.0,838
2025-12-09,GRASIM,LONG,lenient,10:15,2753.8,15:20,2745.4,EOD_1518,-8.4,-7039.2,838
2025-12-09,AXISBANK,LONG,strict,12:10,1277.9,14:30,1278.15,SL,0.25,451.75,1807
2025-12-09,AXISBANK,LONG,lenient,12:10,1277.9,14:30,1278.15,SL,0.25,451.75,1807
2025-12-10,GRASIM,SHORT,strict,11:00,2759.3,15:20,2748,EOD_1518,11.3,9458.1,837
2025-12-10,GRASIM,SHORT,lenient,11:00,2759.3,15:20,2748,EOD_1518,11.3,9458.1,837
2025-12-10,AXISBANK,SHORT,strict,11:40,1272.5,14:30,1272.5,SL,0.0,0.0,1815
2025-12-10,AXISBANK,SHORT,lenient,11:40,1272.5,15:20,1277.8,EOD_1518,-5.3,-9619.5,1815
2025-12-10,APOLLOHOSP,SHORT,strict,10:45,7075,14:10,7013.5,TGT,61.5,20049.0,326
2025-12-10,APOLLOHOSP,SHORT,lenient,10:45,7075,14:10,7013.5,TGT,61.5,20049.0,326
2025-12-11,BPCL,SHORT,strict,09:35,342.6,15:10,341.8,SL,0.8,5393.6,6742
2025-12-11,BPCL,SHORT,lenient,09:35,342.6,15:10,341.8,SL,0.8,5393.6,6742
2025-12-11,GRASIM,LONG,strict,10:10,2760.1,11:30,2782.75,TGT,22.65,18935.4,836
2025-12-11,GRASIM,LONG,lenient,10:10,2760.1,11:30,2782.75,TGT,22.65,18935.4,836
2025-12-11,GODREJPROP,LONG,strict,10:40,2024.7,14:40,2029.8,SL,5.1,5814.0,1140
2025-12-11,GODREJPROP,LONG,lenient,10:40,2024.7,14:40,2029.8,SL,5.1,5814.0,1140
2025-12-11,RELIANCE,LONG,strict,11:55,1539.3,14:45,1542.65,SL,3.35,5025.0,1500
2025-12-11,RELIANCE,LONG,lenient,11:55,1539.3,14:45,1542.65,SL,3.35,5025.0,1500
2025-12-12,BPCL,LONG,strict,11:10,348.7,15:20,356.15,EOD_1518,7.45,49348.8,6624
2025-12-12,BPCL,LONG,lenient,11:10,348.7,15:20,356.15,EOD_1518,7.45,49348.8,6624
2025-12-12,HAL,SHORT,strict,12:25,4307.7,15:00,4298.75,SL,8.95,4797.2,536
2025-12-12,HAL,SHORT,lenient,12:25,4307.7,15:00,4298.75,SL,8.95,4797.2,536
2025-12-12,RELIANCE,LONG,strict,11:55,1556.6,14:35,1557.7,SL,1.1,1632.4,1484
2025-12-12,RELIANCE,LONG,lenient,11:55,1556.6,14:35,1557.7,SL,1.1,1632.4,1484
2025-12-12,APOLLOHOSP,LONG,strict,09:30,7043.5,14:20,7114.75,TGT,71.25,23298.75,327
2025-12-12,APOLLOHOSP,LONG,lenient,09:30,7043.5,14:20,7114.75,TGT,71.25,23298.75,327
2025-12-15,VEDL,LONG,strict,13:00,547.5,15:20,548.75,EOD_1518,1.25,5273.75,4219
2025-12-15,VEDL,LONG,lenient,13:00,547.5,15:20,548.75,EOD_1518,1.25,5273.75,4219
2025-12-15,TRENT,LONG,strict,11:00,4068,14:40,4071.75,SL,3.75,2126.25,567
2025-12-15,TRENT,LONG,lenient,11:00,4068,14:40,4071.75,SL,3.75,2126.25,567
2025-12-15,HAL,LONG,strict,09:50,4310.9,15:20,4322.1,EOD_1518,11.2,5992.0,535
2025-12-15,HAL,LONG,lenient,09:50,4310.9,15:20,4322.1,EOD_1518,11.2,5992.0,535
2025-12-15,GRASIM,SHORT,strict,11:00,2823.7,14:30,2823.7,SL,0.0,0.0,818
2025-12-15,GRASIM,SHORT,lenient,11:00,2823.7,15:20,2822,EOD_1518,1.7,1390.6,818
2025-12-15,RELIANCE,LONG,strict,13:10,1556.4,14:30,1556.4,SL,0.0,0.0,1484
2025-12-15,RELIANCE,LONG,lenient,13:10,1556.4,15:20,1555.8,EOD_1518,-0.6,-890.4,1484
2025-12-16,ADANIENT,SHORT,strict,09:30,2256.7,14:50,2248.75,SL,7.95,8132.85,1023
2025-12-16,ADANIENT,SHORT,lenient,09:30,2256.7,14:50,2248.75,SL,7.95,8132.85,1023
2025-12-16,TATASTEEL,SHORT,strict,09:30,170.94,15:20,169.73,EOD_1518,1.21,16350.73,13513
2025-12-16,TATASTEEL,SHORT,lenient,09:30,170.94,15:20,169.73,EOD_1518,1.21,16350.73,13513
2025-12-16,BPCL,SHORT,strict,09:45,355.35,14:30,355.35,SL,0.0,0.0,6500
2025-12-16,BPCL,SHORT,lenient,09:45,355.35,15:10,358.3,SL,-2.95,-19175.0,6500
2025-12-16,M&M,LONG,strict,09:50,3625.3,14:30,3625.3,SL,0.0,0.0,637
2025-12-16,M&M,LONG,lenient,09:50,3625.3,15:20,3620.3,EOD_1518,-5.0,-3185.0,637
2025-12-16,BAJFINANCE,SHORT,strict,09:35,1005.2,13:20,997.1,TGT,8.1,18613.8,2298
2025-12-16,BAJFINANCE,SHORT,lenient,09:35,1005.2,13:20,997.1,TGT,8.1,18613.8,2298
2025-12-16,HAL,SHORT,strict,09:35,4280.2,15:00,4265.15,SL,15.05,8111.95,539
2025-12-16,HAL,SHORT,lenient,09:35,4280.2,15:00,4265.15,SL,15.05,8111.95,539
2025-12-16,IRCTC,SHORT,strict,12:00,670.45,14:40,669.85,SL,0.6,2067.0,3445
2025-12-16,IRCTC,SHORT,lenient,12:00,670.45,14:40,669.85,SL,0.6,2067.0,3445
2025-12-16,GRASIM,SHORT,strict,10:10,2819,11:05,2830.3,SL,-11.3,-9254.7,819
2025-12-16,GRASIM,SHORT,lenient,10:10,2819,11:05,2830.3,SL,-11.3,-9254.7,819
2025-12-16,GODREJPROP,SHORT,strict,09:35,2047.4,15:00,2033.8,SL,13.6,15340.8,1128
2025-12-16,GODREJPROP,SHORT,lenient,09:35,2047.4,15:00,2033.8,SL,13.6,15340.8,1128
2025-12-16,RELIANCE,SHORT,strict,09:55,1543.3,14:30,1542.5,SL,0.8,1196.8,1496
2025-12-16,RELIANCE,SHORT,lenient,09:55,1543.3,14:30,1542.5,SL,0.8,1196.8,1496
2025-12-16,AXISBANK,SHORT,strict,09:30,1248.6,15:20,1218.5,EOD_1518,30.1,55685.0,1850
2025-12-16,AXISBANK,SHORT,lenient,09:30,1248.6,15:20,1218.5,EOD_1518,30.1,55685.0,1850
2025-12-16,APOLLOHOSP,SHORT,strict,13:20,7071,15:00,7051.0,SL,20.0,6520.0,326
2025-12-16,APOLLOHOSP,SHORT,lenient,13:20,7071,15:00,7051.0,SL,20.0,6520.0,326
2025-12-17,ADANIENT,SHORT,strict,09:40,2238.6,14:45,2232.3,SL,6.3,6495.3,1031
2025-12-17,ADANIENT,SHORT,lenient,09:40,2238.6,14:45,2232.3,SL,6.3,6495.3,1031
2025-12-17,TATASTEEL,SHORT,strict,10:55,170.07,14:35,170.0,SL,0.065,882.83,13582
2025-12-17,TATASTEEL,SHORT,lenient,10:55,170.07,14:35,170.0,SL,0.065,882.83,13582
2025-12-17,BEL,SHORT,strict,10:25,385.55,14:30,385.55,SL,0.0,0.0,5991
2025-12-17,BEL,SHORT,lenient,10:25,385.55,15:20,385.45,EOD_1518,0.1,599.1,5991
2025-12-17,M&M,SHORT,strict,09:50,3623.7,14:50,3615.45,SL,8.25,5255.25,637
2025-12-17,M&M,SHORT,lenient,09:50,3623.7,14:50,3615.45,SL,8.25,5255.25,637
2025-12-17,BAJFINANCE,SHORT,strict,12:20,997.1,14:30,997.1,SL,0.0,0.0,2316
2025-12-17,BAJFINANCE,SHORT,lenient,12:20,997.1,15:20,1000.2,EOD_1518,-3.1,-7179.6,2316
2025-12-17,TRENT,SHORT,strict,09:40,4082.3,15:20,4040.2,EOD_1518,42.1,23786.5,565
2025-12-17,TRENT,SHORT,lenient,09:40,4082.3,15:20,4040.2,EOD_1518,42.1,23786.5,565
2025-12-17,HAL,SHORT,strict,10:00,4240,14:45,4235.45,SL,4.55,2475.2,544
2025-12-17,HAL,SHORT,lenient,10:00,4240,14:45,4235.45,SL,4.55,2475.2,544
2025-12-17,IRCTC,SHORT,strict,10:00,668.5,14:50,667.75,SL,0.75,2591.25,3455
2025-12-17,IRCTC,SHORT,lenient,10:00,668.5,14:50,667.75,SL,0.75,2591.25,3455
2025-12-17,RELIANCE,SHORT,strict,10:25,1541.5,14:30,1541.5,SL,0.0,0.0,1498
2025-12-17,RELIANCE,SHORT,lenient,10:25,1541.5,15:20,1545.7,EOD_1518,-4.2,-6291.6,1498
2025-12-17,APOLLOHOSP,SHORT,strict,09:50,7039.5,13:40,6935.25,TGT,104.25,34194.0,328
2025-12-17,APOLLOHOSP,SHORT,lenient,09:50,7039.5,13:40,6935.25,TGT,104.25,34194.0,328
2025-12-18,ADANIENT,LONG,strict,10:30,2239,14:30,2239,SL,0,0,1031
2025-12-18,ADANIENT,LONG,lenient,10:30,2239,15:20,2227.4,EOD_1518,-11.6,-11959.6,1031
2025-12-18,VEDL,LONG,strict,10:05,571.15,11:50,581.88,TGT,10.725,43371.9,4044
