date,symbol,cooloff_time,cooloff_price,max_adverse_eod,dte,cpr_width,cpr_position,prev_range_pct,prev_trend,inside_day,no_prev_day_break,gap_pct,gap_filled,or_breakout,narrow_cooloff_candles,max_adv_1200,max_adv_1230,max_adv_1300,max_adv_1330,max_adv_1400,max_adv_1430,max_adv_1500,max_adv_1515,max_adv_1525
2024-06-27,BANKNIFTY,12:05,52927.70,0.4403,3,0.2395,Above,1.1625,Bullish,False,False,0.2077,True,True,True,,0.2031,0.2396,0.2396,0.2997,0.4403,0.4403,0.4403,0.4403
2024-07-01,BANKNIFTY,10:45,52377.30,0.5324,2,0.3731,Below,1.5055,Bearish,False,False,0.0170,True,True,True,0.4396,0.4575,0.4575,0.4575,0.4986,0.4986,0.4986,0.5324,0.5324
2024-07-02,BANKNIFTY,11:00,52336.05,0.6485,1,0.2079,Below,0.9322,Bullish,False,False,0.4165,True,True,True,0.5326,0.5326,0.6485,0.6485,0.6485,0.6485,0.6485,0.6485,0.6485
2024-07-03,BANKNIFTY,10:50,53117.60,0.2828,0,0.3114,Above,1.5945,Bearish,False,False,1.3499,False,True,True,0.2828,0.2828,0.2828,0.2828,0.2828,0.2828,0.2828,0.2828,0.2828
2024-07-04,BANKNIFTY,11:55,52895.15,0.5537,4,0.2765,Inside,1.4580,Bullish,False,False,0.5057,True,True,True,0.0345,0.1636,0.2301,0.2515,0.2515,0.5279,0.5537,0.5537,0.5537
2024-07-05,BANKNIFTY,10:45,52606.30,0.3324,3,0.0212,Below,1.0203,Bearish,False,False,-1.0237,False,True,True,0.1264,0.1264,0.1264,0.2308,0.2673,0.3324,0.3324,0.3324,0.3324
2024-07-08,BANKNIFTY,12:45,52354.70,0.3124,2,0.1349,Below,1.0023,Bullish,False,False,-0.2416,True,True,True,,,0.1306,0.1766,0.3124,0.3124,0.3124,0.3124,0.3124
2024-07-09,BANKNIFTY,11:25,52517.80,0.2072,1,0.0673,Above,0.8853,Bearish,True,True,-0.0673,True,False,True,0.2072,0.2072,0.2072,0.2072,0.2072,0.2072,0.2072,0.2072,0.2072
2024-07-10,BANKNIFTY,11:35,52138.10,0.1927,0,0.1385,Below,0.6347,Bullish,False,False,-0.0761,False,True,True,0.0864,0.0952,0.0952,0.0952,0.1011,0.1437,0.1877,0.1927,0.1927
2024-07-11,BANKNIFTY,11:45,51868.15,0.9161,3,0.1439,Below,0.8688,Bearish,False,False,0.2445,True,True,True,0.1924,0.1924,0.1924,0.1924,0.7260,0.7260,0.9161,0.9161,0.9161
2024-07-12,BANKNIFTY,12:25,52509.70,0.6026,2,0.2503,Above,1.2452,Bearish,False,False,0.0038,True,True,True,,0.0769,0.1239,0.2431,0.2431,0.2431,0.4646,0.6026,0.6026
2024-07-15,BANKNIFTY,10:20,52264.15,0.7617,1,0.2594,Below,1.1925,Bullish,False,False,0.0978,True,True,False,0.4826,0.4826,0.4826,0.6863,0.7617,0.7617,0.7617,0.7617,0.7617
2024-07-16,BANKNIFTY,11:30,52484.85,0.2920,0,0.0608,Above,0.9689,Bullish,True,True,0.0206,True,True,True,0.1117,0.1165,0.1165,0.2014,0.2083,0.2848,0.2920,0.2920,0.2920
2024-07-18,BANKNIFTY,15:10,52630.10,0.1365,3,0.0998,Above,0.5486,Bearish,False,False,-0.3469,True,True,False,,,,,,,,0.0670,0.1365
2024-07-19,BANKNIFTY,11:25,52330.70,0.2836,2,0.1840,Below,1.1670,Bullish,False,False,-0.1694,False,True,False,0.1281,0.2238,0.2836,0.2836,0.2836,0.2836,0.2836,0.2836,0.2836
2024-07-23,BANKNIFTY,15:15,51687.75,0.1475,1,0.1656,Below,1.0567,Bullish,False,False,0.4411,True,True,False,,,,,,,,,0.1475
2024-07-24,BANKNIFTY,12:50,50889.80,1.2296,0,0.2143,Below,2.3270,Bearish,False,False,-0.2330,True,True,True,,,0.1419,0.6119,1.2296,1.2296,1.2296,1.2296,1.2296
2024-07-25,BANKNIFTY,10:50,50670.85,0.5238,3,0.0616,Below,2.2612,Bearish,False,False,-1.0809,False,True,False,0.4111,0.4111,0.4119,0.4119,0.4951,0.5238,0.5238,0.5238,0.5238
2024-07-26,BANKNIFTY,10:50,50743.95,1.2901,2,0.1387,Below,0.8768,Bullish,False,False,-0.8502,False,False,True,0.4795,0.5017,0.7007,0.9494,1.1395,1.1395,1.1854,1.1854,1.2901
2024-07-29,BANKNIFTY,10:45,51971.15,1.5089,1,0.4930,Above,1.8721,Bullish,False,False,0.4887,False,True,True,0.7102,1.5089,1.5089,1.5089,1.5089,1.5089,1.5089,1.5089,1.5089
2024-07-31,BANKNIFTY,11:10,51557.15,0.4295,0,0.1417,Inside,1.3548,Bullish,True,True,0.1634,True,True,True,0.3046,0.3046,0.3046,0.3046,0.4042,0.4295,0.4295,0.4295,0.4295
2024-08-01,BANKNIFTY,10:35,51744.10,0.5564,3,0.0699,Above,0.6351,Bearish,False,False,0.2312,False,True,True,0.1478,0.3155,0.3155,0.3155,0.3155,0.5533,0.5563,0.5564,0.5564
2024-08-02,BANKNIFTY,11:50,51514.50,0.3990,2,0.1326,Below,0.8164,Bearish,False,False,-0.7597,True,True,False,0.1165,0.2619,0.2919,0.2919,0.2919,0.2919,0.3990,0.3990,0.3990
2024-08-05,BANKNIFTY,10:45,50098.50,0.7573,1,0.0024,Below,1.0143,Bullish,False,False,-1.4876,False,True,False,0.7573,0.7573,0.7573,0.7573,0.7573,0.7573,0.7573,0.7573,0.7573
2024-08-06,BANKNIFTY,11:40,50200.30,1.0782,0,0.1876,Inside,2.0531,Bearish,True,True,0.6883,True,True,False,0.1579,0.2409,0.2409,0.3293,0.9464,1.0782,1.0782,1.0782,1.0782
2024-08-08,BANKNIFTY,10:50,50068.45,0.7436,4,0.1088,Inside,1.0181,Bearish,True,True,-0.1339,True,True,False,0.4832,0.7436,0.7436,0.7436,0.7436,0.7436,0.7436,0.7436,0.7436
2024-08-09,BANKNIFTY,10:50,50447.30,0.3668,3,0.0286,Above,1.2185,Bullish,False,False,0.9080,False,True,True,0.3187,0.3187,0.3187,0.3187,0.3668,0.3668,0.3668,0.3668,0.3668
2024-08-12,BANKNIFTY,11:55,50705.35,0.3550,2,0.0826,Above,0.6364,Bearish,False,False,-0.1424,True,True,True,0.0579,0.2002,0.2002,0.2002,0.2118,0.2472,0.3550,0.3550,0.3550
2024-08-13,BANKNIFTY,11:20,50285.85,0.9958,1,0.1161,Below,1.3473,Bullish,True,True,-0.3610,False,True,False,0.1688,0.3106,0.5639,0.5831,0.5905,0.8764,0.9767,0.9958,0.9958
2024-08-14,BANKNIFTY,11:00,49730.30,0.1410,0,0.4532,Below,1.5535,Bearish,False,False,0.1110,True,False,True,0.0991,0.0991,0.0991,0.0991,0.0991,0.1410,0.1410,0.1410,0.1410
2024-08-16,BANKNIFTY,11:00,49965.75,1.2762,3,0.1067,Above,0.6125,Bearish,False,False,0.8158,False,True,True,0.7500,0.9004,0.9516,0.9540,1.2736,1.2762,1.2762,1.2762,1.2762
2024-08-19,BANKNIFTY,13:35,50355.50,0.1525,2,0.4137,Inside,1.5784,Bullish,False,False,0.3299,True,True,False,,,,,0.1129,0.1129,0.1429,0.1430,0.1525
2024-08-20,BANKNIFTY,11:05,50807.00,0.4303,1,0.1817,Above,0.8829,Bearish,False,False,0.0971,False,True,True,0.2993,0.3627,0.4303,0.4303,0.4303,0.4303,0.4303,0.4303,0.4303
2024-08-21,BANKNIFTY,10:45,50540.85,0.4582,0,0.1196,Below,1.2342,Bullish,True,True,-0.2687,False,True,False,0.3898,0.3898,0.3898,0.4106,0.4106,0.4106,0.4106,0.4106,0.4582
2024-08-22,BANKNIFTY,10:25,50923.35,0.3076,3,0.1748,Above,0.8663,Bullish,False,False,0.4128,False,False,True,0.2339,0.2339,0.2801,0.2801,0.3076,0.3076,0.3076,0.3076,0.3076
2024-08-26,BANKNIFTY,10:50,51161.10,0.2322,2,0.0704,Above,0.5127,Bearish,False,False,0.3283,False,True,False,0.1725,0.1725,0.2322,0.2322,0.2322,0.2322,0.2322,0.2322,0.2322
2024-08-27,BANKNIFTY,12:35,51319.20,0.3279,1,0.0542,Above,0.5011,Bullish,False,False,0.1289,True,True,True,,,0.1136,0.1420,0.1420,0.1420,0.2258,0.2258,0.3279
2024-08-28,BANKNIFTY,10:45,51120.20,0.2749,0,0.1398,Below,0.9099,Bullish,True,True,-0.1361,False,True,True,0.2263,0.2749,0.2749,0.2749,0.2749,0.2749,0.2749,0.2749,0.2749
2024-08-29,BANKNIFTY,11:05,51239.35,0.4976,4,0.0044,Above,0.4439,Bearish,False,False,-0.0784,True,True,False,0.1832,0.2418,0.2529,0.2529,0.4155,0.4702,0.4976,0.4976,0.4976
2024-08-30,BANKNIFTY,10:45,51361.90,0.2062,3,0.0312,Above,0.7518,Bullish,False,False,0.5566,False,True,False,0.1347,0.2038,0.2038,0.2038,0.2038,0.2038,0.2038,0.2038,0.2062
2024-09-02,BANKNIFTY,13:15,51340.10,0.4182,2,0.0133,Below,0.4100,Bearish,False,False,0.4450,True,True,False,,,,0.0622,0.3469,0.4182,0.4182,0.4182,0.4182
2024-09-03,BANKNIFTY,10:50,51394.25,0.6924,1,0.0025,Below,0.5515,Bearish,True,True,0.0781,True,True,True,0.3000,0.3000,0.3000,0.3000,0.3000,0.3000,0.5028,0.6924,0.6924
2024-09-04,BANKNIFTY,10:45,51362.85,0.1911,0,0.2509,Below,0.9868,Bullish,True,True,-0.6277,False,True,True,0.1573,0.1712,0.1712,0.1889,0.1889,0.1889,0.1911,0.1911,0.1911
2024-09-05,BANKNIFTY,11:05,51476.80,0.1377,4,0.0240,Above,0.4740,Bullish,False,False,0.2802,True,True,True,0.1074,0.1074,0.1074,0.1074,0.1074,0.1146,0.1377,0.1377,0.1377
2024-09-06,BANKNIFTY,11:10,50919.45,0.9272,3,0.0516,Below,0.4810,Bearish,False,False,-0.5297,False,True,True,0.1438,0.1438,0.2635,0.3158,0.3527,0.5684,0.9272,0.9272,0.9272
2024-09-09,BANKNIFTY,12:10,50687.85,0.9961,2,0.4420,Below,1.8442,Bearish,False,False,-0.0546,True,True,True,,0.2446,0.2446,0.5023,0.5061,0.6433,0.9961,0.9961,0.9961
2024-09-10,BANKNIFTY,11:35,51150.45,0.4214,1,0.4411,Above,1.6107,Bullish,False,False,0.4118,True,True,True,0.2021,0.2021,0.2437,0.4214,0.4214,0.4214,0.4214,0.4214,0.4214
2024-09-11,BANKNIFTY,11:15,51298.65,0.6841,0,0.1435,Above,0.7953,Bearish,False,False,-0.1048,True,True,False,0.4682,0.4682,0.4682,0.4682,0.4966,0.5206,0.6803,0.6841,0.6841
2024-09-12,BANKNIFTY,10:45,51113.70,1.4955,3,0.2268,Inside,0.9262,Bearish,True,True,0.5117,False,True,False,0.2182,0.2182,0.2182,0.2842,0.5802,0.9941,1.3772,1.4955,1.4955
2024-09-13,BANKNIFTY,10:05,51697.95,0.5728,2,0.4149,Above,1.6478,Bullish,False,False,0.3480,True,False,True,0.3829,0.4458,0.5054,0.5054,0.5054,0.5728,0.5728,0.5728,0.5728
2024-09-17,BANKNIFTY,10:50,52218.80,0.1724,1,0.1127,Above,0.5508,Bullish,False,False,0.1839,True,False,False,0.0953,0.0953,0.1008,0.1008,0.1008,0.1048,0.1048,0.1418,0.1724
2024-09-18,BANKNIFTY,12:15,52803.10,0.3415,0,0.0046,Above,0.3815,Bearish,False,False,-0.0221,True,True,True,,0.1214,0.2862,0.2862,0.2946,0.2946,0.2946,0.2946,0.3415
2024-09-19,BANKNIFTY,10:50,53189.60,0.6424,3,0.2484,Above,1.5159,Bullish,False,False,0.3391,False,False,True,0.6424,0.6424,0.6424,0.6424,0.6424,0.6424,0.6424,0.6424,0.6424
2024-09-20,BANKNIFTY,11:30,53495.40,1.0668,2,0.0791,Above,0.9529,Bullish,False,False,0.3737,True,True,True,0.1085,0.2696,0.4047,0.4047,0.7484,0.7484,0.7484,0.7484,1.0668
2024-09-23,BANKNIFTY,10:20,53928.60,0.4995,1,0.3000,Above,1.9120,Bullish,True,True,0.2318,True,True,False,0.1224,0.1224,0.1514,0.2738,0.3014,0.4995,0.4995,0.4995,0.4995
2024-09-25,BANKNIFTY,10:40,54044.90,0.1784,0,0.1327,Inside,0.6356,Bearish,False,False,-0.3235,True,True,False,0.1202,0.1202,0.1202,0.1202,0.1202,0.1202,0.1778,0.1778,0.1784
2024-09-26,BANKNIFTY,11:35,54161.70,0.5643,3,0.1661,Above,0.6441,Bullish,False,False,-0.1031,True,True,True,0.1328,0.1859,0.1859,0.1859,0.1859,0.1877,0.5643,0.5643,0.5643
2024-09-27,BANKNIFTY,10:30,54302.65,0.9934,2,0.1673,Inside,0.8394,Bullish,True,True,-0.0674,False,False,False,0.2847,0.3105,0.5986,0.8693,0.8693,0.8760,0.9934,0.9934,0.9934
2024-09-30,BANKNIFTY,10:50,53241.40,0.5914,1,0.2676,Below,1.0690,Bearish,False,False,-0.5152,False,True,True,0.3080,0.3328,0.3693,0.5395,0.5395,0.5395,0.5914,0.5914,0.5914
2024-10-01,BANKNIFTY,11:25,52988.00,0.2425,0,0.4365,Below,1.5098,Bearish,False,False,-0.2531,True,True,False,0.1718,0.1718,0.1718,0.1718,0.1718,0.2309,0.2425,0.2425,0.2425
2024-10-03,BANKNIFTY,10:50,52380.55,1.3309,4,0.1307,Below,0.7888,Bullish,False,False,-1.1491,False,True,True,0.4261,0.6131,0.6990,0.9424,1.3119,1.3309,1.3309,1.3309,1.3309
2024-10-04,BANKNIFTY,14:10,51528.25,0.3513,3,0.3689,Below,1.7351,Bearish,False,False,-0.3886,True,True,True,,,,,,0.1770,0.3126,0.3513,0.3513
2024-10-08,BANKNIFTY,10:55,50984.85,0.3750,1,0.6699,Inside,3.1508,Bearish,True,True,0.5095,True,True,True,0.2340,0.2340,0.2340,0.3169,0.3452,0.3750,0.3750,0.3750,0.3750
2024-10-09,BANKNIFTY,11:40,51283.25,0.7400,0,0.2620,Above,1.3917,Bullish,False,False,0.2759,True,True,True,0.4603,0.4731,0.4731,0.5499,0.5780,0.5780,0.7400,0.7400,0.7400
2024-10-11,BANKNIFTY,10:45,51361.15,0.6918,3,0.2304,Inside,1.1885,Bullish,True,True,-0.0757,True,False,False,0.6918,0.6918,0.6918,0.6918,0.6918,0.6918,0.6918,0.6918,0.6918
2024-10-14,BANKNIFTY,11:00,51681.15,0.4099,2,0.1439,Above,1.0829,Bearish,False,False,0.1777,False,True,True,0.2150,0.2150,0.2150,0.2150,0.2236,0.2239,0.3063,0.3177,0.4099
2024-10-15,BANKNIFTY,13:25,51866.40,0.2397,1,0.3356,Above,1.2972,Bullish,False,False,0.3069,True,True,True,,,,0.0745,0.1552,0.1552,0.1552,0.1849,0.2397
2024-10-16,BANKNIFTY,12:15,51895.45,0.2494,0,0.0586,Above,0.6229,Bearish,False,False,-0.3753,True,True,True,,0.0572,0.0754,0.0754,0.1063,0.1063,0.2435,0.2494,0.2494
2024-10-17,BANKNIFTY,11:05,51305.95,0.3035,3,0.0905,Below,0.6185,Bullish,False,False,0.0931,True,True,True,0.3035,0.3035,0.3035,0.3035,0.3035,0.3035,0.3035,0.3035,0.3035
2024-10-21,BANKNIFTY,10:45,52051.70,0.3776,2,0.6362,Above,2.3007,Bullish,False,False,0.5123,True,True,True,0.2699,0.2741,0.3317,0.3317,0.3317,0.3317,0.3317,0.3317,0.3776
2024-10-22,BANKNIFTY,13:45,51561.60,0.7409,1,0.3243,Below,1.3901,Bearish,False,False,0.2091,True,True,True,,,,,0.0840,0.2320,0.6476,0.7409,0.7409
2024-10-23,BANKNIFTY,11:30,51269.10,0.2163,0,0.5964,Below,2.1025,Bearish,False,False,-0.2719,True,True,True,0.1222,0.2012,0.2012,0.2012,0.2012,0.2044,0.2044,0.2163,0.2163
2024-10-24,BANKNIFTY,11:30,51658.75,0.4790,4,0.1179,Above,0.8658,Bullish,False,False,0.0650,True,True,True,0.1269,0.1754,0.2994,0.3194,0.3194,0.3194,0.4790,0.4790,0.4790
2024-10-25,BANKNIFTY,11:10,50507.70,0.7548,3,0.0511,Below,1.1249,Bullish,False,False,-0.3132,False,True,True,0.4107,0.4107,0.4107,0.4107,0.4107,0.4107,0.6359,0.7542,0.7548
2024-10-28,BANKNIFTY,10:50,51475.40,0.6177,2,0.2019,Above,2.2032,Bearish,False,False,0.5393,False,True,True,0.4284,0.4284,0.4284,0.4284,0.4284,0.4284,0.6011,0.6177,0.6177
2024-10-30,BANKNIFTY,10:50,52057.75,0.6052,0,0.6461,Inside,2.0565,Bullish,True,True,-0.6345,False,True,True,0.3096,0.3096,0.3096,0.4542,0.4845,0.5531,0.6052,0.6052,0.6052
2024-10-31,BANKNIFTY,13:50,51450.20,0.2568,4,0.2170,Below,0.9400,Bearish,False,False,-0.3051,True,True,False,,,,,0.1431,0.2568,0.2568,0.2568,0.2568
2024-11-04,BANKNIFTY,10:45,51285.00,0.4255,2,0.0406,Below,0.7085,Bullish,False,False,0.1753,True,True,True,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255,0.4255
2024-11-05,BANKNIFTY,15:00,52257.35,0.3118,1,0.2602,Above,1.3623,Bearish,False,False,-0.3176,True,True,True,,,,,,,,0.1955,0.3118
2024-11-06,BANKNIFTY,10:55,52343.20,0.2118,0,0.8107,Above,2.7278,Bullish,False,False,0.4466,True,True,False,0.2062,0.2062,0.2062,0.2062,0.2062,0.2062,0.2118,0.2118,0.2118
2024-11-07,BANKNIFTY,11:25,51873.40,0.3657,10,0.0284,Below,0.5898,Bearish,False,False,-0.1117,True,True,False,0.1879,0.2003,0.2531,0.3657,0.3657,0.3657,0.3657,0.3657,0.3657
2024-11-12,BANKNIFTY,11:45,51850.45,1.6270,8,0.1813,Above,1.7031,Bullish,True,True,0.3412,True,True,True,0.1508,0.3823,1.1875,1.4011,1.4011,1.6270,1.6270,1.6270,1.6270
2024-11-13,BANKNIFTY,12:15,50694.45,1.5585,7,0.5574,Below,2.2718,Bearish,False,False,-0.2480,True,True,True,,0.1498,0.1498,0.1498,0.3139,0.9344,1.5544,1.5585,1.5585
2024-11-14,BANKNIFTY,10:30,50438.30,0.9892,6,0.7144,Inside,2.8931,Bearish,True,True,-0.0697,True,True,True,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892,0.9892
2024-11-18,BANKNIFTY,13:20,50367.80,0.1421,5,0.0943,Above,1.2404,Bullish,True,True,0.2648,True,True,False,,,,0.0942,0.0942,0.1362,0.1421,0.1421,0.1421
2024-11-21,BANKNIFTY,11:15,50186.40,0.7242,4,0.1127,Below,1.0719,Bullish,False,False,-0.0030,True,False,True,0.7136,0.7242,0.7242,0.7242,0.7242,0.7242,0.7242,0.7242,0.7242
2024-11-22,BANKNIFTY,10:45,50656.55,1.2140,3,0.2033,Above,1.7173,Bearish,False,False,0.2777,False,True,False,0.5521,0.7425,0.7750,0.7787,1.1385,1.2140,1.2140,1.2140,1.2140
2024-11-25,BANKNIFTY,10:45,52202.00,0.4925,2,0.3211,Above,1.4926,Bullish,False,False,1.7815,False,False,True,0.1793,0.1793,0.4492,0.4925,0.4925,0.4925,0.4925,0.4925,0.4925
2024-11-26,BANKNIFTY,11:45,52127.65,0.1999,1,0.1982,Inside,1.0670,Bullish,False,False,0.6654,True,True,True,0.0470,0.0996,0.0996,0.0996,0.1124,0.1124,0.1999,0.1999,0.1999
2024-11-28,BANKNIFTY,12:00,52119.30,0.6454,0,0.0891,Below,0.8120,Bullish,False,False,0.1685,True,True,False,,0.2019,0.3386,0.4877,0.4877,0.6454,0.6454,0.6454,0.6454
2024-11-29,BANKNIFTY,12:50,51844.75,0.5358,16,0.4662,Below,1.8828,Bearish,False,False,0.1489,True,True,True,,,0.1577,0.2648,0.4378,0.4378,0.5358,0.5358,0.5358
2024-12-02,BANKNIFTY,10:50,51769.85,0.8256,15,0.1159,Below,0.7904,Bullish,False,False,0.0616,True,False,True,0.2134,0.2685,0.2685,0.2685,0.4149,0.7517,0.8256,0.8256,0.8256
2024-12-03,BANKNIFTY,10:50,52622.20,0.3016,14,0.2095,Above,0.9659,Bullish,False,False,0.4777,False,True,True,0.2393,0.2393,0.2393,0.2393,0.2393,0.3016,0.3016,0.3016,0.3016
2024-12-04,BANKNIFTY,11:10,53134.60,0.4752,13,0.2497,Above,1.0704,Bullish,False,False,0.1504,True,True,False,0.4702,0.4702,0.4702,0.4702,0.4702,0.4752,0.4752,0.4752,0.4752
2024-12-06,BANKNIFTY,11:55,53682.25,0.3911,12,0.2922,Above,1.9363,Bullish,True,True,0.0572,True,True,True,0.0526,0.1941,0.2465,0.2465,0.2560,0.3407,0.3527,0.3630,0.3911
2024-12-09,BANKNIFTY,12:45,53598.10,0.4374,11,0.0063,Above,1.3229,Bearish,True,True,-0.2406,True,True,False,,,0.0815,0.0981,0.1757,0.2928,0.3915,0.4374,0.4374
2024-12-10,BANKNIFTY,11:35,53527.25,0.4196,10,0.1782,Inside,0.8401,Bullish,True,True,0.0792,True,True,True,0.0647,0.2266,0.4196,0.4196,0.4196,0.4196,0.4196,0.4196,0.4196
2024-12-11,BANKNIFTY,13:20,53510.50,0.3158,9,0.1425,Inside,0.5999,Bullish,False,False,-0.2210,True,True,True,,,,0.0426,0.0872,0.1254,0.3122,0.3158,0.3158
2024-12-12,BANKNIFTY,11:15,53373.15,0.3724,8,0.1045,Below,0.6479,Bearish,False,False,-0.3565,True,False,False,0.1691,0.2944,0.3265,0.3724,0.3724,0.3724,0.3724,0.3724,0.3724
2024-12-16,BANKNIFTY,10:50,53487.35,0.3509,7,0.7831,Above,2.5930,Bullish,False,False,-0.1517,True,True,False,0.2076,0.2848,0.2848,0.2848,0.2848,0.2848,0.3509,0.3509,0.3509
2024-12-17,BANKNIFTY,11:20,53144.35,0.8184,6,0.0553,Below,0.7538,Bullish,False,False,-0.3495,False,True,False,0.6425,0.7002,0.7002,0.7685,0.7685,0.8184,0.8184,0.8184,0.8184
2024-12-18,BANKNIFTY,11:30,52296.70,0.5470,5,0.3492,Below,1.5261,Bearish,False,False,-0.2609,False,True,False,0.1382,0.1890,0.2945,0.2945,0.3270,0.5470,0.5470,0.5470,0.5470
2024-12-19,BANKNIFTY,10:50,51429.70,0.7003,4,0.3562,Below,1.5669,Bearish,False,False,-1.3638,False,True,True,0.7003,0.7003,0.7003,0.7003,0.7003,0.7003,0.7003,0.7003,0.7003
2024-12-20,BANKNIFTY,11:40,51402.45,1.5429,3,0.0632,Below,1.0201,Bullish,False,False,-0.3380,True,True,True,0.1586,0.3852,0.6258,0.6338,0.9257,1.1128,1.5429,1.5429,1.5429
2024-12-23,BANKNIFTY,10:45,51305.30,0.3635,2,0.4706,Above,2.0088,Bearish,True,True,0.5619,False,True,True,0.2184,0.2272,0.3635,0.3635,0.3635,0.3635,0.3635,0.3635,0.3635
2024-12-24,BANKNIFTY,11:20,51268.00,0.1942,1,0.1219,Inside,0.7540,Bullish,True,True,-0.0052,True,False,True,0.1776,0.1776,0.1776,0.1776,0.1942,0.1942,0.1942,0.1942,0.1942
2024-12-26,BANKNIFTY,11:35,51176.60,0.4393,0,0.0349,Below,0.4774,Bearish,False,False,0.3178,True,True,True,0.0927,0.2242,0.2242,0.2946,0.4393,0.4393,0.4393,0.4393,0.4393
2024-12-27,BANKNIFTY,10:50,51530.55,0.5636,20,0.2277,Above,1.5403,Bearish,True,True,0.1905,False,True,True,0.2977,0.4633,0.5636,0.5636,0.5636,0.5636,0.5636,0.5636,0.5636
2024-12-30,BANKNIFTY,14:55,51009.60,0.3755,19,0.1595,Below,0.7568,Bullish,False,False,-0.1090,True,True,True,,,,,,,0.2848,0.3755,0.3755
2024-12-31,BANKNIFTY,10:50,50854.70,0.1894,18,0.5158,Below,2.4756,Bearish,False,False,-0.5977,False,False,True,0.1601,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894
2025-01-01,BANKNIFTY,11:55,50996.20,0.6388,17,0.1149,Above,0.6798,Bullish,False,False,-0.0360,True,True,True,0.1234,0.3089,0.3089,0.3089,0.6388,0.6388,0.6388,0.6388,0.6388
2025-01-02,BANKNIFTY,10:00,51155.70,1.0107,16,0.2055,Above,1.6390,Bullish,True,True,0.0477,True,False,False,0.3801,0.3801,0.4200,0.6913,0.8588,0.9005,1.0107,1.0107,1.0107
2025-01-03,BANKNIFTY,12:30,51176.80,0.5324,15,0.3536,Below,1.3176,Bullish,True,True,-0.0744,True,True,False,,,0.2523,0.2721,0.3689,0.4625,0.4625,0.5324,0.5324
2025-01-07,BANKNIFTY,10:45,50280.35,0.3326,14,0.6192,Inside,2.5542,Bearish,True,True,0.2788,False,True,True,0.2695,0.2695,0.2695,0.3326,0.3326,0.3326,0.3326,0.3326,0.3326
2025-01-08,BANKNIFTY,11:55,49614.45,0.7349,13,0.0084,Below,0.9527,Bullish,False,False,-0.0008,True,True,True,0.1423,0.2145,0.3863,0.4529,0.4529,0.7349,0.7349,0.7349,0.7349
2025-01-09,BANKNIFTY,12:15,49490.85,0.5268,12,0.0224,Below,1.7200,Bearish,False,False,-0.2458,False,True,False,,0.2512,0.5268,0.5268,0.5268,0.5268,0.5268,0.5268,0.5268
2025-01-10,BANKNIFTY,11:00,49187.90,1.1318,11,0.0143,Below,1.1473,Bearish,False,False,-0.1555,False,True,True,0.3486,0.4717,0.4717,0.6135,0.6135,1.1188,1.1271,1.1318,1.1318
2025-01-13,BANKNIFTY,11:25,48450.35,1.1393,10,0.4399,Below,1.7482,Bearish,False,False,-0.9642,False,True,False,0.3915,0.4297,0.6103,0.6291,0.7998,0.9781,1.1393,1.1393,1.1393
2025-01-15,BANKNIFTY,10:50,49041.35,1.0582,9,0.1478,Above,1.5846,Bullish,False,False,0.2126,True,True,True,0.4232,0.4232,0.4638,0.9591,1.0582,1.0582,1.0582,1.0582,1.0582
2025-01-16,BANKNIFTY,10:45,49259.30,0.4054,8,0.0701,Above,1.1512,Bearish,False,False,0.6794,False,False,True,0.1997,0.1997,0.4054,0.4054,0.4054,0.4054,0.4054,0.4054,0.4054
2025-01-17,BANKNIFTY,10:50,48398.40,0.4374,7,0.0406,Below,0.8534,Bullish,False,False,-0.6477,False,True,False,0.3721,0.4374,0.4374,0.4374,0.4374,0.4374,0.4374,0.4374,0.4374
2025-01-20,BANKNIFTY,10:50,49032.35,1.2609,6,0.1888,Above,1.5198,Bearish,False,False,0.6621,False,True,False,0.6985,0.7840,0.9391,1.2609,1.2609,1.2609,1.2609,1.2609,1.2609
2025-01-21,BANKNIFTY,13:45,48855.90,0.8698,5,0.2488,Below,1.9594,Bullish,False,False,0.3672,True,True,False,,,,,0.3207,0.5081,0.8698,0.8698,0.8698
2025-01-23,BANKNIFTY,12:25,48680.70,0.2664,4,0.4073,Above,1.4525,Bullish,False,False,0.0939,True,True,False,,0.1717,0.1717,0.1717,0.2500,0.2500,0.2664,0.2664,0.2664
2025-01-24,BANKNIFTY,12:30,48707.70,1.0362,3,0.1423,Above,0.8226,Bearish,False,False,-0.0884,True,True,False,,,0.3521,0.5378,0.5429,0.8146,1.0362,1.0362,1.0362
2025-01-27,BANKNIFTY,10:55,48079.15,0.4993,2,0.2242,Below,1.3555,Bearish,False,False,-1.0051,False,True,False,0.4033,0.4993,0.4993,0.4993,0.4993,0.4993,0.4993,0.4993,0.4993
2025-01-28,BANKNIFTY,10:50,48756.85,1.0056,1,0.0236,Above,0.9884,Bullish,False,False,1.2022,False,True,False,0.7267,0.7822,0.8712,0.8767,0.8767,0.9534,1.0056,1.0056,1.0056
2025-01-29,BANKNIFTY,10:05,49021.95,0.3625,0,0.0256,Above,1.6332,Bullish,True,True,0.2667,True,False,False,0.3310,0.3310,0.3310,0.3310,0.3310,0.3310,0.3379,0.3385,0.3625
