label,spread_width_atr,long_offset_atr,hold_bars,squeeze_min,trend_atr_min,pt_pct,sl_pct,use_di,use_rsi,lots,total_trades,long_trades,short_trades,win_rate,profit_factor,total_pnl,avg_pnl_pct,long_avg_pnl_pct,short_avg_pnl_pct,cagr,sharpe,max_drawdown,calmar,final_equity,total_return_pct,avg_days_held,avg_dte,avg_debit_pts,avg_squeeze_bars,exit_hold,exit_pt,exit_sl,exit_expiry
SW0.5_LO0.0_H7_SQ3_TF0.5_PT100_SL60_SMA_L5,0.5,0.0,7,3,0.5,1.0,0.6,False,False,5,30,19,11,30.0,0.37,-38550.0,0.25,-8.39,15.19,-1.53,0.03,4.08,-0.38,961450.0,-3.86,7.0,31.6,146.1,9.0,29,0,1,0
SW0.5_LO0.0_H7_SQ3_TF0.5_PT150_SL70_SMA_L5,0.5,0.0,7,3,0.5,1.5,0.7,False,False,5,30,19,11,30.0,0.42,-32041.0,2.18,-5.35,15.19,-1.27,0.24,3.43,-0.37,967959.0,-3.2,7.0,31.6,146.1,9.0,30,0,0,0
SW0.5_LO0.0_H7_SQ3_TF1.0_PT50_SL40_SMA_L5,0.5,0.0,7,3,1.0,0.5,0.4,False,False,5,23,14,9,26.1,0.26,-40612.0,-3.98,-15.09,13.29,-1.73,-0.36,4.1,-0.42,959388.0,-4.06,6.3,32.3,140.4,8.4,15,3,5,0
SW0.5_LO0.0_H7_SQ3_TF1.0_PT100_SL60_SMA_L5,0.5,0.0,7,3,1.0,1.0,0.6,False,False,5,23,14,9,26.1,0.23,-42390.0,-4.91,-14.71,10.33,-1.81,-0.48,4.24,-0.43,957610.0,-4.24,7.0,32.3,140.4,8.4,22,0,1,0
SW0.5_LO0.0_H7_SQ3_TF1.0_PT150_SL70_SMA_L5,0.5,0.0,7,3,1.0,1.5,0.7,False,False,5,23,14,9,26.1,0.26,-35881.0,-2.4,-10.58,10.33,-1.53,-0.26,3.59,-0.43,964119.0,-3.59,7.0,32.3,140.4,8.4,23,0,0,0
SW0.5_LO0.0_H7_SQ3_TF1.5_PT50_SL40_SMA_L5,0.5,0.0,7,3,1.5,0.5,0.4,False,False,5,16,10,6,18.8,0.13,-44248.0,-15.83,-19.23,-10.16,-1.96,-1.45,4.42,-0.44,955752.0,-4.42,6.6,30.4,154.5,7.6,11,0,5,0
SW0.5_LO0.0_H7_SQ3_TF1.5_PT100_SL60_SMA_L5,0.5,0.0,7,3,1.5,1.0,0.6,False,False,5,16,10,6,18.8,0.13,-44404.0,-15.6,-18.86,-10.16,-1.97,-1.43,4.44,-0.44,955596.0,-4.44,6.9,30.4,154.5,7.6,15,0,1,0
SW0.5_LO0.0_H7_SQ3_TF1.5_PT150_SL70_SMA_L5,0.5,0.0,7,3,1.5,1.5,0.7,False,False,5,16,10,6,18.8,0.13,-44404.0,-15.6,-18.86,-10.16,-1.97,-1.43,4.44,-0.44,955596.0,-4.44,6.9,30.4,154.5,7.6,15,0,1,0
SW0.5_LO0.0_H7_SQ5_noTF_PT50_SL40_SMA_L5,0.5,0.0,7,5,0,0.5,0.4,False,False,5,27,18,9,29.6,0.34,-37109.0,-0.59,-7.95,14.12,-1.48,-0.06,3.75,-0.39,962891.0,-3.71,6.4,31.7,146.2,10.0,18,4,5,0
SW0.5_LO0.0_H7_SQ5_noTF_PT100_SL60_SMA_L5,0.5,0.0,7,5,0,1.0,0.6,False,False,5,27,18,9,29.6,0.29,-40351.0,-1.86,-8.37,11.15,-1.61,-0.2,4.04,-0.4,959649.0,-4.04,7.0,31.7,146.2,10.0,26,0,1,0
SW0.5_LO0.0_H7_SQ5_noTF_PT150_SL70_SMA_L5,0.5,0.0,7,5,0,1.5,0.7,False,False,5,27,18,9,29.6,0.32,-33842.0,0.28,-5.16,11.15,-1.34,0.03,3.38,-0.4,966158.0,-3.38,7.0,31.7,146.2,10.0,27,0,0,0
SW0.5_LO0.0_H7_SQ5_TF0.5_PT50_SL40_SMA_L5,0.5,0.0,7,5,0.5,0.5,0.4,False,False,5,26,17,9,30.8,0.35,-35675.0,-0.55,-8.32,14.12,-1.42,-0.05,3.61,-0.39,964325.0,-3.57,6.4,32.0,146.1,9.9,17,4,5,0
SW0.5_LO0.0_H7_SQ5_TF0.5_PT100_SL60_SMA_L5,0.5,0.0,7,5,0.5,1.0,0.6,False,False,5,26,17,9,30.8,0.29,-38917.0,-1.87,-8.76,11.15,-1.55,-0.19,3.89,-0.4,961083.0,-3.89,7.0,32.0,146.1,9.9,25,0,1,0
SW0.5_LO0.0_H7_SQ5_TF0.5_PT150_SL70_SMA_L5,0.5,0.0,7,5,0.5,1.5,0.7,False,False,5,26,17,9,30.8,0.33,-32408.0,0.35,-5.36,11.15,-1.29,0.04,3.24,-0.4,967592.0,-3.24,7.0,32.0,146.1,9.9,26,0,0,0
SW0.5_LO0.0_H7_SQ5_TF1.0_PT50_SL40_SMA_L5,0.5,0.0,7,5,1.0,0.5,0.4,False,False,5,20,12,8,30.0,0.3,-34007.0,-3.26,-16.74,16.95,-1.5,-0.26,3.44,-0.44,965993.0,-3.4,6.2,32.1,138.9,9.2,12,3,5,0
SW0.5_LO0.0_H7_SQ5_TF1.0_PT100_SL60_SMA_L5,0.5,0.0,7,5,1.0,1.0,0.6,False,False,5,20,12,8,30.0,0.26,-35785.0,-4.33,-16.29,13.62,-1.58,-0.37,3.58,-0.44,964215.0,-3.58,7.0,32.1,138.9,9.2,19,0,1,0
SW0.5_LO0.0_H7_SQ5_TF1.0_PT150_SL70_SMA_L5,0.5,0.0,7,5,1.0,1.5,0.7,False,False,5,20,12,8,30.0,0.3,-29276.0,-1.44,-11.47,13.62,-1.29,-0.14,2.93,-0.44,970724.0,-2.93,7.0,32.1,138.9,9.2,20,0,0,0
SW0.5_LO0.0_H7_SQ5_TF1.5_PT50_SL40_SMA_L5,0.5,0.0,7,5,1.5,0.5,0.4,False,False,5,12,8,4,25.0,0.2,-26611.0,-13.02,-22.74,6.4,-1.23,-1.05,2.66,-0.46,973389.0,-2.66,6.6,30.9,153.1,9.1,8,0,4,0
SW0.5_LO0.0_H7_SQ5_TF1.5_PT100_SL60_SMA_L5,0.5,0.0,7,5,1.5,1.0,0.6,False,False,5,12,8,4,25.0,0.2,-26767.0,-12.71,-22.27,6.4,-1.23,-1.03,2.68,-0.46,973233.0,-2.68,7.0,30.9,153.1,9.1,12,0,0,0
SW0.5_LO0.0_H7_SQ5_TF1.5_PT150_SL70_SMA_L5,0.5,0.0,7,5,1.5,1.5,0.7,False,False,5,12,8,4,25.0,0.2,-26767.0,-12.71,-22.27,6.4,-1.23,-1.03,2.68,-0.46,973233.0,-2.68,7.0,30.9,153.1,9.1,12,0,0,0
SW0.5_LO0.0_H10_SQ2_noTF_PT50_SL40_SMA_L5,0.5,0.0,10,2,0,0.5,0.4,False,False,5,28,18,10,35.7,0.34,-54316.0,-6.42,-13.2,5.77,-2.17,-0.54,5.43,-0.4,945684.0,-5.43,8.6,33.2,144.9,9.2,16,4,8,0
SW0.5_LO0.0_H10_SQ2_noTF_PT100_SL60_SMA_L5,0.5,0.0,10,2,0,1.0,0.6,False,False,5,27,17,10,37.0,0.24,-59159.0,-8.85,-12.99,-1.82,-2.37,-0.81,6.18,-0.38,940841.0,-5.92,9.8,33.2,144.5,9.4,24,0,2,1
SW0.5_LO0.0_H10_SQ2_noTF_PT150_SL70_SMA_L5,0.5,0.0,10,2,0,1.5,0.7,False,False,5,27,17,10,40.7,0.28,-50008.0,-5.84,-8.21,-1.82,-1.99,-0.56,5.27,-0.38,949992.0,-5.0,9.9,33.2,144.5,9.4,25,0,1,1
SW0.5_LO0.0_H10_SQ2_TF0.5_PT50_SL40_SMA_L5,0.5,0.0,10,2,0.5,0.5,0.4,False,False,5,28,17,11,35.7,0.35,-50654.0,-5.42,-9.76,1.28,-2.02,-0.47,5.07,-0.4,949346.0,-5.07,8.4,33.0,144.4,8.8,16,4,8,0
SW0.5_LO0.0_H10_SQ2_TF0.5_PT100_SL60_SMA_L5,0.5,0.0,10,2,0.5,1.0,0.6,False,False,5,27,16,11,40.7,0.42,-40000.0,-2.05,-9.33,8.55,-1.59,-0.17,4.27,-0.37,960000.0,-4.0,9.7,33.0,143.9,9.0,24,1,1,1
SW0.5_LO0.0_H10_SQ2_TF0.5_PT150_SL70_SMA_L5,0.5,0.0,10,2,0.5,1.5,0.7,False,False,5,27,16,11,44.4,0.49,-30664.0,1.03,-4.25,8.71,-1.22,0.09,3.33,-0.36,969336.0,-3.07,9.9,33.0,143.9,9.0,26,0,0,1
SW0.5_LO0.0_H10_SQ2_TF1.0_PT50_SL40_SMA_L5,0.5,0.0,10,2,1.0,0.5,0.4,False,False,5,22,13,9,27.3,0.24,-53903.0,-10.54,-24.03,8.95,-2.29,-0.83,5.39,-0.43,946097.0,-5.39,8.4,33.7,138.0,8.0,11,3,8,0
SW0.5_LO0.0_H10_SQ2_TF1.0_PT100_SL60_SMA_L5,0.5,0.0,10,2,1.0,1.0,0.6,False,False,5,21,12,9,33.3,0.2,-51723.0,-10.93,-19.52,0.51,-2.2,-0.89,5.36,-0.41,948277.0,-5.17,9.8,33.6,137.1,8.2,19,0,1,1
SW0.5_LO0.0_H10_SQ2_TF1.0_PT150_SL70_SMA_L5,0.5,0.0,10,2,1.0,1.5,0.7,False,False,5,21,12,9,38.1,0.24,-42572.0,-7.06,-12.75,0.51,-1.8,-0.6,4.44,-0.41,957428.0,-4.26,10.0,33.6,137.1,8.2,20,0,0,1
SW0.5_LO0.0_H10_SQ2_TF1.5_PT50_SL40_SMA_L5,0.5,0.0,10,2,1.5,0.5,0.4,False,False,5,16,10,6,18.8,0.18,-50279.0,-19.1,-20.92,-16.05,-2.22,-1.46,5.03,-0.44,949721.0,-5.03,8.6,31.6,148.8,7.3,8,1,7,0
SW0.5_LO0.0_H10_SQ2_TF1.5_PT100_SL60_SMA_L5,0.5,0.0,10,2,1.5,1.0,0.6,False,False,5,15,9,6,26.7,0.19,-43900.0,-15.88,-14.56,-17.87,-1.94,-1.14,4.39,-0.44,956100.0,-4.39,9.7,31.4,148.3,7.5,13,0,1,1
SW0.5_LO0.0_H10_SQ2_TF1.5_PT150_SL70_SMA_L5,0.5,0.0,10,2,1.5,1.5,0.7,False,False,5,15,9,6,26.7,0.19,-43900.0,-15.88,-14.56,-17.87,-1.94,-1.14,4.39,-0.44,956100.0,-4.39,9.7,31.4,148.3,7.5,13,0,1,1
SW0.5_LO0.0_H10_SQ3_noTF_PT50_SL40_SMA_L5,0.5,0.0,10,3,0,0.5,0.4,False,False,5,28,19,9,39.3,0.38,-48783.0,-3.71,-9.69,8.91,-1.95,-0.3,4.88,-0.4,951217.0,-4.88,8.4,32.5,145.3,9.6,15,5,8,0
SW0.5_LO0.0_H10_SQ3_noTF_PT100_SL60_SMA_L5,0.5,0.0,10,3,0,1.0,0.6,False,False,5,27,18,9,37.0,0.24,-59235.0,-8.8,-13.44,0.47,-2.37,-0.81,6.19,-0.38,940765.0,-5.92,9.8,32.4,145.0,9.8,24,0,2,1
SW0.5_LO0.0_H10_SQ3_noTF_PT150_SL70_SMA_L5,0.5,0.0,10,3,0,1.5,0.7,False,False,5,27,18,9,40.7,0.28,-50084.0,-5.79,-8.92,0.47,-2.0,-0.56,5.28,-0.38,949916.0,-5.01,9.9,32.4,145.0,9.8,25,0,1,1
SW0.5_LO0.0_H10_SQ3_TF0.5_PT50_SL40_SMA_L5,0.5,0.0,10,3,0.5,0.5,0.4,False,False,5,28,18,10,39.3,0.4,-45121.0,-2.71,-6.25,3.66,-1.8,-0.23,4.51,-0.4,954879.0,-4.51,8.2,32.3,144.7,9.2,15,5,8,0
SW0.5_LO0.0_H10_SQ3_TF0.5_PT100_SL60_SMA_L5,0.5,0.0,10,3,0.5,1.0,0.6,False,False,5,27,17,10,40.7,0.42,-40076.0,-1.99,-10.02,11.65,-1.59,-0.16,4.28,-0.37,959924.0,-4.01,9.7,32.2,144.3,9.4,24,1,1,1
SW0.5_LO0.0_H10_SQ3_TF0.5_PT150_SL70_SMA_L5,0.5,0.0,10,3,0.5,1.5,0.7,False,False,5,27,17,10,44.4,0.49,-30740.0,1.09,-5.24,11.83,-1.22,0.09,3.34,-0.36,969260.0,-3.07,9.9,32.2,144.3,9.4,26,0,0,1
SW0.5_LO0.0_H10_SQ3_TF1.0_PT50_SL40_SMA_L5,0.5,0.0,10,3,1.0,0.5,0.4,False,False,5,22,14,8,31.8,0.29,-48370.0,-7.09,-18.49,12.88,-2.05,-0.52,4.84,-0.42,951630.0,-4.84,8.1,32.8,138.5,8.5,10,4,8,0
SW0.5_LO0.0_H10_SQ3_TF1.0_PT100_SL60_SMA_L5,0.5,0.0,10,3,1.0,1.0,0.6,False,False,5,21,13,8,33.3,0.2,-51800.0,-10.86,-19.64,3.39,-2.2,-0.88,5.37,-0.41,948200.0,-5.18,9.8,32.7,137.7,8.7,19,0,1,1
SW0.5_LO0.0_H10_SQ3_TF1.0_PT150_SL70_SMA_L5,0.5,0.0,10,3,1.0,1.5,0.7,False,False,5,21,13,8,38.1,0.24,-42648.0,-6.99,-13.38,3.39,-1.81,-0.6,4.45,-0.41,957352.0,-4.26,10.0,32.7,137.7,8.7,20,0,0,1
SW0.5_LO0.0_H10_SQ3_TF1.5_PT50_SL40_SMA_L5,0.5,0.0,10,3,1.5,0.5,0.4,False,False,5,15,10,5,20.0,0.19,-47522.0,-18.87,-20.92,-14.77,-2.1,-1.35,4.75,-0.44,952478.0,-4.75,8.5,31.0,152.7,7.7,7,1,7,0
SW0.5_LO0.0_H10_SQ3_TF1.5_PT100_SL60_SMA_L5,0.5,0.0,10,3,1.5,1.0,0.6,False,False,5,14,9,5,28.6,0.2,-41142.0,-15.41,-14.56,-16.95,-1.81,-1.03,4.11,-0.44,958858.0,-4.11,9.7,30.7,152.5,7.9,12,0,1,1
SW0.5_LO0.0_H10_SQ3_TF1.5_PT150_SL70_SMA_L5,0.5,0.0,10,3,1.5,1.5,0.7,False,False,5,14,9,5,28.6,0.2,-41142.0,-15.41,-14.56,-16.95,-1.81,-1.03,4.11,-0.44,958858.0,-4.11,9.7,30.7,152.5,7.9,12,0,1,1
SW0.5_LO0.0_H10_SQ5_noTF_PT50_SL40_SMA_L5,0.5,0.0,10,5,0,0.5,0.4,False,False,5,25,17,8,44.0,0.43,-40367.0,-2.44,-9.74,13.08,-1.61,-0.18,4.33,-0.37,959633.0,-4.04,8.2,32.4,144.8,10.3,12,5,8,0
SW0.5_LO0.0_H10_SQ5_noTF_PT100_SL60_SMA_L5,0.5,0.0,10,5,0,1.0,0.6,False,False,5,25,17,8,40.0,0.26,-53247.0,-8.19,-13.74,3.59,-2.13,-0.7,5.82,-0.37,946753.0,-5.32,9.8,32.4,144.8,10.3,22,0,2,1
SW0.5_LO0.0_H10_SQ5_noTF_PT150_SL70_SMA_L5,0.5,0.0,10,5,0,1.5,0.7,False,False,5,25,17,8,44.0,0.3,-44095.0,-4.94,-8.96,3.59,-1.76,-0.44,4.9,-0.36,955905.0,-4.41,9.9,32.4,144.8,10.3,23,0,1,1
SW0.5_LO0.0_H10_SQ5_TF0.5_PT50_SL40_SMA_L5,0.5,0.0,10,5,0.5,0.5,0.4,False,False,5,24,16,8,45.8,0.49,-31118.0,0.44,-5.88,13.08,-1.23,0.03,3.41,-0.36,968882.0,-3.11,8.2,32.9,144.6,10.2,12,5,7,0
SW0.5_LO0.0_H10_SQ5_TF0.5_PT100_SL60_SMA_L5,0.5,0.0,10,5,0.5,1.0,0.6,False,False,5,24,16,8,41.7,0.3,-43998.0,-5.55,-10.12,3.59,-1.75,-0.49,4.89,-0.36,956002.0,-4.4,9.8,32.9,144.6,10.2,22,0,1,1
SW0.5_LO0.0_H10_SQ5_TF0.5_PT150_SL70_SMA_L5,0.5,0.0,10,5,0.5,1.5,0.7,False,False,5,24,16,8,45.8,0.36,-34847.0,-2.17,-5.04,3.59,-1.38,-0.2,3.98,-0.35,965153.0,-3.48,9.9,32.9,144.6,10.2,23,0,0,1
SW0.5_LO0.0_H10_SQ5_TF1.0_PT50_SL40_SMA_L5,0.5,0.0,10,5,1.0,0.5,0.4,False,False,5,19,12,7,36.8,0.33,-39954.0,-5.95,-20.04,18.21,-1.76,-0.39,4.21,-0.42,960046.0,-4.0,7.8,32.7,136.6,9.3,7,4,8,0
SW0.5_LO0.0_H10_SQ5_TF1.0_PT100_SL60_SMA_L5,0.5,0.0,10,5,1.0,1.0,0.6,False,False,5,19,12,7,36.8,0.22,-45811.0,-10.28,-20.58,7.36,-2.02,-0.77,4.99,-0.4,954189.0,-4.58,9.8,32.7,136.6,9.3,17,0,1,1
SW0.5_LO0.0_H10_SQ5_TF1.0_PT150_SL70_SMA_L5,0.5,0.0,10,5,1.0,1.5,0.7,False,False,5,19,12,7,42.1,0.27,-36660.0,-6.01,-13.81,7.36,-1.61,-0.48,4.08,-0.4,963340.0,-3.67,10.0,32.7,136.6,9.3,18,0,0,1
SW0.5_LO0.0_H10_SQ5_TF1.5_PT50_SL40_SMA_L5,0.5,0.0,10,5,1.5,0.5,0.4,False,False,5,11,8,3,27.3,0.29,-28073.0,-15.42,-23.85,7.07,-1.29,-0.89,2.81,-0.46,971927.0,-2.81,8.4,31.8,150.5,9.3,4,1,6,0
SW0.5_LO0.0_H10_SQ5_TF1.5_PT100_SL60_SMA_L5,0.5,0.0,10,5,1.5,1.0,0.6,False,False,5,11,8,3,36.4,0.3,-24121.0,-10.22,-15.34,3.43,-1.1,-0.61,2.57,-0.43,975879.0,-2.41,10.0,31.8,150.5,9.3,10,0,0,1
SW0.5_LO0.0_H10_SQ5_TF1.5_PT150_SL70_SMA_L5,0.5,0.0,10,5,1.5,1.5,0.7,False,False,5,11,8,3,36.4,0.3,-24121.0,-10.22,-15.34,3.43,-1.1,-0.61,2.57,-0.43,975879.0,-2.41,10.0,31.8,150.5,9.3,10,0,0,1
SW0.5_LO0.0_H14_SQ2_noTF_PT50_SL40_SMA_L5,0.5,0.0,14,2,0,0.5,0.4,False,False,5,25,15,10,36.0,0.37,-50596.0,-7.21,-11.45,-0.86,-2.02,-0.51,5.06,-0.4,949404.0,-5.06,10.0,32.7,144.3,8.6,10,5,10,0
SW0.5_LO0.0_H14_SQ2_noTF_PT100_SL60_SMA_L5,0.5,0.0,14,2,0,1.0,0.6,False,False,5,24,11,13,37.5,0.47,-37406.0,-4.25,11.52,-17.58,-1.49,-0.27,3.74,-0.4,962594.0,-3.74,12.5,32.7,139.7,8.7,17,0,6,1
SW0.5_LO0.0_H14_SQ2_noTF_PT150_SL70_SMA_L5,0.5,0.0,14,2,0,1.5,0.7,False,False,5,24,11,13,37.5,0.46,-37832.0,-4.49,11.52,-18.04,-1.5,-0.28,3.78,-0.4,962168.0,-3.78,12.7,32.7,139.7,8.7,17,0,5,2
SW0.5_LO0.0_H14_SQ2_TF0.5_PT50_SL40_SMA_L5,0.5,0.0,14,2,0.5,0.5,0.4,False,False,5,25,14,11,36.0,0.39,-46934.0,-6.1,-7.15,-4.75,-1.87,-0.45,4.69,-0.4,953066.0,-4.69,9.8,32.4,143.6,8.2,10,5,10,0
SW0.5_LO0.0_H14_SQ2_TF0.5_PT100_SL60_SMA_L5,0.5,0.0,14,2,0.5,1.0,0.6,False,False,5,24,10,14,41.7,0.7,-18246.0,3.41,19.83,-8.31,-0.72,0.2,2.26,-0.32,981754.0,-1.82,12.4,32.4,139.0,8.2,17,1,5,1
SW0.5_LO0.0_H14_SQ2_TF0.5_PT150_SL70_SMA_L5,0.5,0.0,14,2,0.5,1.5,0.7,False,False,5,24,10,14,41.7,0.71,-17834.0,3.52,19.83,-8.13,-0.7,0.2,2.3,-0.31,982166.0,-1.78,12.7,32.4,139.0,8.2,17,0,4,3
SW0.5_LO0.0_H14_SQ2_TF1.0_PT50_SL40_SMA_L5,0.5,0.0,14,2,1.0,0.5,0.4,False,False,5,21,12,9,33.3,0.31,-48613.0,-9.39,-17.62,1.58,-2.05,-0.63,4.99,-0.41,951387.0,-4.86,9.8,32.6,139.9,7.5,7,4,10,0
SW0.5_LO0.0_H14_SQ2_TF1.0_PT100_SL60_SMA_L5,0.5,0.0,14,2,1.0,1.0,0.6,False,False,5,19,9,10,36.8,0.51,-26492.0,-0.85,5.9,-6.93,-1.11,-0.05,3.49,-0.32,973508.0,-2.65,13.3,33.2,137.4,7.9,15,0,3,1
SW0.5_LO0.0_H14_SQ2_TF1.0_PT150_SL70_SMA_L5,0.5,0.0,14,2,1.0,1.5,0.7,False,False,5,19,9,10,36.8,0.5,-27648.0,-1.45,5.9,-8.06,-1.16,-0.08,3.61,-0.32,972352.0,-2.76,13.3,33.2,137.4,7.9,15,0,3,1
SW0.5_LO0.0_H14_SQ2_TF1.5_PT50_SL40_SMA_L5,0.5,0.0,14,2,1.5,0.5,0.4,False,False,5,16,10,6,25.0,0.24,-43648.0,-14.91,-17.9,-9.93,-1.91,-1.01,4.36,-0.44,956352.0,-4.36,10.6,31.6,148.8,7.3,6,2,8,0
SW0.5_LO0.0_H14_SQ2_TF1.5_PT100_SL60_SMA_L5,0.5,0.0,14,2,1.5,1.0,0.6,False,False,5,15,9,6,40.0,0.38,-29254.0,-6.56,-4.11,-10.23,-1.28,-0.39,3.66,-0.35,970746.0,-2.93,13.0,31.4,148.3,7.5,11,0,2,2
SW0.5_LO0.0_H14_SQ2_TF1.5_PT150_SL70_SMA_L5,0.5,0.0,14,2,1.5,1.5,0.7,False,False,5,15,9,6,40.0,0.37,-30410.0,-7.31,-4.11,-12.12,-1.33,-0.42,3.78,-0.35,969590.0,-3.04,13.1,31.4,148.3,7.5,11,0,2,2
SW0.5_LO0.0_H14_SQ3_noTF_PT50_SL40_SMA_L5,0.5,0.0,14,3,0,0.5,0.4,False,False,5,25,16,9,40.0,0.42,-43835.0,-3.44,-7.39,3.57,-1.75,-0.24,4.38,-0.4,956165.0,-4.38,9.6,31.9,144.7,9.0,10,6,9,0
SW0.5_LO0.0_H14_SQ3_noTF_PT100_SL60_SMA_L5,0.5,0.0,14,3,0,1.0,0.6,False,False,5,24,12,12,37.5,0.46,-38471.0,-4.65,6.35,-15.65,-1.53,-0.29,3.85,-0.4,961529.0,-3.85,12.5,31.8,140.2,9.1,16,0,6,2
SW0.5_LO0.0_H14_SQ3_noTF_PT150_SL70_SMA_L5,0.5,0.0,14,3,0,1.5,0.7,False,False,5,24,12,12,37.5,0.46,-38897.0,-4.9,6.35,-16.15,-1.55,-0.3,3.89,-0.4,961103.0,-3.89,12.7,31.8,140.2,9.1,16,0,5,3
SW0.5_LO0.0_H14_SQ3_TF0.5_PT50_SL40_SMA_L5,0.5,0.0,14,3,0.5,0.5,0.4,False,False,5,25,15,10,40.0,0.45,-40174.0,-2.32,-3.11,-1.15,-1.6,-0.17,4.02,-0.4,959826.0,-4.02,9.4,31.6,144.1,8.6,10,6,9,0
SW0.5_LO0.0_H14_SQ3_TF0.5_PT100_SL60_SMA_L5,0.5,0.0,14,3,0.5,1.0,0.6,False,False,5,24,11,13,41.7,0.69,-19312.0,3.01,13.44,-5.81,-0.76,0.18,2.26,-0.34,980688.0,-1.93,12.4,31.6,139.5,8.7,16,1,5,2
SW0.5_LO0.0_H14_SQ3_TF0.5_PT150_SL70_SMA_L5,0.5,0.0,14,3,0.5,1.5,0.7,False,False,5,24,11,13,41.7,0.7,-18899.0,3.11,13.44,-5.62,-0.75,0.18,2.3,-0.32,981101.0,-1.89,12.7,31.6,139.5,8.7,16,0,4,4
SW0.5_LO0.0_H14_SQ3_TF1.0_PT50_SL40_SMA_L5,0.5,0.0,14,3,1.0,0.5,0.4,False,False,5,21,13,8,38.1,0.37,-41852.0,-4.9,-12.15,6.88,-1.76,-0.32,4.31,-0.41,958148.0,-4.19,9.3,31.7,140.4,8.0,7,5,9,0
SW0.5_LO0.0_H14_SQ3_TF1.0_PT100_SL60_SMA_L5,0.5,0.0,14,3,1.0,1.0,0.6,False,False,5,19,10,9,36.8,0.5,-27557.0,-1.36,0.26,-3.16,-1.15,-0.08,3.6,-0.32,972443.0,-2.76,13.3,32.2,138.0,8.4,14,0,3,2
SW0.5_LO0.0_H14_SQ3_TF1.0_PT150_SL70_SMA_L5,0.5,0.0,14,3,1.0,1.5,0.7,False,False,5,19,10,9,36.8,0.49,-28714.0,-1.96,0.26,-4.42,-1.2,-0.11,3.72,-0.32,971286.0,-2.87,13.3,32.2,138.0,8.4,14,0,3,2
SW0.5_LO0.0_H14_SQ3_TF1.5_PT50_SL40_SMA_L5,0.5,0.0,14,3,1.5,0.5,0.4,False,False,5,15,10,5,26.7,0.26,-39663.0,-13.18,-17.9,-3.76,-1.73,-0.85,3.97,-0.44,960337.0,-3.97,10.3,31.0,152.7,7.7,6,2,7,0
SW0.5_LO0.0_H14_SQ3_TF1.5_PT100_SL60_SMA_L5,0.5,0.0,14,3,1.5,1.0,0.6,False,False,5,14,9,5,42.9,0.41,-25268.0,-4.11,-4.11,-4.11,-1.1,-0.23,3.26,-0.34,974732.0,-2.53,12.9,30.7,152.5,7.9,10,0,2,2
SW0.5_LO0.0_H14_SQ3_TF1.5_PT150_SL70_SMA_L5,0.5,0.0,14,3,1.5,1.5,0.7,False,False,5,14,9,5,42.9,0.4,-26424.0,-4.92,-4.11,-6.38,-1.15,-0.27,3.38,-0.34,973576.0,-2.64,13.0,30.7,152.5,7.9,10,0,2,2
SW0.5_LO0.0_H14_SQ5_noTF_PT50_SL40_SMA_L5,0.5,0.0,14,5,0,0.5,0.4,False,False,5,24,16,8,50.0,0.5,-35440.0,-0.11,-9.27,18.2,-1.41,-0.01,3.78,-0.37,964560.0,-3.54,9.7,33.1,142.7,10.3,9,6,9,0
SW0.5_LO0.0_H14_SQ5_noTF_PT100_SL60_SMA_L5,0.5,0.0,14,5,0,1.0,0.6,False,False,5,22,14,8,45.5,0.56,-27776.0,-0.1,-1.73,2.76,-1.1,-0.01,3.6,-0.31,972224.0,-2.78,12.8,33.4,144.0,10.6,15,0,5,2
SW0.5_LO0.0_H14_SQ5_noTF_PT150_SL70_SMA_L5,0.5,0.0,14,5,0,1.5,0.7,False,False,5,22,14,8,50.0,0.67,-17559.0,3.85,5.29,1.34,-0.69,0.24,2.58,-0.27,982441.0,-1.76,13.3,33.4,144.0,10.6,17,0,3,2
SW0.5_LO0.0_H14_SQ5_TF0.5_PT50_SL40_SMA_L5,0.5,0.0,14,5,0.5,0.5,0.4,False,False,5,23,15,8,52.2,0.58,-26192.0,2.99,-5.12,18.2,-1.04,0.2,2.86,-0.36,973808.0,-2.62,9.7,33.6,142.4,10.2,9,6,8,0
SW0.5_LO0.0_H14_SQ5_TF0.5_PT100_SL60_SMA_L5,0.5,0.0,14,5,0.5,1.0,0.6,False,False,5,21,13,8,47.6,0.65,-18527.0,3.3,3.64,2.76,-0.73,0.2,2.68,-0.27,981473.0,-1.85,12.9,34.0,143.7,10.5,15,0,4,2
SW0.5_LO0.0_H14_SQ5_TF0.5_PT150_SL70_SMA_L5,0.5,0.0,14,5,0.5,1.5,0.7,False,False,5,21,13,8,52.4,0.81,-8311.0,7.45,11.2,1.34,-0.33,0.47,1.82,-0.18,991689.0,-0.83,13.5,34.0,143.7,10.5,17,0,2,2
SW0.5_LO0.0_H14_SQ5_TF1.0_PT50_SL40_SMA_L5,0.5,0.0,14,5,1.0,0.5,0.4,False,False,5,19,12,7,47.4,0.42,-35574.0,-2.53,-18.05,24.07,-1.55,-0.15,3.92,-0.4,964426.0,-3.56,9.1,32.7,136.6,9.3,5,5,9,0
