date,sym,dir,entry_t,entry,exit_t,exit,reason,pnl_unit,pnl_mis,qty_mis,grade,score,cpr_narrow,tight_risk,rsi_conviction,clean_past,cpr_pct,or_width_pct,rsi_val,past_pct
2025-12-05,APOLLOHOSP,LONG,13:00,7208.5,14:30,7208.5,SL,0.0,0.0,320,A,3,1,1,1,0,0.0764,0.4994,74.47,0.1042
2025-12-08,TATASTEEL,SHORT,09:35,166.96,12:45,165.1,TGT,1.86,25733.1,13835,B,2,0,1,1,0,0.3142,0.6708,17.29,0.0718
2025-12-08,BEL,SHORT,09:35,400.2,13:00,390.82,TGT,9.375,54112.5,5772,A,3,1,0,1,1,0.184,1.0745,17.61,0.4849
2025-12-08,VEDL,SHORT,09:50,522.85,12:30,516.18,TGT,6.675,29490.15,4418,B,2,1,0,1,0,0.0159,0.8415,17.12,0.0096
2025-12-08,BAJFINANCE,SHORT,09:40,1035.4,15:20,1025.3,EOD_1518,10.1,22533.1,2231,C,1,1,0,0,0,0.2711,1.3328,37.0,0.0579
2025-12-08,TRENT,SHORT,09:55,4157.4,13:30,4105.5,TGT,51.9,28804.5,555,A,3,1,1,1,0,0.1893,0.7938,25.98,0.0385
2025-12-08,IRCTC,SHORT,11:55,672.5,13:45,663.5,TGT,9.0,30906.0,3434,B,2,1,0,1,0,0.1458,0.8401,6.15,0.052
2025-12-08,GODREJPROP,SHORT,09:30,2044.6,12:40,1972.45,TGT,72.15,81457.35,1129,A,3,1,0,1,1,0.2395,2.0884,8.88,0.2634
2025-12-08,APOLLOHOSP,SHORT,10:45,7153,15:20,7097,EOD_1518,56,18032,322,B,2,1,0,1,0,0.058,0.8668,11.12,0.0559
2025-12-09,GRASIM,LONG,10:15,2753.8,14:30,2753.8,SL,0.0,0.0,838,A,3,1,1,0,1,0.1395,0.7008,64.02,0.2914
2025-12-09,AXISBANK,LONG,12:10,1277.9,14:30,1278.15,SL,0.25,451.75,1807,A,3,1,1,0,1,0.1646,0.7043,60.31,0.2275
2025-12-10,GRASIM,SHORT,11:00,2759.3,15:20,2748,EOD_1518,11.3,9458.1,837,A,3,1,1,1,0,0.1709,0.6958,32.94,0.0471
2025-12-10,AXISBANK,SHORT,11:40,1272.5,14:30,1272.5,SL,0.0,0.0,1815,B,2,1,1,0,0,0.1885,0.6051,35.42,0.0393
2025-12-10,APOLLOHOSP,SHORT,10:45,7075,14:10,7013.5,TGT,61.5,20049.0,326,A,3,1,1,1,0,0.2742,0.4806,31.77,0.0988
2025-12-11,BPCL,SHORT,09:35,342.6,15:10,341.8,SL,0.8,5393.6,6742,A,3,1,1,0,1,0.2312,0.5254,39.09,0.5948
2025-12-11,GRASIM,LONG,10:10,2760.1,11:30,2782.75,TGT,22.65,18935.4,836,B,2,0,1,1,0,0.3278,0.4348,70.9,0.1124
2025-12-11,GODREJPROP,LONG,10:40,2024.7,14:40,2029.8,SL,5.1,5814.0,1140,C,0,0,0,0,0,0.3562,1.0816,64.55,0.1385
2025-12-11,RELIANCE,LONG,11:55,1539.3,14:45,1542.65,SL,3.35,5025.0,1500,A,3,1,1,1,0,0.1105,0.5197,73.88,0.052
2025-12-12,BPCL,LONG,11:10,348.7,15:20,356.15,EOD_1518,7.45,49348.8,6624,B,2,1,0,1,0,0.2677,1.5343,79.17,0.1868
2025-12-12,HAL,SHORT,12:25,4307.7,15:00,4298.75,SL,8.95,4797.2,536,A,3,1,0,1,1,0.1638,0.8264,14.5,0.2616
2025-12-12,RELIANCE,LONG,11:55,1556.6,14:35,1557.7,SL,1.1,1632.4,1484,B,2,0,1,1,0,0.3464,0.469,65.86,0.1029
2025-12-12,APOLLOHOSP,LONG,09:30,7043.5,14:20,7114.75,TGT,71.25,23298.75,327,A,3,1,1,1,0,0.0926,0.6176,72.07,0.0568
2025-12-15,VEDL,LONG,13:00,547.5,15:20,548.75,EOD_1518,1.25,5273.75,4219,C,1,0,0,1,0,0.3477,1.3973,77.05,0.0914
2025-12-15,TRENT,LONG,11:00,4068,14:40,4071.75,SL,3.75,2126.25,567,B,2,1,0,1,0,0.0663,1.3397,73.15,0.0246
2025-12-15,HAL,LONG,09:50,4310.9,15:20,4322.1,EOD_1518,11.2,5992.0,535,B,2,1,0,1,0,0.0944,1.3454,70.99,0.0209
2025-12-15,GRASIM,SHORT,11:00,2823.7,14:30,2823.7,SL,0.0,0.0,818,C,1,0,0,1,0,0.3727,0.8747,24.74,0.0283
2025-12-15,RELIANCE,LONG,13:10,1556.4,14:30,1556.4,SL,0.0,0.0,1484,A,3,1,1,1,0,0.1523,0.4947,70.82,0.0257
2025-12-16,ADANIENT,SHORT,09:30,2256.7,14:50,2248.75,SL,7.95,8132.85,1023,B,2,1,0,1,0,0.2218,0.8021,19.46,0.0885
2025-12-16,TATASTEEL,SHORT,09:30,170.94,15:20,169.73,EOD_1518,1.21,16350.73,13513,C,0,0,0,0,0,0.4007,0.9887,36.03,0.0409
2025-12-16,BPCL,SHORT,09:45,355.35,14:30,355.35,SL,0.0,0.0,6500,B,2,0,1,1,0,0.3187,0.7457,26.77,0.0844
2025-12-16,M&M,LONG,09:50,3625.3,14:30,3625.3,SL,0.0,0.0,637,C,0,0,0,0,0,0.4873,1.1613,61.52,0.1464
2025-12-16,BAJFINANCE,SHORT,09:35,1005.2,13:20,997.1,TGT,8.1,18613.8,2298,A,3,1,1,1,0,0.0296,0.4178,29.34,0.1192
2025-12-16,HAL,SHORT,09:35,4280.2,15:00,4265.15,SL,15.05,8111.95,539,C,1,0,0,1,0,0.3809,1.0817,28.34,0.0677
2025-12-16,IRCTC,SHORT,12:00,670.45,14:40,669.85,SL,0.6,2067.0,3445,A,3,1,1,1,0,0.0273,0.358,29.1,0.0149
2025-12-16,GRASIM,SHORT,10:10,2819,11:05,2830.3,SL,-11.3,-9254.7,819,A,3,1,1,1,0,0.2934,0.3938,29.73,0.0071
2025-12-16,GODREJPROP,SHORT,09:35,2047.4,15:00,2033.8,SL,13.6,15340.8,1128,B,2,1,0,1,0,0.2311,1.4115,16.15,0.0342
2025-12-16,RELIANCE,SHORT,09:55,1543.3,14:30,1542.5,SL,0.8,1196.8,1496,B,2,1,1,0,0,0.1566,0.4341,36.71,0.11
2025-12-16,AXISBANK,SHORT,09:30,1248.6,15:20,1218.5,EOD_1518,30.1,55685.0,1850,A,3,1,0,1,1,0.0208,1.9942,17.51,0.3273
2025-12-16,APOLLOHOSP,SHORT,13:20,7071,15:00,7051.0,SL,20.0,6520.0,326,C,1,1,0,0,0,0.2807,0.9475,35.48,0.113
2025-12-17,ADANIENT,SHORT,09:40,2238.6,14:45,2232.3,SL,6.3,6495.3,1031,A,3,1,1,0,1,0.1939,0.5226,37.14,0.2095
2025-12-17,TATASTEEL,SHORT,10:55,170.07,14:35,170.0,SL,0.065,882.83,13582,B,2,0,1,1,0,0.4475,0.6468,29.34,0.0118
2025-12-17,BEL,SHORT,10:25,385.55,14:30,385.55,SL,0.0,0.0,5991,B,2,1,1,0,0,0.0043,0.6744,35.75,0.0389
2025-12-17,M&M,SHORT,09:50,3623.7,14:50,3615.45,SL,8.25,5255.25,637,A,3,1,1,1,0,0.2825,0.632,24.28,0.0359
2025-12-17,BAJFINANCE,SHORT,12:20,997.1,14:30,997.1,SL,0.0,0.0,2316,C,1,0,0,1,0,0.3427,1.364,26.53,0.0501
2025-12-17,TRENT,SHORT,09:40,4082.3,15:20,4040.2,EOD_1518,42.1,23786.5,565,A+,4,1,1,1,1,0.0956,0.7079,23.79,0.2127
2025-12-17,HAL,SHORT,10:00,4240,14:45,4235.45,SL,4.55,2475.2,544,C,1,0,1,0,0,0.3857,0.6392,37.28,0.0683
2025-12-17,IRCTC,SHORT,10:00,668.5,14:50,667.75,SL,0.75,2591.25,3455,A,3,1,1,1,0,0.0323,0.3366,25.68,0.127
2025-12-17,RELIANCE,SHORT,10:25,1541.5,14:30,1541.5,SL,0.0,0.0,1498,B,2,1,1,0,0,0.1274,0.5125,38.44,0.0389
2025-12-17,APOLLOHOSP,SHORT,09:50,7039.5,13:40,6935.25,TGT,104.25,34194.0,328,C,1,0,0,1,0,0.3298,0.8097,4.64,0.1773
2025-12-18,ADANIENT,LONG,10:30,2239,14:30,2239,SL,0,0,1031,B,2,1,0,1,0,0.164,0.8173,66.37,0.0313
2025-12-18,VEDL,LONG,10:05,571.15,11:50,581.88,TGT,10.725,43371.9,4044,C,1,0,0,1,0,0.4049,1.1118,83.55,0.1403
2025-12-18,BPCL,SHORT,09:40,354,15:05,353.27,SL,0.725,4730.63,6525,B,2,1,0,1,0,0.1951,1.2571,34.41,0.141
2025-12-18,BAJFINANCE,LONG,11:25,1004.8,14:30,1004.8,SL,0.0,0.0,2298,A,3,1,1,1,0,0.2428,0.7365,65.37,0.0797
2025-12-18,HAL,LONG,11:45,4247.8,14:30,4247.8,SL,0.0,0.0,543,A,3,1,1,1,0,0.2469,0.7839,72.99,0.1037
2025-12-18,GRASIM,LONG,12:00,2816.6,14:30,2816.6,SL,0.0,0.0,820,A,3,1,1,1,0,0.2178,0.7669,75.15,0.0568
2025-12-18,RELIANCE,LONG,11:50,1548.6,14:30,1548.6,SL,0.0,0.0,1491,B,2,1,0,1,0,0.0108,0.8459,69.67,0.0194
2025-12-18,AXISBANK,LONG,09:35,1229.2,14:30,1229.2,SL,0.0,0.0,1879,A,3,1,1,1,0,0.1874,0.6996,72.59,0.0326
2025-12-19,ADANIENT,SHORT,09:50,2235,13:10,2212.5,TGT,22.5,23242.5,1033,A,3,1,1,1,0,0.0374,0.6353,12.55,0.0358
2025-12-19,BPCL,SHORT,11:25,353.5,14:40,353.2,SL,0.3,1960.2,6534,B,2,0,1,1,0,0.3667,0.6223,27.95,0.0848
2025-12-19,M&M,LONG,10:40,3601.5,14:30,3603.7,SL,2.2,1410.2,641,B,2,1,0,1,0,0.1974,1.1106,65.62,0.0417
2025-12-19,AXISBANK,SHORT,14:55,1230.2,15:00,1230.1,SL,0.1,187.7,1877,A,3,1,1,1,0,0.0244,0.7478,33.53,0.065
2025-12-19,APOLLOHOSP,LONG,10:00,6969.5,15:20,7014.5,EOD_1518,45.0,14895.0,331,B,2,1,0,1,0,0.0313,0.9326,68.24,0.0359
2025-12-22,VEDL,SHORT,14:35,583.55,14:40,583.2,SL,0.35,1385.3,3958,C,1,0,0,1,0,0.478,1.3366,34.12,0.1027
2025-12-22,BPCL,LONG,09:35,357.3,15:20,359.35,EOD_1518,2.05,13253.25,6465,A,3,1,1,1,0,0.2066,0.7976,67.29,0.014
2025-12-22,TRENT,LONG,09:30,4103.9,10:35,4163.9,TGT,60.0,33720.0,562,B,2,1,0,1,0,0.2253,0.9211,73.49,0.0536
2025-12-22,HAL,LONG,10:30,4350,15:20,4385.3,EOD_1518,35.3,18744.3,531,C,0,0,0,0,0,0.3512,0.908,64.89,0.0782
2025-12-22,GRASIM,SHORT,12:55,2810.9,14:30,2810.3,SL,0.6,492.6,821,B,2,1,0,1,0,0.0451,1.6116,24.26,0.064
2025-12-22,AXISBANK,SHORT,10:05,1230.7,14:30,1230.7,SL,0.0,0.0,1876,B,2,1,1,0,0,0.254,0.455,35.85,0.0487
2025-12-23,ADANIENT,SHORT,12:45,2255.4,14:30,2254.45,SL,0.95,972.8,1024,B,2,1,1,0,0,0.1047,0.7981,38.0,0.0089
2025-12-23,BPCL,SHORT,14:40,358.6,14:45,358.6,SL,0.0,0.0,6441,C,0,0,0,0,0,0.4095,1.1294,35.81,0.0557
2025-12-23,M&M,LONG,12:30,3626,14:30,3626.1,SL,0.1,63.7,637,A,3,1,1,1,0,0.2912,0.4495,65.89,0.0331
2025-12-23,GODREJPROP,SHORT,12:45,2018.7,14:30,2018.7,SL,0.0,0.0,1144,C,0,0,0,0,0,0.4364,0.8223,36.3,0.0198
2025-12-23,APOLLOHOSP,LONG,10:35,7070,14:30,7073.25,SL,3.25,1059.5,326,A,3,1,1,1,0,0.0425,0.7001,75.31,0.0071
2025-12-24,ADANIENT,SHORT,14:00,2232.3,14:30,2229.35,SL,2.95,3050.3,1034,C,1,0,0,1,0,0.3103,1.0617,15.79,0.1253
2025-12-24,VEDL,LONG,09:30,593.9,15:20,598.3,EOD_1518,4.4,17111.6,3889,B,2,1,0,1,0,0.1476,1.0271,72.57,0.1011
2025-12-24,BPCL,SHORT,11:40,356.55,14:30,355.83,SL,0.725,4696.55,6478,A,3,1,0,1,1,0.185,0.9676,28.82,0.2099
2025-12-24,M&M,LONG,09:30,3631.2,15:05,3636.6,SL,5.4,3434.4,636,A,3,1,1,1,0,0.0709,0.4902,69.55,0.0358
2025-12-24,TRENT,LONG,12:25,4247,15:20,4288.2,EOD_1518,41.2,22371.6,543,A,3,1,0,1,1,0.269,1.2456,78.9,0.2597
2025-12-24,GODREJPROP,SHORT,14:30,2011.7,14:35,2010.35,SL,1.35,1549.8,1148,B,2,1,0,1,0,0.288,1.4664,30.43,0.0099
2025-12-24,RELIANCE,SHORT,10:45,1567.3,14:35,1554.7,TGT,12.6,18559.8,1473,A,3,1,1,1,0,0.161,0.4785,7.65,0.0574
2025-12-24,APOLLOHOSP,LONG,09:30,7097,10:45,7175.75,TGT,78.75,25593.75,325,A,3,1,1,1,0,0.1558,0.6482,83.57,0.0917
2025-12-26,TATASTEEL,SHORT,09:40,168.8,14:30,168.8,SL,0.0,0.0,13684,B,2,1,1,0,0,0.2307,0.5687,37.6,0.0829
2025-12-26,BEL,SHORT,12:35,401.7,15:20,398.5,EOD_1518,3.2,18400.0,5750,B,2,1,0,1,0,0.1041,1.2696,20.2,0.1864
2025-12-26,M&M,SHORT,10:55,3625,15:05,3621.3,SL,3.7,2356.9,637,B,2,1,1,0,0,0.0303,0.5931,35.57,0.0138
2025-12-26,HAL,SHORT,14:10,4428,14:30,4425.55,SL,2.45,1276.45,521,B,2,1,0,1,0,0.1115,1.0163,32.24,0.0339
2025-12-26,IRCTC,LONG,09:30,689.05,10:55,704.42,TGT,15.375,51537.0,3352,A,3,1,0,1,1,0.1958,1.0449,80.42,0.4446
2025-12-26,GRASIM,SHORT,10:00,2819,10:20,2835,SL,-16,-13104,819,C,1,0,1,0,0,0.342,0.5215,39.18,0.0461
2025-12-26,APOLLOHOSP,SHORT,13:35,7163.5,14:55,7151.0,SL,12.5,4025.0,322,C,1,0,1,0,0,0.4201,0.349,38.28,0.0558
2025-12-29,ADANIENT,SHORT,12:00,2217.8,15:20,2202.7,EOD_1518,15.1,15719.1,1041,A,3,1,1,1,0,0.1358,0.753,23.23,0.0541
2025-12-29,VEDL,SHORT,12:10,603.85,15:20,592.3,EOD_1518,11.55,44178.75,3825,B,2,1,0,1,0,0.1634,1.5567,10.01,0.1075
2025-12-29,BAJFINANCE,SHORT,10:20,995,14:40,993.7,SL,1.3,3017.3,2321,C,1,0,1,0,0,0.3223,0.7739,36.82,0.1205
2025-12-29,TRENT,SHORT,10:15,4272,15:20,4227.5,EOD_1518,44.5,24030.0,540,B,2,1,0,1,0,0.239,1.0253,3.2,0.0959
2025-12-29,HAL,SHORT,12:40,4419.5,15:05,4371.2,TGT,48.3,25212.6,522,B,2,0,1,1,0,0.4418,0.6946,31.09,0.0339
2025-12-29,GRASIM,LONG,09:30,2829.8,15:20,2845,EOD_1518,15.2,12403.2,816,A,3,1,1,1,0,0.1689,0.5972,72.31,0.0141
2025-12-29,RELIANCE,SHORT,10:15,1550.4,15:20,1546.4,EOD_1518,4.0,5956.0,1489,B,2,1,1,0,0,0.0663,0.4579,35.03,0.0387
2025-12-29,APOLLOHOSP,SHORT,10:00,7131,15:20,7080,EOD_1518,51,16473,323,A,3,1,1,1,0,0.1,0.6661,25.38,0.021
2025-12-30,TATASTEEL,LONG,11:35,172.84,13:45,175.9,TGT,3.06,40893.84,13364,B,2,1,0,1,0,0.2288,1.1456,84.67,0.0347
2025-12-30,M&M,LONG,09:30,3601.2,10:15,3640.2,TGT,39.0,24999.0,641,B,2,0,1,1,0,0.4076,0.6276,72.65,0.0945
2025-12-30,BAJFINANCE,SHORT,10:10,992.4,14:50,990.6,SL,1.8,4188.6,2327,A,3,1,1,1,0,0.0836,0.4534,27.39,0.0705
2025-12-30,IRCTC,SHORT,09:45,686.15,15:20,682.6,EOD_1518,3.55,11949.3,3366,B,2,0,0,1,1,0.3894,1.3335,30.46,0.2181
2025-12-30,GODREJPROP,SHORT,11:20,1982.2,14:45,1979.4,SL,2.8,3262.0,1165,B,2,1,1,0,0,0.1383,0.6457,37.36,0.0353
2025-12-30,RELIANCE,SHORT,11:30,1543,14:30,1543,SL,0,0,1497,B,2,1,1,0,0,0.2259,0.4083,35.42,0.0065
2025-12-30,AXISBANK,LONG,10:05,1238.2,12:25,1247.5,TGT,9.3,17344.5,1865,B,2,0,1,1,0,0.3012,0.4038,79.38,0.097
2025-12-30,APOLLOHOSP,SHORT,11:30,7005.5,15:00,6983.0,SL,22.5,7402.5,329,C,1,0,0,1,0,0.3797,0.8279,21.67,0.0214
2025-12-31,ADANIENT,LONG,11:05,2233.5,14:30,2233.5,SL,0.0,0.0,1034,B,2,1,1,0,0,0.2323,0.7522,63.45,0.0179
2025-12-31,BPCL,LONG,09:45,363.55,12:05,370.75,TGT,7.2,45748.8,6354,C,1,0,0,1,0,0.4848,1.2653,89.93,0.055
2025-12-31,TRENT,LONG,10:20,4253,15:20,4276.8,EOD_1518,23.8,12923.4,543,A,3,1,1,1,0,0.2379,0.6983,69.02,0.0706
2025-12-31,GRASIM,SHORT,12:10,2844,14:30,2836.0,SL,8.0,6496.0,812,B,2,1,1,0,0,0.0106,0.6857,38.45,0.0176
2025-12-31,GODREJPROP,LONG,09:55,1997,15:20,2004.4,EOD_1518,7.4,8554.4,1156,C,1,1,0,0,0,0.1901,0.8262,64.52,0.1003
2025-12-31,RELIANCE,LONG,11:00,1552,12:10,1568.5,TGT,16.5,24552.0,1488,A,3,1,1,1,0,0.2548,0.5541,83.6,0.1549
2025-12-31,AXISBANK,LONG,12:05,1259.5,15:00,1265.0,SL,5.5,10087.0,1834,B,2,1,0,1,0,0.2118,1.0957,66.18,0.0556
2025-12-31,APOLLOHOSP,LONG,10:30,7025.5,15:20,7045.5,EOD_1518,20.0,6560.0,328,A,3,1,1,1,0,0.1048,0.6476,65.11,0.114
2026-01-01,BEL,SHORT,09:55,396.45,14:35,396.38,SL,0.075,436.95,5826,A,3,1,0,1,1,0.1839,0.8828,30.35,0.2014
2026-01-01,VEDL,SHORT,12:10,600.85,14:30,600.85,SL,0.0,0.0,3844,A,3,1,1,1,0,0.0331,0.7406,22.02,0.0748
2026-01-01,BAJFINANCE,SHORT,10:15,980.25,15:15,975.23,SL,5.025,11838.9,2356,A,3,1,1,1,0,0.0338,0.7651,14.93,0.1274
2026-01-01,GODREJPROP,LONG,10:45,2013.4,15:05,2017.2,SL,3.8,4358.6,1147,B,2,1,1,0,0,0.2267,0.591,62.94,0.0248
2026-01-01,APOLLOHOSP,LONG,10:30,7079,15:20,7114,EOD_1518,35,11410,326,C,1,0,1,0,0,0.3634,0.3885,61.25,0.0141
2026-01-02,TATASTEEL,SHORT,13:45,181.84,14:30,181.84,SL,0.0,0.0,12703,B,2,1,1,0,0,0.2535,0.7479,39.66,0.0275
2026-01-02,VEDL,LONG,09:35,611.05,15:20,616.65,EOD_1518,5.6,21168.0,3780,B,2,1,0,1,0,0.0387,1.1947,66.3,0.0246
2026-01-02,BPCL,SHORT,10:10,370.7,14:30,370.3,SL,0.4,2492.4,6231,C,1,0,0,1,0,0.3716,1.0251,30.31,0.0943
2026-01-02,BAJFINANCE,LONG,09:40,981,15:20,990.4,EOD_1518,9.4,22127.6,2354,B,2,0,0,1,1,0.4026,1.7737,69.18,0.3067
2026-01-02,TRENT,LONG,10:20,4323,10:45,4363.35,TGT,40.35,21546.9,534,A,3,1,1,1,0,0.241,0.532,83.01,0.0903
2026-01-02,HAL,SHORT,12:10,4400.5,14:50,4396.1,SL,4.4,2305.6,524,B,2,1,1,0,0,0.2949,0.5999,39.02,0.0114
2026-01-02,IRCTC,LONG,09:30,686.85,09:35,684.1,SL,-2.75,-9248.25,3363,B,2,1,1,0,0,0.2266,0.2912,63.64,0.1093
2026-01-02,GODREJPROP,LONG,10:00,2036.5,11:00,2064.25,TGT,27.75,31468.5,1134,B,2,1,0,1,0,0.0679,0.8053,76.1,0.1032
2026-01-02,RELIANCE,LONG,09:40,1588.4,14:30,1588.9,SL,0.5,727.0,1454,B,2,1,1,0,0,0.2616,0.5855,62.65,0.0567
2026-01-05,ADANIENT,LONG,12:15,2291.7,14:05,2278,SL,-13.7,-13795.9,1007,A,3,1,1,1,0,0.2477,0.4974,66.03,0.1005
2026-01-05,BEL,LONG,09:35,411.2,15:20,413.3,EOD_1518,2.1,11795.7,5617,A,3,1,0,1,1,0.1449,1.7996,71.06,0.2438
2026-01-05,HAL,LONG,09:40,4527.9,14:30,4527.9,SL,0.0,0.0,510,B,2,1,0,1,0,0.2011,1.6608,74.06,0.7768
2026-01-05,IRCTC,SHORT,09:35,694.15,12:05,682.9,TGT,11.25,37428.75,3327,C,1,0,0,1,0,0.4191,0.9796,11.0,0.1007
2026-01-05,GRASIM,SHORT,13:15,2861.7,15:20,2852.9,EOD_1518,8.8,7101.6,807,C,1,1,0,0,0,0.1666,0.8177,37.91,0.1431
2026-01-05,RELIANCE,SHORT,12:00,1591.9,15:20,1577.3,EOD_1518,14.6,21184.6,1451,B,2,1,0,1,0,0.2476,1.225,16.79,0.0251
2026-01-06,BPCL,SHORT,09:40,361.55,15:00,360.58,SL,0.975,6229.27,6389,C,0,0,0,0,0,0.3571,1.5351,38.66,0.0553
2026-01-06,APOLLOHOSP,LONG,10:00,7271,15:20,7356,EOD_1518,85,26945,317,B,2,1,0,1,0,0.1504,3.0532,77.06,0.1239
2026-01-07,ADANIENT,LONG,10:35,2272.2,14:30,2272.2,SL,0.0,0.0,1016,A,3,1,1,0,1,0.2986,0.6117,61.57,0.278
2026-01-07,TATASTEEL,SHORT,09:35,185.01,14:55,183.99,SL,1.025,12797.12,12485,A+,4,1,1,1,1,0.0143,0.681,26.56,0.205
2026-01-07,VEDL,SHORT,09:35,623.35,14:30,622.08,SL,1.275,4723.87,3705,C,1,1,0,0,0,0.1285,0.9465,37.67,0.1042
2026-01-07,BPCL,SHORT,09:35,359.2,14:50,358.8,SL,0.4,2572.0,6430,B,2,1,0,0,1,0.0139,0.8491,37.96,0.2084
2026-01-07,M&M,SHORT,10:25,3763.5,15:10,3749.45,SL,14.05,8612.65,613,B,2,1,0,1,0,0.0528,1.0416,31.25,0.1565
2026-01-07,GRASIM,SHORT,11:35,2850.4,14:50,2841.6,SL,8.8,7128.0,810,B,2,1,0,1,0,0.0594,1.0174,28.31,0.021
2026-01-07,GODREJPROP,LONG,10:05,2137,14:30,2137,SL,0,0,1080,B,2,1,0,0,1,0.0894,1.1231,61.15,0.3286
2026-01-08,ADANIENT,SHORT,09:30,2253.3,11:50,2219.4,TGT,33.9,34747.5,1025,C,1,0,0,1,0,0.3117,0.8743,30.59,0.1285
2026-01-08,TATASTEEL,SHORT,09:30,182.59,15:20,179.92,EOD_1518,2.67,33778.17,12651,C,1,0,0,1,0,0.3524,1.6375,34.97,0.1586
2026-01-08,VEDL,SHORT,09:30,603.25,14:30,603.25,SL,0.0,0.0,3829,B,2,1,0,0,1,0.2032,2.271,38.86,0.3551
2026-01-08,BPCL,SHORT,09:30,352.15,11:15,345.85,TGT,6.3,41321.7,6559,B,2,0,0,1,1,0.3156,0.9513,28.16,0.2408
2026-01-08,HAL,SHORT,11:55,4513,15:20,4480.8,EOD_1518,32.2,16454.2,511,B,2,1,0,0,1,0.2526,1.0304,36.69,0.2762
2026-01-08,IRCTC,SHORT,09:30,667.8,12:05,658.95,TGT,8.85,30612.15,3459,A,3,1,1,1,0,0.1961,0.7038,20.05,0.1794
2026-01-08,GODREJPROP,SHORT,10:35,2125.9,15:20,2089.9,EOD_1518,36.0,39096.0,1086,C,1,0,0,1,0,0.3991,1.858,20.0,0.0376
2026-01-08,RELIANCE,SHORT,10:00,1489.6,15:20,1472,EOD_1518,17.6,27280.0,1550,B,2,1,0,1,0,0.2123,0.8593,8.33,0.1006
2026-01-08,AXISBANK,SHORT,11:30,1287.7,14:30,1287.7,SL,0.0,0.0,1793,A,3,1,0,1,1,0.2063,0.9552,29.89,0.2479
2026-01-09,M&M,SHORT,12:25,3694.9,15:20,3672.2,EOD_1518,22.7,14187.5,625,B,2,1,0,1,0,0.0179,1.0014,33.82,0.0433
2026-01-09,BAJFINANCE,SHORT,11:40,969.7,14:30,955.98,TGT,13.725,32692.95,2382,B,2,1,0,1,0,0.0086,0.9023,29.2,0.0412
2026-01-09,GRASIM,SHORT,09:30,2787.5,14:55,2783.1,SL,4.4,3643.2,828,B,2,0,1,1,0,0.4161,0.6637,34.91,0.0681
2026-01-09,AXISBANK,SHORT,09:35,1283.9,15:20,1271.5,EOD_1518,12.4,22307.6,1799,B,2,0,1,1,0,0.3459,0.7244,18.05,0.1633
2026-01-09,APOLLOHOSP,SHORT,11:35,7304.5,15:20,7260.5,EOD_1518,44.0,13904.0,316,A,3,1,1,1,0,0.1762,0.6777,30.08,0.0889
2026-01-12,TATASTEEL,LONG,09:50,179.54,14:00,182.39,TGT,2.85,36668.1,12866,C,1,0,0,1,0,0.3779,1.0081,74.96,0.0502
2026-01-12,BPCL,LONG,12:40,345.4,15:20,349.1,EOD_1518,3.7,24741.9,6687,C,1,0,0,1,0,0.3329,1.4621,70.21,0.029
2026-01-12,TRENT,LONG,09:45,4011.4,15:20,4054.2,EOD_1518,42.8,24610.0,575,B,2,1,0,1,0,0.119,1.1492,75.21,0.1598
2026-01-12,HAL,LONG,10:20,4485.2,15:20,4520,EOD_1518,34.8,17922.0,515,C,1,0,0,1,0,0.4373,1.3355,69.35,0.0714
2026-01-12,GRASIM,LONG,12:40,2776.6,14:55,2819.95,TGT,43.35,36023.85,831,B,2,1,0,1,0,0.2491,0.9472,74.13,0.0937
2026-01-12,RELIANCE,LONG,13:50,1479.5,14:35,1480.25,SL,0.75,1170.75,1561,B,2,1,0,1,0,0.129,1.46,66.12,0.1083
2026-01-12,APOLLOHOSP,LONG,12:15,7233,15:20,7270,EOD_1518,37,11803,319,C,1,0,0,1,0,0.3319,1.6245,79.39,0.0346
2026-01-13,BEL,SHORT,09:30,418.75,12:10,413.35,TGT,5.4,29786.4,5516,B,2,0,1,1,0,0.4006,0.7642,24.18,0.0954
2026-01-13,BAJFINANCE,SHORT,12:05,945,14:30,944.2,SL,0.8,1955.2,2444,B,2,1,0,1,0,0.0894,1.0794,25.07,0.0687
2026-01-13,IRCTC,SHORT,09:30,634.15,14:55,630.97,SL,3.175,11563.35,3642,C,1,1,0,0,0,0.1341,0.8358,38.03,0.1967
2026-01-13,AXISBANK,SHORT,09:55,1268.8,14:55,1265.3,SL,3.5,6370.0,1820,B,2,1,0,1,0,0.0602,1.0167,22.05,0.1809
2026-01-14,TATASTEEL,LONG,09:30,184.78,11:10,189.46,TGT,4.68,58504.68,12501,A,3,1,0,1,1,0.0639,1.4828,83.16,0.2061
2026-01-14,BEL,LONG,09:50,416.95,14:30,417.73,SL,0.775,4293.5,5540,C,1,0,0,1,0,0.3493,1.3791,67.27,0.048
2026-01-14,BPCL,LONG,11:15,345.45,14:30,345.45,SL,0.0,0.0,6686,A,3,1,1,1,0,0.1928,0.6658,68.83,0.0869
2026-01-14,BAJFINANCE,LONG,11:50,951.25,14:30,951.25,SL,0.0,0.0,2428,B,2,1,1,0,0,0.1108,0.5834,62.34,0.0315
2026-01-14,GRASIM,LONG,09:50,2785,15:20,2792.8,EOD_1518,7.8,6466.2,829,A,3,0,1,1,1,0.3055,0.6966,77.06,0.3784
