symbol,timeframe,signal,category,zone_width_atr,hold_period,zone_hold_rate,avg_zone_duration,avg_break_magnitude,max_break_magnitude,signal_frequency,total_signals,total_bars,score
NIFTY50,5min,HV_LOW_10,volatility,1.5,15,9.58,5.26,0.22,3.68,52.49,2269,4323,0.4997
NIFTY50,5min,HV_LOW_10,volatility,1.5,20,5.08,5.59,0.28,3.68,52.49,2269,4323,0.4651
NIFTY50,5min,HV_LOW_10,volatility,2.0,1,97.36,0.97,0.19,2.11,52.49,2269,4323,0.9767
NIFTY50,5min,HV_LOW_10,volatility,2.0,3,82.02,2.7,0.11,2.11,52.49,2269,4323,0.9036
NIFTY50,5min,HV_LOW_10,volatility,2.0,5,66.02,4.1,0.12,2.11,52.49,2269,4323,0.8234
NIFTY50,5min,HV_LOW_10,volatility,2.0,7,53.44,5.23,0.13,2.19,52.49,2269,4323,0.7579
NIFTY50,5min,HV_LOW_10,volatility,2.0,10,38.27,6.53,0.16,2.19,52.49,2269,4323,0.6773
NIFTY50,5min,HV_LOW_10,volatility,2.0,15,23.48,7.95,0.21,3.63,52.49,2269,4323,0.5916
NIFTY50,5min,HV_LOW_10,volatility,2.0,20,15.15,8.87,0.26,3.63,52.49,2269,4323,0.5389
NIFTY50,5min,HV_LOW_10,volatility,2.5,1,98.46,0.98,0.26,2.06,52.49,2269,4323,0.9803
NIFTY50,5min,HV_LOW_10,volatility,2.5,3,90.44,2.84,0.15,2.06,52.49,2269,4323,0.9451
NIFTY50,5min,HV_LOW_10,volatility,2.5,5,78.85,4.47,0.13,2.06,52.49,2269,4323,0.8889
NIFTY50,5min,HV_LOW_10,volatility,2.5,7,68.52,5.89,0.14,2.16,52.49,2269,4323,0.8366
NIFTY50,5min,HV_LOW_10,volatility,2.5,10,54.89,7.67,0.16,2.16,52.49,2269,4323,0.7664
NIFTY50,5min,HV_LOW_10,volatility,2.5,15,37.51,9.86,0.21,3.59,52.49,2269,4323,0.6732
NIFTY50,5min,HV_LOW_10,volatility,2.5,20,27.52,11.43,0.26,3.59,52.49,2269,4323,0.6141
NIFTY50,5min,HV_LOW_20,volatility,1.0,1,75.49,0.75,0.04,0.82,52.95,2289,4323,0.8512
NIFTY50,5min,HV_LOW_20,volatility,1.0,3,29.79,1.52,0.07,0.91,52.95,2289,4323,0.6176
NIFTY50,5min,HV_LOW_20,volatility,1.0,5,11.84,1.83,0.1,0.99,52.95,2289,4323,0.5165
NIFTY50,5min,HV_LOW_20,volatility,1.0,7,5.16,1.96,0.13,1.21,52.95,2289,4323,0.4714
NIFTY50,5min,HV_LOW_20,volatility,1.0,10,1.4,2.03,0.18,3.15,52.95,2289,4323,0.439
NIFTY50,5min,HV_LOW_20,volatility,1.0,15,0.0,2.04,0.26,3.55,52.95,2289,4323,0.4169
NIFTY50,5min,HV_LOW_20,volatility,1.0,20,0.0,2.04,0.35,3.7,52.95,2289,4323,0.4065
NIFTY50,5min,HV_LOW_20,volatility,1.5,1,92.35,0.92,0.06,0.78,52.95,2289,4323,0.9516
NIFTY50,5min,HV_LOW_20,volatility,1.5,3,61.12,2.3,0.07,0.82,52.95,2289,4323,0.7951
NIFTY50,5min,HV_LOW_20,volatility,1.5,5,39.86,3.2,0.1,0.92,52.95,2289,4323,0.6835
NIFTY50,5min,HV_LOW_20,volatility,1.5,7,26.51,3.78,0.12,1.15,52.95,2289,4323,0.6094
NIFTY50,5min,HV_LOW_20,volatility,1.5,10,13.13,4.29,0.16,3.1,52.95,2289,4323,0.532
NIFTY50,5min,HV_LOW_20,volatility,1.5,15,5.13,4.68,0.23,3.5,52.95,2289,4323,0.4737
NIFTY50,5min,HV_LOW_20,volatility,1.5,20,2.29,4.84,0.31,3.65,52.95,2289,4323,0.445
NIFTY50,5min,HV_LOW_20,volatility,2.0,1,97.29,0.97,0.11,0.74,52.95,2289,4323,0.9794
NIFTY50,5min,HV_LOW_20,volatility,2.0,3,81.17,2.69,0.09,0.74,52.95,2289,4323,0.9003
NIFTY50,5min,HV_LOW_20,volatility,2.0,5,63.29,4.04,0.1,0.84,52.95,2289,4323,0.8108
NIFTY50,5min,HV_LOW_20,volatility,2.0,7,50.0,5.11,0.12,1.1,52.95,2289,4323,0.7411
NIFTY50,5min,HV_LOW_20,volatility,2.0,10,33.74,6.28,0.16,3.04,52.95,2289,4323,0.6543
NIFTY50,5min,HV_LOW_20,volatility,2.0,15,17.5,7.44,0.22,3.45,52.95,2289,4323,0.5605
NIFTY50,5min,HV_LOW_20,volatility,2.0,20,9.67,8.07,0.29,3.6,52.95,2289,4323,0.5076
NIFTY50,5min,HV_LOW_20,volatility,2.5,1,98.6,0.99,0.15,0.7,52.95,2289,4323,0.9856
NIFTY50,5min,HV_LOW_20,volatility,2.5,3,90.0,2.84,0.11,0.7,52.95,2289,4323,0.9448
NIFTY50,5min,HV_LOW_20,volatility,2.5,5,77.75,4.45,0.12,0.77,52.95,2289,4323,0.8843
NIFTY50,5min,HV_LOW_20,volatility,2.5,7,66.23,5.83,0.13,1.04,52.95,2289,4323,0.8263
NIFTY50,5min,HV_LOW_20,volatility,2.5,10,50.15,7.49,0.16,2.99,52.95,2289,4323,0.7442
NIFTY50,5min,HV_LOW_20,volatility,2.5,15,30.96,9.39,0.21,3.4,52.95,2289,4323,0.6404
NIFTY50,5min,HV_LOW_20,volatility,2.5,20,19.47,10.59,0.29,3.56,52.95,2289,4323,0.5724
NIFTY50,5min,HV_LOW_30,volatility,1.0,1,72.53,0.73,0.07,3.74,53.0,2291,4323,0.8325
NIFTY50,5min,HV_LOW_30,volatility,1.0,3,26.92,1.43,0.11,3.75,53.0,2291,4323,0.5989
NIFTY50,5min,HV_LOW_30,volatility,1.0,5,10.19,1.7,0.15,3.75,53.0,2291,4323,0.5029
NIFTY50,5min,HV_LOW_30,volatility,1.0,7,3.68,1.8,0.19,3.75,53.0,2291,4323,0.4585
NIFTY50,5min,HV_LOW_30,volatility,1.0,10,1.01,1.85,0.26,3.76,53.0,2291,4323,0.4307
NIFTY50,5min,HV_LOW_30,volatility,1.0,15,0.0,1.86,0.36,3.76,53.0,2291,4323,0.4104
NIFTY50,5min,HV_LOW_30,volatility,1.0,20,0.0,1.86,0.45,3.76,53.0,2291,4323,0.4005
NIFTY50,5min,HV_LOW_30,volatility,1.5,1,90.39,0.9,0.12,3.68,53.0,2291,4323,0.9376
NIFTY50,5min,HV_LOW_30,volatility,1.5,3,56.12,2.19,0.12,3.7,53.0,2291,4323,0.7659
NIFTY50,5min,HV_LOW_30,volatility,1.5,5,34.6,2.99,0.15,3.7,53.0,2291,4323,0.6518
NIFTY50,5min,HV_LOW_30,volatility,1.5,7,21.85,3.48,0.18,3.7,53.0,2291,4323,0.5793
NIFTY50,5min,HV_LOW_30,volatility,1.5,10,10.39,3.88,0.24,3.71,53.0,2291,4323,0.5097
NIFTY50,5min,HV_LOW_30,volatility,1.5,15,3.82,4.17,0.33,3.71,53.0,2291,4323,0.4577
NIFTY50,5min,HV_LOW_30,volatility,1.5,20,1.59,4.29,0.42,3.71,53.0,2291,4323,0.4326
NIFTY50,5min,HV_LOW_30,volatility,2.0,1,95.94,0.96,0.22,3.63,53.0,2291,4323,0.967
NIFTY50,5min,HV_LOW_30,volatility,2.0,3,75.83,2.59,0.16,3.64,53.0,2291,4323,0.8695
NIFTY50,5min,HV_LOW_30,volatility,2.0,5,56.69,3.82,0.17,3.64,53.0,2291,4323,0.7726
NIFTY50,5min,HV_LOW_30,volatility,2.0,7,42.86,4.74,0.2,3.64,53.0,2291,4323,0.6989
NIFTY50,5min,HV_LOW_30,volatility,2.0,10,27.4,5.71,0.24,3.66,53.0,2291,4323,0.6141
NIFTY50,5min,HV_LOW_30,volatility,2.0,15,13.22,6.61,0.32,3.66,53.0,2291,4323,0.5284
NIFTY50,5min,HV_LOW_30,volatility,2.0,20,7.35,7.09,0.4,3.66,53.0,2291,4323,0.4844
NIFTY50,5min,HV_LOW_30,volatility,2.5,1,97.6,0.98,0.31,3.57,53.0,2291,4323,0.9733
NIFTY50,5min,HV_LOW_30,volatility,2.5,3,85.88,2.76,0.21,3.59,53.0,2291,4323,0.9195
NIFTY50,5min,HV_LOW_30,volatility,2.5,5,70.95,4.25,0.21,3.59,53.0,2291,4323,0.8457
NIFTY50,5min,HV_LOW_30,volatility,2.5,7,58.32,5.48,0.22,3.59,53.0,2291,4323,0.7808
NIFTY50,5min,HV_LOW_30,volatility,2.5,10,42.17,6.9,0.25,3.6,53.0,2291,4323,0.6966
NIFTY50,5min,HV_LOW_30,volatility,2.5,15,23.9,8.41,0.31,3.6,53.0,2291,4323,0.5952
NIFTY50,5min,HV_LOW_30,volatility,2.5,20,13.96,9.31,0.38,3.6,53.0,2291,4323,0.5337
NIFTY50,5min,CHOP_HIGH_7,volatility,1.0,1,79.16,0.79,0.07,1.85,17.09,739,4323,0.7407
NIFTY50,5min,CHOP_HIGH_7,volatility,1.0,3,35.86,1.69,0.1,2.24,17.09,739,4323,0.5204
NIFTY50,5min,CHOP_HIGH_7,volatility,1.0,5,15.88,2.09,0.13,2.35,17.09,739,4323,0.4104
NIFTY50,5min,CHOP_HIGH_7,volatility,1.0,7,8.55,2.29,0.16,2.35,17.09,739,4323,0.3616
NIFTY50,5min,CHOP_HIGH_7,volatility,1.0,10,4.07,2.45,0.21,3.6,17.09,739,4323,0.3251
NIFTY50,5min,CHOP_HIGH_7,volatility,1.0,15,1.22,2.56,0.3,3.6,17.09,739,4323,0.2956
NIFTY50,5min,CHOP_HIGH_7,volatility,1.0,20,0.54,2.59,0.36,3.6,17.09,739,4323,0.2819
NIFTY50,5min,CHOP_HIGH_7,volatility,1.5,1,92.69,0.93,0.11,1.75,17.09,739,4323,0.82
NIFTY50,5min,CHOP_HIGH_7,volatility,1.5,3,64.68,2.35,0.11,2.18,17.09,739,4323,0.6796
NIFTY50,5min,CHOP_HIGH_7,volatility,1.5,5,43.55,3.33,0.14,2.29,17.09,739,4323,0.5704
NIFTY50,5min,CHOP_HIGH_7,volatility,1.5,7,29.72,3.99,0.16,2.29,17.09,739,4323,0.4949
NIFTY50,5min,CHOP_HIGH_7,volatility,1.5,10,17.1,4.61,0.2,3.55,17.09,739,4323,0.4212
NIFTY50,5min,CHOP_HIGH_7,volatility,1.5,15,8.84,5.22,0.27,3.55,17.09,739,4323,0.3626
NIFTY50,5min,CHOP_HIGH_7,volatility,1.5,20,4.63,5.54,0.33,3.55,17.09,739,4323,0.329
NIFTY50,5min,CHOP_HIGH_7,volatility,2.0,1,97.16,0.97,0.22,1.65,17.09,739,4323,0.8423
NIFTY50,5min,CHOP_HIGH_7,volatility,2.0,3,82.95,2.71,0.16,2.12,17.09,739,4323,0.7739
NIFTY50,5min,CHOP_HIGH_7,volatility,2.0,5,65.26,4.11,0.17,2.24,17.09,739,4323,0.6871
NIFTY50,5min,CHOP_HIGH_7,volatility,2.0,7,51.42,5.2,0.17,2.24,17.09,739,4323,0.6159
NIFTY50,5min,CHOP_HIGH_7,volatility,2.0,10,34.74,6.4,0.2,3.49,17.09,739,4323,0.5274
NIFTY50,5min,CHOP_HIGH_7,volatility,2.0,15,20.54,7.69,0.26,3.49,17.09,739,4323,0.4426
NIFTY50,5min,CHOP_HIGH_7,volatility,2.0,20,11.84,8.45,0.31,3.49,17.09,739,4323,0.3878
NIFTY50,5min,CHOP_HIGH_7,volatility,2.5,1,97.97,0.98,0.26,1.54,17.09,739,4323,0.8457
NIFTY50,5min,CHOP_HIGH_7,volatility,2.5,3,89.58,2.82,0.21,2.07,17.09,739,4323,0.8063
NIFTY50,5min,CHOP_HIGH_7,volatility,2.5,5,77.88,4.45,0.21,2.18,17.09,739,4323,0.7496
NIFTY50,5min,CHOP_HIGH_7,volatility,2.5,7,67.03,5.84,0.2,2.18,17.09,739,4323,0.6954
NIFTY50,5min,CHOP_HIGH_7,volatility,2.5,10,50.34,7.5,0.21,3.43,17.09,739,4323,0.6115
NIFTY50,5min,CHOP_HIGH_7,volatility,2.5,15,31.7,9.46,0.26,3.43,17.09,739,4323,0.5111
NIFTY50,5min,CHOP_HIGH_7,volatility,2.5,20,20.68,10.7,0.3,3.43,17.09,739,4323,0.4462
NIFTY50,5min,CHOP_HIGH_14,volatility,1.0,1,75.0,0.75,0.08,3.74,9.99,432,4323,0.6868
NIFTY50,5min,CHOP_HIGH_14,volatility,1.0,3,29.17,1.51,0.1,3.74,9.99,432,4323,0.4532
NIFTY50,5min,CHOP_HIGH_14,volatility,1.0,5,12.27,1.81,0.15,3.74,9.99,432,4323,0.3553
NIFTY50,5min,CHOP_HIGH_14,volatility,1.0,7,5.09,1.93,0.2,3.74,9.99,432,4323,0.3075
NIFTY50,5min,CHOP_HIGH_14,volatility,1.0,10,2.31,2.02,0.25,3.74,9.99,432,4323,0.2795
NIFTY50,5min,CHOP_HIGH_14,volatility,1.0,15,0.46,2.06,0.35,3.74,9.99,432,4323,0.2553
NIFTY50,5min,CHOP_HIGH_14,volatility,1.0,20,0.46,2.09,0.42,3.74,9.99,432,4323,0.246
NIFTY50,5min,CHOP_HIGH_14,volatility,1.5,1,91.44,0.91,0.16,3.68,9.99,432,4323,0.7821
NIFTY50,5min,CHOP_HIGH_14,volatility,1.5,3,56.48,2.2,0.1,3.68,9.99,432,4323,0.6086
NIFTY50,5min,CHOP_HIGH_14,volatility,1.5,5,32.87,2.97,0.14,3.68,9.99,432,4323,0.4845
NIFTY50,5min,CHOP_HIGH_14,volatility,1.5,7,19.44,3.41,0.19,3.69,9.99,432,4323,0.4077
NIFTY50,5min,CHOP_HIGH_14,volatility,1.5,10,9.72,3.77,0.23,3.69,9.99,432,4323,0.3452
NIFTY50,5min,CHOP_HIGH_14,volatility,1.5,15,4.4,4.07,0.32,3.69,9.99,432,4323,0.2991
NIFTY50,5min,CHOP_HIGH_14,volatility,1.5,20,1.85,4.21,0.38,3.69,9.99,432,4323,0.2743
NIFTY50,5min,CHOP_HIGH_14,volatility,2.0,1,97.22,0.97,0.43,3.63,9.99,432,4323,0.806
NIFTY50,5min,CHOP_HIGH_14,volatility,2.0,3,76.62,2.61,0.14,3.63,9.99,432,4323,0.7151
NIFTY50,5min,CHOP_HIGH_14,volatility,2.0,5,51.39,3.77,0.15,3.63,9.99,432,4323,0.5905
NIFTY50,5min,CHOP_HIGH_14,volatility,2.0,7,35.65,4.56,0.19,3.63,9.99,432,4323,0.5054
NIFTY50,5min,CHOP_HIGH_14,volatility,2.0,10,21.53,5.33,0.22,3.63,9.99,432,4323,0.4241
NIFTY50,5min,CHOP_HIGH_14,volatility,2.0,15,8.8,5.95,0.29,3.63,9.99,432,4323,0.3429
NIFTY50,5min,CHOP_HIGH_14,volatility,2.0,20,5.09,6.27,0.35,3.63,9.99,432,4323,0.3091
NIFTY50,5min,CHOP_HIGH_14,volatility,2.5,1,97.92,0.98,0.54,3.57,9.99,432,4323,0.806
NIFTY50,5min,CHOP_HIGH_14,volatility,2.5,3,87.04,2.78,0.19,3.57,9.99,432,4323,0.766
NIFTY50,5min,CHOP_HIGH_14,volatility,2.5,5,67.59,4.23,0.17,3.57,9.99,432,4323,0.6726
NIFTY50,5min,CHOP_HIGH_14,volatility,2.5,7,49.31,5.3,0.19,3.57,9.99,432,4323,0.581
NIFTY50,5min,CHOP_HIGH_14,volatility,2.5,10,34.03,6.48,0.21,3.57,9.99,432,4323,0.4973
NIFTY50,5min,CHOP_HIGH_14,volatility,2.5,15,16.2,7.59,0.27,3.57,9.99,432,4323,0.3951
NIFTY50,5min,CHOP_HIGH_14,volatility,2.5,20,10.88,8.2,0.33,3.57,9.99,432,4323,0.3523
NIFTY50,5min,ADX_LOW_7_20,trend,1.0,1,75.64,0.76,0.05,0.29,6.36,275,4323,0.6774
NIFTY50,5min,ADX_LOW_7_20,trend,1.0,3,33.45,1.58,0.08,0.52,6.36,275,4323,0.4614
NIFTY50,5min,ADX_LOW_7_20,trend,1.0,5,16.36,1.98,0.11,0.92,6.36,275,4323,0.3659
NIFTY50,5min,ADX_LOW_7_20,trend,1.0,7,7.64,2.17,0.15,1.23,6.36,275,4323,0.3121
NIFTY50,5min,ADX_LOW_7_20,trend,1.0,10,1.82,2.26,0.2,3.15,6.36,275,4323,0.2698
NIFTY50,5min,ADX_LOW_7_20,trend,1.0,15,0.36,2.3,0.3,3.44,6.36,275,4323,0.2454
NIFTY50,5min,ADX_LOW_7_20,trend,1.0,20,0.36,2.32,0.36,3.44,6.36,275,4323,0.2355
NIFTY50,5min,ADX_LOW_7_20,trend,1.5,1,92.0,0.92,0.07,0.24,6.36,275,4323,0.7748
NIFTY50,5min,ADX_LOW_7_20,trend,1.5,3,59.27,2.25,0.07,0.44,6.36,275,4323,0.6102
NIFTY50,5min,ADX_LOW_7_20,trend,1.5,5,42.55,3.17,0.1,0.85,6.36,275,4323,0.5186
NIFTY50,5min,ADX_LOW_7_20,trend,1.5,7,30.55,3.84,0.14,1.15,6.36,275,4323,0.4517
NIFTY50,5min,ADX_LOW_7_20,trend,1.5,10,16.36,4.43,0.19,3.1,6.36,275,4323,0.372
NIFTY50,5min,ADX_LOW_7_20,trend,1.5,15,5.09,4.82,0.27,3.39,6.36,275,4323,0.2992
NIFTY50,5min,ADX_LOW_7_20,trend,1.5,20,2.91,4.97,0.32,3.39,6.36,275,4323,0.2738
NIFTY50,5min,ADX_LOW_7_20,trend,2.0,1,95.27,0.95,0.05,0.18,6.36,275,4323,0.7949
NIFTY50,5min,ADX_LOW_7_20,trend,2.0,3,81.09,2.67,0.08,0.35,6.36,275,4323,0.7247
NIFTY50,5min,ADX_LOW_7_20,trend,2.0,5,64.36,4.04,0.1,0.78,6.36,275,4323,0.6406
NIFTY50,5min,ADX_LOW_7_20,trend,2.0,7,50.55,5.12,0.14,1.08,6.36,275,4323,0.5684
NIFTY50,5min,ADX_LOW_7_20,trend,2.0,10,34.55,6.29,0.19,3.04,6.36,275,4323,0.482
NIFTY50,5min,ADX_LOW_7_20,trend,2.0,15,14.55,7.38,0.25,3.34,6.36,275,4323,0.372
NIFTY50,5min,ADX_LOW_7_20,trend,2.0,20,9.82,7.95,0.3,3.34,6.36,275,4323,0.3321
NIFTY50,5min,ADX_LOW_7_20,trend,2.5,1,97.82,0.98,0.06,0.16,6.36,275,4323,0.8101
NIFTY50,5min,ADX_LOW_7_20,trend,2.5,3,89.09,2.8,0.08,0.27,6.36,275,4323,0.7654
NIFTY50,5min,ADX_LOW_7_20,trend,2.5,5,77.82,4.41,0.1,0.71,6.36,275,4323,0.7091
NIFTY50,5min,ADX_LOW_7_20,trend,2.5,7,66.55,5.8,0.15,1.01,6.36,275,4323,0.6513
NIFTY50,5min,ADX_LOW_7_20,trend,2.5,10,47.27,7.44,0.18,2.99,6.36,275,4323,0.5562
NIFTY50,5min,ADX_LOW_7_20,trend,2.5,15,25.82,9.17,0.24,3.28,6.36,275,4323,0.4415
NIFTY50,5min,ADX_LOW_7_20,trend,2.5,20,17.45,10.2,0.28,3.28,6.36,275,4323,0.3861
NIFTY50,5min,ADX_LOW_7_25,trend,1.0,1,76.01,0.76,0.05,0.29,12.05,521,4323,0.7024
NIFTY50,5min,ADX_LOW_7_25,trend,1.0,3,34.55,1.6,0.08,0.73,12.05,521,4323,0.49
NIFTY50,5min,ADX_LOW_7_25,trend,1.0,5,15.74,2.0,0.11,0.92,12.05,521,4323,0.3869
NIFTY50,5min,ADX_LOW_7_25,trend,1.0,7,7.68,2.19,0.14,1.23,12.05,521,4323,0.3357
NIFTY50,5min,ADX_LOW_7_25,trend,1.0,10,2.5,2.3,0.22,3.15,12.05,521,4323,0.2956
NIFTY50,5min,ADX_LOW_7_25,trend,1.0,15,0.58,2.35,0.31,3.44,12.05,521,4323,0.2696
NIFTY50,5min,ADX_LOW_7_25,trend,1.0,20,0.58,2.38,0.38,3.44,12.05,521,4323,0.2593
NIFTY50,5min,ADX_LOW_7_25,trend,1.5,1,91.36,0.91,0.05,0.25,12.05,521,4323,0.7944
NIFTY50,5min,ADX_LOW_7_25,trend,1.5,3,60.08,2.27,0.07,0.66,12.05,521,4323,0.6367
NIFTY50,5min,ADX_LOW_7_25,trend,1.5,5,42.42,3.19,0.1,0.85,12.05,521,4323,0.5414
NIFTY50,5min,ADX_LOW_7_25,trend,1.5,7,28.98,3.83,0.13,1.15,12.05,521,4323,0.4682
NIFTY50,5min,ADX_LOW_7_25,trend,1.5,10,14.78,4.37,0.2,3.1,12.05,521,4323,0.387
NIFTY50,5min,ADX_LOW_7_25,trend,1.5,15,5.57,4.78,0.27,3.39,12.05,521,4323,0.3232
NIFTY50,5min,ADX_LOW_7_25,trend,1.5,20,3.07,4.96,0.34,3.39,12.05,521,4323,0.2966
NIFTY50,5min,ADX_LOW_7_25,trend,2.0,1,96.74,0.97,0.06,0.21,12.05,521,4323,0.8262
NIFTY50,5min,ADX_LOW_7_25,trend,2.0,3,81.57,2.69,0.09,0.59,12.05,521,4323,0.7498
NIFTY50,5min,ADX_LOW_7_25,trend,2.0,5,64.68,4.06,0.11,0.78,12.05,521,4323,0.665
NIFTY50,5min,ADX_LOW_7_25,trend,2.0,7,49.9,5.13,0.14,1.08,12.05,521,4323,0.5889
NIFTY50,5min,ADX_LOW_7_25,trend,2.0,10,33.21,6.27,0.2,3.04,12.05,521,4323,0.4986
NIFTY50,5min,ADX_LOW_7_25,trend,2.0,15,15.55,7.37,0.26,3.34,12.05,521,4323,0.3985
NIFTY50,5min,ADX_LOW_7_25,trend,2.0,20,10.36,7.98,0.31,3.34,12.05,521,4323,0.3568
NIFTY50,5min,ADX_LOW_7_25,trend,2.5,1,98.27,0.98,0.06,0.17,12.05,521,4323,0.8354
NIFTY50,5min,ADX_LOW_7_25,trend,2.5,3,89.25,2.81,0.1,0.52,12.05,521,4323,0.7888
NIFTY50,5min,ADX_LOW_7_25,trend,2.5,5,78.31,4.43,0.12,0.71,12.05,521,4323,0.7337
NIFTY50,5min,ADX_LOW_7_25,trend,2.5,7,66.41,5.82,0.15,1.01,12.05,521,4323,0.6743
NIFTY50,5min,ADX_LOW_7_25,trend,2.5,10,46.26,7.42,0.19,2.99,12.05,521,4323,0.5739
NIFTY50,5min,ADX_LOW_7_25,trend,2.5,15,27.83,9.16,0.25,3.28,12.05,521,4323,0.4717
NIFTY50,5min,ADX_LOW_7_25,trend,2.5,20,18.43,10.24,0.3,3.28,12.05,521,4323,0.4124
NIFTY50,5min,ADX_LOW_14_20,trend,1.0,1,76.25,0.76,0.06,0.61,16.17,699,4323,0.7199
NIFTY50,5min,ADX_LOW_14_20,trend,1.0,3,31.04,1.56,0.09,0.79,16.17,699,4323,0.4892
NIFTY50,5min,ADX_LOW_14_20,trend,1.0,5,14.59,1.91,0.12,0.99,16.17,699,4323,0.3948
NIFTY50,5min,ADX_LOW_14_20,trend,1.0,7,6.29,2.08,0.15,1.21,16.17,699,4323,0.3431
NIFTY50,5min,ADX_LOW_14_20,trend,1.0,10,2.29,2.17,0.21,1.49,16.17,699,4323,0.309
NIFTY50,5min,ADX_LOW_14_20,trend,1.0,15,0.57,2.22,0.29,3.55,16.17,699,4323,0.2849
NIFTY50,5min,ADX_LOW_14_20,trend,1.0,20,0.57,2.25,0.35,3.62,16.17,699,4323,0.2754
NIFTY50,5min,ADX_LOW_14_20,trend,1.5,1,91.7,0.92,0.09,0.55,16.17,699,4323,0.8114
NIFTY50,5min,ADX_LOW_14_20,trend,1.5,3,59.51,2.26,0.09,0.74,16.17,699,4323,0.6494
NIFTY50,5min,ADX_LOW_14_20,trend,1.5,5,39.2,3.13,0.12,0.92,16.17,699,4323,0.542
NIFTY50,5min,ADX_LOW_14_20,trend,1.5,7,26.75,3.71,0.14,1.13,16.17,699,4323,0.472
NIFTY50,5min,ADX_LOW_14_20,trend,1.5,10,14.02,4.23,0.19,1.42,16.17,699,4323,0.3979
NIFTY50,5min,ADX_LOW_14_20,trend,1.5,15,6.87,4.69,0.27,3.5,16.17,699,4323,0.344
NIFTY50,5min,ADX_LOW_14_20,trend,1.5,20,2.87,4.9,0.32,3.57,16.17,699,4323,0.3125
NIFTY50,5min,ADX_LOW_14_20,trend,2.0,1,96.71,0.97,0.15,0.5,16.17,699,4323,0.8391
NIFTY50,5min,ADX_LOW_14_20,trend,2.0,3,79.26,2.65,0.12,0.68,16.17,699,4323,0.7534
NIFTY50,5min,ADX_LOW_14_20,trend,2.0,5,60.37,3.94,0.13,0.84,16.17,699,4323,0.6588
NIFTY50,5min,ADX_LOW_14_20,trend,2.0,7,44.92,4.92,0.14,1.06,16.17,699,4323,0.5793
NIFTY50,5min,ADX_LOW_14_20,trend,2.0,10,32.05,5.99,0.19,1.35,16.17,699,4323,0.5052
NIFTY50,5min,ADX_LOW_14_20,trend,2.0,15,17.6,7.1,0.26,3.45,16.17,699,4323,0.4196
NIFTY50,5min,ADX_LOW_14_20,trend,2.0,20,10.9,7.77,0.3,3.52,16.17,699,4323,0.374
NIFTY50,5min,ADX_LOW_14_20,trend,2.5,1,98.14,0.98,0.2,0.46,16.17,699,4323,0.8456
NIFTY50,5min,ADX_LOW_14_20,trend,2.5,3,87.98,2.8,0.15,0.63,16.17,699,4323,0.7973
NIFTY50,5min,ADX_LOW_14_20,trend,2.5,5,73.1,4.33,0.13,0.77,16.17,699,4323,0.725
NIFTY50,5min,ADX_LOW_14_20,trend,2.5,7,60.09,5.59,0.14,0.99,16.17,699,4323,0.659
NIFTY50,5min,ADX_LOW_14_20,trend,2.5,10,43.63,7.04,0.18,1.28,16.17,699,4323,0.573
NIFTY50,5min,ADX_LOW_14_20,trend,2.5,15,26.61,8.66,0.24,3.4,16.17,699,4323,0.4769
NIFTY50,5min,ADX_LOW_14_20,trend,2.5,20,17.93,9.73,0.28,3.47,16.17,699,4323,0.4225
NIFTY50,5min,ADX_LOW_14_25,trend,1.0,1,76.14,0.76,0.05,0.81,27.83,1203,4323,0.766
NIFTY50,5min,ADX_LOW_14_25,trend,1.0,3,31.59,1.56,0.08,1.18,27.83,1203,4323,0.5385
NIFTY50,5min,ADX_LOW_14_25,trend,1.0,5,14.71,1.93,0.12,1.2,27.83,1203,4323,0.4426
NIFTY50,5min,ADX_LOW_14_25,trend,1.0,7,6.07,2.09,0.15,1.23,27.83,1203,4323,0.3894
NIFTY50,5min,ADX_LOW_14_25,trend,1.0,10,2.24,2.18,0.2,3.15,27.83,1203,4323,0.3559
NIFTY50,5min,ADX_LOW_14_25,trend,1.0,15,0.58,2.23,0.28,3.55,27.83,1203,4323,0.3319
NIFTY50,5min,ADX_LOW_14_25,trend,1.0,20,0.5,2.25,0.36,3.62,27.83,1203,4323,0.3216
NIFTY50,5min,ADX_LOW_14_25,trend,1.5,1,91.69,0.92,0.08,0.76,27.83,1203,4323,0.8583
NIFTY50,5min,ADX_LOW_14_25,trend,1.5,3,61.35,2.29,0.09,1.11,27.83,1203,4323,0.7061
NIFTY50,5min,ADX_LOW_14_25,trend,1.5,5,40.48,3.2,0.11,1.13,27.83,1203,4323,0.5967
NIFTY50,5min,ADX_LOW_14_25,trend,1.5,7,27.68,3.81,0.14,1.15,27.83,1203,4323,0.5253
NIFTY50,5min,ADX_LOW_14_25,trend,1.5,10,14.05,4.34,0.18,3.1,27.83,1203,4323,0.4471
NIFTY50,5min,ADX_LOW_14_25,trend,1.5,15,6.32,4.79,0.26,3.5,27.83,1203,4323,0.3902
NIFTY50,5min,ADX_LOW_14_25,trend,1.5,20,2.67,4.98,0.32,3.57,27.83,1203,4323,0.359
NIFTY50,5min,ADX_LOW_14_25,trend,2.0,1,97.01,0.97,0.14,0.71,27.83,1203,4323,0.8876
NIFTY50,5min,ADX_LOW_14_25,trend,2.0,3,80.96,2.68,0.11,1.03,27.83,1203,4323,0.8091
