id,entry_date,exit_date,entry_price,call_strike,put_strike,zone_width_pct,premium,exit_price,max_price,min_price,max_breach_pct,gross_pnl,net_pnl,pnl_rs,outcome,zone_held,signals,iv,atr,config
31,2024-12-03 00:00:00,2024-12-10 00:00:00,24457.15,25250,23650,6.54,74.21,24610.05078125,24857.75,24295.55,0.0,69.21,61.21,1210.25,max_profit,True,"BB_SQ,RSI_M",0.21,323.53,NIFTY50_iron_condor_weekly_BB_only_SD2.5
32,2024-12-18 00:00:00,2024-12-26 00:00:00,24198.85,24850,23550,5.37,57.32,23750.19921875,24065.8,23537.35,0.05,25.08,17.08,107.0,partial,False,"BB_SQ,ATR_C,RSI_M",0.1696,258.57,NIFTY50_iron_condor_weekly_BB_only_SD2.5
33,2025-01-03 00:00:00,2025-01-10 00:00:00,24004.75,24700,23300,5.83,67.83,23431.5,24089.95,23344.35,0.0,9.5,1.5,-282.5,max_profit,True,"BB_SQ,ATR_C",0.1894,286.41,NIFTY50_iron_condor_weekly_BB_only_SD2.5
34,2025-01-20 00:00:00,2025-01-27 00:00:00,23344.75,24000,22700,5.57,60.57,22829.150390625,23426.3,22786.9,0.0,9.39,1.39,-285.25,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1796,264.05,NIFTY50_iron_condor_weekly_BB_only_SD2.5
35,2025-02-10 00:00:00,2025-02-17 00:00:00,23381.6,24050,22750,5.56,55.27,22959.5,23390.05,22725.45,0.11,24.81,16.81,100.25,partial,False,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,NIFTY50_iron_condor_weekly_BB_only_SD2.5
36,2025-02-25 00:00:00,2025-03-05 00:00:00,22547.55,23150,21950,5.32,59.92,22337.30078125,22613.3,21964.6,0.0,53.07,45.07,806.75,max_profit,True,"BB_SQ,ATR_C",0.1738,246.93,NIFTY50_iron_condor_weekly_BB_only_SD2.5
37,2025-03-13 00:00:00,2025-03-21 00:00:00,22397.2,23000,21800,5.36,45.28,23350.400390625,23402.7,22353.15,1.8,-188.65,-196.65,-5236.25,loss,False,"BB_SQ,ATR_C",0.1638,231.16,NIFTY50_iron_condor_weekly_BB_only_SD2.5
38,2025-04-01 00:00:00,2025-04-08 00:00:00,23165.7,23800,22500,5.61,60.67,22535.849609375,23350.0,21743.65,3.26,-21.46,-29.46,-1056.5,loss,False,BB_SQ,0.1808,263.85,NIFTY50_iron_condor_weekly_BB_only_SD2.5
39,2025-04-28 00:00:00,2025-05-06 00:00:00,24328.5,25350,23300,8.43,95.39,24379.599609375,24589.15,24198.75,0.0,92.1,84.1,1782.5,max_profit,True,"BB_SQ,ADX_L",0.2704,414.43,NIFTY50_iron_condor_weekly_BB_only_SD2.5
40,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25700,24000,6.84,75.04,24750.69921875,25079.2,24677.3,0.0,72.45,64.45,1291.25,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,NIFTY50_iron_condor_weekly_BB_only_SD2.5
41,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25450,24250,4.83,52.12,25044.349609375,25317.7,24733.4,0.0,45.39,37.39,614.75,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,NIFTY50_iron_condor_weekly_BB_only_SD2.5
42,2025-07-04 00:00:00,2025-07-11 00:00:00,25461.0,26000,24900,4.32,44.16,25149.849609375,25548.7,25129.0,0.0,30.87,22.87,251.75,max_profit,True,"BB_SQ,ATR_C",0.1342,215.25,NIFTY50_iron_condor_weekly_BB_only_SD2.5
43,2025-07-23 00:00:00,2025-07-30 00:00:00,25219.9,25600,24800,3.17,35.53,24855.05078125,25246.25,24598.6,0.8,0.19,-7.81,-515.25,loss,False,"BB_SQ,ATR_C,RSI_M",0.1006,159.79,NIFTY50_iron_condor_weekly_BB_only_SD2.5
44,2025-08-07 00:00:00,2025-08-14 00:00:00,24596.15,25150,24050,4.47,42.29,24631.30078125,24702.6,24337.5,0.0,41.05,33.05,506.25,max_profit,True,BB_SQ,0.137,212.2,NIFTY50_iron_condor_weekly_BB_only_SD2.5
45,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25250,24250,4.04,47.28,25005.5,25037.3,24621.6,0.0,32.26,24.26,286.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,NIFTY50_iron_condor_weekly_BB_only_SD2.5
46,2025-09-22 00:00:00,2025-09-29 00:00:00,25202.35,25600,24800,3.17,30.38,24634.900390625,25261.9,24606.2,0.77,-95.5,-103.5,-2907.5,loss,False,"BB_SQ,ATR_C",0.0981,155.72,NIFTY50_iron_condor_weekly_BB_only_SD2.5
47,2025-10-08 00:00:00,2025-10-15 00:00:00,25046.15,25500,24600,3.59,40.22,25323.55078125,25365.15,25024.3,0.0,20.54,12.54,-6.5,max_profit,True,"BB_SQ,RSI_M",0.1145,180.62,NIFTY50_iron_condor_weekly_BB_only_SD2.5
48,2025-10-29 00:00:00,2025-11-06 00:00:00,26053.9,26600,25550,4.03,46.05,25509.69921875,26032.05,25491.55,0.22,-50.2,-58.2,-1775.0,loss,False,BB_SQ,0.1272,208.77,NIFTY50_iron_condor_weekly_BB_only_SD2.5
49,2025-11-14 00:00:00,2025-11-21 00:00:00,25910.05,26450,25400,4.05,44.17,26068.150390625,26246.65,25856.2,0.0,39.83,31.83,475.75,max_profit,True,"BB_SQ,RSI_M",0.1274,207.95,NIFTY50_iron_condor_weekly_BB_only_SD2.5
50,2025-12-01 00:00:00,2025-12-08 00:00:00,26175.75,26650,25700,3.63,45.9,25960.55078125,26202.6,25891.0,0.0,37.34,29.34,413.5,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1179,194.38,NIFTY50_iron_condor_weekly_BB_only_SD2.5
51,2025-12-16 00:00:00,2025-12-23 00:00:00,25860.1,26350,25400,3.67,41.47,26177.150390625,26233.55,25726.3,0.0,18.42,10.42,-59.5,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1172,190.87,NIFTY50_iron_condor_weekly_BB_only_SD2.5
52,2026-01-01 00:00:00,2026-01-08 00:00:00,26146.55,26550,25750,3.06,34.76,25876.849609375,26373.2,25858.45,0.0,16.44,8.44,-109.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.0956,157.38,NIFTY50_iron_condor_weekly_BB_only_SD2.5
53,2026-01-28 00:00:00,2026-02-04 00:00:00,25342.75,26050,24650,5.52,58.1,25776.0,26341.2,24679.4,1.15,28.88,20.88,202.0,partial,False,BB_SQ,0.1728,275.81,NIFTY50_iron_condor_weekly_BB_only_SD2.5
54,2026-02-16 00:00:00,2026-02-23 00:00:00,25682.75,26500,24850,6.42,72.78,25713.0,25885.3,25379.75,0.0,70.47,62.47,1241.75,max_profit,True,"BB_SQ,ADX_L",0.2034,329.03,NIFTY50_iron_condor_weekly_BB_only_SD2.5
0,2023-04-19 00:00:00,2023-04-26 00:00:00,17618.75,18100,17150,5.39,22.52,17813.599609375,17827.75,17553.95,0.0,19.07,11.07,-43.25,max_profit,True,BB_SQ,0.1418,157.43,NIFTY50_iron_condor_weekly_BB_only_SD3.0
1,2023-05-10 00:00:00,2023-05-17 00:00:00,18315.1,18750,17900,4.64,19.01,18181.75,18458.9,18115.35,0.0,17.68,9.68,-78.0,max_profit,True,BB_SQ,0.1217,140.35,NIFTY50_iron_condor_weekly_BB_only_SD3.0
2,2023-05-25 00:00:00,2023-06-01 00:00:00,18321.15,18800,17850,5.19,18.04,18487.75,18662.45,18333.15,0.0,16.14,8.14,-116.5,max_profit,True,"BB_SQ,CHOP",0.1315,151.76,NIFTY50_iron_condor_weekly_BB_only_SD3.0
3,2023-06-09 00:00:00,2023-06-16 00:00:00,18563.4,18950,18200,4.04,18.9,18826.0,18864.7,18559.75,0.0,4.77,-3.23,-400.75,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.108,126.33,NIFTY50_iron_condor_weekly_BB_only_SD3.0
4,2023-06-26 00:00:00,2023-07-04 00:00:00,18691.2,19050,18300,4.01,18.24,19389.0,19434.15,18714.25,2.06,-171.84,-179.84,-4816.0,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1065,125.36,NIFTY50_iron_condor_weekly_BB_only_SD3.0
5,2023-07-12 00:00:00,2023-07-19 00:00:00,19384.3,19800,18950,4.38,22.93,19833.150390625,19851.7,19385.8,0.27,-55.05,-63.05,-1896.25,loss,False,BB_SQ,0.1189,145.24,NIFTY50_iron_condor_weekly_BB_only_SD3.0
6,2023-07-27 00:00:00,2023-08-03 00:00:00,19659.9,20150,19150,5.09,24.84,19381.650390625,19795.6,19296.45,0.0,18.06,10.06,-68.5,max_profit,True,BB_SQ,0.1361,168.57,NIFTY50_iron_condor_weekly_BB_only_SD3.0
7,2023-08-14 00:00:00,2023-08-22 00:00:00,19434.55,19950,18900,5.4,22.58,19396.44921875,19482.75,19253.6,0.0,22.39,14.39,39.75,max_profit,True,BB_SQ,0.1394,170.66,NIFTY50_iron_condor_weekly_BB_only_SD3.0
8,2023-08-30 00:00:00,2023-09-06 00:00:00,19347.45,19750,18950,4.13,19.87,19611.05078125,19636.45,19223.65,0.0,6.08,-1.92,-368.0,max_profit,True,"BB_SQ,ATR_C",0.1108,135.1,NIFTY50_iron_condor_weekly_BB_only_SD3.0
9,2023-09-20 00:00:00,2023-09-27 00:00:00,19901.4,20350,19450,4.52,23.46,19716.44921875,19848.75,19554.0,0.0,20.77,12.77,-0.75,max_profit,True,BB_SQ,0.1213,152.09,NIFTY50_iron_condor_weekly_BB_only_SD3.0
10,2023-10-06 00:00:00,2023-10-13 00:00:00,19653.5,20150,19150,5.09,20.54,19751.05078125,19843.3,19480.5,0.0,19.83,11.83,-24.25,max_profit,True,BB_SQ,0.1303,161.37,NIFTY50_iron_condor_weekly_BB_only_SD3.0
11,2023-11-02 00:00:00,2023-11-09 00:00:00,19133.25,19700,18550,6.01,23.54,19395.30078125,19464.4,19210.9,0.0,17.51,9.51,-82.25,max_profit,True,BB_SQ,0.1549,186.68,NIFTY50_iron_condor_weekly_BB_only_SD3.0
12,2023-11-20 00:00:00,2023-11-28 00:00:00,19694.0,20100,19250,4.32,21.7,19889.69921875,19916.85,19703.85,0.0,15.29,7.29,-137.75,max_profit,True,"BB_SQ,ATR_C",0.1145,141.99,NIFTY50_iron_condor_weekly_BB_only_SD3.0
13,2023-12-13 00:00:00,2023-12-20 00:00:00,20926.35,21400,20450,4.54,22.57,21150.150390625,21593.0,21074.45,0.92,16.92,8.92,-97.0,partial,False,BB_SQ,0.1192,157.15,NIFTY50_iron_condor_weekly_BB_only_SD3.0
14,2023-12-29 00:00:00,2024-01-05 00:00:00,21731.4,22350,21100,5.75,31.2,21710.80078125,21834.35,21500.35,0.0,30.88,22.88,252.0,max_profit,True,BB_SQ,0.1533,209.89,NIFTY50_iron_condor_weekly_BB_only_SD3.0
15,2024-01-31 00:00:00,2024-02-07 00:00:00,21725.7,22600,20850,8.05,42.09,21930.5,22126.8,21658.75,0.0,39.99,31.99,479.75,max_profit,True,"BB_SQ,RSI_M",0.2134,292.01,NIFTY50_iron_condor_weekly_BB_only_SD3.0
16,2024-02-15 00:00:00,2024-02-22 00:00:00,21910.75,22700,21100,7.3,38.97,22217.44921875,22252.5,21875.25,0.0,32.77,24.77,299.25,max_profit,True,"BB_SQ,CHOP,ADX_L",0.1947,268.76,NIFTY50_iron_condor_weekly_BB_only_SD3.0
17,2024-03-01 00:00:00,2024-03-11 00:00:00,22338.75,23000,21650,6.04,30.62,22332.650390625,22526.6,22224.35,0.0,30.32,22.32,238.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1579,222.17,NIFTY50_iron_condor_weekly_BB_only_SD3.0
18,2024-03-22 00:00:00,2024-04-02 00:00:00,22096.75,22800,21400,6.34,34.52,22453.30078125,22529.95,21947.55,0.0,23.75,15.75,73.75,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.1697,236.22,NIFTY50_iron_condor_weekly_BB_only_SD3.0
19,2024-04-10 00:00:00,2024-04-19 00:00:00,22753.8,23350,22150,5.27,32.45,22147.0,22726.45,21777.65,1.64,-42.6,-50.6,-1585.0,loss,False,"BB_SQ,ATR_C",0.1433,205.39,NIFTY50_iron_condor_weekly_BB_only_SD3.0
20,2024-04-29 00:00:00,2024-05-07 00:00:00,22643.4,23300,21950,5.96,33.91,22302.5,22794.7,22232.05,0.0,27.63,19.63,170.75,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1593,227.29,NIFTY50_iron_condor_weekly_BB_only_SD3.0
21,2024-05-16 00:00:00,2024-05-24 00:00:00,22403.85,23150,21650,6.7,33.95,22957.099609375,23026.4,22345.65,0.0,-3.34,-11.34,-603.5,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.1763,248.86,NIFTY50_iron_condor_weekly_BB_only_SD3.0
22,2024-06-03 00:00:00,2024-06-10 00:00:00,23263.9,24050,22500,6.66,35.48,23259.19921875,23411.9,21281.45,5.24,35.13,27.13,358.25,partial,False,BB_SQ,0.1757,257.43,NIFTY50_iron_condor_weekly_BB_only_SD3.0
23,2024-06-19 00:00:00,2024-06-26 00:00:00,23516.0,24850,22200,11.27,62.18,23868.80078125,23889.9,23350.0,0.0,58.2,50.2,935.0,max_profit,True,"BB_SQ,ADX_L,RSI_M",0.2985,442.19,NIFTY50_iron_condor_weekly_BB_only_SD3.0
24,2024-07-08 00:00:00,2024-07-15 00:00:00,24320.55,24900,23750,4.73,30.9,24586.69921875,24635.05,24141.8,0.0,23.74,15.74,73.5,max_profit,True,"BB_SQ,ATR_C",0.1292,197.88,NIFTY50_iron_condor_weekly_BB_only_SD3.0
25,2024-07-25 00:00:00,2024-08-01 00:00:00,24406.1,25100,23700,5.74,33.33,25010.900390625,25078.3,24410.9,0.0,-27.85,-35.85,-1216.25,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1518,233.33,NIFTY50_iron_condor_weekly_BB_only_SD3.0
26,2024-08-14 00:00:00,2024-08-22 00:00:00,24143.75,25050,23250,7.46,42.15,24811.5,24867.35,24204.5,0.0,-1.93,-9.93,-568.25,max_profit,True,"BB_SQ,RSI_M",0.1967,299.18,NIFTY50_iron_condor_weekly_BB_only_SD3.0
27,2024-08-30 00:00:00,2024-09-06 00:00:00,25235.9,25750,24700,4.16,23.52,24852.150390625,25333.65,24801.3,0.0,6.18,-1.82,-365.5,max_profit,True,"BB_SQ,ATR_C",0.1084,172.27,NIFTY50_iron_condor_weekly_BB_only_SD3.0
28,2024-10-01 00:00:00,2024-10-09 00:00:00,25796.9,26450,25150,5.04,34.26,24981.94921875,25639.45,24694.35,1.77,-132.29,-140.29,-3827.25,loss,False,BB_SQ,0.1363,221.48,NIFTY50_iron_condor_weekly_BB_only_SD3.0
29,2024-10-17 00:00:00,2024-10-24 00:00:00,24749.85,25600,23900,6.87,38.16,24399.400390625,24978.3,24341.2,0.0,33.54,25.54,318.5,max_profit,True,BB_SQ,0.1803,281.03,NIFTY50_iron_condor_weekly_BB_only_SD3.0
30,2024-11-01 00:00:00,2024-11-08 00:00:00,24304.35,25100,23500,6.58,37.84,24148.19921875,24537.6,23816.15,0.0,37.01,29.01,405.25,max_profit,True,BB_SQ,0.174,266.42,NIFTY50_iron_condor_weekly_BB_only_SD3.0
31,2024-12-03 00:00:00,2024-12-10 00:00:00,24457.15,25450,23500,7.97,44.61,24610.05078125,24857.75,24295.55,0.0,43.55,35.55,568.75,max_profit,True,"BB_SQ,RSI_M",0.21,323.53,NIFTY50_iron_condor_weekly_BB_only_SD3.0
32,2024-12-18 00:00:00,2024-12-26 00:00:00,24198.85,25000,23400,6.61,32.13,23750.19921875,24065.8,23537.35,0.0,21.45,13.45,16.25,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1696,258.57,NIFTY50_iron_condor_weekly_BB_only_SD3.0
33,2025-01-03 00:00:00,2025-01-10 00:00:00,24004.75,24850,23150,7.08,42.8,23431.5,24089.95,23344.35,0.0,18.18,10.18,-65.5,max_profit,True,"BB_SQ,ATR_C",0.1894,286.41,NIFTY50_iron_condor_weekly_BB_only_SD3.0
34,2025-01-20 00:00:00,2025-01-27 00:00:00,23344.75,24150,22550,6.85,36.64,22829.150390625,23426.3,22786.9,0.0,16.87,8.87,-98.25,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1796,264.05,NIFTY50_iron_condor_weekly_BB_only_SD3.0
35,2025-02-10 00:00:00,2025-02-17 00:00:00,23381.6,24150,22600,6.63,37.46,22959.5,23390.05,22725.45,0.0,27.38,19.38,164.5,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,NIFTY50_iron_condor_weekly_BB_only_SD3.0
36,2025-02-25 00:00:00,2025-03-05 00:00:00,22547.55,23300,21800,6.65,33.01,22337.30078125,22613.3,21964.6,0.0,31.51,23.51,267.75,max_profit,True,"BB_SQ,ATR_C",0.1738,246.93,NIFTY50_iron_condor_weekly_BB_only_SD3.0
37,2025-03-13 00:00:00,2025-03-21 00:00:00,22397.2,23100,21700,6.25,32.1,23350.400390625,23402.7,22353.15,1.35,-184.16,-192.16,-5124.0,loss,False,"BB_SQ,ATR_C",0.1638,231.16,NIFTY50_iron_condor_weekly_BB_only_SD3.0
38,2025-04-01 00:00:00,2025-04-08 00:00:00,23165.7,23950,22350,6.91,35.96,22535.849609375,23350.0,21743.65,2.62,0.56,-7.44,-506.0,loss,False,BB_SQ,0.1808,263.85,NIFTY50_iron_condor_weekly_BB_only_SD3.0
39,2025-04-28 00:00:00,2025-05-06 00:00:00,24328.5,25550,23100,10.07,62.33,24379.599609375,24589.15,24198.75,0.0,61.48,53.48,1017.0,max_profit,True,"BB_SQ,ADX_L",0.2704,414.43,NIFTY50_iron_condor_weekly_BB_only_SD3.0
40,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25900,23850,8.25,48.42,24750.69921875,25079.2,24677.3,0.0,47.77,39.77,674.25,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,NIFTY50_iron_condor_weekly_BB_only_SD3.0
41,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25550,24150,5.63,37.47,25044.349609375,25317.7,24733.4,0.0,34.83,26.83,350.75,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,NIFTY50_iron_condor_weekly_BB_only_SD3.0
42,2025-07-04 00:00:00,2025-07-11 00:00:00,25461.0,26100,24800,5.11,30.63,25149.849609375,25548.7,25129.0,0.0,25.62,17.62,120.5,max_profit,True,"BB_SQ,ATR_C",0.1342,215.25,NIFTY50_iron_condor_weekly_BB_only_SD3.0
43,2025-07-23 00:00:00,2025-07-30 00:00:00,25219.9,25700,24750,3.77,23.88,24855.05078125,25246.25,24598.6,0.6,0.34,-7.66,-511.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1006,159.79,NIFTY50_iron_condor_weekly_BB_only_SD3.0
44,2025-08-07 00:00:00,2025-08-14 00:00:00,24596.15,25250,23950,5.29,27.77,24631.30078125,24702.6,24337.5,0.0,27.46,19.46,166.5,max_profit,True,BB_SQ,0.137,212.2,NIFTY50_iron_condor_weekly_BB_only_SD3.0
45,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25350,24150,4.85,30.56,25005.5,25037.3,24621.6,0.0,24.79,16.79,99.75,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,NIFTY50_iron_condor_weekly_BB_only_SD3.0
46,2025-09-22 00:00:00,2025-09-29 00:00:00,25202.35,25650,24750,3.57,25.53,24634.900390625,25261.9,24606.2,0.57,-89.18,-97.18,-2749.5,loss,False,"BB_SQ,ATR_C",0.0981,155.72,NIFTY50_iron_condor_weekly_BB_only_SD3.0
47,2025-10-08 00:00:00,2025-10-15 00:00:00,25046.15,25600,24500,4.39,23.86,25323.55078125,25365.15,25024.3,0.0,16.61,8.61,-104.75,max_profit,True,"BB_SQ,RSI_M",0.1145,180.62,NIFTY50_iron_condor_weekly_BB_only_SD3.0
48,2025-10-29 00:00:00,2025-11-06 00:00:00,26053.9,26700,25450,4.8,30.06,25509.69921875,26032.05,25491.55,0.0,-23.95,-31.95,-1118.75,max_profit,True,BB_SQ,0.1272,208.77,NIFTY50_iron_condor_weekly_BB_only_SD3.0
49,2025-11-14 00:00:00,2025-11-21 00:00:00,25910.05,26550,25300,4.82,29.67,26068.150390625,26246.65,25856.2,0.0,28.3,20.3,187.5,max_profit,True,"BB_SQ,RSI_M",0.1274,207.95,NIFTY50_iron_condor_weekly_BB_only_SD3.0
50,2025-12-01 00:00:00,2025-12-08 00:00:00,26175.75,26750,25600,4.39,29.28,25960.55078125,26202.6,25891.0,0.0,26.59,18.59,144.75,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1179,194.38,NIFTY50_iron_condor_weekly_BB_only_SD3.0
51,2025-12-16 00:00:00,2025-12-23 00:00:00,25860.1,26450,25300,4.45,26.1,26177.150390625,26233.55,25726.3,0.0,16.82,8.82,-99.5,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1172,190.87,NIFTY50_iron_condor_weekly_BB_only_SD3.0
52,2026-01-01 00:00:00,2026-01-08 00:00:00,26146.55,26600,25650,3.63,22.73,25876.849609375,26373.2,25858.45,0.0,17.4,9.4,-85.0,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.0956,157.38,NIFTY50_iron_condor_weekly_BB_only_SD3.0
53,2026-01-28 00:00:00,2026-02-04 00:00:00,25342.75,26150,24500,6.51,40.51,25776.0,26341.2,24679.4,0.75,24.75,16.75,98.75,partial,False,BB_SQ,0.1728,275.81,NIFTY50_iron_condor_weekly_BB_only_SD3.0
54,2026-02-16 00:00:00,2026-02-23 00:00:00,25682.75,26650,24700,7.59,48.69,25713.0,25885.3,25379.75,0.0,48.06,40.06,681.5,max_profit,True,"BB_SQ,ADX_L",0.2034,329.03,NIFTY50_iron_condor_weekly_BB_only_SD3.0
0,2023-06-05 00:00:00,2023-06-19 00:00:00,18593.85,18850,18300,2.96,87.0,18755.44921875,18881.45,18531.6,0.17,41.82,33.82,525.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.1192,139.58,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
1,2023-06-27 00:00:00,2023-07-12 00:00:00,18817.4,19050,18550,2.66,70.51,19384.30078125,19523.6,18861.35,2.52,-107.62,-115.62,-3210.5,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1056,125.23,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
2,2023-08-17 00:00:00,2023-08-31 00:00:00,19365.25,19700,19050,3.36,95.12,19253.80078125,19584.45,19223.65,0.0,69.59,61.59,1219.75,max_profit,True,"BB_SQ,ATR_C",0.1338,163.18,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
3,2023-10-19 00:00:00,2023-11-03 00:00:00,19624.7,19950,19300,3.31,75.78,19230.599609375,19593.8,18837.85,2.35,-9.54,-17.54,-758.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1244,153.84,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
4,2023-11-13 00:00:00,2023-11-29 00:00:00,19443.55,19750,19100,3.34,88.93,20096.599609375,20104.65,19579.65,1.82,-115.31,-123.31,-3402.75,loss,False,"BB_SQ,ATR_C,RSI_M",0.1318,161.45,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
5,2024-01-10 00:00:00,2024-01-25 00:00:00,21618.7,22000,21250,3.47,103.07,21352.599609375,22124.15,21137.2,0.57,49.25,41.25,711.25,partial,False,"BB_SQ,ATR_C,ADX_L",0.1361,185.34,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
6,2024-02-16 00:00:00,2024-03-01 00:00:00,22040.7,22550,21550,4.54,142.5,22338.75,22353.3,21860.65,0.0,79.9,71.9,1477.5,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1806,250.71,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
7,2024-04-10 00:00:00,2024-04-26 00:00:00,22753.8,23150,22350,3.52,118.26,22419.94921875,22726.45,21777.65,2.52,48.91,40.91,702.75,partial,False,"BB_SQ,ATR_C",0.1433,205.39,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
8,2024-05-30 00:00:00,2024-06-13 00:00:00,22488.65,22950,22050,4.0,121.96,23398.900390625,23481.05,21281.45,3.42,-121.52,-129.52,-3558.0,loss,False,"BB_SQ,ATR_C,ADX_L",0.1563,221.35,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
9,2024-06-25 00:00:00,2024-07-09 00:00:00,23721.3,24250,23200,4.43,163.42,24433.19921875,24443.6,23670.45,0.82,-35.57,-43.57,-1409.25,loss,False,"BB_SQ,ATR_C,ADX_L",0.1815,271.25,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
10,2024-07-18 00:00:00,2024-08-01 00:00:00,24800.85,25150,24450,2.82,118.61,25010.900390625,25078.3,24074.2,1.52,63.24,55.24,1061.0,partial,False,"BB_SQ,ATR_C",0.1194,186.51,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
11,2024-08-29 00:00:00,2024-09-12 00:00:00,25151.95,25500,24800,2.78,117.92,25388.900390625,25433.35,24753.15,0.19,55.56,47.56,869.0,partial,False,"BB_SQ,ATR_C",0.1171,185.58,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
12,2024-12-10 00:00:00,2024-12-24 00:00:00,24610.05,25200,24000,4.88,169.9,23727.650390625,24792.3,23537.35,1.88,-68.54,-76.54,-2233.5,loss,False,"BB_SQ,ATR_C,ADX_L",0.1921,297.82,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
13,2025-01-03 00:00:00,2025-01-17 00:00:00,24004.75,24600,23450,4.79,161.11,23203.19921875,24089.95,23047.25,1.68,-67.35,-75.35,-2203.75,loss,False,"BB_SQ,ATR_C",0.1894,286.41,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
14,2025-01-27 00:00:00,2025-02-07 00:00:00,22829.15,23300,22350,4.16,152.73,23559.94921875,23807.3,22857.65,2.22,-76.78,-84.78,-2439.5,loss,False,"BB_SQ,ATR_C",0.1706,245.4,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
15,2025-02-20 00:00:00,2025-03-07 00:00:00,22913.15,23450,22400,4.58,150.57,22552.5,22921.0,21964.6,1.9,77.07,69.07,1406.75,partial,False,"BB_SQ,ATR_C,ADX_L",0.1809,261.18,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
16,2025-03-18 00:00:00,2025-04-02 00:00:00,22834.3,23300,22350,4.16,134.55,23332.349609375,23869.6,22807.95,2.49,5.91,-2.09,-372.25,loss,False,"BB_SQ,ATR_C,RSI_M",0.1654,237.95,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
17,2025-05-02 00:00:00,2025-05-16 00:00:00,24346.7,25000,23700,5.34,169.77,25019.80078125,25116.25,23935.75,0.48,11.08,3.08,-243.0,partial,False,"BB_SQ,ATR_C,ADX_L",0.2062,316.28,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
18,2025-05-26 00:00:00,2025-06-09 00:00:00,25001.15,25700,24300,5.6,189.53,25103.19921875,25160.1,24502.15,0.0,147.21,139.21,3160.25,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2188,344.59,NIFTY50_iron_condor_biweekly_BB+ATR_SD2.0
