date,symbol,entry_time,exit_time,exit_reason,spot_at_entry,ce_strike,pe_strike,entry_premium,exit_premium,pnl,lots,dte,filter_used
2026-01-12,BANKNIFTY,13:45:00,15:20:00,time,59470.75,59500,59500,1983.41,1961.15,667.7,1,11,BANKNIFTY_NoSL
2026-01-14,BANKNIFTY,12:30:00,15:20:00,time,59631.05,59600,59600,1800.72,1750.45,1508.04,1,9,BANKNIFTY_NoSL
2026-01-16,BANKNIFTY,11:20:00,15:20:00,time,60035.9,60000,60000,1709.36,1645.2,1924.86,1,8,BANKNIFTY_NoSL
2026-01-19,BANKNIFTY,11:10:00,15:20:00,time,59721.95,59700,59700,1589.95,1525.19,1942.64,1,7,BANKNIFTY_NoSL
2026-01-21,BANKNIFTY,12:05:00,15:20:00,time,58759.35,58800,58800,1320.64,1250.04,2118.0,1,5,BANKNIFTY_NoSL
2026-01-22,BANKNIFTY,12:00:00,15:20:00,time,58924.65,58900,58900,1185.74,1154.83,927.14,1,4,BANKNIFTY_NoSL
2026-01-23,BANKNIFTY,14:55:00,15:20:00,time,58604.05,58600,58600,1020.68,1013.24,223.24,1,3,BANKNIFTY_NoSL
2026-01-29,BANKNIFTY,15:15:00,15:20:00,time,59982.6,60000,60000,602.98,598.94,121.05,1,1,BANKNIFTY_NoSL
2026-02-03,BANKNIFTY,12:00:00,15:20:00,time,60171.2,60200,60200,2495.81,2449.28,1396.11,1,17,BANKNIFTY_NoSL
2026-02-05,BANKNIFTY,12:05:00,15:20:00,time,60041.95,60000,60000,2342.25,2303.98,1148.0,1,15,BANKNIFTY_NoSL
2026-02-06,BANKNIFTY,12:40:00,15:20:00,time,59799.7,59800,59800,2251.53,2260.31,-263.46,1,14,BANKNIFTY_NoSL
2026-02-10,BANKNIFTY,14:50:00,15:20:00,time,60662.9,60700,60700,2113.06,2101.33,352.02,1,12,BANKNIFTY_NoSL
2026-02-11,BANKNIFTY,11:55:00,15:20:00,time,60686.15,60700,60700,2024.43,1977.84,1397.69,1,11,BANKNIFTY_NoSL
2026-02-13,BANKNIFTY,12:20:00,15:20:00,time,60364.7,60400,60400,1820.66,1769.2,1543.73,1,9,BANKNIFTY_NoSL
2026-02-16,BANKNIFTY,13:55:00,15:20:00,time,60726.95,60700,60700,1728.63,1730.77,-64.16,1,8,BANKNIFTY_NoSL
2026-02-17,BANKNIFTY,11:40:00,15:20:00,time,61060.95,61100,61100,1623.96,1561.96,1860.03,1,7,BANKNIFTY_NoSL
2026-02-20,BANKNIFTY,11:45:00,15:20:00,time,61168.3,61200,61200,1229.68,1138.45,2737.08,1,4,BANKNIFTY_NoSL
2026-02-23,BANKNIFTY,13:05:00,15:20:00,time,61133.4,61100,61100,1065.63,1016.11,1485.56,1,3,BANKNIFTY_NoSL
2026-02-24,BANKNIFTY,13:50:00,15:20:00,time,60934.15,60900,60900,867.36,825.25,1263.2,1,2,BANKNIFTY_NoSL
2026-02-25,BANKNIFTY,14:05:00,15:20:00,time,60828.85,60800,60800,612.28,580.53,952.5,1,1,BANKNIFTY_NoSL
2026-03-09,BANKNIFTY,12:25:00,15:20:00,time,55690.65,55700,55700,1252.05,1238.1,418.59,1,5,BANKNIFTY_NoSL
2026-03-10,BANKNIFTY,11:50:00,15:20:00,time,56895.4,56900,56900,1279.25,1215.62,1908.74,1,5,BANKNIFTY_NoSL
2026-03-11,BANKNIFTY,12:45:00,15:20:00,time,56097.0,56100,56100,1261.33,1226.81,1035.7,1,5,BANKNIFTY_NoSL
2026-03-13,BANKNIFTY,11:20:00,15:20:00,time,54056.35,54100,54100,1214.92,1163.41,1545.21,1,5,BANKNIFTY_NoSL
2026-03-18,BANKNIFTY,12:55:00,15:20:00,time,55155.65,55200,55200,1239.62,1198.33,1238.83,1,5,BANKNIFTY_NoSL
2026-03-20,BANKNIFTY,13:30:00,15:20:00,time,53835.3,53800,53800,1211.77,1201.14,318.76,1,5,BANKNIFTY_NoSL
2026-03-24,BANKNIFTY,14:00:00,15:20:00,time,52747.0,52700,52700,1187.86,1157.8,901.63,1,5,BANKNIFTY_NoSL
2024-03-01,BANKNIFTY,13:20:00,15:20:00,time,47033.95,47000,47000,947.04,937.72,279.54,1,4,BANKNIFTY_SL_2x
2024-03-04,BANKNIFTY,12:25:00,15:20:00,time,47344.1,47300,47300,674.78,599.25,2265.78,1,2,BANKNIFTY_SL_2x
2024-03-05,BANKNIFTY,14:20:00,15:20:00,time,47691.4,47700,47700,479.4,446.13,998.09,1,1,BANKNIFTY_SL_2x
2024-03-06,BANKNIFTY,11:15:00,15:20:00,time,47984.95,48000,48000,482.38,289.4,5789.49,1,1,BANKNIFTY_SL_2x
2024-03-07,BANKNIFTY,12:40:00,15:20:00,time,47831.65,47800,47800,834.0,771.53,1874.05,1,3,BANKNIFTY_SL_2x
2024-03-11,BANKNIFTY,13:20:00,15:20:00,time,47341.65,47300,47300,674.61,617.05,1726.62,1,2,BANKNIFTY_SL_2x
2024-03-12,BANKNIFTY,12:10:00,15:20:00,time,47266.05,47300,47300,475.56,334.05,4245.33,1,1,BANKNIFTY_SL_2x
2024-03-13,BANKNIFTY,12:45:00,15:20:00,time,47103.7,47100,47100,473.59,383.04,2716.44,1,1,BANKNIFTY_SL_2x
2024-03-14,BANKNIFTY,12:40:00,15:20:00,time,46981.85,47000,47000,944.54,902.83,1251.37,1,4,BANKNIFTY_SL_2x
2024-03-15,BANKNIFTY,11:25:00,15:20:00,time,46412.95,46400,46400,808.61,743.67,1948.03,1,3,BANKNIFTY_SL_2x
2024-03-18,BANKNIFTY,13:30:00,15:20:00,time,46631.95,46600,46600,664.03,612.78,1537.37,1,2,BANKNIFTY_SL_2x
2024-03-19,BANKNIFTY,12:25:00,15:20:00,time,46414.6,46400,46400,466.92,342.71,3726.48,1,1,BANKNIFTY_SL_2x
2024-03-20,BANKNIFTY,11:35:00,15:20:00,time,46116.35,46100,46100,463.98,357.49,3194.78,1,1,BANKNIFTY_SL_2x
2024-03-21,BANKNIFTY,13:25:00,15:20:00,time,46733.55,46700,46700,814.97,770.68,1328.5,1,3,BANKNIFTY_SL_2x
2024-03-22,BANKNIFTY,11:20:00,15:20:00,time,46899.3,46900,46900,666.82,550.02,3504.02,1,2,BANKNIFTY_SL_2x
2024-03-27,BANKNIFTY,12:10:00,15:20:00,time,46792.55,46800,46800,470.37,335.17,4055.92,1,1,BANKNIFTY_SL_2x
2024-04-02,BANKNIFTY,11:10:00,15:20:00,time,47623.25,47600,47600,479.39,277.54,6055.47,1,1,BANKNIFTY_SL_2x
2024-04-03,BANKNIFTY,11:35:00,15:20:00,time,47516.55,47500,47500,478.06,324.8,4597.88,1,1,BANKNIFTY_SL_2x
2024-04-04,BANKNIFTY,11:20:00,15:20:00,time,47895.4,47900,47900,834.02,766.18,2035.28,1,3,BANKNIFTY_SL_2x
2024-04-08,BANKNIFTY,15:00:00,15:20:00,time,48580.9,48600,48600,488.41,475.22,395.86,1,1,BANKNIFTY_SL_2x
2024-04-10,BANKNIFTY,11:40:00,15:20:00,time,48882.85,48900,48900,491.42,318.73,5180.64,1,1,BANKNIFTY_SL_2x
2024-04-12,BANKNIFTY,11:15:00,15:20:00,time,48722.0,48700,48700,1297.26,1231.86,1962.14,1,7,BANKNIFTY_SL_2x
2024-04-16,BANKNIFTY,13:10:00,15:20:00,time,47436.3,47400,47400,1067.97,1038.43,886.26,1,5,BANKNIFTY_SL_2x
2024-04-22,BANKNIFTY,12:20:00,15:20:00,time,47840.7,47800,47800,681.64,612.48,2074.84,1,2,BANKNIFTY_SL_2x
2024-04-23,BANKNIFTY,14:40:00,15:20:00,time,47983.0,48000,48000,482.38,456.49,776.58,1,1,BANKNIFTY_SL_2x
2024-04-24,BANKNIFTY,11:20:00,15:20:00,time,48191.8,48200,48200,484.43,291.47,5788.76,1,1,BANKNIFTY_SL_2x
2024-04-26,BANKNIFTY,14:50:00,15:20:00,time,48263.2,48300,48300,1188.27,1180.48,233.65,1,6,BANKNIFTY_SL_2x
2024-04-29,BANKNIFTY,15:00:00,15:20:00,time,49402.65,49400,49400,1110.94,1104.26,200.5,1,5,BANKNIFTY_SL_2x
2024-05-02,BANKNIFTY,12:40:00,15:20:00,time,49237.5,49200,49200,858.73,795.84,1886.66,1,3,BANKNIFTY_SL_2x
2024-05-06,BANKNIFTY,14:00:00,15:20:00,time,48922.55,48900,48900,696.19,657.01,1175.34,1,2,BANKNIFTY_SL_2x
2024-05-07,BANKNIFTY,11:35:00,15:20:00,time,48254.65,48300,48300,485.95,307.05,5366.86,1,1,BANKNIFTY_SL_2x
2024-05-08,BANKNIFTY,12:40:00,15:20:00,time,48081.4,48100,48100,483.39,366.08,3519.06,1,1,BANKNIFTY_SL_2x
2024-05-09,BANKNIFTY,11:55:00,15:20:00,time,47823.8,47800,47800,962.5,919.21,1298.52,1,4,BANKNIFTY_SL_2x
2024-05-10,BANKNIFTY,11:45:00,15:20:00,time,47663.4,47700,47700,829.86,767.1,1882.98,1,3,BANKNIFTY_SL_2x
2024-05-14,BANKNIFTY,12:00:00,15:20:00,time,47815.4,47800,47800,481.03,334.38,4399.5,1,1,BANKNIFTY_SL_2x
2024-05-15,BANKNIFTY,12:40:00,15:20:00,time,47642.1,47600,47600,480.61,374.84,3172.9,1,1,BANKNIFTY_SL_2x
2024-05-17,BANKNIFTY,11:35:00,15:20:00,time,48088.55,48100,48100,837.29,753.84,2503.5,1,3,BANKNIFTY_SL_2x
2024-05-21,BANKNIFTY,12:35:00,15:20:00,time,48165.2,48200,48200,484.61,383.97,3019.42,1,1,BANKNIFTY_SL_2x
2024-05-23,BANKNIFTY,11:45:00,15:20:00,time,48363.3,48400,48400,842.04,828.1,418.23,1,3,BANKNIFTY_SL_2x
2024-05-24,BANKNIFTY,12:15:00,15:20:00,time,48822.45,48800,48800,694.76,625.0,2092.86,1,2,BANKNIFTY_SL_2x
2024-05-28,BANKNIFTY,14:25:00,15:20:00,time,49242.15,49200,49200,496.66,462.71,1018.49,1,1,BANKNIFTY_SL_2x
2024-05-29,BANKNIFTY,11:35:00,15:20:00,time,48640.5,48600,48600,490.51,308.95,5446.87,1,1,BANKNIFTY_SL_2x
2024-05-31,BANKNIFTY,11:35:00,15:20:00,time,48731.95,48700,48700,693.87,670.27,707.98,1,2,BANKNIFTY_SL_2x
2024-06-03,BANKNIFTY,12:50:00,15:20:00,time,50849.3,50800,50800,513.26,463.27,1499.77,1,1,BANKNIFTY_SL_2x
2024-06-05,BANKNIFTY,12:25:00,14:20:00,SL_2.0x,47788.3,47800,47800,480.38,1013.12,-15982.3,1,1,BANKNIFTY_SL_2x
2024-06-07,BANKNIFTY,13:05:00,15:20:00,time,49816.35,49800,49800,1227.71,1189.52,1145.45,1,6,BANKNIFTY_SL_2x
2024-06-10,BANKNIFTY,11:05:00,15:20:00,time,49831.4,49800,49800,1121.59,1039.28,2469.39,1,5,BANKNIFTY_SL_2x
2024-06-11,BANKNIFTY,11:20:00,15:20:00,time,49831.6,49800,49800,1003.18,920.63,2476.6,1,4,BANKNIFTY_SL_2x
2024-06-13,BANKNIFTY,13:00:00,15:20:00,time,49956.85,50000,50000,869.84,814.94,1646.94,1,3,BANKNIFTY_SL_2x
2024-06-14,BANKNIFTY,11:25:00,15:20:00,time,49977.15,50000,50000,710.46,588.79,3650.1,1,2,BANKNIFTY_SL_2x
2024-06-18,BANKNIFTY,12:10:00,15:20:00,time,50309.6,50300,50300,505.94,379.21,3801.89,1,1,BANKNIFTY_SL_2x
2024-06-24,BANKNIFTY,12:25:00,15:20:00,time,51659.4,51700,51700,734.58,646.06,2655.55,1,2,BANKNIFTY_SL_2x
2024-06-25,BANKNIFTY,14:00:00,15:20:00,time,52579.15,52600,52600,528.61,477.75,1525.73,1,1,BANKNIFTY_SL_2x
2024-06-26,BANKNIFTY,12:45:00,15:20:00,time,52894.65,52900,52900,531.71,417.54,3425.33,1,1,BANKNIFTY_SL_2x
2024-06-27,BANKNIFTY,12:05:00,15:20:00,time,52927.7,52900,52900,922.55,837.62,2548.01,1,3,BANKNIFTY_SL_2x
2024-07-01,BANKNIFTY,12:45:00,15:20:00,time,52569.65,52600,52600,747.36,666.25,2433.18,1,2,BANKNIFTY_SL_2x
2024-07-02,BANKNIFTY,11:05:00,15:20:00,time,52319.9,52300,52300,526.44,309.56,6506.59,1,1,BANKNIFTY_SL_2x
2024-07-03,BANKNIFTY,11:05:00,15:20:00,time,53080.65,53100,53100,533.63,302.18,6943.63,1,1,BANKNIFTY_SL_2x
2024-07-04,BANKNIFTY,11:55:00,15:20:00,time,52895.15,52900,52900,1063.66,1010.72,1588.27,1,4,BANKNIFTY_SL_2x
2024-07-05,BANKNIFTY,12:05:00,15:20:00,time,52558.7,52600,52600,915.1,837.23,2336.06,1,3,BANKNIFTY_SL_2x
2024-07-08,BANKNIFTY,13:00:00,15:20:00,time,52391.75,52400,52400,744.82,677.19,2028.86,1,2,BANKNIFTY_SL_2x
2024-07-09,BANKNIFTY,13:35:00,15:20:00,time,52547.35,52500,52500,530.15,449.61,2416.32,1,1,BANKNIFTY_SL_2x
2024-07-10,BANKNIFTY,11:50:00,15:20:00,time,52161.1,52200,52200,524.86,348.04,5304.68,1,1,BANKNIFTY_SL_2x
2024-07-11,BANKNIFTY,11:45:00,15:20:00,time,51868.15,51900,51900,1379.49,1387.16,-230.26,1,7,BANKNIFTY_SL_2x
2024-07-12,BANKNIFTY,12:25:00,15:20:00,time,52509.7,52500,52500,1293.82,1241.17,1579.58,1,6,BANKNIFTY_SL_2x
2024-07-15,BANKNIFTY,14:40:00,15:20:00,time,52523.9,52500,52500,1181.82,1166.12,471.02,1,5,BANKNIFTY_SL_2x
2024-07-16,BANKNIFTY,11:30:00,15:20:00,time,52484.85,52500,52500,1055.24,970.33,2547.11,1,4,BANKNIFTY_SL_2x
2024-07-18,BANKNIFTY,15:10:00,15:20:00,time,52630.1,52600,52600,917.46,912.36,153.14,1,3,BANKNIFTY_SL_2x
2024-07-19,BANKNIFTY,12:10:00,15:20:00,time,52344.1,52300,52300,745.78,642.36,3102.54,1,2,BANKNIFTY_SL_2x
2024-07-23,BANKNIFTY,15:15:00,15:20:00,time,51687.75,51700,51700,519.58,516.4,95.41,1,1,BANKNIFTY_SL_2x
2024-07-24,BANKNIFTY,12:50:00,15:20:00,time,50889.8,50900,50900,511.55,624.71,-3394.68,1,1,BANKNIFTY_SL_2x
2024-07-25,BANKNIFTY,12:35:00,15:20:00,time,50813.5,50800,50800,885.25,823.43,1854.59,1,3,BANKNIFTY_SL_2x
2024-07-26,BANKNIFTY,14:30:00,15:20:00,time,51218.75,51200,51200,728.7,712.84,475.87,1,2,BANKNIFTY_SL_2x
2024-07-29,BANKNIFTY,13:45:00,15:20:00,time,51586.4,51600,51600,518.57,491.59,809.28,1,1,BANKNIFTY_SL_2x
2024-08-02,BANKNIFTY,12:05:00,15:20:00,time,51481.45,51500,51500,1369.44,1315.57,1616.14,1,7,BANKNIFTY_SL_2x
2024-08-05,BANKNIFTY,12:15:00,15:20:00,time,50016.6,50000,50000,1232.65,1184.5,1444.5,1,6,BANKNIFTY_SL_2x
2024-08-06,BANKNIFTY,11:40:00,15:20:00,time,50200.3,50200,50200,1128.82,1099.0,894.56,1,5,BANKNIFTY_SL_2x
2024-08-08,BANKNIFTY,14:20:00,15:20:00,time,50209.25,50200,50200,1009.98,987.83,664.67,1,4,BANKNIFTY_SL_2x
2024-08-09,BANKNIFTY,12:30:00,15:20:00,time,50540.0,50500,50500,881.52,809.82,2150.9,1,3,BANKNIFTY_SL_2x
2024-08-12,BANKNIFTY,11:55:00,15:20:00,time,50705.35,50700,50700,721.04,619.92,3033.63,1,2,BANKNIFTY_SL_2x
2024-08-14,BANKNIFTY,12:30:00,15:20:00,time,49709.5,49700,49700,499.9,370.26,3889.11,1,1,BANKNIFTY_SL_2x
2024-08-16,BANKNIFTY,13:05:00,15:20:00,time,50398.05,50400,50400,877.65,829.79,1435.94,1,3,BANKNIFTY_SL_2x
2024-08-19,BANKNIFTY,13:35:00,15:20:00,time,50355.5,50400,50400,716.14,664.92,1536.74,1,2,BANKNIFTY_SL_2x
2024-08-20,BANKNIFTY,11:10:00,15:20:00,time,50894.05,50900,50900,511.6,312.74,5965.85,1,1,BANKNIFTY_SL_2x
2024-08-26,BANKNIFTY,12:00:00,15:20:00,time,51216.8,51200,51200,728.61,623.15,3163.66,1,2,BANKNIFTY_SL_2x
2024-08-27,BANKNIFTY,12:35:00,15:20:00,time,51319.2,51300,51300,516.36,386.74,3888.78,1,1,BANKNIFTY_SL_2x
2024-08-30,BANKNIFTY,13:20:00,15:20:00,time,51421.65,51400,51400,896.1,845.41,1520.93,1,3,BANKNIFTY_SL_2x
2024-09-04,BANKNIFTY,12:20:00,15:20:00,time,51419.6,51400,51400,517.39,373.09,4328.92,1,1,BANKNIFTY_SL_2x
2024-09-05,BANKNIFTY,12:05:00,15:20:00,time,51453.25,51500,51500,1034.38,965.55,2065.0,1,4,BANKNIFTY_SL_2x
2024-09-06,BANKNIFTY,11:20:00,15:20:00,time,50920.7,50900,50900,887.35,808.58,2363.0,1,3,BANKNIFTY_SL_2x
2024-09-10,BANKNIFTY,12:55:00,15:20:00,time,51213.65,51200,51200,515.13,412.6,3075.96,1,1,BANKNIFTY_SL_2x
2024-09-11,BANKNIFTY,11:15:00,15:20:00,time,51298.65,51300,51300,515.7,372.89,4284.34,1,1,BANKNIFTY_SL_2x
2024-09-13,BANKNIFTY,15:15:00,15:20:00,time,51930.75,51900,51900,739.27,736.52,82.4,1,2,BANKNIFTY_SL_2x
2024-09-17,BANKNIFTY,12:05:00,15:20:00,time,52230.25,52200,52200,525.97,365.82,4804.69,1,1,BANKNIFTY_SL_2x
2024-09-18,BANKNIFTY,13:05:00,15:20:00,time,52827.2,52800,52800,531.83,429.38,3073.43,1,1,BANKNIFTY_SL_2x
2024-09-19,BANKNIFTY,12:55:00,15:20:00,time,52961.75,53000,53000,922.09,864.9,1715.82,1,3,BANKNIFTY_SL_2x
2024-09-25,BANKNIFTY,11:50:00,15:20:00,time,53996.1,54000,54000,542.8,368.33,5234.0,1,1,BANKNIFTY_SL_2x
2024-09-27,BANKNIFTY,14:30:00,15:20:00,time,53907.25,53900,53900,1434.69,1417.58,513.5,1,7,BANKNIFTY_SL_2x
2024-09-30,BANKNIFTY,11:10:00,15:20:00,time,53249.25,53200,53200,1313.7,1236.88,2304.72,1,6,BANKNIFTY_SL_2x
2024-10-01,BANKNIFTY,11:25:00,15:20:00,time,52988.0,53000,53000,1191.23,1112.83,2351.95,1,5,BANKNIFTY_SL_2x
2024-10-03,BANKNIFTY,15:05:00,15:20:00,time,51852.1,51900,51900,1042.4,1037.04,160.84,1,4,BANKNIFTY_SL_2x
2024-10-04,BANKNIFTY,14:10:00,15:20:00,time,51528.25,51500,51500,898.21,869.31,866.93,1,3,BANKNIFTY_SL_2x
2024-10-08,BANKNIFTY,11:55:00,15:20:00,time,51032.65,51000,51000,514.07,347.32,5002.53,1,1,BANKNIFTY_SL_2x
2024-10-09,BANKNIFTY,11:40:00,15:20:00,time,51283.25,51300,51300,515.54,382.81,3982.09,1,1,BANKNIFTY_SL_2x
2024-10-11,BANKNIFTY,12:25:00,15:20:00,time,51170.6,51200,51200,890.88,818.72,2164.76,1,3,BANKNIFTY_SL_2x
2024-10-14,BANKNIFTY,11:15:00,15:20:00,time,51744.8,51700,51700,737.31,618.85,3553.86,1,2,BANKNIFTY_SL_2x
2024-10-15,BANKNIFTY,13:25:00,15:20:00,time,51866.4,51900,51900,521.73,437.17,2536.73,1,1,BANKNIFTY_SL_2x
2024-10-16,BANKNIFTY,12:40:00,15:20:00,time,51888.15,51900,51900,521.59,402.11,3584.37,1,1,BANKNIFTY_SL_2x
2024-10-17,BANKNIFTY,11:10:00,15:20:00,time,51253.25,51300,51300,892.45,787.91,3135.95,1,3,BANKNIFTY_SL_2x
2024-10-21,BANKNIFTY,11:05:00,15:20:00,time,52123.6,52100,52100,741.73,613.19,3856.23,1,2,BANKNIFTY_SL_2x
2024-10-22,BANKNIFTY,13:45:00,15:20:00,time,51561.6,51600,51600,518.83,508.1,321.75,1,1,BANKNIFTY_SL_2x
2024-10-23,BANKNIFTY,11:40:00,15:20:00,time,51236.2,51200,51200,516.3,331.11,5555.87,1,1,BANKNIFTY_SL_2x
2024-10-24,BANKNIFTY,11:30:00,15:20:00,time,51658.75,51700,51700,1038.48,957.6,2426.56,1,4,BANKNIFTY_SL_2x
2024-10-25,BANKNIFTY,11:15:00,15:20:00,time,50687.0,50700,50700,882.53,797.63,2546.97,1,3,BANKNIFTY_SL_2x
2024-10-28,BANKNIFTY,12:00:00,15:20:00,time,51411.8,51400,51400,731.24,627.45,3113.69,1,2,BANKNIFTY_SL_2x
2024-10-30,BANKNIFTY,12:10:00,15:20:00,time,51960.6,52000,52000,522.87,380.19,4280.28,1,1,BANKNIFTY_SL_2x
2024-10-31,BANKNIFTY,13:50:00,15:20:00,time,51450.2,51500,51500,1034.34,1006.45,836.63,1,4,BANKNIFTY_SL_2x
2024-11-04,BANKNIFTY,12:35:00,15:20:00,time,51105.6,51100,51100,726.74,656.9,2095.28,1,2,BANKNIFTY_SL_2x
2024-11-05,BANKNIFTY,15:00:00,15:20:00,time,52257.35,52300,52300,525.97,518.73,217.29,1,1,BANKNIFTY_SL_2x
2024-11-06,BANKNIFTY,12:50:00,15:20:00,time,52356.85,52400,52400,526.99,408.94,3541.37,1,1,BANKNIFTY_SL_2x
2024-11-07,BANKNIFTY,11:50:00,15:20:00,time,51863.65,51900,51900,1648.84,1604.79,1321.58,1,10,BANKNIFTY_SL_2x
2024-11-12,BANKNIFTY,14:10:00,15:20:00,time,51230.55,51200,51200,1458.65,1438.56,602.8,1,8,BANKNIFTY_SL_2x
2024-11-14,BANKNIFTY,12:50:00,15:20:00,time,50338.0,50300,50300,1241.46,1194.65,1404.14,1,6,BANKNIFTY_SL_2x
2024-11-18,BANKNIFTY,13:20:00,15:20:00,time,50367.8,50400,50400,1132.06,1094.59,1124.08,1,5,BANKNIFTY_SL_2x
2024-11-21,BANKNIFTY,13:55:00,15:20:00,time,50446.9,50400,50400,1016.27,986.54,891.91,1,4,BANKNIFTY_SL_2x
2024-11-22,BANKNIFTY,13:20:00,15:20:00,time,51032.35,51000,51000,889.74,851.39,1150.65,1,3,BANKNIFTY_SL_2x
2024-11-25,BANKNIFTY,14:20:00,15:20:00,time,52016.85,52000,52000,739.98,751.77,-353.44,1,2,BANKNIFTY_SL_2x
2024-11-26,BANKNIFTY,11:45:00,15:20:00,time,52127.65,52100,52100,524.82,350.49,5230.1,1,1,BANKNIFTY_SL_2x
2024-11-28,BANKNIFTY,12:00:00,15:20:00,time,52119.3,52100,52100,524.41,376.78,4428.88,1,1,BANKNIFTY_SL_2x
2024-11-29,BANKNIFTY,13:00:00,15:20:00,time,51862.6,51900,51900,2086.36,2079.94,192.52,1,16,BANKNIFTY_SL_2x
2024-12-03,BANKNIFTY,11:50:00,15:20:00,time,52611.7,52600,52600,1981.42,1948.0,1002.75,1,14,BANKNIFTY_SL_2x
2024-12-04,BANKNIFTY,14:55:00,15:20:00,time,53248.3,53200,53200,1934.15,1931.92,66.94,1,13,BANKNIFTY_SL_2x
2024-12-06,BANKNIFTY,11:55:00,15:20:00,time,53682.25,53700,53700,1870.37,1820.94,1482.74,1,12,BANKNIFTY_SL_2x
2024-12-09,BANKNIFTY,12:45:00,15:20:00,time,53598.1,53600,53600,1788.34,1747.95,1211.69,1,11,BANKNIFTY_SL_2x
2024-12-11,BANKNIFTY,13:25:00,15:20:00,time,53524.95,53500,53500,1616.2,1582.38,1014.78,1,9,BANKNIFTY_SL_2x
2024-12-12,BANKNIFTY,13:30:00,15:20:00,time,53238.4,53200,53200,1516.13,1487.43,860.88,1,8,BANKNIFTY_SL_2x
2024-12-16,BANKNIFTY,12:20:00,15:20:00,time,53386.5,53400,53400,1420.25,1383.8,1093.3,1,7,BANKNIFTY_SL_2x
2024-12-17,BANKNIFTY,13:05:00,15:20:00,time,52929.55,52900,52900,1304.91,1260.93,1319.31,1,6,BANKNIFTY_SL_2x
2024-12-18,BANKNIFTY,11:35:00,15:20:00,time,52309.9,52300,52300,1176.52,1101.51,2250.39,1,5,BANKNIFTY_SL_2x
2024-12-19,BANKNIFTY,12:55:00,15:20:00,time,51634.3,51600,51600,1039.54,985.68,1615.74,1,4,BANKNIFTY_SL_2x
2024-12-23,BANKNIFTY,13:55:00,15:20:00,time,51200.9,51200,51200,728.01,698.33,890.36,1,2,BANKNIFTY_SL_2x
2024-12-24,BANKNIFTY,13:25:00,15:20:00,time,51233.45,51200,51200,516.13,433.61,2475.59,1,1,BANKNIFTY_SL_2x
2024-12-26,BANKNIFTY,11:35:00,15:20:00,time,51176.6,51200,51200,514.56,325.56,5670.05,1,1,BANKNIFTY_SL_2x
2024-12-27,BANKNIFTY,13:30:00,15:20:00,time,51307.65,51300,51300,3230.68,3222.63,241.66,1,39,BANKNIFTY_SL_2x
2024-12-30,BANKNIFTY,14:55:00,15:20:00,time,51009.6,51000,51000,3170.38,3169.44,28.34,1,38,BANKNIFTY_SL_2x
2024-12-31,BANKNIFTY,12:50:00,15:20:00,time,50857.15,50900,50900,3115.42,3099.66,472.92,1,37,BANKNIFTY_SL_2x
2025-01-01,BANKNIFTY,11:55:00,15:20:00,time,50996.2,51000,51000,3083.66,3073.76,296.96,1,36,BANKNIFTY_SL_2x
2025-01-02,BANKNIFTY,15:00:00,15:20:00,time,51589.2,51600,51600,3075.21,3075.38,-4.87,1,35,BANKNIFTY_SL_2x
2025-01-03,BANKNIFTY,12:35:00,15:20:00,time,51151.65,51200,51200,3002.82,2965.15,1130.1,1,34,BANKNIFTY_SL_2x
2025-01-07,BANKNIFTY,12:45:00,15:20:00,time,50383.85,50400,50400,2915.53,2877.47,1141.65,1,33,BANKNIFTY_SL_2x
2025-01-08,BANKNIFTY,11:55:00,15:20:00,time,49614.45,49600,49600,2828.88,2839.6,-321.48,1,32,BANKNIFTY_SL_2x
2025-01-09,BANKNIFTY,12:15:00,15:20:00,time,49490.85,49500,49500,2775.71,2757.48,546.83,1,31,BANKNIFTY_SL_2x
2025-01-10,BANKNIFTY,13:10:00,15:20:00,time,48979.8,49000,49000,2701.53,2666.28,1057.71,1,30,BANKNIFTY_SL_2x
2025-01-13,BANKNIFTY,13:05:00,15:20:00,time,48182.05,48200,48200,2612.78,2585.02,833.02,1,29,BANKNIFTY_SL_2x
2025-01-17,BANKNIFTY,12:05:00,15:20:00,time,48535.25,48500,48500,2494.72,2473.43,638.54,1,26,BANKNIFTY_SL_2x
2025-01-20,BANKNIFTY,12:50:00,15:20:00,time,49421.65,49400,49400,2489.87,2459.58,908.53,1,25,BANKNIFTY_SL_2x
2025-01-21,BANKNIFTY,13:45:00,15:20:00,time,48855.9,48900,48900,2408.05,2380.38,830.12,1,24,BANKNIFTY_SL_2x
2025-01-23,BANKNIFTY,12:25:00,15:20:00,time,48680.7,48700,48700,2349.86,2318.29,946.84,1,23,BANKNIFTY_SL_2x
2025-01-24,BANKNIFTY,12:30:00,15:20:00,time,48707.7,48700,48700,2300.69,2258.56,1264.07,1,22,BANKNIFTY_SL_2x
2025-01-27,BANKNIFTY,14:05:00,15:20:00,time,48130.8,48100,48100,2222.33,2200.31,660.79,1,21,BANKNIFTY_SL_2x
2025-01-29,BANKNIFTY,13:00:00,15:20:00,time,49022.3,49000,49000,2152.2,2151.86,10.22,1,19,BANKNIFTY_SL_2x
2025-02-01,BANKNIFTY,13:40:00,15:20:00,time,49412.35,49400,49400,2051.16,2039.21,358.53,1,17,BANKNIFTY_SL_2x
