label,symbol,strategy,strike_dist,hold_period,signal,trend_filter,lots,total_trades,win_rate,total_pnl,total_return_pct,cagr_pct,profit_factor,max_drawdown_pct,avg_premium,avg_zone_width_pct,zone_hold_rate,max_consecutive_losses,avg_pnl_per_trade,avg_win,avg_loss,max_win,max_loss,final_capital
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD1.5_TF2.5_L5,NIFTY50,iron_condor,1.5,biweekly,BB_only,TF2.5,5,31,41.94,-55025.0,-5.5,-1.88,0.34,5.5,220.58,3.05,12.9,5,-1775.0,2188.94,-4637.85,5307.5,-16188.75,944975.0
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.0_noTF_L3,NIFTY50,iron_condor,2.0,biweekly,BB_only,noTF,3,32,40.62,-36426.75,-3.64,-1.24,0.39,3.64,189.13,4.02,25.0,5,-1138.34,1767.98,-3126.87,3864.75,-15543.0,963573.25
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.0_noTF_L5,NIFTY50,iron_condor,2.0,biweekly,BB_only,noTF,5,32,40.62,-60711.25,-6.07,-2.08,0.39,6.07,189.13,4.02,25.0,5,-1897.23,2946.63,-5211.45,6441.25,-25905.0,939288.75
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.0_TF1.5_L3,NIFTY50,iron_condor,2.0,biweekly,BB_only,TF1.5,3,29,27.59,-62412.0,-6.24,-2.14,0.16,6.24,177.46,3.84,17.24,9,-2152.14,1531.41,-3555.39,2624.25,-15543.0,937588.0
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.0_TF1.5_L5,NIFTY50,iron_condor,2.0,biweekly,BB_only,TF1.5,5,29,27.59,-104020.0,-10.4,-3.62,0.16,10.4,177.46,3.84,17.24,9,-3586.9,2552.34,-5925.65,4373.75,-25905.0,895980.0
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.0_TF2.0_L3,NIFTY50,iron_condor,2.0,biweekly,BB_only,TF2.0,3,29,24.14,-59608.5,-5.96,-2.04,0.17,5.96,179.75,3.85,10.34,5,-2055.47,1728.11,-3259.33,3420.75,-15543.0,940391.5
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.0_TF2.0_L5,NIFTY50,iron_condor,2.0,biweekly,BB_only,TF2.0,5,29,24.14,-99347.5,-9.93,-3.45,0.17,9.93,179.75,3.85,10.34,5,-3425.78,2880.18,-5432.22,5701.25,-25905.0,900652.5
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.0_TF2.5_L3,NIFTY50,iron_condor,2.0,biweekly,BB_only,TF2.5,3,31,35.48,-37124.25,-3.71,-1.26,0.37,3.71,193.57,4.08,22.58,5,-1197.56,2012.93,-2963.32,3864.75,-15543.0,962875.75
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.0_TF2.5_L5,NIFTY50,iron_condor,2.0,biweekly,BB_only,TF2.5,5,31,35.48,-61873.75,-6.19,-2.12,0.37,6.19,193.57,4.08,22.58,5,-1995.93,3354.89,-4938.88,6441.25,-25905.0,938126.25
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.5_noTF_L3,NIFTY50,iron_condor,2.5,biweekly,BB_only,noTF,3,32,50.0,-30219.75,-3.02,-1.02,0.48,3.02,166.7,5.01,34.38,4,-944.37,1757.02,-3645.75,4644.0,-13330.5,969780.25
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.5_noTF_L5,NIFTY50,iron_condor,2.5,biweekly,BB_only,noTF,5,32,50.0,-50366.25,-5.04,-1.72,0.48,5.04,166.7,5.01,34.38,4,-1573.95,2928.36,-6076.25,7740.0,-22217.5,949633.75
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.5_TF1.5_L3,NIFTY50,iron_condor,2.5,biweekly,BB_only,TF1.5,3,29,31.03,-53723.25,-5.37,-1.84,0.22,5.37,155.07,4.78,34.48,9,-1852.53,1663.75,-3434.85,2948.25,-13330.5,946276.75
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.5_TF1.5_L5,NIFTY50,iron_condor,2.5,biweekly,BB_only,TF1.5,5,29,31.03,-89538.75,-8.95,-3.1,0.22,8.95,155.07,4.78,34.48,9,-3087.54,2772.92,-5724.75,4913.75,-22217.5,910461.25
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.5_TF2.0_L3,NIFTY50,iron_condor,2.5,biweekly,BB_only,TF2.0,3,29,27.59,-56548.5,-5.65,-1.93,0.2,5.65,157.37,4.8,24.14,5,-1949.95,1777.31,-3369.86,3752.25,-13330.5,943451.5
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.5_TF2.0_L5,NIFTY50,iron_condor,2.5,biweekly,BB_only,TF2.0,5,29,27.59,-94247.5,-9.42,-3.27,0.2,9.42,157.37,4.8,24.14,5,-3249.91,2962.19,-5616.43,6253.75,-22217.5,905752.5
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.5_TF2.5_L3,NIFTY50,iron_condor,2.5,biweekly,BB_only,TF2.5,3,31,45.16,-28900.5,-2.89,-0.98,0.48,2.89,168.97,5.12,35.48,4,-932.27,1906.02,-3269.69,4644.0,-13330.5,971099.5
NIFTY50_iron_condor_biweekly_monthly_BB_only_SD2.5_TF2.5_L5,NIFTY50,iron_condor,2.5,biweekly,BB_only,TF2.5,5,31,45.16,-48167.5,-4.82,-1.64,0.48,4.82,168.97,5.12,35.48,4,-1553.79,3176.7,-5449.49,7740.0,-22217.5,951832.5
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD1.5_noTF_L3,NIFTY50,iron_condor,1.5,biweekly,BB+ATR,noTF,3,21,47.62,-25712.25,-2.57,-0.87,0.21,2.59,199.3,2.71,14.29,3,-1224.39,693.45,-2967.89,1616.25,-6568.5,974287.75
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD1.5_noTF_L5,NIFTY50,iron_condor,1.5,biweekly,BB+ATR,noTF,5,21,47.62,-42853.75,-4.29,-1.46,0.21,4.32,199.3,2.71,14.29,3,-2040.65,1155.75,-4946.48,2693.75,-10947.5,957146.25
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD1.5_TF1.5_L3,NIFTY50,iron_condor,1.5,biweekly,BB+ATR,TF1.5,3,20,50.0,-31386.75,-3.14,-1.07,0.18,3.23,194.65,2.66,15.0,5,-1569.34,670.35,-3809.02,1616.25,-6568.5,968613.25
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD1.5_TF1.5_L5,NIFTY50,iron_condor,1.5,biweekly,BB+ATR,TF1.5,5,20,50.0,-52311.25,-5.23,-1.79,0.18,5.38,194.65,2.66,15.0,5,-2615.56,1117.25,-6348.38,2693.75,-10947.5,947688.75
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD1.5_TF2.0_L3,NIFTY50,iron_condor,1.5,biweekly,BB+ATR,TF2.0,3,20,45.0,-30987.75,-3.1,-1.05,0.19,3.21,195.43,2.66,15.0,4,-1549.39,809.67,-3479.52,1616.25,-6568.5,969012.25
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD1.5_TF2.0_L5,NIFTY50,iron_condor,1.5,biweekly,BB+ATR,TF2.0,5,20,45.0,-51646.25,-5.16,-1.77,0.19,5.34,195.43,2.66,15.0,4,-2582.31,1349.44,-5799.2,2693.75,-10947.5,948353.75
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD1.5_TF2.5_L3,NIFTY50,iron_condor,1.5,biweekly,BB+ATR,TF2.5,3,20,50.0,-24669.0,-2.47,-0.84,0.24,2.54,201.73,2.72,15.0,3,-1233.45,764.85,-3231.75,1616.25,-6568.5,975331.0
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD1.5_TF2.5_L5,NIFTY50,iron_condor,1.5,biweekly,BB+ATR,TF2.5,5,20,50.0,-41115.0,-4.11,-1.4,0.24,4.23,201.73,2.72,15.0,3,-2055.75,1274.75,-5386.25,2693.75,-10947.5,958885.0
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.0_noTF_L3,NIFTY50,iron_condor,2.0,biweekly,BB+ATR,noTF,3,21,52.38,-24867.0,-2.49,-0.84,0.29,2.53,173.89,3.65,28.57,3,-1184.14,915.0,-3493.2,1643.25,-10956.0,975133.0
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.0_noTF_L5,NIFTY50,iron_condor,2.0,biweekly,BB+ATR,noTF,5,21,52.38,-41445.0,-4.14,-1.41,0.29,4.21,173.89,3.65,28.57,3,-1973.57,1525.0,-5822.0,2738.75,-18260.0,958555.0
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.0_TF1.5_L3,NIFTY50,iron_condor,2.0,biweekly,BB+ATR,TF1.5,3,20,40.0,-31530.75,-3.15,-1.07,0.21,3.41,170.13,3.56,25.0,5,-1576.54,1036.78,-3318.75,1643.25,-10956.0,968469.25
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.0_TF1.5_L5,NIFTY50,iron_condor,2.0,biweekly,BB+ATR,TF1.5,5,20,40.0,-52551.25,-5.26,-1.8,0.21,5.67,170.13,3.56,25.0,5,-2627.56,1727.97,-5531.25,2738.75,-18260.0,947448.75
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.0_TF2.0_L3,NIFTY50,iron_condor,2.0,biweekly,BB+ATR,TF2.0,3,20,45.0,-31083.0,-3.11,-1.06,0.23,3.33,171.69,3.58,25.0,4,-1554.15,1047.58,-3682.84,1643.25,-10956.0,968917.0
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.0_TF2.0_L5,NIFTY50,iron_condor,2.0,biweekly,BB+ATR,TF2.0,5,20,45.0,-51805.0,-5.18,-1.77,0.23,5.54,171.69,3.58,25.0,4,-2590.25,1745.97,-6138.07,2738.75,-18260.0,948195.0
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.0_TF2.5_L3,NIFTY50,iron_condor,2.0,biweekly,BB+ATR,TF2.5,3,20,50.0,-24155.25,-2.42,-0.82,0.31,2.6,176.29,3.66,30.0,3,-1207.76,1069.5,-3485.02,1643.25,-10956.0,975844.75
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.0_TF2.5_L5,NIFTY50,iron_condor,2.0,biweekly,BB+ATR,TF2.5,5,20,50.0,-40258.75,-4.03,-1.37,0.31,4.33,176.29,3.66,30.0,3,-2012.94,1782.5,-5808.38,2738.75,-18260.0,959741.25
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.5_noTF_L3,NIFTY50,iron_condor,2.5,biweekly,BB+ATR,noTF,3,21,57.14,-18875.25,-1.89,-0.64,0.42,1.98,153.52,4.53,47.62,2,-898.82,1134.62,-3610.08,2061.75,-8468.25,981124.75
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.5_noTF_L5,NIFTY50,iron_condor,2.5,biweekly,BB+ATR,noTF,5,21,57.14,-31458.75,-3.15,-1.07,0.42,3.31,153.52,4.53,47.62,2,-1498.04,1891.04,-6016.81,3436.25,-14113.75,968541.25
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.5_TF1.5_L3,NIFTY50,iron_condor,2.5,biweekly,BB+ATR,TF1.5,3,20,55.0,-24647.25,-2.46,-0.84,0.34,2.8,148.6,4.44,30.0,5,-1232.36,1129.77,-4119.42,2061.75,-8468.25,975352.75
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.5_TF1.5_L5,NIFTY50,iron_condor,2.5,biweekly,BB+ATR,TF1.5,5,20,55.0,-41078.75,-4.11,-1.4,0.34,4.66,148.6,4.44,30.0,5,-2053.94,1882.95,-6865.69,3436.25,-14113.75,958921.25
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.5_TF2.0_L3,NIFTY50,iron_condor,2.5,biweekly,BB+ATR,TF2.0,3,20,45.0,-25112.25,-2.51,-0.85,0.32,2.82,150.43,4.45,30.0,4,-1255.61,1307.58,-3352.77,2061.75,-8468.25,974887.75
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.5_TF2.0_L5,NIFTY50,iron_condor,2.5,biweekly,BB+ATR,TF2.0,5,20,45.0,-41853.75,-4.19,-1.43,0.32,4.7,150.43,4.45,30.0,4,-2092.69,2179.31,-5587.95,3436.25,-14113.75,958146.25
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.5_TF2.5_L3,NIFTY50,iron_condor,2.5,biweekly,BB+ATR,TF2.5,3,20,55.0,-17245.5,-1.72,-0.58,0.44,2.07,154.03,4.56,45.0,2,-862.28,1242.48,-3434.75,2061.75,-8468.25,982754.5
NIFTY50_iron_condor_biweekly_monthly_BB+ATR_SD2.5_TF2.5_L5,NIFTY50,iron_condor,2.5,biweekly,BB+ATR,TF2.5,5,20,55.0,-28742.5,-2.87,-0.98,0.44,3.45,154.03,4.56,45.0,2,-1437.12,2070.8,-5724.58,3436.25,-14113.75,971257.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD1.5_noTF_L3,NIFTY50,iron_condor,1.5,biweekly,Consensus3,noTF,3,24,45.83,-22939.5,-2.29,-0.78,0.34,2.29,214.93,3.05,4.17,4,-955.81,1080.95,-2679.23,2052.0,-6827.25,977060.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD1.5_noTF_L5,NIFTY50,iron_condor,1.5,biweekly,Consensus3,noTF,5,24,45.83,-38232.5,-3.82,-1.31,0.34,3.82,214.93,3.05,4.17,4,-1593.02,1801.59,-4465.38,3420.0,-11378.75,961767.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD1.5_TF1.5_L3,NIFTY50,iron_condor,1.5,biweekly,Consensus3,TF1.5,3,24,45.83,-25780.5,-2.58,-0.88,0.32,2.58,209.16,2.99,4.17,4,-1074.19,1085.73,-2901.81,2052.0,-6827.25,974219.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD1.5_TF1.5_L5,NIFTY50,iron_condor,1.5,biweekly,Consensus3,TF1.5,5,24,45.83,-42967.5,-4.3,-1.47,0.32,4.3,209.16,2.99,4.17,4,-1790.31,1809.55,-4836.35,3420.0,-11378.75,957032.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD1.5_TF2.0_L3,NIFTY50,iron_condor,1.5,biweekly,Consensus3,TF2.0,3,24,45.83,-25780.5,-2.58,-0.88,0.32,2.58,209.16,2.99,4.17,4,-1074.19,1085.73,-2901.81,2052.0,-6827.25,974219.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD1.5_TF2.0_L5,NIFTY50,iron_condor,1.5,biweekly,Consensus3,TF2.0,5,24,45.83,-42967.5,-4.3,-1.47,0.32,4.3,209.16,2.99,4.17,4,-1790.31,1809.55,-4836.35,3420.0,-11378.75,957032.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD1.5_TF2.5_L3,NIFTY50,iron_condor,1.5,biweekly,Consensus3,TF2.5,3,24,45.83,-22939.5,-2.29,-0.78,0.34,2.29,214.93,3.05,4.17,4,-955.81,1080.95,-2679.23,2052.0,-6827.25,977060.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD1.5_TF2.5_L5,NIFTY50,iron_condor,1.5,biweekly,Consensus3,TF2.5,5,24,45.83,-38232.5,-3.82,-1.31,0.34,3.82,214.93,3.05,4.17,4,-1593.02,1801.59,-4465.38,3420.0,-11378.75,961767.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.0_noTF_L3,NIFTY50,iron_condor,2.0,biweekly,Consensus3,noTF,3,24,45.83,-20597.25,-2.06,-0.7,0.41,2.06,192.27,4.02,12.5,2,-858.22,1299.75,-2684.19,2498.25,-9722.25,979402.75
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.0_noTF_L5,NIFTY50,iron_condor,2.0,biweekly,Consensus3,noTF,5,24,45.83,-34328.75,-3.43,-1.17,0.41,3.43,192.27,4.02,12.5,2,-1430.36,2166.25,-4473.65,4163.75,-16203.75,965671.25
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.0_TF1.5_L3,NIFTY50,iron_condor,2.0,biweekly,Consensus3,TF1.5,3,24,45.83,-22858.5,-2.29,-0.78,0.38,2.29,186.64,3.93,8.33,2,-952.44,1280.73,-2842.04,2498.25,-9722.25,977141.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.0_TF1.5_L5,NIFTY50,iron_condor,2.0,biweekly,Consensus3,TF1.5,5,24,45.83,-38097.5,-3.81,-1.31,0.38,3.81,186.64,3.93,8.33,2,-1587.4,2134.55,-4736.73,4163.75,-16203.75,961902.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.0_TF2.0_L3,NIFTY50,iron_condor,2.0,biweekly,Consensus3,TF2.0,3,24,45.83,-22858.5,-2.29,-0.78,0.38,2.29,186.64,3.93,8.33,2,-952.44,1280.73,-2842.04,2498.25,-9722.25,977141.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.0_TF2.0_L5,NIFTY50,iron_condor,2.0,biweekly,Consensus3,TF2.0,5,24,45.83,-38097.5,-3.81,-1.31,0.38,3.81,186.64,3.93,8.33,2,-1587.4,2134.55,-4736.73,4163.75,-16203.75,961902.5
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.0_TF2.5_L3,NIFTY50,iron_condor,2.0,biweekly,Consensus3,TF2.5,3,24,45.83,-20597.25,-2.06,-0.7,0.41,2.06,192.27,4.02,12.5,2,-858.22,1299.75,-2684.19,2498.25,-9722.25,979402.75
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.0_TF2.5_L5,NIFTY50,iron_condor,2.0,biweekly,Consensus3,TF2.5,5,24,45.83,-34328.75,-3.43,-1.17,0.41,3.43,192.27,4.02,12.5,2,-1430.36,2166.25,-4473.65,4163.75,-16203.75,965671.25
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.5_noTF_L3,NIFTY50,iron_condor,2.5,biweekly,Consensus3,noTF,3,24,54.17,-17246.25,-1.72,-0.59,0.5,1.72,166.84,5.03,41.67,3,-718.59,1333.27,-3143.52,2463.75,-7567.5,982753.75
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.5_noTF_L5,NIFTY50,iron_condor,2.5,biweekly,Consensus3,noTF,5,24,54.17,-28743.75,-2.87,-0.98,0.5,2.87,166.84,5.03,41.67,3,-1197.66,2222.12,-5239.2,4106.25,-12612.5,971256.25
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.5_TF1.5_L3,NIFTY50,iron_condor,2.5,biweekly,Consensus3,TF1.5,3,24,54.17,-22110.75,-2.21,-0.75,0.42,2.21,162.81,4.92,29.17,3,-921.28,1224.69,-3457.43,2463.75,-7567.5,977889.25
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.5_TF1.5_L5,NIFTY50,iron_condor,2.5,biweekly,Consensus3,TF1.5,5,24,54.17,-36851.25,-3.69,-1.26,0.42,3.69,162.81,4.92,29.17,3,-1535.47,2041.15,-5762.39,4106.25,-12612.5,963148.75
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.5_TF2.0_L3,NIFTY50,iron_condor,2.5,biweekly,Consensus3,TF2.0,3,24,54.17,-22110.75,-2.21,-0.75,0.42,2.21,162.81,4.92,29.17,3,-921.28,1224.69,-3457.43,2463.75,-7567.5,977889.25
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.5_TF2.0_L5,NIFTY50,iron_condor,2.5,biweekly,Consensus3,TF2.0,5,24,54.17,-36851.25,-3.69,-1.26,0.42,3.69,162.81,4.92,29.17,3,-1535.47,2041.15,-5762.39,4106.25,-12612.5,963148.75
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.5_TF2.5_L3,NIFTY50,iron_condor,2.5,biweekly,Consensus3,TF2.5,3,24,54.17,-17246.25,-1.72,-0.59,0.5,1.72,166.84,5.03,41.67,3,-718.59,1333.27,-3143.52,2463.75,-7567.5,982753.75
NIFTY50_iron_condor_biweekly_monthly_Consensus3_SD2.5_TF2.5_L5,NIFTY50,iron_condor,2.5,biweekly,Consensus3,TF2.5,5,24,54.17,-28743.75,-2.87,-0.98,0.5,2.87,166.84,5.03,41.67,3,-1197.66,2222.12,-5239.2,4106.25,-12612.5,971256.25
NIFTY50_iron_condor_weekly_monthly_BB_only_SD1.5_noTF_L3,NIFTY50,iron_condor,1.5,weekly,BB_only,noTF,3,55,25.45,-39384.0,-3.94,-1.36,0.19,4.04,207.9,2.89,27.27,14,-716.07,655.07,-1184.27,1603.5,-5037.0,960616.0
NIFTY50_iron_condor_weekly_monthly_BB_only_SD1.5_noTF_L5,NIFTY50,iron_condor,1.5,weekly,BB_only,noTF,5,55,25.45,-65640.0,-6.56,-2.29,0.19,6.73,207.9,2.89,27.27,14,-1193.45,1091.79,-1973.78,2672.5,-8395.0,934360.0
NIFTY50_iron_condor_weekly_monthly_BB_only_SD1.5_TF1.5_L3,NIFTY50,iron_condor,1.5,weekly,BB_only,TF1.5,3,45,26.67,-32303.25,-3.23,-1.11,0.16,3.33,208.73,2.9,33.33,10,-717.85,512.69,-1165.32,1372.5,-5854.5,967696.75
NIFTY50_iron_condor_weekly_monthly_BB_only_SD1.5_TF1.5_L5,NIFTY50,iron_condor,1.5,weekly,BB_only,TF1.5,5,45,26.67,-53838.75,-5.38,-1.87,0.16,5.55,208.73,2.9,33.33,10,-1196.42,854.48,-1942.2,2287.5,-9757.5,946161.25
NIFTY50_iron_condor_weekly_monthly_BB_only_SD1.5_TF2.0_L3,NIFTY50,iron_condor,1.5,weekly,BB_only,TF2.0,3,47,25.53,-30670.5,-3.07,-1.06,0.18,3.17,209.74,2.93,36.17,10,-652.56,546.12,-1063.54,1372.5,-4599.75,969329.5
NIFTY50_iron_condor_weekly_monthly_BB_only_SD1.5_TF2.0_L5,NIFTY50,iron_condor,1.5,weekly,BB_only,TF2.0,5,47,25.53,-51117.5,-5.11,-1.77,0.18,5.28,209.74,2.93,36.17,10,-1087.61,910.21,-1772.57,2287.5,-7666.25,948882.5
NIFTY50_iron_condor_weekly_monthly_BB_only_SD1.5_TF2.5_L3,NIFTY50,iron_condor,1.5,weekly,BB_only,TF2.5,3,51,21.57,-45474.75,-4.55,-1.57,0.15,4.65,208.37,2.9,33.33,14,-891.66,754.02,-1344.22,1603.5,-6428.25,954525.25
NIFTY50_iron_condor_weekly_monthly_BB_only_SD1.5_TF2.5_L5,NIFTY50,iron_condor,1.5,weekly,BB_only,TF2.5,5,51,21.57,-75791.25,-7.58,-2.65,0.15,7.74,208.37,2.9,33.33,14,-1486.1,1256.7,-2240.38,2672.5,-10713.75,924208.75
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.0_noTF_L3,NIFTY50,iron_condor,2.0,weekly,BB_only,noTF,3,55,34.55,-34922.25,-3.49,-1.2,0.29,3.62,182.82,3.86,52.73,7,-634.95,758.05,-1370.15,2160.0,-5582.25,965077.75
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.0_noTF_L5,NIFTY50,iron_condor,2.0,weekly,BB_only,noTF,5,55,34.55,-58203.75,-5.82,-2.02,0.29,6.03,182.82,3.86,52.73,7,-1058.25,1263.42,-2283.58,3600.0,-9303.75,941796.25
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.0_TF1.5_L3,NIFTY50,iron_condor,2.0,weekly,BB_only,TF1.5,3,45,35.56,-29031.0,-2.9,-1.0,0.28,3.03,184.24,3.88,53.33,5,-645.13,699.28,-1386.88,2075.25,-5582.25,970969.0
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.0_TF1.5_L5,NIFTY50,iron_condor,2.0,weekly,BB_only,TF1.5,5,45,35.56,-48385.0,-4.84,-1.68,0.28,5.05,184.24,3.88,53.33,5,-1075.22,1165.47,-2311.47,3458.75,-9303.75,951615.0
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.0_TF2.0_L3,NIFTY50,iron_condor,2.0,weekly,BB_only,TF2.0,3,47,34.04,-24451.5,-2.45,-0.84,0.31,2.57,185.63,3.9,57.45,8,-520.24,701.34,-1150.74,2075.25,-5347.5,975548.5
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.0_TF2.0_L5,NIFTY50,iron_condor,2.0,weekly,BB_only,TF2.0,5,47,34.04,-40752.5,-4.08,-1.41,0.31,4.29,185.63,3.9,57.45,8,-867.07,1168.91,-1917.9,3458.75,-8912.5,959247.5
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.0_TF2.5_L3,NIFTY50,iron_condor,2.0,weekly,BB_only,TF2.5,3,51,31.37,-39657.0,-3.97,-1.37,0.25,4.09,184.57,3.89,54.9,8,-777.59,833.67,-1514.16,2160.0,-7077.75,960343.0
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.0_TF2.5_L5,NIFTY50,iron_condor,2.0,weekly,BB_only,TF2.5,5,51,31.37,-66095.0,-6.61,-2.31,0.25,6.82,184.57,3.89,54.9,8,-1295.98,1389.45,-2523.61,3600.0,-11796.25,933905.0
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.5_noTF_L3,NIFTY50,iron_condor,2.5,weekly,BB_only,noTF,3,55,40.0,-24132.0,-2.41,-0.83,0.42,2.58,159.07,4.83,72.73,6,-438.76,800.52,-1264.95,2670.0,-5931.0,975868.0
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.5_noTF_L5,NIFTY50,iron_condor,2.5,weekly,BB_only,noTF,5,55,40.0,-40220.0,-4.02,-1.39,0.42,4.3,159.07,4.83,72.73,6,-731.27,1334.2,-2108.26,4450.0,-9885.0,959780.0
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.5_TF1.5_L3,NIFTY50,iron_condor,2.5,weekly,BB_only,TF1.5,3,45,40.0,-22847.25,-2.28,-0.79,0.36,2.46,159.59,4.85,71.11,5,-507.72,724.33,-1329.08,1944.75,-5947.5,977152.75
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.5_TF1.5_L5,NIFTY50,iron_condor,2.5,weekly,BB_only,TF1.5,5,45,40.0,-38078.75,-3.81,-1.32,0.36,4.1,159.59,4.85,71.11,5,-846.19,1207.22,-2215.14,3241.25,-9912.5,961921.25
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.5_TF2.0_L3,NIFTY50,iron_condor,2.5,weekly,BB_only,TF2.0,3,47,34.04,-16142.25,-1.61,-0.55,0.44,1.78,160.57,4.88,70.21,10,-343.45,777.7,-922.11,1870.5,-3969.75,983857.75
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.5_TF2.0_L5,NIFTY50,iron_condor,2.5,weekly,BB_only,TF2.0,5,47,34.04,-26903.75,-2.69,-0.93,0.44,2.97,160.57,4.88,70.21,10,-572.42,1296.17,-1536.85,3117.5,-6616.25,973096.25
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.5_TF2.5_L3,NIFTY50,iron_condor,2.5,weekly,BB_only,TF2.5,3,51,35.29,-30825.0,-3.08,-1.06,0.33,3.37,159.36,4.87,70.59,8,-604.41,849.5,-1397.45,2670.0,-7503.0,969175.0
NIFTY50_iron_condor_weekly_monthly_BB_only_SD2.5_TF2.5_L5,NIFTY50,iron_condor,2.5,weekly,BB_only,TF2.5,5,51,35.29,-51375.0,-5.14,-1.78,0.33,5.62,159.36,4.87,70.59,8,-1007.35,1415.83,-2329.09,4450.0,-12505.0,948625.0
NIFTY50_iron_condor_weekly_monthly_BB+ATR_SD1.5_noTF_L3,NIFTY50,iron_condor,1.5,weekly,BB+ATR,noTF,3,33,24.24,-32813.25,-3.28,-1.12,0.14,3.28,198.04,2.73,33.33,9,-994.34,668.62,-1526.49,1362.0,-5037.0,967186.75
