symbol,entry_date,exit_date,entry_px,exit_px,shares,pnl,ret_pct,bars,days,mae_pct,mfe_pct,reason
TECHM,2012-08-10,2012-11-20,161.8000030517578,190.10000610351562,7626,211790.25,17.138767,67,102,0.0,38.627934994542,RULE
ULTRACEMCO,2011-09-22,2012-11-27,1158.0,1879.800048828125,1008,722981.4,61.845352,295,432,-6.31692784231973,77.5777286404361,RULE
GRASIM,2012-08-02,2012-12-14,572.5,625.5499877929688,2091,107169.875,8.939064,90,134,0.0,21.755456383051317,RULE
ITC,2012-07-02,2013-01-07,148.60000610351562,163.0,7955,110833.875,9.361876,128,189,-5.0134669589727565,18.06863374286991,RULE
TITAN,2012-11-13,2013-01-09,294.8999938964844,272.54998779296875,4471,-103732.5,-7.8556895,38,57,-7.7144796442368495,5.6968527155833115,RULE
AMBUJACEM,2012-07-30,2013-01-11,182.35000610351562,191.25,6537,54515.875,4.5665503,112,165,-1.535510259411954,19.605154265641,RULE
POWERGRID,2012-07-31,2013-01-15,62.95000076293945,59.75,18974,-64209.0,-5.3677263,113,168,-5.480541256753357,5.083400673798555,RULE
TATACONSUM,2012-08-01,2013-01-21,125.1500015258789,151.10000610351562,9562,244171.62,20.373451,116,173,-1.1985617113155378,41.1506126589668,RULE
M&M,2012-11-21,2013-01-21,471.2099914550781,442.8699951171875,2754,-81824.5,-6.295842,41,61,-6.02491132312204,2.671844096304743,RULE
BAJAJ-AUTO,2012-09-28,2013-01-24,1784.0,1982.0,728,140031.5,10.76585,79,118,-4.7085201793722,21.076233183856495,RULE
RECLTD,2013-01-07,2013-01-24,97.55000305175781,88.1500015258789,13756,-133138.25,-9.9067745,13,17,-9.99487411069262,0.0,RULE
UNIONBANK,2012-12-18,2013-01-25,261.5400085449219,228.64999389648438,5112,-171892.5,-12.837399,27,38,-10.503173634325591,2.6993948642397125,RULE
CUMMINSIND,2012-09-27,2013-01-31,504.04998779296875,483.8999938964844,2546,-55074.875,-4.2851925,85,126,-9.34430646296992,6.7354454973175715,RULE
HDFCBANK,2012-07-02,2013-02-01,141.0,161.1999969482422,8384,165556.25,13.983774,147,214,0.0,24.822695035460995,RULE
RELIANCE,2013-01-24,2013-02-15,220.39999389648438,203.6999969482422,5860,-101589.875,-7.8539906,16,22,-7.441013770711347,0.0,RULE
MARUTI,2012-11-20,2013-02-18,1505.0,1476.0,857,-28685.125,-2.2206903,62,90,-2.069769064057314,8.162789075477583,RULE
DRREDDY,2013-01-10,2013-02-18,383.0,364.20001220703125,3477,-69264.5,-5.193454,27,39,-5.013058017501637,1.5796312775375299,RULE
BPCL,2013-01-21,2013-02-18,59.20000076293945,51.20000076293945,22227,-181496.75,-13.772583,20,28,-16.216219873477055,0.16891633924385197,RULE
ICICIBANK,2012-09-17,2013-02-22,187.27000427246094,195.8300018310547,6698,53485.875,4.257703,108,158,-1.1320608360173567,17.739093534900018,RULE
JSWSTEEL,2013-01-29,2013-02-22,87.30000305175781,76.80000305175781,14872,-159816.75,-12.291014,18,24,-12.027490988488088,1.0881980699118277,RULE
AXISBANK,2012-11-29,2013-02-27,258.2200012207031,273.7200012207031,5141,75583.5,5.685103,63,90,0.0,16.927422836513273,RULE
ASIANPAINT,2012-11-30,2013-03-01,430.5,429.8999938964844,3113,-5885.5,-0.43851137,64,91,-1.2915209195339727,7.851332820666368,RULE
IOC,2013-01-21,2013-03-01,41.16999816894531,32.13999938964844,31961,-292122.38,-22.167295,29,39,-22.030605047890806,0.0,RULE
KOTAKBANK,2012-09-17,2013-03-21,61.5,63.400001525878906,20396,34931.25,2.7806282,127,185,-2.60162353515625,13.008130081300816,RULE
ONGC,2013-01-15,2013-03-22,192.60000610351562,187.14999389648438,6875,-41385.0,-3.12078,48,66,-2.206645828305831,11.889923764683807,RULE
DLF,2013-01-29,2013-03-22,267.0,237.60000610351562,4862,-146622.88,-11.277807,38,52,-10.31835320290555,7.265915317035354,RULE
ADANIPORTS,2013-02-07,2013-03-22,153.5,127.1500015258789,8484,-227125.0,-17.414253,31,43,-17.068401920678955,1.5309486016388485,RULE
TECHM,2013-02-20,2013-04-04,227.60000610351562,212.10000610351562,5672,-91656.875,-7.0893345,29,43,-6.678388312572392,7.688927737568152,RULE
INFY,2013-02-27,2013-04-10,368.5,350.3800048828125,3431,-65869.5,-5.2020607,28,42,-6.160111860795459,1.9131581527730646,RULE
ASIANPAINT,2013-03-11,2013-04-10,466.5,458.8599853515625,2780,-25098.125,-1.9323885,20,30,-2.859591926664662,7.3376229338323995,RULE
ITC,2013-02-01,2013-04-11,176.4499969482422,164.89999389648438,7423,-89536.625,-6.8257213,47,69,-7.42419442975063,0.5667327952934675,RULE
TCS,2013-02-15,2013-04-16,710.9199829101562,723.719970703125,1789,19049.25,1.4955282,40,60,-1.2912835335142647,10.103811795500107,RULE
HCLTECH,2012-08-01,2013-04-23,128.64999389648438,179.8000030517578,9302,471493.5,39.34039,179,265,0.0,54.64438895218549,RULE
WIPRO,2013-03-08,2013-04-23,72.69999694824219,63.099998474121094,17857,-175064.75,-13.4649515,29,46,-13.961482994844964,2.132053805808698,RULE
APOLLOHOSP,2012-09-26,2013-05-27,702.0,906.0,1811,365075.88,28.673231,164,243,0.0,51.90883538661859,RULE
MARUTI,2013-04-29,2013-06-05,1675.8499755859375,1550.0999755859375,749,-97811.125,-7.7807307,27,37,-7.700565601804065,3.962169966368667,RULE
AXISBANK,2013-05-03,2013-06-11,302.6000061035156,269.0,4165,-143515.12,-11.370063,28,39,-10.426311194373872,1.4705821545591302,RULE
ICICIBANK,2013-05-20,2013-06-12,223.4499969482422,194.58999633789062,5779,-170405.75,-13.176507,17,23,-12.405460550139956,0.24166862935646183,RULE
ADANIPORTS,2013-05-17,2013-06-13,163.0500030517578,142.0,7969,-171393.88,-13.171029,19,27,-11.59154173660083,3.1892038337414386,RULE
HDFCBANK,2013-05-16,2013-06-14,178.0,165.5,7295,-94946.25,-7.300985,21,29,-7.9775263754169545,1.853934298740345,RULE
GODREJCP,2012-03-21,2013-06-21,158.3300018310547,254.6199951171875,7305,698873.6,60.3343,314,457,-0.6063327876996816,86.77445702062823,RULE
ITC,2013-04-18,2013-06-25,178.39999389648438,181.5,6992,17900.5,1.4329076,46,68,0.0,13.873318860291572,RULE
KOTAKBANK,2013-04-26,2013-06-25,71.0,69.69999694824219,17683,-26720.0,-2.1250606,42,60,-2.253518977635338,12.676056338028175,RULE
SHREECEM,2013-05-21,2013-06-26,4884.419921875,4382.52001953125,262,-135139.75,-10.5443,26,36,-10.22782300066818,1.6368411518927983,RULE
NESTLEIND,2013-05-21,2013-06-27,255.5,242.8000030517578,5011,-67385.125,-5.255306,27,37,-4.618396497752563,3.7573409407106073,RULE
M&M,2013-05-16,2013-07-18,489.79998779296875,444.32000732421875,2651,-124282.0,-9.5571575,45,63,-8.862795881260821,2.515313930433627,RULE
GODREJCP,2013-07-17,2013-07-18,297.0,298.3299865722656,4234,1850.125,0.14690161,1,1,0.0,0.8922538372001299,RULE
HINDUNILVR,2013-05-02,2013-07-31,582.8499755859375,621.25,2162,79115.875,6.269026,65,90,-1.8872781094211644,23.325043819442737,RULE
ITC,2013-07-17,2013-08-01,207.0,196.9499969482422,6075,-64734.75,-5.140078,11,15,-5.338165725486865,4.106280193236711,RULE
NESTLEIND,2013-07-15,2013-08-07,269.5,256.20001220703125,4630,-65230.125,-5.219841,17,23,-5.120594824399927,6.56772252580009,RULE
ASIANPAINT,2013-07-18,2013-08-07,501.6000061035156,435.29998779296875,2509,-169872.75,-13.477665,14,20,-12.809011008413085,3.9294240859738983,RULE
SUNPHARMA,2011-12-05,2013-08-12,267.2699890136719,521.0,4314,1.0894902e+06,94.35003,424,616,-7.359592815768801,115.38146745859139,RULE
RELIANCE,2013-07-22,2013-08-19,218.0500030517578,196.10000610351562,5812,-131184.0,-10.335898,18,28,-9.653750404562588,0.0,RULE
TORNTPHARM,2013-06-20,2013-08-21,211.5,200.0,5784,-70086.25,-5.720621,42,62,-6.5011820330969305,8.037825059101644,RULE
DRREDDY,2013-04-26,2013-08-22,398.0,409.29998779296875,3154,31820.75,2.531135,82,118,-0.1507553023908592,18.655778894472363,RULE
CIPLA,2013-09-10,2013-11-21,441.0,393.5,2851,-138991.38,-11.038274,49,72,-10.918365962921628,0.12471378525369392,RULE
TCS,2013-07-15,2013-11-22,788.260009765625,980.219970703125,1583,299673.38,23.979866,88,130,0.0,38.368043241997675,RULE
NESTLEIND,2013-11-11,2013-11-29,285.0,262.20001220703125,4551,-107498.25,-8.275586,13,18,-8.3508729098136,0.0,RULE
SUNPHARMA,2013-09-27,2013-12-17,585.9500122070312,558.5999755859375,2137,-62115.875,-4.9532056,54,81,-5.085755981252483,10.13737727475612,RULE
ASIANPAINT,2013-10-23,2013-12-17,526.0,486.70001220703125,2452,-100088.375,-7.748657,38,55,-7.633078687544559,5.817485852839832,RULE
LT,2013-12-10,2014-01-06,762.0,674.72998046875,1695,-151575.5,-11.7179985,18,27,-11.456691311413225,0.0,RULE
GODREJCP,2013-07-18,2014-01-16,298.3299865722656,260.7300109863281,4219,-162172.38,-12.865287,123,182,-11.802364173857216,6.234708859550087,RULE
JSWSTEEL,2013-11-20,2014-01-28,88.58999633789062,91.52999877929688,14518,38760.375,3.0091643,48,69,-1.2868263198706709,16.75133150551669,RULE
MARUTI,2013-12-10,2014-01-29,1763.0,1615.199951171875,732,-111898.875,-8.657879,35,50,-11.17413499716392,4.69370391378332,RULE
TECHM,2013-07-15,2014-01-31,248.0,400.8999938964844,5032,764494.9,61.16899,137,200,-3.0241935483870996,76.3306402391003,RULE
VEDL,2014-01-22,2014-02-05,89.80000305175781,78.69999694824219,14993,-170212.0,-12.62334,10,14,-12.583521901714034,1.3362994515162097,RULE
TCS,2014-01-06,2014-02-10,1097.3900146484375,1055.550048828125,1207,-54398.875,-4.1008177,25,35,-3.79537118600497,6.270326465972231,RULE
TECHM,2014-03-04,2014-03-05,439.8999938964844,440.20001220703125,3074,-3135.875,-0.23155212,1,1,-0.20459056807720088,0.0,RULE
INFY,2013-08-05,2014-03-14,374.8500061035156,417.5,3358,139227.5,11.04424,151,221,-1.3338668583666058,27.78177469259555,RULE
HCLTECH,2013-07-09,2014-03-19,202.5500030517578,348.29998779296875,6098,883744.6,71.44243,172,253,0.0,92.96470018005448,RULE
WIPRO,2013-07-30,2014-03-19,75.55000305175781,99.5999984741211,16534,393298.62,31.438303,157,232,0.0,47.12110792336068,RULE
DRREDDY,2013-09-20,2014-03-27,472.1499938964844,529.4000244140625,2639,147118.12,11.789513,129,188,0.0,22.651696086413843,RULE
BRITANNIA,2013-10-30,2014-03-27,465.0,414.1199951171875,2774,-144799.12,-11.208707,103,148,-10.451614215809812,1.5806464738743253,RULE
TECHM,2014-03-07,2014-04-10,447.6000061035156,399.20001220703125,3018,-149904.75,-11.08039,23,34,-10.813224583667902,0.0,RULE
DIVISLAB,2013-12-19,2014-04-16,591.5,661.3300170898438,2198,149355.75,11.470663,80,118,-0.5494505494505475,21.1969577147612,RULE
ULTRACEMCO,2014-03-28,2014-05-02,2064.0,2046.800048828125,663,-15491.75,-1.1303842,20,35,-1.7853670342024008,9.459786821705428,RULE
SIEMENS,2014-03-11,2014-05-07,517.0499877929688,494.8500061035156,2589,-61405.5,-4.5802774,36,57,-4.322594742016827,10.975727945036361,RULE
ADANIENT,2014-03-10,2014-06-30,50.76070022583008,73.06288146972656,26344,582635.6,43.50476,75,112,0.0,77.91761134106778,RULE
RELIANCE,2014-04-10,2014-07-09,229.89999389648438,238.8000030517578,6097,49976.75,3.560102,60,90,-3.7842527965265993,16.876911413932927,RULE
LT,2014-03-10,2014-07-14,792.8300170898438,1050.0,1686,428928.0,32.040237,85,126,0.0,47.48433127193512,RULE
JSWSTEEL,2014-04-01,2014-07-14,104.47000122070312,112.80999755859375,13101,104992.375,7.6596856,69,104,-3.082225694532692,25.480994358323162,RULE
RECLTD,2014-04-21,2014-07-21,93.5,117.5999984741211,14952,355608.62,25.398636,63,91,-4.598933745195522,52.72727599118483,RULE
TVSMOTOR,2013-12-30,2014-07-28,69.5,145.0,19010,1.4291385e+06,108.008125,144,210,-3.0935273753653347,149.35252237662993,RULE
APOLLOHOSP,2014-07-18,2014-08-07,1109.9000244140625,965.0499877929688,1526,-225790.75,-13.31119,13,20,-13.257953074804718,1.1892919075160435,RULE
GAIL,2014-02-03,2014-08-11,57.88999938964844,67.6500015258789,22828,218502.62,16.50951,128,189,-3.299360628001047,32.924508135341156,RULE
HINDALCO,2014-03-27,2014-08-26,125.19999694824219,159.0,10790,360102.25,26.616383,101,152,0.0,58.146968711072255,RULE
SUNPHARMA,2014-07-09,2014-09-24,730.0,774.0999755859375,2280,95403.875,5.7234406,52,77,-0.7671199432791043,18.904109589041095,RULE
BPCL,2014-03-14,2014-09-26,60.0,86.9000015258789,22166,591381.0,44.399475,132,196,-4.500001271565757,68.24999491373698,RULE
ICICIBANK,2014-03-25,2014-09-26,225.08999633789062,266.54998779296875,5973,243235.75,18.064571,125,185,-2.3279534051389272,29.103918802009133,RULE
AXISBANK,2014-07-21,2014-09-26,402.79998779296875,375.0,4187,-121283.5,-7.1805596,46,67,-7.894734050814645,4.456309024581495,RULE
DRREDDY,2014-09-26,2014-10-09,662.4000244140625,600.0,2634,-169349.38,-9.691626,6,13,-10.439314895139141,0.0,RULE
ADANIPORTS,2014-03-04,2014-10-13,172.3000030517578,257.0,7848,659671.9,48.71163,148,223,0.0,73.99882906729303,RULE
M&M,2014-03-11,2014-10-14,505.79998779296875,642.5,2647,357285.5,26.645983,144,217,-5.2431770766524615,39.53737570783829,RULE
TECHM,2014-06-30,2014-10-17,494.8999938964844,536.0,3391,134126.38,7.980275,72,109,-5.273793983714381,19.498895071266166,RULE
TCS,2014-07-28,2014-10-20,1288.5799560546875,1245.0,1279,-60599.375,-3.6714315,53,84,-5.614705959532007,7.699956243089856,RULE
HCLTECH,2014-09-24,2014-10-20,431.25,382.5,4066,-203180.62,-11.570043,14,26,-12.73043336730072,1.7855100769927468,RULE
TITAN,2014-09-30,2014-11-20,400.70001220703125,365.0,4371,-161065.12,-9.182274,30,51,-8.560024273926137,4.666828330364847,RULE
TVSMOTOR,2014-08-12,2014-11-26,182.3000030517578,221.1999969482422,9083,347831.25,20.974981,67,106,-4.306092140484985,43.69172124076135,RULE
GAIL,2014-10-22,2014-12-03,79.9000015258789,76.30000305175781,21647,-83001.125,-4.791689,27,42,-4.505630044268627,9.812260560910403,RULE
DIVISLAB,2014-09-30,2014-12-09,892.5,832.0,1962,-123776.25,-7.0579586,43,70,-6.817924435399158,5.070028011204486,RULE
INFY,2014-10-13,2014-12-09,486.1700134277344,495.69000244140625,3511,28253.75,1.6527414,37,57,-2.9927839868119754,12.252910537744487,RULE
DRREDDY,2014-11-26,2014-12-09,716.0,666.0,2532,-131848.88,-7.2618723,9,13,-7.3882715662098475,1.35475030824459,RULE
BAJAJ-AUTO,2014-10-23,2014-12-18,2438.0,2419.0,711,-18689.0,-1.0765433,37,56,-1.4766201804757961,7.013945857260051,RULE
HINDUNILVR,2014-08-07,2014-12-22,707.0,758.7999877929688,2336,115868.5,7.0052266,88,137,-1.2800548504906306,16.64073895531295,RULE
ITC,2014-12-09,2015-01-07,228.5,205.85000610351562,8213,-191375.38,-10.182327,20,29,-9.102845974511077,0.0,RULE
PNB,2014-12-19,2015-02-02,224.4499969482422,184.64999389648438,8160,-329775.38,-17.978668,29,45,-17.88371572083588,0.0,RULE
ASIANPAINT,2014-07-28,2015-02-03,640.0,809.7999877929688,2576,431802.62,26.152218,124,190,-5.531253814697267,42.22656250000001,RULE
KOTAKBANK,2014-08-26,2015-02-09,104.5,125.0999984741211,16644,337134.12,19.354307,109,167,-5.071773255270628,33.97129186602872,RULE
ADANIPORTS,2014-12-31,2015-02-09,316.79998779296875,296.70001220703125,5891,-123830.125,-6.625235,27,40,-5.239891485344916,9.501264918982955,RULE
MARUTI,2014-03-19,2015-02-10,1873.0,3393.0,713,1.078128e+06,80.61057,218,328,-0.8782675478844149,98.9215188909837,RULE
CIPLA,2014-10-29,2015-02-10,652.9000244140625,630.0,2672,-66330.75,-3.7964761,70,104,-8.224844570227074,8.293760354428304,RULE
TVSMOTOR,2014-12-30,2015-02-25,270.1000061035156,269.54998779296875,6891,-9368.25,-0.50257444,39,57,-0.9811158225108585,18.526474422123517,RULE
BEL,2015-01-01,2015-03-23,29.799999237060547,32.45000076293945,63042,161174.88,8.566439,55,81,-4.026841900379818,35.4026829099382,RULE
ADANIENT,2015-02-02,2015-03-23,108.78121948242188,102.3344955444336,18857,-127537.5,-6.208122,34,49,-6.460218041976207,10.89162060886908,RULE
CUMMINSIND,2014-03-14,2015-03-27,527.25,847.0,2522,801210.6,60.163628,252,378,-0.531055057936225,77.88525830518019,RULE
AXISBANK,2014-10-22,2015-03-27,427.0,548.0,4050,484127.0,27.952814,106,156,-0.7611241217798548,51.64870679797278,RULE
HCLTECH,2015-02-10,2015-04-07,496.25,469.8999938964844,3977,-110557.625,-5.5934725,37,56,-6.0957178841309805,4.060458320214111,RULE
MUTHOOTFIN,2014-05-05,2015-04-16,184.8000030517578,193.0,7430,56715.375,4.124379,232,346,-7.088747774450333,25.811686234054143,RULE
WIPRO,2015-02-09,2015-04-16,117.94999694824219,111.9000015258789,16582,-106038.0,-5.4134727,44,66,-5.171681756632718,5.0869013609494695,RULE
EICHERMOT,2015-02-03,2015-04-21,1649.5,1490.0,1231,-202141.62,-9.940184,51,77,-10.506216964421034,2.7432555319793828,RULE
BRITANNIA,2015-01-07,2015-04-22,945.969970703125,1034.75,1967,168786.25,9.057415,70,105,-2.031773872149356,23.92254044384936,RULE
SUNPHARMA,2015-03-26,2015-04-22,1052.800048828125,963.0,1883,-174787.12,-8.803642,16,27,-9.555474159891231,11.065728970061928,RULE
BOSCHLTD,2014-03-31,2015-04-23,10716.0,23815.0,129,1.6830892e+06,121.57207,257,388,-4.70184405911721,158.09910778858716,RULE
INFY,2015-02-09,2015-04-24,550.0,533.97998046875,3556,-62749.25,-3.203565,50,74,-3.5454545454545405,5.669089577414765,RULE
SIEMENS,2015-02-11,2015-04-27,879.3499755859375,971.1500244140625,2275,202530.25,10.108709,49,75,0.0,27.520328278709293,RULE
PIDILITIND,2014-07-17,2015-04-28,172.8000030517578,273.3999938964844,9830,982318.75,57.743645,187,285,0.0,81.59721195084586,RULE
DRREDDY,2015-04-07,2015-04-28,733.5999755859375,677.4000244140625,2663,-155296.75,-7.9374495,14,21,-7.701745076377975,3.530537796620803,RULE
HDFCBANK,2014-03-11,2015-05-04,183.60000610351562,248.5,7292,468524.38,34.94314,277,419,-2.5599194176395224,49.128528698739494,RULE
DIVISLAB,2015-04-07,2015-05-04,947.4500122070312,865.0,2062,-175617.88,-8.975792,17,27,-9.047446370136324,2.562664831800454,RULE
ADANIPORTS,2015-05-05,2015-05-06,349.6000061035156,340.3500061035156,5273,-54232.375,-2.9375017,1,1,-1.9736824302117761,0.0,RULE
BRITANNIA,2015-05-06,2015-05-07,1178.0,1122.5,1556,-91727.375,-4.9968123,1,1,-4.613750049740029,0.0,RULE
ADANIENT,2015-05-14,2015-06-02,119.0611343383789,106.57423400878906,15583,-199857.5,-10.755939,13,19,-11.170727959439642,11.512195540813241,RULE
ADANIPORTS,2015-05-22,2015-06-04,347.54998779296875,301.0,5418,-257478.62,-13.653183,9,13,-14.472734731595448,0.4028267769344618,RULE
EICHERMOT,2015-05-13,2015-07-28,1745.5,1944.5,1054,203912.12,11.067045,54,76,-1.9851059532547954,22.305935127828704,RULE
COALINDIA,2015-07-01,2015-08-12,404.0,377.5,4797,-132743.88,-6.839311,30,42,-7.05445544554455,4.93812183342357,RULE
BPCL,2015-02-25,2015-08-13,112.19999694824219,131.0,18189,335317.75,16.406048,117,169,-6.105168146556183,30.83779593993803,RULE
BHARTIARTL,2015-06-19,2015-08-13,418.6499938964844,397.54998779296875,4542,-101397.0,-5.324465,39,55,-6.52095740856955,4.3950780281234,RULE
IOC,2015-07-03,2015-08-13,51.189998626708984,46.779998779296875,38031,-173305.62,-8.88871,29,41,-7.696813308084838,13.635475150402577,RULE
BEL,2015-08-04,2015-08-20,41.900001525878906,36.849998474121094,48666,-251512.12,-12.315959,12,16,-12.17184272814028,0.0,RULE
BAJFINANCE,2014-10-28,2015-08-25,28.0,49.0,61919,1.2931474e+06,74.47579,206,301,-1.7857142857142905,103.57142857142856,RULE
BAJAJFINSV,2014-11-28,2015-08-25,114.69999694824219,171.8000030517578,16114,913184.6,49.33338,185,270,0.0,76.67829057391273,RULE
MARUTI,2015-04-29,2015-08-25,3839.0,4299.0,476,213149.38,11.646843,83,118,-7.694709620832252,21.69445422391898,RULE
BRITANNIA,2015-05-25,2015-08-25,1224.8699951171875,1503.0,1539,421744.75,22.339333,66,92,0.0,38.742891141089885,RULE
LT,2015-07-13,2015-08-25,1250.9300537109375,1099.969970703125,1557,-240535.5,-12.331236,31,43,-13.048699410077603,0.0,RULE
HDFCBANK,2015-07-14,2015-08-25,273.8999938964844,256.20001220703125,7141,-132073.75,-6.7424,30,42,-6.9733447500349595,1.7889718896219708,RULE
SIEMENS,2015-07-15,2015-08-25,1127.550048828125,952.7999877929688,1741,-309672.75,-15.751338,29,41,-17.130062174606387,3.0996363494639523,RULE
CIPLA,2015-08-17,2015-08-25,744.9500122070312,649.0,2698,-264514.5,-13.14103,6,8,-14.645282882520904,0.0,RULE
GODREJCP,2015-07-01,2015-09-08,410.0,391.29998779296875,4727,-94076.625,-4.846871,49,69,-6.9536609184451255,14.50487834651295,RULE
DIVISLAB,2015-08-12,2015-09-08,1071.5,1040.0999755859375,1865,-64468.25,-3.2212436,19,27,-2.277183799725857,13.854405149031734,RULE
ADANIPORTS,2015-08-17,2015-09-08,364.0,323.6400146484375,5523,-228605.12,-11.354256,16,22,-11.362633338341343,1.2499966464199819,RULE
TORNTPHARM,2015-04-07,2015-09-11,625.4500122070312,709.75,3124,257096.25,13.138353,111,157,-6.475337630434652,31.905025805150267,RULE
MARUTI,2015-09-30,2015-10-13,4710.0,4231.0,399,-196472.25,-10.438943,8,13,-10.151802597531844,0.0,RULE
DRREDDY,2015-07-16,2015-11-09,762.0,714.0,2599,-130506.125,-6.579894,78,116,-4.704721205503604,14.10761154855642,RULE
CUMMINSIND,2015-07-08,2015-11-11,964.0,1016.0,2018,98942.5,5.0784826,86,126,-1.737551867219922,23.630710459349057,RULE
APOLLOHOSP,2015-10-06,2015-11-11,1485.050048828125,1282.9000244140625,1271,-262209.88,-13.871116,25,36,-14.282353502066902,0.9393589921688594,RULE
SHREECEM,2014-03-12,2015-11-18,5177.47998046875,10800.0,257,1.4388282e+06,107.97083,413,616,-2.4154619441411618,148.2462595531146,RULE
INFY,2015-08-19,2015-11-19,585.0,515.1300048828125,3445,-246387.12,-12.207365,61,92,-12.82051282051282,1.0051290397970147,RULE
MARUTI,2015-11-11,2016-01-08,4730.0,4286.2998046875,388,-177403.12,-9.652,39,58,-9.769558089984143,0.3541226215644899,RULE
BAJFINANCE,2015-12-21,2016-01-19,57.5,55.0,31700,-84599.375,-4.634351,20,29,-4.347826086956519,9.565217391304337,RULE
BAJAJFINSV,2015-12-03,2016-02-03,204.0,181.8000030517578,8937,-203573.25,-11.149305,42,62,-10.882351445216754,0.0,RULE
RELIANCE,2016-01-12,2016-02-05,251.39999389648438,233.3000030517578,7248,-136458.5,-7.4776707,17,24,-7.756563434138053,2.0684217713912822,RULE
HINDZINC,2016-04-01,2016-04-07,183.85000610351562,163.3000030517578,9878,-208136.75,-11.443663,4,6,-11.781345087317451,2.3660542291618514,RULE
TVSMOTOR,2016-03-23,2016-05-04,316.45001220703125,279.0,5801,-222428.88,-12.098521,25,42,-9.164164601462332,5.925106423359261,RULE
POWERGRID,2016-05-24,2016-05-25,80.25,79.69999694824219,22667,-17905.25,-0.98285675,1,1,-1.5576323987538943,0.0,RULE
INFY,2016-03-21,2016-06-15,594.0,591.8499755859375,3075,-12081.125,-0.6604254,57,86,-1.8720530500315635,6.700334645280925,RULE
GRASIM,2016-03-31,2016-08-11,765.3499755859375,963.9500122070312,2405,471394.5,25.571632,91,133,-0.16985533866039626,37.59065557190744,RULE
PIDILITIND,2016-02-23,2016-08-26,318.5,343.1000061035156,5680,134091.12,7.4010134,125,185,-9.324964586195051,17.990577015060836,RULE
NTPC,2016-06-06,2016-09-14,123.33000183105469,126.66999816894531,15270,45275.5,2.4005175,68,100,-0.6081245348778963,12.705747130703093,RULE
AXISBANK,2016-08-16,2016-09-26,593.9500122070312,559.0999755859375,3603,-131796.38,-6.149477,27,41,-6.145298299493474,7.062885991221912,RULE
ITC,2016-05-27,2016-09-28,209.3000030517578,213.0,8923,27362.875,1.4629483,84,124,-3.6072637083960135,9.460106432421544,RULE
JSWSTEEL,2016-01-06,2016-09-30,108.30000305175781,167.1999969482422,16884,987490.1,53.92349,181,268,-10.203141957878703,71.9852163049526,RULE
HDFCBANK,2016-04-28,2016-10-18,281.0,310.79998779296875,6442,186252.88,10.273659,117,173,-0.8896797153024938,16.797157369050275,RULE
BAJAJ-AUTO,2016-06-06,2016-10-18,2576.5,2688.0,730,75630.375,4.0150642,90,134,-3.066175043663888,16.922181253638648,RULE
ASIANPAINT,2016-05-13,2016-10-28,928.75,1081.0,1950,291008.88,16.044342,114,168,0.0,30.99326789619785,RULE
INDHOTEL,2016-06-03,2016-10-28,120.44999694824219,112.5,15614,-129587.25,-6.880033,99,147,-7.4719802640321635,10.087180957334807,RULE
BRITANNIA,2016-08-26,2016-10-28,1742.3499755859375,1617.0,1223,-159465.62,-7.4723005,41,63,-7.822764006523775,1.5840661160313685,RULE
BAJFINANCE,2016-02-04,2016-11-03,64.0,103.0,28159,1.0911472e+06,60.455418,183,273,-10.15625,81.25,RULE
TATAPOWER,2016-06-13,2016-11-07,77.0,75.25,24199,-47874.75,-2.5654733,99,147,-8.636365618024556,8.636365618024545,RULE
CANBK,2016-09-15,2016-11-07,57.08000183105469,54.2400016784668,37829,-113751.25,-5.260128,35,53,-7.4281736903519135,7.866148773188586,RULE
GODREJCP,2016-04-05,2016-11-10,472.3299865722656,508.8299865722656,3840,134508.5,7.4049473,148,219,-6.7283466395870235,19.073528867324406,RULE
MARUTI,2016-11-02,2016-11-10,5805.0,5505.5,370,-117092.375,-5.443442,6,8,-7.098187849913873,0.009471226313517711,RULE
SHREECEM,2016-04-20,2016-11-11,13100.0,15695.0,139,354701.12,19.45026,141,205,-5.222134422709923,37.29847030057252,RULE
ULTRACEMCO,2016-04-20,2016-11-15,3420.0,3615.0,535,98679.375,5.3851247,142,209,-9.359651978252925,20.331874200475152,RULE
BAJAJFINSV,2016-06-17,2016-11-16,206.5,288.5,9105,739849.5,39.29094,101,152,-3.0024198296572324,67.50605031306749,RULE
IOC,2016-09-26,2016-11-16,78.48999786376953,76.63999938964844,27798,-57894.75,-2.64948,34,51,-2.9048271644167123,13.861645023479664,RULE
TVSMOTOR,2016-10-03,2016-11-16,369.79998779296875,352.6499938964844,5907,-107706.375,-4.9233017,29,44,-6.030283539504422,11.438620796880183,RULE
MUTHOOTFIN,2016-06-02,2016-11-17,246.0,309.0,7640,474959.62,25.233482,113,168,-1.565043131510413,62.52032024104422,RULE
BAJAJHLDNG,2016-11-02,2016-11-18,2170.0,1936.0,990,-237757.5,-11.050665,11,16,-11.54838597170219,1.4930830573156584,RULE
TATASTEEL,2016-10-19,2016-11-21,38.11000061035156,34.150001525878906,57758,-234982.12,-10.659403,22,33,-10.522178095009682,2.83389661259692,RULE
KOTAKBANK,2016-05-30,2016-11-22,149.6999969482422,153.0,12457,35452.0,1.898253,119,176,-1.9372037111577423,9.819637440156148,RULE
