label,stack,entry,entry_L,group,hard_pct,hard_atr,be_after,lock_after,lock_trail,trail_pct,trail_chand,trail_atr,rule,time_bars,time_min_gain,block_bars,book_dd_kill,cost_bps,offset,window,cagr,maxdd,calmar,sharpe,trades,win_rate,avg_win,avg_loss,expectancy,med_hold_d,worst_mae,med_mae,max_loss_streak,trades_per_yr,avg_invested,eligible,pct_STOP,pct_RULE,pct_TIME,pct_BOOKKILL,book_kills,tax_paid,cost_paid
TRAIL10_T63_g0_BK20__E252_o07,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,7,full,11.0,-20.22,0.544,0.898,1191,42.7,19.45,-7.19,4.171,53,-33.7,-5.0,18,59.2,0.677,False,91.3,0.0,7.1,0.3,1,14545598,6048003
TRAIL10_T63_g0_BK20__E189_o08,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,8,full,11.78,-20.08,0.587,0.929,1243,42.6,20.02,-7.39,4.3,53,-33.7,-5.0,21,62.1,0.694,True,90.7,0.0,6.7,1.3,1,17169760,6763247
TRAIL10_T63_g0_BK20__E252_o08,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,8,full,10.98,-20.21,0.543,0.895,1192,42.6,19.44,-7.2,4.152,53,-33.7,-5.0,18,59.5,0.679,False,91.3,0.0,7.0,0.3,1,14353607,5978055
TRAIL10_T63_g0_BK20__E189_o09,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,9,full,11.61,-20.08,0.578,0.917,1243,42.4,19.99,-7.38,4.221,53,-33.7,-5.0,21,62.3,0.694,True,90.7,0.0,6.7,1.3,1,16385011,6499164
TRAIL10_T63_g0_BK20__E252_o09,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,9,full,10.9,-20.21,0.539,0.887,1192,42.5,19.32,-7.17,4.096,53,-33.7,-5.0,18,59.8,0.68,False,91.3,0.0,7.0,0.3,1,13904378,5808960
TRAIL10_T63_g0_BK20__E189_o10,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,10,full,11.43,-20.08,0.569,0.904,1242,42.1,19.96,-7.36,4.145,51,-33.7,-5.0,21,62.5,0.694,True,90.7,0.0,6.7,1.3,1,15643087,6235385
TRAIL10_T63_g0_BK20__E252_o10,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,10,full,10.65,-20.21,0.527,0.87,1191,42.1,19.3,-7.15,3.998,52,-33.7,-5.0,18,60.0,0.679,False,91.3,0.0,7.1,0.3,1,13106653,5524864
TRAIL10_T63_g0_BK20__E189_o11,TRAIL10_T63_g0_BK20,E189,189,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,11,full,11.28,-20.07,0.562,0.897,1235,41.7,20.16,-7.38,4.105,51,-33.7,-5.2,21,62.4,0.692,False,90.7,0.0,6.7,1.3,1,15058770,6030272
TRAIL10_T63_g0_BK20__E252_o11,TRAIL10_T63_g0_BK20,E252,252,book_kill,0,0,0,0,0,0.1,0,0,,63,0.0,0,0.2,15.0,11,full,10.56,-20.21,0.522,0.866,1184,41.8,19.49,-7.18,3.972,52,-33.7,-5.1,18,59.9,0.678,False,91.2,0.0,7.1,0.3,1,12739434,5383388
TRAIL10_T63_g0__E189_o00,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,0,full,12.22,-20.18,0.605,0.951,1278,42.6,20.53,-7.4,4.489,54,-33.7,-5.1,21,61.8,0.698,True,92.0,0.0,6.7,0.0,0,20407486,7938264
TRAIL10_T63_g0__E252_o00,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,0,full,11.46,-21.52,0.533,0.919,1227,42.7,19.84,-7.21,4.344,55,-33.7,-5.0,18,59.3,0.677,True,91.6,0.0,7.1,0.0,0,17245548,7046442
TRAIL10_T63_g0__E189_o01,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,1,full,11.97,-20.18,0.593,0.928,1270,42.5,20.32,-7.39,4.393,55,-33.7,-5.1,21,61.6,0.697,True,92.0,0.0,6.8,0.0,0,19133970,7474088
TRAIL10_T63_g0__E252_o01,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,1,full,11.21,-21.52,0.521,0.895,1221,42.4,19.76,-7.19,4.242,55,-33.7,-5.1,18,59.2,0.676,False,91.6,0.0,7.1,0.0,0,16162783,6652750
TRAIL10_T63_g0__E189_o02,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,2,full,11.67,-20.18,0.578,0.916,1273,42.3,20.17,-7.41,4.268,54,-33.7,-5.1,21,62.0,0.696,True,92.1,0.0,6.7,0.0,0,17975938,7090900
TRAIL10_T63_g0__E252_o02,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,2,full,10.98,-21.52,0.51,0.889,1222,42.5,19.52,-7.21,4.14,54,-33.7,-5.0,18,59.5,0.675,False,91.8,0.0,6.9,0.0,0,15304986,6323160
TRAIL10_T63_g0__E189_o03,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,3,full,11.35,-20.17,0.563,0.884,1272,41.8,20.24,-7.41,4.151,51,-33.7,-5.1,21,62.2,0.695,False,92.1,0.0,6.7,0.0,0,16748649,6655742
TRAIL10_T63_g0__E252_o03,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,3,full,10.59,-21.51,0.492,0.848,1223,41.6,19.7,-7.21,3.987,51,-33.7,-5.1,18,59.8,0.674,False,91.7,0.0,7.0,0.0,0,14067136,5910876
TRAIL10_T63_g0__E189_o04,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,4,full,11.23,-20.17,0.557,0.89,1265,41.6,20.35,-7.47,4.097,52,-33.7,-5.2,24,62.1,0.693,False,92.0,0.0,6.7,0.0,0,15962248,6376516
TRAIL10_T63_g0__E252_o04,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,4,full,10.46,-21.51,0.486,0.854,1216,41.4,19.79,-7.26,3.93,52,-33.7,-5.2,23,59.7,0.673,False,91.6,0.0,7.1,0.0,0,13386680,5653317
TRAIL10_T63_g0__E189_o05,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,5,full,11.67,-20.17,0.578,0.924,1244,42.1,20.38,-7.39,4.306,54,-33.7,-5.1,21,61.3,0.694,True,91.9,0.0,6.8,0.0,0,17348206,6817393
TRAIL10_T63_g0__E252_o05,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,5,full,10.95,-21.51,0.509,0.895,1193,42.2,19.72,-7.2,4.17,54,-33.7,-5.1,18,58.8,0.674,False,91.6,0.0,7.0,0.0,0,14696823,6060598
TRAIL10_T63_g0__E189_o06,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,6,full,11.73,-20.17,0.582,0.927,1243,42.2,20.38,-7.38,4.323,54,-33.7,-5.1,21,61.6,0.698,True,91.9,0.0,6.8,0.0,0,17400820,6830267
TRAIL10_T63_g0__E252_o06,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,6,full,10.97,-21.51,0.51,0.893,1194,42.0,19.81,-7.18,4.167,54,-33.7,-5.0,18,59.1,0.677,False,91.5,0.0,7.2,0.0,0,14679128,6078058
TRAIL10_T63_g0__E189_o07,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,7,full,11.77,-20.17,0.583,0.928,1243,42.2,20.39,-7.38,4.325,54,-33.7,-5.1,21,61.8,0.7,True,91.9,0.0,6.8,0.0,0,17361890,6813545
TRAIL10_T63_g0__E252_o07,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,7,full,11.03,-21.52,0.513,0.896,1193,42.1,19.81,-7.17,4.183,54,-33.7,-5.0,18,59.3,0.68,False,91.5,0.0,7.2,0.0,0,14724868,6088672
TRAIL10_T63_g0__E189_o08,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,8,full,11.83,-20.17,0.587,0.93,1243,42.2,20.36,-7.38,4.335,54,-33.7,-5.1,21,62.1,0.703,True,91.9,0.0,6.8,0.0,0,17400416,6816802
TRAIL10_T63_g0__E252_o08,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,8,full,11.01,-21.51,0.512,0.893,1194,42.0,19.8,-7.18,4.164,54,-33.7,-5.0,18,59.6,0.682,False,91.5,0.0,7.2,0.0,0,14530297,6018444
TRAIL10_T63_g0__E189_o09,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,9,full,11.72,-20.17,0.581,0.922,1243,42.1,20.31,-7.37,4.272,54,-33.7,-5.1,21,62.3,0.704,True,91.9,0.0,6.8,0.0,0,16771746,6600937
TRAIL10_T63_g0__E252_o09,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,9,full,10.92,-21.51,0.508,0.885,1194,42.0,19.68,-7.15,4.108,54,-33.7,-5.0,18,59.9,0.683,False,91.5,0.0,7.2,0.0,0,14076086,5848376
TRAIL10_T63_g0__E189_o10,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,10,full,11.45,-20.17,0.568,0.904,1242,41.7,20.29,-7.36,4.17,53,-33.7,-5.1,21,62.5,0.703,True,91.9,0.0,6.8,0.0,0,15761087,6262353
TRAIL10_T63_g0__E252_o10,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,10,full,10.68,-21.51,0.496,0.868,1193,41.6,19.66,-7.13,4.01,53,-33.7,-5.1,18,60.1,0.683,False,91.5,0.0,7.2,0.0,0,13270465,5562130
TRAIL10_T63_g0__E189_o11,TRAIL10_T63_g0,E189,189,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,11,full,11.31,-20.16,0.561,0.897,1235,41.3,20.51,-7.39,4.131,53,-33.7,-5.2,21,62.4,0.702,False,91.8,0.0,6.9,0.0,0,15170040,6054842
TRAIL10_T63_g0__E252_o11,TRAIL10_T63_g0,E252,252,time_stop,0,0,0,0,0,0.1,0,0,,63,0.0,0,0,15.0,11,full,10.62,-21.51,0.494,0.87,1184,41.5,19.77,-7.16,4.006,53,-33.7,-5.1,18,59.9,0.681,False,91.6,0.0,7.1,0.0,0,12958924,5415082
TRAIL20_T63_g0__E189_o00,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,0,full,16.73,-27.64,0.605,1.058,538,38.1,55.53,-7.94,16.244,98,-25.6,-6.3,21,26.0,0.835,True,54.3,0.0,42.8,0.0,0,34642676,5824877
TRAIL20_T63_g0__E252_o00,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,0,full,16.54,-26.57,0.622,1.057,494,41.1,51.73,-7.48,16.853,106,-25.6,-6.6,17,23.9,0.82,True,55.5,0.0,41.3,0.0,0,33381736,5148746
TRAIL20_T63_g0__E189_o01,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,1,full,16.53,-27.64,0.598,1.049,537,37.4,56.03,-7.85,16.061,98,-26.5,-6.3,22,26.1,0.835,True,54.0,0.0,43.0,0.0,0,32804024,5536764
TRAIL20_T63_g0__E252_o01,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,1,full,16.47,-26.25,0.627,1.056,491,40.9,51.82,-7.43,16.828,106,-26.5,-6.5,17,23.8,0.819,True,55.4,0.0,41.3,0.0,0,32426592,5007634
TRAIL20_T63_g0__E189_o02,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,2,full,16.19,-27.64,0.586,1.028,535,36.6,57.21,-8.08,15.837,98,-25.6,-6.5,22,26.1,0.834,True,54.4,0.0,42.6,0.0,0,30686472,5202544
TRAIL20_T63_g0__E252_o02,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,2,full,16.14,-25.43,0.634,1.035,489,40.1,52.88,-7.7,16.585,101,-25.6,-6.7,17,23.8,0.819,True,55.8,0.0,40.9,0.0,0,30322692,4704304
TRAIL20_T63_g0__E189_o03,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,3,full,16.04,-27.63,0.581,1.018,535,36.4,57.24,-8.13,15.694,98,-25.6,-6.6,22,26.2,0.834,True,55.0,0.0,42.1,0.0,0,29554620,5025346
TRAIL20_T63_g0__E252_o03,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,3,full,15.97,-24.91,0.641,1.025,489,39.9,52.9,-7.77,16.42,101,-25.6,-6.8,17,23.9,0.818,True,56.4,0.0,40.3,0.0,0,29134764,4534414
TRAIL20_T63_g0__E189_o04,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,4,full,15.61,-27.63,0.565,1.0,537,35.6,58.33,-8.51,15.264,98,-25.6,-6.9,23,26.4,0.834,True,54.7,0.0,42.5,0.0,0,26560608,4606408
TRAIL20_T63_g0__E252_o04,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,4,full,15.57,-24.41,0.638,1.008,490,39.0,53.85,-8.19,15.995,101,-25.6,-6.9,23,24.1,0.818,True,56.5,0.0,40.2,0.0,0,26330158,4135707
TRAIL20_T63_g0__E189_o05,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,5,full,16.66,-27.64,0.603,1.063,517,36.9,58.33,-7.89,16.572,98,-25.6,-6.3,22,25.5,0.834,True,53.0,0.0,44.1,0.0,0,32018416,5437666
TRAIL20_T63_g0__E252_o05,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,5,full,16.61,-26.02,0.638,1.072,470,40.6,53.85,-7.45,17.466,105,-25.6,-6.6,17,23.2,0.818,True,54.7,0.0,41.9,0.0,0,31735786,4876237
TRAIL20_T63_g0__E189_o06,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,6,full,16.78,-27.64,0.607,1.068,515,37.1,58.28,-7.83,16.69,98,-25.6,-6.3,22,25.5,0.838,True,53.2,0.0,43.7,0.0,0,32324988,5426072
TRAIL20_T63_g0__E252_o06,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,6,full,16.73,-26.16,0.639,1.076,469,40.7,53.85,-7.38,17.556,105,-25.6,-6.5,17,23.2,0.822,True,54.6,0.0,42.0,0.0,0,31957614,4905081
TRAIL20_T63_g0__E189_o07,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,7,full,16.84,-27.64,0.609,1.069,515,37.1,58.3,-7.83,16.696,98,-25.6,-6.3,22,25.6,0.841,True,53.2,0.0,43.7,0.0,0,32240508,5411278
TRAIL20_T63_g0__E252_o07,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,7,full,16.98,-26.22,0.648,1.089,468,40.8,54.25,-7.31,17.809,105,-25.6,-6.5,17,23.3,0.825,True,54.5,0.0,42.1,0.0,0,33102812,5060643
TRAIL20_T63_g0__E189_o08,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,8,full,16.88,-27.64,0.611,1.07,515,37.1,58.26,-7.83,16.683,98,-25.6,-6.3,22,25.7,0.845,True,53.2,0.0,43.7,0.0,0,32004290,5373026
TRAIL20_T63_g0__E252_o08,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,8,full,16.82,-26.14,0.643,1.078,469,40.7,53.83,-7.38,17.548,105,-25.6,-6.5,17,23.4,0.828,True,54.6,0.0,42.0,0.0,0,31639664,4857090
TRAIL20_T63_g0__E189_o09,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,9,full,16.99,-27.64,0.615,1.074,513,37.0,58.57,-7.82,16.773,98,-25.6,-6.3,22,25.7,0.846,True,52.6,0.0,44.2,0.0,0,32137620,5384596
TRAIL20_T63_g0__E252_o09,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,9,full,16.95,-26.03,0.651,1.084,468,40.6,54.24,-7.35,17.651,105,-25.6,-6.5,17,23.5,0.83,True,54.1,0.0,42.5,0.0,0,31921726,4889464
TRAIL20_T63_g0__E189_o10,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,10,full,16.29,-27.63,0.589,1.034,515,36.7,57.17,-7.71,16.099,98,-25.6,-6.5,22,25.9,0.847,True,51.8,0.0,45.0,0.0,0,28048408,4764248
TRAIL20_T63_g0__E252_o10,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,10,full,16.58,-25.12,0.66,1.066,472,39.6,54.43,-7.3,17.159,105,-25.6,-6.6,17,23.8,0.829,True,53.0,0.0,43.6,0.0,0,29550034,4550088
TRAIL20_T63_g0__E189_o11,TRAIL20_T63_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,11,full,16.65,-27.63,0.603,1.06,511,36.2,59.47,-7.91,16.486,98,-25.6,-6.8,22,25.8,0.843,True,53.0,0.0,43.8,0.0,0,29639414,4976208
TRAIL20_T63_g0__E252_o11,TRAIL20_T63_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,63,0.0,0,0,15.0,11,full,16.7,-25.92,0.644,1.077,463,39.7,55.49,-7.45,17.559,104,-25.6,-6.8,17,23.4,0.827,True,54.2,0.0,42.3,0.0,0,29889956,4576868
TRAIL10__E189_o00,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,0,full,12.19,-20.84,0.585,0.956,1230,43.4,20.83,-7.74,4.662,51,-33.7,-5.3,21,59.4,0.701,True,98.6,0.0,0.0,0.0,0,19796396,7662515
TRAIL10__E252_o00,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,0,full,11.27,-21.58,0.522,0.91,1182,43.1,20.33,-7.56,4.449,53,-33.7,-5.3,21,57.1,0.682,False,98.5,0.0,0.0,0.0,0,16199407,6758438
TRAIL10__E189_o01,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,1,full,11.96,-20.95,0.571,0.934,1221,43.4,20.64,-7.74,4.577,52,-33.7,-5.3,21,59.2,0.7,True,98.6,0.0,0.0,0.0,0,18642228,7239900
TRAIL10__E252_o01,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,1,full,11.09,-21.58,0.514,0.89,1176,42.9,20.21,-7.56,4.365,53,-33.7,-5.3,21,57.1,0.681,False,98.5,0.0,0.0,0.0,0,15160204,6364258
TRAIL10__E189_o02,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,2,full,11.65,-20.96,0.556,0.921,1225,43.1,20.52,-7.75,4.436,51,-33.7,-5.3,21,59.7,0.699,True,98.6,0.0,0.0,0.0,0,17436610,6861834
TRAIL10__E252_o02,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,2,full,10.73,-21.58,0.497,0.873,1181,42.6,20.06,-7.56,4.206,52,-33.7,-5.3,21,57.5,0.68,False,98.5,0.0,0.0,0.0,0,14264867,6079902
TRAIL10__E189_o03,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,3,full,11.31,-20.83,0.543,0.887,1224,42.6,20.54,-7.76,4.307,50,-33.7,-5.3,21,59.9,0.698,False,98.6,0.0,0.0,0.0,0,16170059,6412448
TRAIL10__E252_o03,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,3,full,10.49,-21.58,0.486,0.845,1178,42.2,20.11,-7.57,4.11,50,-33.7,-5.3,19,57.6,0.679,False,98.5,0.0,0.0,0.0,0,13245836,5665120
TRAIL10__E189_o04,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,4,full,11.21,-20.95,0.535,0.895,1216,42.4,20.69,-7.8,4.264,50,-33.7,-5.4,24,59.7,0.697,False,98.6,0.0,0.0,0.0,0,15495433,6156461
TRAIL10__E252_o04,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,4,full,10.35,-21.57,0.48,0.851,1171,41.9,20.21,-7.62,4.048,51,-33.7,-5.3,23,57.5,0.678,False,98.5,0.0,0.0,0.0,0,12571979,5411790
TRAIL10__E189_o05,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,5,full,11.67,-20.95,0.557,0.931,1195,43.0,20.71,-7.75,4.493,51,-33.7,-5.3,21,58.9,0.698,True,98.6,0.0,0.0,0.0,0,16932972,6613588
TRAIL10__E252_o05,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,5,full,10.81,-21.58,0.501,0.887,1150,42.6,20.23,-7.56,4.282,52,-33.7,-5.3,21,56.7,0.679,False,98.4,0.0,0.0,0.0,0,13783915,5812923
TRAIL10__E189_o06,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,6,full,11.74,-20.95,0.56,0.934,1194,43.0,20.71,-7.73,4.511,51,-33.7,-5.3,21,59.1,0.701,True,98.6,0.0,0.0,0.0,0,16992442,6628391
TRAIL10__E252_o06,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,6,full,10.85,-21.58,0.503,0.889,1149,42.6,20.23,-7.56,4.293,52,-33.7,-5.3,21,56.9,0.682,False,98.4,0.0,0.0,0.0,0,13764258,5809330
TRAIL10__E189_o07,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,7,full,11.77,-20.95,0.562,0.935,1194,43.0,20.72,-7.73,4.514,51,-33.7,-5.3,21,59.4,0.704,True,98.6,0.0,0.0,0.0,0,16947866,6610061
TRAIL10__E252_o07,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,7,full,10.93,-21.58,0.507,0.893,1148,42.7,20.24,-7.54,4.316,52,-33.7,-5.3,21,57.1,0.685,False,98.4,0.0,0.0,0.0,0,13876016,5834820
TRAIL10__E189_o08,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,8,full,11.74,-20.83,0.564,0.931,1195,43.0,20.68,-7.73,4.486,51,-33.7,-5.3,21,59.7,0.707,True,98.6,0.0,0.0,0.0,0,16644075,6517456
TRAIL10__E252_o08,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,8,full,10.91,-21.58,0.506,0.89,1149,42.6,20.22,-7.55,4.297,52,-33.7,-5.3,21,57.4,0.687,False,98.4,0.0,0.0,0.0,0,13690203,5767122
TRAIL10__E189_o09,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,9,full,11.67,-20.94,0.557,0.926,1194,42.9,20.65,-7.73,4.442,51,-33.7,-5.3,21,59.9,0.707,True,98.6,0.0,0.0,0.0,0,16205698,6354257
TRAIL10__E252_o09,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,9,full,10.79,-21.58,0.5,0.881,1149,42.5,20.17,-7.54,4.228,52,-33.7,-5.3,21,57.6,0.688,False,98.4,0.0,0.0,0.0,0,13176984,5584108
TRAIL10__E189_o10,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,10,full,11.38,-20.83,0.546,0.905,1194,42.5,20.61,-7.7,4.323,50,-33.7,-5.3,21,60.1,0.707,True,98.6,0.0,0.0,0.0,0,15138430,6003020
TRAIL10__E252_o10,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,10,full,10.5,-21.58,0.486,0.86,1148,42.0,20.19,-7.53,4.109,51,-33.7,-5.3,21,57.8,0.687,False,98.4,0.0,0.0,0.0,0,12299481,5290724
TRAIL10__E189_o11,TRAIL10,E189,189,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,11,full,11.3,-20.87,0.542,0.903,1187,42.1,20.85,-7.74,4.306,50,-33.7,-5.4,21,60.0,0.706,False,98.6,0.0,0.0,0.0,0,14777995,5865470
TRAIL10__E252_o11,TRAIL10,E252,252,trail_alone,0,0,0,0,0,0.1,0,0,,0,0,0,0,15.0,11,full,10.45,-21.58,0.484,0.86,1141,41.7,20.37,-7.54,4.101,51,-33.7,-5.3,21,57.7,0.686,False,98.4,0.0,0.0,0.0,0,12059141,5173006
TRAIL20_T126_g0__E189_o00,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,0,full,16.27,-27.86,0.584,1.023,426,43.2,61.23,-10.25,20.621,185,-24.9,-8.5,16,20.6,0.851,True,73.5,0.0,22.5,0.0,0,32384934,4592800
TRAIL20_T126_g0__E252_o00,TRAIL20_T126_g0,E252,252,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,0,full,15.46,-27.74,0.557,0.997,412,45.1,55.51,-10.07,19.539,187,-25.1,-8.4,11,19.9,0.838,True,74.3,0.0,21.6,0.0,0,26466552,3693046
TRAIL20_T126_g0__E189_o01,TRAIL20_T126_g0,E189,189,time_stop,0,0,0,0,0,0.2,0,0,,126,0.0,0,0,15.0,1,full,16.02,-27.86,0.575,1.013,425,42.4,61.8,-10.14,20.33,185,-24.9,-8.7,16,20.6,0.85,True,73.4,0.0,22.6,0.0,0,30372226,4327350
