label,phase,uni,entry_L,entry_ref,buffer,ath_within,new_ath,exit,slots,gate,cost_bps,seed,window,tax,cagr,maxdd,calmar,sharpe,final,years,trades,win_rate,avg_win,avg_loss,expectancy,med_hold_d,worst_mae,med_mae,max_loss_streak,trades_per_yr,tax_paid,cost_paid,avg_invested
AX_seed20_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,20,full,True,14.02,-45.48,0.308,0.833,150456082.0,20.69,145,66.9,87.58,-15.22,53.547,742,-59.2,-10.2,4,7.0,19543604,926182,0.932
AX_seed21_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,21,full,True,14.45,-46.73,0.309,0.848,162712230.0,20.69,143,67.8,88.92,-15.42,55.355,751,-59.2,-11.1,6,6.9,21291920,1025232,0.937
AX_seed22_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,22,full,True,14.16,-45.48,0.311,0.841,154406508.0,20.69,144,67.4,87.68,-15.85,53.892,737,-59.2,-10.3,4,7.0,20118912,974858,0.936
AX_seed23_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,23,full,True,14.64,-46.73,0.313,0.853,168358196.0,20.69,142,67.6,91.11,-15.1,56.706,754,-59.2,-10.8,6,6.9,22041552,998162,0.935
AX_seed24_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,24,full,True,14.14,-45.51,0.311,0.838,153778722.0,20.69,146,67.1,87.03,-14.94,53.505,737,-59.2,-10.3,6,7.1,19988796,967486,0.933
AX_seed25_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,25,full,True,14.21,-45.51,0.312,0.841,155717912.0,20.69,146,67.1,87.55,-15.18,53.777,737,-59.2,-10.3,6,7.1,20258528,982163,0.933
AX_seed26_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,26,full,True,14.13,-45.48,0.311,0.84,153685356.0,20.69,144,67.4,87.57,-15.84,53.821,737,-59.2,-10.2,5,7.0,20017408,975176,0.936
AX_seed27_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,27,full,True,14.31,-46.73,0.306,0.84,158814240.0,20.69,146,68.5,85.87,-15.01,54.082,737,-59.2,-10.2,6,7.1,20705112,987787,0.935
AX_seed28_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,28,full,True,14.54,-45.51,0.32,0.856,165525666.0,20.69,142,66.9,91.6,-14.88,56.355,754,-59.2,-11.1,7,6.9,21642338,977087,0.933
AX_seed29_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,29,full,True,14.35,-45.48,0.315,0.847,159831225.0,20.69,143,66.4,91.24,-15.46,55.425,751,-59.2,-10.4,4,6.9,20839890,945817,0.933
AX_seed30_L252_close_CC252,axes,n100,252,close,0.0,,False,CC252,20,none,15.0,30,full,True,14.6,-46.73,0.312,0.851,167263867.0,20.69,142,68.3,89.83,-15.16,56.558,754,-59.2,-10.8,6,6.9,21884192,997008,0.934
