venue,day,expiry,dte_cal,arm,start,dur,end,clamped,strike,spot0,credit,exit_hm,exit_comb,reason,gross,net,mae_full_rs,mae_exit_rs,und_exc_pts,und_exc_bp
NIFTY,2026-08-14,2026-08-18,4,SL20,12:50,60,13:50,0,24350,24346.2,171.6,13:50,189.85,TIME,-1186,-1436,1284,1284,42.5,17.5
NIFTY,2026-08-14,2026-08-18,4,SL20,12:50,90,14:20,0,24350,24346.2,171.6,14:20,177.7,TIME,-396,-646,1297,1297,55.8,22.9
NIFTY,2026-08-14,2026-08-18,4,SL20,12:50,120,14:50,0,24350,24346.2,171.6,14:50,176.75,TIME,-335,-585,1297,1297,55.8,22.9
NIFTY,2026-08-14,2026-08-18,4,SL20,12:50,HOLD,15:20,0,24350,24346.2,171.6,15:20,178.2,TIME,-429,-679,1297,1297,55.8,22.9
NIFTY,2026-08-14,2026-08-18,4,SL20,13:05,45,13:50,0,24350,24344.9,170.05,13:50,189.85,TIME,-1287,-1537,1384,1384,43.8,18.0
NIFTY,2026-08-14,2026-08-18,4,SL20,13:05,60,14:05,0,24350,24344.9,170.05,14:05,188.45,TIME,-1196,-1446,1397,1397,57.1,23.5
NIFTY,2026-08-14,2026-08-18,4,SL20,13:05,90,14:35,0,24350,24344.9,170.05,14:35,176.8,TIME,-439,-689,1397,1397,57.1,23.5
NIFTY,2026-08-14,2026-08-18,4,SL20,13:05,120,15:05,0,24350,24344.9,170.05,15:05,174.65,TIME,-299,-549,1397,1397,57.1,23.5
NIFTY,2026-08-14,2026-08-18,4,SL20,13:05,HOLD,15:20,0,24350,24344.9,170.05,15:20,178.2,TIME,-530,-780,1397,1397,57.1,23.5
NIFTY,2026-08-14,2026-08-18,4,SL20,13:20,45,14:05,0,24350,24343.75,170.35,14:05,188.45,TIME,-1177,-1427,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,SL20,13:20,60,14:20,0,24350,24343.75,170.35,14:20,177.7,TIME,-478,-728,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,SL20,13:20,90,14:50,0,24350,24343.75,170.35,14:50,176.75,TIME,-416,-666,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,SL20,13:20,120,15:20,0,24350,24343.75,170.35,15:20,178.2,TIME,-510,-760,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,SL20,13:20,HOLD,15:20,0,24350,24343.75,170.35,15:20,178.2,TIME,-510,-760,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,SL20,13:35,45,14:20,0,24350,24330.05,168.5,14:20,177.7,TIME,-598,-848,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,SL20,13:35,60,14:35,0,24350,24330.05,168.5,14:35,176.8,TIME,-540,-790,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,SL20,13:35,90,15:05,0,24350,24330.05,168.5,15:05,174.65,TIME,-400,-650,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,SL20,13:35,120,15:20,1,24350,24330.05,168.5,15:20,178.2,TIME,-630,-880,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,SL20,13:35,HOLD,15:20,0,24350,24330.05,168.5,15:20,178.2,TIME,-630,-880,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,SL20,13:50,45,14:35,0,24400,24383.7,177.6,14:35,167.4,TIME,663,413,78,78,18.3,7.5
NIFTY,2026-08-14,2026-08-18,4,SL20,13:50,60,14:50,0,24400,24383.7,177.6,14:50,167.35,TIME,666,416,78,78,18.3,7.5
NIFTY,2026-08-14,2026-08-18,4,SL20,13:50,90,15:20,0,24400,24383.7,177.6,15:20,167.7,TIME,644,394,78,78,28.9,11.8
NIFTY,2026-08-14,2026-08-18,4,SL20,13:50,120,15:20,1,24400,24383.7,177.6,15:20,167.7,TIME,644,394,78,78,28.9,11.8
NIFTY,2026-08-14,2026-08-18,4,SL20,13:50,HOLD,15:20,0,24400,24383.7,177.6,15:20,167.7,TIME,644,394,78,78,28.9,11.8
NIFTY,2026-08-14,2026-08-18,4,SL20,14:05,45,14:50,0,24400,24395.55,176.1,14:50,167.35,TIME,569,319,0,0,29.3,12.0
NIFTY,2026-08-14,2026-08-18,4,SL20,14:05,60,15:05,0,24400,24395.55,176.1,15:05,164.55,TIME,751,501,0,0,29.3,12.0
NIFTY,2026-08-14,2026-08-18,4,SL20,14:05,90,15:20,1,24400,24395.55,176.1,15:20,167.7,TIME,546,296,0,0,40.7,16.7
NIFTY,2026-08-14,2026-08-18,4,SL20,14:05,120,15:20,1,24400,24395.55,176.1,15:20,167.7,TIME,546,296,0,0,40.7,16.7
NIFTY,2026-08-14,2026-08-18,4,SL20,14:05,HOLD,15:20,0,24400,24395.55,176.1,15:20,167.7,TIME,546,296,0,0,40.7,16.7
NIFTY,2026-08-14,2026-08-18,4,SL20,14:20,45,15:05,0,24400,24378.7,167.8,15:05,164.55,TIME,211,-39,52,52,12.5,5.1
NIFTY,2026-08-14,2026-08-18,4,SL20,14:20,60,15:20,0,24400,24378.7,167.8,15:20,167.7,TIME,7,-243,62,62,23.9,9.8
NIFTY,2026-08-14,2026-08-18,4,SL20,14:20,90,15:20,1,24400,24378.7,167.8,15:20,167.7,TIME,7,-243,62,62,23.9,9.8
NIFTY,2026-08-14,2026-08-18,4,SL20,14:20,120,15:20,1,24400,24378.7,167.8,15:20,167.7,TIME,7,-243,62,62,23.9,9.8
NIFTY,2026-08-14,2026-08-18,4,SL20,14:20,HOLD,15:20,0,24400,24378.7,167.8,15:20,167.7,TIME,7,-243,62,62,23.9,9.8
NIFTY,2026-08-14,2026-08-18,4,SL20,14:30,45,15:15,0,24350,24371.6,176.5,15:15,178.85,TIME,-153,-403,267,267,16.8,6.9
NIFTY,2026-08-14,2026-08-18,4,SL20,14:30,60,15:20,1,24350,24371.6,176.5,15:20,178.2,TIME,-110,-360,267,267,16.8,6.9
NIFTY,2026-08-14,2026-08-18,4,SL20,14:30,90,15:20,1,24350,24371.6,176.5,15:20,178.2,TIME,-110,-360,267,267,16.8,6.9
NIFTY,2026-08-14,2026-08-18,4,SL20,14:30,120,15:20,1,24350,24371.6,176.5,15:20,178.2,TIME,-110,-360,267,267,16.8,6.9
NIFTY,2026-08-14,2026-08-18,4,SL20,14:30,HOLD,15:20,0,24350,24371.6,176.5,15:20,178.2,TIME,-110,-360,267,267,16.8,6.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:20,45,10:05,0,24300,24322.7,197.5,10:05,194.5,TIME,195,-55,124,124,28.3,11.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:20,60,10:20,0,24300,24322.7,197.5,10:20,189.45,TIME,523,273,124,124,35.5,14.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:20,90,10:50,0,24300,24322.7,197.5,10:50,183.4,TIME,916,666,124,124,35.5,14.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:20,120,11:20,0,24300,24322.7,197.5,11:19,182.3,TIME,988,738,124,124,35.5,14.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:20,HOLD,15:20,0,24300,24322.7,197.5,15:20,198.55,TIME,-68,-318,1030,1030,79.3,32.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:35,45,10:20,0,24350,24325.75,188.65,10:20,179.45,TIME,598,348,20,20,32.5,13.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:35,60,10:35,0,24350,24325.75,188.65,10:35,179.35,TIME,604,354,20,20,32.5,13.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:35,90,11:05,0,24350,24325.75,188.65,11:05,175.9,TIME,829,579,20,20,32.5,13.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:35,120,11:35,0,24350,24325.75,188.65,11:35,174.75,TIME,903,653,20,20,32.5,13.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:35,HOLD,15:20,0,24350,24325.75,188.65,15:20,178.2,TIME,679,429,189,189,76.3,31.4
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:50,45,10:35,0,24350,24341.15,184.85,10:35,179.35,TIME,358,108,19,19,37.6,15.4
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:50,60,10:50,0,24350,24341.15,184.85,10:50,175.15,TIME,631,381,19,19,37.6,15.4
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:50,90,11:20,0,24350,24341.15,184.85,11:19,174.7,TIME,660,410,19,19,37.6,15.4
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:50,120,11:50,0,24350,24341.15,184.85,11:50,174.2,TIME,692,442,19,19,37.6,15.4
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,09:50,HOLD,15:20,0,24350,24341.15,184.85,15:20,178.2,TIME,432,182,435,435,60.9,25.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:05,45,10:50,0,24350,24350.7,182.75,10:50,175.15,TIME,494,244,52,52,47.1,19.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:05,60,11:05,0,24350,24350.7,182.75,11:05,175.9,TIME,445,195,52,52,47.1,19.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:05,90,11:35,0,24350,24350.7,182.75,11:35,174.75,TIME,520,270,52,52,47.1,19.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:05,120,12:05,0,24350,24350.7,182.75,12:05,173.05,TIME,630,380,52,52,47.1,19.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:05,HOLD,15:20,0,24350,24350.7,182.75,15:20,178.2,TIME,296,46,572,572,51.3,21.1
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:20,45,11:05,0,24350,24337.4,179.45,11:05,175.9,TIME,231,-19,39,39,33.8,13.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:20,60,11:20,0,24350,24337.4,179.45,11:19,174.7,TIME,309,59,39,39,33.8,13.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:20,90,11:50,0,24350,24337.4,179.45,11:50,174.2,TIME,341,91,39,39,33.8,13.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:20,120,12:20,0,24350,24337.4,179.45,12:20,174.55,TIME,318,68,39,39,33.8,13.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:20,HOLD,15:20,0,24350,24337.4,179.45,15:20,178.2,TIME,81,-169,786,786,64.6,26.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:35,45,11:20,0,24300,24309.0,184.3,11:19,182.3,TIME,130,-120,49,49,28.7,11.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:35,60,11:35,0,24300,24309.0,184.3,11:35,180.05,TIME,276,26,49,49,28.7,11.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:35,90,12:05,0,24300,24309.0,184.3,12:05,179.4,TIME,319,69,49,49,28.7,11.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:35,120,12:35,0,24300,24309.0,184.3,12:35,181.25,TIME,198,-52,156,156,42.7,17.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:35,HOLD,15:20,0,24300,24309.0,184.3,15:20,198.55,TIME,-926,-1176,1888,1888,93.0,38.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:50,45,11:35,0,24350,24333.8,175.15,11:35,174.75,TIME,26,-224,150,150,25.8,10.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:50,60,11:50,0,24350,24333.8,175.15,11:50,174.2,TIME,62,-188,150,150,25.8,10.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:50,90,12:20,0,24350,24333.8,175.15,12:20,174.55,TIME,39,-211,150,150,25.8,10.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:50,120,12:50,0,24350,24333.8,175.15,12:50,171.6,TIME,231,-19,150,150,25.8,10.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,10:50,HOLD,15:20,0,24350,24333.8,175.15,15:20,178.2,TIME,-198,-448,1066,1066,68.2,28.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:05,45,11:50,0,24300,24320.85,181.7,11:50,181.1,TIME,39,-211,101,101,14.5,6.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:05,60,12:05,0,24300,24320.85,181.7,12:05,179.4,TIME,150,-100,111,111,14.5,6.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:05,90,12:35,0,24300,24320.85,181.7,12:35,181.25,TIME,29,-221,325,325,30.8,12.7
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:05,120,13:05,0,24300,24320.85,181.7,13:05,180.7,TIME,65,-185,325,325,30.8,12.7
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:05,HOLD,15:20,0,24300,24320.85,181.7,15:20,198.55,TIME,-1095,-1345,2057,2057,81.2,33.4
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:20,45,12:06,0,24350,24328.4,174.55,12:06,172.8,TIME,114,-136,62,62,17.1,7.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:20,60,12:21,0,24350,24328.4,174.55,12:21,174.7,TIME,-10,-260,62,62,20.6,8.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:20,90,12:51,0,24350,24328.4,174.55,12:51,172.45,TIME,137,-113,62,62,23.2,9.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:20,120,13:21,0,24350,24328.4,174.55,13:21,170.55,TIME,260,10,62,62,23.2,9.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:20,HOLD,15:20,0,24350,24328.4,174.55,15:20,178.2,TIME,-237,-487,1105,1105,73.6,30.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:35,45,12:20,0,24300,24318.75,180.05,12:20,186.5,TIME,-419,-669,419,419,30.2,12.4
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:35,60,12:35,0,24300,24318.75,180.05,12:35,181.25,TIME,-78,-328,432,432,32.9,13.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:35,90,13:05,0,24300,24318.75,180.05,13:05,180.7,TIME,-42,-292,432,432,32.9,13.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:35,120,13:35,0,24300,24318.75,180.05,13:35,176.0,TIME,263,13,432,432,32.9,13.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:35,HOLD,15:20,0,24300,24318.75,180.05,15:20,198.55,TIME,-1202,-1452,2164,2164,83.3,34.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:50,45,12:35,0,24350,24327.65,174.2,12:35,171.85,TIME,153,-97,68,68,24.0,9.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:50,60,12:50,0,24350,24327.65,174.2,12:50,171.6,TIME,169,-81,68,68,24.0,9.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:50,90,13:20,0,24350,24327.65,174.2,13:20,170.35,TIME,250,0,68,68,24.0,9.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:50,120,13:50,0,24350,24327.65,174.2,13:50,189.85,TIME,-1017,-1267,1115,1115,61.1,25.1
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,11:50,HOLD,15:20,0,24350,24327.65,174.2,15:20,178.2,TIME,-260,-510,1128,1128,74.4,30.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:05,45,12:50,0,24300,24321.7,179.4,12:50,182.4,TIME,-195,-445,475,475,30.0,12.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:05,60,13:05,0,24300,24321.7,179.4,13:05,180.7,TIME,-85,-335,475,475,30.0,12.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:05,90,13:35,0,24300,24321.7,179.4,13:35,176.0,TIME,221,-29,475,475,30.0,12.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:05,120,14:05,0,24300,24321.7,179.4,14:05,209.65,TIME,-1966,-2216,2207,2207,80.3,33.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:05,HOLD,15:20,0,24300,24321.7,179.4,15:20,198.55,TIME,-1245,-1495,2207,2207,80.3,33.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:20,45,13:05,0,24350,24349.0,174.55,13:05,170.05,TIME,292,42,45,45,14.3,5.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:20,60,13:20,0,24350,24349.0,174.55,13:20,170.35,TIME,273,23,45,45,14.3,5.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:20,90,13:50,0,24350,24349.0,174.55,13:50,189.85,TIME,-995,-1245,1092,1092,39.8,16.3
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:20,120,14:20,0,24350,24349.0,174.55,14:20,177.7,TIME,-205,-455,1105,1105,53.0,21.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:20,HOLD,15:20,0,24350,24349.0,174.55,15:20,178.2,TIME,-237,-487,1105,1105,53.0,21.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:35,45,13:20,0,24350,24344.5,171.85,13:20,170.35,TIME,98,-152,68,68,9.8,4.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:35,60,13:35,0,24350,24344.5,171.85,13:35,168.5,TIME,218,-32,68,68,14.5,5.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:35,90,14:05,0,24350,24344.5,171.85,14:05,188.45,TIME,-1079,-1329,1280,1280,57.5,23.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:35,120,14:35,0,24350,24344.5,171.85,14:35,176.8,TIME,-322,-572,1280,1280,57.5,23.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:35,HOLD,15:20,0,24350,24344.5,171.85,15:20,178.2,TIME,-413,-663,1280,1280,57.5,23.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:50,45,13:35,0,24350,24346.2,171.6,13:35,168.5,TIME,202,-48,55,55,16.2,6.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:50,60,13:50,0,24350,24346.2,171.6,13:50,189.85,TIME,-1186,-1436,1284,1284,42.5,17.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:50,90,14:20,0,24350,24346.2,171.6,14:20,177.7,TIME,-396,-646,1297,1297,55.8,22.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:50,120,14:50,0,24350,24346.2,171.6,14:50,176.75,TIME,-335,-585,1297,1297,55.8,22.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,12:50,HOLD,15:20,0,24350,24346.2,171.6,15:20,178.2,TIME,-429,-679,1297,1297,55.8,22.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:05,45,13:50,0,24350,24344.9,170.05,13:50,189.85,TIME,-1287,-1537,1384,1384,43.8,18.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:05,60,14:05,0,24350,24344.9,170.05,14:05,188.45,TIME,-1196,-1446,1397,1397,57.1,23.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:05,90,14:35,0,24350,24344.9,170.05,14:35,176.8,TIME,-439,-689,1397,1397,57.1,23.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:05,120,15:05,0,24350,24344.9,170.05,15:05,174.65,TIME,-299,-549,1397,1397,57.1,23.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:05,HOLD,15:20,0,24350,24344.9,170.05,15:20,178.2,TIME,-530,-780,1397,1397,57.1,23.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:20,45,14:05,0,24350,24343.75,170.35,14:05,188.45,TIME,-1177,-1427,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:20,60,14:20,0,24350,24343.75,170.35,14:20,177.7,TIME,-478,-728,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:20,90,14:50,0,24350,24343.75,170.35,14:50,176.75,TIME,-416,-666,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:20,120,15:20,0,24350,24343.75,170.35,15:20,178.2,TIME,-510,-760,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:20,HOLD,15:20,0,24350,24343.75,170.35,15:20,178.2,TIME,-510,-760,1378,1378,58.3,23.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:35,45,14:20,0,24350,24330.05,168.5,14:20,177.7,TIME,-598,-848,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:35,60,14:35,0,24350,24330.05,168.5,14:35,176.8,TIME,-540,-790,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:35,90,15:05,0,24350,24330.05,168.5,15:05,174.65,TIME,-400,-650,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:35,120,15:20,1,24350,24330.05,168.5,15:20,178.2,TIME,-630,-880,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:35,HOLD,15:20,0,24350,24330.05,168.5,15:20,178.2,TIME,-630,-880,1498,1498,72.0,29.6
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:50,45,14:35,0,24400,24383.7,177.6,14:35,167.4,TIME,663,413,78,78,18.3,7.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:50,60,14:50,0,24400,24383.7,177.6,14:50,167.35,TIME,666,416,78,78,18.3,7.5
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:50,90,15:20,0,24400,24383.7,177.6,15:20,167.7,TIME,644,394,78,78,28.9,11.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:50,120,15:20,1,24400,24383.7,177.6,15:20,167.7,TIME,644,394,78,78,28.9,11.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,13:50,HOLD,15:20,0,24400,24383.7,177.6,15:20,167.7,TIME,644,394,78,78,28.9,11.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:05,45,14:50,0,24400,24395.55,176.1,14:50,167.35,TIME,569,319,0,0,29.3,12.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:05,60,15:05,0,24400,24395.55,176.1,15:05,164.55,TIME,751,501,0,0,29.3,12.0
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:05,90,15:20,1,24400,24395.55,176.1,15:20,167.7,TIME,546,296,0,0,40.7,16.7
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:05,120,15:20,1,24400,24395.55,176.1,15:20,167.7,TIME,546,296,0,0,40.7,16.7
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:05,HOLD,15:20,0,24400,24395.55,176.1,15:20,167.7,TIME,546,296,0,0,40.7,16.7
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:20,45,15:05,0,24400,24378.7,167.8,15:05,164.55,TIME,211,-39,52,52,12.5,5.1
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:20,60,15:20,0,24400,24378.7,167.8,15:20,167.7,TIME,7,-243,62,62,23.9,9.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:20,90,15:20,1,24400,24378.7,167.8,15:20,167.7,TIME,7,-243,62,62,23.9,9.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:20,120,15:20,1,24400,24378.7,167.8,15:20,167.7,TIME,7,-243,62,62,23.9,9.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:20,HOLD,15:20,0,24400,24378.7,167.8,15:20,167.7,TIME,7,-243,62,62,23.9,9.8
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:30,45,15:15,0,24350,24371.6,176.5,15:15,178.85,TIME,-153,-403,267,267,16.8,6.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:30,60,15:20,1,24350,24371.6,176.5,15:20,178.2,TIME,-110,-360,267,267,16.8,6.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:30,90,15:20,1,24350,24371.6,176.5,15:20,178.2,TIME,-110,-360,267,267,16.8,6.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:30,120,15:20,1,24350,24371.6,176.5,15:20,178.2,TIME,-110,-360,267,267,16.8,6.9
NIFTY,2026-08-14,2026-08-18,4,NOSTOP,14:30,HOLD,15:20,0,24350,24371.6,176.5,15:20,178.2,TIME,-110,-360,267,267,16.8,6.9
SENSEX,2026-05-08,2026-05-14,6,SL20,09:20,45,10:05,0,77500,77478.13,1398.1,10:05,1413.4,TIME,-306,-506,999,999,206.0,26.6
SENSEX,2026-05-08,2026-05-14,6,SL20,09:20,60,10:20,0,77500,77478.13,1398.1,10:20,1400.8,TIME,-54,-254,999,999,206.0,26.6
SENSEX,2026-05-08,2026-05-14,6,SL20,09:20,90,10:50,0,77500,77478.13,1398.1,10:50,1386.0,TIME,242,42,999,999,206.0,26.6
SENSEX,2026-05-08,2026-05-14,6,SL20,09:20,120,11:20,0,77500,77478.13,1398.1,11:20,1365.35,TIME,655,455,999,999,206.0,26.6
SENSEX,2026-05-08,2026-05-14,6,SL20,09:20,HOLD,15:20,0,77500,77478.13,1398.1,15:20,1286.75,TIME,2227,2027,999,999,319.7,41.3
SENSEX,2026-05-08,2026-05-14,6,SL20,09:35,45,10:20,0,77400,77435.04,1426.3,10:20,1398.95,TIME,547,347,238,238,162.9,21.0
SENSEX,2026-05-08,2026-05-14,6,SL20,09:35,60,10:35,0,77400,77435.04,1426.3,10:35,1402.45,TIME,477,277,238,238,162.9,21.0
SENSEX,2026-05-08,2026-05-14,6,SL20,09:35,90,11:05,0,77400,77435.04,1426.3,11:05,1385.25,TIME,821,621,238,238,162.9,21.0
SENSEX,2026-05-08,2026-05-14,6,SL20,09:35,120,11:35,0,77400,77435.04,1426.3,11:35,1371.75,TIME,1091,891,238,238,162.9,21.0
SENSEX,2026-05-08,2026-05-14,6,SL20,09:35,HOLD,15:20,0,77400,77435.04,1426.3,15:20,1284.75,TIME,2831,2631,238,238,276.6,35.7
SENSEX,2026-05-08,2026-05-14,6,SL20,09:50,45,10:35,0,77300,77325.65,1434.6,10:35,1414.9,TIME,394,194,0,0,229.7,29.7
SENSEX,2026-05-08,2026-05-14,6,SL20,09:50,60,10:50,0,77300,77325.65,1434.6,10:50,1404.0,TIME,612,412,0,0,229.7,29.7
SENSEX,2026-05-08,2026-05-14,6,SL20,09:50,90,11:20,0,77300,77325.65,1434.6,11:20,1383.3,TIME,1026,826,0,0,229.7,29.7
SENSEX,2026-05-08,2026-05-14,6,SL20,09:50,120,11:50,0,77300,77325.65,1434.6,11:50,1367.7,TIME,1338,1138,0,0,229.7,29.7
SENSEX,2026-05-08,2026-05-14,6,SL20,09:50,HOLD,15:20,0,77300,77325.65,1434.6,15:20,1293.85,TIME,2815,2615,0,0,229.7,29.7
SENSEX,2026-05-08,2026-05-14,6,SL20,10:05,45,10:50,0,77400,77399.89,1415.8,10:50,1391.1,TIME,494,294,0,0,155.4,20.1
SENSEX,2026-05-08,2026-05-14,6,SL20,10:05,60,11:05,0,77400,77399.89,1415.8,11:05,1385.25,TIME,611,411,0,0,155.4,20.1
SENSEX,2026-05-08,2026-05-14,6,SL20,10:05,90,11:35,0,77400,77399.89,1415.8,11:35,1371.75,TIME,881,681,0,0,155.4,20.1
SENSEX,2026-05-08,2026-05-14,6,SL20,10:05,120,12:05,0,77400,77399.89,1415.8,12:05,1352.55,TIME,1265,1065,0,0,155.4,20.1
