date,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
2018-11-21,2896746.75,2986434.0,2865799.0,2906905.5,2936192.75,2757846.75,2847761.0,2952073.25,2851660.5,2723056.5,2930718.25,2976678.5,2859158.25,2890817.5,2862747.5,2975447.0,2882363.25,2949924.75,2931976.75,2949491.5,2847790.5,2888919.75,2856040.5,2927373.0,3038266.0,3114135.25,2693673.25,2966363.5,2884579.5,2782171.75
2018-11-22,2901132.0,2990954.75,2870137.25,2911306.0,2940637.75,2762021.75,2852072.0,2956542.0,2855977.25,2727178.75,2935154.75,2981184.5,2863486.75,2895193.75,2867081.0,2979951.0,2886726.5,2954390.5,2936415.0,2953956.25,2852101.5,2893293.0,2860364.0,2931804.5,3042865.25,3118849.5,2697751.0,2970854.0,2888946.0,2786383.0
2018-11-26,2913208.75,3003405.25,2882085.5,2923424.75,2952879.0,2773519.5,2863944.75,2968849.25,2867866.25,2738531.25,2947373.5,2993595.0,2875407.0,2907246.0,2879015.75,2992355.75,2898743.75,2966689.0,2948638.75,2966253.0,2863974.25,2905337.25,2872271.25,2944008.75,3055531.75,3131832.5,2708981.0,2983220.75,2900971.75,2797981.75
2018-11-27,2913748.25,3003961.5,2882619.0,2923966.25,2953425.75,2774033.25,2864475.0,2969399.0,2868397.5,2739038.5,2947919.25,2994149.25,2875939.5,2907784.25,2879548.75,2992909.75,2899280.5,2967238.25,2949184.75,2966802.25,2864504.5,2905875.25,2872803.25,2944554.0,3056097.5,3132412.5,2709482.75,2983773.25,2901509.0,2798500.0
2018-11-28,2929670.75,3020376.75,2898372.0,2939944.75,2969565.75,2789192.25,2880128.5,2985626.0,2884072.5,2754006.75,2964029.25,3010511.75,2891656.0,2923674.75,2895284.5,3009265.0,2915124.5,2983453.25,2965301.5,2983014.75,2880158.0,2921755.0,2888502.25,2960644.75,3072798.0,3149530.25,2724289.5,3000078.75,2917364.75,2813792.75
2018-11-29,2934056.5,3024898.25,2902710.75,2944345.25,2974010.75,2793367.75,2884440.25,2990095.0,2888390.0,2758129.0,2968466.25,3015018.25,2895984.75,2928051.25,2899618.5,3013769.5,2919488.5,2987919.5,2969740.25,2987480.25,2884469.75,2926128.75,2892826.25,2965076.75,3077397.5,3154244.75,2728367.5,3004569.5,2921731.75,2818004.5
2018-11-30,2934596.25,3025454.75,2903245.0,2944887.0,2974557.75,2793881.5,2884970.75,2990645.0,2888921.25,2758636.5,2969012.25,3015573.0,2896517.5,2928590.0,2900152.0,3014323.75,2920025.75,2988469.25,2970286.75,2988030.0,2885000.25,2926667.0,2893358.5,2965622.25,3077963.75,3154825.25,2728869.25,3005122.25,2922269.25,2818523.0
2018-12-03,2943789.25,3034932.0,2912339.75,2954112.0,2983876.25,2802633.75,2894008.25,3000013.5,2897971.25,2767278.25,2978313.25,3025019.75,2905591.5,2937764.5,2909237.0,3023766.5,2929173.0,2997830.75,2979591.5,2997390.25,2894038.0,2935835.0,2902422.25,2974912.0,3087605.75,3164707.75,2737418.0,3014536.25,2931423.75,2827352.25
2018-12-04,2938560.5,3029541.5,2907166.75,2948865.25,2978576.25,2797655.75,2888868.0,2994685.0,2892824.0,2762363.0,2973023.25,3019646.75,2900430.5,2932546.25,2904069.75,3018396.0,2923970.25,2992506.25,2974299.25,2992066.25,2888897.5,2930620.5,2897267.0,2969628.25,3082121.75,3159087.0,2732555.75,3009182.0,2926217.0,2822330.5
2018-12-05,2930447.75,3021177.75,2899140.5,2940724.0,2970352.75,2789931.75,2880892.25,2986417.25,2884837.25,2754736.5,2964815.0,3011309.75,2892422.5,2924449.75,2896052.25,3010062.75,2915897.5,2984244.25,2966087.75,2983805.75,2880921.75,2922529.5,2889268.0,2961429.5,3073612.75,3150365.0,2725011.5,3000874.0,2918138.25,2814538.75
2018-12-06,2923296.0,3013805.0,2892065.0,2933547.75,2963104.0,2783123.25,2873861.5,2979129.5,2877797.0,2748014.25,2957579.5,3003961.0,2885363.75,2917313.0,2888984.75,3002717.25,2908781.25,2976961.5,2958849.25,2976524.0,2873891.0,2915397.5,2882217.0,2954202.75,3066112.0,3142677.0,2718361.75,2993551.0,2911017.0,2807670.5
2018-12-07,2925759.5,3016344.5,2894502.25,2936019.5,2965600.75,2785468.5,2876283.25,2981639.75,2880222.0,2750329.5,2960071.75,3006492.25,2887795.25,2919771.25,2891419.0,3005247.25,2911232.25,2979470.0,2961342.25,2979032.25,2876312.75,2917854.0,2884645.75,2956692.0,3068695.5,3145325.25,2720652.25,2996073.25,2913469.75,2810036.25
2018-12-10,2912368.4976295326,3002539.180545619,2881253.963160868,2922581.950154861,2952027.3573066224,2772719.6034306237,2863118.636951257,2967993.196564044,2867039.1437246264,2737741.5870812787,2946523.2774501964,2992731.4041788736,2874577.571818041,2906407.360639596,2878185.537477239,2991492.905299253,2897907.5370201203,2965833.305180981,2947788.4338401393,2965397.5150118116,2863148.197224443,2904499.316908515,2871442.7017151862,2943159.75671526,3054650.7045679484,3130929.3834561002,2708199.9299134985,2982360.5885033756,2900135.2465767837,2797175.139803785
2018-12-11,2912946.3485219195,3003134.922446521,2881825.640534511,2923161.8275259235,2952613.0770203737,2773269.746209082,2863686.71604589,2968582.0841030446,2867608.0006975876,2738284.789777128,2947107.9050846114,2993325.2000924014,2875147.924510862,2906984.028766707,2878756.606036262,2992086.455478876,2898482.5186742907,2966421.764170104,2948373.3124976475,2965985.8875346314,2863716.2821842097,2905075.6064555207,2872012.432409971,2943743.7169844494,3055256.7860569498,3131550.5996036115,2708737.271169434,2982952.3267153804,2900710.670236819,2797730.1348712062
2018-12-12,2913524.3140672613,3003730.782550181,2882397.431336204,2923741.81995202,2953198.9129483537,2773819.998142854,2864254.907854629,2969171.088484811,2868176.9705389957,2738828.10025129,2947692.6487165727,2993919.1138225785,2875718.3903689003,2907560.811312097,2879327.787902539,2992680.1234263917,2899057.614412123,2967010.339916963,2948958.307202508,2966574.376798031,2864284.4798592464,2905652.0103456904,2872582.2761465604,2944327.7931187716,3055862.987800215,3132171.9390082946,2709274.7190406974,2983544.1823357604,2901286.2080682153,2798285.2400566963
2018-12-13,2914102.3942883066,3004326.7608800516,2882969.3355884533,2924321.9274559785,2953784.865113621,2774370.3592535965,2864823.2123998385,2969760.2097325264,2868746.0532712457,2739371.518525149,2948277.5083690956,2994513.145392781,2876288.9694146086,2908137.7082984685,2879899.0830985517,2993273.909165167,2899632.824256252,2967599.0324447243,2949543.4179777466,2967162.9828251735,2864852.790271917,2906228.5286017116,2873152.232947383,2944911.985141216,3056469.309821604,3132793.4016946056,2709812.273548444,2984136.1553878114,2901861.8600936257,2798840.4553821045
2018-12-14,2914680.589207808,3004922.8574595912,2883541.3533137683,2924902.1500606323,2954370.9335392388,2774920.8295629723,2865391.629703886,2970349.447869378,2869315.248916736,2739915.044620095,2948862.4840652007,2995107.2948263907,2876859.661670445,2908714.7197485277,2880470.4916467858,2993867.8127185726,2900208.1482293187,2968187.8417765587,2950128.644846393,2967751.7056392264,2865421.21344459,2906805.1612462755,2873722.3028348726,2945496.2930747755,3057075.752144981,3133414.987687005,2710349.9347138302,2984728.2458948325,2902437.626335708,2799395.7808692837
2018-12-17,2915258.898848524,3005519.072312262,2884113.484534664,2925482.487788819,2954957.1182482745,2775471.4090926475,2865960.1597891445,2970938.8029185585,2869884.55749787,2740458.6785575193,2949447.575827912,2995701.5621467927,2877430.4671588717,2909291.8456849856,2881042.0135697317,2994461.834109985,2900783.5863539674,2968776.767935641,2950713.9878314813,2968340.545263361,2865989.7493996387,2907381.9083020785,2874292.485831467,2946080.716942449,3057682.3147942163,3134036.697009959,2710887.7025580197,2985320.453880129,2903013.506817124,2799951.216540091
2018-12-18,2915837.323233216,3006115.40546153,2884685.729273659,2926062.94066338,2955543.4192638,2776022.097864293,2866528.802677992,2971528.2749032644,2870453.979037056,2741002.4203588204,2950032.783680259,2996295.947377377,2878001.3859023554,2909869.086130558,2881613.6488898844,2995055.9733627844,2901359.138652847,2969365.8109451523,2951299.446956051,2968929.501720755,2866558.39815944,2907958.769791821,2874862.781959608,2946665.2567672394,3058288.997793183,3134658.529687937,2711425.577102178,2985912.77936701,2903589.50156054,2800506.762416389
2018-12-19,2916368.0,3006662.5,2885210.75,2926595.5,2956081.25,2776527.5,2867050.5,2972069.25,2870976.5,2741501.5,2950569.75,2996841.25,2878525.25,2910398.75,2882138.25,2995601.0,2901887.25,2969906.5,2951836.75,2969470.0,2867080.25,2908488.25,2875386.25,2947201.5,3058845.75,3135229.0,2711919.25,2986456.0,2904118.0,2801016.5
2018-12-20,2911279.9784669336,3001417.280651041,2880179.0959066795,2921497.03921049,2950926.1432048036,2771686.7925864556,2862052.8080881964,2966892.112922515,2865966.927337591,2736728.9062480805,2945425.9355180296,2991619.155317689,2873504.7146288785,2905321.9876551237,2877118.4111963073,2990378.6892011007,2896833.8926268322,2964728.7907586535,2946693.1014878443,2964292.308378499,2862082.4153150483,2903423.528053003,2870377.4799586767,2942069.687026095,3053510.6598522426,3129759.1216369583,2707190.7844799473,2981244.481467656,2899052.525813115,2796130.71474374
2018-12-21,2911857.613383296,3002012.7999527575,2880750.56001301,2922076.7013214445,2951511.6444236934,2772236.7304421277,2862620.675708849,2967480.7819925393,2866535.5715692057,2737271.9080151934,2946010.3454258703,2992212.7305469187,2874074.85445321,2905898.440430452,2877689.2680239254,2990972.0183061007,2897408.6612563217,2965317.0305980896,2947277.7628175044,2964880.4616142884,2862650.2888101507,2903999.604149839,2870946.9992999383,2942653.4310116163,3054116.515141896,3130380.105589664,2707727.925508614,2981835.998229852,2899627.7346476014,2796685.502583967
2018-12-24,2912435.362909761,3002608.4374130657,2881322.1375050764,2922656.4784447225,2952097.26181346,2772786.7774124537,2863188.6560016484,2968069.567861982,2867104.328627057,2737815.017520752,2946594.871288058,2992806.4235490113,2874645.107400522,2906475.0075813313,2878260.2381167873,2991565.4651351296,2897983.5439272057,2965905.3871517796,2947862.5401513968,2965468.7315471484,2863218.2749785655,2904575.7945474875,2871516.6316410694,2943237.2908193567,3054722.490640932,3131001.2127534715,2708265.173112882,2982427.632356485,2900203.057610825,2797240.4005011464
2018-12-26,2913013.2270690682,3003204.1930554095,2881893.828405375,2923236.370603144,2952682.995397153,2773336.933519083,2863756.74898895,2968658.4705540184,2867673.1985335303,2738358.234786133,2947179.5131275994,2993400.2343473346,2875215.4734932603,2907051.689130455,2878831.321497366,2992159.0297115454,2898558.5406621117,2966493.860442881,2948447.4335125377,2966057.118200233,2863786.3738426487,2905152.099268628,2872086.3770044902,2943821.2664722973,3055328.586373202,3131622.443152827,2708802.5273138965,2983019.3838708415,2900778.4947254304,2797795.408517119
2018-12-27,2913591.205883963,3003800.0669032377,2882465.632736408,2923816.3778195335,2953268.845197827,2773887.19878367,2864324.954693115,2969247.4900918268,2868242.1813110174,2738901.5598327173,2947764.270967506,2993994.1629652604,2875785.952753874,2907628.4851005203,2879402.518188139,2992752.7120587104,2899133.6514836717,2967082.450494556,2949032.442923949,2966645.6215967014,2864354.5854247604,2905728.518335943,2872656.235412626,2944405.3579934225,3055934.8023625617,3132243.7968121828,2709339.988132808,2983611.2527962127,2901354.0460140663,2798350.5266537294
2018-12-28,2914169.299377194,3004396.0589800044,2883037.5505206813,2924396.50011672,2953854.811238541,2774437.573227873,2864893.2731365063,2969836.626498591,2868811.2769819126,2739444.9926818903,2948349.144830793,2994588.209426166,2876356.5452048173,2908205.3955142307,2879973.828211589,2993346.512199992,2899708.8764145216,2967671.157329972,2949617.5684086564,2967234.2417597165,2864922.9097472653,2906305.051772121,2873226.2068879064,2944989.5654057227,3056541.1386328717,3132865.2737559946,2709877.5555907707,2984203.2391558946,2901929.7114993865,2798905.7549328273
2018-12-31,2914747.507571515,3004992.169309167,2883609.581780705,2924976.7375175366,2954440.893542358,2774988.0568733546,2865461.7043414935,2970425.8797974996,2869380.485568615,2739988.5333550414,2948934.1347404816,2995182.373753433,2876927.2508685486,2908782.420394293,2880545.251590202,2993940.430158762,2900284.215477302,2968259.9809722994,2950202.80998969,2967822.9787124465,2865491.3468325324,2906881.6995998533,2873796.291452765,2945573.888732192,3057147.595207997,3133486.874008724,2710415.2297089435,2984795.3429731876,2902505.491204049,2799461.0933762663
2019-01-01,2917126.5,3007444.75,2885966.25,2927365.5,2956855.5,2777255.25,2867802.75,2972851.75,2871722.25,2742224.75,2951343.5,2997629.0,2879278.75,2911160.0,2882897.5,2996386.75,2902652.0,2970685.25,2952612.5,2970248.25,2867832.25,2909255.0,2876143.0,2947978.75,3059646.25,3136044.75,2712629.75,2987232.0,2904877.75,2801749.0
2019-01-02,2913948.0,3004167.5,2882814.75,2924172.5,2953626.75,2774224.0,2864672.75,2969609.25,2868593.0,2739236.5,2948122.0,2994358.0,2876134.25,2907980.5,2879753.75,2993115.75,2899487.25,2967442.5,2949391.0,2967005.25,2864702.25,2906083.25,2873006.25,2944764.75,3056304.5,3132626.5,2709669.0,2983975.75,2901705.25,2798689.25
2019-01-03,2911295.0681277225,3001432.4187057326,2880184.6152878567,2921507.382555123,2950931.5663627083,2771693.969091842,2862060.4417284145,2966903.063824467,2865981.556026259,2736742.6250524516,2945433.0318548805,2991628.2856044117,2873509.808785598,2905326.4295988316,2877129.963506433,2990385.602610914,2896846.1707769553,2964735.87551796,2946702.4624177716,2964298.6130860997,2862090.101867295,2903436.0799755463,2870388.4881107705,2942082.2880803514,3053515.370667364,3129773.5679836473,2707197.7258648016,2981258.0763950814,2899057.2661769157,2796135.5646606106
2019-01-04,2911872.7060380653,3002027.941011031,2880756.0804893025,2922087.0467183283,2951517.0686576217,2772243.908371424,2862628.310863678,2967491.7350672893,2866550.203160391,2737285.6295415494,2946017.443170725,2992221.862645206,2874079.9496206744,2905902.883255498,2877700.8226261763,2990978.9330876227,2897420.941842586,2965324.116763103,2947287.1256047594,2964886.767572823,2862657.9768875064,2904012.158562843,2870958.0096361893,2942666.0345660816,3054121.226891703,3130394.5548026916,2707734.8682707273,2981849.595854684,2899632.475951951,2796690.3534631226
2019-01-07,2912450.4585591047,3002623.5814755172,2881327.6590767014,2922666.8258942645,2952102.687123625,2772793.956765942,2863196.292671389,2968080.5231099613,2867118.9631213355,2737828.741769633,2946601.970441195,2992815.557459223,2874650.203578932,2906479.45128789,2878271.795011618,2991572.3812886323,2897995.826950094,2965912.474722778,2947871.9047963475,2965475.038756865,2863225.964581333,2904588.351451447,2871527.6441619107,2943249.8968745274,3054727.20332561,3131015.6648334065,2708272.1172525273,2982441.232679258,2900207.79985591,2797245.252342778
2019-01-08,2913423.5,3003626.75,2882290.25,2923643.25,2953088.75,2773720.25,2864153.0,2969072.25,2868076.75,2738743.25,2947586.5,2993815.25,2875610.5,2907450.5,2879233.25,2992571.75,2898964.0,2966903.5,2948856.75,2966466.0,2864182.75,2905558.75,2872487.0,2944233.25,3055747.75,3132061.75,2709177.25,2983437.5,2901176.75,2798179.75
2019-01-09,2936424.75,3027342.25,2905048.0,2946725.5,2976398.75,2795617.75,2886764.5,2992511.5,2890721.0,2760364.75,2970863.5,3017449.75,2898303.5,2930403.0,2901958.75,3016190.0,2921851.75,2990326.75,2972134.0,2989889.0,2886794.25,2928495.25,2895163.5,2967478.0,3079869.25,3156783.75,2730571.25,3006991.0,2924080.75,2820272.0
2019-01-10,2927047.5,3017674.0,2895770.0,2937315.5,2966896.0,2786690.5,2877546.25,2982955.75,2881489.5,2751550.25,2961373.75,3007814.75,2889052.5,2921045.75,2892694.25,3006561.5,2912520.75,2980777.5,2962644.25,2980339.75,2877576.0,2919144.5,2885918.75,2958001.5,3070035.5,3146705.25,2721849.0,2997388.75,2914743.25,2811265.5
2019-01-11,2956401.75,3047936.5,2924809.75,2966770.0,2996643.75,2814636.25,2906400.0,3012868.0,2910386.0,2779145.5,2991078.25,3037977.0,2918013.5,2950335.75,2921698.0,3036702.5,2941732.0,3010668.0,2992349.25,3010230.25,2906429.75,2948420.0,2914858.25,2987663.5,3100820.0,3178255.0,2749150.75,3027444.0,2943975.75,2839461.25
2019-01-14,2959595.25,3051228.5,2927969.0,2969974.25,2999880.0,2817676.5,2909539.0,3016122.25,2913529.5,2782147.5,2994309.75,3041258.25,2921164.5,2953522.25,2924853.5,3039981.75,2944909.75,3013920.0,2995580.75,3013482.0,2909568.75,2951605.0,2918006.75,2990890.0,3104169.0,3181687.25,2752120.75,3030713.5,2947156.0,2842528.75
2019-01-15,2963192.0,3054936.25,2931526.75,2973583.0,3003525.0,2821100.5,2913074.25,3019787.25,2917070.25,2785528.75,2997949.25,3044954.0,2924713.25,2957111.0,2928407.75,3043675.25,2948489.25,3017582.25,2999220.5,3017144.25,2913104.0,2955192.25,2921552.75,2994524.5,3107941.0,3185553.25,2755466.0,3034396.0,2950738.0,2845983.5
2019-01-16,2962891.25,3054626.25,2931229.5,2973281.5,3003220.25,2820814.25,2912779.0,3019480.75,2916774.25,2785246.0,2997644.75,3044645.25,2924417.0,2956811.0,2928110.75,3043366.5,2948189.75,3017276.0,2998916.5,3016838.0,2912808.5,2954892.5,2921256.25,2994220.75,3107625.75,3185230.0,2755186.25,3034088.25,2950438.5,2845694.5
2019-01-17,2932619.5,3023419.75,2901284.25,2942908.25,2972543.25,2791995.25,2883025.25,2988634.75,2886975.5,2756787.25,2967012.5,3013540.0,2894550.75,2926607.0,2898199.25,3012284.0,2918064.25,2986452.5,2968284.25,2986014.5,2883055.0,2924699.25,2891412.5,2963633.75,3075878.75,3152694.75,2727031.5,3003095.75,2920290.5,2816616.25
2019-01-18,2926002.0,3016598.0,2894738.5,2936269.0,2965837.5,2785695.75,2876521.25,2981892.0,2880461.5,2750566.25,2960316.25,3006740.5,2888022.25,2920004.5,2891661.0,3005489.75,2911479.0,2979714.75,2961588.5,2979276.5,2876551.0,2918099.0,2884888.75,2956947.5,3068939.0,3145582.75,2720876.75,2996321.0,2913700.25,2810260.0
2019-01-21,2924626.5,3015180.0,2893377.5,2934888.75,2964443.25,2784385.75,2875169.25,2980490.0,2879107.5,2749273.0,2958924.0,3005327.0,2886665.25,2918632.0,2890301.5,3004077.5,2910109.75,2978314.0,2960196.5,2977875.75,2875199.0,2916727.0,2883532.5,2955557.5,3067496.25,3144104.25,2719597.25,2994912.75,2912330.0,2808938.5
2019-01-22,2906903.217807193,2996909.6251012427,2875845.645356834,2917106.2284151823,2946482.931619712,2767513.240571749,2857749.3616178697,2962430.734580125,2861661.0930069084,2732611.271131675,2940989.7064308166,2987115.8499222943,2869179.5235971734,2900948.429054411,2872789.5181997595,2985879.7122486886,2892472.192506477,2960267.7041158695,2942262.4152194154,2959829.3124808944,2857779.098352219,2899049.8563219365,2866059.896776923,2937649.8185115987,3048909.4080053605,3125056.005416515,2703113.5408070968,2976767.632649063,2894679.243451532,2791913.9972556396
2019-01-23,2907479.9843186624,2997504.250026858,2876416.2496515475,2917685.0193335186,2947067.5512490016,2768062.3503417037,2858316.3753800956,2963018.518456034,2862228.8829063145,2733153.4559076936,2941573.2361344732,2987708.5316385487,2869748.805248681,2901524.014060176,2873359.516120037,2986472.1486995313,2893046.0957192755,2960855.058819067,2942846.1974446573,2960416.580201625,2858346.1180145903,2899625.064626762,2866628.559454855,2938232.685539081,3049514.350348219,3125676.05621124,2703649.872858844,2977358.261147605,2895253.584571264,2792467.948445571
2019-01-24,2908056.865267932,2998098.9929336095,2876986.967161399,2918263.925091323,2947652.2868742496,2768611.5690620095,2858883.501645052,2963606.4189557275,2862796.7854624465,2733695.748260056,2942156.8816178334,2988301.3309503817,2870318.199852897,2902099.7132693147,2873929.6271351404,2987064.702697289,2893620.1128017595,2961442.530060896,2943430.095499706,2961003.9644437283,2858913.2501808633,2900200.38706022,2867197.3349626833,2938815.6682147835,3050119.4127193196,3126296.230031917,2704186.3113256814,2977949.0068343403,2895828.039647568,2793022.009546453
2019-01-25,2908633.8606777075,2998693.8538449057,2877557.7979088514,2918842.945711381,2948237.138518471,2769160.8967542835,2859450.7404350606,2964194.4361023456,2863364.8006976573,2734238.148210108,2942740.6429038686,2988894.2478811257,2870887.707432233,2902675.5267044874,2874499.851267508,2987657.3742652847,2894194.2437765216,2962030.11786448,2944014.109407543,2961591.4652303243,2859480.4948733593,2900775.8236449542,2867766.223322795,2939398.7665616516,3050724.595142478,3126916.526902955,2704722.8562287223,2978539.8697325215,2896402.6087030536,2793576.1805800935
2019-01-28,2909210.9705706993,2999288.8327841605,2878128.741916373,2919422.0812164824,2948822.106204685,2769710.3334401473,2860018.0917724483,2964782.5699190325,2863932.9286343036,2734780.6557791973,2943324.520015556,2989487.282454118,2871457.3280091044,2903251.4543883572,2875070.188539585,2988250.1634268453,2894768.48866616,2962617.822252945,2944598.239191156,2962179.0825845366,2860047.8521144055,2901351.374403614,2868335.224557581,2939981.980602636,3051329.8976415144,3127536.946848769,2705259.507589085,2979130.849865405,2896977.2917603357,2794130.461568304
2019-01-29,2909788.194969622,2999883.9297747924,2878699.7992064357,2920001.331629422,2949407.189955916,2770259.879141227,2860585.555679546,2965370.820428937,2864501.169294747,2735323.270988677,2943908.512975876,2990080.4346927004,2872027.0616059317,2903827.496343593,2875640.638973819,2988843.070205303,2895342.8474932765,2963205.6432494237,2945182.484873535,2962766.816529494,2860615.321926333,2901927.039358853,2868904.3386894376,2940565.310360692,3051935.3202402527,3128157.4898937787,2705796.2654278926,2979721.9472562512,2897552.0888420343,2794684.852532901
2019-01-30,2910365.5338971955,3000479.1448402237,2879270.9698015163,2920580.6969729993,2949992.389795193,2770809.5338791516,2861153.132178689,2965959.187655213,2865069.5227013533,2735865.9938599053,2944492.621807816,2990673.704620219,2872596.9082451393,2904403.6525928676,2876211.202592663,2989436.0946239945,2895917.3202804774,2963793.5808770526,2945766.8464776766,2963354.667088329,2861182.904331477,2902502.818533329,2869473.565740765,2941148.7558587794,3052540.8629625225,3128778.1560624084,2706333.129766271,2980313.161928326,2898126.999970773,2795239.353495705
2019-01-31,2910942.987376143,3001074.4780038823,2879842.253724096,2921160.1772700176,2950577.705745549,2771359.297675556,2861720.8212922164,2966547.6716210176,2865637.9888764923,2736408.8244142425,2945076.8465343653,2991267.0922600245,2873166.867949156,2904979.9231588584,2876781.8794185743,2990029.236706261,2896491.9070503744,2964381.635158973,2946351.324026581,2963942.6342841797,2861750.5993521777,2903078.7119497047,2870042.9057339677,2941732.3171198624,3053146.525832158,3129398.9453790872,2706870.1006253515,2980904.493904899,2898702.02516918,2795793.964478541
2019-02-01,2911520.555429194,3001669.9292892003,2880413.6509966603,2921739.7725432855,2951163.1378300223,2771909.170552079,2862288.6230424726,2967136.272349514,2866206.5678425394,2736951.762673055,2945661.187178519,2991860.597635473,2873736.940740416,2905556.308064247,2877352.6694740145,2990622.496475449,2897066.607825583,2964969.8061183295,2946935.917543253,2964530.7181401886,2862318.4070107793,2903654.719630647,2870612.3586914544,2942315.99416691,3053752.3088729978,3130019.8578682495,2707407.178026269,2981495.943209245,2899277.164459888,2796348.6855032393
2019-02-04,2912098.238079081,3002265.498719615,2880985.1616416993,2922319.4828156154,2951748.6860716552,2772459.1525303633,2862856.5374518065,2967724.9898638693,2866775.259621873,2737494.8086577123,2946245.6437632767,2992454.2207699246,2874307.1266413564,2906132.80733172,2877923.5727814496,2991215.8739549085,2897641.4226287226,2965558.0937782736,2947520.627050702,2965118.9186795023,2862886.3273296305,2904230.841598828,2871181.9246356394,2942899.7870228956,3054358.2121088854,3130640.8935543345,2707944.361990163,2982087.5098646437,2899852.417865535,2796903.5165916327
2019-02-05,2912676.035348541,3002861.186318567,2881556.7856817073,2922899.308109825,2952334.350493495,2773009.243632056,2863424.5645425706,2968313.824187255,2867344.0642368775,2738037.962389589,2946830.2163116424,2993047.961686744,2874877.4256744203,2906709.4209839683,2878494.5893633505,2991809.3691679947,2898216.351482419,2966146.49816196,2948105.452571942,2965707.235925272,2863454.3603310846,2904807.0778769227,2871751.60358894,2943483.695710797,3054964.235563669,3131262.0524617857,2708481.652538177,2982679.193894379,2900427.7854087623,2797458.4577655597
2019-02-06,2913253.9472603165,3003456.992109503,2882128.523139184,2923479.2484487356,2952920.131118593,2773559.443878808,2863992.704337123,2968902.7753428477,2867912.9817099404,2738581.223890063,2947414.904846625,2993641.8204093007,2875447.8378620544,2907286.149043687,2879065.7192421923,2992402.982138068,2898791.3944093003,2966735.019292548,2948690.394129992,2966295.669900654,2864022.5060374993,2905383.4284876124,2872321.395573779,2944067.7202535965,3055570.3792612012,3131883.3346150517,2709019.0496914587,2983270.995321739,2901003.2671122164,2798013.5090468624
2019-02-07,2913831.973837154,3004052.916115874,2882700.374036632,2924059.3038551738,2953506.0279700053,2774109.753292276,2864560.9568578247,2969491.8433538284,2868482.0120634544,2739124.593180517,2947999.7093912372,2994235.7969609695,2876018.3632267094,2907862.991533577,2879636.962440455,2992996.7128884923,2899366.5514320005,2967323.657193201,2949275.4517478747,2966884.2206288087,2864590.764471237,2905959.893453582,2872891.3006125833,2944651.8606742816,3056176.64322534,3132504.7400385863,2709556.553471159,2983862.914170017,2901578.8629985484,2798568.6704573873
2019-02-08,2914410.115101804,3004648.958361135,2883272.33839656,2924639.4743519705,2954092.041070793,2774660.1718941196,2865129.3221270423,2970081.028243383,2869051.155319816,2739668.0702823387,2948584.6299684974,2994829.8913651286,2876589.0017908416,2908439.9484763416,2880208.3189806216,2993590.561442637,2899941.8225731575,2967912.411887089,2949860.6254486185,2967472.888132902,2865159.135654664,2906536.4727975214,2873461.3187277843,2945236.116995844,3056783.0274799485,3133126.268756848,2710094.1638984354,2984454.9504625113,2902154.573090413,2799123.942018986
2019-02-11,2914988.3710770225,3005245.1188687463,2883844.41624148,2925219.759961961,2954678.170444021,2775210.6997060035,2865697.800167147,2970670.330034701,2869620.411501427,2740211.6552169183,2949169.666601428,2995424.1036451613,2877159.753576911,2909017.0198946903,2880779.7888851813,2994184.5278238757,2900517.207855414,2968501.283397384,2950445.915255255,2968061.6724361028,2865727.6196101513,2907113.166542124,2874031.4499418177,2945820.4892412797,3057389.5320488927,3133747.9207943,2710631.880994447,2985047.1042225235,2902730.3974104705,2799679.323753514
2019-02-12,2915566.7417855696,3005841.3976621726,2884416.607593909,2925800.160707985,2955264.41611276,2775761.336749596,2866266.3910005135,2971259.7487509777,2870189.7806306933,2740755.348005652,2949754.819313055,2996018.433824456,2877730.6186073828,2909594.205811336,2881351.3721766267,2994778.6120555867,2901092.7073014174,2969090.2717472645,2951031.3211908215,2968650.573561586,2866296.216360074,2907689.9747100887,2874601.6942771235,2946404.9774335893,3057996.1569560454,3134369.69617541,2711169.704780359,2985639.3754733615,2903306.3359813853,2800234.81568283
2019-02-13,2916145.2272502095,3006437.7947648834,2884988.912476368,2926380.6766128875,2955850.778100084,2776312.08304657,2866835.0946495216,2971849.284415412,2870759.2627300248,2741299.148669939,2950340.0881264107,2996612.8819264052,2878301.5969047253,2910171.506248997,2881923.0688774553,2995372.814161153,2901668.3209338184,2969679.376959913,2951616.843278359,2969239.5915325307,2866864.925926812,2908266.8973241183,2875172.051756147,2946989.5815957785,3058602.9022252825,3134991.594924651,2711707.6352773393,2986231.764238336,2903882.388825826,2800790.4178287988
2019-02-14,2916723.8274937114,3007034.3102003527,2885561.330911383,2926961.307699517,2956437.256429072,2776862.938618603,2867403.9111365555,2972438.937051209,2871328.857821836,2741843.057231183,2950925.473064531,2997207.4479744066,2878872.688491413,2910748.921230396,2882494.8790101693,2995967.1341639627,2902244.0487752734,2970268.5990585163,2952202.481540914,2969828.7263721204,2867433.74833275,2908843.934406921,2875742.5224013366,2947574.301750857,3059209.767880486,3135613.617066501,2712245.672506561,2986824.2705407646,2904458.5559664657,2801346.1302132886
