sym,entry,net_ret_pct,hold_days
PTC,2014-11-18,-10.67,18
PTC,2017-05-03,-11.43,14
PTC,2017-07-12,-2.29,21
PTC,2017-09-11,-5.96,39
PTC,2021-10-11,-7.76,20
PTC,2023-08-30,-5.1,20
PTC,2023-11-13,23.76,61
PTCIL,2025-10-27,-3.55,37
PTCIL,2025-12-29,-9.25,18
PVRINOX,2014-06-04,-7.59,41
PVRINOX,2014-09-03,-7.23,21
PVRINOX,2015-07-15,1.23,28
PVRINOX,2015-11-02,-4.89,3
PVRINOX,2016-05-20,34.41,79
PVRINOX,2016-11-08,-10.14,3
PVRINOX,2017-01-18,15.79,80
PVRINOX,2019-01-10,-8.11,21
PVRINOX,2019-03-18,0.61,44
QPOWER,2026-04-15,-0.88,20
QUESS,2017-12-08,6.04,28
QUESS,2018-05-07,-10.35,13
QUESS,2018-06-12,-15.29,9
QUICKHEAL,2017-12-21,8.54,29
RADICO,2017-08-17,-7.37,25
RADICO,2017-10-13,70.94,96
RADICO,2018-04-19,-6.58,32
RADICO,2018-08-30,-19.94,14
RADICO,2021-01-08,6.51,46
RADICO,2021-05-27,66.35,141
RADICO,2021-12-23,-5.91,21
RADICO,2023-07-03,1.11,31
RADICO,2023-11-28,8.9,63
RADICO,2024-04-12,-9.6,17
RADICO,2024-06-18,-8.37,14
RADICO,2024-08-23,30.32,94
RADICO,2025-06-03,-6.08,21
RADICO,2025-07-14,1.02,37
RADICO,2025-09-15,5.22,57
RADICO,2026-04-29,25.23,64
RAILTEL,2023-07-25,25.63,51
RAILTEL,2023-11-08,23.72,84
RAILTEL,2024-06-21,-1.55,30
RAIN,2014-06-02,-17.91,14
RAIN,2014-09-11,-11.03,18
RAIN,2017-01-18,59.99,81
RAIN,2017-07-06,-7.96,25
RAIN,2017-08-18,175.06,112
RAINBOW,2023-05-16,13.87,60
RAINBOW,2023-08-22,-13.59,13
RAINBOW,2023-12-28,-0.55,24
RAINBOW,2024-02-14,-9.4,14
RAINBOW,2024-05-03,-14.39,13
RAINBOW,2024-10-31,-7.39,37
RALLIS,2014-04-25,-0.94,28
RALLIS,2014-06-19,6.63,65
RALLIS,2014-10-09,-15.05,5
RALLIS,2015-02-27,-10.1,12
RALLIS,2020-07-14,-1.25,41
RALLIS,2021-06-08,-2.42,20
RALLIS,2024-08-07,-9.8,24
RALLIS,2024-10-16,-13.69,19
RAMASTEEL,2016-09-08,-9.1,43
RAMASTEEL,2017-04-24,-6.16,20
RAMASTEEL,2017-09-11,9.23,59
RAMASTEEL,2017-12-12,21.69,37
RAMASTEEL,2022-10-17,9.07,47
RAMASTEEL,2023-01-03,-6.63,23
RAMASTEEL,2023-08-01,-13.62,10
RAMASTEEL,2024-01-23,-16.32,33
RAMASTEEL,2024-09-06,-17.35,20
RAMCOCEM,2014-05-19,0.82,51
RAMCOCEM,2014-08-21,0.24,28
RAMCOCEM,2014-11-07,-5.92,17
RAMCOCEM,2015-01-21,-10.25,15
RAMCOCEM,2015-11-03,-2.05,26
RAMCOCEM,2015-12-31,-7.3,12
RAMCOCEM,2016-03-17,36.47,90
RAMCOCEM,2016-09-22,-1.51,27
RAMCOCEM,2017-01-27,-2.01,19
RAMCOCEM,2017-05-10,-6.07,35
RAMCOCEM,2017-09-05,-7.08,17
RAMCOCEM,2017-12-20,-5.55,27
RAMCOCEM,2018-04-10,-3.03,29
RAMCOCEM,2020-01-24,-13.2,26
RAMCOCEM,2020-11-18,-4.78,15
RAMCOCEM,2021-02-08,1.8,60
RAMCOCEM,2021-07-06,-5.66,23
RAMCOCEM,2025-07-11,-6.43,20
RAMCOCEM,2026-02-09,-9.11,15
RAMKY,2017-10-05,70.39,71
RATEGAIN,2023-08-09,6.03,28
RATEGAIN,2023-11-02,-1.81,20
RATEGAIN,2023-12-21,4.65,51
RATNAMANI,2014-02-07,170.17,139
RATNAMANI,2014-09-10,60.0,126
RATNAMANI,2017-04-05,-3.91,29
RATNAMANI,2017-06-16,-2.61,21
RATNAMANI,2017-08-29,-0.47,40
RATNAMANI,2017-11-01,14.62,62
RATNAMANI,2020-01-03,14.83,45
RATNAMANI,2020-11-13,12.29,24
RATNAMANI,2021-02-18,7.65,24
RATNAMANI,2021-04-05,-5.41,23
RATNAMANI,2021-06-07,6.23,99
RATNAMANI,2023-01-31,-6.4,31
RATNAMANI,2023-05-11,-4.27,33
RATNAMANI,2023-07-06,5.99,55
RAYMOND,2014-09-15,-14.47,8
RAYMOND,2014-10-22,-1.37,68
RAYMOND,2016-10-04,-3.46,25
RAYMOND,2017-03-07,11.19,49
RAYMOND,2017-07-05,-5.17,20
RAYMOND,2017-09-04,18.04,103
RAYMOND,2018-04-25,-11.42,17
RAYMOND,2022-06-02,-33.35,12
RAYMOND,2022-11-04,6.01,61
RAYMOND,2023-04-26,17.45,100
RAYMOND,2024-05-02,-12.71,49
RBLBANK,2018-08-20,-0.68,20
RCF,2014-06-11,-13.56,22
RCF,2014-11-14,-6.38,22
RCF,2015-02-19,-11.94,7
RCF,2017-03-30,6.77,35
RCF,2017-08-02,-6.34,35
RCF,2018-01-08,-14.01,13
RCF,2022-11-23,-1.73,21
RCF,2023-10-19,12.48,77
RCF,2024-06-20,-11.97,31
RECLTD,2023-06-28,58.97,81
REDINGTON,2014-05-20,1.57,52
REDINGTON,2014-09-03,-10.99,10
REDINGTON,2014-11-18,14.04,49
REDINGTON,2017-06-02,-13.69,18
REDINGTON,2017-07-19,-6.8,16
REDINGTON,2017-09-01,-2.26,19
REDINGTON,2017-11-01,11.31,27
REDINGTON,2021-05-28,36.47,59
REDINGTON,2022-11-24,-3.41,21
REDINGTON,2024-02-05,-6.26,27
REDINGTON,2024-04-02,-5.91,21
REDINGTON,2025-01-23,-6.46,49
REDINGTON,2025-05-02,16.44,60
RELAXO,2014-02-05,40.97,102
RELAXO,2014-07-22,-5.68,15
RELAXO,2014-08-27,11.75,56
RELAXO,2014-12-18,17.1,34
RELAXO,2015-04-09,34.18,95
RELAXO,2017-11-01,10.69,53
RELAXO,2018-07-11,10.17,48
RELAXO,2019-04-15,-8.46,17
RELAXO,2019-07-02,-10.19,14
RELAXO,2019-09-06,43.65,119
RELAXO,2021-01-01,0.33,49
RELAXO,2021-04-01,25.76,86
RELAXO,2021-08-16,-5.0,24
RELAXO,2021-10-07,-3.22,29
REPCOHOME,2014-04-09,19.67,74
REPCOHOME,2014-10-27,33.19,69
REPCOHOME,2015-08-05,-10.2,24
REPCOHOME,2016-06-08,4.66,54
REPCOHOME,2016-09-06,-6.33,4
REPCOHOME,2016-09-16,-10.94,16
REPCOHOME,2017-06-13,-13.13,19
RESPONIND,2015-03-05,-7.61,46
RESPONIND,2015-05-27,-8.74,23
RESPONIND,2020-12-11,-0.88,21
RHIM,2014-02-25,27.28,42
RHIM,2014-05-20,10.28,57
RHIM,2014-09-05,-9.24,20
RHIM,2014-11-03,-6.22,28
RHIM,2015-02-03,-11.21,13
RHIM,2016-09-22,-4.42,38
RHIM,2017-02-10,-2.66,21
RHIM,2017-05-04,-5.92,11
RHIM,2017-07-03,-3.4,25
RHIM,2017-09-05,1.29,104
RHIM,2018-05-22,28.7,82
RHIM,2021-04-07,12.86,47
RHIM,2021-06-23,0.57,65
RHIM,2022-02-11,23.79,52
RHIM,2022-09-21,-6.35,26
RHIM,2022-11-23,-1.57,46
RITES,2019-09-24,5.98,43
RITES,2020-01-16,-6.43,30
RITES,2022-11-03,-13.07,30
RITES,2023-05-02,-11.89,44
RITES,2023-07-20,14.88,48
RITES,2024-01-20,9.74,35
RKDL,2016-01-11,-31.73,19
ROLEXRINGS,2022-09-08,-0.89,39
ROLEXRINGS,2023-06-20,-4.91,33
ROLEXRINGS,2023-09-11,-7.7,14
ROSSARI,2021-08-03,2.23,54
ROSSELLIND,2014-05-22,12.66,29
ROSSELLIND,2014-11-19,-4.88,20
ROSSELLIND,2015-04-08,-6.42,33
ROSSELLIND,2015-11-19,-3.03,33
ROUTE,2021-10-11,-16.78,9
RPPINFRA,2014-03-03,15.92,70
RPPINFRA,2014-09-15,33.46,53
RPPINFRA,2015-01-09,-8.51,20
RPPINFRA,2016-05-13,2.8,73
RPPINFRA,2016-09-07,-0.58,36
RPPINFRA,2016-12-28,20.14,52
RRKABEL,2026-05-07,4.78,6
RTNINDIA,2023-12-04,-1.54,47
RUPA,2014-03-07,-9.81,44
RUPA,2014-08-14,-6.74,28
RUPA,2014-11-10,-7.61,19
RUPA,2015-05-22,23.2,58
RUPA,2022-01-20,-10.68,15
RUPA,2022-05-02,-18.06,8
RUSHIL,2016-05-24,11.77,36
RUSHIL,2016-09-07,17.48,44
RUSHIL,2016-11-28,-16.25,22
RUSHIL,2017-01-18,-4.96,15
RUSHIL,2017-04-24,12.12,76
RUSHIL,2017-09-21,2.38,42
RVNL,2021-01-07,1.67,48
RVNL,2021-10-21,-3.32,20
RVNL,2022-11-04,43.9,33
RVNL,2023-04-24,37.43,54
SAFARI,2023-11-21,-9.93,10
SAILIFE,2026-01-05,-9.09,9
SAILIFE,2026-02-27,-5.77,22
SAILIFE,2026-04-30,22.56,63
SALONA,2014-12-01,-21.83,17
SALONA,2015-01-14,-5.08,377
SAMHI,2025-07-09,-8.38,18
SAMMAANCAP,2014-09-23,4.63,52
SAMMAANCAP,2015-01-02,19.68,45
SANOFI,2014-03-26,-0.29,32
SANOFI,2014-05-28,-2.0,20
SANOFI,2014-09-24,-3.13,50
SANOFI,2015-07-23,2.1,28
SANOFI,2015-10-29,-4.29,26
SANOFI,2016-07-01,-4.65,25
SANOFI,2017-03-27,-4.01,16
SANOFI,2018-01-25,2.04,48
SANOFI,2018-06-11,18.34,76
SANOFI,2019-10-31,0.19,45
SANOFI,2020-02-13,-6.26,18
SANOFI,2020-04-16,-6.7,21
SANOFI,2020-06-03,-4.91,22
SANOFI,2020-08-10,-4.7,16
SANOFI,2020-09-16,-5.97,24
SANOFI,2021-08-09,-6.67,18
SANOFI,2024-02-22,-6.86,5
SANSERA,2024-08-01,-4.55,25
SANSERA,2024-09-16,-0.31,24
SANSERA,2026-04-16,-0.9,20
SAPPHIRE,2023-09-08,-7.26,16
SAPPHIRE,2024-03-20,-5.57,19
SAPPHIRE,2024-07-24,5.72,61
SAREGAMA,2014-06-05,-4.73,26
SAREGAMA,2014-07-24,21.53,40
SAREGAMA,2014-11-05,-10.7,12
SAREGAMA,2015-06-01,116.41,57
SAREGAMA,2017-09-06,-16.16,15
SAREGAMA,2017-10-10,40.5,47
SAREGAMA,2021-01-21,232.84,142
SAREGAMA,2021-09-08,30.5,94
SAREGAMA,2024-05-30,6.18,26
SAREGAMA,2024-09-25,-17.96,17
SASTASUNDR,2014-07-07,60.86,77
SASTASUNDR,2015-07-14,-3.93,20
SBC,2026-02-04,1.31,32
SBC,2026-04-10,0.5,23
SBFC,2025-06-06,-9.21,9
SBFC,2025-07-10,-8.02,13
SBILIFE,2019-07-12,1.01,47
SBILIFE,2019-10-16,5.56,24
SBILIFE,2024-02-29,-6.27,13
SBILIFE,2024-07-10,15.43,58
SBILIFE,2025-10-28,1.54,65
SBILIFE,2026-02-23,-8.89,6
SCHAEFFLER,2014-03-07,52.12,145
SCHAEFFLER,2014-10-29,30.41,122
SCHAEFFLER,2015-07-22,-1.58,23
SCHAEFFLER,2017-04-24,-6.51,13
SCHAEFFLER,2017-08-31,-3.6,20
SCHAEFFLER,2017-10-06,1.78,40
SCHAEFFLER,2017-12-20,4.58,26
SCHAEFFLER,2021-07-23,8.85,52
SCHAEFFLER,2021-10-12,11.28,73
SCHAEFFLER,2022-03-30,61.7,125
SCHAEFFLER,2024-05-02,10.55,48
SCHNEIDER,2014-05-16,24.24,58
SCHNEIDER,2014-09-09,-15.55,20
SCHNEIDER,2015-02-19,1.86,43
SCHNEIDER,2023-05-26,31.5,102
SCHNEIDER,2023-12-08,100.68,113
SCHNEIDER,2024-06-20,-13.97,18
SCHNEIDER,2025-07-30,-12.03,9
SDBL,2018-01-12,-8.94,34
SDBL,2018-05-07,-14.22,10
SDBL,2023-03-31,105.28,137
SENCO,2024-09-02,9.62,35
SENORES,2026-01-02,-9.1,10
SETCO,2017-12-05,19.64,41
SFL,2021-01-01,10.82,52
SFL,2021-04-06,7.1,86
SFL,2021-10-18,17.87,48
SFL,2022-01-12,-16.74,22
SFL,2022-04-06,-8.25,18
SHAILY,2025-10-21,-1.53,32
SHAILY,2026-05-14,-2.85,38
SHAKTIPUMP,2014-04-04,178.41,129
SHAKTIPUMP,2017-05-04,68.78,69
SHAKTIPUMP,2017-08-31,-9.9,16
SHAKTIPUMP,2018-01-25,-0.89,26
SHAKTIPUMP,2018-04-06,-3.73,27
SHAKTIPUMP,2021-05-24,-0.03,43
SHAKTIPUMP,2024-10-10,26.22,75
SHARDACROP,2016-06-20,-6.76,19
SHARDACROP,2016-09-22,-1.7,29
SHARDACROP,2016-12-12,-1.65,53
SHARDACROP,2017-04-05,-3.75,32
SHARDACROP,2022-04-06,-11.08,20
SHARDACROP,2022-05-24,-9.34,14
SHARDACROP,2025-07-03,5.63,38
SHARDACROP,2026-02-05,-10.62,18
SHARDAMOTR,2016-11-01,-19.48,9
SHARDAMOTR,2017-02-28,41.88,39
SHARDAMOTR,2017-05-31,21.74,49
SHARDAMOTR,2017-09-05,-14.04,14
SHAREINDIA,2023-10-17,26.48,93
SHEMAROO,2016-01-05,-8.03,20
SHEMAROO,2016-07-12,-11.42,20
SHEMAROO,2016-11-28,-1.18,20
SHEMAROO,2017-01-06,-7.65,27
SHEMAROO,2017-12-04,12.65,71
SHREDIGCEM,2020-10-23,-2.75,35
SHREDIGCEM,2021-03-04,27.2,106
SHREECEM,2014-03-06,41.57,93
SHREECEM,2014-08-20,4.06,34
SHREECEM,2014-10-31,-3.46,28
SHREECEM,2014-12-26,14.65,50
SHREECEM,2015-05-15,-9.28,18
SHREECEM,2015-09-18,-6.74,36
SHREECEM,2016-04-18,28.33,103
SHREECEM,2017-04-24,-4.47,20
SHREECEM,2019-05-20,1.63,45
SHREECEM,2020-01-07,-0.87,44
SHREECEM,2025-07-22,-5.5,4
SHREEPUSHK,2016-09-28,7.36,34
SHREEPUSHK,2016-11-30,-14.26,16
SHREEPUSHK,2017-01-04,-3.3,28
SHREEPUSHK,2017-04-03,-7.7,17
SHREEPUSHK,2017-05-15,2.59,58
SHREEPUSHK,2017-10-06,-2.36,27
SHREEPUSHK,2017-11-29,-2.43,42
SHRIPISTON,2024-09-02,-5.27,22
SHRIRAMPPS,2024-01-03,-8.4,34
SHRIRAMPPS,2024-09-03,-11.39,21
SHYAMMETL,2023-12-06,24.68,53
SHYAMMETL,2024-07-03,19.65,75
SHYAMMETL,2025-07-24,-1.65,20
SIEMENS,2019-10-01,1.71,29
SIEMENS,2021-02-01,5.82,32
SIEMENS,2021-05-11,1.84,34
SIEMENS,2021-08-11,-2.92,26
SIEMENS,2021-10-19,-7.18,25
SIEMENS,2021-12-10,-7.36,20
SIEMENS,2022-04-08,-10.6,9
SIEMENS,2022-07-04,3.29,22
SIEMENS,2022-08-08,-1.88,32
SIEMENS,2023-02-07,4.21,46
SIEMENS,2024-02-13,64.7,105
SIEMENS,2024-10-16,-14.35,5
SIGIND,2014-09-05,-10.55,20
SIGIND,2015-03-13,163.12,119
SIGIND,2015-10-05,-10.07,18
SIGIND,2015-11-18,25.3,43
SIGIND,2016-01-22,-14.01,13
SILVERBEES,2023-03-31,0.19,26
SILVERBEES,2024-04-03,11.55,56
SILVERBEES,2024-10-21,-9.68,16
SILVERBEES,2025-03-17,-7.41,13
SILVERBEES,2025-06-04,123.8,166
SJS,2026-05-06,-2.8,7
SJVN,2014-04-10,4.21,43
SJVN,2015-08-05,-12.18,13
SJVN,2015-10-19,-0.4,60
SJVN,2016-10-27,-16.43,11
SJVN,2017-02-08,-5.99,15
SJVN,2017-11-06,-7.14,16
SJVN,2018-01-04,-11.05,39
SJVN,2022-11-07,-7.79,31
SJVN,2023-06-26,57.58,81
SJVN,2023-11-24,22.56,75
SKFINDIA,2014-02-24,48.11,141
SKFINDIA,2014-10-31,4.03,27
SKFINDIA,2015-01-28,-4.83,38
SKFINDIA,2015-04-07,-9.11,12
SKFINDIA,2017-03-29,1.76,37
SKFINDIA,2017-11-20,-4.18,12
SKFINDIA,2017-12-21,4.29,24
SKFINDIA,2018-12-19,-1.99,61
SKFINDIA,2019-03-29,-4.31,20
SKFINDIA,2019-09-20,-0.92,49
SKFINDIA,2020-01-16,-8.26,10
SKFINDIA,2021-02-08,-8.4,24
SKFINDIA,2021-05-21,3.36,42
SKFINDIA,2021-07-23,32.5,129
SKFINDIA,2022-07-29,5.16,37
SKFINDIA,2022-11-21,-9.82,19
SKFINDIA,2023-07-07,-2.98,26
SKFINDIA,2023-09-11,-7.35,28
SKIPPER,2017-07-03,0.96,27
SKIPPER,2017-10-31,5.58,55
SKIPPER,2024-06-14,-7.42,23
SKIPPER,2024-07-30,35.3,101
SMLMAH,2026-07-30,3.37,1
SOBHA,2014-06-02,-0.51,26
SOBHA,2017-11-29,-1.64,33
SOBHA,2021-07-15,-15.86,25
SOBHA,2021-09-01,9.53,36
SOBHA,2021-11-03,-11.12,58
SOBHA,2023-12-08,22.48,66
SOBHA,2024-04-10,17.5,64
SOLARA,2019-09-16,-11.87,3
SOLARA,2020-02-03,10.13,25
SOLARA,2020-07-31,28.27,71
SOLARA,2020-12-04,1.28,61
SOLARA,2021-05-05,3.27,27
SOLARINDS,2014-04-29,66.35,53
SOLARINDS,2014-08-05,-8.51,13
SOLARINDS,2014-09-08,49.87,159
SOLARINDS,2015-07-07,-2.72,21
SOLARINDS,2017-04-07,-1.82,53
SOLARINDS,2017-07-12,0.52,25
SOLARINDS,2017-09-13,27.59,85
SOLARINDS,2018-07-30,-1.48,20
SOLARINDS,2020-01-30,-10.94,21
SOLARINDS,2021-02-23,-4.38,26
SOLARINDS,2021-05-28,83.08,136
SOLARINDS,2022-04-01,-6.88,33
SOLARINDS,2022-08-05,22.14,71
SOLARINDS,2022-12-14,-2.69,28
SOLARINDS,2023-08-24,44.05,105
SOLARINDS,2024-03-05,7.27,45
SOLARINDS,2024-05-21,7.41,53
SOLARINDS,2025-04-21,31.95,55
SOLARINDS,2026-05-18,-6.62,20
SOLARINDS,2026-06-30,-2.18,23
SONATSOFTW,2014-02-24,-12.63,21
SONATSOFTW,2014-04-17,-11.98,14
SONATSOFTW,2014-05-27,29.04,48
SONATSOFTW,2014-08-14,42.2,40
SONATSOFTW,2014-10-30,-1.68,20
SONATSOFTW,2015-02-10,0.04,48
SONATSOFTW,2015-12-17,-10.64,20
SONATSOFTW,2016-12-15,4.26,32
SONATSOFTW,2017-11-23,33.55,79
SONATSOFTW,2018-04-20,-9.07,31
SONATSOFTW,2018-09-14,-16.76,12
SONATSOFTW,2021-01-08,-10.55,14
SONATSOFTW,2021-02-22,77.24,163
SONATSOFTW,2023-02-20,29.55,94
SONATSOFTW,2023-07-14,-5.12,24
SONATSOFTW,2023-09-05,-4.79,18
SONATSOFTW,2023-10-26,23.05,50
SONATSOFTW,2024-02-05,-7.09,26
SOUTHBANK,2014-06-27,-1.37,20
SOUTHBANK,2015-01-05,-11.96,20
SOUTHBANK,2017-05-18,-12.71,27
SOUTHBANK,2017-09-20,-4.9,37
SOUTHBANK,2017-11-29,-6.53,20
SOUTHBANK,2018-01-05,-7.85,15
SOUTHBANK,2024-01-24,-6.98,31
SOUTHBANK,2025-10-20,0.63,45
SOUTHBANK,2026-01-06,-11.18,16
SOUTHBANK,2026-06-12,-6.21,17
SRF,2014-03-06,158.33,144
SRF,2014-10-29,3.91,33
SRF,2015-01-02,-1.3,47
SRF,2015-04-01,-4.95,21
SRF,2015-06-01,10.92,59
SRF,2016-07-29,9.41,35
SRF,2016-09-23,-3.34,25
SRF,2017-12-19,-1.28,22
SRF,2018-04-05,-5.56,30
SRF,2020-12-31,-3.43,16
SRF,2021-04-06,71.52,137
SRF,2025-01-30,-4.5,45
SRF,2025-04-21,-5.24,16
SRF,2025-06-05,-2.52,36
STAR,2014-04-25,22.51,79
STAR,2014-08-21,-6.79,24
STAR,2014-10-07,41.32,75
STAR,2015-03-05,1.73,32
STAR,2024-09-16,-8.22,4
STAR,2024-09-24,4.76,34
STEL,2014-04-02,8.69,23
STEL,2014-06-25,9.04,23
STEL,2015-12-03,-8.26,21
SUDARSCHEM,2014-03-31,37.28,68
SUDARSCHEM,2014-07-31,22.15,43
SUDARSCHEM,2014-12-03,-12.78,30
SUDARSCHEM,2015-10-16,-16.72,22
SUDARSCHEM,2016-05-31,147.38,112
SUDARSCHEM,2017-07-25,-21.88,12
SUDARSCHEM,2018-01-05,-7.85,20
SUDARSCHEM,2018-04-05,5.39,26
SUDARSCHEM,2021-04-27,14.24,71
SUDARSCHEM,2024-10-11,-20.38,7
SUDARSCHEM,2025-06-09,10.7,60
SUDARSCHEM,2025-09-22,-10.88,5
SULA,2024-01-05,10.06,23
SUMEETINDS,2016-10-10,2.53,23
SUMEETINDS,2017-05-17,-25.29,5
SUMICHEM,2021-06-02,10.99,48
SUMICHEM,2022-03-31,-8.52,26
SUMICHEM,2022-05-31,-10.35,14
SUMICHEM,2022-07-11,-3.43,74
SUMICHEM,2024-09-10,-14.72,18
SUMICHEM,2025-07-30,-13.01,18
SUNDARMFIN,2014-03-06,45.12,104
SUNDARMFIN,2014-09-01,28.44,48
SUNDARMFIN,2015-01-15,6.79,27
SUNDARMFIN,2015-03-02,-5.68,32
SUNDARMFIN,2015-06-24,-3.76,18
SUNDARMFIN,2015-08-17,-8.85,5
SUNDARMFIN,2017-03-31,-3.38,22
SUNDARMFIN,2017-07-21,-6.04,20
SUNDARMFIN,2017-10-30,3.67,23
SUNDARMFIN,2018-01-09,-5.56,16
SUNDARMFIN,2020-12-18,-8.47,20
SUNDARMFIN,2021-02-08,20.93,31
SUNDARMFIN,2023-09-18,9.11,43
SUNDARMFIN,2023-11-29,4.04,44
SUNDARMFIN,2024-02-07,-0.76,27
SUNDARMFIN,2024-04-02,4.66,24
SUNDARMFIN,2024-06-25,-8.92,12
SUNDARMFIN,2024-08-30,-4.62,33
SUNDARMFIN,2026-02-03,-4.72,27
SUNDRMFAST,2014-03-26,79.65,87
SUNDRMFAST,2014-08-07,57.49,82
SUNDRMFAST,2015-01-21,-9.98,11
SUNDRMFAST,2016-08-09,30.65,42
SUNDRMFAST,2016-10-21,-14.25,19
SUNDRMFAST,2017-02-06,9.28,71
SUNDRMFAST,2017-06-19,-6.73,20
SUNDRMFAST,2017-09-12,0.2,43
SUNDRMFAST,2017-12-15,3.22,22
SUNDRMFAST,2018-03-13,-10.17,11
SUNDRMFAST,2018-04-19,-6.61,13
SUNDRMFAST,2018-05-31,-2.52,42
SUNDRMFAST,2018-07-31,-5.49,27
SUNDRMFAST,2021-02-18,0.33,34
SUNDRMFAST,2021-05-27,-2.67,31
SUNDRMFAST,2021-09-06,1.76,30
SUNDRMFAST,2022-11-04,-1.12,89
SUNDRMFAST,2023-04-18,12.21,78
SUNDRMFAST,2023-08-21,-4.38,21
SUNDRMFAST,2023-10-18,-5.45,19
SUPREMEIND,2014-03-19,-2.02,23
SUPREMEIND,2014-05-23,23.73,92
SUPREMEIND,2015-02-12,-0.1,40
SUPREMEIND,2016-01-29,-9.59,17
SUPREMEIND,2016-03-04,14.78,68
SUPREMEIND,2016-08-19,-7.28,15
SUPREMEIND,2017-02-13,10.33,76
SUPREMEIND,2017-06-12,-5.05,24
SUPREMEIND,2017-12-28,3.25,21
SUPREMEIND,2020-10-27,-6.13,12
SUPREMEIND,2020-11-18,31.65,86
SUPREMEIND,2021-05-04,1.58,33
SUPREMEIND,2021-09-16,-1.15,28
SUPREMEIND,2023-02-03,-4.0,26
SUPREMEIND,2023-05-04,52.69,93
SUPREMEIND,2023-10-18,-12.2,19
SUPREMEIND,2024-04-29,15.06,55
SUZLON,2014-06-04,-3.47,21
SWANCORP,2016-10-04,68.08,57
SWANCORP,2018-01-09,-4.71,26
SWANCORP,2023-01-03,-11.09,21
SWANCORP,2023-10-27,81.03,90
SWANCORP,2024-12-11,-10.98,17
SWSOLAR,2024-05-06,-7.37,21
SYMPHONY,2014-01-31,292.24,206
SYMPHONY,2015-01-07,-3.44,39
SYMPHONY,2015-03-24,-8.36,20
SYMPHONY,2017-11-09,5.94,61
SYNGENE,2016-08-25,0.49,23
SYNGENE,2016-10-13,3.41,25
SYNGENE,2016-12-01,-14.74,17
SYNGENE,2018-01-23,-9.49,16
SYNGENE,2018-04-25,-9.96,9
SYNGENE,2019-05-28,-7.66,28
SYNGENE,2020-05-21,30.09,75
SYNGENE,2020-09-14,0.15,27
SYNGENE,2020-12-07,-4.55,33
SYNGENE,2021-07-16,-9.18,24
SYNGENE,2023-04-28,12.8,82
SYNGENE,2023-09-06,-13.72,28
SYNGENE,2024-08-07,1.41,40
SYNGENE,2024-11-29,-10.69,15
SYRMA,2023-09-11,-8.2,35
SYRMA,2023-12-14,-8.22,16
SYRMA,2025-07-11,-1.16,22
SYRMA,2025-09-03,-5.02,36
SYRMA,2025-11-12,-12.34,16
SYRMA,2026-04-16,32.54,68
TARC,2023-10-31,49.94,87
TARIL,2014-06-27,-2.88,29
TARIL,2015-03-31,0.04,22
TARIL,2015-05-19,-21.44,19
TARIL,2016-01-06,-16.36,8
TARIL,2016-04-21,-3.61,23
TARIL,2016-05-26,-4.83,21
TARIL,2017-01-18,-15.38,17
TARIL,2017-04-11,-7.39,16
TARIL,2023-09-07,17.16,30
TARIL,2023-11-03,2.34,31
TARIL,2023-12-22,41.78,58
TARIL,2024-03-27,89.46,75
TASTYBITE,2018-08-30,-13.33,17
TASTYBITE,2020-07-02,-9.12,8
TASTYBITE,2021-02-11,1.98,22
TASTYBITE,2021-04-26,-3.88,36
TATACHEM,2014-08-06,-1.23,34
TATACHEM,2014-11-07,-1.74,25
TATACHEM,2015-01-30,-4.56,28
TATACHEM,2015-07-16,-6.63,19
TATACHEM,2016-08-19,-6.8,27
TATACHEM,2016-10-21,-12.43,8
TATACHEM,2017-02-21,7.1,57
TATACHEM,2017-10-05,8.68,73
TATACHEM,2018-05-11,-7.88,9
TATACHEM,2021-03-03,-9.14,39
TATACHEM,2024-03-07,-18.88,33
TATACOMM,2026-06-22,-8.6,9
TATACONSUM,2017-08-16,56.56,110
TATACONSUM,2019-12-13,-5.26,15
TATACONSUM,2023-09-13,28.49,128
TATACONSUM,2026-05-11,-10.45,14
TATAELXSI,2014-02-14,19.2,51
TATAELXSI,2018-04-23,14.34,94
TATAELXSI,2020-10-12,79.73,96
TATAELXSI,2021-04-08,96.51,157
TATAELXSI,2022-01-19,-3.9,22
TATAELXSI,2022-03-23,-0.66,26
TCIEXP,2018-01-08,-7.78,8
TCIEXP,2018-07-24,10.07,29
TCIEXP,2019-03-07,-6.07,26
TCIEXP,2019-10-29,-1.23,21
TCIEXP,2019-12-13,-7.96,8
TCIEXP,2020-01-27,0.39,23
TCIEXP,2020-12-18,-3.09,24
TCIEXP,2021-05-18,25.49,58
TCIEXP,2021-10-26,13.11,44
TDPOWERSYS,2014-04-01,-14.72,23
TDPOWERSYS,2014-05-22,-2.61,33
TDPOWERSYS,2014-10-10,7.78,43
TDPOWERSYS,2014-12-22,-8.06,20
TDPOWERSYS,2023-03-03,57.5,110
TDPOWERSYS,2023-08-31,-7.89,12
TDPOWERSYS,2023-12-14,-11.55,8
TDPOWERSYS,2024-01-31,-11.78,16
TDPOWERSYS,2024-08-16,-4.99,18
TDPOWERSYS,2024-11-21,-4.83,31
TDPOWERSYS,2025-05-14,3.43,36
TDPOWERSYS,2025-09-03,26.12,64
TDPOWERSYS,2026-02-04,-2.69,24
TDPOWERSYS,2026-04-10,24.07,40
TEAMLEASE,2017-05-18,7.3,49
