symbol,entry_dt,exit_dt,entry_price,exit_price,exit_reason,candles_held,gross_return_pct,net_return_pct
HINDUNILVR,2025-04-15 12:45:00,2025-04-15 14:15:00,2367.95,2359.8,X9OR4,3,-0.3441795646022778,-0.4441795646022778
COLPAL,2025-04-15 13:45:00,2025-04-21 12:45:00,2501.95,2558.0,X9OR4,34,2.240252602969691,2.140252602969691
ITC,2025-04-15 14:45:00,2025-04-16 09:15:00,421.25,422.5,X9OR4,1,0.2967359050445104,0.1967359050445104
BRITANNIA,2025-04-15 14:45:00,2025-04-21 10:45:00,5372.35,5414.6,X9OR4,28,0.7864342419983806,0.6864342419983807
MCX,2025-04-16 09:15:00,2025-04-23 10:15:00,1120.0,1186.0,X9OR4,50,5.892857142857142,5.792857142857143
ITC,2025-04-16 09:45:00,2025-04-16 10:15:00,422.8,420.6,X9OR4,1,-0.5203405865657494,-0.6203405865657494
HINDUNILVR,2025-04-16 10:45:00,2025-04-16 11:15:00,2363.05,2360.9,X9OR4,1,-0.09098410951948079,-0.1909841095194808
HDFCBANK,2025-04-16 13:45:00,2025-04-23 09:45:00,934.35,968.7,X9OR4,28,3.6763525445496894,3.5763525445496893
RELIANCE,2025-04-16 13:45:00,2025-05-06 09:15:00,1237.65,1421.3,X9OR4,111,14.83860542156505,14.738605421565051
ICICIBANK,2025-04-16 14:15:00,2025-04-21 13:15:00,1355.05,1405.9,X9OR4,10,3.75262905427845,3.65262905427845
COLPAL,2025-04-17 10:15:00,2025-04-21 12:45:00,2575.05,2558.0,X9OR4,17,-0.6621230655715493,-0.7621230655715493
RELIANCE,2025-04-22 09:15:00,2025-05-06 09:15:00,1300.95,1421.3,X9OR4,96,9.250932011222561,9.150932011222562
ITC,2025-04-22 09:15:00,2025-04-23 10:45:00,425.95,430.65,X9OR4,15,1.1034158938842562,1.0034158938842561
HDFCBANK,2025-04-22 09:15:00,2025-04-23 09:45:00,967.5,968.7,X9OR4,13,0.12403100775194267,0.024031007751942668
HINDUNILVR,2025-04-22 09:45:00,2025-04-24 10:15:00,2375.05,2400.0,X9OR4,25,1.0505041999115732,0.9505041999115732
ITC,2025-04-22 12:15:00,2025-04-23 10:45:00,427.6,430.65,X9OR4,9,0.7132834424695871,0.6132834424695871
ICICIBANK,2025-04-22 12:45:00,2025-04-22 13:15:00,1410.05,1411.2,X9OR4,1,0.08155739158186526,-0.01844260841813475
BRITANNIA,2025-04-22 12:45:00,2025-04-23 11:15:00,5445.05,5420.5,X9OR4,9,-0.4508682197592342,-0.5508682197592342
COLPAL,2025-04-23 09:45:00,2025-04-25 10:15:00,2694.05,2684.3,X9OR4,25,-0.3619086505447189,-0.46190865054471886
RELIANCE,2025-04-23 09:45:00,2025-05-06 09:15:00,1298.45,1421.3,X9OR4,83,9.461280757826632,9.361280757826632
RELIANCE,2025-04-23 11:45:00,2025-05-06 09:15:00,1295.75,1421.3,X9OR4,79,9.689369091259884,9.589369091259885
MCX,2025-04-23 12:45:00,2025-04-25 09:45:00,1204.05,1226.0,X9OR4,18,1.8230139944354506,1.7230139944354506
BEL,2025-04-23 13:15:00,2025-04-24 10:45:00,305.8,305.05,X9OR4,7,-0.24525833878351863,-0.34525833878351864
ITC,2025-04-24 10:45:00,2025-04-24 13:45:00,433.65,431.3,X9OR4,6,-0.5419116799261999,-0.6419116799261999
RELIANCE,2025-04-24 11:45:00,2025-05-06 09:15:00,1297.85,1421.3,X9OR4,67,9.511885040644147,9.411885040644147
M&M,2025-04-24 14:45:00,2025-04-25 09:45:00,2895.15,2852.7,X9OR4,2,-1.4662452722656951,-1.5662452722656952
BEL,2025-04-24 14:45:00,2025-04-25 09:15:00,305.0,300.45,X9OR4,1,-1.4918032786885285,-1.5918032786885286
INFY,2025-04-28 09:15:00,2025-05-05 11:45:00,1480.2,1503.9,X9OR4,53,1.6011349817592249,1.5011349817592248
M&M,2025-04-28 14:45:00,2025-04-29 11:45:00,2922.05,2912.0,X9OR4,6,-0.343936619838818,-0.44393661983881805
ICICIBANK,2025-04-29 09:15:00,2025-04-29 13:15:00,1431.35,1422.9,X9OR4,8,-0.5903517658154762,-0.6903517658154762
ICICIBANK,2025-04-29 14:15:00,2025-05-02 12:45:00,1427.9,1431.2,X9OR4,21,0.23110862105189117,0.13110862105189117
M&M,2025-04-30 09:45:00,2025-04-30 10:45:00,2936.75,2913.7,X9OR4,2,-0.784881246275651,-0.884881246275651
M&M,2025-05-02 09:45:00,2025-05-02 11:15:00,2991.05,2934.1,X9OR4,3,-1.904013640694748,-2.004013640694748
ITC,2025-05-06 14:45:00,2025-05-07 09:15:00,437.4,434.3,X9OR4,1,-0.7087334247827998,-0.8087334247827997
M&M,2025-05-07 09:15:00,2025-05-08 11:45:00,3079.75,3054.8,X9OR4,17,-0.8101306924263274,-0.9101306924263274
SBIN,2025-05-14 09:15:00,2025-05-14 12:45:00,805.75,798.9,X9OR4,7,-0.8501396214706823,-0.9501396214706823
RELIANCE,2025-05-14 09:45:00,2025-05-14 10:45:00,1428.85,1424.9,X9OR4,2,-0.27644609301184997,-0.37644609301184995
INFY,2025-05-14 09:45:00,2025-05-14 10:15:00,1593.15,1589.7,X9OR4,1,-0.2165521137369391,-0.31655211373693914
BRITANNIA,2025-05-15 09:15:00,2025-05-15 09:45:00,5509.0,5496.5,X9OR4,1,-0.22690143401706298,-0.32690143401706295
HDFCLIFE,2025-05-15 12:15:00,2025-05-20 13:15:00,741.45,751.8,X9OR4,38,1.395913412907129,1.2959134129071288
HDFCLIFE,2025-05-16 13:15:00,2025-05-20 13:15:00,751.3,751.8,X9OR4,24,0.0665513110608279,-0.033448688939172105
FEDERALBNK,2025-05-19 09:15:00,2025-05-20 12:45:00,201.05,200.26,X9OR4,19,-0.3929370803282867,-0.49293708032828676
FEDERALBNK,2025-05-19 09:45:00,2025-05-20 12:45:00,201.1,200.26,X9OR4,18,-0.41770263550472575,-0.5177026355047257
ITC,2025-05-21 10:15:00,2025-05-21 11:45:00,436.85,434.5,X9OR4,3,-0.5379420853840042,-0.6379420853840042
FEDERALBNK,2025-05-22 09:15:00,2025-05-22 12:45:00,202.45,200.82,X9OR4,7,-0.805137070881697,-0.9051370708816969
FEDERALBNK,2025-05-22 10:15:00,2025-05-22 12:45:00,202.8,200.82,X9OR4,5,-0.9763313609467545,-1.0763313609467546
BEL,2025-05-22 10:15:00,2025-05-26 09:45:00,385.0,381.0,X9OR4,23,-1.0389610389610389,-1.138961038961039
HDFCLIFE,2025-05-23 10:15:00,2025-05-27 09:45:00,768.9,773.7,X9OR4,23,0.6242684354272425,0.5242684354272426
INFY,2025-05-29 14:15:00,2025-05-29 14:45:00,1584.75,1586.5,X9OR4,1,0.11042751222590313,0.01042751222590313
FEDERALBNK,2025-06-04 12:45:00,2025-06-05 09:45:00,209.4,208.83,X9OR4,6,-0.2722063037249251,-0.37220630372492514
BEL,2025-06-09 09:15:00,2025-06-10 14:15:00,394.75,396.75,X9OR4,22,0.506649778340722,0.406649778340722
MCX,2025-06-10 13:15:00,2025-06-11 09:15:00,1575.05,1548.0,X9OR4,4,-1.7174057966413736,-1.8174057966413737
BRITANNIA,2025-06-11 09:15:00,2025-06-11 13:15:00,5680.05,5661.5,X9OR4,8,-0.32658163220394504,-0.42658163220394507
BRITANNIA,2025-06-11 11:15:00,2025-06-11 13:15:00,5698.05,5661.5,X9OR4,4,-0.6414475127455915,-0.7414475127455915
BEL,2025-06-18 10:15:00,2025-06-18 12:15:00,404.55,399.25,X9OR4,4,-1.3100976393523696,-1.4100976393523696
MCX,2025-06-23 10:15:00,2025-06-24 09:15:00,1637.05,1617.0,X9OR4,10,-1.2247640572981862,-1.3247640572981862
BHARTIARTL,2025-06-25 09:45:00,2025-06-30 09:45:00,1952.95,2009.0,X9OR4,36,2.8700171535369545,2.7700171535369544
RELIANCE,2025-06-25 09:45:00,2025-06-30 12:45:00,1467.55,1504.8,X9OR4,42,2.538244012129059,2.4382440121290587
BHARTIARTL,2025-06-26 09:15:00,2025-06-30 09:45:00,1970.0,2009.0,X9OR4,25,1.9796954314720812,1.879695431472081
AXISBANK,2025-06-27 14:45:00,2025-07-01 09:15:00,1227.55,1185.0,X1,1,-3.4662539204105705,-3.5662539204105705
SBIN,2025-06-30 09:45:00,2025-07-02 11:45:00,813.55,815.05,X9OR4,28,0.18437711265441586,0.08437711265441586
RELIANCE,2025-07-01 09:45:00,2025-07-02 11:15:00,1518.55,1517.1,X9OR4,15,-0.09548582529386886,-0.19548582529386888
BHARTIARTL,2025-07-02 10:15:00,2025-07-03 11:15:00,2031.35,2027.6,X9OR4,14,-0.18460629630541264,-0.2846062963054127
FEDERALBNK,2025-07-03 10:45:00,2025-07-03 12:15:00,217.3,216.89,X9OR4,3,-0.18867924528303037,-0.28867924528303035
MCX,2025-07-03 14:15:00,2025-07-04 09:15:00,1804.05,1797.0,X9OR4,2,-0.3907873950278515,-0.4907873950278515
FEDERALBNK,2025-07-04 09:15:00,2025-07-04 10:45:00,217.3,216.36,X9OR4,3,-0.43258168430740807,-0.532581684307408
ASIANPAINT,2025-07-04 12:45:00,2025-07-04 13:15:00,2428.05,2427.3,X9OR4,1,-0.030888984987953293,-0.1308889849879533
ITC,2025-07-09 09:15:00,2025-07-10 10:45:00,417.4,417.2,X9OR4,15,-0.04791566842357179,-0.1479156684235718
ITC,2025-07-16 09:15:00,2025-07-18 09:15:00,422.35,422.55,X9OR4,24,0.04735409020953915,-0.052645909790460854
M&M,2025-07-21 09:45:00,2025-07-23 13:15:00,3200.15,3250.5,X9OR4,31,1.5733637485742826,1.4733637485742825
M&M,2025-07-21 10:15:00,2025-07-23 13:15:00,3234.35,3250.5,X9OR4,30,0.4993275310340591,0.39932753103405905
M&M,2025-07-23 09:15:00,2025-07-23 13:15:00,3271.95,3250.5,X9OR4,8,-0.6555723651033731,-0.7555723651033731
HDFCLIFE,2025-07-25 12:15:00,2025-07-28 12:45:00,761.85,761.05,X9OR4,13,-0.10500754741747957,-0.20500754741747956
HINDUNILVR,2025-08-04 11:45:00,2025-08-04 12:15:00,2555.25,2551.0,X9OR4,1,-0.16632423441933275,-0.26632423441933273
ASIANPAINT,2025-08-07 13:45:00,2025-08-08 14:15:00,2498.05,2474.8,X9OR4,13,-0.9307259662536778,-1.0307259662536778
SBIN,2025-08-08 13:45:00,2025-08-18 10:15:00,805.05,829.1,X9OR4,53,2.987392087447993,2.887392087447993
HDFCLIFE,2025-08-11 12:45:00,2025-08-12 10:45:00,759.95,760.45,X9OR4,8,0.06579380222383051,-0.0342061977761695
HDFCLIFE,2025-08-12 13:15:00,2025-08-18 12:45:00,769.05,795.85,X9OR4,35,3.4848189324491345,3.3848189324491345
M&M,2025-08-14 14:15:00,2025-08-14 14:45:00,3287.25,3263.5,X9OR4,1,-0.7224884021598601,-0.8224884021598601
M&M,2025-08-18 09:45:00,2025-08-19 09:15:00,3416.05,3347.2,X9OR4,11,-2.015485721813216,-2.115485721813216
BRITANNIA,2025-08-19 12:45:00,2025-08-19 13:15:00,5467.05,5479.5,X9OR4,1,0.22772793371196196,0.12772793371196195
HINDUNILVR,2025-08-21 13:15:00,2025-08-22 09:45:00,2660.05,2632.3,X9OR4,5,-1.0432134734309504,-1.1432134734309505
INFY,2025-08-25 10:15:00,2025-08-28 09:15:00,1528.95,1516.0,X9OR4,22,-0.8469864939991526,-0.9469864939991526
BRITANNIA,2025-08-26 14:15:00,2025-08-28 14:15:00,5784.05,5720.0,X9OR4,12,-1.1073555726523834,-1.2073555726523835
BRITANNIA,2025-09-01 13:15:00,2025-09-04 10:15:00,5842.55,6170.5,X9OR4,18,5.613131252620856,5.513131252620856
HINDUNILVR,2025-09-02 09:15:00,2025-09-03 09:15:00,2660.45,2665.1,X9OR4,12,0.17478246161364022,0.07478246161364022
COLPAL,2025-09-05 13:15:00,2025-09-05 13:45:00,2434.05,2431.0,X9OR4,1,-0.12530556069103682,-0.22530556069103683
HDFCBANK,2025-09-05 13:15:00,2025-09-09 14:15:00,958.75,964.55,X9OR4,14,0.6049543676662273,0.5049543676662274
BRITANNIA,2025-09-08 13:45:00,2025-09-12 09:15:00,6153.05,6223.0,X9OR4,27,1.1368345779735223,1.0368345779735222
BHARTIARTL,2025-09-09 12:15:00,2025-09-10 11:15:00,1899.35,1892.1,X9OR4,10,-0.3817095322083871,-0.4817095322083871
HDFCBANK,2025-09-11 13:15:00,2025-09-12 09:15:00,966.95,962.9,X9OR4,4,-0.4188427529862007,-0.5188427529862008
AXISBANK,2025-09-12 09:45:00,2025-09-24 10:15:00,1099.95,1154.9,X9OR4,85,4.995681621891908,4.895681621891908
BRITANNIA,2025-09-12 13:45:00,2025-09-12 14:15:00,6255.55,6246.5,X9OR4,1,-0.14467153167987118,-0.24467153167987118
BEL,2025-09-16 09:15:00,2025-09-17 13:15:00,399.25,410.35,X9OR4,20,2.7802128991859796,2.6802128991859795
AXISBANK,2025-09-16 09:45:00,2025-09-24 10:15:00,1119.35,1154.9,X9OR4,61,3.175950328315557,3.0759503283155567
BEL,2025-09-16 14:45:00,2025-09-17 13:15:00,402.05,410.35,X9OR4,9,2.06441984827758,1.96441984827758
ICICIBANK,2025-09-17 14:45:00,2025-09-18 13:45:00,1421.55,1420.3,X9OR4,10,-0.08793218669761879,-0.1879321866976188
ICICIBANK,2025-09-18 10:15:00,2025-09-18 13:45:00,1425.05,1420.3,X9OR4,7,-0.33332163783726887,-0.43332163783726885
BHARTIARTL,2025-09-18 12:45:00,2025-09-19 10:45:00,1940.65,1934.9,X9OR4,8,-0.2962924793239378,-0.39629247932393785
SBIN,2025-09-23 10:15:00,2025-09-23 10:45:00,860.45,858.4,X9OR4,1,-0.23824742867105214,-0.3382474286710522
M&M,2025-09-23 13:15:00,2025-09-23 13:45:00,3632.65,3627.1,X9OR4,1,-0.1527810276244665,-0.2527810276244665
AXISBANK,2025-09-25 10:45:00,2025-09-29 09:15:00,1160.95,1136.1,X9OR4,9,-2.1404883931263305,-2.2404883931263306
FEDERALBNK,2025-10-07 09:15:00,2025-10-16 14:45:00,194.15,214.47,X9OR4,95,10.466134432140093,10.366134432140093
AXISBANK,2025-10-07 13:45:00,2025-10-07 14:15:00,1194.95,1187.5,X9OR4,1,-0.6234570484120713,-0.7234570484120713
INFY,2025-10-07 14:15:00,2025-10-07 14:45:00,1469.25,1454.8,X9OR4,1,-0.9834949804321964,-1.0834949804321965
INFY,2025-10-08 09:45:00,2025-10-13 09:15:00,1492.05,1497.7,X9OR4,35,0.3786736369424678,0.27867363694246783
HDFCBANK,2025-10-08 13:15:00,2025-10-08 14:45:00,980.55,978.15,X9OR4,3,-0.24476059354443702,-0.344760593544437
ICICIBANK,2025-10-16 12:15:00,2025-10-20 09:15:00,1408.95,1410.9,X9OR4,18,0.13840093686788354,0.03840093686788354
SBIN,2025-10-16 13:15:00,2025-10-17 12:45:00,889.9,885.3,X9OR4,11,-0.5169120125856863,-0.6169120125856863
BHARTIARTL,2025-10-17 09:15:00,2025-10-23 10:45:00,1980.05,2017.6,X9OR4,29,1.896416757152595,1.7964167571525949
HDFCBANK,2025-10-21 13:45:00,2025-10-21 14:15:00,1006.0,1004.0,X9OR4,1,-0.19880715705765406,-0.29880715705765404
AXISBANK,2025-10-21 14:15:00,2025-10-24 09:45:00,1236.75,1250.0,X9OR4,14,1.0713563776025874,0.9713563776025874
HINDUNILVR,2025-10-23 10:15:00,2025-10-23 13:45:00,2637.25,2601.6,X9OR4,7,-1.3517868992321582,-1.4517868992321583
COLPAL,2025-10-23 10:45:00,2025-10-23 14:45:00,2293.05,2281.6,X9OR4,8,-0.49933494690478936,-0.5993349469047894
RELIANCE,2025-10-23 13:15:00,2025-10-23 14:15:00,1471.75,1460.2,X9OR4,2,-0.7847800237812097,-0.8847800237812097
FEDERALBNK,2025-10-24 09:15:00,2025-10-24 12:45:00,229.95,227.26,X9OR4,7,-1.1698195259839086,-1.2698195259839087
ITC,2025-10-24 12:15:00,2025-10-24 12:45:00,416.15,416.0,X9OR4,1,-0.03604469542231822,-0.13604469542231823
SBIN,2025-10-27 09:45:00,2025-10-28 10:15:00,915.0,919.55,X9OR4,13,0.49726775956283653,0.39726775956283655
FEDERALBNK,2025-10-27 09:45:00,2025-11-04 09:15:00,230.7,236.18,X9OR4,59,2.37537928045081,2.2753792804508097
SBIN,2025-10-28 09:15:00,2025-10-28 10:15:00,927.1,919.55,X9OR4,2,-0.8143673821594292,-0.9143673821594291
ASIANPAINT,2025-10-29 13:15:00,2025-10-30 09:15:00,2543.35,2519.3,X9OR4,4,-0.9456032398214846,-1.0456032398214847
FEDERALBNK,2025-10-30 09:15:00,2025-11-04 09:15:00,235.01,236.18,X9OR4,36,0.49785115526999535,0.39785115526999537
SBIN,2025-10-31 11:15:00,2025-10-31 14:45:00,940.55,936.25,X9OR4,7,-0.45717930997819944,-0.5571793099781994
COLPAL,2025-10-31 12:15:00,2025-10-31 13:15:00,2259.95,2248.4,X9OR4,2,-0.5110732538330374,-0.6110732538330373
ASIANPAINT,2025-11-06 09:45:00,2025-11-17 14:15:00,2619.05,2887.8,X9OR4,81,10.26135430785972,10.161354307859721
ASIANPAINT,2025-11-06 14:45:00,2025-11-17 14:15:00,2608.05,2887.8,X9OR4,71,10.726404785184332,10.626404785184333
ASIANPAINT,2025-11-11 13:45:00,2025-11-17 14:15:00,2647.55,2887.8,X9OR4,37,9.074427300711978,8.974427300711978
M&M,2025-11-11 14:15:00,2025-11-14 09:15:00,3726.65,3714.5,X9OR4,14,-0.32603008063542566,-0.4260300806354257
ASIANPAINT,2025-11-12 12:15:00,2025-11-17 14:15:00,2669.45,2887.8,X9OR4,28,8.179587555488972,8.079587555488972
BHARTIARTL,2025-11-14 13:15:00,2025-11-24 13:45:00,2087.85,2153.5,X9OR4,61,3.1443829777043417,3.0443829777043416
M&M,2025-11-17 10:45:00,2025-11-18 09:15:00,3718.05,3708.7,X9OR4,9,-0.2514759080701003,-0.3514759080701003
BHARTIARTL,2025-11-18 09:15:00,2025-11-24 13:45:00,2122.0,2153.5,X9OR4,45,1.4844486333647502,1.38444863336475
ASIANPAINT,2025-11-18 09:45:00,2025-11-19 14:45:00,2893.25,2895.1,X9OR4,22,0.06394193381145456,-0.03605806618854544
ASIANPAINT,2025-11-19 12:15:00,2025-11-19 14:45:00,2914.05,2895.1,X9OR4,5,-0.6502976956469612,-0.7502976956469611
HDFCBANK,2025-11-21 12:45:00,2025-11-21 14:45:00,1004.6,998.1,X9OR4,4,-0.6470236910213021,-0.7470236910213021
FEDERALBNK,2025-11-25 10:15:00,2025-11-27 09:45:00,252.25,254.7,X9OR4,23,0.9712586719524235,0.8712586719524236
FEDERALBNK,2025-11-28 14:45:00,2025-12-01 14:15:00,258.05,256.2,X9OR4,11,-0.7169153264871237,-0.8169153264871237
M&M,2025-12-01 13:45:00,2025-12-01 14:15:00,3751.05,3745.8,X9OR4,1,-0.13996081097292756,-0.23996081097292757
INFY,2025-12-04 09:15:00,2025-12-08 13:15:00,1581.95,1607.6,X9OR4,32,1.6214166060874151,1.521416606087415
BRITANNIA,2025-12-04 11:15:00,2025-12-08 09:45:00,5871.05,5913.5,X9OR4,21,0.7230393200534796,0.6230393200534796
BRITANNIA,2025-12-05 09:15:00,2025-12-08 09:45:00,5882.55,5913.5,X9OR4,13,0.5261323745654489,0.42613237456544895
ASIANPAINT,2025-12-05 13:15:00,2025-12-08 09:15:00,2960.05,2949.9,X9OR4,4,-0.3428996131822128,-0.4428996131822128
COLPAL,2025-12-09 09:15:00,2025-12-10 10:45:00,2147.35,2152.0,X9OR4,15,0.21654597527185093,0.11654597527185093
FEDERALBNK,2025-12-12 14:15:00,2025-12-16 14:15:00,261.55,262.55,X9OR4,12,0.3823360734085261,0.28233607340852607
FEDERALBNK,2025-12-17 09:15:00,2025-12-17 12:45:00,263.55,262.4,X9OR4,7,-0.43634983874028993,-0.53634983874029
SBIN,2025-12-18 09:15:00,2025-12-23 09:15:00,977.9,972.8,X9OR4,24,-0.5215257183761144,-0.6215257183761144
BHARTIARTL,2025-12-18 09:45:00,2025-12-18 13:15:00,2111.85,2100.0,X9OR4,7,-0.5611193976844903,-0.6611193976844902
BHARTIARTL,2025-12-24 12:45:00,2025-12-24 13:15:00,2134.05,2134.0,X9OR4,1,-0.002342962910905644,-0.10234296291090565
INFY,2025-12-24 14:15:00,2025-12-26 11:15:00,1663.95,1655.5,X9OR4,6,-0.5078277592475763,-0.6078277592475763
HINDUNILVR,2026-01-01 13:15:00,2026-01-08 14:15:00,2310.95,2393.5,X9OR4,50,3.5721240182608964,3.4721240182608963
COLPAL,2026-01-05 09:15:00,2026-01-06 09:15:00,2092.05,2076.6,X9OR4,12,-0.7385100738510204,-0.8385100738510204
AXISBANK,2026-01-05 09:45:00,2026-01-07 09:15:00,1285.95,1287.0,X9OR4,23,0.08165169718884517,-0.018348302811154835
HINDUNILVR,2026-01-05 10:45:00,2026-01-08 14:15:00,2386.65,2393.5,X9OR4,31,0.28701317746631927,0.18701317746631926
AXISBANK,2026-01-07 09:15:00,2026-01-07 13:15:00,1298.55,1288.5,X9OR4,8,-0.7739401640291059,-0.8739401640291059
BEL,2026-01-07 09:15:00,2026-01-12 09:15:00,413.75,413.55,X9OR4,24,-0.048338368580057675,-0.14833836858005767
BEL,2026-01-07 09:15:00,2026-01-12 09:15:00,413.55,413.55,X9OR4,24,0.0,-0.1
AXISBANK,2026-01-07 12:15:00,2026-01-07 13:15:00,1290.75,1288.5,X9OR4,2,-0.17431725740848344,-0.27431725740848345
BEL,2026-01-09 09:15:00,2026-01-12 09:15:00,417.0,413.55,X9OR4,12,-0.8273381294964001,-0.9273381294964
SBIN,2026-01-13 14:15:00,2026-01-20 10:45:00,1025.7,1039.0,X9OR4,41,1.2966754411621286,1.1966754411621285
SBIN,2026-01-14 13:15:00,2026-01-20 10:45:00,1026.6,1039.0,X9OR4,31,1.20787064095072,1.10787064095072
COLPAL,2026-01-19 10:45:00,2026-01-20 11:15:00,2106.15,2159.0,X9OR4,13,2.5093179498136364,2.4093179498136363
SBIN,2026-01-19 13:45:00,2026-01-20 10:45:00,1041.05,1039.0,X9OR4,6,-0.19691657461216602,-0.29691657461216603
AXISBANK,2026-01-19 14:15:00,2026-01-20 09:15:00,1306.05,1303.8,X9OR4,2,-0.17227518088893995,-0.27227518088894
AXISBANK,2026-01-20 11:45:00,2026-01-20 12:15:00,1305.95,1302.1,X9OR4,1,-0.2948045484130431,-0.39480454841304313
FEDERALBNK,2026-01-20 14:45:00,2026-01-21 09:15:00,273.3,272.45,X9OR4,1,-0.3110135382363786,-0.41101353823637865
FEDERALBNK,2026-01-21 12:15:00,2026-01-23 09:45:00,272.95,280.05,X9OR4,19,2.601209012639686,2.501209012639686
AXISBANK,2026-01-29 10:15:00,2026-01-29 10:45:00,1330.45,1337.3,X9OR4,1,0.5148633920853778,0.4148633920853778
AXISBANK,2026-01-30 12:15:00,2026-02-02 09:15:00,1375.05,1339.7,X9OR4,6,-2.570815606705204,-2.670815606705204
AXISBANK,2026-02-04 09:15:00,2026-02-04 09:45:00,1369.7,1353.3,X9OR4,1,-1.1973424837555735,-1.2973424837555736
HDFCBANK,2026-02-04 11:15:00,2026-02-04 11:45:00,953.05,953.7,X9OR4,1,0.06820208803316626,-0.03179791196683375
BHARTIARTL,2026-02-06 10:45:00,2026-02-10 10:15:00,2018.05,2032.6,X9OR4,23,0.72099303783355,0.62099303783355
BHARTIARTL,2026-02-06 14:45:00,2026-02-10 10:15:00,2045.05,2032.6,X9OR4,15,-0.6087870712207548,-0.7087870712207548
ITC,2026-02-09 09:15:00,2026-02-09 14:15:00,327.95,322.75,X9OR4,10,-1.5856075621283698,-1.68560756212837
SBIN,2026-02-11 10:15:00,2026-02-19 10:15:00,1151.15,1211.7,X9OR4,60,5.259957433870473,5.159957433870473
COLPAL,2026-02-20 09:45:00,2026-02-23 14:15:00,2193.95,2191.3,X9OR4,21,-0.12078670890401497,-0.22078670890401497
AXISBANK,2026-02-23 09:45:00,2026-02-27 09:15:00,1398.05,1387.9,X9OR4,35,-0.7260112299273891,-0.8260112299273891
FEDERALBNK,2026-02-23 12:15:00,2026-02-24 14:15:00,294.2,295.6,X9OR4,16,0.47586675730796535,0.37586675730796537
BEL,2026-03-02 09:15:00,2026-03-04 12:15:00,446.85,447.0,X9OR4,18,0.03356831151392576,-0.06643168848607425
BEL,2026-03-02 14:45:00,2026-03-04 12:15:00,454.0,447.0,X9OR4,7,-1.5418502202643172,-1.6418502202643173
MCX,2026-03-04 13:15:00,2026-03-11 10:45:00,2477.35,2570.7,X9OR4,43,3.768139342442526,3.668139342442526
MCX,2026-03-06 13:15:00,2026-03-11 10:45:00,2543.85,2570.7,X9OR4,31,1.0554867621911634,0.9554867621911635
