cell,phase,arm,asset,settle,reserve,cadence,sell,tax,cost_bps,gateN,frictionless,path,oacol,tncol,seed,s_cagr,s_dd,s_calmar,s_invested,s_parked_pct,s_trades,s_final_x,b_cagr,b_dd,b_calmar,b_dd_0809,b_dd_1214,b_dd_1314,b_dd_2126,b_ret_0809,b_ret_1214,b_ret_1314,b_ret_2126,n_pull,pull_val_x,pull_cost_x,pull_tax_x,n_park,park_cost_x,n_missed,park_days_pct,corr_d_oa,corr_d_tn,corr_m_oa,corr_m_tn,secs
P4_E25_OA_c60_txn,4,E,OA,1,2,monthly,lifo,txn,60,25,0,28,s29,off4,29,26.6651,-23.3355,1.1427,32.782,8.287,675,124.8601,27.9553,-15.3288,1.8237,-12.657,-4.52,-4.52,-13.304,45.199,78.483,61.46,633.732,29,76.132,0.45679,0.0,29,0.45163,0,13.57,0.2823,0.2419,0.3888,0.304,0.17
P4_E25_OA_c60_txn,4,E,OA,1,2,monthly,lifo,txn,60,25,0,29,s30,off5,30,25.1484,-26.2502,0.958,32.64,8.298,673,97.6298,28.1186,-13.5268,2.0787,-12.4,-4.672,-3.855,-13.527,50.797,94.938,73.423,555.496,30,78.669,0.47201,0.0,29,0.46559,0,13.59,0.2798,0.2451,0.3454,0.2664,0.17
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,0,s1,off0,1,29.9574,-23.0641,1.2989,32.919,13.51,669,210.8633,28.2074,-12.3406,2.2857,-12.341,-4.869,-4.481,-11.412,48.439,97.864,76.794,499.774,31,163.033,0.40758,0.75916,30,0.40232,0,13.98,0.3036,0.2567,0.3871,0.3504,0.18
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,1,s2,off1,2,32.0758,-22.0622,1.4539,32.714,13.435,677,293.3655,30.0603,-14.19,2.1184,-13.045,-5.125,-5.125,-14.19,53.203,99.945,72.733,624.559,34,160.059,0.40015,0.70562,30,0.39586,0,14.1,0.314,0.2661,0.3895,0.3559,0.19
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,2,s3,off2,3,33.0396,-20.8025,1.5883,32.932,13.438,667,340.3248,30.6077,-13.0723,2.3414,-13.072,-4.8,-4.089,-12.097,47.219,110.66,82.125,601.042,32,163.737,0.40934,0.72116,30,0.40458,0,14.0,0.3104,0.2756,0.4118,0.3448,0.18
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,3,s4,off3,4,30.2192,-22.0516,1.3704,32.78,13.44,680,219.711,28.7397,-14.9882,1.9175,-12.73,-5.262,-3.554,-12.759,49.27,102.615,77.639,547.552,32,163.364,0.40841,0.7166,30,0.40381,0,14.0,0.3127,0.279,0.4212,0.3702,0.17
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,4,s5,off4,5,32.3613,-23.2287,1.3932,32.938,13.437,674,306.5924,29.7338,-15.1186,1.9667,-12.755,-4.361,-4.361,-13.291,47.035,89.348,69.117,656.664,31,169.711,0.42428,0.76652,30,0.41863,0,14.04,0.3005,0.2544,0.4002,0.3392,0.16
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,5,s6,off5,6,31.0471,-21.3509,1.4541,32.75,13.436,673,250.0667,28.9318,-14.6511,1.9747,-12.247,-4.485,-4.485,-14.651,53.59,91.855,72.88,605.703,34,161.115,0.40279,0.71106,30,0.39807,0,14.04,0.3075,0.27,0.4074,0.3182,0.18
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,6,s7,off6,7,31.9025,-20.6065,1.5482,32.704,13.439,682,285.6037,29.3255,-12.3965,2.3656,-11.145,-5.369,-5.369,-12.397,60.221,91.934,69.829,619.876,31,172.526,0.43132,0.79952,30,0.4258,0,13.98,0.294,0.2692,0.3837,0.3055,0.21
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,7,s8,off7,8,31.8448,-20.1941,1.5769,32.716,13.441,685,283.0606,27.8448,-13.068,2.1308,-11.795,-5.371,-4.953,-13.068,55.901,82.16,71.15,545.418,32,168.359,0.4209,0.72223,30,0.41609,0,14.0,0.302,0.2746,0.3808,0.294,0.2
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,8,s9,off8,9,32.0989,-21.5821,1.4873,32.716,13.435,684,294.4141,26.61,-12.5432,2.1215,-11.613,-5.615,-4.971,-12.105,54.248,88.619,74.467,460.163,30,169.134,0.42284,0.7357,30,0.41781,0,13.96,0.3105,0.2721,0.3733,0.3302,0.2
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,9,s10,off9,10,31.0343,-19.479,1.5932,32.655,13.511,670,249.5687,26.4845,-14.3989,1.8393,-14.399,-4.635,-4.635,-12.982,56.988,91.026,76.47,459.284,31,173.106,0.43276,0.75251,30,0.42781,0,13.98,0.2968,0.2748,0.3798,0.285,0.2
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,10,s11,off10,11,31.5453,-19.1952,1.6434,32.76,13.508,670,270.2184,28.31,-13.529,2.0925,-12.569,-4.633,-4.467,-11.775,61.347,102.477,88.688,518.733,30,167.856,0.41964,0.71001,30,0.41584,0,13.96,0.3122,0.2788,0.4062,0.3069,0.19
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,11,s12,off11,12,33.2845,-20.2136,1.6466,32.596,13.441,676,353.3502,27.1639,-16.6213,1.6343,-11.535,-5.028,-5.028,-12.37,64.688,86.214,77.417,483.54,30,169.509,0.42377,0.78002,30,0.41846,0,13.96,0.2996,0.2775,0.3976,0.316,0.21
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,12,s13,off0,13,32.0534,-21.6971,1.4773,32.708,13.443,670,292.3497,28.9966,-13.0319,2.2251,-12.336,-5.239,-5.239,-13.032,48.528,91.167,70.217,585.575,32,162.296,0.40574,0.74181,30,0.40033,0,14.0,0.3086,0.2563,0.4053,0.3497,0.19
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,13,s14,off1,14,32.5908,-18.7371,1.7394,32.713,13.511,682,317.629,31.0581,-14.0134,2.2163,-13.135,-5.421,-5.421,-14.013,53.538,100.673,72.421,698.943,35,161.994,0.40498,0.70112,30,0.40029,0,14.06,0.3006,0.2684,0.3984,0.3136,0.18
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,14,s15,off2,15,30.6313,-22.3396,1.3712,32.698,13.439,677,234.3552,30.0429,-13.544,2.2182,-13.266,-4.729,-4.018,-13.544,47.095,101.821,76.68,551.046,30,167.119,0.4178,0.73443,30,0.41266,0,13.96,0.3077,0.2767,0.3739,0.342,0.2
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,15,s16,off3,16,31.5497,-19.9235,1.5835,32.854,13.436,672,270.4028,29.9543,-13.9186,2.1521,-12.774,-5.213,-3.234,-12.688,49.448,103.394,77.609,634.185,30,166.413,0.41603,0.74017,30,0.4111,0,13.96,0.3075,0.2744,0.3867,0.3744,0.18
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,16,s17,off4,17,34.4501,-21.8969,1.5733,32.692,13.436,674,422.1096,30.1681,-13.0552,2.3108,-13.055,-4.691,-4.691,-12.586,46.555,85.892,68.265,765.719,30,170.774,0.42693,0.73645,30,0.42207,0,13.96,0.3032,0.2666,0.3755,0.3376,0.18
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,17,s18,off5,18,31.9612,-20.4374,1.5639,32.76,13.437,674,288.2087,29.0527,-15.4521,1.8802,-12.45,-4.211,-4.092,-15.452,53.144,92.416,72.823,648.432,30,158.367,0.39592,0.69679,30,0.39148,0,13.96,0.3234,0.2683,0.4101,0.2949,0.16
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,18,s19,off6,19,32.6593,-20.3777,1.6027,32.611,13.513,680,320.9991,29.2683,-13.639,2.1459,-11.595,-5.697,-5.697,-13.639,61.247,96.527,73.151,601.688,32,172.374,0.43094,0.80747,30,0.42594,0,14.0,0.3195,0.2679,0.3933,0.3104,0.19
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,19,s20,off7,20,31.4206,-20.631,1.523,32.942,13.439,670,265.0328,28.6112,-13.5137,2.1172,-11.789,-5.471,-5.225,-12.688,56.906,85.878,73.104,584.872,32,167.701,0.41925,0.77881,30,0.41353,0,14.0,0.319,0.2738,0.3999,0.3366,0.17
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,20,s21,off8,21,33.0848,-19.8445,1.6672,32.693,13.435,685,342.6915,27.1892,-13.0875,2.0775,-11.703,-5.454,-4.713,-11.645,54.327,87.539,75.363,459.731,31,167.71,0.41928,0.72474,30,0.41443,0,13.98,0.2895,0.2734,0.3769,0.3205,0.18
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,21,s22,off9,22,31.1695,-21.58,1.4444,32.617,13.51,675,254.8806,26.59,-14.4868,1.8355,-14.487,-4.891,-4.891,-11.351,56.498,94.626,79.761,481.157,30,170.228,0.42557,0.77248,30,0.42054,0,13.96,0.3057,0.2748,0.3954,0.2817,0.2
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,22,s23,off10,23,31.864,-21.2871,1.4969,32.77,13.436,675,283.9038,28.3009,-14.4338,1.9607,-12.576,-4.654,-4.654,-13.973,61.485,102.548,88.56,523.652,30,170.174,0.42544,0.71928,30,0.42085,0,13.96,0.3038,0.2781,0.4026,0.2816,0.19
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,23,s24,off11,24,31.275,-21.7011,1.4412,32.778,13.512,666,259.1029,26.3581,-15.1321,1.7419,-11.357,-5.339,-5.339,-12.107,65.352,85.416,77.313,426.595,33,159.875,0.39969,0.66074,30,0.39549,0,14.08,0.2996,0.2774,0.39,0.2911,0.2
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,24,s25,off0,25,32.5461,-21.1878,1.5361,32.76,13.509,669,315.4498,28.6652,-13.0913,2.1896,-12.531,-5.161,-5.161,-13.091,49.187,94.135,72.0,567.081,31,170.6,0.4265,0.74323,30,0.42177,0,13.98,0.3104,0.2559,0.4093,0.3437,0.2
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,25,s26,off1,26,31.1253,-21.3844,1.4555,32.773,13.512,674,253.1347,30.8198,-13.8668,2.2226,-12.883,-5.451,-5.451,-13.867,53.422,103.721,73.549,659.968,33,164.275,0.41069,0.74442,30,0.40546,0,14.08,0.3138,0.2813,0.4024,0.3237,0.22
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,26,s27,off2,27,32.8512,-20.4362,1.6075,32.66,13.438,671,330.616,31.4011,-13.6841,2.2947,-13.228,-4.716,-3.745,-13.684,46.159,114.699,83.368,644.556,32,185.281,0.4632,0.90364,30,0.45636,0,14.0,0.3102,0.2777,0.4385,0.3487,0.21
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,27,s28,off3,28,33.4568,-20.9657,1.5958,32.713,13.44,674,362.7974,30.7818,-13.0747,2.3543,-13.075,-4.834,-3.811,-11.514,48.833,114.31,91.121,686.064,32,172.786,0.43197,0.83748,30,0.42583,0,14.0,0.2874,0.2798,0.395,0.3521,0.18
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,28,s29,off4,29,32.5602,-20.0367,1.625,32.718,13.441,676,316.1395,29.1338,-14.8835,1.9575,-12.528,-4.747,-4.747,-12.903,47.614,83.014,65.142,719.364,33,158.162,0.3954,0.68521,30,0.39066,0,14.02,0.3096,0.263,0.4085,0.3231,0.19
P5_E25_OA_c25_full,5,E,OA,1,0,monthly,lifo,full,25,25,0,29,s30,off5,30,30.949,-20.0794,1.5413,32.642,13.439,673,246.273,29.2856,-13.2982,2.2022,-12.269,-4.395,-4.083,-13.298,53.312,100.478,77.513,629.923,31,164.76,0.4119,0.76981,30,0.40626,0,13.98,0.3079,0.2696,0.3647,0.3002,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,0,s1,off0,1,30.4963,-23.0642,1.3222,32.915,13.495,669,229.4593,28.3201,-12.3402,2.295,-12.34,-4.869,-4.481,-11.412,48.45,98.294,77.223,499.775,31,173.134,0.43283,0.0,30,0.42755,0,13.98,0.3048,0.2492,0.3802,0.3411,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,1,s2,off1,2,32.5652,-22.0625,1.476,32.71,13.42,677,316.3805,30.1649,-14.19,2.1258,-13.044,-4.978,-4.978,-14.19,53.215,100.289,73.074,624.559,30,169.534,0.42384,0.0,30,0.41955,0,13.96,0.315,0.257,0.3829,0.3449,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,2,s3,off2,3,33.5638,-20.8025,1.6135,32.928,13.425,667,368.7826,30.7176,-13.0721,2.3499,-13.072,-4.782,-3.952,-12.097,47.23,111.146,82.591,601.042,31,174.547,0.43637,0.0,30,0.43153,0,14.04,0.3115,0.2672,0.4052,0.3345,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,3,s4,off3,4,30.7056,-22.0517,1.3924,32.776,13.426,680,237.0926,28.8435,-14.936,1.9311,-12.729,-5.278,-3.554,-12.759,49.281,103.109,78.116,547.553,31,172.464,0.43116,0.0,30,0.42654,0,13.98,0.3138,0.2697,0.4151,0.3593,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,4,s5,off4,5,32.9047,-23.2286,1.4166,32.933,13.423,674,333.3458,29.8469,-15.0749,1.9799,-12.755,-4.361,-4.361,-13.291,47.045,89.614,69.397,656.665,30,182.024,0.45506,0.0,30,0.4493,0,13.96,0.3016,0.2475,0.394,0.3309,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,5,s6,off5,6,31.5585,-21.351,1.4781,32.746,13.422,673,270.7721,29.04,-14.6511,1.9821,-12.247,-4.485,-4.485,-14.651,53.6,92.205,73.241,605.703,32,171.161,0.4279,0.0,30,0.42315,0,14.0,0.3086,0.2624,0.4008,0.3087,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,6,s7,off6,7,32.4206,-20.6065,1.5733,32.699,13.426,682,309.4073,29.4341,-12.3965,2.3744,-11.145,-5.369,-5.369,-12.397,60.232,92.339,70.232,619.876,30,184.193,0.46048,0.0,30,0.45486,0,13.96,0.2951,0.2605,0.3769,0.2959,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,7,s8,off7,8,32.3296,-20.1943,1.6009,32.712,13.426,685,305.0962,27.9458,-13.068,2.1385,-11.794,-5.371,-4.953,-13.068,55.913,82.465,71.48,545.421,31,178.718,0.4468,0.0,30,0.44194,0,13.98,0.303,0.2676,0.3744,0.2846,0.17
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,8,s9,off8,9,32.6128,-21.5822,1.5111,32.711,13.424,684,318.7087,26.7157,-12.4886,2.1392,-11.613,-5.612,-4.971,-12.105,54.259,88.995,74.86,460.164,31,179.667,0.44917,0.0,30,0.44406,0,13.98,0.3115,0.2646,0.3667,0.321,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,9,s10,off9,10,31.554,-19.4791,1.6199,32.651,13.498,670,270.5833,26.5937,-14.399,1.8469,-14.399,-4.635,-4.635,-12.982,57.0,91.432,76.89,459.285,31,184.478,0.46119,0.0,30,0.4562,0,13.98,0.2979,0.2669,0.3737,0.2717,0.21
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,10,s11,off10,11,32.0011,-19.1951,1.6671,32.757,13.495,670,289.9931,28.4085,-13.5314,2.0995,-12.569,-4.611,-4.467,-11.775,61.359,102.79,89.027,518.733,31,177.562,0.44391,0.0,30,0.44014,0,13.98,0.313,0.2695,0.3995,0.293,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,11,s12,off11,12,33.8323,-20.2137,1.6737,32.592,13.427,676,384.2227,27.2777,-16.5869,1.6445,-11.536,-4.901,-4.901,-12.37,64.7,86.559,77.791,483.542,33,180.239,0.4506,0.0,30,0.44524,0,14.02,0.3009,0.2688,0.3915,0.3015,0.2
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,12,s13,off0,13,32.6,-21.6971,1.5025,32.703,13.429,670,318.0829,29.1094,-13.0319,2.2337,-12.336,-5.239,-5.239,-13.032,48.539,91.558,70.608,585.576,31,172.999,0.4325,0.0,30,0.42698,0,13.98,0.3098,0.2491,0.3994,0.3407,0.2
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,13,s14,off1,14,33.1048,-18.7371,1.7668,32.708,13.496,682,343.7469,31.1676,-14.0134,2.2241,-13.135,-5.261,-5.261,-14.013,53.55,101.103,72.834,698.945,34,172.001,0.43,0.0,30,0.42528,0,14.04,0.3017,0.2595,0.3914,0.3027,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,14,s15,off2,15,31.1341,-22.3397,1.3937,32.694,13.426,677,253.4825,30.1507,-13.544,2.2261,-13.266,-4.731,-3.901,-13.544,47.106,102.079,76.952,551.046,32,177.265,0.44316,0.0,30,0.43797,0,14.06,0.3088,0.2681,0.3672,0.3315,0.2
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,15,s16,off3,16,32.076,-19.9235,1.61,32.85,13.423,672,293.3734,30.0659,-13.8737,2.1671,-12.773,-5.177,-3.234,-12.688,49.459,103.924,78.116,634.186,32,177.974,0.44494,0.0,30,0.43992,0,14.06,0.3086,0.2649,0.3802,0.3634,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,16,s17,off4,17,34.958,-21.8969,1.5965,32.687,13.423,674,455.8951,30.2735,-13.0551,2.3189,-13.055,-4.691,-4.691,-12.586,46.565,86.03,68.433,765.718,33,181.39,0.45348,0.0,30,0.4486,0,14.08,0.3042,0.2598,0.369,0.3295,0.2
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,17,s18,off5,18,32.464,-20.4375,1.5885,32.755,13.423,674,311.4856,29.158,-15.4521,1.887,-12.45,-4.211,-4.092,-15.452,53.156,92.747,73.164,648.433,32,167.663,0.41916,0.0,30,0.41468,0,14.0,0.3245,0.2608,0.4035,0.2856,0.21
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,18,s19,off6,19,33.1943,-20.3777,1.629,32.608,13.498,680,348.4977,29.3799,-13.639,2.1541,-11.594,-5.697,-5.697,-13.639,61.259,97.035,73.643,601.688,32,183.807,0.45952,0.0,30,0.45446,0,14.0,0.3205,0.259,0.3862,0.3009,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,19,s20,off7,20,31.988,-20.631,1.5505,32.938,13.424,670,289.4079,28.7292,-13.471,2.1327,-11.789,-5.471,-5.225,-12.688,56.918,86.377,73.612,584.876,30,179.606,0.44902,0.0,30,0.44319,0,13.96,0.3201,0.2666,0.3935,0.3268,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,20,s21,off8,21,33.5868,-19.8445,1.6925,32.688,13.422,685,370.0805,27.2924,-13.0406,2.0929,-11.703,-5.426,-4.707,-11.645,54.338,87.764,75.619,459.732,32,177.663,0.44416,0.0,30,0.43927,0,14.0,0.2906,0.2657,0.37,0.311,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,21,s22,off9,22,31.69,-21.58,1.4685,32.613,13.496,675,276.3536,26.6997,-14.4867,1.843,-14.487,-4.891,-4.891,-11.351,56.51,94.928,80.086,481.158,32,180.705,0.45176,0.0,30,0.44672,0,14.0,0.3067,0.2667,0.3879,0.268,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,22,s23,off10,23,32.3522,-21.2871,1.5198,32.766,13.422,675,306.1605,28.4059,-14.4349,1.9679,-12.576,-4.654,-4.654,-13.973,61.497,102.931,88.965,523.652,32,180.788,0.45197,0.0,30,0.44734,0,14.06,0.3049,0.2686,0.3967,0.267,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,23,s24,off11,24,31.7576,-21.7011,1.4634,32.774,13.498,666,279.2644,26.4603,-15.0821,1.7544,-11.356,-5.198,-5.198,-12.107,65.364,85.707,77.638,426.595,31,169.197,0.42299,0.0,30,0.41877,0,13.98,0.3005,0.2693,0.3833,0.2771,0.2
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,24,s25,off0,25,33.0334,-21.1878,1.5591,32.756,13.495,669,339.9979,28.767,-13.0913,2.1974,-12.531,-5.161,-5.161,-13.091,49.197,94.504,72.369,567.082,32,181.476,0.45369,0.0,30,0.44892,0,14.0,0.3113,0.249,0.4022,0.3352,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,25,s26,off1,26,31.6773,-21.3844,1.4813,32.768,13.498,674,275.8097,30.9375,-13.8668,2.2311,-12.883,-5.316,-5.316,-13.867,53.433,104.232,74.028,659.969,31,174.938,0.43734,0.0,30,0.43205,0,13.98,0.315,0.2719,0.3962,0.3121,0.19
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,26,s27,off2,27,33.4707,-20.4362,1.6378,32.655,13.423,671,363.565,31.5311,-13.6841,2.3042,-13.227,-4.681,-3.616,-13.684,46.17,115.311,83.937,644.558,31,199.743,0.49936,0.0,30,0.49235,0,13.98,0.3115,0.2683,0.432,0.3379,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,27,s28,off3,28,34.0153,-20.9658,1.6224,32.709,13.426,674,395.0959,30.8996,-13.0745,2.3633,-13.075,-4.813,-3.811,-11.514,48.844,114.55,91.384,686.065,32,184.221,0.46055,0.0,30,0.45433,0,14.0,0.2887,0.2695,0.3882,0.3404,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,28,s29,off4,29,33.0733,-20.0366,1.6506,32.713,13.428,676,342.0913,29.2409,-14.8305,1.9717,-12.528,-4.747,-4.747,-12.903,47.625,83.334,65.473,719.364,31,167.749,0.41937,0.0,30,0.41457,0,13.98,0.3108,0.2562,0.4019,0.3148,0.18
P5_E25_OA_c25_txn,5,E,OA,1,0,monthly,lifo,txn,25,25,0,29,s30,off5,30,31.5203,-20.0792,1.5698,32.637,13.425,673,269.1692,29.4058,-13.2982,2.2113,-12.269,-4.386,-4.083,-13.298,53.323,101.057,78.071,629.923,30,175.936,0.43984,0.0,30,0.43413,0,13.96,0.309,0.2618,0.3575,0.2907,0.18
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,0,s1,off0,1,27.4121,-25.7787,1.0634,32.959,13.509,669,140.791,27.6991,-12.3979,2.2342,-12.398,-4.869,-4.51,-11.525,47.764,96.71,76.177,477.62,34,143.536,0.57414,0.67965,30,0.56725,0,14.04,0.3045,0.2557,0.3883,0.3472,0.21
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,1,s2,off1,2,29.4518,-23.3191,1.263,32.75,13.434,677,194.7282,29.5366,-14.2842,2.0678,-13.1,-5.126,-5.126,-14.284,52.507,98.786,72.134,596.929,32,141.002,0.56401,0.63299,30,0.55846,0,14.0,0.3149,0.2646,0.3905,0.3525,0.19
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,2,s3,off2,3,30.4281,-21.2275,1.4334,32.97,13.437,667,227.0228,30.0885,-13.1316,2.2913,-13.129,-5.011,-4.09,-12.209,46.547,109.437,81.494,574.998,35,144.226,0.5769,0.64714,30,0.57071,0,14.12,0.3115,0.2742,0.4133,0.3411,0.19
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,3,s4,off3,4,27.7688,-22.7492,1.2206,32.804,13.439,679,149.0629,28.2503,-15.3547,1.8398,-12.786,-5.472,-3.612,-12.908,48.59,101.437,77.022,525.892,32,143.92,0.57568,0.64214,30,0.56973,0,14.06,0.3138,0.2781,0.4203,0.3671,0.18
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,4,s5,off4,5,29.7503,-24.2669,1.226,32.975,13.436,674,204.1062,29.2154,-15.485,1.8867,-12.812,-4.39,-4.39,-13.39,46.364,88.245,68.528,628.228,30,149.422,0.59769,0.68881,30,0.59024,0,13.96,0.3014,0.2527,0.4013,0.3355,0.24
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,5,s6,off5,6,28.6522,-22.6054,1.2675,32.774,13.436,672,171.5836,28.455,-14.8267,1.9192,-12.305,-4.514,-4.514,-14.827,52.89,90.738,72.278,583.344,34,141.948,0.56779,0.6383,30,0.56165,0,14.04,0.3084,0.2698,0.4064,0.3152,0.21
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,6,s7,off6,7,29.2695,-21.1865,1.3815,32.741,13.438,682,189.2052,28.8024,-12.4815,2.3076,-11.203,-5.398,-5.398,-12.481,59.492,90.814,69.237,592.36,30,151.879,0.60752,0.71622,30,0.60031,0,13.96,0.2948,0.268,0.3837,0.3027,0.2
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,7,s8,off7,8,28.979,-20.4913,1.4142,32.739,13.44,686,180.7079,27.2745,-13.161,2.0724,-11.852,-5.471,-5.019,-13.161,55.19,81.1,70.556,515.534,30,148.219,0.59287,0.64825,30,0.58665,0,13.96,0.3029,0.2735,0.3839,0.3,0.19
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,8,s9,off8,9,29.4617,-22.0417,1.3366,32.753,13.435,684,195.0344,26.0954,-12.9189,2.0199,-11.671,-5.824,-5.0,-12.189,53.544,87.52,73.861,438.521,31,148.871,0.59549,0.65925,30,0.58895,0,14.04,0.3115,0.2712,0.3745,0.3289,0.17
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,9,s10,off9,10,28.4608,-20.7592,1.371,32.692,13.51,670,166.4466,25.9804,-14.4565,1.7971,-14.456,-4.664,-4.664,-13.095,56.27,89.915,75.858,438.589,30,152.367,0.60947,0.67519,30,0.60302,0,13.96,0.2977,0.2739,0.3799,0.283,0.16
P5_E25_OA_c40_full,5,E,OA,1,0,monthly,lifo,full,40,25,0,10,s11,off10,11,28.9561,-19.6546,1.4732,32.799,13.507,670,180.0542,27.798,-13.7513,2.0215,-12.626,-4.844,-4.495,-11.876,60.611,101.303,88.038,495.796,33,147.809,0.59124,0.63681,30,0.58639,0,14.02,0.3131,0.2779,0.4066,0.3053,0.16
