symbol,n_sessions,L_b3_wr,L_b3_n,L_b3_avg_ret,L_b6_wr,L_b6_n,L_b6_avg_ret,S_b3_wr,S_b3_n,S_b3_avg_ret,S_b6_wr,S_b6_n,S_b6_avg_ret,L_b3_aboveVWAP_wr,L_b3_aboveVWAP_n,L_b3_aboveVWAP_avg_ret,S_b3_belowVWAP_wr,S_b3_belowVWAP_n,S_b3_belowVWAP_avg_ret,L_b3_strong_wr,L_b3_strong_n,L_b3_strong_avg_ret,S_b3_weak_wr,S_b3_weak_n,S_b3_weak_avg_ret
INDHOTEL,442,0.48868778280542985,442,5.450232153819214e-06,0.48642533936651583,442,-4.812915552427986e-05,0.5113122171945701,442,-5.450232153819214e-06,0.5090497737556561,442,4.812915552427986e-05,0.5,214,0.0008610656597125537,0.5219298245614035,228,0.0007976274059934134,0.5233644859813084,107,0.0025715325935470952,0.4811320754716981,106,0.0002053456903635633
INDIACEM,442,0.47058823529411764,442,0.0006888147147495367,0.4660633484162896,442,0.0003580480530083281,0.5180995475113123,442,-0.0006888147147495367,0.5294117647058824,442,-0.0003580480530083281,0.4731182795698925,186,0.0011450126373354743,0.51171875,256,-0.00035735841162069185,0.42045454545454547,88,0.0008861301291226142,0.47572815533980584,103,0.0009711367901712057
INDIANB,442,0.4683257918552036,442,5.3792796427200674e-05,0.4751131221719457,442,1.9213190417190263e-05,0.5294117647058824,442,-5.3792796427200674e-05,0.5203619909502263,442,-1.9213190417190263e-05,0.4869109947643979,191,0.0017731815481864164,0.5418326693227091,251,0.001254586691963278,0.4948453608247423,97,0.0022087648383523075,0.53,100,0.0024710253035473023
INDIGO,442,0.504524886877828,442,4.937766609418436e-05,0.4841628959276018,442,4.290673324794563e-05,0.49547511312217196,442,-4.937766609418436e-05,0.5158371040723982,442,-4.290673324794563e-05,0.4954128440366973,218,-0.0005927316131712467,0.48660714285714285,224,-0.0006742875896650052,0.5046728971962616,107,-0.00038315546794185273,0.4772727272727273,88,6.142610285856904e-05
INTELLECT,442,0.4321266968325792,442,-0.0023858209538405485,0.416289592760181,442,-0.002534970610981996,0.5610859728506787,442,0.0023858209538405485,0.581447963800905,442,0.002534970610981996,0.44221105527638194,199,-0.0011753227546727428,0.5679012345679012,243,0.0033771342938997808,0.43564356435643564,101,0.0010709030449152256,0.5233644859813084,107,0.002424967047186112
IOB,442,0.4072398190045249,442,-0.0010813380760106013,0.41402714932126694,442,-0.001132031610907876,0.583710407239819,442,0.0010813380760106013,0.5723981900452488,442,0.001132031610907876,0.4322916666666667,192,-0.0003698300674907994,0.604,250,0.0016277762265538087,0.49473684210526314,95,0.0018571290144435064,0.5470085470085471,117,0.0012494406155525541
IPCALAB,442,0.49095022624434387,442,0.0007142178621903276,0.4660633484162896,442,0.0005722339776211365,0.5067873303167421,442,-0.0007142178621903276,0.5316742081447964,442,-0.0005722339776211365,0.5,192,0.0011657129818404561,0.516,250,-0.0003674696102990289,0.4945054945054945,91,0.001501963997841481,0.44545454545454544,110,-0.00235122137186829
IRB,442,0.42081447963800905,442,-0.0016685428477144016,0.3914027149321267,442,-0.0017429416249158068,0.5678733031674208,442,0.0016685428477144016,0.5859728506787331,442,0.0017429416249158068,0.458128078817734,203,-0.0002385890664013018,0.602510460251046,239,0.0028831061012983307,0.46846846846846846,111,0.0017531904997636725,0.5566037735849056,106,0.0027148991844855594
IRCON,442,0.4004524886877828,442,-0.0019669009153825538,0.4004524886877828,442,-0.0018461152668021313,0.5995475113122172,442,0.0019669009153825538,0.5972850678733032,442,0.0018461152668021313,0.41397849462365593,186,-0.0008154963053704561,0.609375,256,0.0028034683273444687,0.37272727272727274,110,-0.0005416200575678099,0.6015037593984962,133,0.005530634642125591
J&KBANK,442,0.4434389140271493,442,-0.0012481162125764147,0.40497737556561086,442,-0.0015283348181779274,0.5497737556561086,442,0.0012481162125764147,0.5904977375565611,442,0.0015283348181779274,0.44387755102040816,196,-0.0008940193476623547,0.5487804878048781,246,0.0015302421699876169,0.44,100,-0.0006447995121689545,0.5360824742268041,97,0.003083262337476349
JBCHEPHARM,442,0.504524886877828,442,0.000822601652600807,0.5135746606334841,442,0.0010521017579916616,0.49095022624434387,442,-0.000822601652600807,0.4841628959276018,442,-0.0010521017579916616,0.4712041884816754,191,0.0010834473403745003,0.46613545816733065,251,-0.0006241095156893514,0.5161290322580645,93,0.0007441977801959757,0.4631578947368421,95,-0.0024520657725866416
JINDALSAW,442,0.45701357466063347,442,-0.0012596137505561916,0.45248868778280543,442,-0.0012498008516649635,0.5384615384615384,442,0.0012596137505561916,0.5452488687782805,442,0.0012498008516649635,0.5027624309392266,181,0.00021799664756171712,0.5708812260536399,261,0.0022843167469521366,0.4838709677419355,93,0.0008826264586789189,0.6111111111111112,108,0.004345250459065101
JKCEMENT,442,0.49095022624434387,442,0.00038923373924683606,0.4819004524886878,442,0.0003326275854332312,0.5067873303167421,442,-0.00038923373924683606,0.5180995475113123,442,-0.0003326275854332312,0.510752688172043,186,0.0006847591727328373,0.5234375,256,-0.00017451604147966329,0.5208333333333334,96,0.0015618371324282803,0.4921875,128,0.00015231281208998265
JKLAKSHMI,442,0.4751131221719457,442,0.00042262065382042647,0.47737556561085975,442,0.00020883915473572054,0.5203619909502263,442,-0.00042262065382042647,0.5226244343891403,442,-0.00020883915473572054,0.4972067039106145,179,0.0003861590596256202,0.5361216730038023,263,-0.0004474367198313403,0.4722222222222222,72,-0.000574460035612564,0.5304347826086957,115,-0.0021572615909965856
JKPAPER,442,0.4479638009049774,442,-0.0004619403311347102,0.4638009049773756,442,-0.00032830935955890624,0.5475113122171946,442,0.0004619403311347102,0.5294117647058824,442,0.00032830935955890624,0.45226130653266333,199,-0.00021816361294958218,0.5555555555555556,243,0.0006615764089900207,0.4392523364485981,107,0.0007701588310413754,0.5258620689655172,116,-0.0006236645759685502
JKTYRE,442,0.4479638009049774,442,-0.0009816602084883603,0.45248868778280543,442,-0.0009522245913661467,0.5429864253393665,442,0.0009816602084883603,0.5452488687782805,442,0.0009522245913661467,0.44761904761904764,210,-0.00035159688595676376,0.5431034482758621,232,0.0015519761469867882,0.44545454545454544,110,-0.0006909657399992086,0.5221238938053098,113,0.0025305185810341833
JMFINANCIL,442,0.43891402714932126,442,-0.0007012461728302645,0.45701357466063347,442,-0.001066327749022359,0.5520361990950227,442,0.0007012461728302645,0.5361990950226244,442,0.001066327749022359,0.45,200,0.0007887578341001017,0.5619834710743802,242,0.0019326544430206501,0.42857142857142855,126,0.0005765444963610442,0.5779816513761468,109,0.0017454834183621153
JSL,442,0.49095022624434387,442,0.000219071621914163,0.5226244343891403,442,0.0003739358107591868,0.5090497737556561,442,-0.000219071621914163,0.47285067873303166,442,-0.0003739358107591868,0.48598130841121495,214,0.0004475817255417185,0.5043859649122807,228,-4.592840439175756e-06,0.46,100,2.294118761107378e-05,0.47959183673469385,98,-0.0008404666136013772
JSWENERGY,442,0.4592760180995475,442,-0.001731228560718754,0.4479638009049774,442,-0.0011439351733420955,0.5384615384615384,442,0.001731228560718754,0.5452488687782805,442,0.0011439351733420955,0.4712041884816754,191,-0.0012561809711408168,0.545816733067729,251,0.002092718957568898,0.49122807017543857,114,-0.0016599270232267817,0.5258620689655172,116,0.0016006026072939768
JUBLFOOD,442,0.504524886877828,442,0.00037263894716543273,0.48642533936651583,442,0.0001412063901036294,0.49095022624434387,442,-0.00037263894716543273,0.5113122171945701,442,-0.0001412063901036294,0.4918918918918919,185,-3.491429297359385e-05,0.4785992217898833,257,-0.0006660138476546154,0.524390243902439,82,0.0005027307822735119,0.5086206896551724,116,-0.0003274919900411743
JUSTDIAL,442,0.40497737556561086,442,-0.002797705842321345,0.41402714932126694,442,-0.0029494383771771744,0.5859728506787331,442,0.002797705842321345,0.583710407239819,442,0.0029494383771771744,0.4519774011299435,177,-0.0014882675906806345,0.6150943396226415,265,0.003672311768888915,0.4666666666666667,90,-0.001361671715054897,0.609375,128,0.003762329650982946
JYOTHYLAB,442,0.45248868778280543,442,-0.0006121826494624663,0.43891402714932126,442,-0.000790366988804214,0.5407239819004525,442,0.0006121826494624663,0.5497737556561086,442,0.000790366988804214,0.4340659340659341,182,-0.0008421645580839875,0.5269230769230769,260,0.00045119531342740154,0.39285714285714285,84,-0.0025668352808893872,0.46956521739130436,115,-0.0022966307872019152
KAJARIACER,442,0.4457013574660634,442,0.0002864361982959589,0.46153846153846156,442,5.222643688989724e-05,0.5497737556561086,442,-0.0002864361982959589,0.5316742081447964,442,-5.222643688989724e-05,0.47282608695652173,184,0.0007885452561171843,0.5697674418604651,258,7.165708325096161e-05,0.4125,80,-0.0016062845648802896,0.5354330708661418,127,-0.0002932706145321901
KANSAINER,442,0.4796380090497738,442,0.00040753524864180104,0.502262443438914,442,0.0005333548934934198,0.5203619909502263,442,-0.00040753524864180104,0.48868778280542985,442,-0.0005333548934934198,0.4725274725274725,182,0.0007097427988318775,0.5153846153846153,260,-0.0001959899635087473,0.4430379746835443,79,0.0005937769872924028,0.48214285714285715,112,-0.0011908945911360065
KARURVYSYA,442,0.49095022624434387,442,0.0005499406373640038,0.502262443438914,442,0.0007805126249703434,0.504524886877828,442,-0.0005499406373640038,0.48868778280542985,442,-0.0007805126249703434,0.49514563106796117,206,0.0011722860969970226,0.5042372881355932,236,-6.7068887012837405e-06,0.5247524752475248,101,0.0023790473324403027,0.5050505050505051,99,0.0006345839581378152
KEC,442,0.45701357466063347,442,-0.0017604992386968873,0.42081447963800905,442,-0.0017971924039928264,0.5407239819004525,442,0.0017604992386968873,0.5723981900452488,442,0.0017971924039928264,0.4782608695652174,184,-0.000572616844999194,0.5542635658914729,258,0.0026076711783882653,0.4421052631578947,95,-0.0003674836686453155,0.5193798449612403,129,0.002760508240365292
KEI,442,0.45475113122171945,442,-0.0005556851183819435,0.4751131221719457,442,-0.0004560872937512881,0.5384615384615384,442,0.0005556851183819435,0.5248868778280543,442,0.0004560872937512881,0.4225352112676056,213,-0.0006360947912163836,0.5021834061135371,229,0.0004808935886276392,0.4418604651162791,129,0.0002876588558478777,0.4864864864864865,111,0.0004910209294037136
KNRCON,442,0.38009049773755654,442,-0.0021226272280389863,0.37104072398190047,442,-0.0025000581520167806,0.6199095022624435,442,0.0021226272280389863,0.6244343891402715,442,0.0025000581520167806,0.41847826086956524,184,-0.0005961551898415548,0.6472868217054264,258,0.0032112739529549833,0.4375,96,0.0010109229728030777,0.6637168141592921,113,0.0033425518576021443
KPITTECH,442,0.4819004524886878,442,-0.0012332545697971997,0.4819004524886878,442,-0.0010711001501014668,0.5158371040723982,442,0.0012332545697971997,0.5158371040723982,442,0.0010711001501014668,0.5454545454545454,187,0.0003854920214959493,0.5647058823529412,255,0.002420335403412175,0.5555555555555556,99,0.0009747621203268886,0.5675675675675675,111,0.0024179649773210807
KPRMILL,442,0.49321266968325794,442,0.0019963840501312172,0.4751131221719457,442,0.0016803727271293058,0.5067873303167421,442,-0.0019963840501312172,0.5226244343891403,442,-0.0016803727271293058,0.46745562130177515,169,0.001778130113578627,0.4908424908424908,273,-0.002131493629901869,0.417910447761194,67,0.0012693836387099896,0.44881889763779526,127,-0.004059376884709224
KRBL,442,0.332579185520362,442,-0.004544071886176357,0.3438914027149321,442,-0.004362606382723559,0.665158371040724,442,0.004544071886176357,0.6470588235294118,442,0.004362606382723559,0.3392070484581498,227,-0.004059057724227722,0.6697674418604651,215,0.005056156606001196,0.4094488188976378,127,-0.001238550520197153,0.6376811594202898,69,0.0034599217545062595
KTKBANK,442,0.4072398190045249,442,-0.0009601552197082211,0.40271493212669685,442,-0.0009509644247607225,0.5882352941176471,442,0.0009601552197082211,0.5927601809954751,442,0.0009509644247607225,0.43147208121827413,197,-0.0006379094028431552,0.6040816326530613,245,0.0012192671622487025,0.452991452991453,117,-0.0009335140845321716,0.5918367346938775,98,0.0017143296465007025
LALPATHLAB,442,0.5158371040723982,442,0.0014838044038213683,0.5542986425339367,442,0.0014111180195398676,0.4819004524886878,442,-0.0014838044038213683,0.4434389140271493,442,-0.0014111180195398676,0.49038461538461536,208,0.0010115009492691926,0.46153846153846156,234,-0.001903629696756636,0.4897959183673469,98,0.0016116631386016399,0.45454545454545453,110,-0.0025917008015043496
LAURUSLABS,442,0.5090497737556561,442,0.0010163520086027892,0.5113122171945701,442,0.0012340010122856477,0.48642533936651583,442,-0.0010163520086027892,0.4841628959276018,442,-0.0012340010122856477,0.4786729857819905,211,0.0010780536837985395,0.46320346320346323,231,-0.0009599924697876229,0.4846153846153846,130,0.0019588006624809964,0.49473684210526314,95,0.001607622655094879
LEMONTREE,442,0.4638009049773756,442,-0.00036210940027436763,0.4751131221719457,442,-0.00037933617215406333,0.5316742081447964,442,0.00036210940027436763,0.5203619909502263,442,0.00037933617215406333,0.4784688995215311,209,0.0006770825053639363,0.5493562231759657,233,0.0012942600795808293,0.45614035087719296,114,-0.0005633637345760326,0.5445544554455446,101,0.0017380404621138365
LICHSGFIN,442,0.4592760180995475,442,-0.001013885486960891,0.4660633484162896,442,-0.0009099949625476183,0.5384615384615384,442,0.001013885486960891,0.5316742081447964,442,0.0009099949625476183,0.441747572815534,206,-0.0012783490191750734,0.5254237288135594,236,0.0007830402003671554,0.49137931034482757,116,-0.00013945962406946864,0.55,100,0.0019498202857362657
LINDEINDIA,442,0.38687782805429866,442,-0.0015684182127515527,0.3778280542986425,442,-0.0015969278136350991,0.6085972850678733,442,0.0015684182127515527,0.6199095022624435,442,0.0015969278136350991,0.3489583333333333,192,-0.0017273300048197555,0.584,250,0.0014463739564431724,0.3548387096774194,93,-0.0020924353999878524,0.5360824742268041,97,0.0006749464985940449
LTTS,442,0.45248868778280543,442,-0.00044431936854838445,0.47058823529411764,442,-0.0004524452131311034,0.5452488687782805,442,0.00044431936854838445,0.5294117647058824,442,0.0004524452131311034,0.45789473684210524,190,0.00027134809505112873,0.5515873015873016,252,0.0009839099165003984,0.4659090909090909,88,0.0002991343636308956,0.6153846153846154,117,0.0028421806589439026
LUPIN,442,0.4638009049773756,442,-0.00034728538837758505,0.47285067873303166,442,-0.00021614991810785288,0.5339366515837104,442,0.00034728538837758505,0.5271493212669683,442,0.00021614991810785288,0.4604651162790698,215,1.6343774551737858e-05,0.5286343612334802,227,0.0006916918642798071,0.45528455284552843,123,-0.0001562818772946256,0.5576923076923077,104,0.0018991782648731465
M&MFIN,442,0.4841628959276018,442,-0.0003698135199772709,0.47058823529411764,442,-0.0006013778889434013,0.5090497737556561,442,0.0003698135199772709,0.5294117647058824,442,0.0006013778889434013,0.47368421052631576,209,-0.00033582108429260093,0.5064377682403434,233,0.00040030458889613784,0.43333333333333335,120,-0.0011276069954477665,0.504950495049505,101,0.0009089815205314757
MAHABANK,442,0.45475113122171945,442,4.4842173068986526e-05,0.4479638009049774,442,7.369636840119132e-07,0.5429864253393665,442,-4.4842173068986526e-05,0.5497737556561086,442,-7.369636840119132e-07,0.49748743718592964,199,0.0013548158185309237,0.5761316872427984,243,0.0010279345983175384,0.49019607843137253,102,0.002809755200741557,0.5436893203883495,103,0.00038078847625645974
MANAPPURAM,442,0.4819004524886878,442,0.0010262692030647246,0.5,442,0.0009434094038556044,0.5158371040723982,442,-0.0010262692030647246,0.49321266968325794,442,-0.0009434094038556044,0.4398148148148148,216,-0.0002936073946837081,0.4778761061946903,226,-0.0022877441814437567,0.4838709677419355,93,0.0012031448865274222,0.4574468085106383,94,-0.0018758914666590183
METROPOLIS,442,0.5113122171945701,442,0.0015040736696898887,0.504524886877828,442,0.0015325288279390825,0.48868778280542985,442,-0.0015040736696898887,0.49095022624434387,442,-0.0015325288279390825,0.4808743169398907,183,0.000991498072096705,0.4671814671814672,259,-0.0018662409838194353,0.4634146341463415,82,-0.0013389471984113603,0.44274809160305345,131,-0.002193733453288458
MFSL,442,0.4660633484162896,442,7.183658005335667e-05,0.4819004524886878,442,0.00021499776979188597,0.5316742081447964,442,-7.183658005335667e-05,0.5180995475113123,442,-0.00021499776979188597,0.4423963133640553,217,-0.0005457569587628809,0.5066666666666667,225,-0.0006674712374894612,0.42857142857142855,105,-0.0010143626431768687,0.4444444444444444,108,-0.0020952809019716655
MGL,442,0.4638009049773756,442,-0.0013258397900593477,0.46153846153846156,442,-0.0014491396861235463,0.5339366515837104,442,0.0013258397900593477,0.5384615384615384,442,0.0014491396861235463,0.52,200,-0.00013181068272663244,0.5826446280991735,242,0.002312640705210352,0.4491525423728814,118,-0.001224114196067674,0.6036036036036037,111,0.0032329339610395057
MHRIL,442,0.4253393665158371,442,-0.001773712886433966,0.4411764705882353,442,-0.0015928275987775143,0.5678733031674208,442,0.001773712886433966,0.5497737556561086,442,0.0015928275987775143,0.46511627906976744,215,2.019916150853504e-06,0.6035242290748899,227,0.0034555743514372086,0.504950495049505,101,0.0002719478257477745,0.5662650602409639,83,0.003480898870956936
MIDHANI,442,0.4095022624434389,442,-0.0024330426696357803,0.38687782805429866,442,-0.0029846803697652882,0.5904977375565611,442,0.0024330426696357803,0.6108597285067874,442,0.0029846803697652882,0.43434343434343436,198,-0.0007978321924464061,0.610655737704918,244,0.003759975761781256,0.4594594594594595,111,0.0016586287076916784,0.6041666666666666,96,0.007051224645725197
MINDACORP,442,0.4502262443438914,442,3.521501475611735e-05,0.45248868778280543,442,-0.00015323134623851638,0.5452488687782805,442,-3.521501475611735e-05,0.5475113122171946,442,0.00015323134623851638,0.4155251141552511,219,-0.0013767829132979217,0.515695067264574,223,-0.0014218856257150162,0.4742268041237113,97,0.0018856728070406966,0.47126436781609193,87,-0.004316066842853203
MOIL,442,0.3914027149321267,442,-0.002150971658830284,0.40271493212669685,442,-0.002328852776231327,0.6018099547511312,442,0.002150971658830284,0.5927601809954751,442,0.002328852776231327,0.4120603015075377,199,-0.0014588706966248974,0.6172839506172839,243,0.0027177539282906625,0.4576271186440678,118,0.0002451725571766376,0.6074766355140186,107,0.0020361223247681763
MOTILALOFS,442,0.4457013574660634,442,-0.0005826699022837979,0.4479638009049774,442,-0.000714161590148775,0.5520361990950227,442,0.0005826699022837979,0.5497737556561086,442,0.000714161590148775,0.48372093023255813,215,0.0024424890780821913,0.5859030837004405,227,0.003447908584128237,0.5245901639344263,122,0.00502558404381272,0.5612244897959183,98,0.0032097909914015786
MPHASIS,442,0.4457013574660634,442,-0.001091046846472044,0.47285067873303166,442,-0.001253649583468438,0.5542986425339367,442,0.001091046846472044,0.5271493212669683,442,0.001253649583468438,0.40512820512820513,195,-0.002703363801433013,0.5222672064777328,247,-0.00018183496007608964,0.3619047619047619,105,-0.00362614676053482,0.48623853211009177,109,-0.0006871871512516574
MRF,442,0.4276018099547511,442,-0.0010348692240207044,0.43665158371040724,442,-0.0012002727117503254,0.5701357466063348,442,0.0010348692240207044,0.5588235294117647,442,0.0012002727117503254,0.47029702970297027,202,0.0009715335768827048,0.6041666666666666,240,0.0027235915814477402,0.5257731958762887,97,0.0021837008134915218,0.5882352941176471,102,0.002189629185100243
MRPL,442,0.39819004524886875,442,-0.0019486707726178464,0.3733031674208145,442,-0.0016921777691193713,0.5972850678733032,442,0.0019486707726178464,0.6266968325791855,442,0.0016921777691193713,0.40414507772020725,193,-0.0006397996198948281,0.606425702811245,249,0.0029631773287445225,0.3888888888888889,108,-0.002990297609482296,0.5669291338582677,127,0.0028869523113052515
NAM-INDIA,442,0.4276018099547511,442,-0.0011679461498617094,0.4298642533936652,442,-0.0012044405083497939,0.5701357466063348,442,0.0011679461498617094,0.5678733031674208,442,0.0012044405083497939,0.4608294930875576,217,0.00013099271776131636,0.6,225,0.0024207005244136943,0.4523809523809524,126,0.00029263826261316213,0.625,96,0.003698909963277439
NATCOPHARM,442,0.3914027149321267,442,-0.0018709460360113112,0.39819004524886875,442,-0.0017872771498535593,0.6040723981900452,442,0.0018709460360113112,0.5950226244343891,442,0.0017872771498535593,0.4010152284263959,197,-0.0015587372811835033,0.6163265306122448,245,0.002121987361321834,0.391304347826087,115,0.00038425348853912,0.6422018348623854,109,0.003876968014341699
NATIONALUM,442,0.45701357466063347,442,-0.0007540485177946863,0.45475113122171945,442,-0.0006676667992202751,0.5407239819004525,442,0.0007540485177946863,0.5407239819004525,442,0.0006676667992202751,0.48559670781893005,243,0.0011374929681656635,0.5728643216080402,199,0.0030638202820578273,0.4794520547945205,146,0.0016763526398862357,0.6190476190476191,84,0.004427318242913164
NAUKRI,442,0.4660633484162896,442,-0.0001016340433602791,0.46153846153846156,442,-0.0003854328497149345,0.5226244343891403,442,0.0001016340433602791,0.5384615384615384,442,0.0003854328497149345,0.47692307692307695,195,0.0005795889152333341,0.5425101214574899,247,0.000639441642249974,0.45535714285714285,112,-2.059948294990736e-05,0.5371900826446281,121,0.00013246409250815226
NAVINFLUOR,442,0.47285067873303166,442,-0.0001917091937891689,0.4592760180995475,442,-0.0005418089728366336,0.5271493212669683,442,0.0001917091937891689,0.5361990950226244,442,0.0005418089728366336,0.4786729857819905,211,-0.0003655257838838108,0.5324675324675324,231,3.294165911397644e-05,0.4406779661016949,118,-0.0022301336264048503,0.5267857142857143,112,-0.0007934616794698646
NBCC,442,0.40271493212669685,442,-0.0012728616763660577,0.39819004524886875,442,-0.0013713224270101613,0.5927601809954751,442,0.0012728616763660577,0.5950226244343891,442,0.0013713224270101613,0.4189189189189189,222,-0.000485868887157971,0.6090909090909091,220,0.002067008945476036,0.45454545454545453,132,0.0010160884497556128,0.6153846153846154,91,0.0016809840212270394
NCC,442,0.41855203619909503,442,-0.002369613109283,0.4117647058823529,442,-0.0025243600908228577,0.581447963800905,442,0.002369613109283,0.5859728506787331,442,0.0025243600908228577,0.4368932038834951,206,-0.002876459304883985,0.597457627118644,236,0.0019271965148177342,0.42857142857142855,112,-0.0031654617392851345,0.5607476635514018,107,0.0008535943746430404
NETWORK18,442,0.3597285067873303,442,-0.004041260538779856,0.3393665158371041,442,-0.004365843644474963,0.6357466063348416,442,0.004041260538779856,0.6515837104072398,442,0.004365843644474963,0.38071065989847713,197,-0.003073501616408805,0.6489795918367347,245,0.00481941771309454,0.43119266055045874,109,-0.00027248374175474705,0.6261682242990654,107,0.004229479510732846
NFL,442,0.4276018099547511,442,-0.0010225863296421866,0.39592760180995473,442,-0.001752593305348034,0.5701357466063348,442,0.0010225863296421866,0.5950226244343891,442,0.001752593305348034,0.4427860696517413,201,-0.0019681127215769494,0.5850622406639004,241,0.00023399377869244683,0.4051724137931034,116,-0.0021422218674847825,0.5867768595041323,121,0.0016220751543670284
NH,442,0.4592760180995475,442,0.0004352305993035453,0.43891402714932126,442,-4.055701558685422e-05,0.5407239819004525,442,-0.0004352305993035453,0.5542986425339367,442,4.055701558685422e-05,0.4696969696969697,198,-2.1236728660392008e-05,0.5491803278688525,244,-0.000805642611339855,0.5086206896551724,116,0.0009784472724246075,0.5376344086021505,93,-0.0007867124193651026
NHPC,442,0.4230769230769231,442,-0.0017221262226013376,0.4230769230769231,442,-0.0015873160716904239,0.5701357466063348,442,0.0017221262226013376,0.5746606334841629,442,0.0015873160716904239,0.45365853658536587,205,-0.0007541484421974456,0.5949367088607594,237,0.0025594065811785434,0.46956521739130436,115,0.00023772584070376834,0.5909090909090909,110,0.0031207106514462794
NIACL,442,0.41402714932126694,442,-0.002879906723622117,0.41402714932126694,442,-0.0027831182492225304,0.5723981900452488,442,0.002879906723622117,0.581447963800905,442,0.0027831182492225304,0.4147727272727273,176,-0.003843559158311233,0.5714285714285714,266,0.002242302105181198,0.45161290322580644,93,-0.0031699805401579776,0.6055045871559633,109,0.00640039975240862
NLCINDIA,442,0.4004524886877828,442,-0.002088609818911793,0.39819004524886875,442,-0.0021800702324622145,0.5972850678733032,442,0.002088609818911793,0.6018099547511312,442,0.0021800702324622145,0.3886255924170616,211,-0.0018355766216814917,0.5844155844155844,231,0.0023197353800182585,0.3826086956521739,115,-0.003817510715648046,0.5543478260869565,92,0.0017960116389140674
NMDC,442,0.4638009049773756,442,-0.000855575893665354,0.47737556561085975,442,-0.0008631054210428242,0.5339366515837104,442,0.000855575893665354,0.5226244343891403,442,0.0008631054210428242,0.4796380090497738,221,0.00016549460563918287,0.5475113122171946,221,0.0018766463929698906,0.48120300751879697,133,0.00022367895291120662,0.56,100,0.00259684365868993
OBEROIRLTY,442,0.5,442,-0.0006841543137938363,0.5067873303167421,442,-0.0004948049435213604,0.497737556561086,442,0.0006841543137938363,0.49095022624434387,442,0.0004948049435213604,0.4925373134328358,201,-0.0006730246255334147,0.4896265560165975,241,0.0006934367508907024,0.4444444444444444,117,-0.002084906982190184,0.4954128440366973,109,0.001833538962559781
OFSS,442,0.41402714932126694,442,-0.0020273086853224076,0.4253393665158371,442,-0.0019081437091808542,0.5859728506787331,442,0.0020273086853224076,0.5701357466063348,442,0.0019081437091808542,0.4153846153846154,195,-0.0015385787886479493,0.5870445344129555,247,0.002413148077433821,0.4636363636363636,110,-0.00026434569844949565,0.5643564356435643,101,0.0031917474009845034
OIL,442,0.47058823529411764,442,-0.0009926909811967248,0.4660633484162896,442,-0.0007653183367328043,0.5203619909502263,442,0.0009926909811967248,0.5294117647058824,442,0.0007653183367328043,0.4807692307692308,208,-0.0003936169071082964,0.5256410256410257,234,0.0015252012692753283,0.4117647058823529,119,-0.0024768332760595345,0.5217391304347826,115,0.002024928794828408
ORIENTCEM,442,0.4253393665158371,442,-0.0005953801022392395,0.4230769230769231,442,-0.0005411989033463278,0.5678733031674208,442,0.0005953801022392395,0.5746606334841629,442,0.0005411989033463278,0.46551724137931033,174,-0.00026620610993197954,0.5895522388059702,268,0.000809097545005893,0.44594594594594594,74,-0.00046274694539539163,0.5619834710743802,121,-0.0009595452452669478
ORIENTELEC,442,0.497737556561086,442,0.0006230753872123814,0.48868778280542985,442,0.00045259382354568385,0.49321266968325794,442,-0.0006230753872123814,0.5067873303167421,442,-0.00045259382354568385,0.4852941176470588,204,0.00030243126474983683,0.4789915966386555,238,-0.0008979132064659908,0.4788732394366197,71,-0.0022878757789851806,0.4716981132075472,106,-0.0026070835015534043
PAGEIND,442,0.48642533936651583,442,-0.0002490049661949591,0.47058823529411764,442,-8.834531281184283e-05,0.5135746606334841,442,0.0002490049661949591,0.5271493212669683,442,8.834531281184283e-05,0.46568627450980393,204,-0.0007731960021246703,0.4957983193277311,238,-0.00020030163603050797,0.43956043956043955,91,-0.0014790850158796565,0.5154639175257731,97,-6.641859266637308e-05
PETRONET,442,0.43665158371040724,442,-0.0011142125970640005,0.46153846153846156,442,-0.0009223485159596829,0.5565610859728507,442,0.0011142125970640005,0.5339366515837104,442,0.0009223485159596829,0.4541284403669725,218,-0.00025205801241249637,0.5758928571428571,224,0.0019532737553409106,0.4166666666666667,120,-0.0007984133743949775,0.5740740740740741,108,0.002611139638846038
PFC,442,0.4683257918552036,442,-0.001245963716853234,0.4638009049773756,442,-0.0011156859127017132,0.5271493212669683,442,0.001245963716853234,0.5361990950226244,442,0.0011156859127017132,0.45982142857142855,224,-0.0006183308625331824,0.518348623853211,218,0.001890870869916039,0.48148148148148145,135,0.0009615419226804762,0.5137614678899083,109,0.002073660692330356
PFIZER,442,0.4457013574660634,442,-0.0009452172330110547,0.4592760180995475,442,-0.0007488144001106232,0.5520361990950227,442,0.0009452172330110547,0.5384615384615384,442,0.0007488144001106232,0.4157303370786517,178,-0.0019862798014938735,0.5340909090909091,264,0.00024328868304915403,0.3793103448275862,87,-0.0023265034761908365,0.504,125,0.0003255885177574655
PGHH,442,0.47058823529411764,442,-7.146621015916729e-06,0.497737556561086,442,0.00016466724693848045,0.5158371040723982,442,7.146621015916729e-06,0.497737556561086,442,-0.00016466724693848045,0.4,175,-0.0012466530527901851,0.4681647940074906,267,-0.0008052639616076675,0.4528301886792453,53,-0.0005668346453062552,0.4174757281553398,103,-0.0020678072614647627
