gap_pct,first_open_eq_low,first_open_eq_high,first_bullish,first_bearish,bar3_above_vwap,bar6_above_vwap,bar9_above_vwap,rsi_at_bar3,rsi_at_bar6,rsi_at_bar9,ema9_above_ema21_bar6,vol_first3,hi_bar,lo_bar,bars,symbol,session,ret_pct,range_pct,direction
-0.228,0,0,0,1,-1,-1,1,34.6,34.5,41.8,0,772296,71,46,75,ICICIBANK,2024-09-03,1.581,2.489,up
-0.757,0,0,1,0,1,1,-1,45.0,38.2,36.1,0,735908,4,68,75,ICICIBANK,2024-09-06,-1.346,2.357,dn
-0.542,0,0,1,0,1,1,1,62.8,66.9,55.6,1,1233192,68,0,75,ICICIBANK,2024-09-09,2.831,3.147,up
-0.332,1,0,1,0,1,1,1,57.1,65.1,58.5,1,410672,44,0,75,ICICIBANK,2024-09-18,1.87,2.643,up
0.186,0,0,0,1,1,1,1,66.8,69.9,82.0,1,539567,73,1,75,ICICIBANK,2024-09-20,4.239,5.467,up
-0.701,1,0,1,0,1,1,1,47.7,48.0,47.2,0,795787,26,0,75,ICICIBANK,2024-09-25,1.163,1.347,up
0.57,0,1,0,1,-1,-1,-1,44.5,38.8,43.3,0,847554,0,74,75,ICICIBANK,2024-09-27,-1.988,2.187,dn
-1.102,0,0,0,1,-1,-1,-1,20.0,16.6,24.8,0,1319170,0,69,75,ICICIBANK,2024-09-30,-1.405,2.004,dn
0.317,1,0,1,0,-1,-1,-1,44.5,29.7,32.7,0,1359779,0,27,75,ICICIBANK,2024-10-17,-1.397,2.605,dn
-0.329,0,0,0,0,1,1,1,58.1,73.0,63.5,1,610848,74,1,75,ICICIBANK,2024-10-18,3.2,3.555,up
0.49,1,0,1,0,-1,1,1,60.9,68.2,71.5,1,1646980,65,2,75,ICICIBANK,2024-10-29,2.328,2.774,up
-0.188,1,0,1,0,-1,-1,-1,48.6,45.8,48.1,0,595416,70,29,75,ICICIBANK,2024-11-05,1.461,3.001,up
-0.602,0,0,0,1,-1,-1,-1,21.4,26.8,18.2,0,1211777,0,65,75,ICICIBANK,2024-11-07,-1.341,2.124,dn
0.171,0,0,1,0,1,1,1,76.3,74.2,80.1,1,814536,58,0,75,ICICIBANK,2024-11-22,1.59,2.019,up
-0.241,1,0,1,0,1,-1,1,64.8,51.9,56.1,1,702865,64,0,75,ICICIBANK,2024-11-29,1.216,1.57,up
0.049,0,0,0,1,1,-1,-1,56.7,52.5,44.6,1,756877,64,20,75,ICICIBANK,2024-12-05,1.542,2.606,up
-0.395,0,0,1,0,-1,-1,-1,27.0,27.3,44.7,0,1039861,74,15,75,ICICIBANK,2024-12-13,1.517,2.539,up
-0.004,0,0,1,0,1,-1,1,56.6,50.0,57.4,1,548193,4,45,75,ICICIBANK,2025-01-08,-1.164,2.55,dn
-0.766,0,0,0,1,-1,-1,-1,29.9,21.8,20.0,0,751634,0,22,75,ICICIBANK,2025-01-17,-1.46,2.493,dn
0.357,0,0,0,1,-1,-1,-1,35.9,37.7,27.3,0,549136,0,65,75,ICICIBANK,2025-01-21,-3.21,3.739,dn
0.0,0,0,0,1,-1,-1,-1,43.7,48.3,47.4,1,480805,0,60,75,ICICIBANK,2025-02-07,-1.179,2.001,dn
-0.62,0,0,0,1,1,1,1,48.3,65.0,61.4,1,674206,70,1,75,ICICIBANK,2025-02-19,2.158,2.77,up
0.355,1,0,1,0,1,1,1,72.6,76.8,71.0,1,1556867,55,0,75,ICICIBANK,2025-03-11,2.214,2.53,up
1.328,0,0,1,0,1,1,1,88.1,83.6,81.3,1,1818341,73,0,75,ICICIBANK,2025-03-18,2.081,2.583,up
-0.193,0,0,1,0,1,1,1,52.9,59.1,63.2,1,925024,74,0,75,ICICIBANK,2025-03-21,1.668,2.842,up
1.573,0,0,0,1,-1,1,-1,66.3,66.4,63.7,1,781780,18,43,75,ICICIBANK,2025-03-25,-1.255,2.483,dn
5.744,0,1,0,1,-1,-1,-1,86.2,83.4,82.3,1,3805014,0,54,75,ICICIBANK,2025-04-21,-1.915,2.18,dn
0.328,0,0,1,0,1,1,1,75.0,69.5,69.5,1,1015187,38,0,75,ICICIBANK,2025-04-28,1.594,2.22,up
-0.896,0,0,1,0,-1,-1,-1,10.1,10.2,11.6,0,904032,0,74,75,ICICIBANK,2025-05-09,-1.851,2.325,dn
1.469,0,0,1,0,1,1,1,90.4,89.0,86.3,1,995152,74,0,75,ICICIBANK,2025-05-12,3.001,3.477,up
-0.105,0,0,0,1,-1,-1,-1,39.9,41.6,42.5,0,1017999,62,6,75,ICICIBANK,2025-05-15,1.76,2.875,up
0.497,0,1,0,1,-1,-1,-1,35.3,39.1,40.2,0,795787,0,43,75,ICICIBANK,2025-06-03,-1.23,1.581,dn
-0.424,0,0,0,1,1,1,1,57.8,52.9,47.5,1,691068,36,0,75,ICICIBANK,2025-06-05,1.775,2.215,up
0.342,0,0,0,1,-1,-1,-1,28.0,21.2,35.5,0,569608,0,73,75,ICICIBANK,2025-06-09,-2.082,2.28,dn
0.314,0,0,0,1,-1,-1,-1,10.8,15.9,21.2,0,1996932,0,9,75,ICICIBANK,2025-06-10,-1.188,1.751,dn
-0.076,0,0,1,0,-1,1,1,53.5,57.4,58.1,1,581178,73,0,75,ICICIBANK,2025-06-27,1.32,2.008,up
0.268,0,1,0,1,-1,1,-1,49.8,52.0,47.7,1,517997,0,64,75,ICICIBANK,2025-06-30,-1.149,1.341,dn
1.29,0,1,0,1,1,-1,-1,62.6,56.4,56.9,1,1727196,0,60,75,ICICIBANK,2025-07-25,-1.473,1.76,dn
0.206,0,1,0,1,1,-1,1,64.2,46.9,54.2,1,367099,0,74,75,ICICIBANK,2025-09-02,-1.62,1.69,dn
-0.067,0,0,1,0,1,1,1,67.7,69.3,73.9,1,1160761,32,0,75,ICICIBANK,2025-10-01,1.81,2.396,up
0.143,1,0,1,0,-1,-1,1,67.9,63.3,67.3,1,1115535,61,2,75,ICICIBANK,2025-10-16,1.171,1.392,up
-0.381,0,0,1,0,1,-1,1,68.5,50.7,59.1,1,773213,67,0,75,ICICIBANK,2025-10-17,1.778,2.033,up
0.341,0,0,0,1,-1,-1,-1,34.8,32.5,31.6,0,2875082,0,71,75,ICICIBANK,2025-10-20,-3.398,3.87,dn
0.268,0,0,0,1,1,1,-1,53.8,49.0,45.0,0,1711967,3,74,75,ICICIBANK,2025-10-23,-1.495,2.144,dn
0.008,0,0,1,0,1,1,1,64.3,73.2,65.1,1,527592,72,0,75,ICICIBANK,2025-11-07,1.681,1.946,up
-0.007,1,0,1,0,1,1,1,82.6,87.7,88.3,1,1288247,37,0,75,ICICIBANK,2025-11-13,1.95,2.347,up
-0.495,1,0,1,0,-1,1,-1,45.3,51.9,42.1,0,787374,74,0,75,ICICIBANK,2025-12-03,1.683,1.99,up
0.03,0,0,1,0,1,1,1,67.7,69.1,68.6,1,303937,73,0,75,ICICIBANK,2026-01-02,1.33,1.54,up
-0.118,0,0,1,0,1,1,1,77.0,78.3,77.6,1,652081,22,0,75,ICICIBANK,2026-01-05,1.314,1.691,up
0.0,0,0,1,0,1,1,1,89.5,88.7,86.2,1,3327771,14,0,75,ICICIBANK,2026-01-06,2.762,3.469,up
-0.544,0,0,0,1,-1,-1,-1,21.7,21.5,22.6,0,1152415,0,74,75,ICICIBANK,2026-01-09,-1.549,1.962,dn
-0.363,0,1,0,1,1,1,1,32.3,41.3,55.1,0,855441,44,0,75,ICICIBANK,2026-01-12,1.436,2.329,up
0.0,0,0,0,1,-1,-1,1,49.3,53.2,65.4,1,1118036,69,5,75,ICICIBANK,2026-01-13,1.162,2.162,up
-0.99,0,1,0,1,-1,-1,-1,18.6,25.5,20.9,0,4405761,0,14,75,ICICIBANK,2026-01-19,-1.586,2.857,dn
-0.538,0,0,0,1,-1,-1,-1,18.8,24.6,20.3,0,3785732,0,22,75,ICICIBANK,2026-01-21,-1.499,2.34,dn
-0.52,1,0,1,0,-1,1,-1,33.4,46.8,43.6,0,1905906,74,3,75,ICICIBANK,2026-01-27,2.022,3.022,up
-0.68,0,0,0,1,-1,-1,1,22.5,27.7,33.6,0,1064399,66,5,75,ICICIBANK,2026-01-29,1.913,2.45,up
-0.302,0,0,1,0,-1,-1,-1,30.4,37.0,40.4,0,223318,34,73,75,ICICIBANK,2026-02-01,-1.331,2.744,dn
-0.307,0,0,1,0,1,1,-1,48.1,56.7,45.0,0,876404,74,0,75,ICICIBANK,2026-02-02,1.587,1.902,up
4.515,0,0,0,1,-1,1,1,80.5,81.1,79.1,1,6280395,0,0,75,ICICIBANK,2026-02-03,-1.7,3.088,dn
-0.072,1,0,1,0,1,1,-1,71.9,66.8,58.0,1,1468859,65,0,75,ICICIBANK,2026-02-04,1.377,1.954,up
0.562,0,1,0,1,-1,-1,-1,48.1,41.5,42.4,0,626764,0,74,75,ICICIBANK,2026-02-05,-1.464,1.464,dn
0.391,0,1,0,1,-1,-1,-1,43.8,43.3,49.0,0,702708,0,55,75,ICICIBANK,2026-02-09,-1.302,1.783,dn
-0.206,0,0,1,0,1,1,1,86.7,87.1,74.7,1,927945,69,0,75,ICICIBANK,2026-02-12,1.814,1.97,up
0.178,0,0,0,1,-1,-1,-1,48.9,48.7,49.9,0,444942,0,73,75,ICICIBANK,2026-02-19,-1.406,1.952,dn
-0.114,0,0,0,1,-1,-1,-1,39.7,42.2,38.6,0,798761,0,71,75,ICICIBANK,2026-02-27,-1.471,1.821,dn
-1.769,1,0,1,0,1,-1,-1,29.1,20.3,33.6,0,986855,72,0,75,ICICIBANK,2026-03-02,1.461,1.786,up
-1.057,0,0,0,1,-1,1,-1,30.7,36.0,33.4,0,4308472,0,70,75,ICICIBANK,2026-03-06,-1.785,3.525,dn
0.988,0,0,1,0,-1,-1,1,69.4,63.4,68.1,1,2461769,74,0,75,ICICIBANK,2026-03-10,1.957,2.283,up
,0,0,0,1,-1,-1,-1,82.2,80.0,79.6,0,391296,0,74,75,INFY,2024-03-18,-1.718,2.074,dn
-0.602,0,0,1,0,1,-1,-1,27.4,23.4,19.6,0,593809,2,70,75,INFY,2024-03-19,-1.623,2.575,dn
1.99,0,0,0,1,-1,-1,-1,61.8,56.7,54.8,1,1206709,0,73,75,INFY,2024-04-01,-1.803,2.436,dn
-1.104,0,0,0,1,-1,-1,-1,28.7,24.8,33.6,0,871982,0,72,75,INFY,2024-04-16,-2.467,2.901,dn
-3.14,0,0,0,1,1,-1,1,35.1,33.2,43.3,0,5910252,64,0,75,INFY,2024-04-19,1.946,3.473,up
-0.474,0,0,1,0,1,1,1,63.5,56.1,66.5,1,726887,48,0,75,INFY,2024-05-22,1.788,2.236,up
2.345,0,1,0,1,-1,-1,-1,44.0,41.7,41.3,0,1093155,0,70,75,INFY,2024-06-03,-2.208,2.5,dn
-0.111,1,0,1,0,-1,-1,1,58.9,57.7,66.4,1,1788093,36,0,75,INFY,2024-06-05,2.128,2.703,up
1.049,0,0,1,0,1,-1,-1,72.2,60.1,54.9,1,1017154,74,12,75,INFY,2024-06-06,1.941,2.547,up
0.543,0,0,1,0,1,1,1,84.5,89.5,89.1,1,1854757,67,0,75,INFY,2024-06-07,3.359,4.217,up
-0.356,0,0,0,1,-1,-1,-1,23.4,20.7,19.3,0,829912,0,64,75,INFY,2024-06-10,-1.783,2.131,dn
-0.11,0,0,1,0,-1,-1,1,25.6,36.6,57.2,0,479004,74,4,75,INFY,2024-06-27,2.051,3.013,up
-0.456,1,0,1,0,1,-1,1,55.5,45.3,55.2,0,403592,44,0,75,INFY,2024-07-01,1.763,2.591,up
2.128,0,0,0,1,1,1,1,70.5,73.8,73.2,1,1314676,65,0,75,INFY,2024-07-12,1.568,3.161,up
-0.354,1,0,1,0,-1,-1,-1,57.2,49.2,51.1,1,924797,58,0,75,INFY,2024-07-18,2.673,2.699,up
-0.055,1,0,1,0,1,1,1,88.5,77.9,85.6,1,905795,51,0,75,INFY,2024-07-26,2.994,3.158,up
-1.872,0,0,1,0,-1,-1,-1,25.0,30.7,30.7,0,583173,8,28,75,INFY,2024-08-05,-1.79,4.423,dn
-0.672,0,1,0,1,-1,-1,-1,31.0,33.4,32.9,0,436207,0,54,75,INFY,2024-08-08,-2.301,2.969,dn
-0.577,0,1,0,1,-1,-1,-1,10.8,13.0,12.1,0,504454,0,64,75,INFY,2024-09-18,-2.386,2.963,dn
-0.138,1,0,1,0,-1,1,1,59.8,64.8,66.2,1,244682,37,0,75,INFY,2024-10-01,1.653,1.811,up
0.029,0,0,1,0,1,-1,1,61.0,52.3,62.9,1,473900,38,0,75,INFY,2024-10-04,1.664,3.604,up
-0.056,0,0,0,1,-1,-1,1,31.7,38.9,49.3,0,422520,0,74,75,INFY,2024-10-10,-2.237,2.549,dn
-0.134,0,0,1,0,-1,-1,1,63.3,59.6,64.1,1,358167,41,0,75,INFY,2024-10-14,1.855,1.987,up
-0.661,0,1,0,1,1,1,1,40.4,38.0,44.8,0,328888,14,73,75,INFY,2024-10-16,-1.887,2.21,dn
0.892,0,0,1,0,-1,1,1,54.1,58.2,54.9,1,626378,50,0,75,INFY,2024-10-17,2.057,2.473,up
0.324,0,0,0,1,-1,-1,-1,30.7,23.7,20.0,0,478519,0,35,75,INFY,2024-10-21,-2.168,3.215,dn
-0.432,0,0,0,1,1,-1,-1,39.0,33.6,34.7,0,391549,0,74,75,INFY,2024-10-30,-1.807,2.328,dn
-1.771,0,0,0,1,1,-1,1,25.9,22.5,28.9,0,1589376,73,0,75,INFY,2024-11-04,2.235,2.841,up
0.627,0,0,1,0,1,1,1,77.5,87.2,86.8,1,982026,61,0,75,INFY,2024-11-06,3.495,3.659,up
1.45,0,0,1,0,1,1,1,86.6,87.2,87.0,1,304292,67,0,75,INFY,2024-11-11,1.566,2.485,up
-0.847,0,1,0,1,-1,-1,1,13.7,14.6,28.6,0,435251,0,23,75,INFY,2024-11-18,-1.847,2.931,dn
1.096,0,0,0,1,1,1,1,75.3,69.2,77.6,1,287318,68,1,75,INFY,2024-11-22,1.893,4.317,up
-0.625,0,1,0,1,-1,-1,-1,21.3,29.8,32.1,0,532113,0,59,75,INFY,2024-11-28,-2.851,3.303,dn
0.423,0,0,1,0,1,-1,-1,69.2,52.8,50.9,1,453593,63,20,75,INFY,2024-12-05,1.842,3.208,up
1.368,0,0,0,1,-1,-1,-1,49.7,44.3,50.7,1,928780,0,49,75,INFY,2024-12-20,-2.397,3.478,dn
0.106,0,0,1,0,1,1,1,80.1,84.1,81.2,1,193149,69,0,75,INFY,2025-01-02,3.59,4.099,up
0.298,0,0,0,1,-1,-1,-1,24.9,32.4,39.8,0,481688,0,49,75,INFY,2025-01-14,-1.567,2.067,dn
0.733,0,0,0,1,-1,-1,-1,54.8,47.0,50.1,1,407321,0,71,75,INFY,2025-01-16,-2.335,2.548,dn
-3.596,0,0,0,1,-1,-1,-1,11.4,10.6,15.5,0,2404609,0,21,75,INFY,2025-01-17,-1.837,2.485,dn
0.144,0,0,1,0,1,1,1,65.5,64.8,68.3,1,404543,63,0,75,INFY,2025-01-22,2.683,3.356,up
0.798,1,0,1,0,-1,1,-1,64.0,65.2,56.9,1,501081,58,25,75,INFY,2025-01-29,1.862,2.61,up
-1.314,0,0,0,0,-1,1,-1,40.6,47.1,43.3,0,313965,48,1,75,INFY,2025-02-03,1.531,2.405,up
-0.032,0,0,0,1,-1,-1,1,33.2,34.6,44.8,0,249197,0,65,75,INFY,2025-02-19,-2.008,2.344,dn
-0.824,0,0,0,1,-1,-1,-1,20.9,26.8,21.5,0,411500,0,55,75,INFY,2025-02-24,-2.058,3.208,dn
-1.806,0,1,0,1,-1,-1,-1,20.0,20.2,16.6,0,1356441,0,37,75,INFY,2025-03-12,-2.862,4.466,dn
-2.144,1,0,1,0,1,-1,1,50.6,37.5,63.0,0,823806,74,0,75,INFY,2025-03-17,2.886,3.162,up
0.417,0,0,1,0,1,-1,-1,54.6,45.7,42.1,0,496886,1,54,75,INFY,2025-03-26,-1.661,2.629,dn
-0.99,0,1,0,1,-1,-1,-1,17.9,15.5,25.2,0,1038163,0,42,75,INFY,2025-04-03,-2.532,3.232,dn
-7.152,0,0,0,1,1,1,1,30.8,33.7,33.3,0,6810513,74,0,75,INFY,2025-04-07,3.92,7.315,up
-0.156,1,0,1,0,1,1,1,86.1,70.8,74.4,1,3679495,40,0,75,INFY,2025-04-21,2.766,4.383,up
1.545,0,0,1,0,1,1,1,92.5,86.4,78.4,1,2140620,30,0,75,INFY,2025-04-23,2.089,3.333,up
1.991,0,0,1,0,1,1,1,86.7,89.1,88.2,1,950119,68,0,75,INFY,2025-05-12,5.628,6.506,up
-0.893,0,0,0,1,-1,-1,-1,26.7,32.3,33.1,0,1265990,0,72,75,INFY,2025-05-13,-2.554,2.958,dn
-0.245,1,0,1,0,1,-1,1,55.3,50.5,51.9,1,551390,70,0,75,INFY,2025-06-11,2.383,2.799,up
-3.194,0,0,1,0,1,1,1,28.6,32.8,34.5,0,690376,37,0,75,INFY,2025-06-13,1.84,2.462,up
-0.517,1,0,1,0,1,1,1,58.7,64.6,60.9,1,445077,69,0,75,INFY,2025-07-16,1.9,2.122,up
1.373,0,0,0,1,-1,-1,-1,35.4,35.3,34.6,0,2306126,0,62,75,INFY,2025-07-24,-1.709,2.139,dn
-0.618,0,0,0,1,-1,-1,-1,36.9,26.6,38.8,0,603963,2,60,75,INFY,2025-07-25,-1.613,2.475,dn
-0.994,0,0,1,0,-1,1,1,19.5,26.6,31.6,0,600842,0,71,75,INFY,2025-08-01,-1.714,2.222,dn
-0.014,1,0,1,0,1,1,1,75.7,77.6,74.2,1,2219385,22,0,75,INFY,2025-08-14,1.529,3.071,up
1.153,0,1,0,1,-1,-1,-1,39.9,51.0,44.7,0,632476,0,35,75,INFY,2025-08-18,-1.959,2.396,dn
-0.125,1,0,1,0,1,1,1,79.9,79.3,82.1,1,477603,67,0,75,INFY,2025-08-20,3.866,4.047,up
1.264,1,0,1,0,1,1,1,77.5,79.6,71.5,1,860606,54,0,75,INFY,2025-08-25,1.765,2.144,up
0.249,0,1,0,1,-1,-1,-1,35.0,39.1,34.7,0,459561,0,71,75,INFY,2025-08-28,-1.935,2.066,dn
0.127,0,1,0,1,-1,-1,-1,24.0,18.9,20.7,0,409611,0,74,75,INFY,2025-08-29,-2.191,2.277,dn
0.524,1,0,1,0,1,-1,1,83.0,72.1,72.8,1,505148,64,0,75,INFY,2025-09-01,1.618,1.842,up
0.582,0,0,1,0,1,1,-1,61.1,57.0,50.7,1,209106,0,12,75,INFY,2025-09-05,-1.735,2.701,dn
-1.08,0,0,0,1,-1,-1,-1,28.4,33.7,31.9,0,891058,0,60,75,INFY,2025-09-26,-1.546,2.542,dn
0.076,0,0,1,0,-1,1,1,60.0,70.9,62.3,1,264867,73,0,75,INFY,2025-10-06,1.956,2.523,up
-0.075,0,0,1,0,1,1,1,72.4,69.1,65.8,1,671382,64,0,75,INFY,2025-10-08,2.402,2.951,up
0.819,1,0,1,0,-1,1,1,77.6,76.0,73.1,1,1098071,64,0,75,INFY,2025-11-10,1.658,2.013,up
0.249,1,0,1,0,1,1,1,81.3,82.7,86.6,1,859182,65,0,75,INFY,2025-11-19,3.455,3.522,up
0.124,1,0,1,0,1,1,1,62.7,61.6,67.6,1,734450,73,0,75,INFY,2025-11-26,1.638,1.841,up
-0.482,1,0,1,0,-1,1,1,55.5,63.9,67.5,1,2033976,59,0,75,INFY,2025-12-04,1.607,1.977,up
-0.311,0,1,0,1,-1,-1,-1,10.5,11.2,9.4,0,502670,0,10,75,INFY,2026-01-05,-1.961,3.293,dn
2.112,0,0,1,0,-1,-1,-1,60.1,58.8,61.5,1,298478,0,62,75,INFY,2026-01-08,-1.605,2.178,dn
1.218,0,1,0,1,1,-1,-1,45.3,37.0,34.3,0,431772,0,64,75,INFY,2026-02-02,-2.106,2.647,dn
6.159,0,1,0,1,-1,-1,-1,68.3,65.0,58.7,1,1919839,0,73,75,INFY,2026-02-03,-4.198,4.342,dn
-4.877,0,0,0,1,-1,-1,-1,10.0,12.3,11.9,0,3838124,0,44,75,INFY,2026-02-04,-2.541,4.752,dn
1.089,0,0,0,1,-1,-1,-1,49.7,47.7,45.0,0,1084673,0,43,75,INFY,2026-02-09,-1.649,2.299,dn
0.428,0,0,1,0,-1,-1,-1,43.3,34.9,36.1,0,732563,0,74,75,INFY,2026-02-11,-2.012,2.458,dn
-2.862,0,0,0,1,-1,-1,-1,4.3,14.2,21.7,0,3991561,0,74,75,INFY,2026-02-12,-3.142,3.863,dn
-6.51,0,0,1,0,-1,-1,-1,6.2,15.6,19.8,0,6599940,62,0,75,INFY,2026-02-13,5.804,7.404,up
0.073,0,0,1,0,1,1,1,76.5,75.2,69.6,1,1587559,37,0,75,INFY,2026-02-17,1.547,4.672,up
-0.037,0,1,0,1,-1,-1,-1,26.2,20.1,22.2,0,1528857,0,27,75,INFY,2026-02-23,-1.775,2.515,dn
2.734,0,0,0,1,-1,-1,-1,60.9,59.8,55.6,1,1723612,0,74,75,INFY,2026-02-27,-2.066,3.076,dn
-1.602,0,0,0,1,1,-1,1,42.4,35.3,40.2,0,1235438,73,0,75,INFY,2026-03-09,1.946,2.752,up
0.373,0,0,0,1,-1,-1,-1,39.1,35.8,31.4,0,801428,0,42,75,INFY,2026-03-10,-1.78,2.795,dn
0.274,0,0,0,1,-1,-1,-1,37.6,28.8,35.8,0,178548,0,74,75,KOTAKBANK,2024-04-02,-2.074,2.428,dn
0.031,0,0,0,1,1,1,1,61.9,69.5,68.6,1,712838,73,0,75,KOTAKBANK,2024-04-05,1.995,2.693,up
0.218,0,0,1,0,1,1,1,74.9,74.9,70.7,1,374229,69,0,75,KOTAKBANK,2024-04-10,1.789,2.566,up
-1.284,0,0,1,0,1,1,1,33.0,40.8,38.4,0,352340,56,0,75,KOTAKBANK,2024-04-19,1.468,2.381,up
0.11,0,0,0,1,1,1,1,49.4,54.2,68.8,0,163330,70,0,75,KOTAKBANK,2024-04-24,1.708,2.081,up
-0.155,0,0,0,1,1,-1,-1,49.0,46.0,44.3,0,4509133,1,70,75,KOTAKBANK,2024-04-26,-1.729,3.044,dn
-0.245,1,0,1,0,1,1,1,61.3,56.9,64.8,1,1162878,67,0,75,KOTAKBANK,2024-04-29,1.978,2.345,up
0.317,0,0,0,0,-1,-1,-1,51.1,48.2,47.1,1,1099731,0,71,75,KOTAKBANK,2024-05-03,-2.078,2.783,dn
-1.0,0,0,0,1,-1,-1,-1,15.8,25.1,33.4,0,1697493,0,22,75,KOTAKBANK,2024-06-04,-3.473,6.637,dn
1.122,0,0,0,1,1,1,-1,65.8,68.8,59.6,1,811112,71,0,75,KOTAKBANK,2024-06-05,3.034,4.797,up
0.224,0,1,0,1,-1,-1,-1,21.0,32.2,36.6,0,207546,0,69,75,KOTAKBANK,2024-06-11,-1.357,1.723,dn
-0.334,0,0,1,0,1,1,1,53.4,57.0,64.1,1,611203,73,0,75,KOTAKBANK,2024-06-27,1.898,2.959,up
0.9,0,1,0,1,-1,-1,-1,27.7,19.8,32.3,0,408661,0,45,75,KOTAKBANK,2024-07-02,-3.073,4.605,dn
2.357,0,0,1,0,1,1,1,80.4,77.4,78.5,1,497020,72,0,75,KOTAKBANK,2024-07-04,1.406,2.062,up
-0.655,1,0,1,0,-1,1,1,37.3,51.7,51.3,0,442714,71,4,75,KOTAKBANK,2024-07-05,1.354,2.17,up
0.06,0,0,1,0,-1,-1,-1,35.2,27.9,31.0,0,221608,0,73,75,KOTAKBANK,2024-07-16,-1.911,2.617,dn
0.331,0,1,0,1,-1,1,1,17.5,31.0,39.4,0,1546811,0,59,75,KOTAKBANK,2024-07-22,-3.215,3.959,dn
0.054,0,0,0,1,1,1,1,62.7,54.4,54.5,1,322675,8,39,75,KOTAKBANK,2024-07-24,-1.38,2.933,dn
-0.662,1,0,1,0,1,-1,1,55.9,48.7,56.7,1,279946,74,0,75,KOTAKBANK,2024-07-25,2.667,2.714,up
-1.13,1,0,1,0,-1,-1,-1,55.7,49.4,54.4,1,703831,49,0,75,KOTAKBANK,2024-07-26,3.017,4.081,up
0.748,0,0,0,1,-1,-1,-1,44.5,42.7,41.5,0,791648,0,37,75,KOTAKBANK,2024-07-29,-1.652,2.384,dn
0.723,0,0,1,0,1,1,1,72.4,66.3,67.1,1,659849,74,0,75,KOTAKBANK,2024-09-12,1.502,2.162,up
0.62,0,0,1,0,1,-1,-1,68.4,62.6,56.2,1,213065,74,12,75,KOTAKBANK,2024-09-19,1.346,1.616,up
-0.043,0,0,0,1,1,1,1,77.9,77.0,69.1,1,252884,74,0,75,KOTAKBANK,2024-09-20,1.884,3.004,up
-0.696,1,0,1,0,-1,-1,-1,57.0,51.8,49.5,1,355780,74,0,75,KOTAKBANK,2024-10-01,1.876,2.044,up
-1.262,0,0,0,1,-1,-1,-1,35.3,35.6,32.9,0,1374725,0,59,75,KOTAKBANK,2024-10-03,-1.792,2.575,dn
0.277,0,0,0,1,1,1,1,58.6,75.9,77.0,1,64755,64,1,75,KOTAKBANK,2024-10-10,3.321,4.348,up
0.032,0,0,1,0,-1,1,1,58.0,66.7,72.8,1,189444,26,0,75,KOTAKBANK,2024-10-14,1.477,1.78,up
-1.167,0,0,0,1,-1,-1,-1,14.0,10.8,14.0,0,1217591,0,19,75,KOTAKBANK,2024-10-21,-3.649,6.486,dn
0.53,0,0,0,1,-1,-1,-1,38.0,44.9,39.7,0,547559,0,30,75,KOTAKBANK,2024-10-22,-1.39,2.045,dn
-0.434,1,0,1,0,-1,-1,-1,44.5,37.4,43.4,0,180512,73,29,75,KOTAKBANK,2024-11-05,2.175,2.875,up
0.172,0,0,1,0,-1,-1,-1,37.3,37.8,44.1,0,125708,1,62,75,KOTAKBANK,2024-11-12,-1.364,1.96,dn
-0.43,0,0,0,1,1,1,1,39.4,46.0,51.7,0,865733,71,0,75,KOTAKBANK,2024-11-21,1.394,2.157,up
-0.288,0,0,1,0,1,-1,1,64.1,55.3,65.1,1,144104,57,0,75,KOTAKBANK,2024-11-22,1.603,2.266,up
-0.826,0,0,1,0,1,-1,1,44.1,41.7,48.1,0,204198,73,18,75,KOTAKBANK,2024-12-13,2.647,3.466,up
0.281,0,0,0,1,-1,-1,1,34.6,32.1,47.3,0,113206,32,69,75,KOTAKBANK,2024-12-30,-1.348,2.691,dn
-0.353,1,0,1,0,1,1,-1,69.3,60.0,55.7,1,270758,56,0,75,KOTAKBANK,2024-12-31,2.879,3.547,up
0.666,0,0,1,0,-1,-1,1,77.0,72.4,75.6,1,550193,68,0,75,KOTAKBANK,2025-01-02,1.892,2.406,up
-0.712,0,0,0,1,-1,-1,-1,18.2,24.9,37.2,0,429792,0,55,75,KOTAKBANK,2025-01-06,-2.367,2.861,dn
-0.38,0,0,0,1,-1,-1,-1,38.7,35.5,26.6,0,285265,2,71,75,KOTAKBANK,2025-01-10,-1.384,2.035,dn
0.034,1,0,1,0,-1,1,1,62.3,62.1,66.1,1,226212,31,0,75,KOTAKBANK,2025-01-15,1.585,1.983,up
-0.498,0,0,0,1,1,-1,-1,35.5,32.9,32.9,0,224303,0,58,75,KOTAKBANK,2025-01-17,-2.112,3.183,dn
7.444,0,0,1,0,1,1,1,94.9,89.0,88.8,1,3748611,27,0,75,KOTAKBANK,2025-01-20,1.492,3.381,up
0.143,0,1,0,1,-1,-1,1,25.2,26.7,41.4,0,572044,0,74,75,KOTAKBANK,2025-01-21,-1.424,1.559,dn
0.042,0,0,1,0,1,1,1,59.4,55.5,57.0,1,193712,74,0,75,KOTAKBANK,2025-01-29,1.859,2.103,up
2.755,0,0,0,1,-1,1,-1,79.1,81.2,72.9,1,331960,0,74,75,KOTAKBANK,2025-02-05,-1.486,1.889,dn
0.219,0,1,0,1,-1,-1,-1,55.1,54.9,58.9,1,284827,74,61,75,KOTAKBANK,2025-02-07,2.061,2.743,up
