symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,deviation_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
GODREJPROP,2025-07-09,LONG,2025-07-09T12:45:00,2260.00,2255.79,2264.21,132,4.21,-2.34,2025-07-09T13:05:00,2264.21,TARGET,555.34,107.45
GODREJPROP,2025-07-10,LONG,2025-07-10T11:35:00,2254.00,2249.79,2258.21,133,4.21,-2.23,2025-07-10T12:00:00,2249.79,STOP,-559.55,-1008.80
GODREJPROP,2025-07-11,LONG,2025-07-11T12:45:00,2229.80,2227.41,2232.19,134,2.39,-2.31,2025-07-11T12:50:00,2227.41,STOP,-319.69,-767.64
GODREJPROP,2025-07-14,SHORT,2025-07-14T12:10:00,2228.50,2233.31,2223.69,134,4.81,3.76,2025-07-14T12:15:00,2233.31,STOP,-645.11,-1093.53
GODREJPROP,2025-07-15,SHORT,2025-07-15T11:35:00,2285.10,2291.32,2278.88,131,6.22,3.58,2025-07-15T11:40:00,2291.32,STOP,-815.01,-1264.64
GODREJPROP,2025-07-17,SHORT,2025-07-17T12:40:00,2330.50,2334.08,2326.92,128,3.58,2.82,2025-07-17T12:55:00,2326.92,TARGET,458.06,10.94
GODREJPROP,2025-07-18,LONG,2025-07-18T12:40:00,2340.00,2337.11,2342.89,128,2.89,-1.90,2025-07-18T12:55:00,2342.89,TARGET,370.29,-79.27
GODREJPROP,2025-07-21,SHORT,2025-07-21T12:25:00,2385.10,2389.56,2380.64,125,4.46,1.98,2025-07-21T12:45:00,2389.56,STOP,-558.04,-1005.66
GODREJPROP,2025-07-22,LONG,2025-07-22T11:35:00,2366.30,2363.40,2369.20,126,2.90,-2.19,2025-07-22T11:55:00,2363.40,STOP,-365.40,-812.36
GODREJPROP,2025-07-23,LONG,2025-07-23T11:35:00,2302.80,2297.79,2307.81,130,5.01,-2.57,2025-07-23T11:40:00,2307.81,TARGET,650.93,201.39
GODREJPROP,2025-07-25,LONG,2025-07-25T11:35:00,2242.00,2236.01,2247.99,133,5.99,-3.71,2025-07-25T11:45:00,2247.99,TARGET,797.05,349.17
GODREJPROP,2025-07-28,LONG,2025-07-28T12:15:00,2178.60,2171.78,2185.42,137,6.82,-2.16,2025-07-28T12:25:00,2171.78,STOP,-934.54,-1381.54
GODREJPROP,2025-07-29,SHORT,2025-07-29T12:15:00,2150.00,2155.87,2144.13,139,5.87,1.91,2025-07-29T13:05:00,2155.87,STOP,-816.13,-1265.02
GODREJPROP,2025-07-30,LONG,2025-07-30T12:55:00,2134.50,2131.02,2137.98,140,3.48,-1.96,2025-07-30T13:05:00,2131.02,STOP,-487.00,-934.88
GODREJPROP,2025-07-31,SHORT,2025-07-31T12:35:00,2115.30,2120.06,2110.54,141,4.76,1.97,2025-07-31T12:40:00,2110.54,TARGET,670.76,223.87
GODREJPROP,2025-08-04,LONG,2025-08-04T11:35:00,2066.00,2059.54,2072.46,145,6.46,-1.96,2025-08-04T12:15:00,2072.46,TARGET,936.29,486.23
GODREJPROP,2025-08-05,SHORT,2025-08-05T12:10:00,2110.50,2115.18,2105.82,142,4.68,1.97,2025-08-05T12:30:00,2105.82,TARGET,664.36,215.32
GODREJPROP,2025-08-06,LONG,2025-08-06T11:35:00,2065.60,2059.44,2071.76,145,6.16,-3.49,2025-08-06T12:10:00,2071.76,TARGET,893.82,443.88
GODREJPROP,2025-08-07,LONG,2025-08-07T11:40:00,2038.30,2033.51,2043.09,147,4.79,-2.38,2025-08-07T11:55:00,2033.51,STOP,-703.50,-1152.42
GODREJPROP,2025-08-08,LONG,2025-08-08T12:40:00,2002.90,1998.26,2007.54,149,4.64,-2.26,2025-08-08T12:50:00,2007.54,TARGET,690.72,242.56
GODREJPROP,2025-08-12,LONG,2025-08-12T11:35:00,1954.00,1949.04,1958.96,153,4.96,-2.43,2025-08-12T12:10:00,1958.96,TARGET,759.54,310.52
GODREJPROP,2025-08-13,LONG,2025-08-13T11:35:00,1953.10,1949.41,1956.79,153,3.69,-3.47,2025-08-13T11:50:00,1956.79,TARGET,563.91,115.25
GODREJPROP,2025-08-14,LONG,2025-08-14T11:35:00,1949.50,1946.38,1952.62,153,3.12,-3.01,2025-08-14T11:40:00,1946.38,STOP,-477.58,-924.63
GODREJPROP,2025-08-18,SHORT,2025-08-18T11:35:00,2016.00,2021.26,2010.74,148,5.26,2.45,2025-08-18T11:55:00,2010.74,TARGET,778.06,331.09
GODREJPROP,2025-08-19,SHORT,2025-08-19T11:35:00,2010.50,2014.30,2006.70,149,3.80,3.78,2025-08-19T12:35:00,2010.00,TIME_STOP,74.50,-374.79
GODREJPROP,2025-08-20,SHORT,2025-08-20T12:05:00,2022.80,2026.44,2019.16,148,3.64,2.63,2025-08-20T12:15:00,2026.44,STOP,-539.14,-988.61
GODREJPROP,2025-08-21,LONG,2025-08-21T13:20:00,2067.50,2064.29,2070.71,145,3.21,-2.32,2025-08-21T13:35:00,2064.29,STOP,-466.07,-915.40
GODREJPROP,2025-08-22,SHORT,2025-08-22T11:50:00,2060.30,2063.11,2057.49,145,2.81,2.09,2025-08-22T12:00:00,2057.49,TARGET,408.07,-39.74
GODREJPROP,2025-08-26,LONG,2025-08-26T12:05:00,2023.00,2017.73,2028.27,148,5.27,-2.27,2025-08-26T13:05:00,2025.40,TIME_STOP,355.20,-94.17
GODREJPROP,2025-08-28,LONG,2025-08-28T11:40:00,1979.20,1974.60,1983.80,151,4.60,-1.98,2025-08-28T12:40:00,1978.90,TIME_STOP,-45.30,-493.55
GODREJPROP,2025-08-29,LONG,2025-08-29T12:35:00,1960.80,1956.03,1965.57,152,4.77,-2.73,2025-08-29T13:00:00,1956.03,STOP,-725.26,-1171.78
GODREJPROP,2025-09-01,SHORT,2025-09-01T12:35:00,1958.30,1961.64,1954.96,153,3.34,2.72,2025-09-01T12:40:00,1954.96,TARGET,511.46,62.41
GODREJPROP,2025-09-03,SHORT,2025-09-03T11:35:00,2009.00,2012.68,2005.32,149,3.68,2.23,2025-09-03T11:45:00,2012.68,STOP,-548.11,-997.53
GODREJPROP,2025-09-04,LONG,2025-09-04T11:35:00,2013.90,2008.68,2019.12,148,5.22,-4.36,2025-09-04T11:40:00,2019.12,TARGET,772.77,325.11
GODREJPROP,2025-09-05,LONG,2025-09-05T11:35:00,1961.30,1955.48,1967.12,152,5.82,-4.54,2025-09-05T11:40:00,1955.48,STOP,-884.86,-1331.37
GODREJPROP,2025-09-09,LONG,2025-09-09T11:50:00,1957.00,1954.15,1959.85,153,2.85,-1.91,2025-09-09T12:00:00,1954.15,STOP,-436.05,-884.85
GODREJPROP,2025-09-11,LONG,2025-09-11T11:35:00,1986.50,1982.91,1990.09,151,3.59,-4.74,2025-09-11T11:40:00,1982.91,STOP,-542.52,-992.06
GODREJPROP,2025-09-12,LONG,2025-09-12T13:45:00,1993.60,1990.61,1996.59,150,2.99,-3.11,2025-09-12T13:50:00,1990.61,STOP,-447.86,-896.08
GODREJPROP,2025-09-15,SHORT,2025-09-15T11:40:00,2032.00,2036.59,2027.41,147,4.59,2.90,2025-09-15T11:45:00,2027.41,TARGET,674.10,226.55
GODREJPROP,2025-09-16,SHORT,2025-09-16T12:35:00,2053.00,2055.89,2050.11,146,2.89,1.82,2025-09-16T12:50:00,2050.11,TARGET,422.36,-26.93
GODREJPROP,2025-09-19,SHORT,2025-09-19T11:40:00,2104.50,2108.58,2100.42,142,4.08,2.12,2025-09-19T11:45:00,2108.58,STOP,-579.16,-1027.85
GODREJPROP,2025-09-22,LONG,2025-09-22T11:35:00,2125.80,2120.90,2130.70,141,4.90,-2.76,2025-09-22T11:45:00,2130.70,TARGET,690.90,240.78
GODREJPROP,2025-09-23,SHORT,2025-09-23T13:30:00,2106.00,2109.41,2102.59,142,3.41,1.94,2025-09-23T13:40:00,2109.41,STOP,-484.83,-933.77
GODREJPROP,2025-09-24,LONG,2025-09-24T11:35:00,2055.20,2050.41,2059.99,145,4.79,-5.34,2025-09-24T11:55:00,2050.41,STOP,-693.93,-1140.41
GODREJPROP,2025-09-25,LONG,2025-09-25T11:35:00,1989.60,1985.18,1994.02,150,4.42,-3.07,2025-09-25T11:40:00,1985.18,STOP,-663.21,-1110.38
GODREJPROP,2025-09-29,SHORT,2025-09-29T12:20:00,2005.80,2010.80,2000.80,149,5.00,3.01,2025-09-29T12:25:00,2010.80,STOP,-745.00,-1193.86
GODREJPROP,2025-09-30,LONG,2025-09-30T11:45:00,1988.20,1984.31,1992.09,150,3.89,-1.97,2025-09-30T12:05:00,1992.09,TARGET,583.93,136.15
GODREJPROP,2025-10-01,SHORT,2025-10-01T12:00:00,2017.20,2021.04,2013.36,148,3.84,2.67,2025-10-01T12:05:00,2021.04,STOP,-568.74,-1016.99
GODREJPROP,2025-10-03,LONG,2025-10-03T12:20:00,2022.50,2017.67,2027.33,148,4.83,-2.78,2025-10-03T12:40:00,2027.33,TARGET,714.63,265.10
GODREJPROP,2025-10-06,LONG,2025-10-06T12:55:00,2032.40,2030.07,2034.73,147,2.33,-1.85,2025-10-06T13:00:00,2034.73,TARGET,342.30,-106.10
GODREJPROP,2025-10-07,LONG,2025-10-07T11:35:00,2039.10,2033.79,2044.41,147,5.31,-2.79,2025-10-07T11:45:00,2044.41,TARGET,780.15,329.94
GODREJPROP,2025-10-08,LONG,2025-10-08T11:35:00,2039.60,2034.22,2044.98,147,5.38,-3.63,2025-10-08T12:05:00,2034.22,STOP,-790.65,-1239.79
GODREJPROP,2025-10-09,LONG,2025-10-09T11:35:00,2017.20,2012.50,2021.90,148,4.70,-3.54,2025-10-09T11:45:00,2012.50,STOP,-695.60,-1142.90
GODREJPROP,2025-10-10,SHORT,2025-10-10T11:35:00,2075.10,2081.14,2069.06,144,6.04,1.93,2025-10-10T11:40:00,2081.14,STOP,-870.17,-1319.05
GODREJPROP,2025-10-13,SHORT,2025-10-13T11:35:00,2089.40,2093.38,2085.42,143,3.98,3.94,2025-10-13T11:40:00,2085.42,TARGET,568.94,121.19
GODREJPROP,2025-10-14,LONG,2025-10-14T11:35:00,2062.80,2058.09,2067.51,145,4.71,-3.31,2025-10-14T12:10:00,2058.09,STOP,-683.57,-1131.72
GODREJPROP,2025-10-15,SHORT,2025-10-15T11:35:00,2134.20,2140.53,2127.87,140,6.33,2.26,2025-10-15T12:20:00,2140.53,STOP,-886.00,-1334.85
GODREJPROP,2025-10-16,SHORT,2025-10-16T11:35:00,2201.70,2209.55,2193.85,136,7.85,3.24,2025-10-16T12:05:00,2209.55,STOP,-1067.60,-1517.55
GODREJPROP,2025-10-17,SHORT,2025-10-17T11:35:00,2257.30,2262.56,2252.04,132,5.26,4.96,2025-10-17T11:50:00,2252.04,TARGET,694.89,248.46
GODREJPROP,2025-10-23,LONG,2025-10-23T12:50:00,2303.80,2299.07,2308.53,130,4.73,-1.93,2025-10-23T12:55:00,2299.07,STOP,-614.71,-1063.49
GODREJPROP,2025-10-24,SHORT,2025-10-24T11:35:00,2290.00,2294.96,2285.04,131,4.96,2.70,2025-10-24T11:50:00,2294.96,STOP,-649.39,-1099.86
GODREJPROP,2025-10-27,SHORT,2025-10-27T11:35:00,2347.40,2353.02,2341.78,127,5.62,3.40,2025-10-27T11:45:00,2341.78,TARGET,713.92,267.28
GODREJPROP,2025-10-29,LONG,2025-10-29T12:05:00,2283.10,2279.29,2286.91,131,3.81,-2.23,2025-10-29T12:20:00,2286.91,TARGET,499.67,50.67
GODREJPROP,2025-10-30,SHORT,2025-10-30T11:35:00,2298.00,2303.11,2292.89,130,5.11,1.97,2025-10-30T11:55:00,2292.89,TARGET,663.93,216.32
GODREJPROP,2025-10-31,LONG,2025-10-31T11:35:00,2306.80,2300.92,2312.68,130,5.88,-2.30,2025-10-31T12:20:00,2300.92,STOP,-764.21,-1213.47
GODREJPROP,2025-11-03,SHORT,2025-11-03T11:35:00,2311.40,2315.37,2307.43,129,3.97,2.98,2025-11-03T11:40:00,2307.43,TARGET,512.31,65.44
GODREJPROP,2025-11-06,LONG,2025-11-06T12:00:00,2276.30,2269.72,2282.88,131,6.58,-2.40,2025-11-06T12:05:00,2269.72,STOP,-861.79,-1308.44
GODREJPROP,2025-11-07,SHORT,2025-11-07T11:35:00,2178.70,2184.33,2173.07,137,5.63,2.91,2025-11-07T12:05:00,2173.07,TARGET,771.11,323.97
GODREJPROP,2025-11-10,SHORT,2025-11-10T11:35:00,2169.50,2174.24,2164.76,138,4.74,3.31,2025-11-10T11:55:00,2164.76,TARGET,654.51,205.92
GODREJPROP,2025-11-11,SHORT,2025-11-11T12:05:00,2159.10,2163.69,2154.51,138,4.59,2.13,2025-11-11T12:10:00,2154.51,TARGET,632.83,186.37
GODREJPROP,2025-11-12,LONG,2025-11-12T11:45:00,2176.00,2172.34,2179.66,137,3.66,-2.26,2025-11-12T12:05:00,2179.66,TARGET,502.01,54.46
GODREJPROP,2025-11-14,LONG,2025-11-14T13:05:00,2186.50,2182.42,2190.58,137,4.08,-2.46,2025-11-14T13:15:00,2190.58,TARGET,558.76,109.02
GODREJPROP,2025-11-17,LONG,2025-11-17T11:35:00,2185.90,2181.98,2189.82,137,3.92,-3.23,2025-11-17T11:50:00,2189.82,TARGET,537.24,87.63
GODREJPROP,2025-11-19,LONG,2025-11-19T11:35:00,2117.30,2112.81,2121.79,141,4.49,-2.71,2025-11-19T11:40:00,2121.79,TARGET,633.49,185.21
GODREJPROP,2025-11-20,LONG,2025-11-20T11:50:00,2121.30,2117.86,2124.74,141,3.44,-2.02,2025-11-20T12:05:00,2124.74,TARGET,485.44,36.42
GODREJPROP,2025-11-24,LONG,2025-11-24T11:35:00,2065.10,2061.79,2068.41,145,3.31,-3.78,2025-11-24T11:45:00,2061.79,STOP,-480.57,-929.37
GODREJPROP,2025-11-25,SHORT,2025-11-25T11:35:00,2071.80,2075.70,2067.90,144,3.90,2.50,2025-11-25T12:35:00,2075.70,STOP,-561.60,-1009.53
GODREJPROP,2025-11-26,SHORT,2025-11-26T11:40:00,2105.80,2110.08,2101.52,142,4.28,1.82,2025-11-26T12:00:00,2110.08,STOP,-607.56,-1056.55
GODREJPROP,2025-11-27,LONG,2025-11-27T12:25:00,2102.80,2099.56,2106.04,142,3.24,-2.63,2025-11-27T12:35:00,2099.56,STOP,-460.49,-908.04
GODREJPROP,2025-11-28,LONG,2025-11-28T13:15:00,2100.30,2097.43,2103.17,142,2.87,-3.31,2025-11-28T13:30:00,2103.17,TARGET,407.74,-39.93
GODREJPROP,2025-12-01,LONG,2025-12-01T11:35:00,2105.70,2102.27,2109.13,142,3.43,-2.61,2025-12-01T11:40:00,2102.27,STOP,-486.86,-935.01
GODREJPROP,2025-12-03,LONG,2025-12-03T11:35:00,2062.80,2058.82,2066.78,145,3.98,-2.22,2025-12-03T11:45:00,2066.78,TARGET,576.89,127.80
GODREJPROP,2025-12-04,SHORT,2025-12-04T11:40:00,2084.50,2088.31,2080.69,143,3.81,1.86,2025-12-04T11:50:00,2088.31,STOP,-544.42,-991.95
GODREJPROP,2025-12-05,LONG,2025-12-05T12:15:00,2083.00,2077.57,2088.43,144,5.43,-2.00,2025-12-05T12:30:00,2088.43,TARGET,781.71,331.20
GODREJPROP,2025-12-08,LONG,2025-12-08T11:35:00,2001.10,1995.65,2006.55,149,5.45,-4.24,2025-12-08T11:50:00,1995.65,STOP,-812.05,-1258.69
GODREJPROP,2025-12-09,SHORT,2025-12-09T11:35:00,2026.00,2032.45,2019.55,148,6.45,5.41,2025-12-09T11:50:00,2019.55,TARGET,954.60,505.54
GODREJPROP,2025-12-10,LONG,2025-12-10T12:30:00,2018.40,2015.03,2021.77,148,3.37,-2.60,2025-12-10T12:35:00,2015.03,STOP,-498.97,-946.68
GODREJPROP,2025-12-11,SHORT,2025-12-11T12:05:00,2035.00,2040.16,2029.84,147,5.16,3.63,2025-12-11T12:15:00,2040.16,STOP,-758.10,-1207.39
GODREJPROP,2025-12-12,LONG,2025-12-12T12:00:00,2050.00,2046.01,2053.99,146,3.99,-3.34,2025-12-12T12:10:00,2046.01,STOP,-582.96,-1031.47
GODREJPROP,2025-12-16,LONG,2025-12-16T11:35:00,2036.40,2033.74,2039.06,147,2.66,-4.31,2025-12-16T12:05:00,2039.06,TARGET,391.65,-57.67
GODREJPROP,2025-12-17,LONG,2025-12-17T12:50:00,2015.00,2010.58,2019.42,148,4.42,-2.73,2025-12-17T13:15:00,2019.42,TARGET,654.37,206.55
GODREJPROP,2025-12-18,LONG,2025-12-18T13:55:00,1998.60,1996.04,2001.16,150,2.56,-2.27,2025-12-18T14:00:00,1996.04,STOP,-383.57,-832.97
GODREJPROP,2025-12-19,LONG,2025-12-19T11:35:00,2003.30,1999.41,2007.19,149,3.89,-2.50,2025-12-19T11:45:00,1999.41,STOP,-580.04,-1027.34
GODREJPROP,2025-12-22,LONG,2025-12-22T11:35:00,2044.00,2040.87,2047.13,146,3.13,-2.40,2025-12-22T11:45:00,2040.87,STOP,-456.77,-904.06
GODREJPROP,2025-12-24,LONG,2025-12-24T13:00:00,2027.90,2025.55,2030.25,147,2.35,-2.16,2025-12-24T13:10:00,2025.55,STOP,-345.45,-792.34
GODREJPROP,2025-12-26,SHORT,2025-12-26T11:45:00,2016.10,2020.17,2012.03,148,4.07,2.34,2025-12-26T12:30:00,2012.03,TARGET,602.57,155.45
GODREJPROP,2025-12-29,LONG,2025-12-29T12:20:00,2000.50,1998.41,2002.59,149,2.09,-2.20,2025-12-29T12:25:00,2002.59,TARGET,311.84,-135.51
GODREJPROP,2025-12-30,LONG,2025-12-30T11:35:00,1979.70,1976.09,1983.31,151,3.61,-2.06,2025-12-30T11:45:00,1976.09,STOP,-544.68,-992.67
GODREJPROP,2026-01-01,SHORT,2026-01-01T11:40:00,2018.00,2021.94,2014.06,148,3.94,2.20,2026-01-01T12:00:00,2021.94,STOP,-583.54,-1031.98
GODREJPROP,2026-01-02,SHORT,2026-01-02T11:35:00,2060.40,2065.30,2055.50,145,4.90,2.67,2026-01-02T11:40:00,2055.50,TARGET,710.50,262.90
GODREJPROP,2026-01-05,SHORT,2026-01-05T11:35:00,2106.30,2112.66,2099.94,142,6.36,3.29,2026-01-05T11:50:00,2099.94,TARGET,903.73,455.76
GODREJPROP,2026-01-06,LONG,2026-01-06T11:35:00,2116.10,2111.74,2120.46,141,4.36,-2.26,2026-01-06T11:50:00,2120.46,TARGET,615.36,167.35
GODREJPROP,2026-01-07,SHORT,2026-01-07T11:35:00,2141.50,2147.16,2135.84,140,5.66,2.04,2026-01-07T11:55:00,2135.84,TARGET,792.00,342.88
GODREJPROP,2026-01-09,LONG,2026-01-09T11:50:00,1993.70,1984.51,2002.89,150,9.19,-3.04,2026-01-09T12:10:00,2002.89,TARGET,1377.86,928.24
GODREJPROP,2026-01-12,LONG,2026-01-12T11:35:00,1915.40,1907.45,1923.35,156,7.95,-3.53,2026-01-12T12:10:00,1923.35,TARGET,1240.20,791.07
GODREJPROP,2026-01-13,LONG,2026-01-13T11:40:00,1889.20,1883.37,1895.03,158,5.83,-2.00,2026-01-13T11:50:00,1895.03,TARGET,920.91,472.48
GODREJPROP,2026-01-14,SHORT,2026-01-14T11:45:00,1874.40,1880.26,1868.54,160,5.86,2.24,2026-01-14T12:05:00,1868.54,TARGET,938.29,489.13
GODREJPROP,2026-01-19,LONG,2026-01-19T11:35:00,1818.10,1810.54,1825.66,165,7.56,-2.19,2026-01-19T11:40:00,1810.54,STOP,-1246.93,-1695.97
GODREJPROP,2026-01-20,LONG,2026-01-20T11:35:00,1752.20,1746.91,1757.49,171,5.29,-4.91,2026-01-20T11:40:00,1746.91,STOP,-905.08,-1353.84
GODREJPROP,2026-01-21,LONG,2026-01-21T11:35:00,1631.70,1622.48,1640.92,183,9.22,-3.21,2026-01-21T11:45:00,1640.92,TARGET,1687.52,1238.35
GODREJPROP,2026-01-22,LONG,2026-01-22T11:35:00,1616.80,1610.25,1623.35,185,6.55,-4.65,2026-01-22T11:40:00,1610.25,STOP,-1211.75,-1659.50
GODREJPROP,2026-01-23,LONG,2026-01-23T11:35:00,1585.10,1579.33,1590.87,189,5.77,-3.34,2026-01-23T11:50:00,1579.33,STOP,-1090.80,-1539.36
GODREJPROP,2026-01-27,LONG,2026-01-27T11:35:00,1493.00,1485.96,1500.04,200,7.04,-2.48,2026-01-27T11:55:00,1500.04,TARGET,1407.14,958.19
GODREJPROP,2026-01-28,LONG,2026-01-28T11:40:00,1514.90,1509.85,1519.95,198,5.05,-3.23,2026-01-28T11:55:00,1519.95,TARGET,999.90,549.22
GODREJPROP,2026-01-29,LONG,2026-01-29T11:35:00,1543.50,1538.77,1548.23,194,4.73,-4.36,2026-01-29T12:05:00,1548.23,TARGET,917.34,467.50
GODREJPROP,2026-01-30,LONG,2026-01-30T13:10:00,1561.90,1557.66,1566.14,192,4.24,-2.02,2026-01-30T13:15:00,1557.66,STOP,-814.63,-1263.84
GODREJPROP,2026-02-02,SHORT,2026-02-02T13:05:00,1540.00,1544.73,1535.27,194,4.73,3.18,2026-02-02T13:20:00,1535.27,TARGET,917.34,469.89
GODREJPROP,2026-02-03,SHORT,2026-02-03T11:35:00,1716.00,1725.16,1706.84,174,9.16,3.56,2026-02-03T11:40:00,1725.16,STOP,-1593.34,-2042.41
GODREJPROP,2026-02-04,SHORT,2026-02-04T11:35:00,1704.40,1709.97,1698.83,176,5.57,3.41,2026-02-04T11:40:00,1709.97,STOP,-980.57,-1431.27
GODREJPROP,2026-02-05,LONG,2026-02-05T11:50:00,1677.20,1672.38,1682.02,178,4.82,-2.16,2026-02-05T12:25:00,1682.02,TARGET,858.21,409.76
GODREJPROP,2026-02-06,SHORT,2026-02-06T11:45:00,1696.80,1704.53,1689.07,176,7.73,2.48,2026-02-06T11:55:00,1689.07,TARGET,1360.23,913.29
GODREJPROP,2026-02-10,SHORT,2026-02-10T11:45:00,1831.20,1835.00,1827.40,163,3.80,3.02,2026-02-10T12:00:00,1827.40,TARGET,619.40,172.14
GODREJPROP,2026-02-11,SHORT,2026-02-11T13:15:00,1830.00,1832.87,1827.13,163,2.87,2.99,2026-02-11T13:20:00,1832.87,STOP,-468.04,-915.83
GODREJPROP,2026-02-12,SHORT,2026-02-12T11:45:00,1832.90,1838.16,1827.64,163,5.26,2.09,2026-02-12T12:15:00,1838.16,STOP,-856.91,-1305.70
GODREJPROP,2026-02-13,SHORT,2026-02-13T11:35:00,1768.70,1775.84,1761.56,169,7.14,2.58,2026-02-13T11:40:00,1775.84,STOP,-1205.94,-1655.21
GODREJPROP,2026-02-16,LONG,2026-02-16T11:35:00,1803.40,1798.66,1808.14,166,4.74,-3.59,2026-02-16T12:05:00,1808.14,TARGET,786.13,336.49
GODREJPROP,2026-02-18,SHORT,2026-02-18T11:35:00,1871.20,1877.08,1865.32,160,5.88,2.41,2026-02-18T11:45:00,1877.08,STOP,-940.57,-1390.36
GODREJPROP,2026-02-19,LONG,2026-02-19T11:45:00,1856.80,1851.77,1861.83,161,5.03,-2.65,2026-02-19T11:55:00,1851.77,STOP,-809.60,-1257.41
GODREJPROP,2026-02-20,SHORT,2026-02-20T12:35:00,1816.20,1820.51,1811.89,165,4.31,2.41,2026-02-20T12:40:00,1811.89,TARGET,710.68,261.70
GODREJPROP,2026-02-23,LONG,2026-02-23T11:35:00,1809.20,1803.39,1815.01,165,5.81,-3.41,2026-02-23T11:40:00,1803.39,STOP,-958.18,-1405.24
GODREJPROP,2026-02-24,LONG,2026-02-24T11:55:00,1796.40,1792.52,1800.28,167,3.88,-2.07,2026-02-24T12:00:00,1792.52,STOP,-647.72,-1097.23
GODREJPROP,2026-02-26,LONG,2026-02-26T13:30:00,1780.30,1776.59,1784.01,168,3.71,-1.86,2026-02-26T14:00:00,1776.59,STOP,-624.00,-1072.17
GODREJPROP,2026-02-27,LONG,2026-02-27T11:35:00,1764.40,1759.29,1769.51,170,5.11,-1.96,2026-02-27T11:55:00,1769.51,TARGET,868.21,417.64
GODREJPROP,2026-03-02,SHORT,2026-03-02T11:35:00,1723.00,1729.93,1716.07,174,6.93,2.25,2026-03-02T11:45:00,1716.07,TARGET,1205.57,756.77
GODREJPROP,2026-03-04,LONG,2026-03-04T11:35:00,1662.50,1657.14,1667.86,180,5.36,-2.55,2026-03-04T12:05:00,1657.14,STOP,-965.57,-1413.72
GODREJPROP,2026-03-06,LONG,2026-03-06T11:45:00,1684.00,1677.59,1690.41,178,6.41,-1.81,2026-03-06T12:40:00,1677.59,STOP,-1141.74,-1590.51
GODREJPROP,2026-03-10,SHORT,2026-03-10T11:35:00,1678.90,1683.52,1674.28,178,4.62,2.51,2026-03-10T11:45:00,1683.52,STOP,-822.61,-1271.50
GODREJPROP,2026-03-11,LONG,2026-03-11T11:50:00,1665.50,1660.71,1670.29,180,4.79,-2.65,2026-03-11T12:05:00,1660.71,STOP,-861.43,-1310.47
GODREJPROP,2026-03-12,SHORT,2026-03-12T11:55:00,1631.80,1637.79,1625.81,183,5.99,2.47,2026-03-12T12:05:00,1625.81,TARGET,1096.69,649.59
RELIANCE,2024-03-18,SHORT,2024-03-18T13:20:00,1429.80,1432.05,1427.55,209,2.25,2.29,2024-03-18T13:35:00,1427.55,TARGET,469.50,21.61
RELIANCE,2024-03-19,LONG,2024-03-19T11:35:00,1419.55,1417.85,1421.25,211,1.70,-2.72,2024-03-19T11:40:00,1417.85,STOP,-357.95,-806.97
RELIANCE,2024-03-20,SHORT,2024-03-20T11:45:00,1438.75,1441.11,1436.39,208,2.36,2.96,2024-03-20T11:50:00,1441.11,STOP,-491.77,-941.03
RELIANCE,2024-03-22,LONG,2024-03-22T13:40:00,1451.25,1449.50,1453.00,206,1.75,-1.94,2024-03-22T13:50:00,1453.00,TARGET,360.50,-88.21
RELIANCE,2024-03-26,LONG,2024-03-26T12:10:00,1442.40,1441.01,1443.79,207,1.39,-1.99,2024-03-26T12:20:00,1443.79,TARGET,286.84,-161.24
RELIANCE,2024-03-27,SHORT,2024-03-27T11:35:00,1486.30,1488.71,1483.89,201,2.41,5.39,2024-03-27T11:40:00,1488.71,STOP,-484.55,-933.04
RELIANCE,2024-03-28,LONG,2024-03-28T12:00:00,1493.30,1490.94,1495.66,200,2.36,-2.65,2024-03-28T12:20:00,1495.66,TARGET,471.43,23.09
RELIANCE,2024-04-01,LONG,2024-04-01T11:35:00,1485.60,1483.71,1487.49,201,1.89,-1.82,2024-04-01T12:00:00,1487.49,TARGET,380.46,-67.73
RELIANCE,2024-04-02,LONG,2024-04-02T12:40:00,1477.70,1475.78,1479.62,203,1.93,-1.83,2024-04-02T13:10:00,1479.62,TARGET,390.77,-59.48
RELIANCE,2024-04-03,SHORT,2024-04-03T12:25:00,1480.00,1481.23,1478.77,202,1.23,1.90,2024-04-03T12:30:00,1481.23,STOP,-248.89,-697.52
RELIANCE,2024-04-04,LONG,2024-04-04T11:35:00,1453.50,1450.12,1456.88,206,3.38,-2.74,2024-04-04T11:45:00,1456.88,TARGET,696.72,247.07
RELIANCE,2024-04-05,SHORT,2024-04-05T11:55:00,1466.30,1467.85,1464.75,204,1.55,2.01,2024-04-05T12:00:00,1464.75,TARGET,315.47,-132.98
RELIANCE,2024-04-08,SHORT,2024-04-08T11:40:00,1485.80,1487.75,1483.85,201,1.95,2.60,2024-04-08T12:00:00,1487.75,STOP,-391.95,-840.21
RELIANCE,2024-04-09,LONG,2024-04-09T11:50:00,1475.30,1473.34,1477.26,203,1.96,-2.87,2024-04-09T11:55:00,1477.26,TARGET,398.03,-51.50
RELIANCE,2024-04-10,LONG,2024-04-10T11:35:00,1473.00,1470.75,1475.25,203,2.25,-2.25,2024-04-10T11:50:00,1475.25,TARGET,457.47,8.60
