variant,symbol,date,direction,entry_time,entry,stop,target,qty,atr_at_entry,deviation_at_entry,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
baseline,HINDUNILVR,2024-12-27,SHORT,2024-12-27T11:40:00,2343.40,2346.09,2340.71,128,2.69,2.33,2024-12-27T11:45:00,2340.71,TARGET,344.23,-105.45
baseline,HINDUNILVR,2024-12-30,SHORT,2024-12-30T11:50:00,2343.65,2346.86,2340.44,128,3.21,1.96,2024-12-30T12:05:00,2340.44,TARGET,410.97,-38.70
baseline,HINDUNILVR,2025-01-02,SHORT,2025-01-02T11:35:00,2347.50,2351.86,2343.14,127,4.36,2.31,2025-01-02T12:00:00,2351.86,STOP,-553.81,-1001.42
baseline,HINDUNILVR,2025-01-06,LONG,2025-01-06T11:35:00,2373.70,2368.66,2378.74,126,5.04,-2.07,2025-01-06T11:45:00,2368.66,STOP,-634.95,-1083.10
baseline,HINDUNILVR,2025-01-07,SHORT,2025-01-07T12:20:00,2398.65,2401.85,2395.45,125,3.20,3.70,2025-01-07T12:25:00,2401.85,STOP,-399.55,-849.60
baseline,HINDUNILVR,2025-01-08,SHORT,2025-01-08T13:05:00,2396.85,2401.10,2392.60,125,4.25,2.42,2025-01-08T13:20:00,2401.10,STOP,-531.70,-981.50
baseline,HINDUNILVR,2025-01-10,SHORT,2025-01-10T12:50:00,2448.60,2452.74,2444.46,122,4.14,2.27,2025-01-10T13:35:00,2452.74,STOP,-504.99,-953.47
baseline,HINDUNILVR,2025-01-13,LONG,2025-01-13T13:00:00,2426.35,2421.74,2430.96,123,4.61,-2.65,2025-01-13T13:30:00,2430.96,TARGET,567.12,119.03
baseline,HINDUNILVR,2025-01-14,LONG,2025-01-14T11:40:00,2409.00,2403.68,2414.32,124,5.32,-2.21,2025-01-14T12:00:00,2403.68,STOP,-660.30,-1107.88
baseline,HINDUNILVR,2025-01-15,LONG,2025-01-15T12:20:00,2352.70,2348.94,2356.46,127,3.76,-2.77,2025-01-15T12:25:00,2356.46,TARGET,478.06,29.52
baseline,HINDUNILVR,2025-01-16,LONG,2025-01-16T12:00:00,2334.20,2329.88,2338.52,128,4.32,-2.31,2025-01-16T12:30:00,2338.52,TARGET,553.14,104.56
baseline,HINDUNILVR,2025-01-17,SHORT,2025-01-17T11:45:00,2370.90,2374.14,2367.66,126,3.24,2.25,2025-01-17T12:00:00,2374.14,STOP,-408.15,-856.56
baseline,HINDUNILVR,2025-01-20,LONG,2025-01-20T13:00:00,2345.20,2341.86,2348.54,127,3.34,-3.99,2025-01-20T13:05:00,2348.54,TARGET,424.09,-22.99
baseline,HINDUNILVR,2025-01-21,SHORT,2025-01-21T11:50:00,2373.45,2379.21,2367.69,126,5.76,3.04,2025-01-21T12:00:00,2367.69,TARGET,725.40,277.36
baseline,HINDUNILVR,2025-01-23,SHORT,2025-01-23T11:35:00,2319.05,2324.27,2313.83,129,5.22,4.89,2025-01-23T11:45:00,2324.27,STOP,-673.56,-1122.81
baseline,HINDUNILVR,2025-01-24,SHORT,2025-01-24T11:35:00,2358.85,2364.27,2353.43,127,5.42,2.68,2025-01-24T11:50:00,2364.27,STOP,-688.97,-1138.85
baseline,HINDUNILVR,2025-01-29,SHORT,2025-01-29T11:50:00,2388.95,2393.76,2384.14,125,4.81,2.12,2025-01-29T12:15:00,2393.76,STOP,-601.34,-1049.72
baseline,HINDUNILVR,2025-01-30,SHORT,2025-01-30T13:35:00,2402.00,2403.82,2400.18,124,1.82,2.20,2025-01-30T13:45:00,2400.18,TARGET,225.86,-220.75
baseline,HINDUNILVR,2025-01-31,SHORT,2025-01-31T12:15:00,2450.75,2457.48,2444.02,122,6.73,2.43,2025-01-31T12:30:00,2457.48,STOP,-820.89,-1269.99
baseline,HINDUNILVR,2025-02-01,LONG,2025-02-01T11:55:00,2449.20,2440.69,2457.71,122,8.51,-2.98,2025-02-01T12:00:00,2457.71,TARGET,1037.87,588.89
baseline,HINDUNILVR,2025-02-03,LONG,2025-02-03T11:35:00,2453.20,2444.71,2461.69,122,8.49,-3.40,2025-02-03T11:45:00,2444.71,STOP,-1035.69,-1483.85
baseline,HINDUNILVR,2025-02-05,LONG,2025-02-05T12:45:00,2415.00,2412.63,2417.37,124,2.37,-1.95,2025-02-05T12:55:00,2417.37,TARGET,294.06,-155.35
baseline,HINDUNILVR,2025-02-06,LONG,2025-02-06T11:35:00,2380.00,2375.85,2384.15,126,4.15,-2.76,2025-02-06T11:55:00,2375.85,STOP,-522.45,-971.88
baseline,HINDUNILVR,2025-02-07,SHORT,2025-02-07T11:35:00,2365.25,2369.61,2360.89,126,4.36,2.65,2025-02-07T11:40:00,2369.61,STOP,-549.45,-996.89
baseline,HINDUNILVR,2025-02-10,LONG,2025-02-10T11:55:00,2374.65,2370.57,2378.73,126,4.08,-2.23,2025-02-10T12:00:00,2370.57,STOP,-513.90,-962.32
baseline,HINDUNILVR,2025-02-11,LONG,2025-02-11T11:35:00,2349.30,2344.94,2353.66,127,4.36,-1.86,2025-02-11T11:40:00,2344.94,STOP,-553.36,-1000.48
baseline,HINDUNILVR,2025-02-13,SHORT,2025-02-13T11:35:00,2341.25,2344.72,2337.78,128,3.47,2.32,2025-02-13T11:45:00,2344.72,STOP,-443.89,-893.74
baseline,HINDUNILVR,2025-02-14,LONG,2025-02-14T11:35:00,2326.60,2320.09,2333.11,128,6.51,-3.03,2025-02-14T12:05:00,2320.09,STOP,-833.37,-1279.45
baseline,HINDUNILVR,2025-02-17,LONG,2025-02-17T12:15:00,2300.30,2296.98,2303.62,130,3.32,-3.11,2025-02-17T12:20:00,2303.62,TARGET,431.79,-17.10
baseline,HINDUNILVR,2025-02-18,LONG,2025-02-18T12:50:00,2308.55,2304.73,2312.37,129,3.82,-2.10,2025-02-18T13:00:00,2304.73,STOP,-492.50,-938.84
baseline,HINDUNILVR,2025-02-19,LONG,2025-02-19T11:35:00,2268.15,2264.42,2271.88,132,3.73,-2.14,2025-02-19T11:40:00,2264.42,STOP,-492.64,-941.37
baseline,HINDUNILVR,2025-02-21,SHORT,2025-02-21T12:10:00,2245.00,2248.40,2241.60,133,3.40,2.36,2025-02-21T12:20:00,2241.60,TARGET,452.68,5.14
baseline,HINDUNILVR,2025-02-24,SHORT,2025-02-24T11:35:00,2242.80,2246.44,2239.16,133,3.64,3.27,2025-02-24T12:30:00,2239.16,TARGET,484.50,37.42
baseline,HINDUNILVR,2025-02-25,SHORT,2025-02-25T12:00:00,2259.70,2262.62,2256.77,132,2.93,4.08,2025-02-25T12:05:00,2262.62,STOP,-386.10,-833.81
baseline,HINDUNILVR,2025-02-27,LONG,2025-02-27T12:20:00,2243.65,2240.41,2246.89,133,3.24,-2.59,2025-02-27T12:30:00,2240.41,STOP,-430.35,-877.64
baseline,HINDUNILVR,2025-03-04,LONG,2025-03-04T11:45:00,2150.50,2147.12,2153.88,139,3.38,-1.94,2025-03-04T11:50:00,2147.12,STOP,-470.12,-918.14
baseline,HINDUNILVR,2025-03-05,SHORT,2025-03-05T11:55:00,2174.35,2176.96,2171.74,137,2.61,2.73,2025-03-05T12:00:00,2176.96,STOP,-357.18,-804.28
baseline,HINDUNILVR,2025-03-06,SHORT,2025-03-06T11:35:00,2211.40,2217.53,2205.27,135,6.13,4.48,2025-03-06T12:25:00,2205.27,TARGET,827.36,380.17
baseline,HINDUNILVR,2025-03-07,SHORT,2025-03-07T12:40:00,2209.75,2213.03,2206.47,135,3.28,2.59,2025-03-07T12:45:00,2206.47,TARGET,443.09,-4.05
baseline,HINDUNILVR,2025-03-10,SHORT,2025-03-10T11:35:00,2260.35,2265.03,2255.67,132,4.68,4.42,2025-03-10T12:00:00,2255.67,TARGET,618.04,170.96
baseline,HINDUNILVR,2025-03-11,LONG,2025-03-11T12:10:00,2239.40,2235.91,2242.89,133,3.49,-2.98,2025-03-11T12:20:00,2242.89,TARGET,464.55,17.44
baseline,HINDUNILVR,2025-03-12,SHORT,2025-03-12T12:15:00,2228.10,2232.01,2224.19,134,3.91,2.02,2025-03-12T12:35:00,2224.19,TARGET,524.04,76.58
baseline,HINDUNILVR,2025-03-13,LONG,2025-03-13T13:05:00,2185.85,2181.95,2189.75,137,3.90,-2.35,2025-03-13T13:25:00,2181.95,STOP,-533.81,-982.60
baseline,HINDUNILVR,2025-03-17,LONG,2025-03-17T11:45:00,2163.30,2160.15,2166.45,138,3.15,-2.05,2025-03-17T11:50:00,2160.15,STOP,-434.21,-881.68
baseline,HINDUNILVR,2025-03-18,SHORT,2025-03-18T11:35:00,2210.00,2214.40,2205.60,135,4.40,2.72,2025-03-18T12:00:00,2214.40,STOP,-593.52,-1041.49
baseline,HINDUNILVR,2025-03-19,LONG,2025-03-19T11:50:00,2195.40,2192.81,2197.99,136,2.59,-1.95,2025-03-19T12:10:00,2197.99,TARGET,352.63,-95.50
baseline,HINDUNILVR,2025-03-20,SHORT,2025-03-20T11:35:00,2219.50,2222.11,2216.89,135,2.61,3.25,2025-03-20T12:00:00,2222.11,STOP,-352.93,-802.64
baseline,HINDUNILVR,2025-03-21,SHORT,2025-03-21T11:35:00,2251.50,2255.21,2247.79,133,3.71,3.21,2025-03-21T11:50:00,2247.79,TARGET,493.53,44.72
baseline,HINDUNILVR,2025-03-25,SHORT,2025-03-25T13:35:00,2279.95,2284.22,2275.67,131,4.27,2.23,2025-03-25T13:50:00,2284.22,STOP,-560.03,-1008.46
baseline,HINDUNILVR,2025-03-26,LONG,2025-03-26T13:20:00,2256.45,2252.24,2260.66,132,4.21,-2.82,2025-03-26T13:30:00,2252.24,STOP,-555.34,-1001.70
baseline,HINDUNILVR,2025-03-27,SHORT,2025-03-27T11:35:00,2245.00,2248.19,2241.81,133,3.19,2.63,2025-03-27T11:40:00,2241.81,TARGET,424.17,-23.38
baseline,HINDUNILVR,2025-03-28,LONG,2025-03-28T12:20:00,2263.80,2259.38,2268.22,132,4.42,-2.90,2025-03-28T12:45:00,2259.38,STOP,-583.63,-1031.42
baseline,HINDUNILVR,2025-04-02,SHORT,2025-04-02T11:35:00,2232.10,2235.84,2228.36,134,3.74,4.48,2025-04-02T11:40:00,2228.36,TARGET,500.59,52.31
baseline,HINDUNILVR,2025-04-03,LONG,2025-04-03T13:50:00,2234.90,2232.39,2237.41,134,2.51,-2.10,2025-04-03T14:00:00,2232.39,STOP,-335.96,-784.92
baseline,HINDUNILVR,2025-04-04,LONG,2025-04-04T12:30:00,2238.00,2233.86,2242.14,134,4.14,-2.56,2025-04-04T12:45:00,2233.86,STOP,-555.14,-1004.56
baseline,HINDUNILVR,2025-04-07,SHORT,2025-04-07T11:35:00,2227.70,2233.46,2221.94,134,5.76,1.91,2025-04-07T11:45:00,2233.46,STOP,-771.94,-1220.28
baseline,HINDUNILVR,2025-04-08,SHORT,2025-04-08T11:45:00,2287.60,2295.00,2280.20,131,7.40,2.28,2025-04-08T12:00:00,2295.00,STOP,-969.40,-1419.64
baseline,HINDUNILVR,2025-04-15,SHORT,2025-04-15T12:15:00,2364.90,2367.90,2361.90,126,3.00,2.84,2025-04-15T12:25:00,2361.90,TARGET,378.00,-68.68
baseline,HINDUNILVR,2025-04-22,SHORT,2025-04-22T11:55:00,2383.60,2387.77,2379.43,125,4.17,2.08,2025-04-22T12:10:00,2387.77,STOP,-521.43,-968.74
baseline,HINDUNILVR,2025-04-24,LONG,2025-04-24T11:35:00,2331.00,2313.62,2348.38,128,17.38,-2.76,2025-04-24T12:35:00,2330.00,TIME_STOP,-128.00,-575.46
baseline,HINDUNILVR,2025-04-28,LONG,2025-04-28T12:10:00,2326.20,2323.81,2328.59,128,2.39,-1.91,2025-04-28T12:20:00,2328.59,TARGET,306.29,-140.57
baseline,HINDUNILVR,2025-04-29,SHORT,2025-04-29T11:40:00,2324.70,2327.71,2321.69,129,3.01,1.80,2025-04-29T12:05:00,2327.71,STOP,-388.84,-838.96
baseline,HINDUNILVR,2025-04-30,SHORT,2025-04-30T11:35:00,2345.30,2348.99,2341.61,127,3.69,2.32,2025-04-30T11:55:00,2348.99,STOP,-468.09,-915.22
baseline,HINDUNILVR,2025-05-02,LONG,2025-05-02T12:15:00,2323.50,2320.56,2326.44,129,2.94,-3.63,2025-05-02T12:25:00,2320.56,STOP,-379.63,-828.94
baseline,HINDUNILVR,2025-05-05,SHORT,2025-05-05T13:40:00,2351.90,2354.94,2348.86,127,3.04,2.00,2025-05-05T13:50:00,2348.86,TARGET,386.44,-61.30
baseline,HINDUNILVR,2025-05-06,SHORT,2025-05-06T11:35:00,2374.60,2378.12,2371.08,126,3.52,2.25,2025-05-06T11:50:00,2378.12,STOP,-443.70,-892.83
baseline,HINDUNILVR,2025-05-07,SHORT,2025-05-07T11:45:00,2375.10,2378.16,2372.04,126,3.06,1.82,2025-05-07T12:05:00,2378.16,STOP,-385.20,-834.38
baseline,HINDUNILVR,2025-05-08,LONG,2025-05-08T12:55:00,2348.70,2343.88,2353.52,127,4.82,-1.90,2025-05-08T13:45:00,2353.52,TARGET,612.32,164.43
baseline,HINDUNILVR,2025-05-09,SHORT,2025-05-09T11:35:00,2329.00,2333.04,2324.96,128,4.04,2.08,2025-05-09T11:50:00,2333.04,STOP,-517.49,-965.04
baseline,HINDUNILVR,2025-05-13,LONG,2025-05-13T12:40:00,2360.80,2355.88,2365.72,127,4.92,-2.36,2025-05-13T13:25:00,2355.88,STOP,-625.02,-1074.29
baseline,HINDUNILVR,2025-05-14,LONG,2025-05-14T12:50:00,2342.50,2338.50,2346.50,128,4.00,-1.98,2025-05-14T13:15:00,2338.50,STOP,-512.00,-961.38
baseline,HINDUNILVR,2025-05-15,SHORT,2025-05-15T13:15:00,2359.00,2364.09,2353.91,127,5.09,2.15,2025-05-15T13:30:00,2364.09,STOP,-645.89,-1095.76
baseline,HINDUNILVR,2025-05-16,SHORT,2025-05-16T11:35:00,2375.00,2379.19,2370.81,126,4.19,4.17,2025-05-16T12:30:00,2379.19,STOP,-528.30,-977.57
baseline,HINDUNILVR,2025-05-20,LONG,2025-05-20T11:35:00,2369.90,2366.46,2373.34,126,3.44,-2.22,2025-05-20T11:45:00,2366.46,STOP,-433.80,-881.39
baseline,HINDUNILVR,2025-05-21,LONG,2025-05-21T12:15:00,2360.80,2357.89,2363.71,127,2.91,-2.01,2025-05-21T12:20:00,2363.71,TARGET,369.21,-80.80
baseline,HINDUNILVR,2025-05-22,SHORT,2025-05-22T11:35:00,2336.10,2338.12,2334.08,128,2.02,2.87,2025-05-22T11:50:00,2338.12,STOP,-258.74,-707.47
baseline,HINDUNILVR,2025-05-23,SHORT,2025-05-23T11:35:00,2362.50,2365.85,2359.15,126,3.35,3.35,2025-05-23T11:45:00,2359.15,TARGET,422.10,-24.10
baseline,HINDUNILVR,2025-05-26,SHORT,2025-05-26T11:45:00,2388.40,2391.86,2384.94,125,3.46,2.41,2025-05-26T11:50:00,2391.86,STOP,-433.04,-881.19
baseline,HINDUNILVR,2025-05-28,LONG,2025-05-28T13:45:00,2365.20,2363.27,2367.13,126,1.93,-3.06,2025-05-28T13:55:00,2367.13,TARGET,243.00,-204.21
baseline,HINDUNILVR,2025-05-29,LONG,2025-05-29T12:40:00,2359.50,2355.91,2363.09,127,3.59,-2.08,2025-05-29T12:55:00,2363.09,TARGET,455.39,5.56
baseline,HINDUNILVR,2025-05-30,LONG,2025-05-30T11:35:00,2358.50,2355.76,2361.24,127,2.74,-2.30,2025-05-30T11:45:00,2355.76,STOP,-348.34,-797.38
baseline,HINDUNILVR,2025-06-02,LONG,2025-06-02T11:40:00,2360.10,2356.07,2364.13,127,4.03,-2.48,2025-06-02T11:50:00,2364.13,TARGET,511.63,61.65
baseline,HINDUNILVR,2025-06-05,SHORT,2025-06-05T11:50:00,2368.30,2371.28,2365.32,126,2.98,2.00,2025-06-05T12:00:00,2371.28,STOP,-375.30,-823.19
baseline,HINDUNILVR,2025-06-06,LONG,2025-06-06T12:35:00,2377.30,2373.84,2380.76,126,3.46,-2.13,2025-06-06T12:50:00,2373.84,STOP,-435.60,-884.58
baseline,HINDUNILVR,2025-06-09,SHORT,2025-06-09T11:35:00,2395.40,2397.24,2393.56,125,1.84,2.85,2025-06-09T11:40:00,2393.56,TARGET,229.46,-219.50
baseline,HINDUNILVR,2025-06-10,SHORT,2025-06-10T11:35:00,2395.70,2397.99,2393.41,125,2.29,2.97,2025-06-10T11:40:00,2393.41,TARGET,286.61,-162.37
baseline,HINDUNILVR,2025-06-11,LONG,2025-06-11T13:45:00,2385.50,2383.41,2387.59,125,2.09,-2.00,2025-06-11T14:05:00,2383.41,STOP,-261.61,-708.69
baseline,HINDUNILVR,2025-06-13,SHORT,2025-06-13T13:00:00,2315.10,2316.97,2313.23,129,1.87,1.83,2025-06-13T13:35:00,2316.97,STOP,-241.41,-689.57
baseline,HINDUNILVR,2025-06-16,LONG,2025-06-16T13:15:00,2324.00,2321.71,2326.29,129,2.29,-2.07,2025-06-16T13:25:00,2326.29,TARGET,295.78,-154.14
baseline,HINDUNILVR,2025-06-17,SHORT,2025-06-17T11:40:00,2325.00,2326.99,2323.01,129,1.99,2.01,2025-06-17T11:45:00,2326.99,STOP,-256.16,-706.24
baseline,HINDUNILVR,2025-06-18,LONG,2025-06-18T11:35:00,2299.80,2296.49,2303.11,130,3.31,-3.97,2025-06-18T11:55:00,2296.49,STOP,-429.93,-878.07
baseline,HINDUNILVR,2025-06-23,SHORT,2025-06-23T12:20:00,2273.70,2275.99,2271.41,131,2.29,2.23,2025-06-23T12:45:00,2275.99,STOP,-300.36,-747.37
baseline,HINDUNILVR,2025-06-24,LONG,2025-06-24T12:35:00,2283.00,2280.57,2285.43,131,2.43,-2.85,2025-06-24T12:40:00,2280.57,STOP,-318.14,-766.51
baseline,HINDUNILVR,2025-06-25,LONG,2025-06-25T11:35:00,2280.70,2278.67,2282.73,131,2.03,-1.85,2025-06-25T11:45:00,2278.67,STOP,-265.74,-713.70
baseline,HINDUNILVR,2025-06-26,LONG,2025-06-26T11:40:00,2276.60,2273.26,2279.94,131,3.34,-2.08,2025-06-26T12:40:00,2273.26,STOP,-436.98,-884.00
baseline,HINDUNILVR,2025-06-27,SHORT,2025-06-27T11:35:00,2298.40,2301.01,2295.79,130,2.61,2.65,2025-06-27T11:55:00,2301.01,STOP,-339.86,-788.30
baseline,HINDUNILVR,2025-06-30,LONG,2025-06-30T12:20:00,2304.80,2302.91,2306.69,130,1.89,-2.43,2025-06-30T12:25:00,2302.91,STOP,-245.14,-694.39
baseline,HINDUNILVR,2025-07-01,LONG,2025-07-01T12:40:00,2291.40,2288.82,2293.98,130,2.58,-1.87,2025-07-01T13:15:00,2293.98,TARGET,335.21,-111.86
baseline,HINDUNILVR,2025-07-02,SHORT,2025-07-02T11:45:00,2300.60,2303.75,2297.45,130,3.15,2.32,2025-07-02T12:25:00,2303.75,STOP,-409.50,-858.42
baseline,HINDUNILVR,2025-07-03,SHORT,2025-07-03T11:35:00,2320.00,2322.11,2317.89,129,2.11,2.56,2025-07-03T11:40:00,2317.89,TARGET,272.74,-175.97
baseline,HINDUNILVR,2025-07-04,SHORT,2025-07-04T13:20:00,2329.20,2331.03,2327.37,128,1.83,2.11,2025-07-04T13:25:00,2327.37,TARGET,234.06,-212.97
baseline,HINDUNILVR,2025-07-07,SHORT,2025-07-07T11:35:00,2410.80,2415.29,2406.31,124,4.49,5.86,2025-07-07T11:40:00,2415.29,STOP,-557.11,-1005.94
baseline,HINDUNILVR,2025-07-08,LONG,2025-07-08T11:35:00,2400.00,2397.33,2402.67,125,2.67,-2.39,2025-07-08T11:55:00,2402.67,TARGET,333.93,-116.32
baseline,HINDUNILVR,2025-07-09,SHORT,2025-07-09T12:05:00,2431.10,2434.99,2427.21,123,3.89,2.46,2025-07-09T12:40:00,2427.21,TARGET,477.94,29.76
baseline,HINDUNILVR,2025-07-10,LONG,2025-07-10T11:40:00,2415.70,2412.14,2419.26,124,3.56,-1.86,2025-07-10T12:05:00,2412.14,STOP,-441.97,-890.96
baseline,HINDUNILVR,2025-07-11,SHORT,2025-07-11T11:40:00,2518.80,2523.22,2514.38,119,4.42,2.00,2025-07-11T11:50:00,2523.22,STOP,-526.15,-976.15
baseline,HINDUNILVR,2025-07-16,SHORT,2025-07-16T11:35:00,2526.10,2528.54,2523.66,118,2.44,2.15,2025-07-16T11:55:00,2523.66,TARGET,288.26,-158.65
baseline,HINDUNILVR,2025-07-17,SHORT,2025-07-17T12:00:00,2522.60,2525.73,2519.47,118,3.13,2.28,2025-07-17T12:05:00,2519.47,TARGET,369.17,-77.05
baseline,HINDUNILVR,2025-07-18,LONG,2025-07-18T11:35:00,2490.00,2486.98,2493.02,120,3.02,-2.76,2025-07-18T12:35:00,2486.98,STOP,-362.57,-810.50
baseline,HINDUNILVR,2025-07-21,LONG,2025-07-21T11:35:00,2460.90,2456.54,2465.26,121,4.36,-3.59,2025-07-21T11:40:00,2456.54,STOP,-528.08,-974.34
baseline,HINDUNILVR,2025-07-23,LONG,2025-07-23T11:35:00,2456.40,2453.31,2459.49,122,3.09,-2.86,2025-07-23T12:00:00,2453.31,STOP,-377.33,-826.57
baseline,HINDUNILVR,2025-07-24,LONG,2025-07-24T11:40:00,2442.60,2438.86,2446.34,122,3.74,-2.21,2025-07-24T11:50:00,2438.86,STOP,-455.76,-902.41
baseline,HINDUNILVR,2025-07-25,LONG,2025-07-25T11:55:00,2409.60,2406.24,2412.96,124,3.36,-2.19,2025-07-25T12:00:00,2406.24,STOP,-416.29,-864.16
baseline,HINDUNILVR,2025-07-28,SHORT,2025-07-28T11:35:00,2442.70,2445.94,2439.46,122,3.24,1.91,2025-07-28T11:50:00,2439.46,TARGET,395.63,-51.09
baseline,HINDUNILVR,2025-07-29,LONG,2025-07-29T11:40:00,2433.80,2429.98,2437.62,123,3.82,-2.01,2025-07-29T12:05:00,2437.62,TARGET,470.04,20.65
baseline,HINDUNILVR,2025-07-31,SHORT,2025-07-31T11:35:00,2514.60,2522.31,2506.89,119,7.71,1.93,2025-07-31T11:40:00,2506.89,TARGET,917.15,468.98
baseline,HINDUNILVR,2025-08-01,LONG,2025-08-01T11:35:00,2552.40,2543.06,2561.74,117,9.34,-5.30,2025-08-01T11:40:00,2561.74,TARGET,1092.28,643.51
baseline,HINDUNILVR,2025-08-04,LONG,2025-08-04T11:35:00,2544.50,2539.75,2549.25,117,4.75,-2.97,2025-08-04T11:45:00,2549.25,TARGET,555.75,108.77
baseline,HINDUNILVR,2025-08-05,SHORT,2025-08-05T11:50:00,2538.10,2542.66,2533.54,118,4.56,2.07,2025-08-05T12:10:00,2533.54,TARGET,538.59,89.75
baseline,HINDUNILVR,2025-08-06,LONG,2025-08-06T12:10:00,2533.40,2528.71,2538.09,118,4.69,-2.18,2025-08-06T12:15:00,2538.09,TARGET,552.91,104.09
baseline,HINDUNILVR,2025-08-08,LONG,2025-08-08T11:40:00,2502.50,2499.31,2505.69,119,3.19,-1.97,2025-08-08T11:50:00,2505.69,TARGET,379.95,-67.03
baseline,HINDUNILVR,2025-08-11,SHORT,2025-08-11T11:35:00,2507.00,2512.80,2501.20,119,5.80,2.09,2025-08-11T12:10:00,2512.80,STOP,-690.20,-1138.22
baseline,HINDUNILVR,2025-08-12,LONG,2025-08-12T11:35:00,2504.00,2499.69,2508.31,119,4.31,-3.93,2025-08-12T11:40:00,2508.31,TARGET,512.55,65.20
baseline,HINDUNILVR,2025-08-13,SHORT,2025-08-13T12:45:00,2491.00,2494.86,2487.14,120,3.86,2.37,2025-08-13T12:50:00,2487.14,TARGET,462.86,14.82
baseline,HINDUNILVR,2025-08-14,LONG,2025-08-14T13:35:00,2494.00,2491.72,2496.28,120,2.28,-2.87,2025-08-14T13:40:00,2491.72,STOP,-273.43,-722.14
baseline,HINDUNILVR,2025-08-18,SHORT,2025-08-18T11:35:00,2580.10,2585.33,2574.87,116,5.23,2.06,2025-08-18T11:50:00,2574.87,TARGET,606.51,158.03
baseline,HINDUNILVR,2025-08-19,SHORT,2025-08-19T11:35:00,2572.50,2575.17,2569.83,116,2.67,2.14,2025-08-19T12:20:00,2575.17,STOP,-309.89,-757.73
baseline,HINDUNILVR,2025-08-20,SHORT,2025-08-20T11:35:00,2656.00,2660.66,2651.34,112,4.66,3.82,2025-08-20T11:50:00,2660.66,STOP,-521.60,-968.20
baseline,HINDUNILVR,2025-08-21,SHORT,2025-08-21T12:40:00,2651.50,2654.19,2648.81,113,2.69,3.19,2025-08-21T12:45:00,2654.19,STOP,-304.29,-753.95
baseline,HINDUNILVR,2025-08-22,LONG,2025-08-22T11:35:00,2629.20,2626.47,2631.93,114,2.73,-2.44,2025-08-22T11:40:00,2631.93,TARGET,311.06,-138.77
baseline,HINDUNILVR,2025-08-25,SHORT,2025-08-25T11:45:00,2630.10,2632.99,2627.21,114,2.89,2.19,2025-08-25T12:00:00,2632.99,STOP,-328.97,-778.97
baseline,HINDUNILVR,2025-08-26,SHORT,2025-08-26T11:35:00,2668.00,2672.77,2663.23,112,4.77,2.75,2025-08-26T11:45:00,2672.77,STOP,-534.40,-983.02
baseline,HINDUNILVR,2025-08-28,LONG,2025-08-28T11:35:00,2676.20,2672.31,2680.09,112,3.89,-4.16,2025-08-28T11:40:00,2680.09,TARGET,435.20,-14.73
baseline,HINDUNILVR,2025-08-29,SHORT,2025-08-29T12:15:00,2680.00,2684.06,2675.94,111,4.06,2.41,2025-08-29T12:25:00,2675.94,TARGET,450.34,4.46
baseline,HINDUNILVR,2025-09-01,SHORT,2025-09-01T13:50:00,2659.80,2662.26,2657.34,112,2.46,2.33,2025-09-01T14:10:00,2657.34,TARGET,275.20,-171.44
baseline,HINDUNILVR,2025-09-02,SHORT,2025-09-02T11:55:00,2687.20,2691.38,2683.02,111,4.18,2.24,2025-09-02T12:10:00,2683.02,TARGET,463.82,16.75
baseline,HINDUNILVR,2025-09-03,SHORT,2025-09-03T12:00:00,2676.60,2679.94,2673.26,112,3.34,2.22,2025-09-03T12:20:00,2673.26,TARGET,374.40,-74.99
baseline,HINDUNILVR,2025-09-04,LONG,2025-09-04T11:35:00,2680.10,2673.69,2686.51,111,6.41,-4.16,2025-09-04T11:40:00,2673.69,STOP,-711.99,-1157.69
baseline,HINDUNILVR,2025-09-05,LONG,2025-09-05T11:35:00,2639.90,2634.58,2645.22,113,5.32,-2.68,2025-09-05T12:00:00,2634.58,STOP,-601.32,-1048.33
baseline,HINDUNILVR,2025-09-09,SHORT,2025-09-09T14:00:00,2634.80,2637.89,2631.71,113,3.09,2.50,2025-09-09T14:10:00,2631.71,TARGET,348.69,-97.65
baseline,HINDUNILVR,2025-09-10,LONG,2025-09-10T11:40:00,2630.80,2627.50,2634.10,114,3.30,-2.17,2025-09-10T12:25:00,2634.10,TARGET,376.20,-73.95
baseline,HINDUNILVR,2025-09-11,LONG,2025-09-11T11:35:00,2633.30,2629.99,2636.61,113,3.31,-2.44,2025-09-11T11:50:00,2636.61,TARGET,373.71,-72.92
baseline,HINDUNILVR,2025-09-12,LONG,2025-09-12T11:35:00,2581.20,2577.78,2584.62,116,3.42,-3.22,2025-09-12T12:20:00,2577.78,STOP,-396.89,-845.72
baseline,HINDUNILVR,2025-09-15,LONG,2025-09-15T11:35:00,2572.00,2569.41,2574.59,116,2.59,-2.45,2025-09-15T11:40:00,2574.59,TARGET,300.77,-146.98
baseline,HINDUNILVR,2025-09-17,LONG,2025-09-17T14:00:00,2572.90,2570.41,2575.39,116,2.49,-1.81,2025-09-17T14:05:00,2575.39,TARGET,289.17,-158.73
baseline,HINDUNILVR,2025-09-18,LONG,2025-09-18T13:00:00,2586.00,2582.21,2589.79,116,3.79,-2.03,2025-09-18T13:10:00,2582.21,STOP,-439.97,-889.61
