seg_idx,seg_dir,seg_entry_dt,seg_end_dt,seg_bars,cst_idx,cst_dt,cst_close,cst_atr,continuation_pts,reversal_pts,outcome,mfe_before_cst,mfe_after_cst,mfe_extension_pct
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5190,2026-02-24 11:30:00,25472.55078125,67.1491068993763,2517.0,179.94921875,TREND_CONTINUED,165.349609375,2591.548828125,14.67314756848061
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5194,2026-02-24 13:30:00,25411.94921875,66.60777043086901,2456.3984375,240.55078125,TREND_CONTINUED,219.099609375,2591.548828125,10.828176396651779
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5218,2026-02-26 13:30:00,25440.80078125,62.68107757596787,2485.25,86.349609375,TREND_CONTINUED,219.099609375,2591.548828125,10.828176396651779
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5226,2026-02-27 11:30:00,25313.400390625,63.46346428511807,2357.849609375,38.650390625,TREND_CONTINUED,274.900390625,2591.548828125,8.427228612636679
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5230,2026-02-27 13:30:00,25343.150390625,60.24904322912723,2387.599609375,8.900390625,TREND_CONTINUED,277.44921875,2591.548828125,8.340623988060878
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5241,2026-03-02 13:00:00,24679.5,72.41269790424683,1723.94921875,235.349609375,TREND_CONTINUED,875.5,2591.548828125,1.9600786157909766
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5243,2026-03-02 14:00:00,24730.30078125,78.69992971757081,1774.75,184.548828125,TREND_CONTINUED,943.150390625,2591.548828125,1.7477577848508883
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5252,2026-03-04 12:30:00,24416.80078125,96.68188669460005,1461.25,437.099609375,TREND_CONTINUED,1240.5,2591.548828125,1.0891163467351874
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5284,2026-03-09 10:30:00,23861.69921875,121.39388462481841,906.1484375,440.80078125,TREND_CONTINUED,1835.25,2591.548828125,0.4120958060890887
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5313,2026-03-11 13:00:00,23980.0,89.36210065233645,1024.44921875,25.349609375,TREND_CONTINUED,1835.25,2591.548828125,0.4120958060890887
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5319,2026-03-12 10:00:00,23666.650390625,97.71512392117441,711.099609375,166.0,TREND_CONTINUED,1977.69921875,2591.548828125,0.3103857267855838
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5333,2026-03-13 11:00:00,23377.349609375,98.23242674933269,421.798828125,199.201171875,TREND_CONTINUED,2240.599609375,2591.548828125,0.15663183073029943
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5339,2026-03-13 14:00:00,23202.5,96.6987646991128,246.94921875,374.05078125,CST_CORRECT,2433.798828125,2591.548828125,0.06481636780207126
71,-1,2026-02-19 14:00:00,2026-03-17 12:30:00,202,5344,2026-03-16 10:30:00,23032.25,102.56143182630761,19.30078125,544.30078125,CST_CORRECT,2591.548828125,2591.548828125,0.0
72,1,2026-03-17 13:30:00,2026-03-18 15:00:00,16,5365,2026-03-17 15:00:00,23557.5,104.76790065165704,304.30078125,-83.19921875,TREND_CONTINUED,114.1484375,319.75,1.8011771952638422
72,1,2026-03-17 13:30:00,2026-03-18 15:00:00,16,5371,2026-03-18 12:00:00,23767.0,98.51467598568735,94.80078125,36.349609375,NEUTRAL,293.048828125,319.75,0.09111509520731
72,1,2026-03-17 13:30:00,2026-03-18 15:00:00,16,5376,2026-03-18 14:30:00,23801.80078125,88.6213945759145,8.0,71.150390625,NEUTRAL,319.75,319.75,0.0
73,-1,2026-03-19 10:00:00,2026-03-24 15:00:00,46,5384,2026-03-19 12:30:00,23264.650390625,96.06277093535535,793.400390625,80.49960937500146,TREND_CONTINUED,68.349609375,801.150390625,10.721360194313473
73,-1,2026-03-19 10:00:00,2026-03-24 15:00:00,46,5389,2026-03-20 09:30:00,23259.0,107.88487497093831,787.75,86.15000000000146,TREND_CONTINUED,294.80078125,801.150390625,1.7175992791742305
73,-1,2026-03-19 10:00:00,2026-03-24 15:00:00,46,5405,2026-03-23 11:30:00,22555.9,115.20285814201596,84.65000000000146,501.3999999999978,CST_CORRECT,768.2503906249985,801.150390625,0.04282457959212511
73,-1,2026-03-19 10:00:00,2026-03-24 15:00:00,46,5409,2026-03-23 13:30:00,22599.65,110.20278074836381,121.55000000000291,457.6499999999978,CST_CORRECT,801.150390625,801.150390625,0.0
73,-1,2026-03-19 10:00:00,2026-03-24 15:00:00,46,5413,2026-03-24 09:30:00,22754.2,122.57167882589158,130.0,303.09999999999854,CST_CORRECT,801.150390625,801.150390625,0.0
