symbol,trigger_date,entry_date,entry_i,x_bars,depth_pct,tv20_cr,ext_pct,rs252,entry_open,prev_ath
ENDURANCE,2017-02-13,2017-02-14,3006,80,20.09,5.41,0.10696821515892019,-1000000000.0,655.1,654.4
SUPREMEIND,2017-02-13,2017-02-14,3006,118,21.92,2.84,1.6487597167896162,40.97835922241211,1026.5,1009.85
GSPL,2017-02-14,2017-02-15,3007,77,21.12,10.49,0.3599280143971262,23.468637466430664,167.3,166.7
ESCORTS,2017-02-16,2017-02-17,3009,92,31.62,32.07,0.7585025691215996,212.14776611328125,411.8,408.7
MOTILALOFS,2017-02-16,2017-02-17,3009,79,28.29,4.96,1.0918432883750828,118.15660095214844,157.4,155.7
PCBL,2017-02-16,2017-02-17,3009,2260,90.29,5.44,4.506065857885599,203.53536987304688,30.15,28.85
GREAVESCOT,2017-02-20,2017-02-21,3011,308,24.91,6.19,5.3680488588878195,34.51108932495117,163.9,155.55
GRASIM,2017-02-21,2017-02-22,3012,133,25.52,154.52,1.2060206068087886,57.847511291503906,1065.75,1053.05
SAMMAANCAP,2017-02-21,2017-02-22,3012,86,27.8,100.9,1.5015063656095062,51.46765899658203,626.65,617.38
TITAN,2017-02-21,2017-02-22,3012,509,31.35,55.27,3.485740153915784,28.509199142456055,457.2,441.8
BBTC,2017-02-23,2017-02-27,3014,96,29.93,6.55,1.6769570851436821,100.34675598144531,666.95,655.95
NILKAMAL,2017-02-23,2017-02-27,3014,87,31.74,19.24,4.439663602581656,76.10884094238281,1869.0,1789.55
IGPL,2017-03-01,2017-03-02,3017,83,41.77,2.05,3.6363636363636376,267.8086242675781,342.0,330.0
DCBBANK,2017-03-10,2017-03-14,3024,2262,91.3,25.53,3.3102143757881564,119.259765625,163.85,158.6
IIFL,2017-03-10,2017-03-14,3024,2264,90.7,6.14,3.1636091351553652,128.40859985351562,275.55,267.1
ASIANTILES,2017-03-14,2017-03-15,3025,112,39.52,2.44,2.3056300268096575,121.2085952758789,190.8,186.5
GSFC,2017-03-16,2017-03-17,3027,583,52.33,8.07,0.19890601690701892,93.05665588378906,120.9,120.66
BLUESTARCO,2017-03-17,2017-03-20,3028,112,22.44,2.13,2.6443980514961885,74.94027709960938,295.0,287.4
POLYMED,2017-03-17,2017-03-20,3028,464,55.87,3.91,2.9829545454545414,87.75709533691406,290.0,281.6
BAJFINANCE,2017-03-20,2017-03-21,3029,129,34.05,130.67,0.8620689655172376,82.8125,117.0,116.0
OBEROIRLTY,2017-03-20,2017-03-21,3029,93,27.77,3.22,-0.5659075224292653,48.114349365234375,360.2,362.25
VADILALIND,2017-03-21,2017-03-22,3030,408,51.74,6.03,-0.6907468700532493,82.5433578491211,828.12,833.88
AKZOINDIA,2017-03-23,2017-03-24,3032,137,22.69,2.05,0.0,34.87361526489258,1720.0,1720.0
HAVELLS,2017-03-23,2017-03-24,3032,115,31.15,45.4,0.5085120495246453,53.93754196166992,454.6,452.3
JSWDULUX,2017-03-23,2017-03-24,3032,137,22.69,2.05,0.0,34.87361526489258,1720.0,1720.0
KEC,2017-03-23,2017-03-24,3032,2281,87.75,5.48,6.410827670714059,63.36334991455078,191.05,179.54
NCLIND,2017-03-23,2017-03-24,3032,313,52.69,2.59,0.8637503482864295,105.8656005859375,181.0,179.45
GICHSGFIN,2017-03-24,2017-03-27,3033,107,25.94,3.18,3.688245567297166,70.13632202148438,350.29,337.83
JKPAPER,2017-03-27,2017-03-28,3034,99,22.28,3.13,1.1241696474195262,128.0558624267578,98.95,97.85
WHIRLPOOL,2017-03-27,2017-03-28,3034,107,28.53,5.26,0.8667573079537805,76.79400634765625,1187.0,1176.8
VIKASECO,2017-03-28,2017-03-29,3035,351,50.12,5.42,2.4705882352941355,54.480289459228516,8.71,8.5
GUJENERGY,2017-03-29,2017-03-30,3036,380,41.2,6.82,2.0602218700475516,53.84615707397461,161.0,157.75
GUJGASLTD,2017-03-29,2017-03-30,3036,380,41.2,6.82,2.0602218700475516,53.84615707397461,161.0,157.75
VOLTAS,2017-03-29,2017-03-30,3036,110,27.17,43.51,4.25478974869371,53.56744384765625,419.0,401.9
BODALCHEM,2017-03-30,2017-03-31,3037,119,33.53,8.25,3.496407800205259,127.08964538574219,151.26,146.15
LICHSGFIN,2017-03-30,2017-03-31,3037,111,22.38,94.66,1.2105739932471327,32.74948501586914,614.5,607.15
PGHH,2017-03-30,2017-03-31,3037,502,28.81,3.21,1.0422592442096645,20.245885848999023,7459.95,7383.0
GNFC,2017-03-31,2017-04-03,3038,108,39.2,6.54,2.1691498685363797,652.4271850585938,233.15,228.2
SUNDARMFIN,2017-03-31,2017-04-03,3038,399,30.71,5.32,0.17229382724230913,26.679468154907227,1511.65,1509.05
DELTACORP,2017-04-03,2017-04-05,3039,108,48.56,76.65,16.500672947510097,238.3399200439453,216.4,185.75
VIPIND,2017-04-03,2017-04-05,3039,1360,80.64,16.93,2.9217442372632574,100.62319946289062,210.3,204.33
ASHOKA,2017-04-05,2017-04-06,3040,315,38.13,2.4,1.2602899395352196,19.486915588378906,139.0,137.27
GRAPHITE,2017-04-05,2017-04-06,3040,692,45.05,2.46,13.113367174280866,85.7934799194336,133.7,118.2
KCP,2017-04-05,2017-04-06,3040,113,30.17,2.98,4.991243432574444,45.7036018371582,119.9,114.2
CARBORUNIV,2017-04-06,2017-04-07,3041,120,20.15,3.52,-0.4837364470391958,75.4074478149414,298.3,299.75
GUJALKALI,2017-04-06,2017-04-07,3041,107,22.39,2.88,3.548466864490618,164.46829223632812,418.75,404.4
ADANIENT,2017-04-07,2017-04-10,3042,455,49.56,47.47,1.2389380530973604,61.87766647338867,114.4,113.0
EDELWEISS,2017-04-07,2017-04-10,3042,2280,87.43,51.55,3.6286919831223674,218.8801727294922,122.8,118.5
KANSAINER,2017-04-07,2017-04-10,3042,124,20.9,6.12,1.1083025471514851,38.11552429199219,260.0,257.15
KSL,2017-04-10,2017-04-11,3043,155,36.38,4.51,2.7291452111225523,135.7418975830078,399.0,388.4
PNCINFRA,2017-04-10,2017-04-11,3043,124,22.94,10.52,0.6939090208172738,23.013628005981445,130.6,129.7
CEATLTD,2017-04-11,2017-04-12,3044,126,22.33,129.06,4.570488520134486,36.951019287109375,1462.0,1398.1
CENTURYPLY,2017-04-11,2017-04-12,3044,118,40.93,5.56,2.685202818510768,55.65899658203125,269.6,262.55
KOPRAN,2017-04-11,2017-04-12,3044,2914,92.59,5.92,6.75381263616559,92.67327880859375,98.0,91.8
MARICO,2017-04-11,2017-04-12,3044,157,20.51,32.87,0.5318264916071014,24.442148208618164,302.45,300.85
RECLTD,2017-04-11,2017-04-12,3044,1602,63.04,107.61,3.405676126878121,149.5967559814453,154.85,149.75
EICHERMOT,2017-04-12,2017-04-13,3045,127,23.09,9.46,0.4508875064208606,35.47221374511719,2640.0,2628.15
VBL,2017-04-13,2017-04-17,3046,107,23.8,3.14,6.088560885608851,-1000000000.0,28.75,27.1
TTKPRESTIG,2017-04-18,2017-04-19,3048,113,21.58,2.43,1.1233885819521117,53.67460250854492,549.1,543.0
JAMNAAUTO,2017-04-19,2017-04-20,3049,164,33.59,3.01,3.979460847240057,65.0804672241211,48.6,46.74
MUTHOOTFIN,2017-04-19,2017-04-20,3049,170,33.25,22.71,2.551275637818917,127.69232177734375,410.0,399.8
GAIL,2017-04-20,2017-04-21,3050,1548,51.01,48.98,2.0857077729655726,56.454444885253906,89.57,87.74
INSECTICID,2017-04-21,2017-04-24,3051,502,51.29,2.71,3.075226660132313,56.99267578125,420.65,408.1
ITI,2017-04-21,2017-04-24,3051,2898,85.48,11.17,14.810562571756613,248.61660766601562,100.0,87.1
JKTYRE,2017-04-24,2017-04-25,3052,134,31.24,30.63,2.6615969581748944,88.17329406738281,162.0,157.8
MANALIPETC,2017-04-24,2017-04-25,3052,129,34.8,4.33,2.5778732545649996,68.62745666503906,47.75,46.55
SHREECEM,2017-04-24,2017-04-25,3052,154,25.52,23.96,3.356758830430162,45.829856872558594,18589.85,17986.1
ULTRACEMCO,2017-04-24,2017-04-25,3052,152,24.95,67.78,1.2064587459146736,26.509750366210938,4165.0,4115.35
COSMOFIRST,2017-04-25,2017-04-26,3053,126,24.58,3.12,1.355872512766343,22.34792709350586,287.8,283.95
JKCEMENT,2017-04-25,2017-04-26,3053,132,33.99,2.49,1.0123966942148677,49.27104568481445,977.8,968.0
APOLLOTYRE,2017-04-26,2017-04-27,3054,549,45.55,88.12,2.4059222702035754,46.3017692565918,249.0,243.15
BRITANNIA,2017-04-26,2017-04-27,3054,151,20.7,16.39,0.2853187943162139,24.88664436340332,1775.0,1769.95
TVSSRICHAK,2017-04-26,2017-04-27,3054,139,27.11,5.41,4.678195357857695,65.91588592529297,4210.0,4021.85
UFLEX,2017-04-26,2017-04-27,3054,125,27.59,6.31,0.34066274388355744,73.8978500366211,324.0,322.9
GOACARBON,2017-04-27,2017-04-28,3055,2139,75.31,2.68,1.51017728168088,80.74203491210938,154.6,152.3
INDIANB,2017-04-27,2017-04-28,3055,1615,80.03,19.82,1.4868660168511516,213.45266723632812,307.15,302.65
LMW,2017-04-27,2017-04-28,3055,125,20.93,3.97,1.8603186325083287,29.008174896240234,4689.7,4604.05
SURYAROSNI,2017-04-27,2017-04-28,3055,123,30.0,2.66,7.333333333333347,67.1895523071289,64.4,60.0
TFCILTD,2017-04-28,2017-05-02,3056,550,62.37,11.06,2.1505376344086002,112.99433898925781,19.0,18.6
KTKBANK,2017-05-03,2017-05-04,3058,2272,79.66,51.68,1.0022048506714842,84.05157470703125,151.17,149.67
TIRUMALCHM,2017-05-03,2017-05-04,3058,124,38.14,3.19,0.7818200771395833,356.27374267578125,96.68,95.93
SHAKTIPUMP,2017-05-04,2017-05-05,3059,648,63.85,3.8,1.552053486150906,55.48646545410156,42.53,41.88
BANCOINDIA,2017-05-05,2017-05-08,3060,163,32.07,2.33,1.5533165407220828,80.03003692626953,120.95,119.1
CHAMBLFERT,2017-05-08,2017-05-09,3061,1391,72.79,10.08,3.090128755364807,95.5628662109375,120.1,116.5
GABRIEL,2017-05-09,2017-05-10,3062,129,20.49,2.16,0.8668242710795804,40.77561950683594,128.0,126.9
HINDUNILVR,2017-05-10,2017-05-11,3063,535,21.32,107.37,1.885245901639343,17.07990264892578,994.4,976.0
JKLAKSHMI,2017-05-10,2017-05-11,3063,145,34.11,3.89,0.21587675399861173,47.53460693359375,510.65,509.55
PIDILITIND,2017-05-11,2017-05-12,3064,192,23.47,26.23,1.5167642362958977,29.15531349182129,381.5,375.8
BLS,2017-05-12,2017-05-15,3065,101,38.27,4.31,2.6839826839826664,-1000000000.0,47.44,46.2
POONAWALLA,2017-05-12,2017-05-15,3065,651,46.97,3.87,-0.26535253980287665,43.783782958984375,131.55,131.9
BAJAJHLDNG,2017-05-16,2017-05-17,3067,132,20.18,4.6,0.5721031601888749,56.45668411254883,2215.0,2202.4
BIRLACORPN,2017-05-29,2017-05-30,3076,141,22.16,4.25,0.3675072867824092,109.4429702758789,792.0,789.1
HEROMOTOCO,2017-05-30,2017-05-31,3077,177,22.99,86.92,0.8675740638022456,30.59426498413086,3546.05,3515.55
KARURVYSYA,2017-06-02,2017-06-05,3080,578,34.87,12.62,1.4602803738317682,27.9761905670166,86.85,85.6
M&MFIN,2017-06-02,2017-06-05,3080,164,36.14,50.54,-0.36832412523019054,22.36510467529297,216.4,217.2
PCJEWELLER,2017-06-05,2017-06-06,3081,160,37.12,19.96,5.818463925523654,50.74462890625,27.28,25.78
BEPL,2017-06-08,2017-06-09,3084,2924,88.49,6.06,10.534846029173428,144.40431213378906,34.1,30.85
REPCOHOME,2017-06-13,2017-06-14,3087,182,41.46,3.18,3.1848886664998854,27.22054672241211,824.86,799.4
MHRIL,2017-06-14,2017-06-15,3088,1783,63.51,4.42,3.312177707259023,43.49739456176758,260.45,252.1
COLPAL,2017-06-16,2017-06-19,3090,541,25.64,21.46,1.6720653734309865,27.921247482299805,1104.85,1086.68
ADANIPORTS,2017-06-19,2017-06-20,3091,449,53.45,191.34,1.912901912901921,84.36497497558594,375.6,368.55
PAGEIND,2017-07-03,2017-07-04,3100,516,41.46,32.84,3.813187802727991,29.338788986206055,17523.5,16879.84
PHOENIXLTD,2017-07-13,2017-07-14,3108,2359,90.98,4.07,0.1293183077775817,58.98414993286133,271.0,270.65
HSCL,2017-07-20,2017-07-21,3113,2348,91.26,6.45,6.6887080366225815,130.9722137451172,83.9,78.64
MANAPPURAM,2017-07-21,2017-07-24,3114,184,43.76,58.33,2.152080344332852,43.43365478515625,106.8,104.55
MANINFRA,2017-07-24,2017-07-25,3115,1809,76.87,5.32,1.4781966001478075,61.18757629394531,41.19,40.59
RELIANCE,2017-07-24,2017-07-25,3115,2357,68.34,638.35,0.8858780614903639,59.577117919921875,387.2,383.8
VINDHYATEL,2017-07-25,2017-07-26,3116,482,47.03,4.77,3.4000482276344446,75.52117156982422,1072.0,1036.75
TNPL,2017-07-27,2017-07-28,3118,184,24.09,4.74,-1.6642641855589058,43.36582565307617,375.2,381.55
ACC,2017-08-02,2017-08-03,3122,598,32.44,74.78,0.862264579078742,5.762279033660889,1778.0,1762.8
DHAMPURSUG,2017-08-04,2017-08-07,3124,2800,92.54,13.33,1.5742128935532174,126.79102325439453,271.0,266.8
ASHOKLEY,2017-08-08,2017-08-09,3126,327,34.4,90.57,0.5639097744360777,23.787521362304688,53.5,53.2
TATACONSUM,2017-08-16,2017-08-17,3131,1169,42.6,41.68,8.463062553071033,35.6358528137207,191.6,176.65
BEML,2017-08-17,2017-08-18,3132,2388,92.83,112.63,2.1543586896168865,85.4349594116211,919.9,900.5
HEG,2017-08-28,2017-08-29,3138,2377,83.43,16.89,3.551074090311257,267.4382629394531,118.1,114.05
SARDAEN,2017-08-28,2017-08-29,3138,741,80.74,7.43,0.8871989860582907,193.33331298828125,39.8,39.45
GSFC,2017-08-30,2017-08-31,3140,77,21.12,31.38,0.5847129270870166,97.9755859375,142.78,141.95
MAITHANALL,2017-08-31,2017-09-01,3141,81,26.35,2.44,2.1396884349530687,80.4600601196289,495.02,484.65
CHENNPETRO,2017-09-01,2017-09-04,3142,2410,88.41,67.64,0.13168001755734515,63.43321990966797,456.25,455.65
GNFC,2017-09-05,2017-09-06,3144,85,20.9,13.65,5.2491946181542515,171.74755859375,277.7,263.85
RAMCOIND,2017-09-05,2017-09-06,3144,218,40.18,3.52,-0.5317263381779513,77.97245788574219,280.6,282.1
SAREGAMA,2017-09-06,2017-09-07,3145,520,62.02,7.29,1.716738197424883,114.38357543945312,47.4,46.6
ASIANPAINT,2017-09-11,2017-09-12,3148,226,28.86,72.17,2.087785632089445,7.0098161697387695,1242.0,1216.6
AMBUJACEM,2017-09-12,2017-09-13,3149,625,34.51,47.91,1.0684883517253496,4.50514554977417,288.5,285.45
BAJAJELEC,2017-09-12,2017-09-13,3149,812,58.31,4.9,0.628038897893024,40.57434844970703,248.35,246.8
JKPAPER,2017-09-12,2017-09-13,3149,83,24.77,9.49,0.8368200836819994,100.0,120.5,119.5
BERGEPAINT,2017-09-14,2017-09-15,3151,250,32.89,23.8,0.536193029490617,3.4466981887817383,225.0,223.8
MINDACORP,2017-09-18,2017-09-19,3153,293,36.47,2.52,1.3400941687794266,20.689655303955078,139.9,138.05
GSPL,2017-09-19,2017-09-20,3154,102,20.25,15.33,3.387703889585958,35.382057189941406,206.0,199.25
HBLENGINE,2017-09-19,2017-09-20,3154,602,52.37,4.32,5.390185036202744,93.64598846435547,65.5,62.15
KAJARIACER,2017-09-19,2017-09-20,3154,229,40.13,14.63,1.5106151333696305,11.248588562011719,745.9,734.8
