underlying,timeframe,atr_period,multiplier,label,n_trades,raw_n_flips,filter_rate,trades_per_month,avg_entry_lag_bars,avg_trend_bars,avg_trend_cal_days,median_trend_cal_days,pct_in_market,pct_bars_long,pct_bars_short,dominant_direction_pct,mean_mae_pts,mean_mfe_pts,mfe_mae_ratio,weekly_alignment_pct,total_bars,calendar_days_span,passed_gates
NIFTY50,60min,10,5.0,NIFTY50_60min_p10_m5.0,52,58,0.10344827586206895,2.168150684931507,2.3773584905660377,60.26923076923077,12.386217948717947,9.9375,0.9113114277406222,0.43937191043908114,0.47193951730154116,0.47193951730154116,189.94535006009616,588.46826171875,3.098092485720585,0.8269230769230769,3439,730,1
NIFTY50,60min,14,1.5,NIFTY50_60min_p14_m1.5,216,246,0.12195121951219512,9.006164383561645,1.695852534562212,13.342592592592593,2.485725308641975,1.2083333333333333,0.8380343123000872,0.48386158767083454,0.3541727246292527,0.48386158767083454,81.94260886863425,267.18980577256946,3.2606943989410078,0.16666666666666666,3439,730,0
NIFTY50,60min,14,2.0,NIFTY50_60min_p14_m2.0,160,178,0.101123595505618,6.671232876712329,1.8944099378881987,18.74375,3.6614583333333335,3.0,0.8720558301831928,0.4954928758359988,0.37656295434719395,0.4954928758359988,91.05596923828125,323.5243408203125,3.55302725924198,0.26875,3439,730,1
NIFTY50,60min,14,2.5,NIFTY50_60min_p14_m2.5,130,148,0.1216216216216216,5.420376712328768,2.145038167938931,23.2,4.7086538461538465,3.8125,0.8769991276533876,0.509450421634196,0.36754870601919165,0.509450421634196,112.89737079326923,351.9615685096154,3.1175355638184516,0.35384615384615387,3439,730,1
NIFTY50,60min,14,3.0,NIFTY50_60min_p14_m3.0,104,118,0.11864406779661019,4.336301369863014,1.6761904761904762,29.990384615384617,6.0749198717948705,4.1875,0.9069496946786857,0.5117766792672288,0.39517301541145683,0.5117766792672288,134.9404296875,408.3808405949519,3.0263786882900496,0.46153846153846156,3439,730,1
NIFTY50,60min,14,3.5,NIFTY50_60min_p14_m3.5,78,84,0.0714285714285714,3.2522260273972603,1.9240506329113924,40.756410256410255,8.229166666666666,6.041666666666667,0.9243966269264321,0.5245710962489095,0.3998255306775225,0.5245710962489095,139.7069811698718,504.48855669070514,3.611047583064514,0.5769230769230769,3439,730,1
NIFTY50,60min,14,4.0,NIFTY50_60min_p14_m4.0,65,74,0.1216216216216216,2.710188356164384,2.6666666666666665,47.261538461538464,9.571794871794872,6.958333333333333,0.8932829310846176,0.4856062808956092,0.40767665018900845,0.4856062808956092,139.52932692307692,551.6791466346153,3.953858008207538,0.6461538461538462,3439,730,1
NIFTY50,60min,14,5.0,NIFTY50_60min_p14_m5.0,49,56,0.125,2.0430650684931506,2.26,64.28571428571429,13.329081632653061,10.083333333333334,0.915963943006688,0.47223029950567025,0.44373364350101774,0.47223029950567025,179.8327487244898,633.1723931760204,3.520895930618639,0.8367346938775511,3439,730,1
NIFTY50,60min,21,1.5,NIFTY50_60min_p21_m1.5,217,238,0.08823529411764708,9.047859589041096,1.651376146788991,13.52073732718894,2.4694700460829493,1.2083333333333333,0.8531549869148009,0.4928758359988369,0.36027915091596396,0.4928758359988369,82.74586873559907,268.22604046658984,3.241564135650837,0.16129032258064516,3439,730,0
NIFTY50,60min,21,2.0,NIFTY50_60min_p21_m2.0,163,180,0.09444444444444444,6.796318493150685,2.0548780487804876,18.300613496932517,3.512014314928425,2.8333333333333335,0.8674033149171271,0.4981099156731608,0.36929339924396626,0.4981099156731608,93.55553824769939,315.7693155674847,3.3752070853512484,0.24539877300613497,3439,730,1
NIFTY50,60min,21,2.5,NIFTY50_60min_p21_m2.5,129,148,0.1283783783783784,5.378681506849316,1.8692307692307693,23.426356589147286,4.7063953488372094,3.7916666666666665,0.8787438208781623,0.5170107589415528,0.3617330619366095,0.5170107589415528,113.98649467054264,356.4004511870155,3.1266901593660426,0.3488372093023256,3439,730,1
NIFTY50,60min,21,3.0,NIFTY50_60min_p21_m3.0,106,120,0.1166666666666667,4.4196917808219185,1.7009345794392523,29.31132075471698,5.925314465408805,4.125,0.9034603082291364,0.5263157894736842,0.3771445187554522,0.5263157894736842,135.96937647405662,407.9108932783019,3.0000203270486616,0.42452830188679247,3439,730,1
NIFTY50,60min,21,3.5,NIFTY50_60min_p21_m3.5,82,88,0.06818181818181823,3.419006849315069,2.9879518072289155,37.707317073170735,7.514227642276424,5.541666666666667,0.8990985751671998,0.533876126781041,0.36522244838615875,0.533876126781041,147.6774247332317,481.4433355564024,3.260101105000267,0.5365853658536586,3439,730,1
NIFTY50,60min,21,4.0,NIFTY50_60min_p21_m4.0,65,72,0.09722222222222221,2.710188356164384,2.712121212121212,48.292307692307695,9.671153846153846,7.0,0.9127653387612679,0.5268973538819425,0.3858679848793254,0.5268973538819425,138.9178185096154,570.5321814903846,4.106976251220749,0.6461538461538462,3439,730,1
NIFTY50,60min,21,5.0,NIFTY50_60min_p21_m5.0,49,54,0.09259259259259256,2.0430650684931506,2.36,65.14285714285714,13.416666666666666,10.833333333333334,0.9281767955801105,0.4946205292236115,0.43355626635649896,0.4946205292236115,164.37759088010205,635.5327248086735,3.866297841487619,0.7959183673469388,3439,730,1
NIFTY50,60min,30,1.5,NIFTY50_60min_p30_m1.5,221,242,0.08677685950413228,9.214640410958905,1.6756756756756757,13.158371040723981,2.398567119155355,1.125,0.845594649607444,0.48822332073277114,0.3573713288746729,0.48822332073277114,82.51879772341628,261.41921486142536,3.1679959242455453,0.15384615384615385,3439,730,0
NIFTY50,60min,30,2.0,NIFTY50_60min_p30_m2.0,160,180,0.11111111111111116,6.671232876712329,2.0559006211180124,18.44375,3.5684895833333337,2.895833333333333,0.8580982843849957,0.49927304448967724,0.3588252398953184,0.49927304448967724,93.46536865234376,317.9130859375,3.401399796752719,0.25,3439,730,1
NIFTY50,60min,30,2.5,NIFTY50_60min_p30_m2.5,128,148,0.1351351351351351,5.336986301369864,1.751937984496124,23.6328125,4.787760416666666,3.8125,0.8796161674905496,0.5292236115149753,0.3503925559755743,0.5292236115149753,111.93206787109375,358.53636169433594,3.2031603499655104,0.359375,3439,730,1
NIFTY50,60min,30,3.0,NIFTY50_60min_p30_m3.0,102,118,0.13559322033898302,4.25291095890411,2.0097087378640777,29.941176470588236,6.072303921568627,4.166666666666666,0.8880488514102937,0.5289328293108462,0.35911602209944754,0.5289328293108462,139.29656862745097,415.5407666973039,2.983137135335105,0.43137254901960786,3439,730,1
NIFTY50,60min,30,3.5,NIFTY50_60min_p30_m3.5,82,94,0.12765957446808507,3.419006849315069,2.433734939759036,37.23170731707317,7.454776422764227,5.541666666666667,0.8877580692061646,0.5399825530677522,0.34777551613841234,0.5399825530677522,154.1372665777439,480.4603658536585,3.1170941104714833,0.5487804878048781,3439,730,1
NIFTY50,60min,30,4.0,NIFTY50_60min_p30_m4.0,67,74,0.09459459459459463,2.7935787671232877,2.735294117647059,46.74626865671642,9.487562189054726,7.083333333333333,0.910729863332364,0.5521954056411748,0.3585344576911893,0.5521954056411748,157.9238864272388,546.9978428171642,3.463680227178209,0.6567164179104478,3439,730,1
NIFTY50,60min,30,5.0,NIFTY50_60min_p30_m5.0,47,50,0.06000000000000005,1.9596746575342467,2.8125,67.97872340425532,13.940602836879435,10.208333333333334,0.9290491421924978,0.5021808665309683,0.4268682756615295,0.5021808665309683,156.2543633643617,661.8914976728723,4.235987292908044,0.8297872340425532,3439,730,1
NIFTY50,60min,50,1.5,NIFTY50_60min_p50_m1.5,215,234,0.08119658119658124,8.964469178082192,1.8611111111111112,13.446511627906977,2.4732558139534886,1.1666666666666667,0.8406513521372492,0.48095376562954345,0.3596975865077057,0.48095376562954345,83.33420239825581,267.7332394622093,3.212765368326283,0.15348837209302327,3439,730,0
NIFTY50,60min,50,2.0,NIFTY50_60min_p50_m2.0,162,180,0.09999999999999998,6.754623287671233,1.822085889570552,18.425925925925927,3.5378086419753085,2.8125,0.8679848793253853,0.5071241640011631,0.36086071532422215,0.5071241640011631,92.5160831404321,313.2379677854938,3.3857677190032285,0.2345679012345679,3439,730,1
NIFTY50,60min,50,2.5,NIFTY50_60min_p50_m2.5,132,150,0.12,5.5037671232876715,1.6616541353383458,22.848484848484848,4.561868686868687,3.520833333333333,0.8769991276533876,0.5178831055539401,0.35911602209944754,0.5178831055539401,112.80723248106061,347.20725319602275,3.077881138998033,0.3409090909090909,3439,730,1
NIFTY50,60min,50,3.0,NIFTY50_60min_p50_m3.0,105,124,0.15322580645161288,4.377996575342466,1.5754716981132075,29.21904761904762,5.830952380952381,4.083333333333333,0.8921198022681012,0.5271881360860715,0.36493166618202966,0.5271881360860715,132.55,405.86432291666665,3.061971504463724,0.4095238095238095,3439,730,1
NIFTY50,60min,50,3.5,NIFTY50_60min_p50_m3.5,87,96,0.09375,3.627482876712329,2.022727272727273,35.47126436781609,7.064176245210729,4.875,0.8973538819424252,0.53416690898517,0.363186972957255,0.53416690898517,155.28461745689654,459.80805495689657,2.9610663469904144,0.4942528735632184,3439,730,1
NIFTY50,60min,50,4.0,NIFTY50_60min_p50_m4.0,69,76,0.09210526315789469,2.876969178082192,2.4285714285714284,45.18840579710145,9.033816425120774,6.041666666666667,0.9066589124745565,0.5370747310264612,0.36958418144809535,0.5370747310264612,169.28993999094203,535.2688235960145,3.1618466143035695,0.5942028985507246,3439,730,1
NIFTY50,60min,50,5.0,NIFTY50_60min_p50_m5.0,46,50,0.07999999999999996,1.9179794520547946,2.25531914893617,68.6086956521739,14.060688405797103,10.083333333333334,0.9177086362314626,0.5077057284094213,0.4100029078220413,0.5077057284094213,174.2760699728261,672.3151749320652,3.857759559513223,0.8043478260869565,3439,730,1
BANKNIFTY,15min,7,1.5,BANKNIFTY_15min_p7_m1.5,594,682,0.12903225806451613,23.97861405835544,2.0252100840336134,15.831649831649832,0.7690095398428732,0.15625,0.8301553672316384,0.4351165254237288,0.3950388418079096,0.4351165254237288,123.99493239688562,340.91581702441067,2.749433468242074,0.011784511784511785,11328,754,0
BANKNIFTY,15min,7,2.0,BANKNIFTY_15min_p7_m2.0,420,482,0.12863070539419086,16.954575596816976,1.9809976247030878,23.692857142857143,1.1935019841269843,0.25,0.8784427966101694,0.457274011299435,0.4211687853107345,0.457274011299435,153.25524739583332,427.3624776785714,2.7885666881915228,0.04285714285714286,11328,754,0
BANKNIFTY,15min,7,2.5,BANKNIFTY_15min_p7_m2.5,316,363,0.12947658402203854,12.75629973474801,2.369085173501577,31.439873417721518,1.7128494198312239,1.0052083333333335,0.8770303672316384,0.4626588983050847,0.4143714689265537,0.4626588983050847,177.79045193829106,504.61298457278474,2.8382456935759963,0.08544303797468354,11328,754,0
BANKNIFTY,15min,7,3.0,BANKNIFTY_15min_p7_m3.0,269,299,0.10033444816053516,10.85900198938992,2.8518518518518516,37.45353159851301,2.161748760842627,1.0625,0.8893891242937854,0.4695444915254237,0.4198446327683616,0.4695444915254237,205.008535664498,550.1806720492563,2.683696414229512,0.1449814126394052,11328,754,0
BANKNIFTY,15min,7,3.5,BANKNIFTY_15min_p7_m3.5,223,253,0.11857707509881421,9.00207228116711,2.9419642857142856,45.417040358744394,2.6635837070254116,1.8854166666666667,0.8940677966101694,0.4918785310734463,0.4021892655367232,0.4918785310734463,214.21280829596395,630.9593855100893,2.9454792667595004,0.19730941704035873,11328,754,0
BANKNIFTY,15min,7,4.0,BANKNIFTY_15min_p7_m4.0,187,209,0.10526315789473684,7.548822944297083,3.7127659574468086,54.0855614973262,3.249331550802139,2.25,0.8928319209039548,0.4962040960451977,0.3966278248587571,0.4962040960451977,242.9013452540104,695.9285929144382,2.865066853321382,0.24598930481283424,11328,754,1
BANKNIFTY,15min,7,5.0,BANKNIFTY_15min_p7_m5.0,153,169,0.09467455621301779,6.176309681697613,4.064935064935065,66.87581699346406,4.106549564270152,3.0729166666666665,0.9032485875706214,0.5139477401129944,0.3893008474576271,0.5139477401129944,306.1503829656864,767.964996936274,2.508456757417639,0.29411764705882354,11328,754,1
BANKNIFTY,15min,10,1.5,BANKNIFTY_15min_p10_m1.5,593,684,0.13304093567251463,23.93824602122016,1.9646464646464648,15.983136593591906,0.7707455030916245,0.15625,0.8366878531073446,0.4422669491525424,0.3944209039548023,0.4422669491525424,126.09257351391236,340.4738617200673,2.700189648223028,0.011804384485666104,11328,754,0
BANKNIFTY,15min,10,2.0,BANKNIFTY_15min_p10_m2.0,419,482,0.13070539419087135,16.9142075596817,1.9666666666666666,23.50835322195704,1.2080847255369929,0.23958333333333334,0.869526836158192,0.4523305084745763,0.4171963276836158,0.4523305084745763,150.95309516706442,429.64033226431974,2.846184318306449,0.050119331742243436,11328,754,0
BANKNIFTY,15min,10,2.5,BANKNIFTY_15min_p10_m2.5,320,367,0.12806539509536785,12.917771883289126,2.61993769470405,31.19375,1.68818359375,0.9791666666666666,0.8811793785310734,0.4676906779661017,0.4134887005649718,0.4676906779661017,178.42056640624983,502.98986083984363,2.81912489670375,0.090625,11328,754,0
BANKNIFTY,15min,10,3.0,BANKNIFTY_15min_p10_m3.0,270,299,0.09698996655518399,10.8993700265252,3.1845018450184504,36.78888888888889,2.1077932098765433,1.0416666666666667,0.876853813559322,0.4638064971751412,0.4130473163841808,0.4638064971751412,204.87446759259248,552.5364380787034,2.696951184651577,0.13703703703703704,11328,754,0
BANKNIFTY,15min,10,3.5,BANKNIFTY_15min_p10_m3.5,211,235,0.10212765957446812,8.517655835543767,2.669811320754717,48.78672985781991,2.9310327804107423,2.0,0.9087217514124294,0.5107697740112994,0.3979519774011299,0.5107697740112994,215.0391217417058,664.8087344490519,3.0915711014091047,0.22274881516587677,11328,754,0
BANKNIFTY,15min,10,4.0,BANKNIFTY_15min_p10_m4.0,184,203,0.09359605911330049,7.427718832891247,3.308108108108108,55.65760869565217,3.365375905797101,2.536458333333333,0.9040430790960452,0.5076800847457628,0.3963629943502825,0.5076800847457628,252.29135105298894,715.1510614809778,2.834623773253226,0.24456521739130435,11328,754,1
BANKNIFTY,15min,10,5.0,BANKNIFTY_15min_p10_m5.0,144,155,0.07096774193548383,5.812997347480106,4.875862068965517,71.06944444444444,4.433376736111111,3.223958333333333,0.9034251412429378,0.511917372881356,0.3915077683615819,0.511917372881356,308.7421332465279,823.50169813368,2.667279938355939,0.3263888888888889,11328,754,1
BANKNIFTY,15min,14,1.5,BANKNIFTY_15min_p14_m1.5,605,696,0.13074712643678166,24.4226624668435,1.9257425742574257,15.705785123966942,0.7425792011019283,0.14583333333333334,0.8388064971751412,0.4465925141242938,0.3922139830508475,0.4465925141242938,125.4376717458678,338.0358716425618,2.694851290985457,0.009917355371900827,11328,754,0
BANKNIFTY,15min,14,2.0,BANKNIFTY_15min_p14_m2.0,422,483,0.1262939958592133,17.035311671087534,1.983451536643026,23.327014218009477,1.2258590047393365,0.23958333333333334,0.868997175141243,0.4564795197740113,0.4125176553672316,0.4564795197740113,152.64170801244063,428.5162192683648,2.807333754634348,0.045023696682464455,11328,754,0
BANKNIFTY,15min,14,2.5,BANKNIFTY_15min_p14_m2.5,331,375,0.11733333333333329,13.361820291777189,2.4578313253012047,30.08761329305136,1.6565017623363543,0.9791666666666666,0.879149011299435,0.472899011299435,0.40625,0.472899011299435,179.08956995845898,492.5629885762839,2.750372278466787,0.09063444108761329,11328,754,0
BANKNIFTY,15min,14,3.0,BANKNIFTY_15min_p14_m3.0,268,301,0.10963455149501666,10.818633952254642,3.345724907063197,37.100746268656714,2.1118236940298507,1.0416666666666667,0.877736581920904,0.4713983050847458,0.4063382768361582,0.4713983050847458,203.10485074626862,563.1973589085818,2.77293898614053,0.13432835820895522,11328,754,0
BANKNIFTY,15min,14,3.5,BANKNIFTY_15min_p14_m3.5,212,237,0.10548523206751059,8.558023872679046,3.0657276995305165,48.20283018867924,2.9263954402515724,2.036458333333333,0.902100988700565,0.5046786723163842,0.3974223163841808,0.5046786723163842,222.5714991155658,660.478010760613,2.967486912678217,0.2169811320754717,11328,754,0
BANKNIFTY,15min,14,4.0,BANKNIFTY_15min_p14_m4.0,183,201,0.08955223880597019,7.387350795755968,2.9510869565217392,56.71584699453552,3.4616347905282328,2.9166666666666665,0.9162252824858758,0.52295197740113,0.3932733050847458,0.52295197740113,244.98118169398904,727.6710467896171,2.970314053340496,0.25136612021857924,11328,754,1
BANKNIFTY,15min,14,5.0,BANKNIFTY_15min_p14_m5.0,141,147,0.04081632653061229,5.691893236074271,5.450704225352113,73.19858156028369,4.505466903073286,3.25,0.9111052259887006,0.5199505649717514,0.3911546610169492,0.5199505649717514,315.14115691489377,829.03047983156,2.6306639473797637,0.3120567375886525,11328,754,1
BANKNIFTY,15min,21,1.5,BANKNIFTY_15min_p21_m1.5,601,694,0.13400576368876083,24.261190318302386,1.8438538205980066,15.878535773710482,0.7628258458125347,0.14583333333333334,0.8424258474576272,0.4417372881355932,0.4006885593220339,0.4417372881355932,127.79041181364403,339.50749142054883,2.656752463679752,0.011647254575707155,11328,754,0
BANKNIFTY,15min,21,2.0,BANKNIFTY_15min_p21_m2.0,434,509,0.1473477406679764,17.519728116710876,1.7402298850574713,22.57373271889401,1.1975326420890937,0.23958333333333334,0.864848163841808,0.4589512711864407,0.4058968926553672,0.4589512711864407,154.85543454781094,418.3179597494238,2.701345038170229,0.041474654377880185,11328,754,0
BANKNIFTY,15min,21,2.5,BANKNIFTY_15min_p21_m2.5,329,377,0.12732095490716178,13.281084217506631,2.272727272727273,30.200607902735563,1.696523556231003,0.9895833333333334,0.8771186440677966,0.4673375706214689,0.4097810734463277,0.4673375706214689,176.44284764437666,500.8816109422491,2.838775374742216,0.0911854103343465,11328,754,0
BANKNIFTY,15min,21,3.0,BANKNIFTY_15min_p21_m3.0,257,287,0.1045296167247387,10.374585543766578,2.887596899224806,38.94941634241245,2.2579442282749675,1.09375,0.8836511299435028,0.4834922316384181,0.4001588983050847,0.4834922316384181,193.9144060068092,592.5667071984433,3.0558158076075874,0.14007782101167315,11328,754,0
BANKNIFTY,15min,21,3.5,BANKNIFTY_15min_p21_m3.5,216,245,0.11836734693877549,8.71949602122016,2.4608294930875574,47.532407407407405,2.873263888888889,2.015625,0.9063382768361582,0.511475988700565,0.3948622881355932,0.511475988700565,221.90024594907393,653.736751302083,2.9460839419354024,0.21296296296296297,11328,754,0
BANKNIFTY,15min,21,4.0,BANKNIFTY_15min_p21_m4.0,173,191,0.09424083769633507,6.983670424403183,3.5114942528735633,59.84971098265896,3.6554672447013483,3.0104166666666665,0.914018361581921,0.5217161016949152,0.3923022598870056,0.5217161016949152,240.16619851878608,766.031800939306,3.189590398914467,0.2774566473988439,11328,754,1
BANKNIFTY,15min,21,5.0,BANKNIFTY_15min_p21_m5.0,134,145,0.07586206896551728,5.409316976127321,4.777777777777778,76.63432835820896,4.717428482587064,3.791666666666667,0.9065148305084746,0.5256002824858758,0.3809145480225989,0.5256002824858758,302.41755480410467,875.4760902518653,2.8949248360233835,0.3283582089552239,11328,754,1
BANKNIFTY,15min,30,1.5,BANKNIFTY_15min_p30_m1.5,605,700,0.13571428571428568,24.4226624668435,1.844884488448845,15.791735537190082,0.7636535812672176,0.14583333333333334,0.8433968926553672,0.4463276836158192,0.397069209039548,0.4463276836158192,128.52534994834716,338.432168130165,2.6331939050636857,0.011570247933884297,11328,754,0
BANKNIFTY,15min,30,2.0,BANKNIFTY_15min_p30_m2.0,432,503,0.14115308151093442,17.43899204244032,1.884526558891455,22.65740740740741,1.2167004243827162,0.78125,0.8640536723163842,0.4541843220338983,0.4098693502824859,0.4541843220338983,152.60570023148134,422.77209563078696,2.770355858198621,0.046296296296296294,11328,754,0
BANKNIFTY,15min,30,2.5,BANKNIFTY_15min_p30_m2.5,337,385,0.12467532467532472,13.60402851458886,2.2218934911242605,29.68545994065282,1.6610719584569733,0.96875,0.8831214689265536,0.4754590395480226,0.4076624293785311,0.4754590395480226,179.56186479970316,491.43901149851615,2.7368785239934117,0.08902077151335312,11328,754,0
BANKNIFTY,15min,30,3.0,BANKNIFTY_15min_p30_m3.0,260,291,0.10652920962199308,10.495689655172415,2.524904214559387,38.96923076923077,2.246033653846154,1.109375,0.8944209039548022,0.4834922316384181,0.4109286723163842,0.4834922316384181,197.52404747596148,587.5513221153844,2.974581219974692,0.1423076923076923,11328,754,0
BANKNIFTY,15min,30,3.5,BANKNIFTY_15min_p30_m3.5,208,233,0.10729613733905574,8.39655172413793,2.7177033492822966,49.37980769230769,2.9928385416666665,2.072916666666667,0.906691384180791,0.5090925141242938,0.3975988700564972,0.5090925141242938,220.4632549579326,681.4590895432689,3.091032515478829,0.23076923076923078,11328,754,0
BANKNIFTY,15min,30,4.0,BANKNIFTY_15min_p30_m4.0,176,195,0.09743589743589742,7.104774535809018,3.5141242937853105,58.97727272727273,3.569069602272727,3.0,0.9163135593220338,0.5214512711864406,0.3948622881355932,0.5214512711864406,242.3369406960226,756.2923117897724,3.1208296581511856,0.2840909090909091,11328,754,1
BANKNIFTY,15min,30,5.0,BANKNIFTY_15min_p30_m5.0,136,145,0.06206896551724139,5.490053050397878,4.7226277372262775,76.07352941176471,4.704963235294118,3.21875,0.9133121468926554,0.5331920903954802,0.3801200564971751,0.5331920903954802,309.1783432904414,867.2705824908085,2.8050819254054176,0.33088235294117646,11328,754,1
BANKNIFTY,15min,50,1.5,BANKNIFTY_15min_p50_m1.5,608,702,0.1339031339031339,24.543766578249336,1.7733990147783252,15.884868421052632,0.7771381578947368,0.16145833333333331,0.8525776836158192,0.4483580508474576,0.4042196327683616,0.4483580508474576,130.64537546258225,337.0930240028781,2.5802139785607943,0.011513157894736841,11328,754,0
BANKNIFTY,15min,50,2.0,BANKNIFTY_15min_p50_m2.0,437,509,0.14145383104125742,17.64083222811671,1.8013698630136987,22.405034324942793,1.1975591151792524,0.78125,0.8643185028248588,0.4607168079096045,0.4036016949152542,0.4607168079096045,147.77150314645297,422.90400100114414,2.8618779128342062,0.043478260869565216,11328,754,0
BANKNIFTY,15min,50,2.5,BANKNIFTY_15min_p50_m2.5,337,383,0.1201044386422977,13.60402851458886,2.2781065088757395,29.551928783382788,1.6506552917903063,0.96875,0.879149011299435,0.4787252824858757,0.4004237288135593,0.4787252824858757,176.78025315281891,493.8102373887238,2.7933563199609526,0.0830860534124629,11328,754,0
BANKNIFTY,15min,50,3.0,BANKNIFTY_15min_p50_m3.0,257,293,0.12286689419795227,10.374585543766578,2.503875968992248,39.416342412451364,2.26451037613489,1.125,0.8942443502824858,0.4973516949152542,0.3968926553672316,0.4973516949152542,203.21033560311267,595.5575541099222,2.930744405014406,0.1556420233463035,11328,754,0
BANKNIFTY,15min,50,3.5,BANKNIFTY_15min_p50_m3.5,209,229,0.0873362445414847,8.43691976127321,2.8476190476190477,48.98086124401914,2.975528309409888,2.0625,0.9036899717514124,0.511034604519774,0.3926553672316384,0.511034604519774,217.36628289473666,683.0423444976072,3.142356465783528,0.22966507177033493,11328,754,0
BANKNIFTY,15min,50,4.0,BANKNIFTY_15min_p50_m4.0,171,189,0.09523809523809523,6.902934350132626,3.9127906976744184,60.251461988304094,3.6675194931773873,3.0104166666666665,0.9095162429378532,0.513329802259887,0.3961864406779661,0.513329802259887,235.58302722953204,785.4046737938593,3.333876311168325,0.30409356725146197,11328,754,1
BANKNIFTY,15min,50,5.0,BANKNIFTY_15min_p50_m5.0,134,139,0.03597122302158273,5.409316976127321,4.703703703703703,78.32835820895522,4.918765547263681,3.234375,0.9265536723163842,0.543167372881356,0.3833862994350282,0.543167372881356,313.64854244403,900.9167618936564,2.8723766891230595,0.35074626865671643,11328,754,1
BANKNIFTY,30min,7,1.5,BANKNIFTY_30min_p7_m1.5,300,349,0.1404011461318052,12.110411140583555,2.006644518272425,15.166666666666666,1.6177083333333333,0.9791666666666666,0.8368585617068236,0.44712157439764577,0.38973698730917783,0.44712157439764577,157.04901562499973,507.98466145833333,3.234561257431213,0.09666666666666666,5437,754,0
BANKNIFTY,30min,7,2.0,BANKNIFTY_30min_p7_m2.0,230,261,0.11877394636015326,9.28464854111406,2.675324675324675,19.87391304347826,2.2585144927536227,1.125,0.8407209858377782,0.46312304579731467,0.3775979400404635,0.46312304579731467,187.5554347826087,593.623936820652,3.165058573262397,0.15217391304347827,5437,754,0
BANKNIFTY,30min,7,2.5,BANKNIFTY_30min_p7_m2.5,182,197,0.07614213197969544,7.3469827586206895,2.8360655737704916,26.093406593406595,3.15625,2.1041666666666665,0.8734596284715836,0.5048740114033474,0.36858561706823617,0.5048740114033474,207.80082846840662,698.2335164835163,3.3601093972042246,0.23626373626373626,5437,754,1
BANKNIFTY,30min,7,3.0,BANKNIFTY_30min_p7_m3.0,146,167,0.12574850299401197,5.893733421750663,2.7891156462585034,32.84931506849315,4.0268264840182635,3.020833333333333,0.8821041015265771,0.5127827846238735,0.3693213169027037,0.5127827846238735,253.15105415239722,801.0760541523973,3.1644191916741877,0.2876712328767123,5437,754,1
BANKNIFTY,30min,7,3.5,BANKNIFTY_30min_p7_m3.5,127,141,0.099290780141844,5.126740716180372,2.390625,38.32283464566929,4.734580052493439,3.0833333333333335,0.8951627735883759,0.505609711237815,0.389553062350561,0.505609711237815,302.8449249507877,853.903930856299,2.819607860343238,0.33070866141732286,5437,754,1
BANKNIFTY,30min,7,4.0,BANKNIFTY_30min_p7_m4.0,109,119,0.08403361344537819,4.4001160477453585,3.4545454545454546,44.25688073394495,5.557530581039754,4.020833333333333,0.88725400036785,0.4664336950524186,0.4208203053154313,0.4664336950524186,346.01747419724813,935.1426175458713,2.7025878381297903,0.42201834862385323,5437,754,1
BANKNIFTY,30min,7,5.0,BANKNIFTY_30min_p7_m5.0,84,91,0.07692307692307687,3.3909151193633953,3.0,58.976190476190474,7.574404761904762,5.885416666666666,0.9111642449880448,0.44215560051498987,0.469008644473055,0.469008644473055,404.89462425595246,1054.4738002232136,2.6043166222840055,0.5714285714285714,5437,754,1
BANKNIFTY,30min,10,1.5,BANKNIFTY_30min_p10_m1.5,292,345,0.15362318840579714,11.787466843501326,2.0273037542662116,15.54109589041096,1.6820776255707761,0.9791666666666666,0.834651462203421,0.45282324811476915,0.3818282140886518,0.45282324811476915,159.1458904109586,521.1440068493151,3.274630626675797,0.0958904109589041,5437,754,0
BANKNIFTY,30min,10,2.0,BANKNIFTY_30min_p10_m2.0,223,253,0.11857707509881421,9.00207228116711,2.7142857142857144,20.349775784753362,2.3796711509715998,1.1875,0.834651462203421,0.4651462203421004,0.36950524186132055,0.4651462203421004,186.98811308856494,612.1101177130043,3.2735242235589856,0.15695067264573992,5437,754,0
BANKNIFTY,30min,10,2.5,BANKNIFTY_30min_p10_m2.5,173,191,0.09424083769633507,6.983670424403183,2.8620689655172415,27.358381502890172,3.3340558766859343,2.7916666666666665,0.8705168291337134,0.5124149347066397,0.35810189442707374,0.5124149347066397,204.35694996387267,727.285833634393,3.5588994343621128,0.24855491329479767,5437,754,1
BANKNIFTY,30min,10,3.0,BANKNIFTY_30min_p10_m3.0,148,163,0.09202453987730064,5.974469496021221,2.865771812080537,32.62162162162162,4.040822072072072,2.9791666666666665,0.8879897002023175,0.5179326834651462,0.37005701673717123,0.5179326834651462,251.95780722128384,789.5037320523649,3.1334759607547196,0.28378378378378377,5437,754,1
BANKNIFTY,30min,10,3.5,BANKNIFTY_30min_p10_m3.5,121,135,0.10370370370370374,4.884532493368701,2.6639344262295084,40.35537190082645,5.068181818181819,3.1458333333333335,0.898105572926246,0.5199558580099319,0.37814971491631416,0.5199558580099319,293.19882489669436,902.1892303719006,3.077056092191972,0.36363636363636365,5437,754,1
