symbol,mode,ipo_short_window,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,r2_ge_060,r2_ge_080,vol_ratio,obv_gain,obv_slope_norm,obv_filter_pass,base_qualify_date,tv20_cr_at_q,trigger_date,trigger_close,trigger_level,trigger_N,vol_multiple,volx_ge_2,volx_ge_5,fired_n40,fired_n60,fired_n100,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,dist_to_left_rim_pct,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_exit_close,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct
TATASTEEL,L180,0,2020-01-15,45.54,2020-04-03,21.25,53.34,180,0.441,0.708,7.127e-05,0.566,0.439,1,0,0.973,0.3204,0.3181,0,2020-08-28,487.74,2020-11-17,47.54,44.56,60,3.74,1,0,1,1,1,56,6.69,661.74,2020-11-18,47.1,-4.39,0.3028,33.72,131.34,139.85,2021-01-27,57.66,22.42,48,0,210.89,-1.66
TATASTEEL,VAR,1,2003-01-23,5.77,2003-04-24,3.81,33.97,90,0.674,0.715,1.341e-04,0.579,0.411,1,0,0.71,0.5227,0.5032,0,2003-06-05,16.66,2003-06-06,5.81,5.62,60,3.34,1,0,1,1,1,1,3.38,17.64,2003-06-09,5.33,-0.69,0.2815,108.07,214.45,172.23,2004-01-22,19.25,261.16,160,0,363.79,-6.57
TATASTEEL,VAR,0,2020-01-15,45.54,2020-04-03,21.25,53.34,139,0.399,0.835,1.186e-04,0.57,0.568,1,1,0.967,0.2903,0.2638,0,2020-08-05,360.51,2020-08-14,37.38,37.18,60,4.08,1,0,1,1,1,7,1.47,397.73,2020-08-17,37.33,17.92,0.5138,5.36,62.31,288.35,2020-09-17,35.42,-5.12,24,0,292.26,-19.77
TATVA,L120,0,2023-01-20,2168.43,2023-05-23,1606.78,25.9,120,0.689,0.879,5.271e-05,0.622,0.6,1,1,1.435,0.1101,0.1846,1,2023-07-14,2.51,2023-12-26,1617.52,1609.69,60,3.23,1,0,1,1,0,110,3.5,3.64,2023-12-27,1632.97,25.41,0.4994,-31.11,-31.31,-47.83,2024-01-12,1492.2,-8.62,13,0,0.0,-51.76
TBOTEK,L120,0,2025-01-02,1791.9,2025-04-28,1013.5,43.44,120,0.681,0.799,7.474e-05,0.699,0.425,1,0,0.984,0.5551,0.6343,0,2025-06-20,11.82,2025-06-30,1399.7,1392.1,60,15.34,1,1,1,1,0,6,0.55,10.95,2025-07-01,1399.0,21.89,0.3737,13.32,20.86,7.57,2025-08-29,1307.3,-6.55,42,0,26.15,-28.22
TBOTEK,L120,0,2025-12-16,1703.8,2026-03-23,1018.0,40.25,120,0.546,0.804,6.169e-05,0.698,0.45,1,1,0.946,0.554,0.1443,0,2026-06-15,8.15,2026-07-02,1526.3,1512.0,60,15.26,1,1,1,1,0,12,0.95,17.31,2026-07-03,1540.0,10.42,0.5533,8.77,8.77,8.77,,,8.77,50,1,13.64,-9.08
TBZ,L120,0,2015-11-18,89.8,2016-02-29,41.23,54.09,120,0.613,0.818,1.151e-04,0.692,0.433,1,1,4.989,0.3786,0.4943,1,2016-05-11,2.74,2016-06-30,64.49,62.91,60,5.01,1,1,1,1,1,36,4.2,1.28,2016-07-01,64.88,28.18,0.4817,-8.03,-23.89,25.59,2016-11-09,58.22,-10.27,87,0,34.8,-26.59
TBZ,L120,0,2016-11-02,70.38,2016-12-26,48.79,30.68,120,0.311,0.728,6.528e-05,0.361,0.458,1,0,0.904,0.5586,0.4577,0,2017-04-26,2.09,2017-07-20,87.71,83.83,60,25.79,1,1,1,1,1,59,6.59,0.78,2017-07-21,87.41,-24.62,0.3017,27.06,34.08,-25.73,2017-08-11,81.05,-7.28,16,0,51.56,-32.91
TBZ,L120,0,2024-12-10,280.54,2025-03-17,156.2,44.32,120,0.655,0.706,8.094e-05,0.631,0.517,1,0,1.529,0.3299,0.4158,1,2025-05-21,4.3,2025-08-05,210.89,204.81,60,18.58,1,1,1,1,0,54,6.66,3.53,2025-08-06,211.93,24.83,0.3506,-14.25,-24.22,11.78,2025-09-26,180.93,-14.63,36,0,39.53,-47.86
TBZ,L180,0,2013-10-31,136.22,2014-03-14,103.24,24.21,180,0.615,0.804,4.201e-05,0.398,0.572,1,1,1.197,0.2747,0.2788,0,2014-06-27,4.33,2014-12-01,152.02,149.78,60,24.5,1,1,1,1,0,100,19.14,0.95,2014-12-02,149.65,-11.6,0.4883,-6.25,-17.5,-43.87,2014-12-16,122.78,-17.96,11,0,6.33,-44.33
TBZ,L180,0,2024-10-18,294.58,2025-03-17,156.2,46.98,180,0.575,0.704,2.948e-05,0.699,0.589,1,0,1.037,0.3369,0.2971,0,2025-07-09,2.61,2025-08-05,210.89,204.81,60,18.58,1,1,1,1,0,19,6.66,3.53,2025-08-06,211.93,28.41,0.4419,-14.25,-24.22,11.78,2025-09-26,180.93,-14.63,36,0,39.53,-47.86
TBZ,L250,0,2015-10-08,115.03,2016-02-29,41.23,64.16,250,0.394,0.767,3.509e-05,0.611,0.716,1,0,2.981,0.4342,0.2235,1,2016-10-13,2.3,2016-10-28,77.25,74.95,60,5.72,1,1,1,1,1,11,3.96,4.02,2016-11-01,74.52,32.84,0.5098,-20.21,12.49,38.89,2016-11-09,58.22,-21.87,7,0,54.64,-36.08
TBZ,L250,0,2024-10-16,303.12,2025-03-17,156.2,48.47,250,0.49,0.741,1.623e-05,0.698,0.664,1,0,0.767,0.3128,0.349,0,2025-09-22,2.73,2025-11-10,195.67,192.41,60,19.67,1,1,1,1,0,32,5.05,2.03,2025-11-11,194.05,35.45,0.5358,-19.0,-20.63,158.31,2025-11-24,172.95,-10.87,10,0,200.46,-43.06
TBZ,VAR,0,2015-10-08,115.03,2016-02-29,41.23,64.16,248,0.389,0.761,3.550e-05,0.607,0.722,1,0,2.947,0.4342,0.2235,1,2016-10-13,2.3,2016-10-28,77.25,74.95,60,5.72,1,1,1,1,1,11,3.96,4.02,2016-11-01,74.52,32.84,0.4955,-20.21,12.49,38.89,2016-11-09,58.22,-21.87,7,0,54.64,-36.08
TCI,L180,0,2022-10-20,827.8,2022-12-23,575.7,30.45,180,0.408,0.713,2.023e-05,0.634,0.628,1,0,0.374,0.2134,0.1678,0,2023-05-31,4.0,2023-11-06,879.9,818.8,60,13.12,1,1,1,1,1,108,7.69,2.35,2023-11-07,889.95,-6.29,0.4239,9.32,-1.78,35.74,2023-12-20,801.9,-9.89,31,0,39.83,-14.87
TCI,L250,0,2013-01-14,41.74,2013-08-30,24.4,41.54,250,0.635,0.738,3.037e-05,0.505,0.524,1,0,2.637,0.6828,0.4062,1,2014-01-14,2.07,2014-03-31,60.41,59.48,60,10.2,1,1,1,1,1,52,12.56,0.59,2014-04-01,60.54,-44.73,0.5219,66.04,82.14,367.38,2014-09-17,112.04,85.07,114,0,401.82,-7.35
TCI,L250,0,2022-10-20,827.8,2022-12-23,575.7,30.45,250,0.349,0.702,1.571e-05,0.496,0.452,1,0,0.416,0.2288,0.2463,0,2023-08-21,2.87,2023-11-06,879.9,818.8,60,13.12,1,1,1,1,1,52,7.69,2.35,2023-11-07,889.95,-6.29,0.2483,9.32,-1.78,35.74,2023-12-20,801.9,-9.89,31,0,39.83,-14.87
TCI,VAR,0,2017-07-06,342.75,2017-09-25,260.9,23.88,100,0.556,0.773,5.940e-05,0.611,0.58,1,0,1.21,0.3292,0.3569,1,2017-11-29,2.02,2018-05-17,295.05,292.65,60,21.52,1,1,1,1,0,114,7.82,0.63,2018-05-18,290.0,13.92,0.5263,11.31,-7.19,1.47,2018-07-20,267.4,-7.79,46,0,29.62,-20.52
TCI,VAR,0,2022-10-20,827.8,2022-12-23,575.7,30.45,90,0.494,0.705,5.716e-05,0.634,0.733,1,0,0.487,0.0982,0.1244,0,2023-02-27,2.51,2023-05-11,671.6,651.45,60,19.9,1,1,1,1,1,47,6.01,1.99,2023-05-12,677.0,18.87,0.4773,12.43,18.91,30.35,2023-12-20,801.9,18.45,153,0,59.45,-5.92
TCIEXP,L120,0,2024-01-04,1416.25,2024-03-26,1000.3,29.37,120,0.513,0.847,5.279e-05,0.699,0.583,1,1,1.495,0.1995,0.1612,1,2024-06-21,8.55,2024-06-26,1231.15,1187.15,60,4.33,1,0,1,1,0,3,5.81,8.55,2024-06-27,1218.85,13.07,0.6801,-9.85,-31.07,-36.43,2024-08-05,1136.7,-6.74,27,0,4.2,-50.69
TCS,L120,0,2016-08-12,1369.23,2016-11-11,1050.58,23.27,120,0.513,0.701,2.561e-05,0.677,0.4,1,0,1.054,0.1876,0.1322,0,2017-02-03,319.92,2017-06-06,1348.0,1312.3,60,3.3,1,0,1,1,1,82,3.53,234.18,2017-06-07,1348.5,1.55,0.2929,-8.92,-1.44,29.56,2017-06-12,1243.6,-7.78,4,0,36.26,-13.86
TCS,L180,0,2008-09-09,212.88,2009-03-03,109.84,48.4,180,0.698,0.834,5.882e-05,0.546,0.694,1,1,1.17,0.0242,-0.0634,0,2009-05-28,141.54,2009-07-20,246.44,213.72,60,7.0,1,1,1,1,1,37,15.31,96.66,2009-07-21,247.64,-15.76,0.4106,18.95,57.34,68.84,2010-01-08,344.53,39.13,115,0,69.31,-10.08
TCS,L250,0,2008-06-17,226.79,2009-03-03,109.84,51.57,250,0.699,0.811,3.647e-05,0.574,0.524,1,1,1.288,0.0684,-0.031,0,2009-06-26,120.95,2009-07-20,246.44,213.72,60,7.0,1,1,1,1,1,16,15.31,96.66,2009-07-21,247.64,-8.66,0.331,18.95,57.34,68.84,2010-01-08,344.53,39.13,115,0,69.31,-10.08
TCS,VAR,0,2008-06-17,226.79,2009-03-03,109.84,51.57,249,0.698,0.811,3.679e-05,0.573,0.526,1,1,1.295,0.0684,-0.031,0,2009-06-26,120.95,2009-07-20,246.44,213.72,60,7.0,1,1,1,1,1,16,15.31,96.66,2009-07-21,247.64,-8.66,0.3344,18.95,57.34,68.84,2010-01-08,344.53,39.13,115,0,69.31,-10.08
TCS,VAR,0,2016-08-12,1369.23,2016-11-11,1050.58,23.27,110,0.541,0.701,2.992e-05,0.672,0.4,1,0,0.997,0.1894,0.1346,0,2017-01-23,231.84,2017-06-06,1348.0,1312.3,60,3.3,1,0,1,1,1,90,3.53,234.18,2017-06-07,1348.5,1.55,0.2621,-8.92,-1.44,29.56,2017-06-12,1243.6,-7.78,4,0,36.26,-13.86
TDPOWERSYS,L120,0,2022-01-20,47.0,2022-04-25,33.5,28.72,120,0.613,0.703,8.792e-05,0.48,0.433,1,0,1.963,0.446,0.4945,1,2022-06-29,2.2,2022-07-08,50.2,50.0,60,3.2,1,0,1,1,1,7,1.62,1.74,2022-07-11,50.2,-6.81,0.3528,20.52,26.69,148.21,2022-09-23,58.1,15.74,52,0,154.78,-4.58
TEAMLEASE,L120,0,2020-01-17,2802.1,2020-05-19,1480.0,47.18,120,0.681,0.847,9.636e-05,0.699,0.633,1,1,1.093,0.1009,-0.0128,0,2020-07-13,4.42,2020-07-20,1912.65,1827.0,60,3.01,1,0,1,1,0,5,4.69,3.97,2020-07-21,1913.0,31.74,0.4626,22.84,43.14,103.06,2020-09-22,2136.75,11.7,46,0,114.2,-8.08
TEAMLEASE,L180,0,2020-01-17,2802.1,2020-05-19,1480.0,47.18,180,0.581,0.705,5.562e-05,0.596,0.511,1,0,1.356,0.3062,0.3459,1,2020-09-02,10.93,2020-09-14,2423.75,2369.8,60,13.9,1,1,1,1,1,8,11.14,3.64,2020-09-15,2478.0,13.5,0.389,4.69,37.81,89.33,2020-09-22,2136.75,-13.77,6,0,95.72,-16.36
TEAMLEASE,L250,0,2022-08-26,3473.75,2023-05-05,2028.5,41.6,250,0.679,0.844,1.300e-05,0.699,0.644,1,1,1.385,0.3489,0.2517,1,2023-08-29,3.92,2023-09-04,2552.3,2493.15,60,3.83,1,0,1,1,1,4,4.03,4.49,2023-09-05,2557.0,26.53,0.5589,1.06,17.82,20.92,2023-10-25,2429.4,-4.99,34,0,44.7,-10.05
TEAMLEASE,VAR,0,2022-08-26,3473.75,2023-05-05,2028.5,41.6,249,0.681,0.845,1.308e-05,0.7,0.643,1,1,1.398,0.347,0.2492,1,2023-08-28,4.4,2023-09-04,2552.3,2493.15,60,3.83,1,0,1,1,1,5,4.03,4.49,2023-09-05,2557.0,26.53,0.5568,1.06,17.82,20.92,2023-10-25,2429.4,-4.99,34,0,44.7,-10.05
TECHM,L120,0,2008-10-14,79.4,2009-01-23,23.9,69.9,120,0.58,0.765,1.909e-04,0.568,0.742,1,0,1.311,0.7743,0.3017,1,2009-04-15,3.29,2009-05-22,89.1,74.8,60,4.09,1,0,1,1,1,25,19.12,18.13,2009-05-25,91.6,-12.22,0.4634,96.29,138.54,40.07,2010-01-27,204.4,123.14,169,0,180.35,-15.17
TECHM,L120,0,2011-07-27,166.3,2011-10-05,103.1,38.0,120,0.429,0.838,5.690e-05,0.697,0.6,1,1,0.728,0.1671,0.1392,0,2012-01-13,4.55,2012-01-25,126.9,126.7,60,4.09,1,0,1,1,0,8,4.1,4.79,2012-01-27,127.4,23.69,0.625,12.95,14.6,69.31,2012-02-27,117.7,-7.61,21,0,79.43,-8.87
TECHM,L120,0,2017-03-06,463.5,2017-07-06,342.1,26.19,120,0.697,0.865,4.362e-05,0.659,0.517,1,1,0.768,0.4032,0.3933,0,2017-08-29,103.81,2018-01-24,564.8,550.2,60,3.09,1,0,1,1,1,103,2.65,107.83,2018-01-25,566.2,-21.86,0.4603,14.2,6.53,22.09,2018-06-29,616.2,8.83,106,0,30.57,-7.1
TECHM,L120,0,2020-02-19,798.3,2020-03-23,451.0,43.5,120,0.37,0.786,8.875e-05,0.692,0.675,1,0,1.935,0.2294,0.2474,1,2020-07-14,217.35,2020-07-28,644.6,625.1,60,4.68,1,0,1,1,0,10,3.12,290.22,2020-07-29,647.1,19.25,0.5298,24.12,48.62,65.66,2021-01-25,927.1,43.27,126,0,70.65,-6.74
TECHM,L120,0,2022-03-24,1512.9,2022-06-17,920.2,39.18,120,0.513,0.941,7.118e-05,0.689,0.658,1,1,0.955,0.1042,0.0571,0,2022-09-12,286.58,2023-02-16,1082.5,1067.2,60,8.12,1,1,1,1,1,109,5.64,183.85,2023-02-17,1060.7,28.45,0.788,-3.33,10.34,17.45,2023-04-17,984.0,-7.23,37,0,28.54,-11.77
TECHM,L180,0,2008-10-14,79.4,2009-01-23,23.9,69.9,180,0.385,0.921,1.619e-04,0.384,0.494,1,1,6.324,0.334,0.4276,1,2009-07-10,93.01,2009-07-20,169.6,166.4,60,3.09,1,0,1,1,1,6,10.99,65.71,2009-07-21,172.6,-113.6,0.5959,19.18,37.89,-9.27,2010-01-27,204.4,18.42,128,0,48.78,-28.22
TECHM,L180,0,2011-07-27,166.3,2011-10-05,103.1,38.0,180,0.397,0.704,2.951e-05,0.627,0.5,1,0,0.645,0.2277,0.2459,0,2012-03-13,5.47,2012-03-21,140.7,136.5,60,25.44,1,1,1,1,1,6,6.75,5.06,2012-03-22,141.9,15.39,0.3772,1.9,32.91,69.34,2012-05-11,128.9,-9.16,35,0,74.98,-15.57
TECHM,L180,0,2022-03-24,1512.9,2022-06-17,920.2,39.18,180,0.397,0.867,3.061e-05,0.685,0.717,1,1,0.938,0.0291,-0.0237,0,2022-11-24,239.69,2023-02-16,1082.5,1067.2,60,8.12,1,1,1,1,1,59,5.64,183.85,2023-02-17,1060.7,28.45,0.5928,-3.33,10.34,17.45,2023-04-17,984.0,-7.23,37,0,28.54,-11.77
TECHM,VAR,0,2011-07-27,166.3,2011-10-05,103.1,38.0,114,0.416,0.816,6.020e-05,0.691,0.614,1,1,0.729,0.1733,0.1318,0,2012-01-11,4.64,2012-01-25,126.9,126.7,60,4.09,1,0,1,1,0,10,4.1,4.79,2012-01-27,127.4,23.69,0.5869,12.95,14.6,69.31,2012-02-27,117.7,-7.61,21,0,79.43,-8.87
TECHM,VAR,0,2017-02-21,471.3,2017-07-06,342.1,27.41,131,0.7,0.894,4.054e-05,0.668,0.511,1,1,0.783,0.3745,0.4052,0,2017-09-01,102.37,2018-01-24,564.8,550.2,60,3.09,1,0,1,1,1,100,2.65,107.83,2018-01-25,566.2,-19.84,0.4906,14.2,6.53,22.09,2018-06-29,616.2,8.83,106,0,30.57,-7.1
TECHM,VAR,0,2019-05-02,794.5,2019-08-01,586.9,26.13,94,0.688,0.855,5.640e-05,0.692,0.426,1,1,1.196,0.4076,0.4178,0,2019-09-17,181.41,2019-12-18,745.0,735.9,60,3.09,1,0,1,1,1,62,1.24,131.26,2019-12-19,748.3,6.23,0.3928,-17.59,-31.65,17.27,2020-02-28,703.5,-5.99,51,0,21.11,-41.81
TECHNOE,L120,0,2025-01-02,1691.4,2025-03-13,900.6,46.75,120,0.655,0.737,8.512e-05,0.694,0.6,1,0,0.983,0.4162,0.3274,0,2025-05-19,23.1,2025-05-28,1438.0,1280.1,60,37.98,1,1,1,1,0,7,14.98,20.45,2025-05-29,1435.0,14.98,0.4171,5.29,-17.6,-25.73,2025-07-25,1441.5,0.45,42,0,15.26,-39.37
TECHNOE,L180,0,2021-08-03,311.05,2021-12-20,223.7,28.08,180,0.553,0.724,1.588e-05,0.69,0.428,1,0,0.994,0.3679,0.2699,0,2022-04-18,2.7,2022-04-20,293.3,281.6,60,3.37,1,0,1,1,1,2,5.14,2.84,2022-04-21,293.85,5.71,0.3662,1.12,-4.49,18.53,2022-05-11,260.45,-11.37,14,0,33.06,-21.32
TECHNOE,L250,0,2020-01-20,307.15,2020-05-19,174.05,43.33,250,0.345,0.791,2.505e-05,0.594,0.696,1,0,3.82,0.4857,0.6091,1,2021-01-07,2.16,2021-01-08,252.65,250.65,60,13.27,1,1,1,1,1,1,0.8,2.4,2021-01-11,255.0,17.74,0.6167,22.43,23.59,1.75,2021-07-20,296.0,16.08,130,0,42.27,-12.94
TECHNOE,L250,0,2021-06-07,347.55,2021-12-20,223.7,35.64,250,0.622,0.762,1.213e-05,0.692,0.452,1,0,1.307,0.3454,0.2983,1,2022-05-09,5.33,2022-07-06,312.9,309.1,60,3.39,1,0,1,1,1,42,2.67,1.51,2022-07-07,317.5,9.97,0.4186,-15.86,0.05,28.85,2022-09-26,265.2,-16.47,55,0,32.77,-20.0
TECHNOE,VAR,0,2020-01-20,307.15,2020-05-19,174.05,43.33,244,0.329,0.782,2.624e-05,0.585,0.713,1,0,4.062,0.4857,0.6091,1,2021-01-07,2.16,2021-01-08,252.65,250.65,60,13.27,1,1,1,1,1,1,0.8,2.4,2021-01-11,255.0,17.74,0.5902,22.43,23.59,1.75,2021-07-20,296.0,16.08,130,0,42.27,-12.94
TECHNOE,VAR,0,2021-06-07,347.55,2021-12-20,223.7,35.64,222,0.606,0.838,1.517e-05,0.691,0.509,1,1,1.226,0.3425,0.2899,1,2022-04-27,2.95,2022-05-02,303.5,295.0,60,3.42,1,0,1,1,1,3,4.91,3.52,2022-05-04,305.0,12.67,0.5691,-4.8,-7.46,21.07,2022-05-11,260.45,-14.61,6,0,28.2,-24.2
TEGA,L120,0,2021-12-29,600.17,2022-02-24,398.2,33.65,120,0.345,0.787,4.836e-05,0.7,0.492,1,0,0.301,0.2187,0.1131,0,2022-06-21,2.81,2022-07-05,481.91,478.27,60,5.41,1,1,1,1,0,10,4.26,2.14,2022-07-06,486.98,19.7,0.3954,8.69,20.68,113.19,2022-10-03,513.08,5.36,61,0,116.16,-5.32
TEGA,L180,1,2021-12-13,723.06,2022-02-24,398.2,44.93,143,0.366,0.829,3.968e-05,0.696,0.72,1,1,0.257,0.182,0.0992,0,2022-07-07,2.14,2022-08-16,522.64,492.81,60,6.88,1,1,1,1,1,26,6.37,3.43,2022-08-17,527.27,27.72,0.5132,8.75,20.07,87.04,2022-10-03,513.08,-2.69,33,0,109.65,-3.67
TEGA,L180,0,2024-11-11,2195.62,2025-03-04,1269.07,42.2,180,0.592,0.763,2.567e-05,0.697,0.561,1,0,0.594,0.1756,0.1961,0,2025-06-24,6.31,2025-07-04,1686.36,1648.4,60,6.04,1,1,1,1,1,8,5.41,5.72,2025-07-07,1688.66,23.19,0.4745,11.99,14.0,1.14,2025-11-24,1847.2,9.39,96,0,25.84,-9.86
TEGA,L250,1,2021-12-13,723.06,2022-02-24,398.2,44.93,143,0.366,0.829,3.968e-05,0.696,0.72,1,1,0.257,0.182,0.0992,0,2022-07-07,2.14,2022-08-16,522.64,492.81,60,6.88,1,1,1,1,1,26,6.37,3.43,2022-08-17,527.27,27.72,0.5132,8.75,20.07,87.04,2022-10-03,513.08,-2.69,33,0,109.65,-3.67
TEGA,VAR,1,2021-12-13,723.06,2022-02-24,398.2,44.93,143,0.366,0.829,3.968e-05,0.696,0.72,1,1,0.257,0.182,0.0992,0,2022-07-07,2.14,2022-08-16,522.64,492.81,60,6.88,1,1,1,1,1,26,6.37,3.43,2022-08-17,527.27,27.72,0.5132,8.75,20.07,87.04,2022-10-03,513.08,-2.69,33,0,109.65,-3.67
TEGA,VAR,0,2024-11-11,2195.62,2025-03-04,1269.07,42.2,135,0.582,0.727,3.705e-05,0.692,0.667,1,0,0.567,0.2576,0.0358,0,2025-05-30,6.21,2025-07-04,1686.36,1648.4,60,6.04,1,1,1,1,1,25,5.41,5.72,2025-07-07,1688.66,23.19,0.4732,11.99,14.0,1.14,2025-11-24,1847.2,9.39,96,0,25.84,-9.86
TEJASNET,L120,0,2022-10-10,756.93,2023-01-27,516.69,31.74,120,0.639,0.756,3.612e-05,0.696,0.483,1,0,0.927,0.2869,0.3504,0,2023-03-31,19.87,2023-04-28,656.34,645.63,60,12.07,1,1,1,1,0,17,4.58,24.01,2023-05-02,657.74,13.29,0.3702,18.23,34.09,68.05,2023-11-22,811.58,23.39,141,0,79.27,-6.38
TEJASNET,L180,0,2020-01-09,94.91,2020-05-20,29.2,69.23,180,0.525,0.772,1.197e-04,0.519,0.456,1,0,1.792,0.4679,0.3473,1,2020-09-17,2.17,2020-10-21,84.35,84.15,60,4.69,1,0,1,1,1,23,7.36,3.25,2020-10-22,87.68,11.13,0.4407,51.48,87.97,377.08,2020-12-22,122.66,39.9,43,0,548.33,-6.58
TEJASNET,VAR,0,2022-10-10,756.93,2023-01-27,516.69,31.74,115,0.667,0.762,3.989e-05,0.697,0.461,1,0,0.972,0.2881,0.3831,0,2023-03-23,26.23,2023-04-28,656.34,645.63,60,12.07,1,1,1,1,0,22,4.58,24.01,2023-05-02,657.74,13.29,0.3313,18.23,34.09,68.05,2023-11-22,811.58,23.39,141,0,79.27,-6.38
TEMBO,L180,0,2025-01-02,879.68,2025-05-09,400.55,54.47,180,0.564,0.852,5.096e-05,0.641,0.606,1,1,0.517,0.5072,0.2383,0,2025-08-29,2.15,2025-11-07,694.59,653.46,60,7.39,1,1,1,1,1,47,10.0,2.52,2025-11-10,703.27,21.04,0.6166,-16.72,-14.12,-91.9,2025-12-29,672.52,-4.37,35,0,18.81,-92.65
TEMBO,VAR,0,2024-01-11,306.26,2024-04-23,201.07,34.35,153,0.428,0.717,2.825e-05,0.686,0.438,1,0,0.772,0.317,0.1445,0,2024-08-29,2.25,2024-09-02,321.22,287.58,60,14.8,1,1,1,1,1,2,11.7,3.7,2024-09-03,325.9,-4.88,0.3742,117.04,91.89,99.45,2024-12-12,717.74,120.23,70,0,176.82,0.0
TEMBO,VAR,0,2025-01-02,879.68,2025-05-09,400.55,54.47,164,0.521,0.868,6.341e-05,0.6,0.665,1,1,0.53,0.5072,0.2383,0,2025-08-29,2.15,2025-11-07,694.59,653.46,60,7.39,1,1,1,1,1,47,10.0,2.52,2025-11-10,703.27,21.04,0.6781,-16.72,-14.12,-91.9,2025-12-29,672.52,-4.37,35,0,18.81,-92.65
TEXINFRA,L120,0,2024-12-16,150.53,2025-02-18,89.38,40.62,120,0.387,0.776,5.208e-05,0.7,0.667,1,0,0.489,0.2739,0.1443,0,2025-06-10,3.08,2025-10-27,101.52,99.92,60,13.07,1,1,1,1,0,95,3.84,0.8,2025-10-28,99.3,32.56,0.5141,-4.19,-2.61,14.44,2026-01-21,94.93,-4.4,59,0,22.66,-16.92
TEXINFRA,VAR,0,2024-12-11,155.11,2025-02-18,89.38,42.38,124,0.398,0.811,5.402e-05,0.698,0.653,1,1,0.493,0.2524,0.144,0,2025-06-11,3.08,2025-10-27,101.52,99.92,60,13.07,1,1,1,1,0,94,3.84,0.8,2025-10-28,99.3,34.55,0.5525,-4.19,-2.61,14.44,2026-01-21,94.93,-4.4,59,0,22.66,-16.92
TEXRAIL,L120,0,2014-07-07,132.35,2014-08-27,68.85,47.98,120,0.487,0.704,1.130e-04,0.524,0.642,1,0,1.865,0.513,0.4882,1,2014-12-02,21.05,2015-01-22,133.4,125.85,60,5.35,1,1,1,1,1,36,6.0,8.4,2015-01-23,134.3,-0.79,0.5725,-9.87,-9.12,-4.02,2015-02-25,126.35,-5.92,22,0,15.6,-32.24
TEXRAIL,L120,0,2024-12-11,232.85,2025-03-17,124.27,46.63,120,0.597,0.88,8.699e-05,0.695,0.592,1,1,1.05,0.1687,0.1362,0,2025-05-29,34.46,2025-06-04,171.98,163.24,60,7.27,1,1,1,1,0,4,7.24,40.8,2025-06-05,174.4,26.14,0.6012,-21.56,-26.2,-39.58,2025-06-19,157.82,-9.51,11,0,8.37,-55.25
TEXRAIL,L180,0,2016-01-08,136.2,2016-07-13,84.9,37.67,180,0.698,0.782,3.593e-05,0.608,0.728,1,0,1.392,0.3343,0.3328,1,2016-09-30,2.75,2016-12-16,103.05,102.55,60,7.13,1,1,1,1,0,51,2.69,1.84,2016-12-19,102.9,24.34,0.4857,-16.42,-21.14,-2.92,2017-02-01,94.55,-8.11,32,0,14.09,-26.53
TEXRAIL,VAR,0,2014-07-07,132.35,2014-08-27,68.85,47.98,91,0.389,0.709,1.489e-04,0.461,0.846,1,0,1.748,0.5205,0.4094,1,2014-11-24,21.28,2015-01-22,133.4,125.85,60,5.35,1,1,1,1,1,42,6.0,8.4,2015-01-23,134.3,-0.79,0.4741,-9.87,-9.12,-4.02,2015-02-25,126.35,-5.92,22,0,15.6,-32.24
TEXRAIL,VAR,0,2016-01-01,139.1,2016-07-13,84.9,38.96,187,0.699,0.809,3.473e-05,0.616,0.738,1,1,1.376,0.3345,0.3237,1,2016-10-04,2.6,2016-12-16,103.05,102.55,60,7.13,1,1,1,1,0,49,2.69,1.84,2016-12-19,102.9,25.92,0.5087,-16.42,-21.14,-2.92,2017-02-01,94.55,-8.11,32,0,14.09,-26.53
TEXRAIL,VAR,0,2016-12-19,104.9,2017-03-29,79.05,24.64,100,0.697,0.724,6.772e-05,0.64,0.42,1,0,0.998,0.3564,0.2805,0,2017-05-15,2.9,2017-09-18,91.0,86.6,60,4.69,1,0,1,1,0,87,6.25,3.92,2017-09-19,92.05,13.25,0.1924,5.32,-11.19,-32.32,2018-01-29,94.75,2.93,90,0,27.54,-44.22
TEXRAIL,VAR,0,2024-07-12,287.67,2024-10-22,185.8,35.41,107,0.651,0.831,6.506e-05,0.69,0.449,1,1,0.823,0.3873,0.2774,0,2024-12-16,38.76,2025-05-14,155.13,154.11,60,4.48,1,0,1,1,0,100,7.66,22.76,2025-05-15,155.2,46.07,0.4619,-8.83,-13.38,-28.89,2025-06-19,157.82,1.69,26,0,21.78,-49.71
TFCILTD,L180,0,2016-01-06,13.0,2016-05-24,7.0,46.15,180,0.659,0.757,3.155e-05,0.684,0.606,1,0,1.13,0.4297,0.3662,0,2016-08-19,2.28,2016-09-07,10.4,10.0,60,8.73,1,1,1,1,1,12,10.64,2.04,2016-09-08,10.45,20.0,0.4495,-1.44,10.53,173.68,2016-11-09,11.65,11.48,41,0,177.51,-14.83
