Index,symbol,mode,ipo_short_window,left_rim_date,left_rim_level,trough_date,trough_close,depth_pct,base_len_bars,trough_pos,fit_r2,fit_curvature,vertex_frac,flat_frac,r2_ge_060,r2_ge_080,vol_ratio,obv_gain,obv_slope_norm,obv_filter_pass,base_qualify_date,tv20_cr_at_q,trigger_date,trigger_close,trigger_level,trigger_N,vol_multiple,volx_ge_2,volx_ge_5,fired_n40,fired_n60,fired_n100,days_q_to_trigger,trigger_day_move_pct,tv20_cr_at_trigger,entry_date,entry_open,dist_to_left_rim_pct,pattern_quality,info_fwd60_pct,info_fwd120_pct,info_fwd250_pct,info_st73_exit_date,info_st73_exit_close,info_st73_ret_pct,info_st73_bars_held,info_st73_still_open,info_mfe_250_pct,info_mae_250_pct,ath_prev,dist_to_ath_pct,hist_bars,split_cut
403,ASIANTILES,VAR,0,2020-02-27,164.2,2020-05-19,71.25,56.61,90,0.584,0.824,0.0003071,0.534,0.489,1,1,3.327,0.4997,0.64,1,2020-07-10,2.09,2020-07-24,163.95,150.85,60,8.72,1,1,1,1,0,10,8.68,1.33,2020-07-27,166.75,0.15,0.5735,2.97,11.42,-33.13,2020-08-07,134.9,-19.1,10.0,0,19.31,-47.68,386.55,-57.59,3125,False
401,ASIANTILES,L250,0,2018-05-18,285.5,2019-01-14,86.05,69.86,250,0.647,0.865,3.954e-05,0.631,0.72,1,1,1.081,0.536,0.34,0,2019-05-24,3.69,2019-10-29,156.85,155.25,60,4.24,1,0,1,1,0,104,4.18,1.34,2019-10-30,156.9,45.06,0.5053,-11.89,-37.67,11.5,2019-12-10,137.8,-12.17,29.0,0,26.8,-55.99,386.55,-59.42,2941,False
399,ASIANTILES,L120,0,2024-12-12,74.68,2025-04-09,41.51,44.42,120,0.697,0.847,8.862e-05,0.686,0.533,1,1,0.752,0.4676,0.3766,0,2025-06-04,2.62,2025-06-12,64.62,63.43,60,4.58,1,0,1,1,0,6,4.01,5.21,2025-06-13,61.56,13.47,0.4917,-3.54,3.17,-3.83,2025-07-25,57.31,-6.9,31.0,0,28.43,-10.66,386.55,-83.28,4338,False
400,ASIANTILES,L180,0,2018-07-10,201.45,2019-01-14,86.05,57.28,180,0.698,0.782,5.751e-05,0.62,0.567,1,0,1.12,0.5073,0.46,0,2019-04-02,2.72,2019-05-23,157.2,155.5,60,5.4,1,1,1,1,1,33,5.89,3.45,2019-05-24,158.55,21.97,0.3757,-14.95,-6.31,-50.68,2019-07-02,155.75,-1.77,27.0,0,9.52,-56.45,386.55,-59.33,2836,False
405,ASTEC,L120,0,2025-01-07,1236.35,2025-05-07,636.1,48.55,120,0.697,0.875,0.0001053,0.623,0.708,1,1,1.076,0.7062,0.2898,0,2025-06-26,2.79,2025-11-24,890.0,872.7,60,579.44,1,1,1,1,0,102,7.36,2.61,2025-11-25,865.0,28.01,0.5504,-26.42,-14.84,-16.98,2026-01-06,694.4,-19.72,30.0,0,8.87,-40.65,2233.65,-60.15,3921,False
410,ASTEC,VAR,1,2009-12-09,92.8,2010-02-26,45.6,50.86,141,0.371,0.788,0.0001046,0.565,0.56,1,0,0.551,0.3868,0.3194,0,2010-07-06,2.25,2010-08-04,77.65,77.4,60,7.63,1,1,1,1,1,21,5.36,1.08,2010-08-05,78.5,16.33,0.4574,5.86,-30.76,-52.36,2010-11-15,72.3,-7.9,72.0,0,17.52,-52.61,92.8,-16.33,171,False
411,ASTEC,VAR,0,2021-01-04,1298.95,2021-03-31,996.2,23.31,90,0.663,0.799,0.0001102,0.538,0.633,1,0,1.022,0.2885,0.3053,0,2021-05-18,6.7,2021-05-24,1461.65,1272.85,60,16.13,1,1,1,1,1,4,15.52,6.08,2021-05-25,1483.65,-12.53,0.4292,-12.07,-7.41,12.67,2021-08-11,1271.9,-14.27,56.0,0,40.45,-25.41,1298.95,12.53,2802,False
404,ASTEC,L120,0,2016-01-05,248.95,2016-02-29,176.2,29.22,120,0.328,0.878,9.86e-05,0.359,0.4,1,1,0.894,0.3645,0.2373,0,2016-06-28,2.24,2016-08-22,410.25,386.6,60,17.32,1,1,1,1,1,37,9.17,1.76,2016-08-23,411.65,-64.79,0.414,23.19,41.69,41.05,2016-11-21,484.25,17.64,59.0,0,67.31,-14.3,386.6,6.12,1630,False
406,ASTEC,L120,0,2025-11-25,918.75,2026-03-23,521.85,43.2,120,0.697,0.701,8.143e-05,0.568,0.5,1,0,0.969,0.6585,0.5184,0,2026-05-19,3.3,2026-06-02,787.9,771.8,60,8.88,1,1,1,1,1,9,6.73,2.97,2026-06-03,778.3,14.24,0.3026,-23.74,-7.73,-7.73,2026-07-07,687.15,-11.71,24.0,0,9.06,-30.62,2233.65,-64.73,4048,False
414,ASTERDM,VAR,0,2020-02-12,177.6,2020-03-24,83.55,52.96,90,0.303,0.819,0.0002665,0.602,0.656,1,1,2.113,0.3614,0.1799,1,2020-06-26,3.34,2020-07-15,131.65,125.6,60,3.46,1,0,1,1,0,13,8.67,5.61,2020-07-16,135.0,25.87,0.4815,1.33,24.7,21.33,2020-09-08,124.05,-8.11,39.0,0,33.33,-12.33,191.95,-31.41,585,False
413,ASTERDM,L180,0,2019-05-30,154.25,2019-08-07,112.85,26.84,180,0.43,0.802,3.772e-05,0.456,0.444,1,1,1.496,0.3828,0.3872,1,2020-01-09,2.03,2020-02-12,177.6,168.2,60,13.74,1,1,1,1,1,25,6.57,1.84,2020-02-13,178.25,-15.14,0.4765,-47.88,-25.53,-16.41,2020-03-06,156.7,-12.09,16.0,0,1.26,-56.24,191.95,-7.48,483,False
416,ASTRAL,L120,0,2024-12-11,1852.65,2025-03-17,1238.05,33.17,120,0.613,0.928,5.663e-05,0.7,0.55,1,1,1.344,0.3491,0.1138,1,2025-05-27,76.56,2025-11-06,1566.1,1480.7,60,12.33,1,1,1,1,0,112,6.74,68.1,2025-11-07,1560.1,15.47,0.6959,-5.93,-1.83,-6.93,2025-11-17,1465.7,-6.05,7.0,0,13.37,-15.85,2417.75,-35.22,4601,False
419,ASTRAL,VAR,0,2022-09-09,1950.5,2022-11-24,1408.9,27.77,90,0.573,0.81,7.015e-05,0.659,0.689,1,1,0.743,0.256,0.2093,0,2023-01-17,63.91,2023-05-15,1595.65,1573.5,60,3.42,1,0,1,1,1,77,1.41,42.41,2023-05-16,1649.0,18.19,0.5513,19.19,12.52,37.84,2023-07-06,1842.05,11.71,37.0,0,38.2,-2.36,1950.5,-18.19,3984,False
415,ASTRAL,L120,0,2022-04-25,1641.3,2022-06-20,1208.75,26.35,120,0.538,0.704,8.169e-05,0.504,0.458,1,0,0.771,0.3421,0.2444,0,2022-09-08,64.83,2022-09-09,1950.5,1858.2,60,5.47,1,1,1,1,1,1,4.97,66.31,2022-09-12,1942.95,-18.84,0.3669,-22.55,-26.21,-1.94,2022-09-26,1660.65,-14.53,11.0,0,5.92,-33.2,1868.85,4.37,3818,False
422,ASTRAMICRO,VAR,0,2009-09-09,61.4,2009-11-03,40.63,33.83,90,0.371,0.818,0.0001253,0.596,0.5,1,1,0.448,0.3858,0.267,0,2010-01-25,2.83,2010-07-02,46.53,45.97,60,11.67,1,1,1,1,0,108,1.22,0.42,2010-07-05,47.27,24.22,0.5011,-10.37,-8.34,-43.3,2010-07-28,42.57,-9.94,18.0,0,9.86,-47.64,194.37,-76.06,1356,False
421,ASTRAMICRO,L120,0,2015-12-02,153.1,2016-03-17,102.8,32.85,120,0.664,0.742,4.606e-05,0.697,0.5,1,0,1.108,0.3397,0.3512,0,2016-05-19,3.57,2016-06-08,128.75,124.7,60,49.32,1,1,1,1,0,14,5.4,3.09,2016-06-09,127.55,15.9,0.3653,-8.9,-14.43,12.82,2016-08-10,117.1,-8.19,44.0,0,17.01,-20.42,194.37,-33.76,2821,False
424,ASTRAMICRO,VAR,0,2019-03-27,103.7,2019-08-22,72.0,30.57,219,0.454,0.703,1.903e-05,0.521,0.429,1,0,0.731,0.2242,0.3115,0,2020-02-13,4.19,2020-06-05,88.65,85.25,60,8.72,1,1,1,1,0,73,17.96,0.57,2020-06-08,97.9,14.51,0.3355,31.31,10.62,43.77,2020-10-15,109.95,12.31,93.0,0,61.39,-25.33,194.37,-54.39,3803,False
428,ASTRAZEN,L250,0,2014-07-02,1187.65,2014-12-29,802.45,32.43,250,0.538,0.767,1.759e-05,0.588,0.604,1,0,1.116,0.5055,0.2496,0,2015-06-17,2.01,2015-10-19,1250.15,1218.4,60,19.51,1,1,1,1,0,85,4.96,0.9,2015-10-20,1264.0,-5.26,0.6177,-5.49,-6.9,-20.93,2015-11-05,1167.59,-7.63,12.0,0,6.8,-27.25,2587.75,-51.69,2655,False
427,ASTRAZEN,L180,0,2013-01-10,1477.05,2013-03-25,622.2,57.88,180,0.38,0.824,5.835e-05,0.697,0.711,1,1,2.596,0.2448,0.2578,1,2013-09-05,2.06,2013-09-30,879.45,878.45,60,3.82,1,0,1,1,1,16,2.16,1.17,2013-10-01,875.2,40.46,0.5356,-5.36,27.54,3.34,2014-01-13,797.6,-8.87,70.0,0,46.94,-17.14,2587.75,-66.01,2153,False
425,ASTRAZEN,L120,0,2018-01-05,1247.9,2018-03-28,927.55,25.67,120,0.555,0.801,7.546e-05,0.501,0.408,1,1,1.155,0.3745,0.4239,0,2018-06-14,2.38,2018-06-18,1415.65,1320.7,60,25.18,1,1,1,1,1,2,8.13,3.1,2018-06-19,1413.9,-13.44,0.4357,19.03,-0.97,45.82,2018-09-28,1563.85,10.61,70.0,0,69.58,-7.63,2587.75,-45.29,3312,False
429,ASTRAZEN,VAR,0,2024-02-06,6927.05,2024-03-14,4928.05,28.86,90,0.303,0.75,0.0001018,0.438,0.7,1,0,0.643,0.2928,0.3295,0,2024-06-18,5.13,2024-07-04,7128.85,6463.0,60,43.79,1,1,1,1,1,12,11.42,6.66,2024-07-05,7190.0,-2.91,0.3698,10.85,-11.56,27.27,2024-11-14,6772.95,-5.8,92.0,0,48.69,-13.49,6927.05,2.91,4808,False
432,ATALREAL,VAR,0,2024-03-01,17.05,2024-07-19,6.85,59.82,154,0.582,0.923,9.898e-05,0.642,0.779,1,1,1.057,0.4626,0.1585,0,2024-10-21,2.02,2024-10-22,10.33,9.92,60,3.03,1,0,1,1,1,1,4.13,3.73,2024-10-23,10.29,39.41,0.6468,31.2,54.81,136.44,2025-02-17,12.65,22.93,82.0,0,142.95,-4.18,27.94,-63.03,788,False
431,ATALREAL,L180,0,2024-03-01,17.05,2024-07-19,6.85,59.82,180,0.62,0.868,6.743e-05,0.689,0.667,1,1,0.866,0.4971,0.2564,0,2024-10-25,4.21,2025-01-02,14.23,13.89,60,4.38,1,0,1,1,1,46,4.4,0.4,2025-01-03,13.94,16.54,0.5465,0.93,39.67,86.59,2025-02-17,12.65,-9.25,33.0,0,88.67,-20.01,27.94,-49.07,837,False
434,ATGL,L120,0,2024-11-29,812.05,2025-03-04,546.95,32.65,120,0.571,0.794,4.963e-05,0.632,0.55,1,0,1.019,0.3018,0.2923,0,2025-05-23,58.08,2025-06-10,712.83,690.54,60,3.33,1,0,1,1,1,12,3.23,55.8,2025-06-11,715.73,12.22,0.5487,-16.72,-15.94,0.6,2025-06-17,646.85,-9.62,5.0,0,20.14,-35.34,3914.9,-81.79,1625,False
435,ATGL,L250,0,2024-08-01,915.21,2025-03-04,546.95,40.24,250,0.618,0.82,1.316e-05,0.698,0.472,1,1,1.046,0.268,0.2883,0,2025-07-24,32.76,2025-09-22,780.75,682.45,60,100.92,1,1,1,1,1,40,19.85,23.56,2025-09-23,790.0,14.69,0.4749,-26.34,-34.58,-23.29,2025-09-30,625.3,-20.85,6.0,0,8.84,-41.42,3914.9,-80.06,1697,False
433,ATGL,L120,0,2020-02-20,184.06,2020-03-24,81.4,55.78,120,0.479,0.701,0.0001504,0.596,0.417,1,0,1.154,0.4714,0.4609,0,2020-06-26,42.72,2020-08-25,185.01,170.93,60,4.51,1,0,1,1,1,42,8.24,31.13,2020-08-26,184.56,-0.52,0.336,86.74,131.03,605.71,2020-09-24,175.02,-5.17,22.0,0,808.54,-9.04,184.06,0.52,442,False
437,ATLANTAA,L120,0,2007-04-26,94.43,2007-08-07,42.49,55.0,120,0.664,0.768,8.061e-05,0.695,0.508,1,0,1.288,0.1924,0.1354,1,2007-10-04,2.86,2007-12-31,71.04,66.24,60,3.16,1,0,1,1,0,60,7.25,2.62,2008-01-01,71.58,24.77,0.3062,-47.89,-56.87,-79.8,2008-01-11,74.73,4.4,9.0,0,57.21,-84.6,175.18,-59.45,314,False
439,ATUL,VAR,0,2025-07-07,7696.0,2025-11-07,5691.0,26.05,131,0.646,0.886,2.77e-05,0.697,0.672,1,1,0.794,0.4413,0.3256,0,2026-01-13,11.34,2026-02-03,6271.5,6212.5,60,5.3,1,1,1,1,0,14,5.17,11.87,2026-02-04,6280.0,18.51,0.597,13.18,7.27,0.8,2026-03-10,6058.5,-3.53,24.0,0,14.33,-4.82,10824.15,-42.06,5212,False
438,ATUL,L120,0,2022-03-29,10434.4,2022-06-20,7857.1,24.7,120,0.571,0.719,5.922e-05,0.564,0.508,1,0,0.578,0.2659,0.3969,0,2022-09-02,21.53,2022-09-12,9611.2,9420.0,60,3.8,1,0,1,1,0,6,4.08,24.59,2022-09-13,9632.25,7.89,0.368,-12.39,-26.79,-23.29,2022-09-26,8946.15,-7.12,10.0,0,1.88,-32.86,10824.15,-11.21,4369,False
443,ATULAUTO,L250,0,2024-12-05,657.2,2025-03-17,414.85,36.88,250,0.442,0.739,1.164e-05,0.699,0.56,1,0,1.53,0.5865,0.4423,1,2025-10-09,11.87,2026-02-09,485.05,479.1,60,49.32,1,1,1,1,0,82,8.8,3.34,2026-02-10,483.0,26.19,0.5947,-1.26,19.99,-6.54,2026-03-09,422.3,-12.57,19.0,0,23.51,-21.31,799.7,-39.35,3109,False
440,ATULAUTO,L120,0,2024-12-05,657.2,2025-03-17,414.85,36.88,120,0.622,0.809,5.033e-05,0.695,0.517,1,1,1.949,0.3085,0.3241,1,2025-05-27,3.14,2025-09-04,509.1,491.75,60,243.83,1,1,1,1,0,70,17.09,2.06,2025-09-05,500.0,22.53,0.5613,-8.2,-0.84,-8.78,2025-11-06,454.65,-9.07,42.0,0,19.31,-23.99,799.7,-36.34,3003,False
444,ATULAUTO,VAR,0,2015-01-19,664.16,2015-06-12,356.18,46.37,207,0.471,0.768,2.031e-05,0.698,0.623,1,0,0.815,0.204,0.0611,0,2015-11-20,2.03,2015-11-24,494.52,469.4,60,4.57,1,0,1,1,1,2,5.35,2.34,2015-11-26,499.66,25.54,0.5396,-9.08,-8.55,-15.51,2016-01-18,457.88,-8.36,37.0,0,11.35,-25.52,664.16,-25.54,589,False
442,ATULAUTO,L250,0,2021-11-02,261.85,2022-06-20,153.4,41.42,250,0.699,0.788,1.464e-05,0.634,0.544,1,0,0.595,0.3474,0.2255,0,2022-10-07,2.35,2022-10-10,229.25,214.3,60,14.64,1,1,1,1,1,1,6.98,2.73,2022-10-11,231.4,12.45,0.4224,21.74,58.62,172.49,2022-12-21,269.5,16.46,50.0,0,184.18,-1.97,664.16,-65.48,2287,False
445,ATULAUTO,VAR,0,2021-11-02,261.85,2022-06-20,153.4,41.42,224,0.7,0.737,1.644e-05,0.622,0.585,1,0,0.572,0.2819,0.2037,0,2022-09-26,2.17,2022-10-06,207.25,205.45,60,3.92,1,0,1,1,1,7,4.12,1.87,2022-10-07,207.6,20.85,0.3783,40.41,49.78,184.68,2022-12-21,269.5,29.82,52.0,0,213.1,-2.41,664.16,-68.8,2285,False
441,ATULAUTO,L180,0,2020-01-21,280.9,2020-03-23,119.4,57.49,180,0.385,0.705,4.168e-05,0.681,0.539,1,0,1.616,0.3515,0.2947,1,2020-09-01,3.04,2020-12-08,185.3,183.95,60,4.64,1,0,1,1,0,68,4.42,1.98,2020-12-09,190.0,34.03,0.3384,7.97,1.21,9.55,2020-12-21,174.05,-8.39,9.0,0,41.18,-13.58,664.16,-72.1,1832,False
454,AUBANK,VAR,0,2024-09-19,752.5,2024-12-20,537.6,28.56,93,0.685,0.919,7.526e-05,0.7,0.645,1,1,1.183,0.3738,0.3136,0,2025-01-31,177.3,2025-04-21,623.6,608.9,60,3.27,1,0,1,1,1,51,6.32,156.2,2025-04-22,623.8,17.13,0.6082,29.86,22.35,69.33,2025-07-21,752.9,20.7,64.0,0,69.8,-2.13,801.7,-22.22,1925,False
452,AUBANK,VAR,0,2020-02-27,589.8,2020-05-12,190.05,67.78,90,0.528,0.865,0.0003819,0.591,0.833,1,1,0.737,0.4052,0.5577,0,2020-07-10,34.81,2020-07-24,395.65,377.05,60,4.91,1,0,1,1,0,10,4.93,34.81,2020-07-27,386.0,32.92,0.6007,-0.53,15.61,52.78,2020-08-31,334.0,-13.47,26.0,0,75.44,-20.12,589.8,-32.92,749,False
453,AUBANK,VAR,0,2024-01-08,801.7,2024-03-20,559.9,30.16,90,0.573,0.796,0.0001181,0.574,0.822,1,0,1.06,0.0931,0.0949,0,2024-05-18,169.52,2024-05-31,653.1,648.3,60,10.59,1,1,1,1,0,9,2.27,146.49,2024-06-03,663.4,18.54,0.5201,-4.65,-10.11,9.32,2024-08-12,609.75,-8.09,49.0,0,13.87,-27.89,801.7,-18.54,1706,False
451,AUBANK,VAR,1,2017-07-13,345.55,2017-08-23,262.6,24.01,90,0.315,0.762,6.828e-05,0.418,0.478,1,0,0.389,0.2763,0.2286,0,2017-11-22,20.45,2018-04-26,368.65,350.7,60,4.19,1,0,1,1,1,105,5.12,10.49,2018-04-27,371.0,-6.68,0.2779,-14.82,-29.58,-15.82,2018-06-29,327.85,-11.63,45.0,0,0.86,-32.55,362.1,1.81,197,False
464,AUROPHARMA,VAR,0,2019-04-26,831.15,2019-08-05,548.15,34.05,99,0.694,0.925,8.479e-05,0.642,0.727,1,1,0.802,0.5113,0.4238,0,2019-09-20,130.57,2020-01-22,497.95,493.2,60,4.77,1,0,1,1,0,83,0.96,83.27,2020-01-23,498.75,40.09,0.6555,28.77,67.73,86.47,2020-02-24,504.0,1.05,23.0,0,99.87,-42.09,887.4,-43.89,3713,False
456,AUROPHARMA,L120,0,2019-09-16,636.6,2019-11-14,395.8,37.83,120,0.538,0.719,5.75e-05,0.697,0.533,1,0,1.107,0.2359,0.2113,0,2020-01-31,132.93,2020-02-07,546.55,511.0,60,6.18,1,1,1,1,0,6,7.06,155.14,2020-02-10,548.2,14.15,0.4966,26.03,57.0,75.02,2020-02-24,504.0,-8.06,10.0,0,86.74,-47.31,887.4,-38.41,3726,False
455,AUROPHARMA,L120,0,2008-09-08,32.31,2008-11-06,10.63,67.1,120,0.437,0.798,0.0001633,0.699,0.642,1,0,2.369,0.0777,0.0492,1,2009-02-17,2.24,2009-04-15,22.08,20.34,60,3.25,1,0,1,1,1,34,8.55,1.61,2009-04-16,22.02,31.66,0.4884,97.55,267.62,321.21,2010-05-07,88.33,301.14,260.0,0,349.55,-6.86,81.03,-72.75,1056,False
459,AUROPHARMA,L180,0,2024-09-25,1526.75,2025-03-04,1051.75,31.11,180,0.626,0.814,1.874e-05,0.7,0.517,1,1,1.103,0.0115,0.0332,0,2025-06-13,120.01,2025-10-31,1138.9,1136.8,60,3.61,1,0,1,1,0,96,3.3,109.73,2025-11-03,1142.9,25.4,0.4274,0.67,22.22,45.77,2026-01-20,1141.7,-0.1,54.0,0,50.23,-3.23,1569.4,-27.43,5148,False
463,AUROPHARMA,VAR,0,2017-11-06,795.9,2018-06-04,533.35,32.99,206,0.698,0.721,1.626e-05,0.601,0.573,1,0,1.339,0.3119,0.1958,1,2018-08-31,202.16,2018-09-06,759.3,712.75,60,4.92,1,0,1,1,1,4,8.95,221.39,2018-09-07,763.0,4.6,0.3743,-3.89,-3.89,-18.91,2018-12-10,733.3,-3.89,60.0,0,9.83,-29.67,887.4,-14.44,3378,False
457,AUROPHARMA,L180,0,2008-09-08,32.31,2008-11-06,10.63,67.1,180,0.391,0.73,9.027e-05,0.613,0.572,1,0,1.974,0.174,0.1309,1,2009-04-27,2.01,2009-05-04,24.07,23.02,60,3.79,1,0,1,1,1,3,10.41,2.07,2009-05-05,23.9,25.5,0.3542,130.5,254.31,274.48,2010-05-07,88.33,269.58,249.0,0,314.18,-1.46,81.03,-70.29,1067,False
462,AUROPHARMA,VAR,0,2011-05-16,97.4,2011-11-18,41.0,57.91,239,0.529,0.775,2.778e-05,0.676,0.431,1,0,1.28,0.1124,0.0341,1,2012-05-03,12.5,2012-09-03,59.12,58.15,60,5.13,1,1,1,1,0,85,7.2,9.98,2012-09-04,60.0,39.3,0.3503,59.25,43.5,57.17,2013-01-11,92.25,53.75,88.0,0,70.75,-3.67,135.97,-56.52,1897,False
458,AUROPHARMA,L180,0,2011-07-26,93.05,2011-11-18,41.0,55.94,180,0.542,0.792,4.452e-05,0.694,0.411,1,0,1.286,0.0591,0.0093,1,2012-03-19,12.33,2012-04-16,63.2,60.2,60,5.77,1,1,1,1,1,18,8.46,11.63,2012-04-17,63.8,32.08,0.3434,-10.34,12.41,41.54,2012-05-09,58.35,-8.54,16.0,0,60.58,-21.55,135.97,-53.52,1800,False
460,AUROPHARMA,L250,0,2008-06-17,34.78,2008-11-06,10.63,69.44,250,0.398,0.707,7.271e-05,0.505,0.432,1,0,2.005,0.2509,0.2026,1,2009-06-25,8.11,2009-07-22,51.9,50.4,60,4.7,1,0,1,1,1,19,7.92,5.52,2009-07-23,52.8,-49.22,0.2334,57.25,66.59,83.35,2010-05-07,88.33,67.29,192.0,0,92.8,-2.9,81.03,-35.95,1124,False
465,AUROPHARMA,VAR,0,2020-08-10,948.85,2020-09-24,743.75,21.62,90,0.371,0.702,7.475e-05,0.495,0.433,1,0,0.841,0.1658,0.232,0,2020-12-15,289.25,2020-12-31,921.3,910.0,60,3.95,1,0,1,1,0,11,1.6,193.53,2021-01-01,923.7,2.9,0.1886,-5.77,4.77,-21.81,2021-02-22,856.4,-7.29,36.0,0,15.18,-32.82,948.85,-2.9,3949,False
466,AURUM,L120,0,2021-06-10,81.31,2021-08-17,57.16,29.7,120,0.412,0.715,0.0001455,0.416,0.458,1,0,0.809,0.5564,0.4574,0,2021-12-02,19.69,2022-04-13,128.95,117.25,60,5.05,1,1,1,1,0,91,9.98,1.37,2022-04-18,123.95,-58.59,0.3815,-25.53,4.96,-15.13,2022-04-27,104.95,-15.33,8.0,0,23.28,-40.26,154.7,-16.65,1638,False
468,AUTOAXLES,VAR,0,2023-11-08,2420.85,2024-03-28,1757.45,27.4,152,0.642,0.866,2.469e-05,0.698,0.454,1,1,1.066,0.2484,0.2176,0,2024-06-19,3.64,2024-07-05,2128.95,2114.95,60,6.59,1,1,1,1,1,12,2.63,4.14,2024-07-08,2150.0,12.06,0.4447,-11.45,-16.4,-17.02,2024-08-08,1895.5,-11.84,23.0,0,2.98,-29.3,2616.0,-18.62,4814,False
467,AUTOAXLES,L120,0,2024-01-15,2240.1,2024-03-28,1757.45,21.55,120,0.622,0.796,3.191e-05,0.683,0.4,1,0,0.978,0.1798,0.2068,0,2024-06-05,2.59,2024-06-18,2112.35,2017.5,60,4.86,1,0,1,1,0,8,4.7,3.55,2024-06-19,2119.6,5.7,0.2837,-6.63,-14.77,-16.06,2024-08-08,1895.5,-10.57,36.0,0,4.45,-28.29,2616.0,-19.25,4801,False
470,AUTOIND,VAR,0,2022-10-11,114.4,2023-05-25,62.8,45.1,220,0.699,0.861,3.447e-05,0.568,0.673,1,1,2.831,0.391,0.412,1,2023-08-29,2.18,2023-10-04,108.55,103.4,60,3.07,1,0,1,1,1,24,4.98,0.76,2023-10-05,109.1,5.11,0.6183,21.17,7.97,4.47,2023-10-25,95.9,-12.1,14.0,0,51.51,-13.84,430.0,-74.76,4116,False
469,AUTOIND,L120,0,2013-12-27,91.95,2014-02-13,62.1,32.46,120,0.336,0.759,8.873e-05,0.471,0.408,1,0,1.909,0.5315,0.4303,1,2014-06-13,2.1,2014-07-01,102.1,96.5,60,4.56,1,0,1,1,1,12,7.14,3.29,2014-07-02,103.55,-11.04,0.3786,-4.44,-29.31,-44.76,2014-07-09,86.8,-16.18,6.0,0,17.33,-51.52,430.0,-76.26,1831,False
473,AVADHSUGAR,VAR,0,2022-04-21,803.92,2022-06-20,443.77,44.8,97,0.427,0.796,8.608e-05,0.696,0.742,1,0,0.545,0.1903,0.056,0,2022-09-08,2.95,2022-12-19,554.95,518.7,60,27.33,1,1,1,1,0,69,7.67,2.22,2022-12-20,558.45,30.97,0.5367,-27.03,-14.46,17.44,2022-12-23,471.56,-15.56,4.0,0,47.64,-33.56,803.92,-30.97,1329,False
472,AVADHSUGAR,L180,0,2018-09-17,253.87,2019-01-28,153.81,39.41,180,0.503,0.716,5.13e-05,0.422,0.422,1,0,1.499,0.3079,0.2411,1,2019-06-13,4.22,2019-11-01,276.72,265.54,60,9.21,1,1,1,1,0,94,5.28,1.06,2019-11-04,277.58,-9.0,0.4596,-3.88,-54.87,-42.18,2019-11-07,232.3,-16.31,4.0,0,18.28,-71.24,575.3,-51.9,551,False
471,AVADHSUGAR,L180,0,2018-02-12,374.6,2018-07-23,123.64,66.99,180,0.698,0.875,7.794e-05,0.618,0.717,1,1,0.901,0.079,0.0732,0,2018-10-12,7.29,2019-02-19,183.66,180.48,60,8.84,1,1,1,1,0,87,9.19,0.85,2019-02-20,184.99,50.97,0.3775,24.63,7.76,6.71,2019-06-20,270.66,46.31,79.0,0,86.09,-5.41,575.3,-68.08,383,False
474,AVADHSUGAR,VAR,0,2023-11-29,807.1,2024-06-04,490.03,39.29,187,0.667,0.701,3.018e-05,0.521,0.401,1,0,2.211,0.4684,0.3019,1,2024-09-03,10.47,2024-09-20,762.35,742.6,60,5.83,1,1,1,1,1,13,8.0,6.84,2024-09-23,767.15,5.54,0.3287,-28.37,-50.1,-43.67,2024-10-18,667.74,-12.96,19.0,0,6.13,-54.71,807.1,-5.54,1761,False
475,AVANTEL,L120,0,2024-12-05,172.2,2025-02-18,101.32,41.16,120,0.471,0.828,6.858e-05,0.685,0.458,1,1,1.902,0.2751,0.1592,1,2025-05-27,18.36,2025-05-28,146.6,138.73,60,3.85,1,0,1,1,0,1,5.67,21.44,2025-05-29,148.82,14.87,0.6005,-4.64,5.95,18.06,2025-07-25,135.96,-8.64,42.0,0,44.47,-21.35,204.11,-28.18,201,False
477,AVANTIFEED,L120,0,2022-01-20,588.2,2022-05-11,382.87,34.91,120,0.622,0.797,5.707e-05,0.699,0.75,1,0,0.556,0.4413,0.0343,0,2022-07-13,4.59,2022-08-01,446.47,435.45,60,5.62,1,1,1,1,0,13,6.68,4.78,2022-08-02,448.37,24.1,0.5678,-5.3,-17.34,-12.56,2022-10-25,436.01,-2.76,57.0,0,13.26,-31.1,871.57,-48.77,2984,False
484,AVANTIFEED,VAR,0,2022-08-08,493.26,2023-03-28,316.57,35.82,231,0.687,0.829,1.332e-05,0.699,0.563,1,1,0.953,0.4634,0.3883,0,2023-07-14,8.03,2023-08-10,403.14,398.79,60,9.9,1,1,1,1,1,19,2.34,6.23,2023-08-11,410.37,18.27,0.5355,-4.68,29.8,68.34,2023-10-23,393.37,-4.14,49.0,0,90.64,-8.12,871.57,-53.75,3238,False
483,AVANTIFEED,VAR,0,2020-01-16,693.41,2020-03-23,245.61,64.58,90,0.506,0.772,0.000282,0.637,0.556,1,0,0.544,0.6094,0.5536,0,2020-06-01,16.67,2020-06-08,457.64,435.3,60,4.76,1,0,1,1,0,5,6.66,20.09,2020-06-09,461.78,34.0,0.5101,5.62,4.66,19.55,2020-07-28,410.1,-11.19,36.0,0,26.3,-16.48,871.57,-47.49,2446,False
