symbol,trigger_date,trigger_close,ath_before,dist_to_ath_pct,vol_multiple,entry_date,entry_open
AEROENTER,2026-09-07,154.73,146.29,5.77,4.92,2026-09-08,157.0
AEROFLEX,2023-10-12,157.62,164.5,-4.18,6.56,2023-10-13,157.52
AEROFLEX,2024-01-11,173.27,170.43,1.67,15.95,2024-01-12,175.47
AEROFLEX,2024-06-24,160.7,173.27,-7.25,11.53,2024-06-25,164.3
AEROFLEX,2024-10-14,205.9,201.96,1.95,5.93,2024-10-15,208.7
AEROFLEX,2025-01-16,223.02,230.27,-3.15,17.08,2025-01-17,223.02
AEROFLEX,2026-03-16,246.91,263.83,-6.41,4.7,2026-03-17,249.5
AEROPLANE,2026-07-03,162.15,180.0,-9.92,4.86,2026-07-06,163.0
AETHER,2022-07-07,830.6,799.3,3.92,4.69,2022-07-08,842.4
AETHER,2023-04-19,973.0,1021.1,-4.71,4.74,2023-04-20,972.9
AETHER,2024-09-10,1059.35,1165.95,-9.14,31.04,2024-09-11,1035.1
AETHER,2026-03-20,1155.55,1165.95,-0.89,8.96,2026-03-23,1149.8
AETHER,2026-06-24,1357.2,1252.0,8.4,12.73,2026-06-25,1348.1
AFCONS,2025-01-03,539.99,542.27,-0.42,3.0,2025-01-06,543.47
AFFLE,2019-09-16,188.05,179.25,4.91,3.38,2019-09-17,189.4
AFFLE,2019-12-24,309.55,337.9,-8.39,5.74,2019-12-26,309.65
AFFLE,2020-08-11,434.9,453.7,-4.14,7.18,2020-08-12,433.2
AFFLE,2020-11-09,587.65,610.65,-3.77,3.91,2020-11-10,590.0
AFFLE,2021-02-05,834.9,805.15,3.69,8.29,2021-02-08,880.0
AFFLE,2021-10-11,1219.25,1212.0,0.6,3.78,2021-10-12,1224.0
AFFLE,2022-01-11,1388.4,1334.25,4.06,4.3,2022-01-12,1406.0
AFFLE,2024-06-26,1370.55,1486.45,-7.8,18.12,2024-06-27,1375.0
AFFLE,2024-12-02,1736.2,1701.05,2.07,9.79,2024-12-03,1739.8
AFFLE,2025-05-23,1727.4,1852.45,-6.75,5.36,2025-05-26,1730.0
AFFLE,2025-09-09,2070.2,2044.8,1.24,11.95,2025-09-10,2090.0
AFIL,2024-08-26,12.22,13.34,-8.4,6.63,2024-08-27,12.22
AFSL,2023-01-27,266.25,271.4,-1.9,4.94,2023-01-30,266.2
AFSL,2023-05-29,276.7,299.25,-7.54,7.03,2023-05-30,277.65
AFSL,2023-09-14,304.95,332.35,-8.24,4.97,2023-09-15,307.3
AFSL,2024-01-01,330.9,350.15,-5.5,4.58,2024-01-02,333.0
AFSL,2024-04-09,422.35,405.05,4.27,10.74,2024-04-10,420.0
AFSL,2024-07-15,553.7,528.4,4.79,3.15,2024-07-16,555.0
AGARIND,2022-04-25,678.48,744.75,-8.9,3.37,2022-04-26,691.38
AGARIND,2022-10-06,693.06,744.75,-6.94,5.83,2022-10-07,702.08
AGARIND,2023-02-06,670.99,744.75,-9.9,3.99,2023-02-07,674.36
AGARIND,2023-07-17,753.2,744.75,1.13,23.96,2023-07-18,764.61
AGARIND,2023-12-04,983.1,1064.35,-7.63,5.31,2023-12-05,994.03
AGARIND,2024-06-10,1078.83,1131.16,-4.63,19.19,2024-06-11,1063.62
AGARIND,2024-11-29,1185.07,1301.19,-8.92,3.98,2024-12-02,1172.81
AGARWALEYE,2025-07-30,455.15,458.5,-0.73,5.4,2025-07-31,455.0
AGARWALEYE,2025-11-27,524.55,545.7,-3.88,34.81,2025-11-28,518.8
AGARWALEYE,2026-07-13,497.85,545.7,-8.77,3.07,2026-07-14,497.05
AGI,2020-09-22,77.85,73.55,5.85,14.61,2020-09-23,78.9
AGI,2020-12-29,121.6,114.2,6.48,5.04,2020-12-30,123.95
AGI,2021-05-07,175.6,194.3,-9.62,8.01,2021-05-10,179.7
AGI,2021-10-22,251.45,276.6,-9.09,17.6,2021-10-25,252.0
AGI,2022-01-18,274.2,276.6,-0.87,14.49,2022-01-19,275.9
AGI,2022-04-19,357.35,347.7,2.78,17.12,2022-04-20,360.0
AGI,2022-09-02,341.65,357.35,-4.39,7.16,2022-09-05,343.0
AGI,2023-02-16,363.9,395.1,-7.9,5.05,2023-02-17,365.0
AGI,2023-06-14,637.7,610.9,4.39,8.71,2023-06-15,641.0
AGI,2023-09-18,744.85,746.2,-0.18,4.08,2023-09-20,755.0
AGI,2024-10-11,1034.05,1067.0,-3.09,5.95,2024-10-14,1038.65
AGIIL,2024-11-18,151.21,144.41,4.71,4.68,2024-11-19,151.91
AGIIL,2025-03-20,170.94,186.85,-8.51,3.79,2025-03-21,167.0
AGIIL,2025-06-23,197.59,186.85,5.75,5.46,2025-06-24,203.0
AGIIL,2025-09-18,235.94,237.56,-0.68,7.01,2025-09-19,237.6
AGIIL,2025-12-31,262.4,287.9,-8.86,3.22,2026-01-01,264.0
AGIIL,2026-04-06,310.65,312.15,-0.48,3.14,2026-04-07,310.0
AGROPHOS,2019-10-14,106.49,105.48,0.96,3.61,2019-10-15,106.64
AHCL,2026-04-24,15.87,16.86,-5.87,4.51,2026-04-27,14.99
AHCL,2026-08-24,15.43,16.86,-8.48,3.93,2026-08-25,15.45
AHLUCONT,2010-04-08,225.45,225.65,-0.09,7.67,2010-04-09,228.9
AHLUCONT,2010-07-14,232.45,240.75,-3.45,5.94,2010-07-15,232.15
AHLUCONT,2014-12-04,229.0,240.75,-4.88,8.18,2014-12-05,232.8
AHLUCONT,2022-04-08,511.15,503.85,1.45,3.21,2022-04-11,515.0
AHLUCONT,2023-05-29,580.25,579.6,0.11,20.65,2023-05-30,583.0
AHLUCONT,2023-09-27,728.2,767.1,-5.07,4.99,2023-09-28,734.9
AHLUCONT,2024-01-16,829.7,865.7,-4.16,4.18,2024-01-17,829.7
AHLUCONT,2024-04-22,1152.8,1230.6,-6.32,3.16,2024-04-23,1160.0
AIAENG,2006-03-10,127.61,122.85,3.87,5.74,2006-03-13,133.38
AIAENG,2006-10-10,176.26,167.37,5.31,6.84,2006-10-11,179.98
AIAENG,2007-05-25,303.78,295.99,2.63,5.01,2007-05-28,309.53
AIAENG,2009-11-30,374.94,351.31,6.73,5.09,2009-12-01,380.88
AIAENG,2010-04-07,403.37,403.13,0.06,3.29,2010-04-08,400.51
AIAENG,2013-12-19,470.12,458.8,2.47,4.4,2013-12-20,476.55
AIAENG,2014-04-11,563.62,565.36,-0.31,5.44,2014-04-15,567.93
AIAENG,2014-07-24,741.08,811.39,-8.67,3.53,2014-07-25,746.52
AIAENG,2014-11-07,977.33,992.51,-1.53,3.67,2014-11-10,1004.72
AIAENG,2015-03-20,1264.4,1295.59,-2.41,4.8,2015-03-23,1254.0
AIAENG,2016-08-12,1175.45,1295.59,-9.27,5.42,2016-08-16,1180.0
AIAENG,2016-11-15,1235.5,1320.3,-6.42,3.42,2016-11-16,1257.0
AIAENG,2017-02-13,1383.65,1398.2,-1.04,3.41,2017-02-14,1394.05
AIAENG,2017-05-31,1472.05,1588.75,-7.35,4.07,2017-06-01,1464.0
AIAENG,2017-11-08,1431.45,1588.75,-9.9,5.62,2017-11-09,1441.0
AIAENG,2018-05-25,1565.85,1670.45,-6.26,3.97,2018-05-28,1565.85
AIAENG,2018-09-10,1761.6,1824.85,-3.47,5.47,2018-09-11,1754.7
AIAENG,2019-01-15,1666.65,1824.85,-8.67,4.46,2019-01-16,1671.45
AIAENG,2019-04-18,1807.55,1837.15,-1.61,3.43,2019-04-22,1805.95
AIAENG,2019-08-01,1721.45,1842.1,-6.55,3.18,2019-08-02,1721.45
AIAENG,2020-01-23,1768.1,1842.1,-4.02,8.94,2020-01-24,1776.95
AIAENG,2020-08-21,1751.85,1922.8,-8.89,5.48,2020-08-24,1785.0
AIAENG,2020-11-24,1870.75,1922.8,-2.71,4.03,2020-11-25,1858.0
AIAENG,2021-06-16,1987.9,2193.5,-9.37,3.57,2021-06-17,1996.0
AIAENG,2021-09-15,2141.3,2193.5,-2.38,3.25,2021-09-16,2128.0
AIAENG,2022-05-26,2056.1,2193.5,-6.26,16.27,2022-05-27,2056.15
AIAENG,2022-11-14,2731.75,2773.7,-1.51,10.48,2022-11-15,2764.95
AIAENG,2023-05-30,2971.75,2965.7,0.2,6.77,2023-05-31,2982.0
AIAENG,2023-09-15,3688.3,3801.6,-2.98,11.45,2023-09-18,3670.0
AIAENG,2024-01-10,3755.85,3801.6,-1.2,3.65,2024-01-11,3755.85
AIAENG,2024-06-19,4271.55,4461.2,-4.25,3.09,2024-06-20,4236.0
AIAENG,2026-05-27,4428.1,4813.35,-8.0,48.42,2026-05-29,4461.0
AIIL,2024-06-11,209.3,211.4,-0.99,8.11,2024-06-12,210.3
AIIL,2024-12-10,359.3,373.6,-3.83,4.01,2024-12-11,360.0
AIIL,2025-04-22,372.0,389.6,-4.52,6.99,2025-04-23,376.1
AIIL,2025-08-26,625.1,608.4,2.74,3.59,2025-08-28,625.8
AIIL,2026-01-13,667.9,659.9,1.21,8.37,2026-01-14,645.0
AJANTPHARM,2010-09-01,21.35,22.1,-3.39,3.31,2010-09-02,21.4
AJANTPHARM,2012-06-20,60.0,66.45,-9.71,6.4,2012-06-21,60.15
AJANTPHARM,2013-02-04,109.95,116.0,-5.22,9.16,2013-02-05,108.95
AJANTPHARM,2013-05-08,164.45,146.5,12.25,7.23,2013-05-09,165.45
AJANTPHARM,2013-09-20,203.05,203.15,-0.05,4.9,2013-09-23,200.0
AJANTPHARM,2014-01-15,252.05,269.85,-6.6,8.64,2014-01-16,253.35
AJANTPHARM,2014-04-23,267.95,285.15,-6.03,3.68,2014-04-25,266.15
AJANTPHARM,2014-08-06,428.85,463.95,-7.57,3.7,2014-08-07,434.35
AJANTPHARM,2014-11-19,628.25,579.15,8.48,3.53,2014-11-20,631.65
AJANTPHARM,2015-02-13,719.2,720.85,-0.23,3.65,2015-02-16,723.95
AJANTPHARM,2015-05-29,1053.1,969.6,8.61,6.3,2015-06-01,1053.35
AJANTPHARM,2016-07-26,1134.4,1140.35,-0.52,7.02,2016-07-27,1144.3
AJANTPHARM,2021-06-29,1390.55,1395.35,-0.34,7.93,2021-06-30,1410.0
AJANTPHARM,2021-12-27,1452.35,1596.45,-9.03,3.19,2021-12-28,1464.7
AJANTPHARM,2023-07-25,1511.75,1596.45,-5.31,11.6,2023-07-26,1516.0
AJANTPHARM,2023-11-01,1827.55,1821.25,0.35,4.42,2023-11-02,1827.55
AJANTPHARM,2024-02-01,2181.25,2301.75,-5.24,5.26,2024-02-02,2200.0
AJANTPHARM,2024-05-03,2383.85,2301.75,3.57,33.96,2024-05-06,2388.45
AJANTPHARM,2024-07-30,2530.55,2438.25,3.79,3.41,2024-07-31,2541.0
AJANTPHARM,2026-03-12,3119.5,3426.5,-8.96,3.42,2026-03-13,3136.8
AJANTPHARM,2026-06-29,3384.2,3426.5,-1.23,8.41,2026-06-30,3332.0
AJAXENGG,2025-04-16,679.0,646.2,5.08,5.45,2025-04-17,674.2
AJAXENGG,2025-08-11,714.45,742.3,-3.75,3.19,2025-08-12,713.2
AJAXENGG,2025-11-17,671.1,742.3,-9.59,8.28,2025-11-18,671.1
AJMERA,2006-10-31,259.2,246.85,5.0,4.9,2006-11-01,272.15
AKSHOPTFBR-BE,2005-09-19,75.55,73.6,2.65,3.78,2005-09-20,76.0
AKZOINDIA,2010-09-29,840.65,881.51,-4.64,3.53,2010-09-30,844.78
AKZOINDIA,2014-10-14,1250.95,1306.2,-4.23,3.52,2014-10-16,1260.06
AKZOINDIA,2015-04-08,1411.65,1514.75,-6.81,3.38,2015-04-09,1419.8
AKZOINDIA,2017-03-23,1723.55,1720.0,0.21,11.33,2017-03-24,1720.0
AKZOINDIA,2018-01-09,1962.45,2036.95,-3.66,4.16,2018-01-10,1959.0
AKZOINDIA,2019-09-25,1916.75,2036.95,-5.9,4.6,2019-09-26,1930.0
AKZOINDIA,2020-02-07,2081.05,2224.3,-6.44,7.09,2020-02-10,2119.9
AKZOINDIA,2020-12-04,2252.25,2478.25,-9.12,3.68,2020-12-07,2270.0
AKZOINDIA,2021-05-26,2314.35,2480.6,-6.7,3.76,2021-05-27,2330.0
AKZOINDIA,2021-09-29,2258.3,2480.6,-8.96,3.09,2021-09-30,2275.0
AKZOINDIA,2022-11-17,2333.85,2480.6,-5.92,4.76,2022-11-18,2334.0
AKZOINDIA,2023-05-02,2409.7,2480.6,-2.86,4.83,2023-05-03,2445.8
AKZOINDIA,2023-07-31,2775.2,2764.4,0.39,3.06,2023-08-01,2772.0
AKZOINDIA,2024-02-06,2931.95,2899.85,1.11,20.71,2024-02-07,2960.0
AKZOINDIA,2024-08-01,3111.75,3017.9,3.11,10.3,2024-08-02,3102.0
AKZOINDIA,2024-10-31,4402.3,4338.85,1.46,37.77,2024-11-01,4405.0
ALANKIT,2016-10-18,32.09,34.91,-8.08,3.15,2016-10-19,32.07
ALANKIT,2017-06-05,34.1,36.43,-6.4,6.24,2017-06-06,34.05
ALANKIT,2017-12-29,66.28,63.38,4.58,3.85,2018-01-01,68.52
ALBERTDAVD,2018-09-10,690.68,668.72,3.28,5.85,2018-09-11,692.65
ALBERTDAVD,2023-08-29,792.63,814.26,-2.66,4.64,2023-08-30,816.83
ALBERTDAVD,2023-11-28,1046.93,998.63,4.84,6.42,2023-11-29,1063.24
ALBERTDAVD,2024-08-23,1440.02,1510.0,-4.63,14.54,2024-08-26,1571.34
ALEMBICLTD,2014-09-03,42.6,41.1,3.65,3.82,2014-09-04,42.7
ALEMBICLTD,2017-12-28,59.26,65.05,-8.9,4.54,2017-12-29,59.7
ALEMBICLTD,2020-06-12,62.86,68.07,-7.65,5.2,2020-06-15,62.86
ALEMBICLTD,2020-09-07,94.9,93.54,1.45,3.59,2020-09-08,95.34
ALEMBICLTD,2020-12-28,103.57,115.01,-9.95,3.23,2020-12-29,105.17
ALEMBICLTD,2021-04-22,107.56,115.01,-6.48,3.77,2021-04-23,108.0
ALEMBICLTD,2021-07-16,130.98,131.37,-0.3,3.5,2021-07-19,130.39
ALEMBICLTD,2024-07-08,127.22,132.1,-3.69,6.97,2024-07-09,127.18
ALEMBICLTD,2024-12-11,146.03,159.87,-8.66,12.75,2024-12-12,146.85
ALGOQUANT,2026-05-12,62.83,69.17,-9.17,5.66,2026-05-13,63.0
ALICON,2021-07-20,812.6,817.7,-0.62,3.47,2021-07-22,844.35
ALICON,2024-01-18,988.65,1071.6,-7.74,4.07,2024-01-19,993.4
ALICON,2024-06-12,1218.65,1121.1,8.7,5.19,2024-06-13,1238.25
ALICON,2024-09-11,1472.4,1513.35,-2.71,3.7,2024-09-12,1472.4
ALIVUS,2026-06-23,1118.9,1230.6,-9.08,4.62,2026-06-24,1122.0
ALKALI,2009-03-20,209.15,208.6,0.26,3.38,2009-03-23,213.0
ALKALI-BE,2009-03-20,209.15,208.6,0.26,3.38,2009-03-23,213.0
ALKEM,2016-07-19,1467.25,1567.7,-6.41,5.29,2016-07-20,1480.0
ALKEM,2017-02-01,1694.75,1844.85,-8.14,3.38,2017-02-02,1686.3
ALKEM,2017-12-05,2105.5,2211.3,-4.78,8.64,2017-12-06,2098.0
ALKEM,2018-07-25,2117.9,2323.6,-8.85,5.11,2018-07-26,2077.9
ALKEM,2020-01-07,2117.15,2323.6,-8.88,12.15,2020-01-08,2106.9
ALKEM,2020-04-08,2671.15,2658.7,0.47,3.55,2020-04-09,2700.0
ALKEM,2020-07-31,2662.1,2777.5,-4.15,3.32,2020-08-03,2700.0
ALKEM,2020-11-06,2752.75,2981.95,-7.69,3.17,2020-11-09,2786.05
ALKEM,2021-04-09,2832.3,3110.3,-8.94,5.25,2021-04-12,2829.9
ALKEM,2021-07-16,3351.15,3353.65,-0.07,9.01,2021-07-19,3350.0
ALKEM,2021-12-30,3624.0,4003.1,-9.47,3.45,2021-12-31,3645.0
ALKEM,2023-05-09,3618.05,4003.1,-9.62,3.96,2023-05-10,3622.55
ALKEM,2023-11-07,4027.35,4227.25,-4.73,4.89,2023-11-08,4055.25
ALKEM,2024-02-06,5065.2,5269.45,-3.88,3.91,2024-02-07,5150.0
ALKEM,2024-06-18,5218.05,5471.85,-4.64,3.23,2024-06-19,5232.0
ALKEM,2026-01-07,5806.5,6366.25,-8.79,4.53,2026-01-08,5805.5
ALKEM,2026-07-30,5816.5,6366.25,-8.64,3.43,2026-07-31,5825.0
ALKYLAMINE,2020-02-06,577.35,563.45,2.47,10.37,2020-02-07,591.2
ALKYLAMINE,2020-05-27,805.65,768.75,4.8,4.29,2020-05-28,808.0
ALKYLAMINE,2020-08-21,1280.1,1151.45,11.17,5.11,2020-08-24,1342.75
ALKYLAMINE,2020-11-23,1498.65,1384.6,8.24,5.26,2020-11-24,1518.8
ALKYLAMINE,2021-03-17,2132.2,2136.3,-0.19,5.36,2021-03-18,2152.0
ALKYLAMINE,2021-07-01,3703.5,3909.25,-5.26,3.8,2021-07-02,3740.0
ALLTIME,2025-10-28,303.85,328.35,-7.46,4.83,2025-10-29,306.2
ALMONDZ,2024-07-19,28.01,26.67,5.02,3.19,2024-07-22,28.28
ALPA,2022-01-19,106.0,100.05,5.95,4.44,2022-01-20,106.75
ALPA,2023-12-12,106.0,106.0,0.0,5.93,2023-12-13,107.0
ALPA,2024-09-09,116.54,121.69,-4.23,3.63,2024-09-10,117.01
ALPHA,2024-06-06,51.44,53.46,-3.78,3.34,2024-06-07,51.95
ALPHA,2024-09-24,59.58,59.02,0.95,3.78,2024-09-25,59.58
ALPHAGEO-BE,2016-08-22,925.99,1006.9,-8.04,35.23,2016-08-23,919.82
ALPHAGEO-BE,2017-04-20,986.5,1091.45,-9.62,7.39,2017-04-21,990.72
ALPHAGEO-BE,2017-11-24,1016.41,1091.45,-6.88,5.72,2017-11-27,1016.41
AMAGI,2026-02-19,408.2,416.8,-2.06,7.03,2026-02-20,408.2
AMAGI,2026-06-17,498.75,440.75,13.16,38.8,2026-06-18,504.8
AMANTA-BE,2026-07-08,186.47,179.8,3.71,3.7,2026-07-09,186.45
AMBER,2018-05-17,1152.9,1276.1,-9.65,8.27,2018-05-18,1164.8
AMBER,2020-01-08,1186.3,1276.1,-7.04,4.53,2020-01-09,1199.9
AMBER,2020-07-31,1482.5,1639.75,-9.59,3.19,2020-08-03,1490.0
AMBER,2020-11-03,2263.95,2462.25,-8.05,3.98,2020-11-04,2238.0
AMBER,2021-02-09,2905.9,2748.55,5.72,4.13,2021-02-10,2974.1
AMBER,2021-09-13,3206.55,3553.05,-9.75,3.21,2021-09-14,3240.0
AMBER,2021-12-15,3328.35,3678.2,-9.51,4.4,2021-12-16,3339.9
AMBER,2022-03-17,3698.3,3888.05,-4.88,3.73,2022-03-21,3725.0
AMBER,2024-01-29,4390.9,4103.15,7.01,3.0,2024-01-30,4400.0
AMBER,2024-06-26,4262.75,4554.65,-6.41,3.6,2024-06-27,4275.0
AMBER,2024-09-23,4994.65,4697.25,6.33,42.38,2024-09-24,4970.0
AMBER,2024-12-23,6907.8,6542.6,5.58,9.22,2024-12-24,6829.75
AMBER,2025-07-29,7810.5,8060.4,-3.1,4.4,2025-07-30,7811.5
AMBIKCO,2021-08-02,1631.2,1653.4,-1.34,3.1,2021-08-03,1642.9
AMBIKCO,2022-02-03,2247.3,2227.7,0.88,15.28,2022-02-04,2421.1
AMBUJACEM,2005-04-13,56.74,61.1,-7.14,9.45,2005-04-15,57.84
AMBUJACEM,2006-01-04,87.75,83.85,4.65,4.19,2006-01-05,87.9
AMBUJACEM,2006-04-17,117.9,112.85,4.47,3.24,2006-04-18,119.0
AMBUJACEM,2007-01-24,137.75,148.95,-7.52,3.66,2007-01-25,139.0
AMBUJACEM,2007-09-21,146.5,148.95,-1.64,3.3,2007-09-24,148.0
AMBUJACEM,2011-03-30,150.25,164.7,-8.77,12.62,2011-03-31,151.0
AMBUJACEM,2012-06-20,175.75,180.55,-2.66,5.27,2012-06-21,171.05
AMBUJACEM,2015-01-15,240.45,237.05,1.43,3.11,2015-01-16,239.5
AMBUJACEM,2016-08-16,269.65,285.45,-5.54,3.48,2016-08-17,268.0
AMBUJACEM,2017-05-08,260.75,285.45,-8.65,8.77,2017-05-09,259.0
AMBUJACEM,2017-09-28,268.05,288.8,-7.18,3.11,2017-09-29,268.15
AMBUJACEM,2018-02-20,263.7,288.8,-8.69,3.1,2018-02-21,268.0
AMBUJACEM,2021-07-06,351.85,348.05,1.09,5.24,2021-07-07,353.8
AMBUJACEM,2022-08-18,409.6,441.5,-7.23,4.11,2022-08-19,412.0
AMBUJACEM,2024-01-03,536.1,587.75,-8.79,3.8,2024-01-04,538.35
AMBUJACEM,2024-06-03,670.8,646.5,3.76,4.5,2024-06-04,670.8
AMRUTANJAN,2010-04-05,122.5,102.45,19.57,17.46,2010-04-06,123.0
AMRUTANJAN,2014-12-03,226.9,229.3,-1.05,4.34,2014-12-04,233.5
AMRUTANJAN,2019-11-07,488.0,460.6,5.95,5.57,2019-11-08,490.0
AMRUTANJAN,2020-08-10,493.35,523.7,-5.8,3.93,2020-08-11,495.8
AMRUTANJAN,2020-12-07,517.6,523.7,-1.16,5.28,2020-12-08,521.0
AMRUTANJAN,2021-03-03,568.55,589.6,-3.57,4.59,2021-03-04,565.0
AMRUTANJAN,2021-08-09,721.35,797.6,-9.56,3.82,2021-08-10,725.5
AMRUTANJAN,2021-12-27,915.45,992.05,-7.72,3.62,2021-12-28,928.2
AMRUTANJAN,2022-04-18,935.25,992.05,-5.73,4.11,2022-04-19,942.0
ANANDRATHI,2022-03-29,148.8,160.0,-7.0,3.65,2022-03-30,151.2
ANANDRATHI,2022-07-12,163.1,174.8,-6.69,6.04,2022-07-13,168.6
ANANDRATHI,2022-10-13,170.2,174.8,-2.63,4.54,2022-10-14,177.8
ANANDRATHI,2023-01-09,188.6,185.4,1.73,3.64,2023-01-10,188.0
ANANDRATHI,2023-04-12,207.6,211.4,-1.8,5.06,2023-04-13,209.7
ANANDRATHI,2023-07-10,232.8,228.2,2.02,4.63,2023-07-11,234.7
ANANDRATHI,2023-10-09,472.5,454.9,3.87,4.69,2023-10-10,477.5
ANANDRATHI,2024-01-04,666.8,666.9,-0.01,3.25,2024-01-05,669.1
ANANDRATHI,2024-04-15,1046.6,1018.0,2.81,4.36,2024-04-16,1045.0
ANANDRATHI,2024-09-30,981.4,1048.8,-6.43,4.07,2024-10-01,981.4
ANANDRATHI,2025-01-10,1038.6,1130.5,-8.13,12.94,2025-01-13,1024.9
ANANDRATHI,2025-06-16,1052.0,1130.5,-6.94,8.22,2025-06-17,1050.0
ANANDRATHI,2025-09-30,1413.4,1532.8,-7.79,3.1,2025-10-01,1414.5
ANANDRATHI,2026-04-09,1776.8,1699.2,4.57,10.0,2026-04-10,1799.0
ANANDRATHI,2026-07-10,2146.8,2095.6,2.44,3.9,2026-07-13,2140.8
ANANTRAJ,2008-01-09,203.1,216.45,-6.17,3.71,2008-01-10,202.0
ANANTRAJ,2023-08-25,211.95,217.9,-2.73,3.16,2023-08-28,213.8
ANANTRAJ,2023-12-14,296.4,288.25,2.83,3.15,2023-12-15,308.05
ANANTRAJ,2024-04-24,364.1,360.05,1.12,4.04,2024-04-25,370.15
ANANTRAJ,2024-07-22,509.95,544.3,-6.31,6.01,2024-07-23,521.0
ANANTRAJ,2024-12-17,806.1,787.2,2.4,6.3,2024-12-18,805.0
ANDHRAPAP,2011-08-12,74.35,79.5,-6.48,3.91,2011-08-16,75.2
ANDHRAPAP,2014-09-22,76.65,79.5,-3.58,8.51,2014-09-23,76.8
ANDHRAPAP,2015-08-04,76.3,79.5,-4.03,10.16,2015-08-05,77.6
ANDHRAPAP,2018-01-09,76.7,79.5,-3.52,12.3,2018-01-10,78.0
ANDHRAPAP,2018-08-13,94.15,90.15,4.44,7.59,2018-08-14,94.2
ANDHRAPAP,2023-09-06,107.25,116.95,-8.29,19.73,2023-09-07,107.6
ANDHRAPAP,2023-12-26,121.75,129.6,-6.06,6.53,2023-12-27,124.6
ANDHRAPAP,2024-07-01,117.05,129.6,-9.68,3.14,2024-07-02,117.8
ANDHRSUGAR,2005-02-28,27.9,30.4,-8.22,4.37,2005-03-01,28.1
ANDHRSUGAR,2005-08-04,30.95,30.4,1.81,3.26,2005-08-05,31.2
ANDHRSUGAR,2006-01-09,39.45,35.55,10.97,12.0,2006-01-10,39.95
ANDHRSUGAR,2016-06-16,46.15,50.8,-9.15,15.22,2016-06-17,46.0
ANDHRSUGAR,2016-11-07,48.4,53.15,-8.94,6.98,2016-11-08,48.6
ANDHRSUGAR,2017-04-06,63.65,63.5,0.24,3.14,2017-04-07,63.25
ANDHRSUGAR,2017-10-04,87.8,84.75,3.6,3.31,2017-10-05,89.0
ANDHRSUGAR,2018-01-05,110.8,121.55,-8.84,3.04,2018-01-08,111.65
ANDHRSUGAR,2021-10-04,132.2,141.4,-6.51,5.81,2021-10-05,133.2
ANDHRSUGAR,2022-01-04,141.05,143.85,-1.95,8.24,2022-01-05,139.25
ANDHRSUGAR,2022-04-06,169.75,165.8,2.38,6.71,2022-04-07,172.0
ANDREWYU,2023-09-14,33.65,32.65,3.06,9.57,2023-09-15,34.05
ANGELONE,2020-11-09,33.4,35.3,-5.38,5.46,2020-11-10,34.0
ANGELONE,2021-04-22,36.5,38.1,-4.2,6.71,2021-04-23,36.2
ANGELONE,2021-07-16,127.2,107.0,18.88,6.41,2021-07-19,131.8
ANGELONE,2021-10-13,159.3,144.4,10.32,9.4,2021-10-14,160.9
ANGELONE,2022-01-20,148.7,163.7,-9.16,4.0,2022-01-21,149.0
ANGELONE,2022-04-21,190.9,171.9,11.05,13.55,2022-04-22,191.0
ANGELONE,2023-08-31,187.0,194.9,-4.05,5.09,2023-09-01,189.5
ANGELONE,2023-12-06,314.2,308.8,1.75,3.95,2023-12-07,316.0
ANMOL,2023-07-10,47.58,51.53,-7.67,5.82,2023-07-11,47.98
ANMOL,2023-11-13,60.35,58.45,3.25,9.83,2023-11-15,61.0
ANNAPURNA,2024-02-26,417.15,404.75,3.06,5.16,2024-02-27,422.0
ANNAPURNA,2024-08-12,387.85,417.15,-7.02,5.39,2024-08-13,394.0
ANTELOPUS,2026-01-27,599.9,585.9,2.39,129.47,2026-01-28,618.0
ANTELOPUS,2026-09-02,951.15,915.35,3.91,128.87,2026-09-03,985.0
ANTHEM,2026-06-18,798.1,864.5,-7.68,5.84,2026-06-19,798.0
ANUP,2021-05-26,369.77,395.11,-6.41,4.24,2021-05-27,372.57
ANUP,2021-09-09,507.78,500.12,1.53,3.17,2021-09-13,511.3
ANUP,2023-02-24,567.66,580.93,-2.28,4.06,2023-02-27,571.32
ANUP,2023-07-28,983.9,971.5,1.28,7.06,2023-07-31,999.77
ANUP,2023-10-30,1208.19,1100.09,9.83,32.56,2023-10-31,1252.23
ANUP,2024-03-18,1530.26,1526.26,0.26,23.57,2024-03-19,1561.95
ANUP,2024-08-27,2207.63,2027.64,8.88,8.41,2024-08-28,2185.22
ANUP,2024-11-25,3655.56,3579.91,2.11,3.84,2024-11-26,3692.27
ANUP,2025-03-27,3523.58,3717.46,-5.22,3.23,2025-03-28,3527.95
ANURAS,2021-07-09,806.36,777.23,3.75,4.51,2021-07-12,816.83
ANURAS,2021-10-14,807.75,823.38,-1.9,3.46,2021-10-18,813.41
ANURAS,2022-02-02,1045.01,1055.14,-0.96,8.52,2022-02-03,1054.65
ANURAS,2023-04-17,1054.6,1055.14,-0.05,3.7,2023-04-18,1050.36
ANURAS,2025-06-11,1101.18,1217.16,-9.53,3.13,2025-06-12,1092.89
ANURAS,2025-11-19,1117.9,1217.16,-8.16,3.96,2025-11-20,1113.9
ANURAS,2026-03-09,1254.4,1368.2,-8.32,3.48,2026-03-10,1264.0
ANURAS,2026-07-14,1262.5,1376.0,-8.25,4.43,2026-07-15,1269.1
