Symbol,LeftRim_Date,LeftRim_Level,Trough_Date,Trough_Close,Depth_%,Base_Complete_Date,Breakout_Close_Date,Breakout_Close,Entry_Date,Entry_Price_NextOpen,Vol_RightHalf_vs_Left,Pattern_Score
OPTIEMUS,09-Dec-2022,361.03,03-May-2023,162.18,55.08,30-Aug-2023,04-Sep-2023,368.95,05-Sep-2023,371.9,1.12,0.33
IDBI,01-Feb-2020,37.25,25-Mar-2020,17.8,52.21,06-Jul-2020,06-Jul-2020,53.55,07-Jul-2020,56.2,0.89,0.33
PERSISTENT,05-Apr-2022,2457.85,15-Jul-2022,1570.9,36.09,23-Feb-2023,23-Feb-2023,2485.5,24-Feb-2023,2490.2,1.17,0.33
JBCHEPHARM,20-Oct-2015,153.55,24-Jun-2016,117.9,23.22,17-Oct-2016,17-Oct-2016,191.0,18-Oct-2016,191.7,1.41,0.33
IFCI,05-Aug-2008,51.65,09-Mar-2009,15.9,69.22,20-Jul-2009,27-Jul-2009,52.8,28-Jul-2009,52.85,1.63,0.33
IRB,21-Jan-2020,5.85,24-Mar-2020,2.38,59.32,07-Jul-2020,08-Jul-2020,5.88,09-Jul-2020,5.92,0.78,0.33
SANGHVIMOV,20-May-2025,350.05,28-Jul-2025,255.8,26.92,10-Oct-2025,10-Oct-2025,386.6,13-Oct-2025,384.0,1.32,0.32
KOKUYOCMLN,13-Dec-2022,91.1,28-Mar-2023,68.1,25.25,31-May-2023,31-May-2023,107.8,01-Jun-2023,108.7,0.89,0.32
SWANCORP,07-Oct-2015,74.09,16-May-2016,57.53,22.35,03-Oct-2016,04-Oct-2016,87.48,05-Oct-2016,92.66,1.16,0.32
GODAVARIB,07-Feb-2025,248.29,28-Mar-2025,147.36,40.65,23-Jul-2025,23-Jul-2025,343.8,24-Jul-2025,344.8,0.5,0.32
GOCLCORP,19-Dec-2022,406.8,28-Mar-2023,281.8,30.73,25-Aug-2023,25-Aug-2023,423.55,28-Aug-2023,427.0,0.72,0.32
PERSISTENT,05-Apr-2022,2457.85,15-Jul-2022,1570.9,36.09,09-Feb-2023,16-Feb-2023,2469.9,17-Feb-2023,2453.0,1.23,0.32
SURYODAY,14-Dec-2022,127.1,27-Mar-2023,91.55,27.97,05-Jun-2023,05-Jun-2023,156.65,06-Jun-2023,157.9,1.65,0.32
JKPAPER,05-Apr-2023,386.1,10-Jul-2023,307.15,20.45,18-Sep-2023,18-Sep-2023,391.7,20-Sep-2023,391.65,1.94,0.32
MCLEODRUSS,16-Sep-2005,89.25,20-Oct-2005,54.85,38.54,22-Feb-2006,22-Feb-2006,134.05,23-Feb-2006,135.4,0.66,0.32
HCC,05-Apr-2022,15.45,20-Jun-2022,8.59,44.4,02-Dec-2022,05-Dec-2022,15.53,06-Dec-2022,15.53,0.97,0.32
KARURVYSYA,12-Nov-2021,49.75,16-May-2022,35.1,29.45,10-Oct-2022,10-Oct-2022,69.6,11-Oct-2022,69.6,1.44,0.32
APOLLO,20-Jan-2025,151.16,18-Feb-2025,105.96,29.9,24-Jun-2025,24-Jun-2025,204.0,25-Jun-2025,205.73,0.93,0.32
MAHSEAMLES,25-Oct-2022,418.65,23-Dec-2022,286.5,31.57,19-Apr-2023,24-Apr-2023,425.6,25-Apr-2023,426.9,0.91,0.32
BIOCON,08-Sep-2008,34.65,28-Nov-2008,14.75,57.43,10-Aug-2009,10-Aug-2009,37.3,11-Aug-2009,37.45,2.46,0.32
AMDIND,08-Apr-2022,63.4,16-May-2022,39.15,38.25,09-Sep-2022,09-Sep-2022,96.15,12-Sep-2022,96.5,0.91,0.32
GRMOVER,31-Jan-2024,67.85,13-Mar-2024,38.75,42.89,09-Jul-2024,09-Jul-2024,71.46,10-Jul-2024,71.33,1.26,0.32
CENTURYPLY,14-Jun-2017,308.35,06-Sep-2017,239.1,22.46,06-Nov-2017,27-Nov-2017,315.55,28-Nov-2017,322.0,1.13,0.32
SECURKLOUD,29-Jan-2021,117.0,31-Mar-2021,76.95,34.23,27-Sep-2021,27-Sep-2021,184.2,28-Sep-2021,186.9,1.2,0.32
SOUTHBANK,10-Dec-2021,8.75,20-Jun-2022,6.8,22.29,16-Nov-2022,16-Nov-2022,13.25,17-Nov-2022,13.25,1.78,0.32
AARTIDRUGS,31-Dec-2015,148.8,24-Jun-2016,111.1,25.34,02-Nov-2016,02-Nov-2016,163.7,03-Nov-2016,163.5,2.01,0.32
HCL-INSYS,25-Apr-2013,39.5,18-Dec-2013,19.3,51.14,31-Mar-2014,02-Apr-2014,41.15,03-Apr-2014,41.8,14.61,0.32
RKFORGE,17-Jan-2020,81.8,01-Apr-2020,27.8,66.01,03-Dec-2020,03-Dec-2020,94.45,04-Dec-2020,95.2,3.78,0.32
DHANBANK,11-Jan-2022,12.29,20-Jun-2022,8.93,27.34,04-Jan-2023,04-Jan-2023,17.12,05-Jan-2023,17.33,1.14,0.32
ASTEC,04-Jan-2021,1298.95,31-Mar-2021,996.2,23.31,11-Jun-2021,11-Jun-2021,1378.0,14-Jun-2021,1387.1,0.99,0.32
SIRCA,15-Dec-2022,376.44,25-Apr-2023,285.81,24.08,09-Aug-2023,09-Aug-2023,388.72,10-Aug-2023,390.45,1.67,0.32
FDC,27-May-2019,203.6,01-Aug-2019,154.9,23.92,03-Dec-2019,06-Dec-2019,206.25,09-Dec-2019,207.0,0.93,0.32
OIL,29-May-2013,201.7,29-Aug-2013,138.8,31.18,19-May-2014,21-May-2014,202.25,22-May-2014,205.35,0.91,0.32
HINDPETRO,07-Jul-2023,169.55,26-Oct-2023,130.15,23.24,18-Dec-2023,18-Dec-2023,214.9,19-Dec-2023,216.5,2.03,0.32
EXCELINDUS,07-Oct-2021,1101.75,29-Nov-2021,837.7,23.97,08-Mar-2022,08-Mar-2022,1612.65,09-Mar-2022,1610.0,0.63,0.32
TI,28-Jul-2011,47.9,26-Sep-2011,26.21,45.28,12-Mar-2012,12-Mar-2012,53.84,13-Mar-2012,54.55,1.31,0.32
SATIN,20-Feb-2017,428.52,09-Jun-2017,236.65,44.78,16-Jan-2018,16-Jan-2018,458.59,17-Jan-2018,460.84,0.79,0.32
YATRA,02-Sep-2024,149.82,12-Mar-2025,65.98,55.96,13-Aug-2025,20-Aug-2025,154.03,21-Aug-2025,154.8,1.39,0.32
MAPMYINDIA,12-Sep-2022,1417.46,31-Mar-2023,986.87,30.38,17-Aug-2023,17-Aug-2023,1649.08,18-Aug-2023,1648.83,1.58,0.32
COFORGE,07-Aug-2008,24.5,09-Mar-2009,8.5,65.31,14-Aug-2009,14-Aug-2009,25.5,17-Aug-2009,25.0,1.4,0.32
ARVIND,05-Dec-2022,101.85,24-Feb-2023,79.85,21.6,15-May-2023,15-May-2023,108.45,16-May-2023,108.8,1.34,0.32
FDC,11-Nov-2022,314.45,21-Mar-2023,249.4,20.69,15-Jun-2023,23-Jun-2023,314.55,26-Jun-2023,315.15,1.85,0.32
MTNL,16-Dec-2022,29.25,28-Mar-2023,17.1,41.54,20-Nov-2023,01-Dec-2023,30.7,04-Dec-2023,31.7,1.05,0.32
XCHANGING,13-Sep-2022,85.66,28-Mar-2023,50.51,41.03,30-Jun-2023,04-Jul-2023,86.78,05-Jul-2023,86.87,1.2,0.32
TEMBO,11-Apr-2022,202.96,18-Oct-2022,83.41,58.9,28-Mar-2023,25-Apr-2023,206.19,26-Apr-2023,206.93,3.41,0.31
APOLLOTYRE,05-Oct-2016,229.45,15-Feb-2017,174.2,24.08,18-Apr-2017,19-Apr-2017,230.55,20-Apr-2017,231.45,1.39,0.31
MAZDOCK,11-Jul-2024,2872.2,13-Nov-2024,1945.4,32.27,19-Jun-2025,19-Jun-2025,3223.5,20-Jun-2025,3227.0,0.93,0.31
PRESTIGE,02-Dec-2022,507.8,14-Mar-2023,394.35,22.34,02-May-2023,15-May-2023,508.85,16-May-2023,514.2,1.95,0.31
SUVEN,04-Dec-2012,30.8,04-Mar-2013,20.05,34.9,29-Oct-2013,29-Oct-2013,50.0,30-Oct-2013,49.8,0.85,0.31
ASHIANA,07-Nov-2022,174.61,23-Dec-2022,131.67,24.59,27-Apr-2023,27-Apr-2023,179.33,28-Apr-2023,179.73,0.79,0.31
NMDC,04-Aug-2008,46.29,02-Dec-2008,14.37,68.96,16-Jul-2009,17-Jul-2009,49.88,20-Jul-2009,51.34,1.82,0.31
TECHM,05-Nov-2008,55.7,23-Jan-2009,23.9,57.09,12-May-2009,12-May-2009,60.2,13-May-2009,61.8,1.88,0.31
SWANCORP,25-Jan-2017,195.56,10-Aug-2017,114.85,41.27,18-Dec-2017,09-Jan-2018,202.44,10-Jan-2018,206.07,0.57,0.31
DIGISPICE,31-Jan-2024,41.3,27-Mar-2024,23.4,43.34,12-Jul-2024,12-Jul-2024,42.88,15-Jul-2024,42.9,0.68,0.31
CONTROLPR,03-Jan-2025,736.05,03-Mar-2025,581.42,21.01,12-Jun-2025,13-Jun-2025,743.92,16-Jun-2025,743.92,1.78,0.31
VEDL,08-Mar-2005,10.5,13-Jun-2005,3.2,69.52,16-Sep-2005,19-Sep-2005,14.7,20-Sep-2005,14.0,0.62,0.31
TFCILTD,13-Feb-2006,3.5,13-Jun-2006,1.8,48.57,06-Feb-2007,06-Feb-2007,4.55,07-Feb-2007,4.7,0.57,0.31
CHEMCON,10-Jan-2022,384.67,31-Mar-2022,263.99,31.37,08-Sep-2022,08-Sep-2022,421.95,09-Sep-2022,422.35,0.91,0.31
CHAMBLFERT,11-Jun-2009,71.75,03-Nov-2009,46.55,35.12,21-Jan-2010,08-Feb-2010,71.95,09-Feb-2010,72.25,0.56,0.31
SURYAROSNI,27-Oct-2016,60.0,26-Dec-2016,42.0,30.0,02-Jun-2017,02-Jun-2017,71.55,05-Jun-2017,72.0,0.87,0.31
RALLIS,16-Oct-2024,368.05,07-Apr-2025,202.06,45.1,14-Jul-2025,29-Jul-2025,380.2,30-Jul-2025,382.5,1.0,0.31
SKIPPER,07-Nov-2025,509.65,09-Mar-2026,330.4,35.17,06-May-2026,27-May-2026,516.8,29-May-2026,520.95,1.63,0.31
APARINDS,25-Jan-2022,822.75,11-May-2022,590.55,28.22,30-Jun-2022,30-Jun-2022,926.0,01-Jul-2022,928.0,1.91,0.31
HCC,12-Sep-2008,39.02,09-Mar-2009,11.91,69.48,16-Jun-2009,16-Jun-2009,43.48,17-Jun-2009,43.22,1.97,0.31
ANDHRAPAP,06-Sep-2010,47.05,10-Feb-2011,25.85,45.06,10-May-2011,10-May-2011,73.05,11-May-2011,73.1,2.05,0.31
SDBL,24-May-2024,141.3,25-Oct-2024,96.95,31.39,26-May-2025,26-May-2025,153.8,27-May-2025,154.9,1.16,0.31
PFIZER,04-May-2020,5001.3,30-Jun-2020,3963.8,20.74,29-Sep-2020,08-Oct-2020,5003.2,09-Oct-2020,5008.8,0.77,0.31
OBEROIRLTY,01-Jul-2013,216.2,06-Sep-2013,156.45,27.64,18-Dec-2013,18-Dec-2013,220.05,19-Dec-2013,222.5,1.51,0.31
SUVEN,29-Jan-2018,221.05,20-Mar-2018,154.2,30.24,31-Aug-2018,31-Aug-2018,257.6,03-Sep-2018,257.95,1.35,0.31
TIMETECHNO,05-Sep-2022,61.9,27-Mar-2023,34.95,43.54,26-Jun-2023,05-Jul-2023,63.15,06-Jul-2023,62.95,1.92,0.31
SUDARSCHEM,05-Aug-2022,486.7,15-Feb-2023,360.1,26.01,06-Jul-2023,06-Jul-2023,493.05,07-Jul-2023,493.95,1.37,0.31
KSCL,10-Sep-2024,1175.55,25-Oct-2024,819.8,30.26,09-Apr-2025,09-Apr-2025,1371.75,11-Apr-2025,1384.6,0.66,0.31
GOKULAGRO,01-Dec-2025,217.01,23-Jan-2026,152.82,29.58,06-May-2026,06-May-2026,236.2,07-May-2026,235.0,1.07,0.31
NELCAST,16-Jan-2023,128.15,28-Mar-2023,86.95,32.15,15-Sep-2023,15-Sep-2023,129.8,18-Sep-2023,129.7,0.72,0.31
AMBER,20-Feb-2020,1639.75,13-Apr-2020,1004.65,38.73,09-Jul-2020,03-Aug-2020,1722.2,04-Aug-2020,1744.9,0.67,0.31
HCL-INSYS,25-Apr-2013,39.5,18-Dec-2013,19.3,51.14,07-Apr-2014,07-Apr-2014,44.8,09-Apr-2014,44.95,17.31,0.31
LALPATHLAB,02-Nov-2022,1319.1,21-Mar-2023,889.9,32.54,12-Oct-2023,06-Nov-2023,1323.4,07-Nov-2023,1325.5,0.88,0.31
CHEMCON-BE,10-Jan-2022,376.1,31-Mar-2022,258.11,31.37,08-Sep-2022,08-Sep-2022,408.43,09-Sep-2022,408.82,0.91,0.31
UNIONBANK,10-Mar-2005,123.27,29-Apr-2005,90.19,26.84,26-Jul-2005,29-Jul-2005,126.8,01-Aug-2005,124.43,0.46,0.31
CENTRALBK,20-Jun-2008,62.95,09-Mar-2009,25.56,59.4,02-Jul-2009,02-Jul-2009,81.74,03-Jul-2009,73.49,3.02,0.31
SIGNPOST,27-Jun-2024,286.83,09-Sep-2024,215.1,25.01,18-Dec-2024,18-Dec-2024,343.26,19-Dec-2024,343.31,1.26,0.31
WSTCSTPAPR,05-Sep-2025,507.25,09-Mar-2026,381.3,24.83,01-Jun-2026,01-Jun-2026,511.95,02-Jun-2026,511.9,2.35,0.3
SHARDACROP,15-Jul-2015,308.08,29-Feb-2016,181.66,41.03,21-Jun-2016,21-Jun-2016,349.61,22-Jun-2016,345.05,0.66,0.3
AMRUTANJAN,30-Jun-2023,738.25,06-Feb-2024,572.85,22.4,20-Jun-2024,20-Jun-2024,758.8,21-Jun-2024,758.2,1.42,0.3
GLAXO,03-Mar-2014,1526.53,07-May-2014,1188.23,22.16,22-Dec-2014,23-Dec-2014,1537.53,24-Dec-2014,1555.0,0.22,0.3
DHAMPURSUG,20-Aug-2008,65.85,28-Nov-2008,19.9,69.78,30-Jul-2009,30-Jul-2009,73.55,31-Jul-2009,74.1,2.02,0.3
IDBI,17-Apr-2012,109.0,29-Aug-2012,83.7,23.21,03-Jan-2013,03-Jan-2013,114.8,04-Jan-2013,114.8,1.02,0.3
KELLTONTEC,11-Jun-2021,17.52,23-Aug-2021,8.07,53.94,31-Jan-2022,31-Jan-2022,20.59,01-Feb-2022,20.76,0.42,0.3
BHARATFORG,16-May-2007,174.05,23-Aug-2007,128.95,25.91,29-Oct-2007,29-Oct-2007,175.8,30-Oct-2007,177.0,1.13,0.3
YESBANK,01-Oct-2008,24.72,09-Mar-2009,8.32,66.34,01-Jul-2009,01-Jul-2009,28.72,02-Jul-2009,28.8,4.91,0.3
TBZ,02-Nov-2016,70.38,26-Dec-2016,48.79,30.68,26-Apr-2017,26-Apr-2017,81.91,27-Apr-2017,82.5,0.9,0.3
IDEA,20-Jan-2025,9.94,14-Aug-2025,6.15,38.13,18-Dec-2025,18-Dec-2025,11.3,19-Dec-2025,11.42,1.92,0.3
NUCLEUS,09-Dec-2024,1149.0,07-Apr-2025,772.1,32.8,03-Jun-2025,03-Jun-2025,1236.0,04-Jun-2025,1235.9,1.8,0.3
HLVLTD,01-Jul-2013,18.85,20-Sep-2013,14.5,23.08,06-Jun-2014,06-Jun-2014,27.95,09-Jun-2014,28.4,2.63,0.3
GPIL,26-Sep-2008,7.05,18-Feb-2009,2.2,68.79,09-Oct-2009,09-Oct-2009,8.4,12-Oct-2009,8.45,2.53,0.3
RPGLIFE,03-Dec-2015,340.8,26-Feb-2016,207.65,39.07,22-Aug-2016,22-Aug-2016,435.55,23-Aug-2016,438.85,1.08,0.3
PCBL,05-Dec-2022,139.8,28-Mar-2023,110.15,21.21,30-May-2023,07-Jun-2023,141.35,08-Jun-2023,141.3,1.01,0.3
NAVA,22-May-2008,73.6,03-Dec-2008,24.85,66.24,04-Jun-2009,04-Jun-2009,75.0,05-Jun-2009,76.2,1.2,0.3
LTF,01-Jul-2024,187.1,13-Jan-2025,128.82,31.15,20-Jun-2025,20-Jun-2025,190.05,23-Jun-2025,188.53,0.7,0.3
SCI,24-Aug-2020,37.36,04-Nov-2020,28.92,22.59,05-Jan-2021,05-Jan-2021,51.86,06-Jan-2021,52.11,2.16,0.3
GOCOLORS,01-Dec-2021,1302.05,14-Mar-2022,869.95,33.19,30-Sep-2022,30-Sep-2022,1318.15,03-Oct-2022,1329.0,0.36,0.3
PFIZER,08-Jan-2025,5381.85,07-Apr-2025,3913.75,27.28,03-Jun-2025,03-Jun-2025,5693.5,04-Jun-2025,5693.0,0.9,0.3
MUNJALAU,15-Jan-2024,113.85,13-Mar-2024,74.9,34.21,16-Sep-2024,16-Sep-2024,130.05,17-Sep-2024,131.0,0.54,0.3
BRITANNIA,08-Sep-2010,241.37,28-Feb-2011,168.17,30.33,21-Jun-2011,01-Jul-2011,243.8,04-Jul-2011,245.95,0.96,0.3
HFCL,12-Aug-2005,27.9,17-Jan-2006,18.15,34.95,28-Apr-2006,28-Apr-2006,32.05,02-May-2006,33.85,0.9,0.3
APTECHT-BE,08-Jan-2016,51.48,29-Feb-2016,36.47,29.16,20-Jun-2016,20-Jun-2016,53.12,21-Jun-2016,53.21,0.79,0.3
IFCI,09-Jan-2020,6.8,19-Mar-2020,3.45,49.26,30-Jun-2020,30-Jun-2020,7.5,01-Jul-2020,7.5,1.67,0.3
JSL,07-Feb-2022,217.7,20-Jun-2022,97.6,55.17,03-Jan-2023,03-Jan-2023,248.7,04-Jan-2023,246.0,0.97,0.3
IDEA,03-Apr-2012,60.6,09-Aug-2012,43.65,27.97,29-Nov-2012,26-Dec-2012,61.65,27-Dec-2012,62.65,0.76,0.3
HBLENGINE,07-Jul-2014,23.05,18-Aug-2014,15.65,32.1,12-Dec-2014,12-Dec-2014,29.8,15-Dec-2014,30.0,0.9,0.3
UJJIVANSFB,03-Sep-2024,44.62,03-Mar-2025,31.38,29.67,27-May-2025,27-May-2025,45.09,28-May-2025,45.08,1.45,0.3
MRF,23-Oct-2015,42631.1,24-May-2016,31164.45,26.9,21-Oct-2016,21-Oct-2016,50438.25,24-Oct-2016,50603.0,1.69,0.3
CENTURYPLY,19-Dec-2023,821.8,27-Mar-2024,626.1,23.81,26-Aug-2024,17-Sep-2024,885.05,18-Sep-2024,885.0,0.81,0.3
UNITECH,21-Feb-2012,35.5,31-Aug-2012,18.4,48.17,05-Dec-2012,06-Dec-2012,35.95,07-Dec-2012,36.2,1.6,0.3
BGRENERGY-BE,17-Feb-2020,44.2,25-Mar-2020,19.65,55.54,09-Jul-2020,09-Jul-2020,52.35,10-Jul-2020,52.75,0.99,0.3
FDC,07-Dec-2020,365.35,19-Mar-2021,272.25,25.48,21-May-2021,14-Jun-2021,381.3,15-Jun-2021,381.3,1.59,0.29
RCOM-BE,05-Jan-2021,2.2,20-Apr-2021,1.55,29.55,22-Jun-2021,22-Jun-2021,4.65,23-Jun-2021,4.85,1.18,0.29
UCOBANK,04-Sep-2008,42.35,12-Mar-2009,22.3,47.34,06-Aug-2009,06-Aug-2009,45.55,07-Aug-2009,45.0,1.49,0.29
HDFCLIFE,04-Sep-2024,758.8,15-Jan-2025,594.2,21.69,07-May-2025,21-May-2025,759.7,22-May-2025,759.7,0.96,0.29
DHANBANK,08-Sep-2008,76.37,28-Nov-2008,31.85,58.3,31-Jul-2009,31-Jul-2009,101.08,03-Aug-2009,101.08,0.99,0.29
CHOLAHLDNG,20-Mar-2020,420.8,21-May-2020,228.35,45.73,11-Sep-2020,14-Sep-2020,420.85,15-Sep-2020,432.7,0.47,0.29
5PAISA,12-Jan-2021,377.3,23-Feb-2021,243.25,35.53,21-Jun-2021,21-Jun-2021,415.8,22-Jun-2021,422.6,1.63,0.29
SARLAPOLY,31-Jul-2024,113.54,22-Oct-2024,82.43,27.4,30-Dec-2024,30-Dec-2024,114.88,31-Dec-2024,110.15,1.44,0.29
JMFINANCIL,25-Jan-2024,113.4,26-Mar-2024,71.95,36.55,18-Sep-2024,18-Sep-2024,125.43,19-Sep-2024,126.05,0.76,0.29
JMFINANCIL,02-Apr-2012,16.15,23-May-2012,11.65,27.86,18-Sep-2012,25-Sep-2012,16.4,26-Sep-2012,16.5,7.94,0.29
CAPLIPOINT,19-Feb-2024,1597.7,04-Jun-2024,1240.4,22.36,29-Jul-2024,02-Aug-2024,1639.35,05-Aug-2024,1639.3,1.34,0.29
AUBANK,13-Jul-2017,345.55,23-Aug-2017,262.6,24.01,23-Nov-2017,30-Nov-2017,349.0,01-Dec-2017,349.85,0.39,0.29
NATHBIOGEN,07-Aug-2020,379.71,24-Sep-2020,239.74,36.86,09-Jun-2021,09-Jun-2021,391.37,10-Jun-2021,395.13,1.43,0.29
JISLJALEQS,20-May-2008,127.85,08-Dec-2008,48.93,61.73,01-Jun-2009,02-Jun-2009,134.28,03-Jun-2009,128.2,0.94,0.29
AUROPHARMA,06-Nov-2017,795.9,04-Jun-2018,533.35,32.99,01-Oct-2018,09-Nov-2018,815.3,12-Nov-2018,819.0,1.49,0.29
EMBDL,12-Sep-2008,208.1,09-Mar-2009,68.94,66.87,23-Sep-2009,23-Sep-2009,215.07,24-Sep-2009,213.06,1.16,0.29
INFY,07-Mar-2013,375.55,26-Apr-2013,276.5,26.37,13-Aug-2013,13-Aug-2013,385.45,14-Aug-2013,383.75,0.74,0.29
KKCL,01-Nov-2006,52.85,28-Mar-2007,35.0,33.77,26-Oct-2007,26-Oct-2007,76.6,29-Oct-2007,78.75,0.4,0.29
IRB,21-Jan-2020,5.85,24-Mar-2020,2.38,59.32,10-Jul-2020,10-Jul-2020,6.1,13-Jul-2020,6.32,0.82,0.29
UPL,05-Jan-2010,117.0,20-Apr-2010,92.35,21.07,17-Jun-2010,17-Jun-2010,121.2,18-Jun-2010,122.45,2.24,0.29
KKCL,01-Feb-2025,572.45,06-May-2025,430.75,24.75,02-Jul-2025,03-Jul-2025,577.5,04-Jul-2025,579.2,1.42,0.29
DATAMATICS,25-Apr-2017,130.05,27-Sep-2017,94.8,27.1,10-Jan-2018,10-Jan-2018,140.55,11-Jan-2018,140.85,1.82,0.29
ADANIPORTS,12-Sep-2024,1472.6,03-Mar-2025,1053.05,28.49,27-May-2025,10-Jun-2025,1473.8,11-Jun-2025,1473.8,1.0,0.29
MTEDUCARE-BE,24-Apr-2012,111.9,16-Aug-2012,83.2,25.65,12-Oct-2012,23-Nov-2012,125.3,26-Nov-2012,126.6,8.25,0.29
MMFL,18-Jul-2025,375.85,10-Nov-2025,298.1,20.69,31-Dec-2025,02-Jan-2026,394.45,05-Jan-2026,405.0,1.52,0.29
LUMAXTECH,02-Jan-2025,672.9,07-Apr-2025,475.0,29.41,08-Jul-2025,08-Jul-2025,1114.7,09-Jul-2025,1129.4,1.52,0.28
CHENNPETRO,07-Apr-2005,240.35,12-Jul-2005,180.1,25.07,01-Sep-2005,16-Sep-2005,253.1,19-Sep-2005,255.0,1.48,0.28
TEXRAIL,19-Dec-2016,104.9,14-Aug-2017,77.8,25.83,06-Dec-2017,08-Dec-2017,106.25,11-Dec-2017,107.05,2.62,0.28
RELIANCE,30-Sep-2024,1476.6,04-Mar-2025,1161.9,21.31,20-Jun-2025,26-Jun-2025,1495.3,27-Jun-2025,1499.4,0.94,0.28
TFCILTD,11-Jan-2023,18.8,27-Mar-2023,13.5,28.19,31-Oct-2023,31-Oct-2023,20.55,01-Nov-2023,20.6,0.71,0.28
CENTUM,05-Sep-2025,2965.7,09-Jan-2026,2092.6,29.44,06-Mar-2026,20-Mar-2026,2987.8,23-Mar-2026,2935.0,2.0,0.28
BASF,30-Jun-2017,1783.2,11-Aug-2017,1393.3,21.87,09-Nov-2017,14-Nov-2017,1836.45,15-Nov-2017,1842.85,0.78,0.28
LGBBROSLTD,14-Jul-2023,1225.35,29-Aug-2023,980.25,20.0,18-Dec-2023,18-Dec-2023,1329.25,19-Dec-2023,1335.9,0.99,0.28
MANYAVAR,19-Dec-2023,1323.79,20-Mar-2024,873.92,33.98,13-Sep-2024,23-Sep-2024,1341.69,24-Sep-2024,1341.69,0.86,0.28
BHARTIARTL,04-Jul-2012,320.9,29-Aug-2012,237.85,25.88,10-Dec-2012,03-Jan-2013,321.95,04-Jan-2013,321.1,1.3,0.28
IOLCP,19-Dec-2024,86.01,09-Apr-2025,58.56,31.91,09-Jun-2025,09-Jun-2025,87.75,10-Jun-2025,88.14,0.9,0.28
TATASTEEL,23-Jan-2003,5.77,24-Apr-2003,3.81,33.97,05-Jun-2003,06-Jun-2003,5.81,09-Jun-2003,5.33,0.71,0.28
ACC,10-Mar-2010,1013.5,14-Jul-2010,805.45,20.53,04-Nov-2010,04-Nov-2010,1088.4,05-Nov-2010,1095.0,0.94,0.28
GLOBUSSPR,03-Aug-2022,1067.55,15-Nov-2022,737.05,30.96,30-Jun-2023,30-Jun-2023,1259.9,03-Jul-2023,1260.0,0.98,0.28
LUMAXTECH,08-Aug-2023,441.8,26-Oct-2023,344.15,22.1,26-Mar-2024,26-Mar-2024,466.25,27-Mar-2024,469.0,1.1,0.28
JSWSTEEL,03-Jul-2019,277.4,28-Aug-2019,205.75,25.83,18-Dec-2019,09-Jan-2020,278.1,10-Jan-2020,278.0,1.34,0.28
UNIONBANK,10-Mar-2005,123.27,29-Apr-2005,90.19,26.84,11-Aug-2005,11-Aug-2005,124.24,12-Aug-2005,126.13,0.44,0.28
FEDERALBNK,08-Sep-2008,22.85,03-Mar-2009,11.8,48.36,28-May-2009,28-May-2009,24.95,29-May-2009,25.2,1.65,0.28
PNB,08-Apr-2022,36.69,20-Jun-2022,27.65,24.64,06-Sep-2022,08-Sep-2022,37.27,09-Sep-2022,37.42,0.73,0.28
STOVEKRAFT,17-Oct-2023,568.69,27-Mar-2024,408.24,28.21,11-Jul-2024,11-Jul-2024,615.51,12-Jul-2024,618.58,1.15,0.28
GABRIEL,10-Jan-2022,149.8,12-May-2022,106.2,29.11,19-Aug-2022,26-Aug-2022,153.5,29-Aug-2022,150.0,1.16,0.28
IOB,10-Dec-2021,22.85,20-Jun-2022,15.35,32.82,09-Nov-2022,21-Nov-2022,23.45,22-Nov-2022,23.7,0.73,0.28
JINDALSAW,12-Nov-2008,30.0,09-Mar-2009,11.75,60.83,19-May-2009,19-May-2009,30.15,20-May-2009,30.2,5.47,0.28
RTNPOWER,26-Jul-2017,7.1,07-Nov-2017,5.35,24.65,28-Dec-2017,28-Dec-2017,8.05,29-Dec-2017,8.1,4.34,0.28
BOMDYEING,20-Jan-2025,174.68,03-Mar-2025,123.43,29.34,03-Jul-2025,23-Jul-2025,188.19,24-Jul-2025,188.2,1.16,0.27
JKIL,15-Jul-2021,224.85,29-Oct-2021,150.75,32.96,21-Jun-2022,21-Jun-2022,279.5,22-Jun-2022,280.3,0.83,0.27
HDFCBANK,02-Sep-2008,67.0,09-Mar-2009,39.9,40.45,03-Jun-2009,03-Jun-2009,68.5,04-Jun-2009,68.0,1.04,0.27
LALPATHLAB,19-Sep-2025,1736.8,23-Mar-2026,1307.6,24.71,07-Jul-2026,14-Jul-2026,1744.6,15-Jul-2026,1746.7,1.27,0.27
JKLAKSHMI,22-Jan-2007,90.65,05-Apr-2007,49.12,45.81,20-Sep-2007,27-Sep-2007,92.75,28-Sep-2007,92.75,0.98,0.27
HINDCOPPER,27-Jan-2023,123.45,28-Mar-2023,94.65,23.33,24-Jul-2023,25-Jul-2023,124.55,26-Jul-2023,125.45,1.15,0.27
CARERATING,29-Nov-2024,1517.8,17-Mar-2025,1075.15,29.16,16-May-2025,16-May-2025,1521.0,19-May-2025,1527.5,1.2,0.27
TTKPRESTIG,04-Jan-2022,1031.6,08-Mar-2022,762.4,26.1,07-Sep-2022,12-Sep-2022,1036.85,13-Sep-2022,1040.9,0.91,0.27
M&MFIN,10-Feb-2026,392.8,11-Jun-2026,275.7,29.81,03-Aug-2026,03-Aug-2026,406.0,04-Aug-2026,399.65,1.62,0.27
