,nav
2023-12-20,6.590384756986146
2023-12-21,6.779796810987364
2023-12-22,6.7873081062457485
2023-12-26,6.8076287576947205
2023-12-27,6.80627111395419
2023-12-28,6.759847698875118
2023-12-29,6.824239516358794
2024-01-01,6.718387309256368
2024-01-02,6.68328809312686
2024-01-03,6.704450833732022
2024-01-04,6.817974853087571
2024-01-05,6.797932231074965
2024-01-08,6.791657066691936
2024-01-09,6.804727450518824
2024-01-10,6.7806754040084
2024-01-11,6.90946853998167
2024-01-12,6.959048289237623
2024-01-15,7.107484504921959
2024-01-16,7.064294932225949
2024-01-17,6.980696081197597
2024-01-18,6.944246222068761
2024-01-19,7.123931246220693
2024-01-20,7.112067490145519
2024-01-23,6.856003879410733
2024-01-24,7.0761746899953035
2024-01-25,7.140841036544744
2024-01-29,7.335161110182541
2024-01-30,7.3027586795752
2024-01-31,7.378074653653956
2024-02-01,7.308110746225257
2024-02-02,7.321870203007744
2024-02-05,7.358350065313165
2024-02-06,7.408133336116961
2024-02-07,7.387534155178679
2024-02-08,7.439685676721023
2024-02-09,7.2502211171607795
2024-02-12,6.821193193829397
2024-02-13,6.811846704269815
2024-02-14,6.875216913590727
2024-02-15,6.935904338871878
2024-02-16,6.938586622858695
2024-02-19,6.967874723736376
2024-02-20,6.949236750440953
2024-02-21,6.880654989346997
2024-02-22,6.912708883052993
2024-02-23,6.936239374343758
2024-02-26,6.924356116203803
2024-02-27,6.865874424454689
2024-02-28,6.7780901302925445
2024-02-29,6.849367176749839
2024-03-01,6.921845850429414
2024-03-02,6.942581045768221
2024-03-04,6.938406603799177
2024-03-05,6.912895902853714
2024-03-06,6.903068862415808
2024-03-07,6.934779219749891
2024-03-11,6.929740186242219
2024-03-12,6.853482112418653
2024-03-13,6.603484143883733
2024-03-14,6.65459755551619
2024-03-15,6.599922266769994
2024-03-18,6.564439031597148
2024-03-19,6.565793598381446
2024-03-20,6.567148444679524
2024-03-21,6.56850357054906
2024-03-22,6.560697613859867
2024-03-26,6.645390580727734
2024-03-27,6.712287663456369
2024-03-28,6.7081142215932115
2024-04-01,6.831177750944382
2024-04-02,6.880085929097743
