label,exit_strategy,exit_params,vol_multiplier,ath_lookback,vol_avg_period,total_trades,winners,losers,win_rate,avg_return_pct,avg_winner_pct,avg_loser_pct,max_return_pct,max_loss_pct,profit_factor,expectancy,total_pnl,final_capital,total_return_pct,avg_hold_days,median_return_pct,exit_breakdown
EMA_10_30_V1.0_ATH7_VA20,ema_cross,EMA=10/30,1.0,7,20,56,29,27,51.8,13.95,35.19,-8.87,197.43,-21.23,4.04,13.95,4617152,14617152,46.17,74.8,0.58,ema_cross_down=55; end_of_data=1
EMA_10_30_V1.0_ATH7_VA30,ema_cross,EMA=10/30,1.0,7,30,54,28,26,51.9,13.76,34.96,-9.06,197.43,-21.23,3.92,13.76,4346760,14346761,43.47,74.4,0.58,ema_cross_down=53; end_of_data=1
EMA_10_30_V1.0_ATH10_VA15,ema_cross,EMA=10/30,1.0,10,15,67,33,34,49.3,12.69,35.64,-9.58,197.43,-26.66,3.38,12.69,5105242,15105242,51.05,71.1,-0.11,ema_cross_down=66; end_of_data=1
EMA_10_30_V1.0_ATH10_VA20,ema_cross,EMA=10/30,1.0,10,20,66,32,34,48.5,12.84,36.49,-9.42,197.43,-26.66,3.43,12.84,5081903,15081903,50.82,71.2,-0.48,ema_cross_down=65; end_of_data=1
EMA_10_30_V1.0_ATH10_VA30,ema_cross,EMA=10/30,1.0,10,30,64,31,33,48.4,12.65,36.31,-9.59,197.43,-26.66,3.34,12.65,4802915,14802915,48.03,70.7,-0.48,ema_cross_down=63; end_of_data=1
EMA_10_30_V1.25_ATH3_VA15,ema_cross,EMA=10/30,1.25,3,15,46,25,21,54.3,15.72,36.45,-8.97,197.43,-21.23,4.54,15.72,4205367,14205367,42.05,75.5,0.61,ema_cross_down=45; end_of_data=1
EMA_10_30_V1.25_ATH3_VA20,ema_cross,EMA=10/30,1.25,3,20,44,24,20,54.5,16.49,37.62,-8.85,197.43,-21.23,4.8,16.49,4225461,14225461,42.25,76.9,0.61,ema_cross_down=43; end_of_data=1
EMA_10_30_V1.25_ATH3_VA30,ema_cross,EMA=10/30,1.25,3,30,40,21,19,52.5,10.74,28.69,-9.1,108.27,-21.23,3.33,10.74,2332028,12332028,23.32,68.6,0.54,ema_cross_down=39; end_of_data=1
EMA_10_30_V1.25_ATH5_VA15,ema_cross,EMA=10/30,1.25,5,15,50,27,23,54.0,15.48,36.12,-8.74,197.43,-21.23,4.56,15.48,4569981,14569981,45.7,76.5,0.74,ema_cross_down=49; end_of_data=1
EMA_10_30_V1.25_ATH5_VA20,ema_cross,EMA=10/30,1.25,5,20,48,26,22,54.2,16.19,37.18,-8.62,197.43,-21.23,4.81,16.19,4590590,14590590,45.91,77.8,0.74,ema_cross_down=47; end_of_data=1
EMA_10_30_V1.25_ATH5_VA30,ema_cross,EMA=10/30,1.25,5,30,43,22,21,51.2,10.21,28.39,-8.84,108.27,-21.23,3.21,10.21,2389024,12389024,23.89,68.6,0.51,ema_cross_down=42; end_of_data=1
EMA_10_30_V1.25_ATH7_VA15,ema_cross,EMA=10/30,1.25,7,15,54,29,25,53.7,14.84,35.33,-8.93,197.43,-21.23,4.32,14.84,4766531,14766531,47.67,76.7,0.74,ema_cross_down=53; end_of_data=1
EMA_10_30_V1.25_ATH7_VA20,ema_cross,EMA=10/30,1.25,7,20,52,28,24,53.8,15.46,36.29,-8.83,197.43,-21.23,4.53,15.46,4787419,14787419,47.87,78.0,0.74,ema_cross_down=51; end_of_data=1
EMA_10_30_V1.25_ATH7_VA30,ema_cross,EMA=10/30,1.25,7,30,47,24,23,51.1,9.92,28.08,-9.03,108.27,-21.23,3.09,9.92,2556153,12556153,25.56,69.5,0.51,ema_cross_down=46; end_of_data=1
EMA_10_30_V1.25_ATH10_VA15,ema_cross,EMA=10/30,1.25,10,15,62,31,31,50.0,13.59,36.79,-9.6,197.43,-26.66,3.6,13.59,5051396,15051396,50.51,73.1,0.2,ema_cross_down=61; end_of_data=1
EMA_10_30_V1.25_ATH10_VA20,ema_cross,EMA=10/30,1.25,10,20,60,30,30,50.0,14.09,37.73,-9.54,197.43,-26.66,3.72,14.09,5072687,15072687,50.73,74.0,0.2,ema_cross_down=59; end_of_data=1
EMA_10_30_V1.25_ATH10_VA30,ema_cross,EMA=10/30,1.25,10,30,55,26,29,47.3,9.23,30.38,-9.73,108.73,-26.66,2.67,9.23,2798377,12798377,27.98,66.5,-0.85,ema_cross_down=54; end_of_data=1
EMA_10_30_V1.5_ATH3_VA15,ema_cross,EMA=10/30,1.5,3,15,43,23,20,53.5,12.31,30.71,-8.85,108.27,-21.23,3.8,12.31,2954051,12954051,29.54,71.4,0.58,ema_cross_down=42; end_of_data=1
EMA_10_30_V1.5_ATH3_VA20,ema_cross,EMA=10/30,1.5,3,20,41,21,20,51.2,12.29,32.42,-8.85,108.27,-21.23,3.66,12.29,2789849,12789849,27.9,71.2,0.51,ema_cross_down=40; end_of_data=1
EMA_10_30_V1.5_ATH3_VA30,ema_cross,EMA=10/30,1.5,3,30,36,17,19,47.2,9.08,29.4,-9.1,108.27,-21.23,2.8,9.08,1723932,11723932,17.24,64.2,-2.01,ema_cross_down=35; end_of_data=1
EMA_10_30_V1.5_ATH5_VA15,ema_cross,EMA=10/30,1.5,5,15,46,24,22,52.2,11.71,30.35,-8.62,108.27,-21.23,3.65,11.71,3013922,13013922,30.14,71.2,0.58,ema_cross_down=45; end_of_data=1
EMA_10_30_V1.5_ATH5_VA20,ema_cross,EMA=10/30,1.5,5,20,44,22,22,50.0,11.66,31.95,-8.62,108.27,-21.23,3.53,11.66,2848962,12848962,28.49,71.0,-0.17,ema_cross_down=43; end_of_data=1
EMA_10_30_V1.5_ATH5_VA30,ema_cross,EMA=10/30,1.5,5,30,40,19,21,47.5,8.42,27.5,-8.84,108.27,-21.23,2.73,8.42,1781519,11781519,17.82,64.5,-1.27,ema_cross_down=39; end_of_data=1
EMA_10_30_V1.5_ATH7_VA15,ema_cross,EMA=10/30,1.5,7,15,49,25,24,51.0,10.92,29.87,-8.83,108.27,-21.23,3.35,10.92,2989008,12989008,29.89,70.9,0.51,ema_cross_down=48; end_of_data=1
EMA_10_30_V1.5_ATH7_VA20,ema_cross,EMA=10/30,1.5,7,20,46,23,23,50.0,11.47,31.36,-8.41,108.27,-21.23,3.53,11.47,2942907,12942907,29.43,71.4,-0.17,ema_cross_down=45; end_of_data=1
EMA_10_30_V1.5_ATH7_VA30,ema_cross,EMA=10/30,1.5,7,30,42,20,22,47.6,8.37,27.04,-8.61,108.27,-21.23,2.76,8.37,1867660,11867660,18.68,65.2,-1.27,ema_cross_down=41; end_of_data=1
EMA_10_30_V1.5_ATH10_VA15,ema_cross,EMA=10/30,1.5,10,15,58,28,30,48.3,10.47,31.92,-9.54,108.73,-26.66,2.96,10.47,3443923,13443923,34.44,68.7,-0.48,ema_cross_down=57; end_of_data=1
EMA_10_30_V1.5_ATH10_VA20,ema_cross,EMA=10/30,1.5,10,20,55,26,29,47.3,10.91,33.39,-9.24,108.73,-26.66,3.07,10.91,3396208,13396208,33.96,69.0,-0.85,ema_cross_down=54; end_of_data=1
EMA_10_30_V1.5_ATH10_VA30,ema_cross,EMA=10/30,1.5,10,30,51,23,28,45.1,8.31,29.9,-9.42,108.73,-26.66,2.52,8.31,2283302,12283302,22.83,63.7,-1.7,ema_cross_down=50; end_of_data=1
EMA_10_30_V2.0_ATH3_VA15,ema_cross,EMA=10/30,2.0,3,15,34,17,17,50.0,8.04,24.22,-8.13,108.27,-21.23,2.88,8.04,1430320,11430320,14.3,64.5,-0.17,ema_cross_down=33; end_of_data=1
EMA_10_30_V2.0_ATH3_VA20,ema_cross,EMA=10/30,2.0,3,20,32,16,16,50.0,7.83,23.89,-8.23,108.27,-21.23,2.8,7.83,1300209,11300209,13.0,64.0,-0.17,ema_cross_down=31; end_of_data=1
EMA_10_30_V2.0_ATH3_VA30,ema_cross,EMA=10/30,2.0,3,30,29,14,15,48.3,8.69,27.12,-8.51,108.27,-21.23,2.86,8.69,1309133,11309133,13.09,65.4,-0.85,ema_cross_down=28; end_of_data=1
EMA_10_30_V2.0_ATH5_VA15,ema_cross,EMA=10/30,2.0,5,15,38,19,19,50.0,7.46,22.86,-7.94,108.27,-21.23,2.79,7.46,1486465,11486465,14.86,64.7,-0.17,ema_cross_down=37; end_of_data=1
EMA_10_30_V2.0_ATH5_VA20,ema_cross,EMA=10/30,2.0,5,20,35,17,18,48.6,7.42,23.78,-8.02,108.27,-21.23,2.71,7.42,1352437,11352437,13.52,64.4,-0.85,ema_cross_down=34; end_of_data=1
EMA_10_30_V2.0_ATH5_VA30,ema_cross,EMA=10/30,2.0,5,30,33,16,17,48.5,7.94,25.14,-8.25,108.27,-21.23,2.77,7.94,1364683,11364683,13.65,65.6,-0.85,ema_cross_down=32; end_of_data=1
EMA_10_30_V2.0_ATH7_VA15,ema_cross,EMA=10/30,2.0,7,15,41,20,21,48.8,6.82,22.64,-8.24,108.27,-21.23,2.53,6.82,1464475,11464475,14.64,64.8,-0.85,ema_cross_down=40; end_of_data=1
EMA_10_30_V2.0_ATH7_VA20,ema_cross,EMA=10/30,2.0,7,20,37,18,19,48.6,7.42,23.48,-7.8,108.27,-21.23,2.75,7.42,1435440,11435440,14.35,65.2,-0.85,ema_cross_down=36; end_of_data=1
EMA_10_30_V2.0_ATH7_VA30,ema_cross,EMA=10/30,2.0,7,30,34,16,18,47.1,7.59,25.14,-8.01,108.27,-21.23,2.69,7.59,1343108,11343108,13.43,66.4,-1.27,ema_cross_down=33; end_of_data=1
EMA_10_30_V2.0_ATH10_VA15,ema_cross,EMA=10/30,2.0,10,15,49,23,26,46.9,7.56,26.06,-8.8,108.73,-26.66,2.54,7.56,1976945,11976945,19.77,64.2,-0.85,ema_cross_down=48; end_of_data=1
EMA_10_30_V2.0_ATH10_VA20,ema_cross,EMA=10/30,2.0,10,20,45,21,24,46.7,8.12,27.12,-8.51,108.73,-26.66,2.7,8.12,1946612,11946612,19.47,64.4,-0.85,ema_cross_down=44; end_of_data=1
EMA_10_30_V2.0_ATH10_VA30,ema_cross,EMA=10/30,2.0,10,30,42,19,23,45.2,8.31,28.9,-8.7,108.73,-26.66,2.66,8.31,1850152,11850152,18.5,65.3,-1.27,ema_cross_down=41; end_of_data=1
EMA_10_30_V2.5_ATH3_VA15,ema_cross,EMA=10/30,2.5,3,15,27,15,12,55.6,10.62,26.45,-9.15,108.27,-21.23,3.46,10.62,1507661,11507661,15.08,69.4,0.65,ema_cross_down=26; end_of_data=1
EMA_10_30_V2.5_ATH3_VA20,ema_cross,EMA=10/30,2.5,3,20,25,14,11,56.0,11.05,27.12,-9.4,108.27,-21.23,3.51,11.05,1447233,11447233,14.47,70.6,0.65,ema_cross_down=24; end_of_data=1
EMA_10_30_V2.5_ATH3_VA30,ema_cross,EMA=10/30,2.5,3,30,23,13,10,56.5,12.34,29.15,-9.51,108.27,-21.23,3.82,12.34,1491406,11491406,14.91,71.6,0.83,ema_cross_down=22; end_of_data=1
EMA_10_30_V2.5_ATH5_VA15,ema_cross,EMA=10/30,2.5,5,15,31,17,14,54.8,9.57,24.67,-8.75,108.27,-21.23,3.29,9.57,1564186,11564186,15.64,69.0,0.65,ema_cross_down=30; end_of_data=1
EMA_10_30_V2.5_ATH5_VA20,ema_cross,EMA=10/30,2.5,5,20,29,16,13,55.2,9.87,25.14,-8.93,108.27,-21.23,3.32,9.87,1503461,11503461,15.03,70.0,0.65,ema_cross_down=28; end_of_data=1
EMA_10_30_V2.5_ATH5_VA30,ema_cross,EMA=10/30,2.5,5,30,25,15,10,60.0,12.2,26.77,-9.65,108.27,-21.23,4.0,12.2,1613007,11613007,16.13,72.2,2.16,ema_cross_down=24; end_of_data=1
EMA_10_30_V2.5_ATH7_VA15,ema_cross,EMA=10/30,2.5,7,15,33,18,15,54.5,9.44,24.32,-8.42,108.27,-21.23,3.31,9.44,1648738,11648738,16.49,69.7,0.65,ema_cross_down=32; end_of_data=1
EMA_10_30_V2.5_ATH7_VA20,ema_cross,EMA=10/30,2.5,7,20,31,17,14,54.8,9.7,24.75,-8.56,108.27,-21.23,3.35,9.7,1587568,11587568,15.88,70.7,0.65,ema_cross_down=30; end_of_data=1
EMA_10_30_V2.5_ATH7_VA30,ema_cross,EMA=10/30,2.5,7,30,26,15,11,57.7,11.59,26.77,-9.12,108.27,-21.23,3.84,11.59,1590961,11590961,15.91,73.0,1.5,ema_cross_down=25; end_of_data=1
EMA_10_30_V2.5_ATH10_VA15,ema_cross,EMA=10/30,2.5,10,15,38,19,19,50.0,7.23,23.32,-8.87,108.27,-26.66,2.55,7.23,1435090,11435090,14.35,66.8,0.2,ema_cross_down=37; end_of_data=1
EMA_10_30_V2.5_ATH10_VA20,ema_cross,EMA=10/30,2.5,10,20,36,18,18,50.0,7.33,23.67,-9.0,108.27,-26.66,2.55,7.33,1375042,11375042,13.75,67.4,0.2,ema_cross_down=35; end_of_data=1
EMA_10_30_V2.5_ATH10_VA30,ema_cross,EMA=10/30,2.5,10,30,31,16,15,51.6,8.53,25.44,-9.5,108.27,-26.66,2.78,8.53,1378373,11378373,13.78,68.8,0.51,ema_cross_down=30; end_of_data=1
ATR_10_3_V1.0_ATH3_VA15,atr_trail,"ATR=10,M=3.0",1.0,3,15,48,26,22,54.2,7.64,20.18,-7.18,97.13,-16.24,3.14,7.64,1975126,11975126,19.75,32.2,1.39,atr_trail_stop=48
ATR_10_3_V1.0_ATH3_VA20,atr_trail,"ATR=10,M=3.0",1.0,3,20,47,25,22,53.2,7.74,20.62,-6.88,97.13,-16.24,3.23,7.74,1958678,11958678,19.59,31.7,1.17,atr_trail_stop=47
ATR_10_3_V1.0_ATH3_VA30,atr_trail,"ATR=10,M=3.0",1.0,3,30,46,25,21,54.3,7.92,20.62,-7.2,97.13,-16.24,3.23,7.91,1959305,11959305,19.59,32.1,1.39,atr_trail_stop=46
ATR_10_3_V1.0_ATH5_VA15,atr_trail,"ATR=10,M=3.0",1.0,5,15,52,27,25,51.9,6.98,20.01,-7.09,97.13,-18.4,2.88,6.98,1952258,11952258,19.52,31.1,1.17,atr_trail_stop=52
ATR_10_3_V1.0_ATH5_VA20,atr_trail,"ATR=10,M=3.0",1.0,5,20,51,26,25,51.0,7.06,20.42,-6.82,97.13,-18.4,2.94,7.06,1935842,11935842,19.36,30.6,1.16,atr_trail_stop=51
ATR_10_3_V1.0_ATH5_VA30,atr_trail,"ATR=10,M=3.0",1.0,5,30,49,26,23,53.1,7.49,20.42,-7.11,97.13,-18.4,3.07,7.49,1977697,11977697,19.78,31.5,1.17,atr_trail_stop=49
ATR_10_3_V1.0_ATH7_VA15,atr_trail,"ATR=10,M=3.0",1.0,7,15,57,28,29,49.1,6.34,20.02,-6.87,97.13,-18.4,2.65,6.34,1941582,11941582,19.42,30.6,-0.1,atr_trail_stop=57
ATR_10_3_V1.0_ATH7_VA20,atr_trail,"ATR=10,M=3.0",1.0,7,20,56,27,29,48.2,6.4,20.42,-6.64,97.13,-18.4,2.7,6.4,1925181,11925181,19.25,30.2,-0.4,atr_trail_stop=56
ATR_10_3_V1.0_ATH7_VA30,atr_trail,"ATR=10,M=3.0",1.0,7,30,54,27,27,50.0,6.77,20.42,-6.87,97.13,-18.4,2.8,6.77,1966998,11966998,19.67,30.9,0.23,atr_trail_stop=54
ATR_10_3_V1.0_ATH10_VA15,atr_trail,"ATR=10,M=3.0",1.0,10,15,67,32,35,47.8,7.23,23.47,-7.62,132.96,-19.2,2.65,7.23,2668026,12668026,26.68,29.4,-0.7,atr_trail_stop=67
ATR_10_3_V1.0_ATH10_VA20,atr_trail,"ATR=10,M=3.0",1.0,10,20,66,31,35,47.0,7.3,23.93,-7.43,132.96,-19.2,2.69,7.3,2650627,12650627,26.51,29.0,-0.82,atr_trail_stop=66
ATR_10_3_V1.0_ATH10_VA30,atr_trail,"ATR=10,M=3.0",1.0,10,30,64,31,33,48.4,7.63,23.93,-7.67,132.96,-19.2,2.76,7.63,2694988,12694988,26.95,29.6,-0.82,atr_trail_stop=64
ATR_10_3_V1.25_ATH3_VA15,atr_trail,"ATR=10,M=3.0",1.25,3,15,46,26,20,56.5,8.41,20.18,-6.9,97.13,-12.26,3.6,8.41,2095765,12095765,20.96,32.8,1.61,atr_trail_stop=46
ATR_10_3_V1.25_ATH3_VA20,atr_trail,"ATR=10,M=3.0",1.25,3,20,44,25,19,56.8,8.78,20.62,-6.79,97.13,-12.26,3.79,8.78,2094143,12094143,20.94,32.7,1.61,atr_trail_stop=44
ATR_10_3_V1.25_ATH3_VA30,atr_trail,"ATR=10,M=3.0",1.25,3,30,40,22,18,55.0,7.55,19.58,-7.16,97.13,-12.26,3.2,7.55,1598765,11598765,15.99,31.0,1.39,atr_trail_stop=40
ATR_10_3_V1.25_ATH5_VA15,atr_trail,"ATR=10,M=3.0",1.25,5,15,50,27,23,54.0,7.66,20.01,-6.83,97.13,-18.4,3.24,7.66,2072667,12072667,20.73,31.7,1.4,atr_trail_stop=50
ATR_10_3_V1.25_ATH5_VA20,atr_trail,"ATR=10,M=3.0",1.25,5,20,48,26,22,54.2,7.97,20.42,-6.73,97.13,-18.4,3.39,7.97,2071048,12071048,20.71,31.5,1.4,atr_trail_stop=48
ATR_10_3_V1.25_ATH5_VA30,atr_trail,"ATR=10,M=3.0",1.25,5,30,43,23,20,53.5,7.1,19.4,-7.06,97.13,-18.4,3.02,7.1,1616602,11616602,16.17,30.4,1.17,atr_trail_stop=43
ATR_10_3_V1.25_ATH7_VA15,atr_trail,"ATR=10,M=3.0",1.25,7,15,54,28,26,51.9,7.22,20.02,-6.56,97.13,-18.4,3.09,7.22,2113454,12113454,21.13,31.1,1.17,atr_trail_stop=54
ATR_10_3_V1.25_ATH7_VA20,atr_trail,"ATR=10,M=3.0",1.25,7,20,52,27,25,51.9,7.49,20.42,-6.46,97.13,-18.4,3.21,7.49,2111830,12111830,21.12,31.0,1.17,atr_trail_stop=52
ATR_10_3_V1.25_ATH7_VA30,atr_trail,"ATR=10,M=3.0",1.25,7,30,47,24,23,51.1,6.64,19.44,-6.72,97.13,-18.4,2.87,6.64,1655848,11655848,16.56,29.9,1.16,atr_trail_stop=47
ATR_10_3_V1.25_ATH10_VA15,atr_trail,"ATR=10,M=3.0",1.25,10,15,62,32,30,51.6,8.48,23.47,-7.5,132.96,-19.2,3.14,8.48,2935776,12935776,29.36,30.1,1.17,atr_trail_stop=62
ATR_10_3_V1.25_ATH10_VA20,atr_trail,"ATR=10,M=3.0",1.25,10,20,60,31,29,51.7,8.76,23.93,-7.45,132.96,-19.2,3.24,8.76,2934042,12934042,29.34,29.9,1.17,atr_trail_stop=60
ATR_10_3_V1.25_ATH10_VA30,atr_trail,"ATR=10,M=3.0",1.25,10,30,55,28,27,50.9,8.15,23.47,-7.74,132.96,-19.2,2.99,8.15,2447106,12447106,24.47,28.9,1.16,atr_trail_stop=55
ATR_10_3_V1.5_ATH3_VA15,atr_trail,"ATR=10,M=3.0",1.5,3,15,43,24,19,55.8,8.49,20.58,-6.79,97.13,-12.26,3.63,8.49,1965892,11965892,19.66,32.3,1.6,atr_trail_stop=43
ATR_10_3_V1.5_ATH3_VA20,atr_trail,"ATR=10,M=3.0",1.5,3,20,41,22,19,53.7,8.24,21.21,-6.79,97.13,-12.26,3.43,8.24,1804636,11804636,18.05,31.1,1.17,atr_trail_stop=41
ATR_10_3_V1.5_ATH3_VA30,atr_trail,"ATR=10,M=3.0",1.5,3,30,36,18,18,50.0,6.53,20.22,-7.16,97.13,-12.26,2.72,6.53,1220249,11220249,12.2,28.4,-0.41,atr_trail_stop=36
ATR_10_3_V1.5_ATH5_VA15,atr_trail,"ATR=10,M=3.0",1.5,5,15,46,25,21,54.3,8.0,20.38,-6.73,97.13,-18.4,3.41,8.0,1984294,11984294,19.84,31.6,1.4,atr_trail_stop=46
ATR_10_3_V1.5_ATH5_VA20,atr_trail,"ATR=10,M=3.0",1.5,5,20,44,23,21,52.3,7.75,20.96,-6.73,97.13,-18.4,3.24,7.75,1822790,11822790,18.23,30.5,1.17,atr_trail_stop=44
ATR_10_3_V1.5_ATH5_VA30,atr_trail,"ATR=10,M=3.0",1.5,5,30,40,20,20,50.0,6.0,19.05,-7.06,97.13,-18.4,2.6,6.0,1246495,11246495,12.46,28.0,0.23,atr_trail_stop=40
ATR_10_3_V1.5_ATH7_VA15,atr_trail,"ATR=10,M=3.0",1.5,7,15,49,26,23,53.1,7.77,20.38,-6.49,97.13,-18.4,3.34,7.77,2058088,12058088,20.58,31.5,1.17,atr_trail_stop=49
ATR_10_3_V1.5_ATH7_VA20,atr_trail,"ATR=10,M=3.0",1.5,7,20,46,24,22,52.2,7.7,20.94,-6.73,97.13,-18.4,3.2,7.7,1901877,11901877,19.02,30.4,1.17,atr_trail_stop=46
ATR_10_3_V1.5_ATH7_VA30,atr_trail,"ATR=10,M=3.0",1.5,7,30,42,21,21,50.0,6.03,19.11,-7.05,97.13,-18.4,2.6,6.03,1321727,11321727,13.22,28.1,0.23,atr_trail_stop=42
ATR_10_3_V1.5_ATH10_VA15,atr_trail,"ATR=10,M=3.0",1.5,10,15,58,30,28,51.7,8.81,24.01,-7.47,132.96,-19.2,3.25,8.81,2841085,12841085,28.41,30.0,1.17,atr_trail_stop=58
ATR_10_3_V1.5_ATH10_VA20,atr_trail,"ATR=10,M=3.0",1.5,10,20,55,28,27,50.9,8.82,24.75,-7.7,132.96,-19.2,3.15,8.82,2674731,12674731,26.75,29.0,1.16,atr_trail_stop=55
ATR_10_3_V1.5_ATH10_VA30,atr_trail,"ATR=10,M=3.0",1.5,10,30,51,25,26,49.0,7.53,23.68,-8.0,132.96,-19.2,2.73,7.53,2056908,12056908,20.57,27.0,-0.7,atr_trail_stop=51
ATR_10_3_V2.0_ATH3_VA15,atr_trail,"ATR=10,M=3.0",2.0,3,15,34,18,16,52.9,7.16,19.55,-6.78,97.13,-12.26,3.12,7.16,1267881,11267881,12.68,28.7,1.17,atr_trail_stop=34
ATR_10_3_V2.0_ATH3_VA20,atr_trail,"ATR=10,M=3.0",2.0,3,20,32,18,14,56.2,7.53,18.64,-6.76,97.13,-12.26,3.4,7.53,1254217,11254217,12.54,28.9,1.39,atr_trail_stop=32
ATR_10_3_V2.0_ATH3_VA30,atr_trail,"ATR=10,M=3.0",2.0,3,30,29,16,13,55.2,8.03,20.47,-7.28,97.13,-12.26,3.32,8.03,1209631,11209631,12.1,29.6,1.17,atr_trail_stop=29
ATR_10_3_V2.0_ATH5_VA15,atr_trail,"ATR=10,M=3.0",2.0,5,15,38,20,18,52.6,6.53,18.44,-6.71,97.13,-18.4,2.93,6.53,1294238,11294238,12.94,28.3,1.17,atr_trail_stop=38
ATR_10_3_V2.0_ATH5_VA20,atr_trail,"ATR=10,M=3.0",2.0,5,20,35,19,16,54.3,6.97,18.47,-6.69,97.13,-18.4,3.14,6.97,1271524,11271524,12.72,28.3,1.17,atr_trail_stop=35
ATR_10_3_V2.0_ATH5_VA30,atr_trail,"ATR=10,M=3.0",2.0,5,30,33,18,15,54.5,7.2,19.14,-7.13,97.13,-18.4,3.09,7.2,1235851,11235851,12.36,29.0,1.17,atr_trail_stop=33
ATR_10_3_V2.0_ATH7_VA15,atr_trail,"ATR=10,M=3.0",2.0,7,15,41,21,20,51.2,6.36,18.54,-6.43,97.13,-18.4,2.89,6.36,1363783,11363783,13.64,28.4,1.16,atr_trail_stop=41
ATR_10_3_V2.0_ATH7_VA20,atr_trail,"ATR=10,M=3.0",2.0,7,20,37,20,17,54.1,6.96,18.57,-6.7,97.13,-18.4,3.11,6.96,1346924,11346924,13.47,28.4,1.17,atr_trail_stop=37
ATR_10_3_V2.0_ATH7_VA30,atr_trail,"ATR=10,M=3.0",2.0,7,30,34,18,16,52.9,6.79,19.14,-7.11,97.13,-18.4,2.9,6.79,1197022,11197022,11.97,28.7,1.17,atr_trail_stop=34
ATR_10_3_V2.0_ATH10_VA15,atr_trail,"ATR=10,M=3.0",2.0,10,15,49,25,24,51.0,8.38,23.19,-7.06,132.96,-18.4,3.29,8.38,2218993,12218992,22.19,27.5,1.16,atr_trail_stop=49
ATR_10_3_V2.0_ATH10_VA20,atr_trail,"ATR=10,M=3.0",2.0,10,20,45,24,21,53.3,9.05,23.41,-7.36,132.96,-18.4,3.49,9.05,2200864,12200864,22.01,27.5,1.17,atr_trail_stop=45
ATR_10_3_V2.0_ATH10_VA30,atr_trail,"ATR=10,M=3.0",2.0,10,30,42,22,20,52.4,9.06,24.32,-7.72,132.96,-18.4,3.33,9.06,2039682,12039682,20.4,27.6,1.17,atr_trail_stop=42
ATR_10_3_V2.5_ATH3_VA15,atr_trail,"ATR=10,M=3.0",2.5,3,15,27,17,10,63.0,10.04,20.32,-7.42,97.13,-12.26,4.43,10.04,1425764,11425764,14.26,31.3,2.35,atr_trail_stop=27
ATR_10_3_V2.5_ATH3_VA20,atr_trail,"ATR=10,M=3.0",2.5,3,20,25,16,9,64.0,10.39,20.47,-7.52,97.13,-12.26,4.59,10.39,1361622,11361622,13.62,30.9,2.35,atr_trail_stop=25
ATR_10_3_V2.5_ATH3_VA30,atr_trail,"ATR=10,M=3.0",2.5,3,30,23,15,8,65.2,11.64,21.73,-7.28,97.13,-12.26,5.32,11.64,1406311,11406311,14.06,32.4,3.32,atr_trail_stop=23
ATR_10_3_V2.5_ATH5_VA15,atr_trail,"ATR=10,M=3.0",2.5,5,15,31,19,12,61.3,8.9,19.08,-7.21,97.13,-18.4,3.99,8.9,1452491,11452491,14.52,30.5,2.35,atr_trail_stop=31
ATR_10_3_V2.5_ATH5_VA20,atr_trail,"ATR=10,M=3.0",2.5,5,20,29,18,11,62.1,9.12,19.14,-7.27,97.13,-18.4,4.09,9.12,1388199,11388199,13.88,30.1,2.35,atr_trail_stop=29
ATR_10_3_V2.5_ATH5_VA30,atr_trail,"ATR=10,M=3.0",2.5,5,30,25,17,8,68.0,11.14,20.17,-8.05,97.13,-18.4,5.06,11.14,1468264,11468264,14.68,31.9,4.13,atr_trail_stop=25
ATR_10_3_V2.5_ATH7_VA15,atr_trail,"ATR=10,M=3.0",2.5,7,15,33,20,13,60.6,8.77,19.14,-7.19,97.13,-18.4,3.88,8.77,1529101,11529101,15.29,30.5,2.35,atr_trail_stop=33
ATR_10_3_V2.5_ATH7_VA20,atr_trail,"ATR=10,M=3.0",2.5,7,20,31,19,12,61.3,8.97,19.21,-7.24,97.13,-18.4,3.97,8.97,1464379,11464379,14.64,30.1,2.35,atr_trail_stop=31
ATR_10_3_V2.5_ATH7_VA30,atr_trail,"ATR=10,M=3.0",2.5,7,30,26,17,9,65.4,10.45,20.17,-7.92,97.13,-18.4,4.56,10.45,1428632,11428632,14.29,31.3,3.72,atr_trail_stop=26
ATR_10_3_V2.5_ATH10_VA15,atr_trail,"ATR=10,M=3.0",2.5,10,15,38,22,16,57.9,7.36,18.45,-7.89,97.13,-18.4,3.1,7.36,1472081,11472081,14.72,29.1,1.99,atr_trail_stop=38
ATR_10_3_V2.5_ATH10_VA20,atr_trail,"ATR=10,M=3.0",2.5,10,20,36,21,15,58.3,7.45,18.48,-7.98,97.13,-18.4,3.12,7.45,1407679,11407679,14.08,28.6,1.99,atr_trail_stop=36
ATR_10_3_V2.5_ATH10_VA30,atr_trail,"ATR=10,M=3.0",2.5,10,30,31,19,12,61.3,8.45,19.26,-8.68,97.13,-18.4,3.4,8.45,1372110,11372110,13.72,29.5,3.32,atr_trail_stop=31
TRAIL_8PCT_V1.0_ATH3_VA15,trailing_sl,Trail=8%,1.0,3,15,48,26,22,54.2,1.72,6.2,-3.59,13.41,-6.99,2.04,1.72,418289,10418289,4.18,8.7,1.69,trailing_sl=48
