variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
A1_breakout_20,BSOFT,2020-02-04,2020-02-28,88.75,90.30,893,24,DONCH_10_LOW,1384.15,1224.26
A1_breakout_20,NAVINFLUOR,2020-02-26,2020-02-28,1475.00,1357.00,54,2,INITIAL_STOP,-6372.00,-6524.93
A1_breakout_20,DEEPAKNTR,2020-02-26,2020-02-28,500.25,460.23,159,2,INITIAL_STOP,-6363.18,-6515.90
A1_breakout_20,INDIACEM,2020-02-27,2020-02-28,108.95,100.23,735,1,INITIAL_STOP,-6406.26,-6560.01
A1_breakout_20,BDL,2020-02-28,2020-03-02,143.55,132.07,547,3,INITIAL_STOP,-6281.75,-6432.51
A1_breakout_20,METROPOLIS,2020-03-04,2020-03-05,2050.00,1886.00,37,1,INITIAL_STOP,-6068.00,-6213.63
A1_breakout_20,ATUL,2020-03-04,2020-03-05,5390.00,5001.31,14,1,INITIAL_STOP,-5441.69,-5587.17
A1_breakout_20,MUTHOOTFIN,2020-02-18,2020-03-06,870.00,846.20,90,17,DONCH_10_LOW,-2142.00,-2296.46
A1_breakout_20,MIDHANI,2020-02-28,2020-03-06,249.00,229.08,315,7,INITIAL_STOP,-6274.80,-6425.40
A1_breakout_20,DEEPAKNTR,2020-03-04,2020-03-06,542.50,499.10,141,2,INITIAL_STOP,-6119.40,-6266.27
A1_breakout_20,JBCHEPHARM,2019-12-11,2020-03-12,211.50,263.45,371,92,DONCH_10_LOW,19273.45,19097.24
A1_breakout_20,BASF,2020-02-28,2020-03-12,1050.00,966.00,74,13,INITIAL_STOP,-6216.00,-6365.18
A1_breakout_20,PIDILITIND,2020-03-06,2020-03-13,784.60,742.99,96,7,INITIAL_STOP,-3994.54,-4141.19
A1_breakout_20,ABBOTINDIA,2020-04-09,2020-04-22,17929.95,16495.55,4,13,INITIAL_STOP,-5737.58,-5875.29
A1_breakout_20,PGHH,2020-04-09,2020-04-22,11330.00,10423.60,6,13,INITIAL_STOP,-5438.40,-5568.92
A1_breakout_20,HINDUNILVR,2020-04-08,2020-04-28,2432.00,2275.65,30,20,DONCH_10_LOW,-4690.50,-4831.73
A1_breakout_20,ALKEM,2020-04-09,2020-05-04,2700.00,2484.00,27,25,INITIAL_STOP,-5832.00,-5971.97
A1_breakout_20,COLPAL,2020-04-23,2020-05-04,1507.95,1387.31,48,11,INITIAL_STOP,-5790.53,-5929.50
A1_breakout_20,DRREDDY,2020-04-08,2020-05-05,705.00,762.05,106,27,DONCH_10_LOW,6047.30,5891.79
A1_breakout_20,SUNPHARMA,2020-04-08,2020-05-06,419.00,454.00,178,28,DONCH_10_LOW,6230.00,6074.61
A1_breakout_20,AARTIIND,2020-04-29,2020-05-11,558.00,513.36,131,12,INITIAL_STOP,-5847.84,-5988.19
A1_breakout_20,CIPLA,2020-04-08,2020-05-12,496.95,580.60,150,34,DONCH_10_LOW,12547.50,12385.87
A1_breakout_20,BIOCON,2020-04-09,2020-05-12,334.00,345.35,223,33,DONCH_10_LOW,2531.05,2379.55
A1_breakout_20,DEEPAKNTR,2020-05-08,2020-05-12,556.90,512.35,131,4,INITIAL_STOP,-5836.31,-5976.38
A1_breakout_20,RELIANCE,2020-04-23,2020-05-15,651.70,675.55,112,22,DONCH_10_LOW,2671.20,2522.55
A1_breakout_20,BHARTIARTL,2020-05-20,2020-05-27,593.85,546.34,124,7,INITIAL_STOP,-5890.99,-6032.38
A1_breakout_20,TORNTPHARM,2020-04-08,2020-05-28,1190.00,1179.00,62,50,DONCH_10_LOW,-682.00,-828.88
A1_breakout_20,APLLTD,2020-04-09,2020-06-09,637.70,826.70,117,61,DONCH_10_LOW,22113.00,21941.67
A1_breakout_20,INDIACEM,2020-05-18,2020-06-12,115.80,123.70,635,25,DONCH_10_LOW,5016.50,4864.42
A1_breakout_20,SYNGENE,2020-05-22,2020-06-12,360.00,351.00,204,21,DONCH_10_LOW,-1836.00,-1981.04
A1_breakout_20,ADVENZYMES,2020-06-10,2020-06-12,175.00,161.00,429,2,INITIAL_STOP,-6006.00,-6150.14
A1_breakout_20,JBCHEPHARM,2020-05-07,2020-06-25,300.00,330.60,243,49,DONCH_10_LOW,7435.80,7282.56
A1_breakout_20,GRANULES,2020-06-15,2020-06-29,216.75,199.41,345,14,INITIAL_STOP,-5982.30,-6125.88
A1_breakout_20,MGL,2020-06-15,2020-07-07,1076.00,1033.60,69,22,DONCH_10_LOW,-2925.60,-3071.16
A1_breakout_20,IDEA,2020-05-20,2020-07-08,5.65,9.25,13035,49,DONCH_10_LOW,46926.00,46731.78
A1_breakout_20,EIDPARRY,2020-05-29,2020-07-08,190.50,262.40,383,40,DONCH_10_LOW,27537.70,27364.24
A1_breakout_20,NETWORK18,2020-06-15,2020-07-10,36.35,38.95,2058,25,DONCH_10_LOW,5350.80,5195.83
A1_breakout_20,BAYERCROP,2020-05-28,2020-07-13,5299.90,5710.00,13,46,DONCH_10_LOW,5331.30,5188.17
A1_breakout_20,HINDCOPPER,2020-07-09,2020-07-14,40.45,37.21,2028,5,INITIAL_STOP,-6562.61,-6720.11
A1_breakout_20,THYROCARE,2020-07-14,2020-07-16,595.50,558.06,139,2,INITIAL_STOP,-5204.45,-5364.79
A1_breakout_20,LINDEINDIA,2020-07-08,2020-07-27,679.00,651.75,109,19,DONCH_10_LOW,-2970.25,-3115.30
A1_breakout_20,RAIN,2020-07-09,2020-07-30,95.70,93.15,857,21,DONCH_10_LOW,-2185.35,-2347.19
A1_breakout_20,HUDCO,2020-06-30,2020-07-31,35.00,33.55,2141,31,DONCH_10_LOW,-3104.45,-3251.22
A1_breakout_20,ESCORTS,2020-05-14,2020-08-03,795.90,1092.30,92,81,DONCH_10_LOW,27268.80,27095.09
A1_breakout_20,HAL,2020-06-26,2020-08-03,397.50,432.80,190,38,DONCH_10_LOW,6707.00,6549.24
A1_breakout_20,BASF,2020-07-15,2020-08-07,1353.00,1312.00,60,23,DONCH_10_LOW,-2460.00,-2619.90
A1_breakout_20,ALKEM,2020-08-10,2020-08-11,3033.85,2813.21,27,1,INITIAL_STOP,-5957.28,-6115.15
A1_breakout_20,COROMANDEL,2020-05-26,2020-08-12,660.00,768.00,111,78,DONCH_10_LOW,11988.00,11829.49
A1_breakout_20,DRREDDY,2020-07-31,2020-08-20,895.80,894.00,90,20,DONCH_10_LOW,-162.00,-323.08
A1_breakout_20,INFY,2020-07-17,2020-08-24,911.00,942.20,89,38,DONCH_10_LOW,2776.80,2611.87
A1_breakout_20,TORNTPHARM,2020-08-03,2020-08-26,1331.80,1385.25,60,23,DONCH_10_LOW,3207.00,3043.98
A1_breakout_20,VINATIORGA,2020-08-25,2020-08-28,1155.70,1079.06,73,3,INITIAL_STOP,-5594.65,-5757.79
A1_breakout_20,PERSISTENT,2020-07-28,2020-08-31,429.10,490.10,190,34,DONCH_10_LOW,11590.00,11415.35
A1_breakout_20,ADVENZYMES,2020-08-04,2020-08-31,217.45,200.05,388,27,INITIAL_STOP,-6749.65,-6911.64
A1_breakout_20,AMBER,2020-08-04,2020-08-31,1744.90,1730.90,48,27,DONCH_10_LOW,-672.00,-838.84
A1_breakout_20,GARFIBRES,2020-08-12,2020-08-31,387.90,356.87,215,19,INITIAL_STOP,-6671.88,-6832.01
A1_breakout_20,BOSCHLTD,2020-08-13,2020-08-31,14300.00,13175.87,5,18,INITIAL_STOP,-5620.67,-5758.05
A1_breakout_20,ENDURANCE,2020-08-27,2020-09-01,1164.95,1071.75,73,5,INITIAL_STOP,-6803.31,-6966.59
A1_breakout_20,SUNDARMFIN,2020-08-31,2020-09-01,1652.50,1534.01,51,1,INITIAL_STOP,-6043.05,-6205.56
A1_breakout_20,BANKINDIA,2020-09-01,2020-09-04,52.54,48.34,1593,3,INITIAL_STOP,-6695.70,-6856.39
A1_breakout_20,GODREJIND,2020-09-03,2020-09-04,468.95,435.43,175,1,INITIAL_STOP,-5865.49,-6023.76
A1_breakout_20,ADANIGREEN,2020-09-03,2020-09-07,562.95,517.91,146,4,INITIAL_STOP,-6575.26,-6733.06
A1_breakout_20,CREDITACC,2020-09-01,2020-09-08,729.70,671.32,114,7,INITIAL_STOP,-6654.86,-6814.58
A1_breakout_20,BSE,2020-09-03,2020-09-08,61.00,56.84,1351,5,INITIAL_STOP,-5623.92,-5783.12
A1_breakout_20,ESCORTS,2020-09-03,2020-09-08,1218.00,1120.56,67,5,INITIAL_STOP,-6528.48,-6685.16
A1_breakout_20,JAMNAAUTO,2020-09-07,2020-09-09,47.50,43.70,1708,2,INITIAL_STOP,-6490.40,-6646.17
A1_breakout_20,BLUEDART,2020-09-08,2020-09-09,2650.00,2438.00,30,1,INITIAL_STOP,-6360.00,-6512.64
A1_breakout_20,DIXON,2020-09-09,2020-09-21,1917.00,1763.64,40,12,INITIAL_STOP,-6134.40,-6281.63
A1_breakout_20,BLUEDART,2020-09-11,2020-09-21,2845.00,2617.40,27,10,INITIAL_STOP,-6145.20,-6292.68
A1_breakout_20,CDSL,2020-05-21,2020-09-22,120.70,216.55,610,124,DONCH_10_LOW,58468.50,58262.78
A1_breakout_20,MASFIN,2020-08-21,2020-09-22,267.95,263.35,315,32,DONCH_10_LOW,-1449.00,-1616.36
A1_breakout_20,ASIANPAINT,2020-09-11,2020-09-22,2063.00,1953.65,37,11,INITIAL_STOP,-4045.96,-4194.58
A1_breakout_20,JUBLFOOD,2020-09-03,2020-09-24,448.75,448.20,183,21,DONCH_10_LOW,-100.65,-264.79
A1_breakout_20,RELIANCE,2020-09-11,2020-09-24,1101.90,1039.57,70,13,INITIAL_STOP,-4363.20,-4513.10
A1_breakout_20,ELGIEQUIP,2020-09-22,2020-09-29,128.20,118.01,592,7,INITIAL_STOP,-6030.76,-6176.52
A1_breakout_20,BALKRISIND,2020-09-29,2020-10-14,1457.45,1376.30,55,15,DONCH_10_LOW,-4463.25,-4619.11
