variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
baseline_50_2x_200_d10,THYROCARE,2024-07-25,2024-08-29,752.65,860.00,222,35,DONCH_10_LOW,23831.70,23473.69
baseline_50_2x_200_d10,VMART,2024-06-06,2024-08-30,610.50,887.50,270,85,DONCH_10_LOW,74790.00,74385.54
baseline_50_2x_200_d10,INDIACEM,2024-06-27,2024-08-30,285.00,362.60,588,64,DONCH_10_LOW,45628.80,45248.01
baseline_50_2x_200_d10,SUZLON,2024-07-24,2024-09-02,59.70,75.12,2814,40,DONCH_10_LOW,43391.88,43012.50
baseline_50_2x_200_d10,IDBI,2024-07-25,2024-09-02,95.04,94.15,1760,39,DONCH_10_LOW,-1566.40,-1899.37
baseline_50_2x_200_d10,SUNDARMFIN,2024-09-02,2024-09-11,5050.00,4646.00,36,9,INITIAL_STOP,-14544.00,-14893.06
baseline_50_2x_200_d10,LALPATHLAB,2024-08-06,2024-09-16,3200.00,3351.05,52,41,DONCH_10_LOW,7854.60,7513.95
baseline_50_2x_200_d10,GSPL,2024-08-27,2024-09-16,379.45,415.00,454,20,DONCH_10_LOW,16139.70,15779.02
baseline_50_2x_200_d10,JMFINANCIL,2024-08-30,2024-09-19,107.00,121.25,1632,20,DONCH_10_LOW,23256.00,22883.50
baseline_50_2x_200_d10,GALAXYSURF,2024-09-17,2024-09-24,3310.60,3077.77,57,7,INITIAL_STOP,-13271.22,-13635.36
baseline_50_2x_200_d10,VOLTAS,2024-08-13,2024-09-30,1582.55,1840.30,108,48,DONCH_10_LOW,27837.00,27467.33
baseline_50_2x_200_d10,RADICO,2024-09-02,2024-09-30,1982.00,2045.40,94,28,DONCH_10_LOW,5959.60,5581.02
baseline_50_2x_200_d10,BAJAJHLDNG,2024-09-03,2024-09-30,10600.00,10300.20,17,27,DONCH_10_LOW,-5096.60,-5451.90
baseline_50_2x_200_d10,ADVENZYMES,2024-09-12,2024-09-30,516.00,499.35,366,18,DONCH_10_LOW,-6093.90,-6465.52
baseline_50_2x_200_d10,GODREJIND,2024-09-03,2024-10-01,1061.65,1195.00,179,28,DONCH_10_LOW,23869.65,23465.71
baseline_50_2x_200_d10,EDELWEISS,2024-08-16,2024-10-04,86.00,124.00,1976,49,DONCH_10_LOW,75088.00,74673.04
baseline_50_2x_200_d10,AUBANK,2024-09-20,2024-10-04,752.50,717.41,257,14,INITIAL_STOP,-9017.66,-9395.43
baseline_50_2x_200_d10,WELCORP,2024-10-01,2024-10-04,767.00,712.90,253,3,INITIAL_STOP,-13686.29,-14060.71
baseline_50_2x_200_d10,APLAPOLLO,2024-10-01,2024-10-07,1590.00,1507.22,122,6,INITIAL_STOP,-10099.60,-10477.46
baseline_50_2x_200_d10,NATIONALUM,2024-10-03,2024-10-08,216.63,201.18,909,5,INITIAL_STOP,-14041.23,-14421.02
baseline_50_2x_200_d10,LALPATHLAB,2024-10-07,2024-10-16,3530.00,3355.32,57,9,INITIAL_STOP,-9956.82,-10349.29
baseline_50_2x_200_d10,ASTRAZEN,2024-09-25,2024-10-18,7635.05,7374.90,25,23,DONCH_10_LOW,-6503.75,-6879.00
baseline_50_2x_200_d10,AKZOINDIA,2024-10-10,2024-10-18,4299.05,3955.13,46,8,INITIAL_STOP,-15820.50,-16200.20
baseline_50_2x_200_d10,SYMPHONY,2024-10-10,2024-10-21,1834.00,1687.28,108,11,INITIAL_STOP,-15845.76,-16226.06
baseline_50_2x_200_d10,TRENT,2024-08-12,2024-10-23,6302.95,7469.40,26,72,DONCH_10_LOW,30327.70,29969.62
baseline_50_2x_200_d10,BSE,2024-09-17,2024-10-23,1140.00,1350.50,168,36,DONCH_10_LOW,35364.00,34945.60
baseline_50_2x_200_d10,WHIRLPOOL,2024-10-01,2024-10-23,2284.25,2291.75,85,22,DONCH_10_LOW,637.50,248.54
baseline_50_2x_200_d10,AMBER,2024-10-22,2024-10-23,6430.00,5915.60,30,1,INITIAL_STOP,-15432.00,-15802.37
baseline_50_2x_200_d10,DIVISLAB,2024-10-10,2024-10-24,5960.00,5717.25,33,14,DONCH_10_LOW,-8010.75,-8396.10
baseline_50_2x_200_d10,MOTILALOFS,2024-10-17,2024-10-25,962.00,885.04,206,8,INITIAL_STOP,-15853.76,-16234.25
baseline_50_2x_200_d10,VMART,2024-10-03,2024-11-04,1072.50,1036.20,183,32,DONCH_10_LOW,-6642.90,-7028.79
baseline_50_2x_200_d10,MFSL,2024-10-24,2024-11-07,1259.20,1225.10,158,14,DONCH_10_LOW,-5387.80,-5780.32
baseline_50_2x_200_d10,WOCKPHARMA,2024-11-05,2024-11-07,1315.00,1209.80,149,2,INITIAL_STOP,-15674.80,-16051.00
baseline_50_2x_200_d10,APOLLOHOSP,2024-11-08,2024-11-11,7390.05,7059.82,26,3,INITIAL_STOP,-8586.04,-8961.73
baseline_50_2x_200_d10,CARERATING,2024-10-07,2024-11-13,1113.90,1445.00,181,37,DONCH_10_LOW,59929.10,59465.94
baseline_50_2x_200_d10,INDIANB,2024-10-30,2024-11-13,554.10,536.35,355,14,DONCH_10_LOW,-6301.25,-6688.36
baseline_50_2x_200_d10,CUB,2024-10-30,2024-11-13,176.85,172.65,1114,14,DONCH_10_LOW,-4678.80,-5068.14
baseline_50_2x_200_d10,SBIN,2024-10-30,2024-11-13,828.00,807.10,238,14,DONCH_10_LOW,-4974.20,-5363.35
baseline_50_2x_200_d10,ASTERDM,2024-10-25,2024-11-14,439.00,427.00,452,20,DONCH_10_LOW,-5424.00,-5815.43
baseline_50_2x_200_d10,FSL,2024-10-24,2024-11-21,340.00,335.15,586,28,DONCH_10_LOW,-2842.10,-3237.74
baseline_50_2x_200_d10,GILLETTE,2024-10-31,2024-11-21,9621.00,9248.15,20,21,DONCH_10_LOW,-7457.00,-7834.38
baseline_50_2x_200_d10,DCMSHRIRAM,2024-11-08,2024-11-26,1255.00,1154.60,154,18,INITIAL_STOP,-15461.60,-15832.68
