,mq,kc6,combined,nifty
2023-07-25,39268888.14392527,15325761.580415409,54594649.72434068,41351402.93949226
2023-07-26,39292178.49392698,15403887.05552477,54696065.54945175,41557549.15060126
2023-07-27,39359784.29392869,15450041.588052427,54809825.88198112,41349494.1782783
2023-07-28,39538331.143930405,15461413.84021178,54999744.984142184,41294140.103073105
2023-07-31,39750334.99393553,15506834.047150997,55257169.04108653,41530826.49360565
2023-08-01,39685897.99393725,15549879.936319826,55235777.930257075,41464019.85111663
2023-08-02,39430611.84393896,15552862.105074737,54983473.949013695,41057453.71254056
2023-08-03,39430252.64394068,15553505.246687623,54983757.8906283,40763504.48558885
2023-08-04,39411775.54394239,15548553.835599316,54960329.37954171,41046001.14525673
2023-08-07,39446824.49394753,15571859.129584316,55018683.62353185,41219698.41572819
2023-08-08,39413711.34394924,15598034.15378862,55011745.49773786,41189158.23630464
2023-08-09,39641012.64395097,15598201.844426919,55239214.488377884,41322771.521282695
2023-08-10,39624741.24395268,15604208.976823624,55228950.220776305,41101355.22046193
2023-08-11,39654932.893954396,15613212.280392924,55268145.17434732,40923840.42756251
2023-08-14,39554148.29395954,15622173.60325921,55176321.89721875,40944836.80091621
2023-08-16,39655628.24396297,15627992.807652988,55283621.05161596,40956289.368200034
2023-08-17,39572910.5439647,15662136.177271834,55235046.721236534,40790227.142584465
2023-08-18,39555837.74396641,15647564.656453775,55203402.40042018,40656613.85760642
2023-08-21,39662897.593971565,15765706.083182706,55428603.67715427,40752051.918305025
2023-08-22,39726086.94397329,15769103.142713055,55495190.08668634,40738690.58980722
2023-08-23,39830896.293975,15772127.354274672,55603023.64824967,40918114.14392059
2023-08-24,39803167.893976726,15775152.145822067,55578320.039798796,40803588.47108226
2023-08-25,39689425.193978444,15773431.79857412,55462856.99255256,40610803.58847108
2023-08-28,39743615.79398361,15817142.691677976,55560758.48566158,40631799.961824775
2023-08-29,39902462.743985325,15893101.23424017,55795563.9782255,40687154.03702997
2023-08-30,39862747.79398705,15896149.226257697,55758897.02024475,40759686.96316091
2023-08-31,39878244.99398877,15896806.563472092,55775051.55746086,40612712.34968506
2023-09-01,40049616.893990494,15850732.326443171,55900349.22043367,40899026.531780876
2023-09-04,40123715.39399566,15888950.515749613,56012665.90974527,41150983.01202519
2023-09-05,40322286.09399738,15924906.634147063,56247192.728144445,41198702.0423745
2023-09-06,40618579.0939991,15927960.725830324,56546539.81982943,41271234.96850544
2023-09-07,40692444.74400082,15931015.4032298,56623460.147230625,41475472.41840045
2023-09-08,40811745.99400255,15934070.666457817,56745816.66046037,41689253.674365334
2023-09-11,40970970.09400773,15934729.571798775,56905699.6658065,42065279.63351785
2023-09-12,40515054.24400945,15948923.059563233,56463977.303572685,42029013.17045238
2023-09-13,40593013.64401118,16022272.01877214,56615285.66278332,42265699.560984924
2023-09-14,40827755.044012904,16025344.783268891,56853099.827281795,42284787.17312465
2023-09-15,40709701.89401463,16028418.137062943,56738120.03107757,42483298.33937774
2023-09-18,40657199.79401981,16031492.080267312,56688691.87428712,42359228.86046955
2023-09-20,40644219.94402326,16032155.014176441,56676374.9581997,41916396.25882802
2023-09-21,40504608.994024985,16050359.771461807,56554968.76548679,41540370.29967551
2023-09-22,40487306.944026716,16089571.338091688,56576878.2821184,41383851.8801298
2023-09-25,40446817.1940319,16075927.662008584,56522744.856040485,41381943.118915826
2023-09-26,40497418.69403363,16102635.881240172,56600054.575273804,41338041.610994466
2023-09-27,40472493.89403536,16112413.282842375,56584907.17687774,41527008.971177705
2023-09-28,40458944.74403709,16132005.255365683,56590949.99940278,41185340.713876694
2023-09-29,40567443.544038825,16135099.06459274,56702542.608631566,41372399.31284596
2023-10-03,40619209.04404575,16138193.467153072,56757402.51119882,41147165.48959725
2023-10-04,40488043.84404748,16141288.463160472,56629332.30720795,40923840.42756251
2023-10-05,40375307.99404921,16141955.93736722,56517263.93141642,41139530.44474136
2023-10-06,40381324.244050935,16186110.928277124,56567435.172328055,41347585.417064324
2023-10-09,40161215.44405614,16182054.356674599,56343269.800730735,41129986.638671495
2023-10-10,40276291.544057876,16225398.097710148,56501689.64176802,41444932.2389769
2023-10-11,40291799.24405961,16252696.838566104,56544496.08262571,41756060.31685436
2023-10-12,40380958.89406134,16240768.026918706,56621726.92098005,41725520.13743081
2023-10-13,40432862.99406307,16217472.753444416,56650335.74750749,41624355.793090284
2023-10-16,40465183.794068284,16187863.018246448,56653046.812314734,41591906.85245276
2023-10-17,40514593.89407002,16211931.321428029,56726525.21549805,41715976.33136095
2023-10-18,40425170.04407176,16222268.277284767,56647438.32135652,41458293.56747471
2023-10-19,40340913.644073494,16176442.463761233,56517356.10783473,41357129.22313418
2023-10-20,40263579.89407523,16023782.650016217,56287362.54409145,41095628.93682001
2023-10-23,40031505.84408043,15858871.86763388,55890377.71171431,40689062.79824394
2023-10-25,39974072.74408391,15995530.46876954,55969603.21285345,40366482.15308265
2023-10-26,39887194.84408565,15925354.731630694,55812549.57571635,39843481.58045428
2023-10-27,39961275.594087385,16204385.81489384,56165661.40898123,40192784.882611185
2023-10-30,39625207.69409261,16267603.639316797,55892811.333409406,40374117.19793855
2023-10-31,39554735.89409435,16276037.438094199,55830773.33218855,40271044.09238403
2023-11-01,39581153.82238287,16279275.74652435,55860429.568907216,40082076.7322008
2023-11-02,39587369.97238461,16296571.032875739,55883941.00526035,40397022.332506195
2023-11-03,39609919.77238635,16305648.573233495,55915568.34561984,40597442.25997328
2023-11-06,39785854.57239157,16308775.683918772,56094630.256310344,40954380.60698607
2023-11-07,39796689.772393316,16311903.394323908,56108593.166717224,40941019.27848826
2023-11-08,39809598.32239505,16312577.923795551,56122176.2461906,41005917.159763314
2023-11-09,39799994.7223968,16282432.970936563,56082427.69333336,40904752.81542279
2023-11-10,39867522.172398545,16356681.901629621,56224204.074028164,40893300.248138964
2023-11-12,39944188.97240203,16393909.058600107,56338098.031002134,41068906.27982439
2023-11-13,39920871.52240377,16363951.48398121,56284823.00638498,40952471.845772095
2023-11-15,39914924.37240726,16364506.252337042,56279430.624744296,41414392.05955335
2023-11-16,39867879.87240901,16347756.363771738,56215636.236180745,41641534.644016035
2023-11-17,40013028.07241075,16349374.818389447,56362402.89080019,41614811.987020425
2023-11-20,40134751.322415985,16385136.804881692,56519888.12729768,41486924.98568429
2023-11-21,40171633.62241773,16388279.15988537,56559912.7823031,41685436.151937395
2023-11-22,40173435.97241948,16388956.847645994,56562392.82006547,41712158.808933005
2023-11-23,40302395.022421226,16383364.706531275,56685759.7289525,41717885.09257492
2023-11-24,40447535.52242297,16402939.426109241,56850474.94853221,41702615.00286314
2023-11-28,40318288.822429955,16339119.366882773,56657408.189312726,41908761.21397214
2023-11-29,40334626.87243171,16354855.708221627,56689482.58065334,42309601.06890628
2023-11-30,40281745.97243346,16365742.60816983,56647488.580603294,42399312.84596297
2023-12-01,40520850.22243521,16368881.24373852,56889731.46617374,42708532.16262646
2023-12-04,40512868.922440454,16372020.48123732,56884889.40367778,43554113.38041611
2023-12-05,40715534.62244221,16375160.320781667,57090694.94322388,43912960.48864287
2023-12-06,40723342.22244396,16375837.466052344,57099179.68849631,44080931.47547242
2023-12-07,40723297.72244571,16290795.741038937,57014093.463484645,44059935.10211872
2023-12-08,40745535.02244746,16208638.56810316,56954173.59055062,44161099.44645925
2023-12-11,40825449.972452715,16211747.07412992,57037197.04658264,44243176.17866005
2023-12-12,40788463.47245447,16214856.176308522,57003319.64876299,44084748.99790036
2023-12-13,40941865.17245622,16217965.874753295,57159831.047209516,44121015.460965835
2023-12-14,40834405.02245797,16221076.16957859,57055481.19203656,44663103.64573392
2023-12-15,40824051.07245972,16224187.060898783,57048238.1333585,45165107.84500859
2023-12-18,40909880.52246499,16227298.54882827,57137179.071293265,45155564.03893873
2023-12-19,40863211.472466744,16230410.63348147,57093622.10594822,45180377.93472036
2023-12-20,40569108.922468506,16233523.314972823,56802632.23744133,44521855.315899976
2023-12-21,40693228.47247025,16236636.593416791,56929865.06588705,44779538.07978622
2023-12-22,40802844.97247201,16239750.468927858,57042595.44139987,44951326.58904371
2023-12-26,40906255.022479035,16242864.94162053,57149119.96409956,45224279.44264173
2023-12-27,40894104.77248079,16245980.011609334,57140084.78409013,45602214.163008206
2023-12-28,41034434.22248255,16249095.679008821,57283529.90149137,45840809.31475472
2023-12-29,41045951.5224843,16252211.943933563,57298163.466417864,45743462.492842145
2024-01-01,41106124.172489576,16255328.806498153,57361452.97898773,45877075.77782019
2024-01-02,41270530.37249134,16258446.266817208,57528976.63930854,45659476.99942737
2024-01-03,41284189.2224931,16261564.325005366,57545753.547498465,45378889.100973465
2024-01-04,41386160.872494854,16262236.772856915,57648397.64535177,45676655.85035312
2024-01-05,41445545.97249662,16259203.185410615,57704749.15790723,45760641.3437679
2024-01-08,41439221.02250189,16291632.90620833,57730853.92871022,45367436.53368964
2024-01-09,41507900.072503656,16310405.285964044,57818305.3584677,45386524.14582936
2024-01-10,41543423.47250542,16328804.663236694,57872228.13574211,45573582.74479862
2024-01-11,41560986.472507186,16264677.516263472,57825663.98877066,45594579.11815232
2024-01-12,41443134.87250894,16267796.76948577,57710931.641994715,46140484.82534835
2024-01-15,41304089.32251423,16270916.620921014,57575005.943435244,46587134.94941782
2024-01-16,41247227.172515996,16274037.07068393,57521264.24319993,46428707.768658146
2024-01-17,41170322.22251776,16274710.034308186,57445032.256825946,45501049.81866769
2024-01-18,41131359.27251952,16187782.330263706,57319141.602783225,45334987.593052104
2024-01-19,41227911.87252128,16317992.367922802,57545904.24044408,45648024.43214355
2024-01-20,41174675.97252305,16321121.845911171,57495797.81843422,45567856.46115671
2024-01-23,40893555.42252835,16316887.529321296,57210442.95184965,44831074.632563464
2024-01-24,41125023.02253011,16348245.471593153,57473268.494123265,45292994.846344724
2024-01-25,41001310.47253188,16387793.031583276,57389103.50411515,45075396.067951895
2024-01-29,41248071.072538935,16400960.518512622,57649031.591051556,45819812.941401035
2024-01-30,41291334.2725407,16374324.18891891,57665658.461459614,45453330.78831838
2024-01-31,41486271.32254247,16407064.442894869,57893335.76543734,45859896.92689444
2024-02-01,41523992.02254424,16396937.180533232,57920929.20307747,45815995.41897309
2024-02-02,41817253.27254601,16419952.51929595,58237205.791841954,46058408.093147546
2024-02-05,41906030.222551316,16423101.551285952,58329131.77383727,45856079.4044665
2024-02-06,41957544.57255308,16426251.187199898,58383795.75975298,46193930.139339566
2024-02-07,41981482.42255485,16429401.427153608,58410883.84970846,46258828.02061462
2024-02-08,41994312.37255663,16432552.271262925,58426864.643819556,45863714.449322395
2024-02-09,41954785.3725584,16433231.78980428,58388017.16236268,45959152.510021
2024-02-12,41399372.57256371,16421794.182926405,57821166.75549011,45680473.37278107
2024-02-13,41367502.97256548,16605885.586011315,57973388.55857679,45922886.046955526
2024-02-14,41370581.07256725,16939669.91172918,58310250.984296426,46106127.12349685
2024-02-15,41532577.42256903,17184541.31018196,58717118.73275099,46329452.18553159
2024-02-16,41674013.32257079,17217693.907143105,58891707.2297139,46571864.85970605
2024-02-19,41844407.272576116,17214982.014317077,59059389.28689319,46772284.78717312
2024-02-20,41916336.37257789,17236757.462746084,59153093.835323974,46835273.90723421
2024-02-21,41878694.32257966,17260448.962654945,59139143.2852346,46548959.72513838
2024-02-22,41941466.772581436,17263759.185743675,59205225.95832511,46915441.878221035
2024-02-23,41902078.17258321,17267070.043669708,59169148.216252916,46896354.26608131
2024-02-26,42077452.97258854,17270381.536554795,59347834.50914334,46739835.8465356
2024-02-27,42098667.12259032,17273693.66452071,59372360.78711103,46860087.80301584
2024-02-28,41868010.172592096,17277006.42768925,59145016.60028134,46396258.82802061
2024-02-29,41696279.42259386,17277720.866080374,58974000.288674235,46430616.52987211
2024-03-01,41869750.47259565,17276136.01368757,59145886.48628321,47117770.56690208
2024-03-02,41931461.47259742,17292627.933481976,59224089.4060794,47205573.5827448
2024-03-04,42048284.87260098,17267412.62557333,59315697.49817431,47304829.16587135
2024-03-05,42058890.82260275,17275638.843152877,59334529.66575563,47211299.86638672
2024-03-06,42044555.82260453,17182588.611056358,59227144.43366089,47455621.30177514
2024-03-07,41971556.122606315,17267767.049946517,59239323.17255283,47465165.10784501
2024-03-11,41808813.17261343,17317472.37081755,59126285.54343098,47232296.2397404
2024-03-12,41667007.92261521,17226246.849646475,58893254.77226168,47226569.95609848
2024-03-13,41151623.57261699,16836281.97503265,57987905.54764964,46518419.54571483
2024-03-14,41265810.97261877,17444422.7589268,58710233.731545575,46839091.429662146
2024-03-15,41205482.722620554,17440491.060170382,58645973.78279094,46535598.39664058
2024-03-18,41246649.32262589,17485494.827170964,58732144.14979686,46569956.09849208
2024-03-19,41122663.122627676,17428329.405932337,58550992.52856001,46115670.92956671
2024-03-20,41114131.92262947,17458500.746552657,58572632.66918212,46111853.407138765
2024-03-21,41186177.872631244,17452057.452894673,58638235.32552592,46571864.85970605
2024-03-22,41346884.72263303,17471530.11665276,58818414.83928579,46715021.950753964
2024-03-26,41428167.07264016,17492237.449795593,58920404.522435755,46533689.6354266
2024-03-27,41476574.12264195,17484961.199347608,58961535.32198956,46757014.697461344
2024-03-28,41599372.672643736,17504595.528029673,59103968.20067341,47138766.940255776
2024-04-01,41767068.12265088,17518298.845867507,59285366.968518384,47373544.56957434
2024-04-02,41890090.07265266,17521658.51961877,59411748.59227143,47461347.58541706
2024-04-03,41976475.67265445,17525018.837691024,59501494.510345474,47449895.01813323
2024-04-04,42010196.62265623,17528379.800207842,59538576.42286408,47572055.735827446
2024-04-05,41893708.82265802,17531741.407292813,59425450.22995083,47537698.03397595
2024-04-08,42008106.57266338,17535103.659069553,59543210.231732935,47862187.44035121
