signal,structure,symbol,date,expiry,spot,exp_spot,credit,max_risk,pnl,min_vol,year
conn,S3,PNB,2024-02-26,2024-03-28,121.33,120.9,3.55,5.45,3.55,6,2024
conn,S1,HEROMOTOCO,2024-02-27,2024-03-28,4321.6,4606.7,55.45,244.55,55.45,4,2024
conn,S2,HEROMOTOCO,2024-02-27,2024-03-28,4321.6,4606.7,56.35,143.65,56.35,57,2024
conn,S3,HEROMOTOCO,2024-02-27,2024-03-28,4321.6,4606.7,108.85,191.15,102.15,4,2024
conn,S1,SBIN,2024-02-27,2024-03-28,749.85,752.35,9.3,45.7,9.3,243,2024
conn,S2,SBIN,2024-02-27,2024-03-28,749.85,752.35,14.05,25.95,14.05,594,2024
conn,S3,SBIN,2024-02-27,2024-03-28,749.85,752.35,14.9,40.1,14.9,243,2024
conn,S1,BAJAJ-AUTO,2024-02-28,2024-03-28,7986.0,8922.0,153.05,346.95,153.05,195,2024
conn,S2,BAJAJ-AUTO,2024-02-28,2024-03-28,7986.0,8922.0,208.4,291.6,208.4,949,2024
conn,S3,BAJAJ-AUTO,2024-02-28,2024-03-28,7986.0,8922.0,173.05,326.95,-198.95,6,2024
conn,S1,BANKBARODA,2024-02-28,2024-03-28,245.68,247.91,1.75,15.75,1.75,22,2024
conn,S2,BANKBARODA,2024-02-28,2024-03-28,245.68,247.91,2.05,10.45,2.05,35,2024
conn,S3,BANKBARODA,2024-02-28,2024-03-28,245.68,247.91,6.75,10.75,6.75,22,2024
conn,S1,IOC,2024-02-28,2024-03-28,157.0,157.35,1.1,6.9,1.1,53,2024
conn,S2,IOC,2024-02-28,2024-03-28,157.0,157.35,1.2,4.8,1.2,29,2024
conn,S3,IOC,2024-02-28,2024-03-28,157.0,157.35,3.6,4.4,3.6,2,2024
conn,S1,MARUTI,2024-02-28,2024-03-28,11152.8,12600.35,95.85,704.15,95.85,728,2024
conn,S2,MARUTI,2024-02-28,2024-03-28,11152.8,12600.35,184.0,416.0,184.0,362,2024
conn,S3,MARUTI,2024-02-28,2024-03-28,11152.8,12600.35,144.75,655.25,-455.25,704,2024
conn,S1,NTPC,2024-02-28,2024-03-28,333.3,335.8,6.1,18.9,6.1,78,2024
conn,S2,NTPC,2024-02-28,2024-03-28,333.3,335.8,5.55,6.95,5.55,31,2024
conn,S3,NTPC,2024-02-28,2024-03-28,333.3,335.8,9.45,15.55,9.45,3,2024
conn,S1,TATAPOWER,2024-02-28,2024-03-28,365.75,394.2,5.85,19.15,5.85,60,2024
conn,S2,TATAPOWER,2024-02-28,2024-03-28,365.75,394.2,7.7,12.3,7.7,100,2024
conn,S3,TATAPOWER,2024-02-28,2024-03-28,365.75,394.2,9.35,15.65,5.15,60,2024
conn,S1,ULTRACEMCO,2024-02-28,2024-03-28,9804.95,9749.15,103.4,496.6,103.4,1,2024
conn,S2,ULTRACEMCO,2024-02-28,2024-03-28,9804.95,9749.15,161.85,338.15,111.0,58,2024
conn,S3,ULTRACEMCO,2024-02-28,2024-03-28,9804.95,9749.15,148.1,451.9,148.1,1,2024
conn,S1,TECHM,2024-02-29,2024-03-28,1223.5,1198.2,6.8,73.2,6.8,119,2024
conn,S2,TECHM,2024-02-29,2024-03-28,1223.5,1198.2,10.7,49.3,-11.1,16,2024
conn,S3,TECHM,2024-02-29,2024-03-28,1223.5,1198.2,23.85,56.15,23.85,25,2024
conn,S1,VOLTAS,2024-03-01,2024-03-28,1085.35,1103.55,14.85,55.15,14.85,295,2024
conn,S2,VOLTAS,2024-03-01,2024-03-28,1085.35,1103.55,22.2,37.8,22.2,152,2024
conn,S3,VOLTAS,2024-03-01,2024-03-28,1085.35,1103.55,23.25,46.75,23.25,60,2024
conn,S1,BRITANNIA,2024-03-04,2024-03-28,4838.9,4911.25,29.6,270.4,29.6,1,2024
conn,S2,BRITANNIA,2024-03-04,2024-03-28,4838.9,4911.25,70.2,179.8,70.2,127,2024
conn,S3,BRITANNIA,2024-03-04,2024-03-28,4838.9,4911.25,40.7,259.3,40.7,1,2024
conn,S1,INFY,2024-03-04,2024-03-28,1637.2,1498.05,16.55,103.45,-75.4,47,2024
conn,S2,INFY,2024-03-04,2024-03-28,1637.2,1498.05,26.6,53.4,-53.4,435,2024
conn,S3,INFY,2024-03-04,2024-03-28,1637.2,1498.05,22.3,97.7,-69.65,32,2024
conn,S1,HCLTECH,2024-03-05,2024-03-28,1619.35,1543.55,19.85,110.15,-16.6,152,2024
conn,S2,HCLTECH,2024-03-05,2024-03-28,1619.35,1543.55,26.6,53.4,-49.85,143,2024
conn,S3,HCLTECH,2024-03-05,2024-03-28,1619.35,1543.55,25.7,104.3,-10.75,51,2024
conn,S1,SBILIFE,2024-03-05,2024-03-28,1491.25,1500.25,15.85,84.15,15.85,24,2024
conn,S2,SBILIFE,2024-03-05,2024-03-28,1491.25,1500.25,19.85,70.15,19.85,1,2024
conn,S3,SBILIFE,2024-03-05,2024-03-28,1491.25,1500.25,22.15,77.85,22.15,24,2024
conn,S1,TCS,2024-03-05,2024-03-28,4012.1,3876.3,36.6,263.4,12.9,1360,2024
conn,S2,TCS,2024-03-05,2024-03-28,4012.1,3876.3,64.2,135.8,-79.5,160,2024
conn,S3,TCS,2024-03-05,2024-03-28,4012.1,3876.3,47.9,252.1,24.2,387,2024
conn,S1,ADANIENT,2024-03-06,2024-03-28,3135.3,3099.5,28.05,221.95,28.05,559,2024
conn,S2,ADANIENT,2024-03-06,2024-03-28,3135.3,3099.5,36.25,113.75,-14.25,632,2024
conn,S3,ADANIENT,2024-03-06,2024-03-28,3135.3,3099.5,67.4,182.6,67.4,559,2024
conn,S1,AMBUJACEM,2024-03-06,2024-03-28,598.3,612.35,6.6,33.4,6.6,264,2024
conn,S2,AMBUJACEM,2024-03-06,2024-03-28,598.3,612.35,10.6,19.4,10.6,522,2024
conn,S3,AMBUJACEM,2024-03-06,2024-03-28,598.3,612.35,10.35,29.65,10.35,199,2024
conn,S1,ULTRACEMCO,2024-03-06,2024-03-28,9641.05,9749.15,81.65,718.35,81.65,11,2024
conn,S2,ULTRACEMCO,2024-03-06,2024-03-28,9641.05,9749.15,109.75,290.25,109.75,953,2024
conn,S3,ULTRACEMCO,2024-03-06,2024-03-28,9641.05,9749.15,111.85,688.15,111.85,11,2024
conn,S1,ADANIENT,2024-03-11,2024-04-25,3109.5,3020.2,33.65,66.35,33.65,1,2024
conn,S2,ADANIENT,2024-03-11,2024-04-25,3109.5,3020.2,38.6,61.4,-41.2,24,2024
conn,S3,ADANIENT,2024-03-11,2024-04-25,3109.5,3020.2,105.0,95.0,105.0,1,2024
conn,S1,DLF,2024-03-11,2024-04-25,911.25,893.8,25.05,74.95,18.85,10,2024
conn,S2,DLF,2024-03-11,2024-04-25,911.25,893.8,9.5,10.5,-10.5,1,2024
conn,S3,DLF,2024-03-11,2024-04-25,911.25,893.8,30.55,69.45,24.35,2,2024
conn,S1,MARUTI,2024-03-11,2024-04-25,11395.55,12922.5,124.0,876.0,124.0,1,2024
conn,S2,MARUTI,2024-03-11,2024-04-25,11395.55,12922.5,220.95,479.05,220.95,1,2024
conn,S1,POWERGRID,2024-03-11,2024-04-25,285.55,293.3,5.6,14.4,5.6,1,2024
conn,S2,POWERGRID,2024-03-11,2024-04-25,285.55,293.3,5.55,14.45,5.55,1,2024
conn,S3,POWERGRID,2024-03-11,2024-04-25,285.55,293.3,9.25,10.75,9.25,1,2024
conn,S1,ADANIPORTS,2024-03-12,2024-04-25,1301.3,1330.55,33.9,66.1,33.9,58,2024
conn,S2,ADANIPORTS,2024-03-12,2024-04-25,1301.3,1330.55,33.9,66.1,33.9,58,2024
conn,S3,ADANIPORTS,2024-03-12,2024-04-25,1301.3,1330.55,52.0,48.0,52.0,12,2024
conn,S1,AMBUJACEM,2024-03-12,2024-04-25,587.55,638.35,13.0,27.0,13.0,1,2024
conn,S2,AMBUJACEM,2024-03-12,2024-04-25,587.55,638.35,7.65,12.35,7.65,1,2024
conn,S3,AMBUJACEM,2024-03-12,2024-04-25,587.55,638.35,18.05,21.95,9.7,1,2024
conn,S1,FEDERALBNK,2024-03-12,2024-04-25,151.75,155.95,2.4,5.6,2.4,3,2024
conn,S2,FEDERALBNK,2024-03-12,2024-04-25,151.75,155.95,1.95,3.05,1.95,2,2024
conn,S3,FEDERALBNK,2024-03-12,2024-04-25,151.75,155.95,4.65,5.35,4.65,3,2024
conn,S1,GAIL,2024-03-12,2024-04-25,173.35,200.42,2.3,7.7,2.3,18,2024
conn,S2,GAIL,2024-03-12,2024-04-25,173.35,200.42,3.1,6.9,3.1,1,2024
conn,S3,GAIL,2024-03-12,2024-04-25,173.35,200.42,5.8,4.2,-4.2,5,2024
conn,S2,GODREJPROP,2024-03-12,2024-04-25,2319.2,2571.35,38.25,61.75,38.25,9,2024
conn,S1,GRASIM,2024-03-12,2024-04-25,2184.0,2367.45,20.8,79.2,20.8,6,2024
conn,S2,GRASIM,2024-03-12,2024-04-25,2184.0,2367.45,41.8,58.2,41.8,6,2024
conn,S1,PNB,2024-03-12,2024-04-25,122.4,132.07,0.8,3.2,0.8,9,2024
conn,S2,PNB,2024-03-12,2024-04-25,122.4,132.07,1.55,3.45,1.55,9,2024
conn,S3,PNB,2024-03-12,2024-04-25,122.4,132.07,2.7,2.3,0.63,9,2024
conn,S1,SBIN,2024-03-12,2024-04-25,759.7,812.7,12.2,47.8,12.2,9,2024
conn,S2,SBIN,2024-03-12,2024-04-25,759.7,812.7,13.85,26.15,13.85,43,2024
conn,S3,SBIN,2024-03-12,2024-04-25,759.7,812.7,20.1,39.9,17.4,9,2024
conn,S1,AXISBANK,2024-03-13,2024-04-25,1080.4,1127.0,12.0,38.0,12.0,23,2024
conn,S2,AXISBANK,2024-03-13,2024-04-25,1080.4,1127.0,10.85,29.15,10.85,1,2024
conn,S3,AXISBANK,2024-03-13,2024-04-25,1080.4,1127.0,21.7,28.3,21.7,23,2024
conn,S2,BANKBARODA,2024-03-13,2024-04-25,244.86,252.35,0.75,4.25,0.75,1,2024
conn,S1,BEL,2024-03-13,2024-04-25,190.3,237.6,2.25,7.75,2.25,35,2024
conn,S2,BEL,2024-03-13,2024-04-25,190.3,237.6,4.1,5.9,4.1,65,2024
conn,S3,BEL,2024-03-13,2024-04-25,190.3,237.6,3.15,6.85,-4.35,3,2024
conn,S1,HAL,2024-03-13,2024-04-25,3039.5,4000.75,91.6,208.4,91.6,5,2024
conn,S2,HAL,2024-03-13,2024-04-25,3039.5,4000.75,67.35,132.65,67.35,145,2024
conn,S3,HAL,2024-03-13,2024-04-25,3039.5,4000.75,113.85,186.15,13.85,5,2024
conn,S2,HEROMOTOCO,2024-03-13,2024-04-25,4401.65,4388.2,74.0,126.0,62.2,4,2024
conn,S1,HINDALCO,2024-03-13,2024-04-25,507.0,646.8,10.5,19.5,10.5,5,2024
conn,S2,HINDALCO,2024-03-13,2024-04-25,507.0,646.8,7.55,17.45,7.55,2,2024
conn,S3,HINDALCO,2024-03-13,2024-04-25,507.0,646.8,15.7,14.3,-14.3,4,2024
conn,S1,INDUSINDBK,2024-03-13,2024-04-25,1502.65,1496.1,11.7,108.3,11.7,2,2024
conn,S2,INDUSINDBK,2024-03-13,2024-04-25,1502.65,1496.1,24.25,35.75,20.35,23,2024
conn,S3,INDUSINDBK,2024-03-13,2024-04-25,1502.65,1496.1,28.05,91.95,28.05,2,2024
conn,S2,IOC,2024-03-13,2024-04-25,153.04,159.74,0.3,3.7,0.3,7,2024
conn,S1,IRCTC,2024-03-13,2024-04-25,880.65,1027.8,13.55,36.45,13.55,125,2024
conn,S2,IRCTC,2024-03-13,2024-04-25,880.65,1027.8,16.65,23.35,16.65,8,2024
conn,S3,IRCTC,2024-03-13,2024-04-25,880.65,1027.8,17.6,32.4,-12.4,11,2024
conn,S2,LT,2024-03-13,2024-04-25,3538.55,3652.3,28.35,71.65,28.35,28,2024
conn,S2,M&M,2024-03-13,2024-04-25,1853.7,2096.85,45.75,54.25,45.75,12,2024
conn,S1,NTPC,2024-03-13,2024-04-25,322.5,359.2,4.15,15.85,4.15,7,2024
conn,S2,NTPC,2024-03-13,2024-04-25,322.5,359.2,3.15,6.85,3.15,14,2024
conn,S3,NTPC,2024-03-13,2024-04-25,322.5,359.2,7.3,12.7,-6.9,7,2024
conn,S1,SUNPHARMA,2024-03-13,2024-04-25,1558.6,1520.15,5.6,94.4,5.6,1,2024
conn,S2,SUNPHARMA,2024-03-13,2024-04-25,1558.6,1520.15,25.5,24.5,-4.35,1,2024
conn,S1,TATAMOTORS,2024-03-13,2024-04-25,973.2,1001.25,14.55,45.45,14.55,4,2024
conn,S2,TATAMOTORS,2024-03-13,2024-04-25,973.2,1001.25,10.25,19.75,10.25,17,2024
conn,S3,TATAMOTORS,2024-03-13,2024-04-25,973.2,1001.25,22.25,37.75,22.25,4,2024
conn,S1,TATASTEEL,2024-03-13,2024-04-25,136.86,160.36,1.15,3.85,1.15,106,2024
conn,S3,TATASTEEL,2024-03-13,2024-04-25,136.86,160.36,4.3,3.7,-3.7,12,2024
conn,S2,TITAN,2024-03-13,2024-04-25,3625.7,3571.1,32.1,67.9,3.2,25,2024
conn,S2,VOLTAS,2024-03-13,2024-04-25,1042.5,1427.4,54.7,105.3,54.7,1,2024
conn,S1,SBIN,2024-03-18,2024-04-25,730.95,812.7,8.8,41.2,8.8,20,2024
conn,S2,SBIN,2024-03-18,2024-04-25,730.95,812.7,12.85,27.15,12.85,18,2024
conn,S3,SBIN,2024-03-18,2024-04-25,730.95,812.7,15.55,34.45,-17.15,20,2024
conn,S2,TITAN,2024-03-18,2024-04-25,3579.7,3571.1,37.25,62.75,8.35,25,2024
conn,S2,BANKBARODA,2024-03-19,2024-04-25,233.45,252.35,2.45,7.55,2.45,2,2024
conn,S2,CIPLA,2024-03-19,2024-04-25,1435.7,1406.2,19.95,30.05,-23.85,8,2024
conn,S1,INFY,2024-03-19,2024-04-25,1561.45,1438.45,21.8,98.2,-59.75,5,2024
conn,S2,INFY,2024-03-19,2024-04-25,1561.45,1438.45,25.1,54.9,-54.9,96,2024
conn,S3,INFY,2024-03-19,2024-04-25,1561.45,1438.45,30.55,89.45,-51.0,5,2024
conn,S1,IOC,2024-03-19,2024-04-25,145.11,159.74,0.55,2.45,0.55,3,2024
conn,S2,IOC,2024-03-19,2024-04-25,145.11,159.74,1.7,6.3,1.7,3,2024
conn,S3,IOC,2024-03-19,2024-04-25,145.11,159.74,4.65,5.35,-0.09,3,2024
conn,S1,NTPC,2024-03-19,2024-04-25,313.45,359.2,3.5,16.5,3.5,4,2024
conn,S2,NTPC,2024-03-19,2024-04-25,313.45,359.2,5.25,9.75,5.25,5,2024
conn,S3,NTPC,2024-03-19,2024-04-25,313.45,359.2,5.5,14.5,-9.5,1,2024
conn,S1,POWERGRID,2024-03-19,2024-04-25,259.0,293.3,2.55,7.45,2.55,24,2024
conn,S2,POWERGRID,2024-03-19,2024-04-25,259.0,293.3,4.0,6.0,4.0,31,2024
conn,S3,POWERGRID,2024-03-19,2024-04-25,259.0,293.3,4.25,5.75,-5.75,24,2024
conn,S2,SBILIFE,2024-03-19,2024-04-25,1461.35,1444.45,46.45,53.55,-9.1,1,2024
conn,S1,TCS,2024-03-19,2024-04-25,3977.3,3852.2,56.6,243.4,8.8,309,2024
conn,S2,TCS,2024-03-19,2024-04-25,3977.3,3852.2,48.8,111.2,-59.0,72,2024
conn,S3,TCS,2024-03-19,2024-04-25,3977.3,3852.2,77.3,222.7,29.5,1,2024
conn,S1,ULTRACEMCO,2024-03-19,2024-04-25,9453.25,9683.75,34.55,165.45,34.55,28,2024
conn,S2,ULTRACEMCO,2024-03-19,2024-04-25,9453.25,9683.75,149.05,350.95,149.05,28,2024
conn,S1,HCLTECH,2024-03-20,2024-04-25,1587.1,1504.15,18.95,81.05,-16.9,9,2024
conn,S2,HCLTECH,2024-03-20,2024-04-25,1587.1,1504.15,25.7,54.3,-50.15,56,2024
conn,S3,HCLTECH,2024-03-20,2024-04-25,1587.1,1504.15,27.5,72.5,-8.35,1,2024
conn,S2,TATACONSUM,2024-03-20,2024-04-25,1110.25,1092.65,5.65,14.35,-14.35,1,2024
conn,S1,INFY,2024-03-26,2024-04-25,1492.65,1438.45,15.95,84.05,14.4,112,2024
conn,S2,INFY,2024-03-26,2024-04-25,1492.65,1438.45,27.55,52.45,-34.0,244,2024
conn,S3,INFY,2024-03-26,2024-04-25,1492.65,1438.45,26.15,73.85,24.6,112,2024
conn,S1,TCS,2024-03-26,2024-04-25,3877.5,3852.2,36.55,203.45,36.55,78,2024
conn,S2,TCS,2024-03-26,2024-04-25,3877.5,3852.2,59.05,140.95,31.25,71,2024
conn,S3,TCS,2024-03-26,2024-04-25,3877.5,3852.2,59.8,180.2,59.8,19,2024
conn,S1,TATACONSUM,2024-03-27,2024-04-25,1077.65,1092.65,7.95,42.05,7.95,50,2024
conn,S2,TATACONSUM,2024-03-27,2024-04-25,1077.65,1092.65,11.9,28.1,11.9,21,2024
conn,S3,TATACONSUM,2024-03-27,2024-04-25,1077.65,1092.65,16.85,33.15,16.85,50,2024
conn,S1,TRENT,2024-03-27,2024-04-25,3875.2,4323.15,91.45,308.55,91.45,16,2024
conn,S2,TRENT,2024-03-27,2024-04-25,3875.2,4323.15,69.5,110.5,69.5,12,2024
conn,S3,TRENT,2024-03-27,2024-04-25,3875.2,4323.15,136.0,264.0,-64.0,16,2024
conn,S1,HCLTECH,2024-03-28,2024-04-25,1543.55,1504.15,17.35,102.65,17.35,11,2024
conn,S2,HCLTECH,2024-03-28,2024-04-25,1543.55,1504.15,23.3,56.7,-12.55,168,2024
conn,S3,HCLTECH,2024-03-28,2024-04-25,1543.55,1504.15,23.5,96.5,23.5,11,2024
conn,S1,TECHM,2024-04-01,2024-04-25,1194.7,1141.4,5.5,74.5,-13.1,2,2024
conn,S2,TECHM,2024-04-01,2024-04-25,1194.7,1141.4,8.35,51.65,-40.25,44,2024
conn,S3,TECHM,2024-04-01,2024-04-25,1194.7,1141.4,20.65,59.35,2.05,2,2024
conn,S1,CIPLA,2024-04-05,2024-04-25,1449.4,1406.2,12.85,97.15,9.05,32,2024
conn,S2,CIPLA,2024-04-05,2024-04-25,1449.4,1406.2,22.15,47.85,-21.65,294,2024
conn,S3,CIPLA,2024-04-05,2024-04-25,1449.4,1406.2,17.7,92.3,13.9,32,2024
conn,S1,GRASIM,2024-04-05,2024-04-25,2237.55,2367.45,21.6,158.4,21.6,21,2024
conn,S2,GRASIM,2024-04-05,2024-04-25,2237.55,2367.45,32.3,67.7,32.3,104,2024
conn,S3,GRASIM,2024-04-05,2024-04-25,2237.55,2367.45,27.15,152.85,27.15,21,2024
conn,S1,ADANIPORTS,2024-04-15,2024-05-30,1315.55,1383.5,20.95,59.05,20.95,11,2024
conn,S2,ADANIPORTS,2024-04-15,2024-05-30,1315.55,1383.5,10.65,29.35,10.65,10,2024
conn,S3,ADANIPORTS,2024-04-15,2024-05-30,1315.55,1383.5,35.45,44.55,35.45,11,2024
conn,S1,AMBUJACEM,2024-04-15,2024-05-30,606.85,619.15,11.1,28.9,11.1,2,2024
conn,S2,AMBUJACEM,2024-04-15,2024-05-30,606.85,619.15,11.7,18.3,11.7,3,2024
conn,S3,AMBUJACEM,2024-04-15,2024-05-30,606.85,619.15,18.35,21.65,18.35,1,2024
conn,S1,BAJAJFINSV,2024-04-15,2024-05-30,1656.85,1524.1,21.75,78.25,-54.15,13,2024
conn,S2,BAJAJFINSV,2024-04-15,2024-05-30,1656.85,1524.1,31.65,48.35,-48.35,1,2024
conn,S1,CHOLAFIN,2024-04-15,2024-05-30,1161.7,1212.85,12.8,27.2,12.8,1,2024
conn,S2,CHOLAFIN,2024-04-15,2024-05-30,1161.7,1212.85,24.65,55.35,24.65,2,2024
conn,S2,CIPLA,2024-04-15,2024-05-30,1381.4,1466.6,27.9,52.1,27.9,3,2024
conn,S1,DLF,2024-04-15,2024-05-30,885.0,802.05,15.1,44.9,-42.85,47,2024
conn,S2,DLF,2024-04-15,2024-05-30,885.0,802.05,18.7,31.3,-31.3,5,2024
conn,S3,DLF,2024-04-15,2024-05-30,885.0,802.05,23.6,36.4,-34.35,47,2024
conn,S1,HCLTECH,2024-04-15,2024-05-30,1505.05,1331.85,21.65,38.35,-38.35,19,2024
conn,S2,HCLTECH,2024-04-15,2024-05-30,1505.05,1331.85,38.4,61.6,-61.6,61,2024
conn,S3,HCLTECH,2024-04-15,2024-05-30,1505.05,1331.85,37.65,42.35,-22.35,1,2024
conn,S1,HEROMOTOCO,2024-04-15,2024-05-30,4273.95,5010.3,35.45,164.55,35.45,20,2024
conn,S2,HEROMOTOCO,2024-04-15,2024-05-30,4273.95,5010.3,35.45,164.55,35.45,20,2024
conn,S3,HEROMOTOCO,2024-04-15,2024-05-30,4273.95,5010.3,108.45,141.55,-141.55,1,2024
conn,S1,JINDALSTEL,2024-04-15,2024-05-30,893.75,1031.2,11.3,48.7,11.3,4,2024
conn,S2,JINDALSTEL,2024-04-15,2024-05-30,893.75,1031.2,12.9,27.1,12.9,2,2024
conn,S3,JINDALSTEL,2024-04-15,2024-05-30,893.75,1031.2,22.8,37.2,-27.2,4,2024
conn,S1,LT,2024-04-15,2024-05-30,3600.8,3634.7,26.0,74.0,26.0,63,2024
conn,S2,LT,2024-04-15,2024-05-30,3600.8,3634.7,63.95,136.05,63.95,104,2024
conn,S3,LT,2024-04-15,2024-05-30,3600.8,3634.7,38.8,61.2,38.8,54,2024
conn,S1,SBILIFE,2024-04-15,2024-05-30,1466.9,1380.05,6.0,14.0,-13.95,1,2024
conn,S3,SBILIFE,2024-04-15,2024-05-30,1466.9,1380.05,34.55,25.45,14.6,1,2024
conn,S1,SUNPHARMA,2024-04-15,2024-05-30,1540.05,1459.1,15.0,25.0,-25.0,2,2024
conn,S2,SUNPHARMA,2024-04-15,2024-05-30,1540.05,1459.1,37.8,52.2,-52.2,1,2024
conn,S3,SUNPHARMA,2024-04-15,2024-05-30,1540.05,1459.1,34.65,65.35,-5.35,2,2024
conn,S1,TATASTEEL,2024-04-15,2024-05-30,153.67,156.89,1.8,8.2,1.8,228,2024
conn,S2,TATASTEEL,2024-04-15,2024-05-30,153.67,156.89,1.55,6.45,1.55,7,2024
conn,S3,TATASTEEL,2024-04-15,2024-05-30,153.67,156.89,4.5,5.5,4.5,1,2024
conn,S1,ULTRACEMCO,2024-04-15,2024-05-30,9506.25,9868.85,59.05,440.95,59.05,1,2024
conn,S2,ULTRACEMCO,2024-04-15,2024-05-30,9506.25,9868.85,159.0,341.0,159.0,63,2024
conn,S3,ULTRACEMCO,2024-04-15,2024-05-30,9506.25,9868.85,82.7,417.3,82.7,1,2024
conn,S1,ADANIENT,2024-04-16,2024-05-30,3011.6,3096.8,23.35,76.65,23.35,115,2024
conn,S2,ADANIENT,2024-04-16,2024-05-30,3011.6,3096.8,31.5,68.5,31.5,115,2024
conn,S3,ADANIENT,2024-04-16,2024-05-30,3011.6,3096.8,91.55,108.45,91.55,115,2024
conn,S1,AXISBANK,2024-04-16,2024-05-30,1051.9,1167.95,4.85,15.15,4.85,5,2024
conn,S2,AXISBANK,2024-04-16,2024-05-30,1051.9,1167.95,16.15,33.85,16.15,183,2024
conn,S3,AXISBANK,2024-04-16,2024-05-30,1051.9,1167.95,11.0,39.0,-36.95,2,2024
conn,S2,BANKBARODA,2024-04-16,2024-05-30,238.87,246.75,2.1,7.9,2.1,58,2024
conn,S1,HAVELLS,2024-04-16,2024-05-30,1482.0,1860.6,13.65,66.35,13.65,6,2024
conn,S2,HAVELLS,2024-04-16,2024-05-30,1482.0,1860.6,30.35,69.65,30.35,1,2024
conn,S3,HAVELLS,2024-04-16,2024-05-30,1482.0,1860.6,27.15,72.85,-72.85,4,2024
conn,S1,ICICIBANK,2024-04-16,2024-05-30,1067.05,1113.7,13.55,66.45,13.55,56,2024
conn,S2,ICICIBANK,2024-04-16,2024-05-30,1067.05,1113.7,15.15,34.85,15.15,12,2024
conn,S3,ICICIBANK,2024-04-16,2024-05-30,1067.05,1113.7,20.4,59.6,20.4,56,2024
conn,S1,INDUSINDBK,2024-04-16,2024-05-30,1490.95,1446.8,9.5,30.5,9.5,64,2024
conn,S2,INDUSINDBK,2024-04-16,2024-05-30,1490.95,1446.8,31.4,48.6,-21.8,5,2024
conn,S3,INDUSINDBK,2024-04-16,2024-05-30,1490.95,1446.8,15.4,44.6,15.4,7,2024
conn,S1,JSWSTEEL,2024-04-16,2024-05-30,845.25,883.7,15.25,44.75,15.25,5,2024
conn,S2,JSWSTEEL,2024-04-16,2024-05-30,845.25,883.7,19.0,31.0,19.0,21,2024
conn,S3,JSWSTEEL,2024-04-16,2024-05-30,845.25,883.7,25.1,34.9,25.1,5,2024
conn,S1,M&M,2024-04-16,2024-05-30,2031.3,2493.5,44.25,135.75,44.25,2,2024
conn,S2,M&M,2024-04-16,2024-05-30,2031.3,2493.5,50.9,89.1,50.9,15,2024
conn,S3,M&M,2024-04-16,2024-05-30,2031.3,2493.5,53.15,126.85,-6.85,2,2024
conn,S1,PERSISTENT,2024-04-16,2024-05-30,3858.25,3517.05,40.5,59.5,-42.45,8,2024
conn,S2,PERSISTENT,2024-04-16,2024-05-30,3858.25,3517.05,99.5,200.5,-200.5,1,2024
conn,S3,PERSISTENT,2024-04-16,2024-05-30,3858.25,3517.05,102.0,198.0,19.05,1,2024
conn,S1,PNB,2024-04-16,2024-05-30,124.93,123.86,1.6,6.4,1.6,26,2024
conn,S2,PNB,2024-04-16,2024-05-30,124.93,123.86,1.95,3.05,0.81,117,2024
conn,S3,PNB,2024-04-16,2024-05-30,124.93,123.86,3.3,4.7,3.3,7,2024
conn,S1,TCS,2024-04-16,2024-05-30,3872.8,3736.1,64.45,235.55,0.55,255,2024
conn,S2,TCS,2024-04-16,2024-05-30,3872.8,3736.1,79.35,120.65,-84.55,480,2024
conn,S3,TCS,2024-04-16,2024-05-30,3872.8,3736.1,82.65,217.35,18.75,21,2024
conn,S2,APOLLOHOSP,2024-04-18,2024-05-30,6074.15,5766.45,65.6,134.4,-134.4,2,2024
conn,S1,GODREJPROP,2024-04-18,2024-05-30,2537.6,2721.75,60.8,139.2,60.8,14,2024
conn,S2,GODREJPROP,2024-04-18,2024-05-30,2537.6,2721.75,36.5,63.5,36.5,14,2024
conn,S3,GODREJPROP,2024-04-18,2024-05-30,2537.6,2721.75,83.95,116.05,62.2,14,2024
conn,S1,NTPC,2024-04-18,2024-05-30,351.15,359.7,4.15,15.85,4.15,13,2024
conn,S2,NTPC,2024-04-18,2024-05-30,351.15,359.7,6.5,13.5,6.5,72,2024
conn,S3,NTPC,2024-04-18,2024-05-30,351.15,359.7,7.1,12.9,7.1,5,2024
conn,S1,SBIN,2024-04-18,2024-05-30,744.8,825.85,9.25,40.75,9.25,79,2024
conn,S2,SBIN,2024-04-18,2024-05-30,744.8,825.85,12.8,22.2,12.8,7,2024
conn,S3,SBIN,2024-04-18,2024-05-30,744.8,825.85,15.4,34.6,-15.45,2,2024
conn,S1,TATAMOTORS,2024-04-18,2024-05-30,971.35,923.95,13.85,46.15,-2.2,74,2024
conn,S2,TATAMOTORS,2024-04-18,2024-05-30,971.35,923.95,18.85,31.15,-27.2,111,2024
conn,S3,TATAMOTORS,2024-04-18,2024-05-30,971.35,923.95,18.6,41.4,2.55,3,2024
conn,S1,GAIL,2024-04-22,2024-05-30,191.51,192.14,2.15,12.85,2.15,91,2024
conn,S2,GAIL,2024-04-22,2024-05-30,191.51,192.14,3.65,6.35,3.29,6,2024
conn,S3,GAIL,2024-04-22,2024-05-30,191.51,192.14,5.4,9.6,5.4,91,2024
conn,S1,GODREJPROP,2024-04-22,2024-05-30,2503.25,2721.75,24.65,75.35,24.65,7,2024
