path,variant,symbol,timeframe,exit_policy,exit_params,n_signals,mean_net,std_net,median_net,p25_net,p75_net,win_rate,pct_sl_first,composite_score
E,cpr_rsi_rsi40_60_15min,INFY,15min,T1_SL3.07,sl_pts=3.07,50,-3.126,4.94,-3.85,-5.1,-3.4,12.0,86.0,-5.596
E,base_10min,INFY,10min,T3_RSI,rsi_cross_50,78,-1.144,8.92,-3.35,-7.087,1.9,34.615,65.385,-5.604
E,cpr_rsi_rsi40_60_10min,HINDUNILVR,10min,T3_RSI,rsi_cross_50,56,1.848,14.909,-2.275,-5.838,8.425,39.286,60.714,-5.606
E,cpr_10min,SBIN,10min,T0,time_only,29,1.441,14.132,-1.25,-3.65,2.1,41.379,0.0,-5.625
E,base_15min,BHARTIARTL,15min,T1_SL2.2,sl_pts=2.2,68,-1.361,8.542,-2.9,-4.375,-2.3,11.765,82.353,-5.632
E,base_15min,RELIANCE,15min,T0,time_only,48,0.198,11.69,1.15,-5.3,5.425,54.167,0.0,-5.647
E,base_15min,BHARTIARTL,15min,T1_SL3.3,sl_pts=3.3,68,-0.797,9.726,-4.05,-5.525,-1.4,20.588,70.588,-5.66
F,priceCPR,HINDUNILVR,5min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,210,-0.956,9.409,-3.3,-4.538,-0.8,14.286,59.048,-5.661
E,cpr_rsi_rsi40_60_10min,HINDUNILVR,10min,T4_LVL,level_for_T4_cross,56,2.161,15.713,-2.6,-6.413,3.238,30.357,64.286,-5.696
E,base_15min,INFY,15min,T4_LVL,level_for_T4_cross,71,-2.583,6.226,-3.4,-5.275,-1.5,12.676,85.915,-5.696
E,cpr_5min,BHARTIARTL,5min,T1_SL3.3,sl_pts=3.3,65,-0.365,10.683,-4.2,-5.4,-3.35,23.077,75.385,-5.706
E,cpr_rsi_rsi40_60_5min,INFY,5min,T4_LVL,level_for_T4_cross,68,-1.085,9.244,-3.075,-5.212,-1.288,16.176,80.882,-5.707
E,cpr_rsi_rsi40_60_10min,KOTAKBANK,10min,T0,time_only,31,2.352,16.125,0.6,-6.8,10.075,54.839,0.0,-5.711
E,base_5min,KOTAKBANK,5min,T1_SL3.0,sl_pts=3.0,63,-0.663,10.137,-3.4,-4.3,-0.6,25.397,66.667,-5.732
E,rsi_rsi40_60_10min,HINDUNILVR,10min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,74,0.834,13.143,-2.775,-5.488,-0.162,17.568,50.0,-5.737
E,rsi_rsi40_60_5min,BHARTIARTL,5min,T1_SL3.3,sl_pts=3.3,83,-0.515,10.448,-4.15,-5.1,-3.15,20.482,74.699,-5.739
E,base_10min,TCS,10min,T1_SL2.05,sl_pts=2.05,61,4.371,20.252,-3.2,-5.2,-2.1,22.951,77.049,-5.755
E,cpr_5min,KOTAKBANK,5min,T1_SL3.0,sl_pts=3.0,45,0.353,12.262,-3.55,-4.45,0.6,28.889,66.667,-5.778
E,cpr_rsi_rsi40_60_10min,TCS,10min,T1_SL2.05,sl_pts=2.05,38,5.578,22.732,-2.9,-5.112,-2.05,23.684,76.316,-5.788
E,cpr_15min,KOTAKBANK,15min,T1_SL3.0,sl_pts=3.0,27,0.58,12.752,-3.3,-4.875,1.125,33.333,66.667,-5.796
E,cpr_rsi_rsi40_60_15min,HINDUNILVR,15min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,46,-3.351,4.899,-3.3,-5.775,-0.875,2.174,63.043,-5.801
E,cpr_rsi_rsi40_60_10min,KOTAKBANK,10min,T4_LVL,level_for_T4_cross,31,1.118,13.837,-2.2,-3.275,-0.35,22.581,70.968,-5.801
E,cpr_rsi_rsi40_60_15min,HINDUNILVR,15min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,46,-3.357,4.895,-3.3,-5.775,-0.875,2.174,63.043,-5.804
E,cpr_15min,HINDUNILVR,15min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,51,-3.453,4.71,-3.6,-5.65,-1.5,1.961,62.745,-5.808
E,rsi_rsi40_60_10min,HINDUNILVR,10min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,74,0.765,13.162,-2.975,-5.488,-0.162,17.568,54.054,-5.816
E,rsi_rsi40_60_15min,BHARTIARTL,15min,T1_SL3.3,sl_pts=3.3,57,-1.369,8.982,-4.25,-5.5,-1.75,19.298,70.175,-5.86
E,cpr_rsi_rsi40_60_10min,BHARTIARTL,10min,T1_SL3.3,sl_pts=3.3,50,0.331,12.436,-4.3,-5.4,-1.263,24.0,72.0,-5.887
E,cpr_rsi_rsi40_60_10min,SBIN,10min,T0,time_only,28,1.3,14.386,-1.05,-5.162,1.812,42.857,0.0,-5.893
E,rsi_rsi40_60_15min,BHARTIARTL,15min,T4_LVL,level_for_T4_cross,57,-0.41,10.98,-3.15,-5.8,-0.5,22.807,59.649,-5.9
E,cpr_10min,BHARTIARTL,10min,T1_SL3.3,sl_pts=3.3,55,0.384,12.568,-4.35,-5.1,-3.35,21.818,76.364,-5.901
E,cpr_rsi_rsi40_60_5min,BHARTIARTL,5min,T4_LVL,level_for_T4_cross,63,0.461,12.728,-3.2,-5.15,0.85,25.397,68.254,-5.903
E,cpr_rsi_rsi40_60_10min,TCS,10min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,38,5.487,22.792,-4.375,-5.388,-0.45,23.684,52.632,-5.909
F,priceCPR,HINDUNILVR,5min,T1_SL2.9,sl_pts=2.9,210,-1.035,9.75,-3.7,-4.75,-2.9,20.952,76.667,-5.91
E,rsi_rsi40_60_10min,TCS,10min,T1_SL2.05,sl_pts=2.05,51,4.452,20.729,-2.9,-5.325,-1.225,23.529,74.51,-5.913
E,base_10min,HINDUNILVR,10min,T4_LVL,level_for_T4_cross,78,1.431,14.703,-2.875,-5.725,-1.012,21.795,76.923,-5.921
E,cpr_rsi_rsi40_60_15min,BHARTIARTL,15min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,45,-1.766,8.334,-2.9,-4.35,-2.25,6.667,77.778,-5.933
E,cpr_5min,KOTAKBANK,5min,T3_RSI,rsi_cross_50,45,1.537,14.976,-1.35,-5.25,4.5,44.444,53.333,-5.951
E,cpr_10min,INFY,10min,T3_RSI,rsi_cross_50,60,-1.391,9.142,-2.85,-7.425,1.9,35.0,65.0,-5.962
E,rsi_rsi40_60_10min,HINDUNILVR,10min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,74,0.631,13.194,-3.1,-5.488,-0.175,17.568,58.108,-5.966
E,rsi_rsi40_60_10min,HINDUNILVR,10min,T1_SL4.35,sl_pts=4.35,74,1.36,14.66,-4.875,-6.188,2.862,27.027,66.216,-5.97
E,base_10min,HINDUNILVR,10min,T3_RSI,rsi_cross_50,78,1.024,14.0,-2.625,-6.362,5.8,35.897,61.538,-5.976
E,cpr_10min,HINDUNILVR,10min,T4_LVL,level_for_T4_cross,58,1.534,15.044,-2.575,-5.988,0.925,25.862,72.414,-5.988
E,cpr_rsi_rsi40_60_10min,TCS,10min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,38,5.408,22.824,-4.4,-5.388,-0.45,23.684,55.263,-6.004
E,cpr_rsi_rsi40_60_10min,TCS,10min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,38,5.408,22.824,-4.4,-5.388,-0.45,23.684,55.263,-6.004
E,cpr_5min,INFY,5min,T4_LVL,level_for_T4_cross,73,-1.786,8.45,-3.3,-5.25,-1.35,13.699,84.932,-6.011
E,base_5min,SBIN,5min,T0,time_only,52,0.733,13.541,-0.575,-4.188,2.125,46.154,0.0,-6.038
E,rsi_rsi40_60_15min,INFY,15min,T4_LVL,level_for_T4_cross,61,-2.723,6.632,-3.7,-6.0,-1.75,14.754,77.049,-6.039
F,priceCPR,BHARTIARTL,5min,T0,time_only,199,-0.095,11.895,-1.8,-6.175,5.95,44.221,0.0,-6.043
E,cpr_15min,BHARTIARTL,15min,T2_TR2.2,tr_pts=2.2;hard_sl=2.2,50,-2.046,8.007,-2.925,-4.25,-2.3,6.0,82.0,-6.049
E,rsi_rsi40_60_10min,HINDUNILVR,10min,T1_SL2.9,sl_pts=2.9,74,0.835,13.798,-3.85,-5.65,-2.412,22.973,74.324,-6.064
E,base_5min,KOTAKBANK,5min,T3_RSI,rsi_cross_50,63,0.144,12.426,-2.05,-4.7,2.225,34.921,63.492,-6.069
E,cpr_rsi_rsi40_60_15min,INFY,15min,T4_LVL,level_for_T4_cross,50,-3.388,5.387,-4.075,-6.0,-2.312,12.0,80.0,-6.082
E,cpr_15min,KOTAKBANK,15min,T4_LVL,level_for_T4_cross,27,0.515,13.219,-3.0,-5.575,-0.125,25.926,74.074,-6.095
E,base_10min,TCS,10min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,61,4.203,20.6,-4.4,-5.7,-0.2,24.59,57.377,-6.097
E,base_10min,SBIN,10min,T0,time_only,39,0.578,13.353,-0.5,-5.475,1.825,43.59,0.0,-6.098
E,cpr_15min,HINDUNILVR,15min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,51,-3.007,6.257,-3.8,-5.65,-1.5,3.922,66.667,-6.135
E,cpr_rsi_rsi40_60_10min,HINDUNILVR,10min,T1_SL1.45,sl_pts=1.45,56,0.414,13.163,-2.4,-4.812,-1.575,16.071,83.929,-6.167
E,base_5min,INFY,5min,T3_RSI,rsi_cross_50,95,-1.317,9.748,-3.1,-6.45,2.4,35.789,63.158,-6.191
E,cpr_15min,HINDUNILVR,15min,T4_LVL,level_for_T4_cross,51,-1.593,9.21,-2.95,-5.85,-0.975,17.647,76.471,-6.198
E,cpr_rsi_rsi40_60_15min,BHARTIARTL,15min,T1_SL2.2,sl_pts=2.2,45,-2.017,8.37,-3.05,-4.75,-2.35,8.889,86.667,-6.201
E,rsi_rsi40_60_5min,SBIN,5min,T0,time_only,50,0.592,13.608,-1.075,-4.075,1.912,44.0,0.0,-6.212
E,base_15min,KOTAKBANK,15min,T0,time_only,39,1.485,15.458,1.0,-4.775,6.95,58.974,0.0,-6.244
E,cpr_15min,BHARTIARTL,15min,T4_LVL,level_for_T4_cross,50,-1.142,10.241,-3.0,-5.238,-1.462,16.0,74.0,-6.263
E,cpr_10min,KOTAKBANK,10min,T0,time_only,34,1.747,16.025,0.925,-7.987,9.588,58.824,0.0,-6.265
E,rsi_rsi40_60_15min,KOTAKBANK,15min,T1_SL3.0,sl_pts=3.0,32,-0.634,11.263,-3.2,-5.038,-0.475,25.0,56.25,-6.266
E,cpr_15min,BHARTIARTL,15min,T1_SL2.2,sl_pts=2.2,50,-2.259,8.031,-3.025,-4.638,-2.512,8.0,88.0,-6.274
E,cpr_10min,KOTAKBANK,10min,T4_LVL,level_for_T4_cross,34,0.178,12.909,-1.9,-4.212,-0.312,20.588,76.471,-6.276
E,base_10min,HINDUNILVR,10min,T1_SL1.45,sl_pts=1.45,78,-0.15,12.269,-2.775,-4.738,-1.625,14.103,85.897,-6.284
E,cpr_rsi_rsi40_60_5min,BHARTIARTL,5min,T1_SL3.3,sl_pts=3.3,63,-0.961,10.65,-4.2,-5.375,-3.4,19.048,79.365,-6.286
E,base_5min,HINDUNILVR,5min,T1_SL1.45,sl_pts=1.45,90,-0.906,10.764,-2.575,-3.888,-1.7,10.0,90.0,-6.288
E,rsi_rsi40_60_5min,HINDUNILVR,5min,T1_SL1.45,sl_pts=1.45,87,-1.424,9.76,-2.5,-3.875,-1.8,8.046,91.954,-6.304
E,rsi_rsi40_60_10min,TCS,10min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,51,4.139,20.936,-4.4,-5.8,-0.3,23.529,52.941,-6.329
E,cpr_5min,HINDUNILVR,5min,T1_SL2.9,sl_pts=2.9,66,0.281,13.223,-3.75,-5.3,-2.95,19.697,78.788,-6.33
E,rsi_rsi40_60_5min,INFY,5min,T3_RSI,rsi_cross_50,86,-1.306,10.07,-2.925,-6.475,2.3,36.047,63.953,-6.341
F,priceCPR,INFY,5min,T0,time_only,189,-0.618,11.451,-1.15,-6.9,4.45,45.503,0.0,-6.343
E,cpr_rsi_rsi40_60_15min,RELIANCE,15min,T0,time_only,27,-0.443,11.87,-0.2,-4.35,7.4,44.444,0.0,-6.377
E,base_10min,TCS,10min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,61,3.9,20.555,-4.4,-5.7,-0.4,22.951,57.377,-6.378
E,base_10min,TCS,10min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,61,3.9,20.555,-4.4,-5.7,-0.4,22.951,57.377,-6.378
E,cpr_5min,HINDUNILVR,5min,T1_SL1.45,sl_pts=1.45,66,-1.482,9.8,-2.85,-4.0,-1.8,9.091,90.909,-6.382
E,base_10min,HINDUNILVR,10min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,78,-0.26,12.276,-3.1,-5.488,-0.4,12.821,55.128,-6.397
E,rsi_rsi40_60_10min,TCS,10min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,51,4.08,20.958,-4.4,-5.8,-0.3,23.529,54.902,-6.399
E,rsi_rsi40_60_10min,TCS,10min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,51,4.08,20.958,-4.4,-5.8,-0.3,23.529,54.902,-6.399
E,rsi_rsi40_60_10min,RELIANCE,10min,T0,time_only,45,-0.163,12.528,1.3,-5.1,6.55,53.333,0.0,-6.427
E,base_5min,HINDUNILVR,5min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,90,-1.255,10.348,-2.975,-4.7,-0.725,8.889,54.444,-6.429
E,rsi_rsi40_60_10min,SBIN,10min,T0,time_only,34,0.626,14.227,-0.675,-5.8,1.662,44.118,0.0,-6.487
E,rsi_rsi40_60_5min,HINDUNILVR,5min,T1_SL2.9,sl_pts=2.9,87,0.201,13.385,-3.7,-5.25,-2.95,18.391,79.31,-6.491
E,cpr_rsi_rsi40_60_15min,BHARTIARTL,15min,T1_SL3.3,sl_pts=3.3,45,-1.701,9.581,-4.3,-5.25,-3.4,13.333,75.556,-6.492
E,base_10min,HINDUNILVR,10min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,78,-0.147,12.703,-3.35,-5.488,-0.475,14.103,64.103,-6.499
E,cpr_5min,HINDUNILVR,5min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,66,-2.041,8.936,-2.975,-5.225,-0.462,6.061,54.545,-6.509
E,cpr_rsi_rsi40_60_5min,HINDUNILVR,5min,T1_SL1.45,sl_pts=1.45,66,-1.551,9.92,-2.65,-4.238,-1.8,10.606,89.394,-6.511
E,cpr_rsi_rsi40_60_5min,HINDUNILVR,5min,T1_SL2.9,sl_pts=2.9,66,0.15,13.343,-3.85,-5.337,-2.95,21.212,78.788,-6.521
E,base_5min,HINDUNILVR,5min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,90,-1.127,10.791,-3.15,-4.738,-1.125,10.0,60.0,-6.522
E,cpr_10min,HINDUNILVR,10min,T3_RSI,rsi_cross_50,58,0.716,14.489,-2.95,-5.912,4.362,32.759,67.241,-6.529
E,base_10min,HINDUNILVR,10min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,78,-0.382,12.298,-3.225,-5.488,-0.425,12.821,60.256,-6.531
E,base_5min,HINDUNILVR,5min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,90,-1.362,10.36,-3.1,-4.7,-0.862,8.889,57.778,-6.541
E,cpr_10min,HINDUNILVR,10min,T0,time_only,58,3.314,19.73,0.75,-6.138,11.85,51.724,0.0,-6.551
F,priceCPR,TCS,5min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,185,-0.872,11.402,-3.25,-5.6,-0.45,15.135,45.946,-6.573
F,priceCPR,HINDUNILVR,5min,T1_SL4.35,sl_pts=4.35,210,-1.343,10.513,-4.8,-6.138,0.312,26.19,67.143,-6.599
F,priceCPR,TCS,5min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,185,-0.787,11.657,-4.05,-5.7,-0.45,16.757,49.73,-6.616
E,base_15min,SBIN,15min,T0,time_only,36,-0.343,12.549,-1.45,-5.312,1.688,38.889,0.0,-6.618
E,cpr_rsi_rsi40_60_15min,KOTAKBANK,15min,T1_SL3.0,sl_pts=3.0,24,-0.123,12.995,-3.35,-5.512,0.238,29.167,66.667,-6.62
E,base_10min,HINDUNILVR,10min,T1_SL4.35,sl_pts=4.35,78,0.718,14.678,-5.0,-6.438,-0.712,23.077,70.513,-6.621
E,rsi_rsi40_60_5min,HINDUNILVR,5min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,87,-1.46,10.327,-3.2,-4.775,-0.75,8.046,57.471,-6.623
E,base_10min,HINDUNILVR,10min,T0,time_only,78,3.702,20.695,0.1,-6.75,13.55,50.0,0.0,-6.645
E,cpr_15min,BHARTIARTL,15min,T1_SL3.3,sl_pts=3.3,50,-2.033,9.24,-4.275,-5.438,-3.362,14.0,78.0,-6.653
E,base_10min,HINDUNILVR,10min,T1_SL2.9,sl_pts=2.9,78,-0.104,13.117,-4.2,-5.488,-2.95,17.949,78.205,-6.663
E,rsi_rsi40_60_5min,HINDUNILVR,5min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,87,-1.272,10.786,-3.4,-4.875,-0.75,9.195,62.069,-6.666
E,rsi_rsi40_60_5min,HINDUNILVR,5min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,87,-1.524,10.336,-3.4,-4.775,-0.75,8.046,59.77,-6.691
E,cpr_rsi_rsi40_60_5min,KOTAKBANK,5min,T0,time_only,43,1.124,15.656,0.1,-8.575,8.05,51.163,0.0,-6.704
F,priceCPR,KOTAKBANK,5min,T0,time_only,205,0.04,13.492,0.05,-6.6,7.7,50.244,0.0,-6.707
E,base_5min,HINDUNILVR,5min,T1_SL2.9,sl_pts=2.9,90,-0.041,13.331,-3.75,-5.425,-2.95,17.778,80.0,-6.707
E,rsi_rsi40_60_10min,HINDUNILVR,10min,T0,time_only,74,3.004,19.429,-0.15,-8.062,12.725,48.649,0.0,-6.71
E,cpr_5min,HINDUNILVR,5min,T1_SL4.35,sl_pts=4.35,66,0.23,13.893,-4.775,-6.35,-0.788,24.242,68.182,-6.717
E,cpr_rsi_rsi40_60_5min,INFY,5min,T3_RSI,rsi_cross_50,68,-1.697,10.044,-3.075,-6.525,2.3,33.824,66.176,-6.719
E,cpr_5min,HINDUNILVR,5min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,66,-2.248,8.944,-3.4,-5.225,-0.512,6.061,60.606,-6.72
E,cpr_10min,TCS,10min,T1_SL2.05,sl_pts=2.05,42,3.813,21.1,-3.425,-5.388,-2.362,21.429,78.571,-6.737
E,cpr_rsi_rsi40_60_10min,HINDUNILVR,10min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,56,-0.247,13.002,-2.775,-5.875,-0.475,12.5,50.0,-6.749
E,cpr_10min,HINDUNILVR,10min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,58,-0.446,12.624,-2.775,-5.362,-0.4,10.345,50.0,-6.758
E,cpr_10min,HINDUNILVR,10min,T1_SL1.45,sl_pts=1.45,58,-0.484,12.547,-2.625,-4.688,-1.762,12.069,87.931,-6.758
E,rsi_rsi40_60_5min,HINDUNILVR,5min,T4_LVL,level_for_T4_cross,87,0.386,14.29,-3.0,-6.35,-1.175,22.989,72.414,-6.759
E,rsi_rsi40_60_10min,BHARTIARTL,10min,T3_RSI,rsi_cross_50,62,-0.023,13.504,-2.15,-7.338,2.175,38.71,59.677,-6.774
E,cpr_10min,TCS,10min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,42,3.788,21.144,-4.375,-5.75,-0.5,21.429,54.762,-6.784
E,cpr_rsi_rsi40_60_15min,BHARTIARTL,15min,T4_LVL,level_for_T4_cross,45,-1.27,11.028,-3.55,-6.1,-1.5,15.556,62.222,-6.784
E,cpr_rsi_rsi40_60_10min,HINDUNILVR,10min,T1_SL2.9,sl_pts=2.9,56,0.148,13.877,-4.225,-5.875,-2.9,21.429,76.786,-6.79
E,cpr_5min,HINDUNILVR,5min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,66,-1.97,9.644,-3.5,-5.3,-0.75,7.576,65.152,-6.793
E,base_10min,RELIANCE,10min,T0,time_only,53,-0.392,12.878,1.6,-5.6,5.7,52.83,0.0,-6.831
E,cpr_rsi_rsi40_60_10min,HINDUNILVR,10min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,56,-0.339,13.02,-3.0,-5.875,-0.475,12.5,55.357,-6.849
E,base_5min,HINDUNILVR,5min,T4_LVL,level_for_T4_cross,90,-0.1,13.508,-3.05,-6.162,-1.462,17.778,80.0,-6.854
E,base_10min,TCS,10min,T4_LVL,level_for_T4_cross,61,4.343,22.42,-3.8,-7.4,11.5,29.508,68.852,-6.867
E,cpr_rsi_rsi40_60_5min,HINDUNILVR,5min,T2_TR0.73,tr_pts=0.73;hard_sl=2.9,66,-2.346,9.046,-3.1,-5.225,-0.663,6.061,57.576,-6.869
E,cpr_10min,HINDUNILVR,10min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,58,-0.295,13.184,-3.375,-5.425,-0.425,12.069,62.069,-6.887
E,cpr_15min,RELIANCE,15min,T0,time_only,32,-0.75,12.302,-0.1,-5.9,5.925,46.875,0.0,-6.901
E,cpr_15min,HINDUNILVR,15min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,51,-2.437,8.943,-3.9,-5.85,-2.925,7.843,76.471,-6.909
E,base_5min,HINDUNILVR,5min,T1_SL4.35,sl_pts=4.35,90,0.278,14.404,-5.0,-6.8,-2.412,23.333,71.111,-6.924
E,cpr_10min,HINDUNILVR,10min,T1_SL2.9,sl_pts=2.9,58,-0.093,13.68,-4.25,-5.425,-2.912,18.966,77.586,-6.933
E,cpr_10min,HINDUNILVR,10min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,58,-0.61,12.65,-3.075,-5.362,-0.425,10.345,56.897,-6.936
E,cpr_rsi_rsi40_60_15min,HINDUNILVR,15min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,46,-2.77,8.342,-3.75,-5.875,-2.262,6.522,73.913,-6.941
E,cpr_rsi_rsi40_60_10min,HINDUNILVR,10min,T1_SL4.35,sl_pts=4.35,56,0.279,14.457,-4.9,-6.25,-0.175,23.214,69.643,-6.949
E,cpr_5min,INFY,5min,T3_RSI,rsi_cross_50,73,-2.164,9.576,-3.15,-6.5,0.5,28.767,69.863,-6.952
E,cpr_rsi_rsi40_60_5min,HINDUNILVR,5min,T2_TR1.45,tr_pts=1.45;hard_sl=2.9,66,-2.43,9.051,-3.4,-5.225,-0.663,6.061,60.606,-6.956
F,priceCPR,TCS,5min,T1_SL2.05,sl_pts=2.05,185,-1.361,11.198,-3.2,-4.9,-2.4,14.595,84.324,-6.96
E,cpr_rsi_rsi40_60_10min,HINDUNILVR,10min,T0,time_only,56,3.003,19.952,0.6,-7.538,12.15,50.0,0.0,-6.973
F,priceCPR,HINDUNILVR,5min,T3_RSI,rsi_cross_50,210,-1.191,11.566,-3.175,-5.675,1.575,30.476,64.762,-6.974
E,cpr_rsi_rsi40_60_5min,HINDUNILVR,5min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,66,-2.142,9.75,-3.5,-5.3,-1.162,7.576,65.152,-7.017
E,cpr_10min,HINDUNILVR,10min,T1_SL4.35,sl_pts=4.35,58,0.155,14.364,-4.8,-6.188,-0.862,22.414,70.69,-7.027
F,priceCPR,HINDUNILVR,5min,T4_LVL,level_for_T4_cross,210,-1.382,11.295,-3.5,-6.375,0.275,25.714,70.0,-7.03
E,rsi_rsi40_60_5min,RELIANCE,5min,T0,time_only,60,-0.521,13.037,-0.25,-6.938,8.35,48.333,0.0,-7.039
E,cpr_rsi_rsi40_60_10min,HINDUNILVR,10min,T2_TR2.9,tr_pts=2.9;hard_sl=2.9,56,-0.516,13.047,-3.175,-5.875,-0.5,12.5,60.714,-7.04
E,rsi_rsi40_60_15min,BHARTIARTL,15min,T3_RSI,rsi_cross_50,57,-0.363,13.363,-2.3,-7.6,1.0,35.088,54.386,-7.045
E,rsi_rsi40_60_5min,HINDUNILVR,5min,T1_SL4.35,sl_pts=4.35,87,0.108,14.342,-5.0,-6.45,-3.6,21.839,72.414,-7.063
E,base_10min,TCS,10min,T1_SL4.1,sl_pts=4.1,61,3.529,21.202,-4.85,-6.9,3.5,26.23,73.77,-7.073
E,cpr_rsi_rsi40_60_10min,TCS,10min,T1_SL4.1,sl_pts=4.1,38,4.704,23.617,-5.025,-6.725,1.912,26.316,73.684,-7.104
E,cpr_10min,TCS,10min,T2_TR2.05,tr_pts=2.05;hard_sl=4.1,42,3.44,21.116,-4.375,-5.75,-0.675,19.048,54.762,-7.117
E,rsi_rsi40_60_15min,SBIN,15min,T0,time_only,29,-0.234,13.77,-1.4,-5.8,1.8,31.034,0.0,-7.119
E,cpr_5min,HINDUNILVR,5min,T4_LVL,level_for_T4_cross,66,-0.243,13.764,-3.15,-6.35,-0.425,22.727,72.727,-7.125
E,cpr_10min,TCS,10min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,42,3.417,21.121,-4.375,-5.75,-0.788,19.048,54.762,-7.144
F,priceCPR,TCS,5min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,185,-1.218,11.919,-4.4,-5.9,-0.6,17.297,58.919,-7.178
E,cpr_rsi_rsi40_60_5min,HINDUNILVR,5min,T4_LVL,level_for_T4_cross,66,-0.161,14.046,-3.15,-7.0,0.988,25.758,68.182,-7.184
E,cpr_10min,TCS,10min,T1_SL6.15,sl_pts=6.15,42,4.946,24.28,-6.975,-8.662,13.838,35.714,61.905,-7.194
E,cpr_rsi_rsi40_60_15min,HINDUNILVR,15min,T1_SL1.45,sl_pts=1.45,46,-3.458,7.533,-3.825,-5.775,-2.2,2.174,97.826,-7.224
E,rsi_rsi40_60_5min,BHARTIARTL,5min,T3_RSI,rsi_cross_50,83,-0.9,12.683,-3.5,-7.225,1.45,30.12,66.265,-7.242
E,cpr_rsi_rsi40_60_5min,HINDUNILVR,5min,T1_SL4.35,sl_pts=4.35,66,-0.362,13.767,-4.9,-6.35,-3.25,22.727,71.212,-7.246
E,cpr_15min,HINDUNILVR,15min,T1_SL1.45,sl_pts=1.45,51,-3.646,7.212,-3.9,-5.925,-2.2,1.961,98.039,-7.252
E,cpr_5min,HINDUNILVR,5min,T3_RSI,rsi_cross_50,66,0.715,15.975,-2.625,-7.0,5.913,34.848,65.152,-7.272
E,base_10min,TCS,10min,T1_SL6.15,sl_pts=6.15,61,4.294,23.219,-6.9,-8.55,14.25,32.787,67.213,-7.315
E,rsi_rsi40_60_10min,TCS,10min,T1_SL4.1,sl_pts=4.1,51,3.387,21.615,-4.95,-7.35,1.55,25.49,72.549,-7.42
E,base_5min,TCS,5min,T2_TR1.02,tr_pts=1.02;hard_sl=4.1,75,4.278,23.425,-4.4,-5.95,-0.4,20.0,53.333,-7.434
E,base_15min,BHARTIARTL,15min,T3_RSI,rsi_cross_50,68,-0.877,13.187,-2.35,-6.625,1.8,36.765,54.412,-7.471
E,cpr_rsi_rsi40_60_15min,HINDUNILVR,15min,T1_SL2.9,sl_pts=2.9,46,-3.326,8.302,-4.125,-5.875,-3.3,6.522,91.304,-7.477
E,cpr_15min,HINDUNILVR,15min,T1_SL2.9,sl_pts=2.9,51,-3.0,8.959,-4.35,-5.925,-3.25,7.843,90.196,-7.48
E,base_10min,BHARTIARTL,10min,T3_RSI,rsi_cross_50,73,-0.728,13.512,-3.1,-7.0,2.2,31.507,64.384,-7.484
E,base_5min,TCS,5min,T2_TR4.1,tr_pts=4.1;hard_sl=4.1,75,4.254,23.546,-4.75,-6.025,-0.325,21.333,61.333,-7.519
