venue,dte,cell,scope,n_days,exc_p50,exc_p90,exc_p95,exc_p99,exc_max,term_p50,term_p90,term_p95,term_p99,term_max
SENSEX,4,DEP_0930_1100,dte_matched,130,31.9,61.8,73.3,87.5,99.7,19.7,49.5,57.8,81.2,84.5
SENSEX,4,DEP_0930_1100,dte_matched_ex2122,130,31.9,61.8,73.3,87.5,99.7,19.7,49.5,57.8,81.2,84.5
SENSEX,4,DEP_0930_1100,all_days,1353,34.4,70.6,86.9,121.4,211.2,20.1,54.5,70.8,101.8,170.4
SENSEX,4,DEP_1000_1200,dte_matched,130,30.0,62.9,78.1,108.2,171.7,17.3,50.4,61.1,100.5,136.9
SENSEX,4,DEP_1000_1200,dte_matched_ex2122,130,30.0,62.9,78.1,108.2,171.7,17.3,50.4,61.1,100.5,136.9
SENSEX,4,DEP_1000_1200,all_days,1353,32.3,68.5,84.7,126.6,361.0,19.2,52.6,66.0,110.4,334.5
SENSEX,4,DEP_1000_1200,dte_matched,130,30.0,62.9,78.1,108.2,171.7,17.3,50.4,61.1,100.5,136.9
SENSEX,4,DEP_1000_1200,dte_matched_ex2122,130,30.0,62.9,78.1,108.2,171.7,17.3,50.4,61.1,100.5,136.9
SENSEX,4,DEP_1000_1200,all_days,1353,32.3,68.5,84.7,126.6,361.0,19.2,52.6,66.0,110.4,334.5
SENSEX,4,DEP_1000_1200,dte_matched,130,30.0,62.9,78.1,108.2,171.7,17.3,50.4,61.1,100.5,136.9
SENSEX,4,DEP_1000_1200,dte_matched_ex2122,130,30.0,62.9,78.1,108.2,171.7,17.3,50.4,61.1,100.5,136.9
SENSEX,4,DEP_1000_1200,all_days,1353,32.3,68.5,84.7,126.6,361.0,19.2,52.6,66.0,110.4,334.5
SENSEX,4,DEP_1030_1200,dte_matched,130,25.0,50.2,59.2,91.5,153.0,14.1,38.7,49.5,83.8,118.2
SENSEX,4,DEP_1030_1200,dte_matched_ex2122,130,25.0,50.2,59.2,91.5,153.0,14.1,38.7,49.5,83.8,118.2
SENSEX,4,DEP_1030_1200,all_days,1353,25.5,55.0,69.0,111.0,351.4,14.6,42.9,54.5,100.2,324.9
SENSEX,4,DEP_1030_1200,dte_matched,130,25.0,50.2,59.2,91.5,153.0,14.1,38.7,49.5,83.8,118.2
SENSEX,4,DEP_1030_1200,dte_matched_ex2122,130,25.0,50.2,59.2,91.5,153.0,14.1,38.7,49.5,83.8,118.2
SENSEX,4,DEP_1030_1200,all_days,1353,25.5,55.0,69.0,111.0,351.4,14.6,42.9,54.5,100.2,324.9
SENSEX,4,DEP_1030_1200,dte_matched,130,25.0,50.2,59.2,91.5,153.0,14.1,38.7,49.5,83.8,118.2
SENSEX,4,DEP_1030_1200,dte_matched_ex2122,130,25.0,50.2,59.2,91.5,153.0,14.1,38.7,49.5,83.8,118.2
SENSEX,4,DEP_1030_1200,all_days,1353,25.5,55.0,69.0,111.0,351.4,14.6,42.9,54.5,100.2,324.9
SENSEX,4,DEP_1300_1400,dte_matched,130,18.7,41.6,55.6,78.5,79.4,10.0,31.6,51.3,71.5,77.8
SENSEX,4,DEP_1300_1400,dte_matched_ex2122,130,18.7,41.6,55.6,78.5,79.4,10.0,31.6,51.3,71.5,77.8
SENSEX,4,DEP_1300_1400,all_days,1352,21.0,47.6,61.0,94.2,198.6,11.6,35.6,49.9,77.8,166.7
SENSEX,4,DEP_1300_1400,dte_matched,130,18.7,41.6,55.6,78.5,79.4,10.0,31.6,51.3,71.5,77.8
SENSEX,4,DEP_1300_1400,dte_matched_ex2122,130,18.7,41.6,55.6,78.5,79.4,10.0,31.6,51.3,71.5,77.8
SENSEX,4,DEP_1300_1400,all_days,1352,21.0,47.6,61.0,94.2,198.6,11.6,35.6,49.9,77.8,166.7
SENSEX,4,DEP_1300_1400,dte_matched,130,18.7,41.6,55.6,78.5,79.4,10.0,31.6,51.3,71.5,77.8
SENSEX,4,DEP_1300_1400,dte_matched_ex2122,130,18.7,41.6,55.6,78.5,79.4,10.0,31.6,51.3,71.5,77.8
SENSEX,4,DEP_1300_1400,all_days,1352,21.0,47.6,61.0,94.2,198.6,11.6,35.6,49.9,77.8,166.7
SENSEX,4,DEP_1300_1520,dte_matched,130,32.2,62.2,78.3,138.5,147.5,16.5,47.6,59.7,128.7,135.7
SENSEX,4,DEP_1300_1520,dte_matched_ex2122,130,32.2,62.2,78.3,138.5,147.5,16.5,47.6,59.7,128.7,135.7
SENSEX,4,DEP_1300_1520,all_days,1352,37.5,81.8,105.1,161.5,316.0,21.8,66.3,85.2,133.5,201.7
SENSEX,4,DEP_1300_1520,dte_matched,130,32.2,62.2,78.3,138.5,147.5,16.5,47.6,59.7,128.7,135.7
SENSEX,4,DEP_1300_1520,dte_matched_ex2122,130,32.2,62.2,78.3,138.5,147.5,16.5,47.6,59.7,128.7,135.7
SENSEX,4,DEP_1300_1520,all_days,1352,37.5,81.8,105.1,161.5,316.0,21.8,66.3,85.2,133.5,201.7
SENSEX,4,DEP_1300_1520,dte_matched,130,32.2,62.2,78.3,138.5,147.5,16.5,47.6,59.7,128.7,135.7
SENSEX,4,DEP_1300_1520,dte_matched_ex2122,130,32.2,62.2,78.3,138.5,147.5,16.5,47.6,59.7,128.7,135.7
SENSEX,4,DEP_1300_1520,all_days,1352,37.5,81.8,105.1,161.5,316.0,21.8,66.3,85.2,133.5,201.7
SENSEX,4,G_09:20_120,dte_matched,130,34.8,77.0,93.3,113.2,127.6,22.5,57.4,63.7,106.9,126.9
SENSEX,4,G_09:20_120,dte_matched_ex2122,130,34.8,77.0,93.3,113.2,127.6,22.5,57.4,63.7,106.9,126.9
SENSEX,4,G_09:20_120,all_days,1353,39.7,80.0,99.5,136.4,354.5,23.2,60.1,80.5,110.4,261.9
SENSEX,4,G_09:20_120,dte_matched,130,34.8,77.0,93.3,113.2,127.6,22.5,57.4,63.7,106.9,126.9
SENSEX,4,G_09:20_120,dte_matched_ex2122,130,34.8,77.0,93.3,113.2,127.6,22.5,57.4,63.7,106.9,126.9
SENSEX,4,G_09:20_120,all_days,1353,39.7,80.0,99.5,136.4,354.5,23.2,60.1,80.5,110.4,261.9
SENSEX,4,G_09:20_120,dte_matched,130,34.8,77.0,93.3,113.2,127.6,22.5,57.4,63.7,106.9,126.9
SENSEX,4,G_09:20_120,dte_matched_ex2122,130,34.8,77.0,93.3,113.2,127.6,22.5,57.4,63.7,106.9,126.9
SENSEX,4,G_09:20_120,all_days,1353,39.7,80.0,99.5,136.4,354.5,23.2,60.1,80.5,110.4,261.9
SENSEX,4,G_09:20_60,dte_matched,130,28.9,58.9,65.4,98.4,99.9,14.7,45.0,58.8,78.1,87.0
SENSEX,4,G_09:20_60,dte_matched_ex2122,130,28.9,58.9,65.4,98.4,99.9,14.7,45.0,58.8,78.1,87.0
SENSEX,4,G_09:20_60,all_days,1353,32.5,64.7,77.5,108.0,186.8,18.6,49.6,61.8,84.0,163.2
SENSEX,4,G_09:20_60,dte_matched,130,28.9,58.9,65.4,98.4,99.9,14.7,45.0,58.8,78.1,87.0
SENSEX,4,G_09:20_60,dte_matched_ex2122,130,28.9,58.9,65.4,98.4,99.9,14.7,45.0,58.8,78.1,87.0
SENSEX,4,G_09:20_60,all_days,1353,32.5,64.7,77.5,108.0,186.8,18.6,49.6,61.8,84.0,163.2
SENSEX,4,G_09:20_60,dte_matched,130,28.9,58.9,65.4,98.4,99.9,14.7,45.0,58.8,78.1,87.0
SENSEX,4,G_09:20_60,dte_matched_ex2122,130,28.9,58.9,65.4,98.4,99.9,14.7,45.0,58.8,78.1,87.0
SENSEX,4,G_09:20_60,all_days,1353,32.5,64.7,77.5,108.0,186.8,18.6,49.6,61.8,84.0,163.2
SENSEX,4,G_09:20_90,dte_matched,130,33.3,66.8,78.1,98.4,99.9,19.7,54.1,66.0,74.4,75.5
SENSEX,4,G_09:20_90,dte_matched_ex2122,130,33.3,66.8,78.1,98.4,99.9,19.7,54.1,66.0,74.4,75.5
SENSEX,4,G_09:20_90,all_days,1353,36.8,75.5,88.9,123.4,186.8,22.3,57.5,72.9,98.5,151.3
SENSEX,4,G_09:20_90,dte_matched,130,33.3,66.8,78.1,98.4,99.9,19.7,54.1,66.0,74.4,75.5
SENSEX,4,G_09:20_90,dte_matched_ex2122,130,33.3,66.8,78.1,98.4,99.9,19.7,54.1,66.0,74.4,75.5
SENSEX,4,G_09:20_90,all_days,1353,36.8,75.5,88.9,123.4,186.8,22.3,57.5,72.9,98.5,151.3
SENSEX,4,G_09:20_90,dte_matched,130,33.3,66.8,78.1,98.4,99.9,19.7,54.1,66.0,74.4,75.5
SENSEX,4,G_09:20_90,dte_matched_ex2122,130,33.3,66.8,78.1,98.4,99.9,19.7,54.1,66.0,74.4,75.5
SENSEX,4,G_09:20_90,all_days,1353,36.8,75.5,88.9,123.4,186.8,22.3,57.5,72.9,98.5,151.3
SENSEX,4,G_09:20_H,dte_matched,130,57.0,107.0,118.2,159.2,189.4,32.5,88.5,104.2,113.9,179.7
SENSEX,4,G_09:20_H,dte_matched_ex2122,130,57.0,107.0,118.2,159.2,189.4,32.5,88.5,104.2,113.9,179.7
SENSEX,4,G_09:20_H,all_days,1353,63.1,131.5,160.3,238.9,634.9,38.4,110.8,135.8,210.9,424.2
SENSEX,4,G_09:20_H,dte_matched,130,57.0,107.0,118.2,159.2,189.4,32.5,88.5,104.2,113.9,179.7
SENSEX,4,G_09:20_H,dte_matched_ex2122,130,57.0,107.0,118.2,159.2,189.4,32.5,88.5,104.2,113.9,179.7
SENSEX,4,G_09:20_H,all_days,1353,63.1,131.5,160.3,238.9,634.9,38.4,110.8,135.8,210.9,424.2
SENSEX,4,G_09:20_H,dte_matched,130,57.0,107.0,118.2,159.2,189.4,32.5,88.5,104.2,113.9,179.7
SENSEX,4,G_09:20_H,dte_matched_ex2122,130,57.0,107.0,118.2,159.2,189.4,32.5,88.5,104.2,113.9,179.7
SENSEX,4,G_09:20_H,all_days,1353,63.1,131.5,160.3,238.9,634.9,38.4,110.8,135.8,210.9,424.2
SENSEX,4,G_09:50_120,dte_matched,130,30.0,64.5,84.3,103.0,153.4,17.5,51.0,65.3,101.0,105.7
SENSEX,4,G_09:50_120,dte_matched_ex2122,130,30.0,64.5,84.3,103.0,153.4,17.5,51.0,65.3,101.0,105.7
SENSEX,4,G_09:50_120,all_days,1353,34.2,71.2,87.4,131.9,324.6,19.3,53.9,67.8,117.3,230.3
SENSEX,4,G_09:50_120,dte_matched,130,30.0,64.5,84.3,103.0,153.4,17.5,51.0,65.3,101.0,105.7
SENSEX,4,G_09:50_120,dte_matched_ex2122,130,30.0,64.5,84.3,103.0,153.4,17.5,51.0,65.3,101.0,105.7
SENSEX,4,G_09:50_120,all_days,1353,34.2,71.2,87.4,131.9,324.6,19.3,53.9,67.8,117.3,230.3
SENSEX,4,G_09:50_120,dte_matched,130,30.0,64.5,84.3,103.0,153.4,17.5,51.0,65.3,101.0,105.7
SENSEX,4,G_09:50_120,dte_matched_ex2122,130,30.0,64.5,84.3,103.0,153.4,17.5,51.0,65.3,101.0,105.7
SENSEX,4,G_09:50_120,all_days,1353,34.2,71.2,87.4,131.9,324.6,19.3,53.9,67.8,117.3,230.3
SENSEX,4,G_09:50_60,dte_matched,130,25.0,45.5,56.2,73.6,102.4,13.1,37.4,45.7,73.6,98.5
SENSEX,4,G_09:50_60,dte_matched_ex2122,130,25.0,45.5,56.2,73.6,102.4,13.1,37.4,45.7,73.6,98.5
SENSEX,4,G_09:50_60,all_days,1353,26.6,54.1,68.0,96.1,192.5,15.3,41.9,53.6,79.4,157.0
SENSEX,4,G_09:50_60,dte_matched,130,25.0,45.5,56.2,73.6,102.4,13.1,37.4,45.7,73.6,98.5
SENSEX,4,G_09:50_60,dte_matched_ex2122,130,25.0,45.5,56.2,73.6,102.4,13.1,37.4,45.7,73.6,98.5
SENSEX,4,G_09:50_60,all_days,1353,26.6,54.1,68.0,96.1,192.5,15.3,41.9,53.6,79.4,157.0
SENSEX,4,G_09:50_60,dte_matched,130,25.0,45.5,56.2,73.6,102.4,13.1,37.4,45.7,73.6,98.5
SENSEX,4,G_09:50_60,dte_matched_ex2122,130,25.0,45.5,56.2,73.6,102.4,13.1,37.4,45.7,73.6,98.5
SENSEX,4,G_09:50_60,all_days,1353,26.6,54.1,68.0,96.1,192.5,15.3,41.9,53.6,79.4,157.0
SENSEX,4,G_09:50_90,dte_matched,130,26.1,55.1,78.1,102.4,121.8,15.0,43.2,61.8,102.1,121.1
SENSEX,4,G_09:50_90,dte_matched_ex2122,130,26.1,55.1,78.1,102.4,121.8,15.0,43.2,61.8,102.1,121.1
SENSEX,4,G_09:50_90,all_days,1353,30.7,65.9,78.3,114.7,324.6,17.3,47.2,62.6,95.6,231.8
SENSEX,4,G_09:50_90,dte_matched,130,26.1,55.1,78.1,102.4,121.8,15.0,43.2,61.8,102.1,121.1
SENSEX,4,G_09:50_90,dte_matched_ex2122,130,26.1,55.1,78.1,102.4,121.8,15.0,43.2,61.8,102.1,121.1
SENSEX,4,G_09:50_90,all_days,1353,30.7,65.9,78.3,114.7,324.6,17.3,47.2,62.6,95.6,231.8
SENSEX,4,G_09:50_90,dte_matched,130,26.1,55.1,78.1,102.4,121.8,15.0,43.2,61.8,102.1,121.1
SENSEX,4,G_09:50_90,dte_matched_ex2122,130,26.1,55.1,78.1,102.4,121.8,15.0,43.2,61.8,102.1,121.1
SENSEX,4,G_09:50_90,all_days,1353,30.7,65.9,78.3,114.7,324.6,17.3,47.2,62.6,95.6,231.8
SENSEX,4,G_09:50_H,dte_matched,130,53.1,100.7,115.1,153.4,169.1,26.4,85.2,95.6,117.4,159.4
SENSEX,4,G_09:50_H,dte_matched_ex2122,130,53.1,100.7,115.1,153.4,169.1,26.4,85.2,95.6,117.4,159.4
SENSEX,4,G_09:50_H,all_days,1353,57.4,122.3,147.6,225.9,605.9,34.1,97.6,127.7,197.2,436.1
SENSEX,4,G_09:50_H,dte_matched,130,53.1,100.7,115.1,153.4,169.1,26.4,85.2,95.6,117.4,159.4
SENSEX,4,G_09:50_H,dte_matched_ex2122,130,53.1,100.7,115.1,153.4,169.1,26.4,85.2,95.6,117.4,159.4
SENSEX,4,G_09:50_H,all_days,1353,57.4,122.3,147.6,225.9,605.9,34.1,97.6,127.7,197.2,436.1
SENSEX,4,G_09:50_H,dte_matched,130,53.1,100.7,115.1,153.4,169.1,26.4,85.2,95.6,117.4,159.4
SENSEX,4,G_09:50_H,dte_matched_ex2122,130,53.1,100.7,115.1,153.4,169.1,26.4,85.2,95.6,117.4,159.4
SENSEX,4,G_09:50_H,all_days,1353,57.4,122.3,147.6,225.9,605.9,34.1,97.6,127.7,197.2,436.1
SENSEX,4,G_10:20_120,dte_matched,130,27.2,58.6,66.6,94.9,153.5,15.4,45.9,54.7,68.1,100.0
SENSEX,4,G_10:20_120,dte_matched_ex2122,130,27.2,58.6,66.6,94.9,153.5,15.4,45.9,54.7,68.1,100.0
SENSEX,4,G_10:20_120,all_days,1353,30.2,64.8,80.2,128.2,518.3,17.0,49.7,64.1,104.0,461.4
SENSEX,4,G_10:20_120,dte_matched,130,27.2,58.6,66.6,94.9,153.5,15.4,45.9,54.7,68.1,100.0
SENSEX,4,G_10:20_120,dte_matched_ex2122,130,27.2,58.6,66.6,94.9,153.5,15.4,45.9,54.7,68.1,100.0
SENSEX,4,G_10:20_120,all_days,1353,30.2,64.8,80.2,128.2,518.3,17.0,49.7,64.1,104.0,461.4
SENSEX,4,G_10:20_120,dte_matched,130,27.2,58.6,66.6,94.9,153.5,15.4,45.9,54.7,68.1,100.0
SENSEX,4,G_10:20_120,dte_matched_ex2122,130,27.2,58.6,66.6,94.9,153.5,15.4,45.9,54.7,68.1,100.0
SENSEX,4,G_10:20_120,all_days,1353,30.2,64.8,80.2,128.2,518.3,17.0,49.7,64.1,104.0,461.4
SENSEX,4,G_10:20_60,dte_matched,130,20.7,39.6,59.9,90.2,121.9,11.3,32.7,46.0,81.6,121.3
SENSEX,4,G_10:20_60,dte_matched_ex2122,130,20.7,39.6,59.9,90.2,121.9,11.3,32.7,46.0,81.6,121.3
SENSEX,4,G_10:20_60,all_days,1353,22.2,48.5,63.2,94.2,313.4,12.2,36.4,47.7,77.2,220.5
SENSEX,4,G_10:20_60,dte_matched,130,20.7,39.6,59.9,90.2,121.9,11.3,32.7,46.0,81.6,121.3
SENSEX,4,G_10:20_60,dte_matched_ex2122,130,20.7,39.6,59.9,90.2,121.9,11.3,32.7,46.0,81.6,121.3
SENSEX,4,G_10:20_60,all_days,1353,22.2,48.5,63.2,94.2,313.4,12.2,36.4,47.7,77.2,220.5
SENSEX,4,G_10:20_60,dte_matched,130,20.7,39.6,59.9,90.2,121.9,11.3,32.7,46.0,81.6,121.3
SENSEX,4,G_10:20_60,dte_matched_ex2122,130,20.7,39.6,59.9,90.2,121.9,11.3,32.7,46.0,81.6,121.3
SENSEX,4,G_10:20_60,all_days,1353,22.2,48.5,63.2,94.2,313.4,12.2,36.4,47.7,77.2,220.5
SENSEX,4,G_10:20_90,dte_matched,130,24.3,50.0,64.4,90.4,153.5,14.0,38.7,46.9,80.3,105.8
SENSEX,4,G_10:20_90,dte_matched_ex2122,130,24.3,50.0,64.4,90.4,153.5,14.0,38.7,46.9,80.3,105.8
SENSEX,4,G_10:20_90,all_days,1353,26.9,57.5,73.1,106.6,313.4,14.1,43.3,54.2,95.2,219.1
SENSEX,4,G_10:20_90,dte_matched,130,24.3,50.0,64.4,90.4,153.5,14.0,38.7,46.9,80.3,105.8
SENSEX,4,G_10:20_90,dte_matched_ex2122,130,24.3,50.0,64.4,90.4,153.5,14.0,38.7,46.9,80.3,105.8
SENSEX,4,G_10:20_90,all_days,1353,26.9,57.5,73.1,106.6,313.4,14.1,43.3,54.2,95.2,219.1
SENSEX,4,G_10:20_90,dte_matched,130,24.3,50.0,64.4,90.4,153.5,14.0,38.7,46.9,80.3,105.8
SENSEX,4,G_10:20_90,dte_matched_ex2122,130,24.3,50.0,64.4,90.4,153.5,14.0,38.7,46.9,80.3,105.8
SENSEX,4,G_10:20_90,all_days,1353,26.9,57.5,73.1,106.6,313.4,14.1,43.3,54.2,95.2,219.1
SENSEX,4,G_10:20_H,dte_matched,130,46.9,88.5,108.5,153.5,181.1,24.6,74.1,90.1,136.9,171.4
SENSEX,4,G_10:20_H,dte_matched_ex2122,130,46.9,88.5,108.5,153.5,181.1,24.6,74.1,90.1,136.9,171.4
SENSEX,4,G_10:20_H,all_days,1353,53.5,115.0,141.9,209.2,595.0,32.0,91.1,117.2,185.5,400.5
SENSEX,4,G_10:20_H,dte_matched,130,46.9,88.5,108.5,153.5,181.1,24.6,74.1,90.1,136.9,171.4
SENSEX,4,G_10:20_H,dte_matched_ex2122,130,46.9,88.5,108.5,153.5,181.1,24.6,74.1,90.1,136.9,171.4
SENSEX,4,G_10:20_H,all_days,1353,53.5,115.0,141.9,209.2,595.0,32.0,91.1,117.2,185.5,400.5
SENSEX,4,G_10:20_H,dte_matched,130,46.9,88.5,108.5,153.5,181.1,24.6,74.1,90.1,136.9,171.4
SENSEX,4,G_10:20_H,dte_matched_ex2122,130,46.9,88.5,108.5,153.5,181.1,24.6,74.1,90.1,136.9,171.4
SENSEX,4,G_10:20_H,all_days,1353,53.5,115.0,141.9,209.2,595.0,32.0,91.1,117.2,185.5,400.5
SENSEX,4,G_10:50_120,dte_matched,130,26.9,54.8,70.0,89.1,98.9,15.2,43.0,60.8,72.7,75.3
SENSEX,4,G_10:50_120,dte_matched_ex2122,130,26.9,54.8,70.0,89.1,98.9,15.2,43.0,60.8,72.7,75.3
SENSEX,4,G_10:50_120,all_days,1353,29.9,63.4,82.4,116.0,531.1,17.1,52.0,65.9,100.0,278.3
SENSEX,4,G_10:50_120,dte_matched,130,26.9,54.8,70.0,89.1,98.9,15.2,43.0,60.8,72.7,75.3
SENSEX,4,G_10:50_120,dte_matched_ex2122,130,26.9,54.8,70.0,89.1,98.9,15.2,43.0,60.8,72.7,75.3
SENSEX,4,G_10:50_120,all_days,1353,29.9,63.4,82.4,116.0,531.1,17.1,52.0,65.9,100.0,278.3
SENSEX,4,G_10:50_120,dte_matched,130,26.9,54.8,70.0,89.1,98.9,15.2,43.0,60.8,72.7,75.3
SENSEX,4,G_10:50_120,dte_matched_ex2122,130,26.9,54.8,70.0,89.1,98.9,15.2,43.0,60.8,72.7,75.3
SENSEX,4,G_10:50_120,all_days,1353,29.9,63.4,82.4,116.0,531.1,17.1,52.0,65.9,100.0,278.3
SENSEX,4,G_10:50_60,dte_matched,130,19.5,39.8,47.4,63.4,98.9,10.9,28.9,39.6,50.9,51.9
SENSEX,4,G_10:50_60,dte_matched_ex2122,130,19.5,39.8,47.4,63.4,98.9,10.9,28.9,39.6,50.9,51.9
SENSEX,4,G_10:50_60,all_days,1353,20.6,45.4,55.1,92.2,247.5,11.1,35.8,45.1,72.3,152.5
SENSEX,4,G_10:50_60,dte_matched,130,19.5,39.8,47.4,63.4,98.9,10.9,28.9,39.6,50.9,51.9
SENSEX,4,G_10:50_60,dte_matched_ex2122,130,19.5,39.8,47.4,63.4,98.9,10.9,28.9,39.6,50.9,51.9
SENSEX,4,G_10:50_60,all_days,1353,20.6,45.4,55.1,92.2,247.5,11.1,35.8,45.1,72.3,152.5
SENSEX,4,G_10:50_60,dte_matched,130,19.5,39.8,47.4,63.4,98.9,10.9,28.9,39.6,50.9,51.9
SENSEX,4,G_10:50_60,dte_matched_ex2122,130,19.5,39.8,47.4,63.4,98.9,10.9,28.9,39.6,50.9,51.9
SENSEX,4,G_10:50_60,all_days,1353,20.6,45.4,55.1,92.2,247.5,11.1,35.8,45.1,72.3,152.5
SENSEX,4,G_10:50_90,dte_matched,130,24.0,47.3,57.0,89.1,98.9,13.9,35.3,44.3,59.3,73.7
SENSEX,4,G_10:50_90,dte_matched_ex2122,130,24.0,47.3,57.0,89.1,98.9,13.9,35.3,44.3,59.3,73.7
SENSEX,4,G_10:50_90,all_days,1353,25.1,55.0,68.4,104.7,453.8,14.7,41.4,54.5,90.1,396.5
SENSEX,4,G_10:50_90,dte_matched,130,24.0,47.3,57.0,89.1,98.9,13.9,35.3,44.3,59.3,73.7
SENSEX,4,G_10:50_90,dte_matched_ex2122,130,24.0,47.3,57.0,89.1,98.9,13.9,35.3,44.3,59.3,73.7
SENSEX,4,G_10:50_90,all_days,1353,25.1,55.0,68.4,104.7,453.8,14.7,41.4,54.5,90.1,396.5
SENSEX,4,G_10:50_90,dte_matched,130,24.0,47.3,57.0,89.1,98.9,13.9,35.3,44.3,59.3,73.7
SENSEX,4,G_10:50_90,dte_matched_ex2122,130,24.0,47.3,57.0,89.1,98.9,13.9,35.3,44.3,59.3,73.7
SENSEX,4,G_10:50_90,all_days,1353,25.1,55.0,68.4,104.7,453.8,14.7,41.4,54.5,90.1,396.5
SENSEX,4,G_10:50_H,dte_matched,130,41.8,84.8,98.1,144.2,165.1,25.3,66.2,86.4,132.5,155.4
SENSEX,4,G_10:50_H,dte_matched_ex2122,130,41.8,84.8,98.1,144.2,165.1,25.3,66.2,86.4,132.5,155.4
SENSEX,4,G_10:50_H,all_days,1353,50.4,106.9,137.8,194.9,531.1,30.2,87.9,115.8,178.0,374.0
SENSEX,4,G_10:50_H,dte_matched,130,41.8,84.8,98.1,144.2,165.1,25.3,66.2,86.4,132.5,155.4
SENSEX,4,G_10:50_H,dte_matched_ex2122,130,41.8,84.8,98.1,144.2,165.1,25.3,66.2,86.4,132.5,155.4
SENSEX,4,G_10:50_H,all_days,1353,50.4,106.9,137.8,194.9,531.1,30.2,87.9,115.8,178.0,374.0
SENSEX,4,G_10:50_H,dte_matched,130,41.8,84.8,98.1,144.2,165.1,25.3,66.2,86.4,132.5,155.4
SENSEX,4,G_10:50_H,dte_matched_ex2122,130,41.8,84.8,98.1,144.2,165.1,25.3,66.2,86.4,132.5,155.4
SENSEX,4,G_10:50_H,all_days,1353,50.4,106.9,137.8,194.9,531.1,30.2,87.9,115.8,178.0,374.0
SENSEX,4,G_11:20_120,dte_matched,130,22.8,52.0,69.0,81.6,86.6,12.8,39.4,52.2,73.3,75.8
SENSEX,4,G_11:20_120,dte_matched_ex2122,130,22.8,52.0,69.0,81.6,86.6,12.8,39.4,52.2,73.3,75.8
SENSEX,4,G_11:20_120,all_days,1353,28.8,66.2,83.1,116.8,383.0,16.1,52.1,67.2,97.9,217.9
SENSEX,4,G_11:20_120,dte_matched,130,22.8,52.0,69.0,81.6,86.6,12.8,39.4,52.2,73.3,75.8
SENSEX,4,G_11:20_120,dte_matched_ex2122,130,22.8,52.0,69.0,81.6,86.6,12.8,39.4,52.2,73.3,75.8
SENSEX,4,G_11:20_120,all_days,1353,28.8,66.2,83.1,116.8,383.0,16.1,52.1,67.2,97.9,217.9
SENSEX,4,G_11:20_120,dte_matched,130,22.8,52.0,69.0,81.6,86.6,12.8,39.4,52.2,73.3,75.8
SENSEX,4,G_11:20_120,dte_matched_ex2122,130,22.8,52.0,69.0,81.6,86.6,12.8,39.4,52.2,73.3,75.8
SENSEX,4,G_11:20_120,all_days,1353,28.8,66.2,83.1,116.8,383.0,16.1,52.1,67.2,97.9,217.9
SENSEX,4,G_11:20_60,dte_matched,130,17.2,37.9,43.3,71.4,81.4,10.1,28.0,35.1,54.4,66.0
SENSEX,4,G_11:20_60,dte_matched_ex2122,130,17.2,37.9,43.3,71.4,81.4,10.1,28.0,35.1,54.4,66.0
SENSEX,4,G_11:20_60,all_days,1353,19.4,43.9,56.1,79.9,304.5,11.7,32.6,42.4,66.2,246.3
SENSEX,4,G_11:20_60,dte_matched,130,17.2,37.9,43.3,71.4,81.4,10.1,28.0,35.1,54.4,66.0
SENSEX,4,G_11:20_60,dte_matched_ex2122,130,17.2,37.9,43.3,71.4,81.4,10.1,28.0,35.1,54.4,66.0
SENSEX,4,G_11:20_60,all_days,1353,19.4,43.9,56.1,79.9,304.5,11.7,32.6,42.4,66.2,246.3
SENSEX,4,G_11:20_60,dte_matched,130,17.2,37.9,43.3,71.4,81.4,10.1,28.0,35.1,54.4,66.0
SENSEX,4,G_11:20_60,dte_matched_ex2122,130,17.2,37.9,43.3,71.4,81.4,10.1,28.0,35.1,54.4,66.0
SENSEX,4,G_11:20_60,all_days,1353,19.4,43.9,56.1,79.9,304.5,11.7,32.6,42.4,66.2,246.3
SENSEX,4,G_11:20_90,dte_matched,130,21.4,47.3,63.6,81.4,81.5,11.7,34.8,47.8,63.9,70.9
SENSEX,4,G_11:20_90,dte_matched_ex2122,130,21.4,47.3,63.6,81.4,81.5,11.7,34.8,47.8,63.9,70.9
SENSEX,4,G_11:20_90,all_days,1353,25.0,56.2,69.6,98.8,383.0,13.8,44.2,58.1,86.7,126.8
SENSEX,4,G_11:20_90,dte_matched,130,21.4,47.3,63.6,81.4,81.5,11.7,34.8,47.8,63.9,70.9
SENSEX,4,G_11:20_90,dte_matched_ex2122,130,21.4,47.3,63.6,81.4,81.5,11.7,34.8,47.8,63.9,70.9
SENSEX,4,G_11:20_90,all_days,1353,25.0,56.2,69.6,98.8,383.0,13.8,44.2,58.1,86.7,126.8
SENSEX,4,G_11:20_90,dte_matched,130,21.4,47.3,63.6,81.4,81.5,11.7,34.8,47.8,63.9,70.9
SENSEX,4,G_11:20_90,dte_matched_ex2122,130,21.4,47.3,63.6,81.4,81.5,11.7,34.8,47.8,63.9,70.9
SENSEX,4,G_11:20_90,all_days,1353,25.0,56.2,69.6,98.8,383.0,13.8,44.2,58.1,86.7,126.8
SENSEX,4,G_11:20_H,dte_matched,130,40.5,81.5,88.4,138.0,170.3,22.3,61.1,74.6,126.3,160.6
SENSEX,4,G_11:20_H,dte_matched_ex2122,130,40.5,81.5,88.4,138.0,170.3,22.3,61.1,74.6,126.3,160.6
