deployed_name,venue,dte,cell,start,end,arm,n_opt,n_px,n_px_ex2122,credit_p25,credit_med,credit_p75,med_net_10L,mean_net_10L,win_pct,worst_opt_10L,b_slope,b_src,sl_cap_rs_10L,exc_p90_bp,exc_p95_bp,exc_p99_bp,exc_max_bp,adv_p90_10L_c25,adv_p90_10L_cmed,adv_p90_10L_c75,adv_p95_10L_cmed,adv_p99_10L_cmed,adv_max_10L_cmed,adv_p90_capped,adv_p95_capped,p_loss_opt,p_loss_model,p_sl20_hit,p_sl_deployed_hit,rr_p90,rr_p95,exc_p95_ex2122,exc_p99_ex2122,be_term_bp
,SENSEX,3,G_09:20_H,09:20,15:20,SL20,18,132,132,825.6,927.9,1195.6,8770,2037,66.7,-40790,0.001143,cell(n=17),39115,125.4,150.8,242.4,634.9,25669,28601,36276,33989,53420,136681,28601,33989,33.3,31.8,3.0,3.0,0.307,0.258,150.8,242.4,50.3
,SENSEX,3,G_09:20_H,09:20,15:20,SL25,18,132,132,825.6,927.9,1195.6,8770,1983,66.7,-58120,0.001143,cell(n=17),48394,125.4,150.8,242.4,634.9,25669,28601,36276,33989,53420,136681,28601,33989,33.3,31.8,3.0,1.5,0.307,0.258,150.8,242.4,50.3
,SENSEX,3,G_09:50_120,09:50,11:50,NOSTOP,18,132,132,826.8,926.5,1188.0,2520,1196,66.7,-20920,0.000533,cell(n=15),,73.8,80.5,131.9,324.6,8506,9290,11348,9952,15030,34065,9290,9952,33.3,34.8,0.0,,0.271,0.253,80.5,131.9,24.4
,SENSEX,3,G_09:50_120,09:50,11:50,SL20,18,132,132,826.8,926.5,1188.0,2520,1196,66.7,-20920,0.000533,cell(n=15),39061,73.8,80.5,131.9,324.6,8506,9290,11348,9952,15030,34065,9290,9952,33.3,34.8,0.0,0.0,0.271,0.253,80.5,131.9,24.4
,SENSEX,3,G_09:50_120,09:50,11:50,SL25,18,132,132,826.8,926.5,1188.0,2520,1196,66.7,-20920,0.000533,cell(n=15),48326,73.8,80.5,131.9,324.6,8506,9290,11348,9952,15030,34065,9290,9952,33.3,34.8,0.0,0.0,0.271,0.253,80.5,131.9,24.4
,SENSEX,3,G_09:50_60,09:50,10:50,NOSTOP,18,132,132,826.8,926.5,1188.0,675,567,61.1,-11870,0.000597,cell(n=11),,50.4,79.1,100.7,105.8,6973,7573,9146,10746,13135,13699,7573,10746,38.9,25.8,0.0,,0.089,0.063,79.1,100.7,27.2
,SENSEX,3,G_09:50_60,09:50,10:50,SL20,18,132,132,826.8,926.5,1188.0,675,567,61.1,-11870,0.000597,cell(n=11),39061,50.4,79.1,100.7,105.8,6973,7573,9146,10746,13135,13699,7573,10746,38.9,25.8,0.0,0.0,0.089,0.063,79.1,100.7,27.2
,SENSEX,3,G_09:50_60,09:50,10:50,SL25,18,132,132,826.8,926.5,1188.0,675,567,61.1,-11870,0.000597,cell(n=11),48326,50.4,79.1,100.7,105.8,6973,7573,9146,10746,13135,13699,7573,10746,38.9,25.8,0.0,0.0,0.089,0.063,79.1,100.7,27.2
,SENSEX,3,G_09:50_90,09:50,11:20,NOSTOP,18,132,132,826.8,926.5,1188.0,2220,1187,61.1,-12350,0.000597,cell(n=13),,66.0,79.1,114.0,324.6,8512,9298,11357,10746,14605,37892,9298,10746,38.9,25.0,0.0,,0.239,0.207,79.1,114.0,28.0
,SENSEX,3,G_09:50_90,09:50,11:20,SL20,18,132,132,826.8,926.5,1188.0,2220,1187,61.1,-12350,0.000597,cell(n=13),39061,66.0,79.1,114.0,324.6,8512,9298,11357,10746,14605,37892,9298,10746,38.9,25.0,0.0,0.0,0.239,0.207,79.1,114.0,28.0
,SENSEX,3,G_09:50_90,09:50,11:20,SL25,18,132,132,826.8,926.5,1188.0,2220,1187,61.1,-12350,0.000597,cell(n=13),48326,66.0,79.1,114.0,324.6,8512,9298,11357,10746,14605,37892,9298,10746,38.9,25.0,0.0,0.0,0.239,0.207,79.1,114.0,28.0
,SENSEX,3,G_09:50_H,09:50,15:20,NOSTOP,18,132,132,826.8,926.5,1188.0,7810,2754,61.1,-45840,0.000781,cell(n=18),,130.5,153.7,242.3,605.9,18850,20882,26211,24239,37059,89668,20882,24239,38.9,25.8,0.8,,0.374,0.322,153.7,242.3,54.4
,SENSEX,3,G_09:50_H,09:50,15:20,SL20,18,132,132,826.8,926.5,1188.0,7810,-2083,61.1,-63600,0.000781,cell(n=18),39061,130.5,153.7,242.3,605.9,18850,20882,26211,24239,37059,89668,20882,24239,38.9,31.1,0.8,0.8,0.374,0.322,153.7,242.3,46.1
,SENSEX,3,G_09:50_H,09:50,15:20,SL25,18,132,132,826.8,926.5,1188.0,7810,1458,61.1,-69160,0.000781,cell(n=18),48326,130.5,153.7,242.3,605.9,18850,20882,26211,24239,37059,89668,20882,24239,38.9,28.0,0.8,0.8,0.374,0.322,153.7,242.3,51.1
,SENSEX,3,G_10:20_120,10:20,12:20,NOSTOP,18,132,132,813.0,913.0,1167.8,2810,599,61.1,-18020,0.001087,cell(n=11),,57.4,72.9,131.5,518.3,12142,13390,16569,16465,28093,104843,13390,16465,38.9,24.2,0.8,,0.21,0.171,72.9,131.5,26.5
,SENSEX,3,G_10:20_120,10:20,12:20,SL20,18,132,132,813.0,913.0,1167.8,2810,599,61.1,-18020,0.001087,cell(n=11),38519,57.4,72.9,131.5,518.3,12142,13390,16569,16465,28093,104843,13390,16465,38.9,24.2,0.8,0.8,0.21,0.171,72.9,131.5,26.5
,SENSEX,3,G_10:20_120,10:20,12:20,SL25,18,132,132,813.0,913.0,1167.8,2810,599,61.1,-18020,0.001087,cell(n=11),47649,57.4,72.9,131.5,518.3,12142,13390,16569,16465,28093,104843,13390,16465,38.9,24.2,0.8,0.8,0.21,0.171,72.9,131.5,26.5
,SENSEX,3,G_10:20_60,10:20,11:20,NOSTOP,18,132,132,813.0,913.0,1167.8,1075,549,61.1,-10110,0.000791,cell(n=8),,44.1,49.7,103.4,313.4,7674,8371,10150,9181,16939,47279,8371,9181,38.9,23.5,0.8,,0.128,0.117,49.7,103.4,19.9
,SENSEX,3,G_10:20_60,10:20,11:20,SL20,18,132,132,813.0,913.0,1167.8,1075,549,61.1,-10110,0.000791,cell(n=8),38519,44.1,49.7,103.4,313.4,7674,8371,10150,9181,16939,47279,8371,9181,38.9,23.5,0.8,0.8,0.128,0.117,49.7,103.4,19.9
,SENSEX,3,G_10:20_60,10:20,11:20,SL25,18,132,132,813.0,913.0,1167.8,1075,549,61.1,-10110,0.000791,cell(n=8),47649,44.1,49.7,103.4,313.4,7674,8371,10150,9181,16939,47279,8371,9181,38.9,23.5,0.8,0.0,0.128,0.117,49.7,103.4,19.9
,SENSEX,3,G_10:20_90,10:20,11:50,NOSTOP,18,132,132,813.0,913.0,1167.8,2260,1022,72.2,-17850,0.001143,cell(n=8),,49.7,58.3,103.4,313.4,11236,12371,15266,14166,23578,67400,12371,14166,27.8,9.8,0.8,,0.183,0.16,58.3,103.4,40.5
,SENSEX,3,G_10:20_90,10:20,11:50,SL20,18,132,132,813.0,913.0,1167.8,2260,1022,72.2,-17850,0.001143,cell(n=8),38519,49.7,58.3,103.4,313.4,11236,12371,15266,14166,23578,67400,12371,14166,27.8,9.8,0.8,0.8,0.183,0.16,58.3,103.4,40.5
,SENSEX,3,G_10:20_90,10:20,11:50,SL25,18,132,132,813.0,913.0,1167.8,2260,1022,72.2,-17850,0.001143,cell(n=8),47649,49.7,58.3,103.4,313.4,11236,12371,15266,14166,23578,67400,12371,14166,27.8,9.8,0.8,0.8,0.183,0.16,58.3,103.4,40.5
,SENSEX,3,G_10:20_H,10:20,15:20,NOSTOP,18,132,132,813.0,913.0,1167.8,7050,4307,72.2,-38970,0.000997,cell(n=16),,114.2,140.1,228.7,595.0,20520,22797,28602,27514,43649,110356,22797,27514,27.8,34.8,3.0,,0.309,0.256,140.1,228.7,41.9
,SENSEX,3,G_10:20_H,10:20,15:20,SL20,18,132,132,813.0,913.0,1167.8,7050,3289,72.2,-57300,0.000997,cell(n=16),38519,114.2,140.1,228.7,595.0,20520,22797,28602,27514,43649,110356,22797,27514,27.8,35.6,3.0,3.0,0.309,0.256,140.1,228.7,41.3
,SENSEX,3,G_10:20_H,10:20,15:20,SL25,18,132,132,813.0,913.0,1167.8,7050,4307,72.2,-38970,0.000997,cell(n=16),47649,114.2,140.1,228.7,595.0,20520,22797,28602,27514,43649,110356,22797,27514,27.8,34.8,3.0,0.8,0.309,0.256,140.1,228.7,41.9
,SENSEX,3,G_10:50_120,10:50,12:50,NOSTOP,18,132,132,808.5,921.4,1151.7,-2525,-4516,50.0,-28000,0.00125,cell(n=13),,61.5,65.0,142.7,531.1,14431,16167,19707,16973,34872,124342,16167,16973,50.0,49.2,0.8,,-0.156,-0.149,65.0,142.7,17.0
,SENSEX,3,G_10:50_120,10:50,12:50,SL20,18,132,132,808.5,921.4,1151.7,-2525,-4516,50.0,-28000,0.00125,cell(n=13),38857,61.5,65.0,142.7,531.1,14431,16167,19707,16973,34872,124342,16167,16973,50.0,49.2,0.8,0.8,-0.156,-0.149,65.0,142.7,17.0
,SENSEX,3,G_10:50_120,10:50,12:50,SL25,18,132,132,808.5,921.4,1151.7,-2525,-4516,50.0,-28000,0.00125,cell(n=13),48071,61.5,65.0,142.7,531.1,14431,16167,19707,16973,34872,124342,16167,16973,50.0,49.2,0.8,0.8,-0.156,-0.149,65.0,142.7,17.0
,SENSEX,3,G_10:50_60,10:50,11:50,NOSTOP,18,132,132,808.5,921.4,1151.7,815,341,66.7,-14920,0.001019,cell(n=8),,39.6,47.5,79.6,247.5,8528,9439,11298,10923,16953,48495,9439,10923,33.3,34.1,0.8,,0.086,0.075,47.5,79.6,13.6
,SENSEX,3,G_10:50_60,10:50,11:50,SL20,18,132,132,808.5,921.4,1151.7,815,341,66.7,-14920,0.001019,cell(n=8),38857,39.6,47.5,79.6,247.5,8528,9439,11298,10923,16953,48495,9439,10923,33.3,34.1,0.8,0.8,0.086,0.075,47.5,79.6,13.6
,SENSEX,3,G_10:50_60,10:50,11:50,SL25,18,132,132,808.5,921.4,1151.7,815,341,66.7,-14920,0.001019,cell(n=8),48071,39.6,47.5,79.6,247.5,8528,9439,11298,10923,16953,48495,9439,10923,33.3,34.1,0.8,0.8,0.086,0.075,47.5,79.6,13.6
,SENSEX,3,G_10:50_90,10:50,12:20,NOSTOP,18,132,132,808.5,921.4,1151.7,-1240,-903,44.4,-15480,0.000967,cell(n=11),,53.2,59.3,90.5,453.8,10320,11481,13850,12568,18128,82873,11481,12568,55.6,37.1,0.8,,-0.108,-0.099,59.3,90.5,17.5
,SENSEX,3,G_10:50_90,10:50,12:20,SL20,18,132,132,808.5,921.4,1151.7,-1240,-903,44.4,-15480,0.000967,cell(n=11),38857,53.2,59.3,90.5,453.8,10320,11481,13850,12568,18128,82873,11481,12568,55.6,37.1,0.8,0.8,-0.108,-0.099,59.3,90.5,17.5
,SENSEX,3,G_10:50_90,10:50,12:20,SL25,18,132,132,808.5,921.4,1151.7,-1240,-903,44.4,-15480,0.000967,cell(n=11),48071,53.2,59.3,90.5,453.8,10320,11481,13850,12568,18128,82873,11481,12568,55.6,37.1,0.8,0.8,-0.108,-0.099,59.3,90.5,17.5
,SENSEX,3,G_10:50_H,10:50,15:20,NOSTOP,18,132,132,808.5,921.4,1151.7,2315,1837,55.6,-31000,0.001138,cell(n=16),,98.5,120.7,220.3,531.1,20121,22650,27810,27304,48185,113344,22650,27304,44.4,37.1,1.5,,0.102,0.085,120.7,220.3,38.6
,SENSEX,3,G_10:50_H,10:50,15:20,SL20,18,132,132,808.5,921.4,1151.7,2315,1186,55.6,-31930,0.001138,cell(n=16),38857,98.5,120.7,220.3,531.1,20121,22650,27810,27304,48185,113344,22650,27304,44.4,37.1,1.5,1.5,0.102,0.085,120.7,220.3,38.6
,SENSEX,3,G_10:50_H,10:50,15:20,SL25,18,132,132,808.5,921.4,1151.7,2315,1837,55.6,-31000,0.001138,cell(n=16),48071,98.5,120.7,220.3,531.1,20121,22650,27810,27304,48185,113344,22650,27304,44.4,37.1,1.5,1.5,0.102,0.085,120.7,220.3,38.6
,SENSEX,3,G_11:20_120,11:20,13:20,NOSTOP,18,132,132,799.4,917.2,1135.8,1720,-3843,55.6,-26530,0.001428,cell(n=14),,64.2,79.5,152.1,383.0,16661,18821,22830,22830,41853,102352,18821,22830,44.4,34.8,1.5,,0.091,0.075,79.5,152.1,21.3
,SENSEX,3,G_11:20_120,11:20,13:20,SL20,18,132,132,799.4,917.2,1135.8,1720,-4126,55.6,-31610,0.001428,cell(n=14),38689,64.2,79.5,152.1,383.0,16661,18821,22830,22830,41853,102352,18821,22830,44.4,34.8,1.5,1.5,0.091,0.075,79.5,152.1,21.3
,SENSEX,3,G_11:20_120,11:20,13:20,SL25,18,132,132,799.4,917.2,1135.8,1720,-3843,55.6,-26530,0.001428,cell(n=14),47861,64.2,79.5,152.1,383.0,16661,18821,22830,22830,41853,102352,18821,22830,44.4,34.8,1.5,0.8,0.091,0.075,79.5,152.1,21.3
,SENSEX,3,G_11:20_60,11:20,12:20,NOSTOP,18,132,132,799.4,917.2,1135.8,770,-1392,55.6,-9490,0.001411,cell(n=9),,43.3,49.7,99.9,304.5,11766,13206,15876,14862,27854,80804,13206,14862,44.4,37.1,0.8,,0.058,0.052,49.7,99.9,13.9
,SENSEX,3,G_11:20_60,11:20,12:20,SL20,18,132,132,799.4,917.2,1135.8,770,-1392,55.6,-9490,0.001411,cell(n=9),38689,43.3,49.7,99.9,304.5,11766,13206,15876,14862,27854,80804,13206,14862,44.4,37.1,0.8,0.8,0.058,0.052,49.7,99.9,13.9
,SENSEX,3,G_11:20_60,11:20,12:20,SL25,18,132,132,799.4,917.2,1135.8,770,-1392,55.6,-9490,0.001411,cell(n=9),47861,43.3,49.7,99.9,304.5,11766,13206,15876,14862,27854,80804,13206,14862,44.4,37.1,0.8,0.8,0.058,0.052,49.7,99.9,13.9
,SENSEX,3,G_11:20_90,11:20,12:50,NOSTOP,18,132,132,799.4,917.2,1135.8,-2265,-4506,38.9,-21250,0.001588,cell(n=13),,53.3,62.3,152.1,383.0,15536,17531,21232,20153,46319,113599,17531,20153,61.1,43.9,1.5,,-0.129,-0.112,62.3,152.1,16.3
,SENSEX,3,G_11:20_90,11:20,12:50,SL20,18,132,132,799.4,917.2,1135.8,-2265,-4506,38.9,-21250,0.001588,cell(n=13),38689,53.3,62.3,152.1,383.0,15536,17531,21232,20153,46319,113599,17531,20153,61.1,43.9,1.5,1.5,-0.129,-0.112,62.3,152.1,16.3
,SENSEX,3,G_11:20_90,11:20,12:50,SL25,18,132,132,799.4,917.2,1135.8,-2265,-4506,38.9,-21250,0.001588,cell(n=13),47861,53.3,62.3,152.1,383.0,15536,17531,21232,20153,46319,113599,17531,20153,61.1,43.9,1.5,0.8,-0.129,-0.112,62.3,152.1,16.3
,SENSEX,3,G_11:20_H,11:20,15:20,NOSTOP,18,132,132,799.4,917.2,1135.8,5100,1867,66.7,-19890,0.001124,cell(n=17),,105.2,116.8,184.3,383.0,20900,23686,28854,26077,39992,80952,23686,26077,33.3,30.3,1.5,,0.215,0.196,116.8,184.3,45.5
,SENSEX,3,G_11:20_H,11:20,15:20,SL20,18,132,132,799.4,917.2,1135.8,5100,1216,66.7,-31610,0.001124,cell(n=17),38689,105.2,116.8,184.3,383.0,20900,23686,28854,26077,39992,80952,23686,26077,33.3,30.3,1.5,1.5,0.215,0.196,116.8,184.3,45.5
,SENSEX,3,G_11:20_H,11:20,15:20,SL25,18,132,132,799.4,917.2,1135.8,5100,1867,66.7,-19890,0.001124,cell(n=17),47861,105.2,116.8,184.3,383.0,20900,23686,28854,26077,39992,80952,23686,26077,33.3,30.3,1.5,0.8,0.215,0.196,116.8,184.3,45.5
,SENSEX,3,G_11:50_120,11:50,13:50,NOSTOP,18,132,132,796.0,918.1,1146.3,1295,-2337,61.1,-24020,0.001219,cell(n=11),,64.5,90.2,181.8,384.4,14519,16440,20029,22193,42700,88056,16440,22193,38.9,34.8,1.5,,0.079,0.058,90.2,181.8,21.0
,SENSEX,3,G_11:50_120,11:50,13:50,SL20,18,132,132,796.0,918.1,1146.3,1295,-2758,61.1,-31590,0.001219,cell(n=11),38725,64.5,90.2,181.8,384.4,14519,16440,20029,22193,42700,88056,16440,22193,38.9,35.6,1.5,1.5,0.079,0.058,90.2,181.8,21.0
,SENSEX,3,G_11:50_120,11:50,13:50,SL25,18,132,132,796.0,918.1,1146.3,1295,-2337,61.1,-24020,0.001219,cell(n=11),47906,64.5,90.2,181.8,384.4,14519,16440,20029,22193,42700,88056,16440,22193,38.9,35.6,1.5,0.8,0.079,0.058,90.2,181.8,21.0
,SENSEX,3,G_11:50_60,11:50,12:50,NOSTOP,18,132,132,796.0,918.1,1146.3,-730,-3936,44.4,-22950,0.001721,cell(n=9),,40.0,55.8,155.1,384.4,12961,14643,17786,19637,51023,123498,14643,19637,55.6,58.3,1.5,,-0.05,-0.037,55.8,155.1,9.3
,SENSEX,3,G_11:50_60,11:50,12:50,SL20,18,132,132,796.0,918.1,1146.3,-730,-3936,44.4,-22950,0.001721,cell(n=9),38725,40.0,55.8,155.1,384.4,12961,14643,17786,19637,51023,123498,14643,19637,55.6,58.3,1.5,1.5,-0.05,-0.037,55.8,155.1,9.3
,SENSEX,3,G_11:50_60,11:50,12:50,SL25,18,132,132,796.0,918.1,1146.3,-730,-3936,44.4,-22950,0.001721,cell(n=9),47906,40.0,55.8,155.1,384.4,12961,14643,17786,19637,51023,123498,14643,19637,55.6,58.3,1.5,1.5,-0.05,-0.037,55.8,155.1,9.3
,SENSEX,3,G_11:50_90,11:50,13:20,NOSTOP,18,132,132,796.0,918.1,1146.3,1680,-3579,61.1,-28310,0.00147,cell(n=10),,50.1,70.4,155.1,384.4,13726,15526,18888,21006,43873,105777,15526,21006,38.9,34.8,1.5,,0.108,0.08,70.4,155.1,17.4
,SENSEX,3,G_11:50_90,11:50,13:20,SL20,18,132,132,796.0,918.1,1146.3,1680,-3762,61.1,-31590,0.00147,cell(n=10),38725,50.1,70.4,155.1,384.4,13726,15526,18888,21006,43873,105777,15526,21006,38.9,34.8,1.5,1.5,0.108,0.08,70.4,155.1,17.4
,SENSEX,3,G_11:50_90,11:50,13:20,SL25,18,132,132,796.0,918.1,1146.3,1680,-3579,61.1,-28310,0.00147,cell(n=10),47906,50.1,70.4,155.1,384.4,13726,15526,18888,21006,43873,105777,15526,21006,38.9,34.8,1.5,0.8,0.108,0.08,70.4,155.1,17.4
,SENSEX,3,G_11:50_H,11:50,15:20,NOSTOP,18,132,132,796.0,918.1,1146.3,4215,1805,66.7,-21660,0.000967,cell(n=14),,94.6,123.9,198.4,384.4,16571,18806,22984,24012,37247,70291,18806,24012,33.3,28.8,0.8,,0.224,0.176,123.9,198.4,42.9
,SENSEX,3,G_11:50_H,11:50,15:20,SL20,18,132,132,796.0,918.1,1146.3,4215,1253,66.7,-31590,0.000967,cell(n=14),38725,94.6,123.9,198.4,384.4,16571,18806,22984,24012,37247,70291,18806,24012,33.3,28.8,0.8,0.8,0.224,0.176,123.9,198.4,42.9
,SENSEX,3,G_11:50_H,11:50,15:20,SL25,18,132,132,796.0,918.1,1146.3,4215,1805,66.7,-21660,0.000967,cell(n=14),47906,94.6,123.9,198.4,384.4,16571,18806,22984,24012,37247,70291,18806,24012,33.3,28.8,0.8,0.8,0.224,0.176,123.9,198.4,42.9
,SENSEX,3,G_12:20_120,12:20,14:20,NOSTOP,18,132,132,784.6,930.8,1117.2,2350,1353,66.7,-9450,0.00131,cell(n=10),,61.6,83.7,180.5,284.7,14665,17025,20034,22415,46025,71441,17025,22415,33.3,32.6,1.5,,0.138,0.105,83.7,180.5,24.2
,SENSEX,3,G_12:20_120,12:20,14:20,SL20,18,132,132,784.6,930.8,1117.2,2350,1353,66.7,-9450,0.00131,cell(n=10),39231,61.6,83.7,180.5,284.7,14665,17025,20034,22415,46025,71441,17025,22415,33.3,32.6,1.5,1.5,0.138,0.105,83.7,180.5,24.2
,SENSEX,3,G_12:20_120,12:20,14:20,SL25,18,132,132,784.6,930.8,1117.2,2350,1353,66.7,-9450,0.00131,cell(n=10),48539,61.6,83.7,180.5,284.7,14665,17025,20034,22415,46025,71441,17025,22415,33.3,32.6,1.5,0.8,0.138,0.105,83.7,180.5,24.2
,SENSEX,3,G_12:20_60,12:20,13:20,NOSTOP,18,132,132,784.6,930.8,1117.2,1010,-1541,61.1,-16170,0.001668,cell(n=8),,36.6,49.3,101.7,187.3,11582,13367,15644,17312,33586,60172,13367,17312,38.9,39.4,0.8,,0.076,0.058,49.3,101.7,13.0
,SENSEX,3,G_12:20_60,12:20,13:20,SL20,18,132,132,784.6,930.8,1117.2,1010,-1541,61.1,-16170,0.001668,cell(n=8),39231,36.6,49.3,101.7,187.3,11582,13367,15644,17312,33586,60172,13367,17312,38.9,39.4,0.8,0.8,0.076,0.058,49.3,101.7,13.0
,SENSEX,3,G_12:20_60,12:20,13:20,SL25,18,132,132,784.6,930.8,1117.2,1010,-1541,61.1,-16170,0.001668,cell(n=8),48539,36.6,49.3,101.7,187.3,11582,13367,15644,17312,33586,60172,13367,17312,38.9,39.4,0.8,0.8,0.076,0.058,49.3,101.7,13.0
,SENSEX,3,G_12:20_90,12:20,13:50,NOSTOP,18,132,132,784.6,930.8,1117.2,2130,-93,61.1,-13990,0.001296,cell(n=9),,54.6,66.3,163.9,253.0,13101,15169,17806,17991,41530,63020,15169,17991,38.9,40.9,1.5,,0.14,0.118,66.3,163.9,17.7
,SENSEX,3,G_12:20_90,12:20,13:50,SL20,18,132,132,784.6,930.8,1117.2,2130,-93,61.1,-13990,0.001296,cell(n=9),39231,54.6,66.3,163.9,253.0,13101,15169,17806,17991,41530,63020,15169,17991,38.9,40.9,1.5,1.5,0.14,0.118,66.3,163.9,17.7
,SENSEX,3,G_12:20_90,12:20,13:50,SL25,18,132,132,784.6,930.8,1117.2,2130,-93,61.1,-13990,0.001296,cell(n=9),48539,54.6,66.3,163.9,253.0,13101,15169,17806,17991,41530,63020,15169,17991,38.9,40.9,1.5,0.8,0.14,0.118,66.3,163.9,17.7
,SENSEX,3,G_12:20_H,12:20,15:20,NOSTOP,18,132,132,784.6,930.8,1117.2,4625,4049,83.3,-10730,0.0011,cell(n=15),,89.0,113.7,180.5,284.7,17369,20232,23884,25292,38976,60322,20232,25292,16.7,16.7,0.8,,0.229,0.183,113.7,180.5,64.2
,SENSEX,3,G_12:20_H,12:20,15:20,SL20,18,132,132,784.6,930.8,1117.2,4625,4049,83.3,-10730,0.0011,cell(n=15),39231,89.0,113.7,180.5,284.7,17369,20232,23884,25292,38976,60322,20232,25292,16.7,16.7,0.8,0.8,0.229,0.183,113.7,180.5,64.2
,SENSEX,3,G_12:20_H,12:20,15:20,SL25,18,132,132,784.6,930.8,1117.2,4625,4049,83.3,-10730,0.0011,cell(n=15),48539,89.0,113.7,180.5,284.7,17369,20232,23884,25292,38976,60322,20232,25292,16.7,16.7,0.8,0.8,0.229,0.183,113.7,180.5,64.2
,SENSEX,3,G_12:50_120,12:50,14:50,NOSTOP,18,132,132,775.5,951.4,1125.3,1150,2079,55.6,-3880,0.000729,cell(n=10),,64.6,80.8,170.1,189.2,9306,10963,12601,13211,25602,28252,10963,13211,44.4,19.7,0.0,,0.105,0.087,80.8,170.1,36.8
,SENSEX,3,G_12:50_120,12:50,14:50,SL20,18,132,132,775.5,951.4,1125.3,1150,2079,55.6,-3880,0.000729,cell(n=10),40057,64.6,80.8,170.1,189.2,9306,10963,12601,13211,25602,28252,10963,13211,44.4,19.7,0.0,0.0,0.105,0.087,80.8,170.1,36.8
,SENSEX,3,G_12:50_120,12:50,14:50,SL25,18,132,132,775.5,951.4,1125.3,1150,2079,55.6,-3880,0.000729,cell(n=10),49571,64.6,80.8,170.1,189.2,9306,10963,12601,13211,25602,28252,10963,13211,44.4,19.7,0.0,0.0,0.105,0.087,80.8,170.1,36.8
,SENSEX,3,G_12:50_60,12:50,13:50,NOSTOP,18,132,132,775.5,951.4,1125.3,825,1008,77.8,-7840,0.000871,pooled(n=553),,41.4,47.6,128.3,172.6,7589,8858,10111,9885,23253,30591,8858,9885,22.2,18.9,0.0,,0.093,0.083,47.6,128.3,25.0
,SENSEX,3,G_12:50_60,12:50,13:50,SL20,18,132,132,775.5,951.4,1125.3,825,1008,77.8,-7840,0.000871,pooled(n=553),40057,41.4,47.6,128.3,172.6,7589,8858,10111,9885,23253,30591,8858,9885,22.2,18.9,0.0,0.0,0.093,0.083,47.6,128.3,25.0
,SENSEX,3,G_12:50_60,12:50,13:50,SL25,18,132,132,775.5,951.4,1125.3,825,1008,77.8,-7840,0.000871,pooled(n=553),49571,41.4,47.6,128.3,172.6,7589,8858,10111,9885,23253,30591,8858,9885,22.2,18.9,0.0,0.0,0.093,0.083,47.6,128.3,25.0
,SENSEX,3,G_12:50_90,12:50,14:20,NOSTOP,18,132,132,775.5,951.4,1125.3,1760,2104,72.2,-6640,0.000575,cell(n=9),,53.3,64.6,159.6,189.2,6757,7837,8903,9074,19477,22718,7837,9074,27.8,23.5,0.0,,0.225,0.194,64.6,159.6,27.5
,SENSEX,3,G_12:50_90,12:50,14:20,SL20,18,132,132,775.5,951.4,1125.3,1760,2104,72.2,-6640,0.000575,cell(n=9),40057,53.3,64.6,159.6,189.2,6757,7837,8903,9074,19477,22718,7837,9074,27.8,23.5,0.0,0.0,0.225,0.194,64.6,159.6,27.5
,SENSEX,3,G_12:50_90,12:50,14:20,SL25,18,132,132,775.5,951.4,1125.3,1760,2104,72.2,-6640,0.000575,cell(n=9),49571,53.3,64.6,159.6,189.2,6757,7837,8903,9074,19477,22718,7837,9074,27.8,23.5,0.0,0.0,0.225,0.194,64.6,159.6,27.5
,SENSEX,3,G_12:50_H,12:50,15:20,NOSTOP,18,132,132,775.5,951.4,1125.3,4745,4407,83.3,-6610,0.000583,cell(n=12),,80.4,102.9,186.3,189.2,9274,10924,12555,13422,22679,23001,10924,13422,16.7,10.6,0.0,,0.434,0.354,102.9,186.3,64.6
,SENSEX,3,G_12:50_H,12:50,15:20,SL20,18,132,132,775.5,951.4,1125.3,4745,4407,83.3,-6610,0.000583,cell(n=12),40057,80.4,102.9,186.3,189.2,9274,10924,12555,13422,22679,23001,10924,13422,16.7,10.6,0.0,0.0,0.434,0.354,102.9,186.3,64.6
,SENSEX,3,G_12:50_H,12:50,15:20,SL25,18,132,132,775.5,951.4,1125.3,4745,4407,83.3,-6610,0.000583,cell(n=12),49571,80.4,102.9,186.3,189.2,9274,10924,12555,13422,22679,23001,10924,13422,16.7,10.6,0.0,0.0,0.434,0.354,102.9,186.3,64.6
,SENSEX,3,G_13:20_120,13:20,15:20,NOSTOP,18,132,132,768.8,961.8,1105.6,5020,4933,83.3,-8290,0.000384,cell(n=8),,75.2,91.0,140.5,156.3,6438,7553,8383,8719,12374,13541,7553,8719,16.7,12.1,0.0,,0.665,0.576,91.0,140.5,55.3
,SENSEX,3,G_13:20_120,13:20,15:20,SL20,18,132,132,768.8,961.8,1105.6,5020,4933,83.3,-8290,0.000384,cell(n=8),40474,75.2,91.0,140.5,156.3,6438,7553,8383,8719,12374,13541,7553,8719,16.7,12.1,0.0,0.0,0.665,0.576,91.0,140.5,55.3
,SENSEX,3,G_13:20_120,13:20,15:20,SL25,18,132,132,768.8,961.8,1105.6,5020,4933,83.3,-8290,0.000384,cell(n=8),50092,75.2,91.0,140.5,156.3,6438,7553,8383,8719,12374,13541,7553,8719,16.7,12.1,0.0,0.0,0.665,0.576,91.0,140.5,55.3
