venue,cell,scope,n,exc_p50,exc_p90,exc_p95,exc_p99,exc_max,term_p50,term_p95,term_max
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1115,dte_matched,353,23.0,47.8,62.8,114.7,159.1,11.8,47.2,144.9
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1115,dte_matched,353,23.0,47.8,62.8,114.7,159.1,11.8,47.2,144.9
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1115,dte_matched,353,23.0,47.8,62.8,114.7,159.1,11.8,47.2,144.9
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1115,dte_matched,353,23.0,47.8,62.8,114.7,159.1,11.8,47.2,144.9
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1115,dte_matched,353,23.0,47.8,62.8,114.7,159.1,11.8,47.2,144.9
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1115,dte_matched,353,23.0,47.8,62.8,114.7,159.1,11.8,47.2,144.9
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1115,dte_matched,353,23.0,47.8,62.8,114.7,159.1,11.8,47.2,144.9
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1115,dte_matched,353,23.0,47.8,62.8,114.7,159.1,11.8,47.2,144.9
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1115,dte_matched,353,23.0,47.8,62.8,114.7,159.1,11.8,47.2,144.9
NIFTY,W_1015_1115,monday_all_eras,548,20.7,45.5,64.0,105.1,572.6,11.5,46.2,161.6
NIFTY,W_1015_1115,monday_cur_era,39,20.0,42.3,47.1,62.5,62.5,11.8,33.3,46.7
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1130,dte_matched,353,24.8,56.7,67.2,117.4,196.1,12.8,51.0,174.8
NIFTY,W_1015_1130,monday_all_eras,548,23.1,51.1,71.4,105.6,572.6,12.4,52.2,217.0
NIFTY,W_1015_1130,monday_cur_era,39,20.7,42.3,55.4,63.2,63.2,12.6,41.9,61.4
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1145,dte_matched,353,27.4,61.9,76.1,149.1,245.3,12.9,57.8,237.5
NIFTY,W_1015_1145,monday_all_eras,548,24.6,55.5,73.3,122.8,572.6,13.5,55.2,163.1
NIFTY,W_1015_1145,monday_cur_era,39,20.7,51.1,62.5,76.1,76.1,11.6,54.1,57.8
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1200,dte_matched,353,29.6,63.1,84.4,149.2,264.8,14.7,66.7,146.7
NIFTY,W_1015_1200,monday_all_eras,548,26.0,61.2,75.8,135.0,572.6,14.8,61.5,216.1
NIFTY,W_1015_1200,monday_cur_era,39,20.7,57.8,62.5,76.1,76.1,11.8,48.5,51.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1015_1215,dte_matched,353,31.0,67.6,85.3,149.2,264.8,15.2,65.8,207.4
NIFTY,W_1015_1215,monday_all_eras,548,27.9,65.0,85.3,139.0,572.6,16.6,71.4,235.2
NIFTY,W_1015_1215,monday_cur_era,39,22.7,62.2,63.1,76.1,76.1,13.0,59.0,62.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1100,dte_matched,353,16.0,34.0,45.8,80.6,125.9,8.7,34.8,106.9
NIFTY,W_1030_1100,monday_all_eras,548,14.9,33.2,43.6,76.4,572.6,7.6,31.4,75.9
NIFTY,W_1030_1100,monday_cur_era,39,15.2,24.7,28.6,60.2,60.2,6.5,20.7,40.4
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1115,dte_matched,353,18.8,39.0,55.4,109.5,151.9,10.3,36.1,137.7
NIFTY,W_1030_1115,monday_all_eras,548,17.8,41.4,51.9,88.0,572.6,10.2,39.2,161.6
NIFTY,W_1030_1115,monday_cur_era,39,16.9,34.8,41.5,62.9,62.9,11.1,34.1,61.9
NIFTY,W_1030_1130,dte_matched,353,21.5,46.4,57.1,113.6,188.9,10.9,44.5,167.6
NIFTY,W_1030_1130,monday_all_eras,548,20.5,47.2,61.1,101.0,572.6,11.3,45.9,217.0
NIFTY,W_1030_1130,monday_cur_era,39,18.0,37.9,50.9,75.1,75.1,8.6,49.1,65.8
NIFTY,W_1030_1130,dte_matched,353,21.5,46.4,57.1,113.6,188.9,10.9,44.5,167.6
NIFTY,W_1030_1130,monday_all_eras,548,20.5,47.2,61.1,101.0,572.6,11.3,45.9,217.0
NIFTY,W_1030_1130,monday_cur_era,39,18.0,37.9,50.9,75.1,75.1,8.6,49.1,65.8
NIFTY,W_1030_1130,dte_matched,353,21.5,46.4,57.1,113.6,188.9,10.9,44.5,167.6
NIFTY,W_1030_1130,monday_all_eras,548,20.5,47.2,61.1,101.0,572.6,11.3,45.9,217.0
NIFTY,W_1030_1130,monday_cur_era,39,18.0,37.9,50.9,75.1,75.1,8.6,49.1,65.8
NIFTY,W_1030_1130,dte_matched,353,21.5,46.4,57.1,113.6,188.9,10.9,44.5,167.6
NIFTY,W_1030_1130,monday_all_eras,548,20.5,47.2,61.1,101.0,572.6,11.3,45.9,217.0
NIFTY,W_1030_1130,monday_cur_era,39,18.0,37.9,50.9,75.1,75.1,8.6,49.1,65.8
NIFTY,W_1030_1130,dte_matched,353,21.5,46.4,57.1,113.6,188.9,10.9,44.5,167.6
NIFTY,W_1030_1130,monday_all_eras,548,20.5,47.2,61.1,101.0,572.6,11.3,45.9,217.0
NIFTY,W_1030_1130,monday_cur_era,39,18.0,37.9,50.9,75.1,75.1,8.6,49.1,65.8
NIFTY,W_1030_1130,dte_matched,353,21.5,46.4,57.1,113.6,188.9,10.9,44.5,167.6
NIFTY,W_1030_1130,monday_all_eras,548,20.5,47.2,61.1,101.0,572.6,11.3,45.9,217.0
NIFTY,W_1030_1130,monday_cur_era,39,18.0,37.9,50.9,75.1,75.1,8.6,49.1,65.8
NIFTY,W_1030_1130,dte_matched,353,21.5,46.4,57.1,113.6,188.9,10.9,44.5,167.6
NIFTY,W_1030_1130,monday_all_eras,548,20.5,47.2,61.1,101.0,572.6,11.3,45.9,217.0
NIFTY,W_1030_1130,monday_cur_era,39,18.0,37.9,50.9,75.1,75.1,8.6,49.1,65.8
NIFTY,W_1030_1130,dte_matched,353,21.5,46.4,57.1,113.6,188.9,10.9,44.5,167.6
NIFTY,W_1030_1130,monday_all_eras,548,20.5,47.2,61.1,101.0,572.6,11.3,45.9,217.0
NIFTY,W_1030_1130,monday_cur_era,39,18.0,37.9,50.9,75.1,75.1,8.6,49.1,65.8
NIFTY,W_1030_1130,dte_matched,353,21.5,46.4,57.1,113.6,188.9,10.9,44.5,167.6
