venue,cell,arm,n,credit_med,med_net_8L,mean_net_8L,win_pct,worst_8L,tstat,t_obs,stop_freq_pct,b_slope,b_src,e95_gate_bp,e95_src,n_dte,n_mon,n_cur,sl_cap_8L,ov95_perlot,adv95_cap_8L,adv95_cap_ov_8L,rr_p95,rr_p95_ov,p_loss_model,p_stop_long,be_term_bp,nb_pass,nb_tot,G1,G2,G3,G4,G5,G6_venue
NIFTY,W_1345_1520,NOSTOP,17,175.7,2576,3010,64.7,-8448,1.94,1.94,0.0,0.000452,cell(n=11),104.8,dte,353,548,39,,,6333,6333,2.46,2.46,26.9,0.0,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,R1000,17,175.7,2576,2483,64.7,-12736,1.37,1.37,11.8,0.000452,cell(n=11),104.8,dte,353,548,39,10000,872,6333,6333,2.46,2.46,26.9,1.1,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,R1500,17,175.7,2576,3010,64.7,-8448,1.94,1.94,0.0,0.000452,cell(n=11),104.8,dte,353,548,39,14000,1074,6333,6333,2.46,2.46,26.9,0.0,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,R2500,17,175.7,2576,3010,64.7,-8448,1.94,1.94,0.0,0.000452,cell(n=11),104.8,dte,353,548,39,22000,1156,6333,6333,2.46,2.46,26.9,0.0,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,R500,17,175.7,2576,2794,64.7,-6888,1.77,1.77,17.6,0.000452,cell(n=11),104.8,dte,353,548,39,6000,771,6000,6333,2.33,2.46,38.0,6.8,31.2,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,SLP10,17,175.7,2576,2723,64.7,-12248,1.61,1.61,11.8,0.000452,cell(n=11),104.8,dte,353,548,39,11136,998,6333,6333,2.46,2.46,26.9,0.6,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,SLP15,17,175.7,2576,2758,64.7,-12736,1.64,1.64,5.9,0.000452,cell(n=11),104.8,dte,353,548,39,15705,1111,6333,6333,2.46,2.46,26.9,0.0,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,SLP20,17,175.7,2576,3010,64.7,-8448,1.94,1.94,0.0,0.000452,cell(n=11),104.8,dte,353,548,39,20273,832,6333,6333,2.46,2.46,26.9,0.0,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,SLP25,17,175.7,2576,3010,64.7,-8448,1.94,1.94,0.0,0.000452,cell(n=11),104.8,dte,353,548,39,24841,800,6333,6333,2.46,2.46,26.9,0.0,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,SLP30,17,175.7,2576,3010,64.7,-8448,1.94,1.94,0.0,0.000452,cell(n=11),104.8,dte,353,548,39,29409,919,6333,6333,2.46,2.46,26.9,0.0,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1345_1520,SLP40,17,175.7,2576,3010,64.7,-8448,1.94,1.94,0.0,0.000452,cell(n=11),104.8,dte,353,548,39,38546,822,6333,6333,2.46,2.46,26.9,0.0,40.4,2,5,1,1,1,0,0,0
NIFTY,W_1400_1430,NOSTOP,17,172.7,-600,-1032,47.1,-10320,-1.32,-1.32,0.0,0.001354,pooled(n=1079),57.3,dte,353,548,39,,,8966,8966,,,44.2,0.0,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,R1000,17,172.7,-600,-1107,47.1,-11592,-1.32,-1.32,5.9,0.001354,pooled(n=1079),57.3,dte,353,548,39,10000,872,8966,8966,,,44.8,3.7,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,R1500,17,172.7,-600,-1032,47.1,-10320,-1.32,-1.32,0.0,0.001354,pooled(n=1079),57.3,dte,353,548,39,14000,1074,8966,8966,,,44.5,1.4,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,R2500,17,172.7,-600,-1032,47.1,-10320,-1.32,-1.32,0.0,0.001354,pooled(n=1079),57.3,dte,353,548,39,22000,1156,8966,8966,,,44.2,0.3,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,R500,17,172.7,-600,-823,47.1,-6968,-1.28,-1.28,11.8,0.001354,pooled(n=1079),57.3,dte,353,548,39,6000,771,6000,8966,,,46.5,21.2,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,SLP10,17,172.7,-600,-1107,47.1,-11592,-1.32,-1.32,5.9,0.001354,pooled(n=1079),57.3,dte,353,548,39,10980,998,8966,8966,,,44.5,1.7,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,SLP15,17,172.7,-600,-1156,47.1,-12424,-1.32,-1.32,5.9,0.001354,pooled(n=1079),57.3,dte,353,548,39,15471,1111,8966,8966,,,44.5,1.1,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,SLP20,17,172.7,-600,-1032,47.1,-10320,-1.32,-1.32,0.0,0.001354,pooled(n=1079),57.3,dte,353,548,39,19961,832,8966,8966,,,44.2,0.3,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,SLP25,17,172.7,-600,-1032,47.1,-10320,-1.32,-1.32,0.0,0.001354,pooled(n=1079),57.3,dte,353,548,39,24451,800,8966,8966,,,44.2,0.0,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,SLP30,17,172.7,-600,-1032,47.1,-10320,-1.32,-1.32,0.0,0.001354,pooled(n=1079),57.3,dte,353,548,39,28941,919,8966,8966,,,44.2,0.0,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1430,SLP40,17,172.7,-600,-1032,47.1,-10320,-1.32,-1.32,0.0,0.001354,pooled(n=1079),57.3,dte,353,548,39,37922,822,8966,8966,,,44.2,0.0,11.5,0,4,0,0,0,0,0,0
NIFTY,W_1400_1445,NOSTOP,17,172.7,-104,-842,47.1,-8264,-0.98,-0.98,0.0,0.001354,pooled(n=1079),74.1,dte,353,548,39,,,11008,11008,,,43.1,0.0,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1445,R1000,17,172.7,-104,-1076,47.1,-11592,-1.08,-1.08,5.9,0.001354,pooled(n=1079),74.1,dte,353,548,39,10000,872,10000,11008,,,43.1,7.4,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1445,R1500,17,172.7,-104,-842,47.1,-8264,-0.98,-0.98,0.0,0.001354,pooled(n=1079),74.1,dte,353,548,39,14000,1074,11008,11008,,,43.1,2.8,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1445,R2500,17,172.7,-104,-842,47.1,-8264,-0.98,-0.98,0.0,0.001354,pooled(n=1079),74.1,dte,353,548,39,22000,1156,11008,11008,,,43.1,0.6,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1445,R500,17,172.7,-104,-827,47.1,-6968,-0.99,-0.99,17.6,0.001354,pooled(n=1079),74.1,dte,353,548,39,6000,771,6000,11008,,,46.5,30.3,15.6,1,5,0,0,0,0,0,0
NIFTY,W_1400_1445,SLP10,17,172.7,-104,-1076,47.1,-11592,-1.08,-1.08,5.9,0.001354,pooled(n=1079),74.1,dte,353,548,39,10980,998,10980,11008,,,43.1,5.4,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1445,SLP15,17,172.7,-104,-1125,47.1,-12424,-1.1,-1.1,5.9,0.001354,pooled(n=1079),74.1,dte,353,548,39,15471,1111,11008,11008,,,43.1,2.5,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1445,SLP20,17,172.7,-104,-842,47.1,-8264,-0.98,-0.98,0.0,0.001354,pooled(n=1079),74.1,dte,353,548,39,19961,832,11008,11008,,,43.1,0.6,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1445,SLP25,17,172.7,-104,-842,47.1,-8264,-0.98,-0.98,0.0,0.001354,pooled(n=1079),74.1,dte,353,548,39,24451,800,11008,11008,,,43.1,0.0,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1445,SLP30,17,172.7,-104,-842,47.1,-8264,-0.98,-0.98,0.0,0.001354,pooled(n=1079),74.1,dte,353,548,39,28941,919,11008,11008,,,43.1,0.0,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1445,SLP40,17,172.7,-104,-842,47.1,-8264,-0.98,-0.98,0.0,0.001354,pooled(n=1079),74.1,dte,353,548,39,37922,822,11008,11008,,,43.1,0.0,15.6,0,5,0,0,0,0,0,0
NIFTY,W_1400_1500,NOSTOP,17,172.7,1744,1246,70.6,-7408,1.23,1.23,0.0,0.001354,pooled(n=1079),91.4,dte,353,548,39,,,13111,13111,7.52,7.52,26.6,0.0,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1500,R1000,17,172.7,1744,664,70.6,-11592,0.5,0.5,11.8,0.001354,pooled(n=1079),91.4,dte,353,548,39,10000,872,10000,13111,5.73,7.52,27.2,12.2,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1500,R1500,17,172.7,1744,1246,70.6,-7408,1.23,1.23,0.0,0.001354,pooled(n=1079),91.4,dte,353,548,39,14000,1074,13111,13111,7.52,7.52,26.6,4.0,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1500,R2500,17,172.7,1744,1246,70.6,-7408,1.23,1.23,0.0,0.001354,pooled(n=1079),91.4,dte,353,548,39,22000,1156,13111,13111,7.52,7.52,26.6,0.8,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1500,R500,17,172.7,1744,1021,70.6,-6968,0.93,0.93,17.6,0.001354,pooled(n=1079),91.4,dte,353,548,39,6000,771,6000,12166,3.44,6.98,40.5,39.7,30.8,2,5,1,0,0,0,0,0
NIFTY,W_1400_1500,SLP10,17,172.7,1744,664,70.6,-11592,0.5,0.5,11.8,0.001354,pooled(n=1079),91.4,dte,353,548,39,10980,998,10980,13111,6.3,7.52,26.6,8.8,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1500,SLP15,17,172.7,1744,859,70.6,-12424,0.7,0.7,5.9,0.001354,pooled(n=1079),91.4,dte,353,548,39,15471,1111,13111,13111,7.52,7.52,26.6,2.8,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1500,SLP20,17,172.7,1744,1246,70.6,-7408,1.23,1.23,0.0,0.001354,pooled(n=1079),91.4,dte,353,548,39,19961,832,13111,13111,7.52,7.52,26.6,1.1,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1500,SLP25,17,172.7,1744,1246,70.6,-7408,1.23,1.23,0.0,0.001354,pooled(n=1079),91.4,dte,353,548,39,24451,800,13111,13111,7.52,7.52,26.6,0.3,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1500,SLP30,17,172.7,1744,1246,70.6,-7408,1.23,1.23,0.0,0.001354,pooled(n=1079),91.4,dte,353,548,39,28941,919,13111,13111,7.52,7.52,26.6,0.0,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1500,SLP40,17,172.7,1744,1246,70.6,-7408,1.23,1.23,0.0,0.001354,pooled(n=1079),91.4,dte,353,548,39,37922,822,13111,13111,7.52,7.52,26.6,0.0,30.8,1,5,1,0,1,0,0,0
NIFTY,W_1400_1515,NOSTOP,17,172.7,1408,1303,64.7,-10112,0.92,0.92,0.0,0.000354,cell(n=8),99.1,dte,353,548,39,,,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1515,R1000,17,172.7,1408,965,64.7,-11592,0.61,0.61,11.8,0.000354,cell(n=8),99.1,dte,353,548,39,10000,872,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1515,R1500,17,172.7,1408,1303,64.7,-10112,0.92,0.92,0.0,0.000354,cell(n=8),99.1,dte,353,548,39,14000,1074,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1515,R2500,17,172.7,1408,1303,64.7,-10112,0.92,0.92,0.0,0.000354,cell(n=8),99.1,dte,353,548,39,22000,1156,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1515,R500,17,172.7,1408,1086,64.7,-6968,0.76,0.76,23.5,0.000354,cell(n=8),99.1,dte,353,548,39,6000,771,5147,5147,3.66,3.66,42.8,2.3,25.4,3,5,1,0,0,1,0,0
NIFTY,W_1400_1515,SLP10,17,172.7,1408,965,64.7,-11592,0.61,0.61,11.8,0.000354,cell(n=8),99.1,dte,353,548,39,10980,998,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1515,SLP15,17,172.7,1408,1000,64.7,-12424,0.64,0.64,5.9,0.000354,cell(n=8),99.1,dte,353,548,39,15471,1111,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1515,SLP20,17,172.7,1408,1303,64.7,-10112,0.92,0.92,0.0,0.000354,cell(n=8),99.1,dte,353,548,39,19961,832,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1515,SLP25,17,172.7,1408,1303,64.7,-10112,0.92,0.92,0.0,0.000354,cell(n=8),99.1,dte,353,548,39,24451,800,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1515,SLP30,17,172.7,1408,1303,64.7,-10112,0.92,0.92,0.0,0.000354,cell(n=8),99.1,dte,353,548,39,28941,919,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1515,SLP40,17,172.7,1408,1303,64.7,-10112,0.92,0.92,0.0,0.000354,cell(n=8),99.1,dte,353,548,39,37922,822,5147,5147,3.66,3.66,20.4,0.0,44.5,2,5,1,0,1,0,0,0
NIFTY,W_1400_1520,NOSTOP,17,172.7,1720,1916,58.8,-9128,1.29,1.29,0.0,0.000351,cell(n=8),99.1,dte,353,548,39,,,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
NIFTY,W_1400_1520,R1000,17,172.7,1720,1522,58.8,-11592,0.91,0.91,11.8,0.000351,cell(n=8),99.1,dte,353,548,39,10000,872,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
NIFTY,W_1400_1520,R1500,17,172.7,1720,1916,58.8,-9128,1.29,1.29,0.0,0.000351,cell(n=8),99.1,dte,353,548,39,14000,1074,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
NIFTY,W_1400_1520,R2500,17,172.7,1720,1916,58.8,-9128,1.29,1.29,0.0,0.000351,cell(n=8),99.1,dte,353,548,39,22000,1156,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
NIFTY,W_1400_1520,R500,17,172.7,1720,1739,58.8,-6968,1.16,1.16,23.5,0.000351,cell(n=8),99.1,dte,353,548,39,6000,771,5121,5121,2.98,2.98,45.3,2.3,23.6,2,3,0,1,0,0,0,0
NIFTY,W_1400_1520,SLP10,17,172.7,1720,1522,58.8,-11592,0.91,0.91,11.8,0.000351,cell(n=8),99.1,dte,353,548,39,10980,998,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
NIFTY,W_1400_1520,SLP15,17,172.7,1720,1615,58.8,-12424,0.99,0.99,5.9,0.000351,cell(n=8),99.1,dte,353,548,39,15471,1111,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
NIFTY,W_1400_1520,SLP20,17,172.7,1720,1916,58.8,-9128,1.29,1.29,0.0,0.000351,cell(n=8),99.1,dte,353,548,39,19961,832,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
NIFTY,W_1400_1520,SLP25,17,172.7,1720,1916,58.8,-9128,1.29,1.29,0.0,0.000351,cell(n=8),99.1,dte,353,548,39,24451,800,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
NIFTY,W_1400_1520,SLP30,17,172.7,1720,1916,58.8,-9128,1.29,1.29,0.0,0.000351,cell(n=8),99.1,dte,353,548,39,28941,919,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
NIFTY,W_1400_1520,SLP40,17,172.7,1720,1916,58.8,-9128,1.29,1.29,0.0,0.000351,cell(n=8),99.1,dte,353,548,39,37922,822,5121,5121,2.98,2.98,38.2,0.0,28.7,2,3,0,1,1,0,0,0
SENSEX,W_0916_0946,NOSTOP,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,,,11660,11660,22.77,22.77,40.9,0.0,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,R1000,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,9600,1140,9600,11660,18.75,22.77,40.9,3.0,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,R1500,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,13600,1246,11660,11660,22.77,22.77,40.9,1.5,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,R2500,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,21600,1522,11660,11660,22.77,22.77,40.9,0.8,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,R500,17,956.0,-4544,-2557,35.3,-9184,-2.35,-2.35,41.2,0.00083,cell(n=9),79.2,mon,132,280,50,5600,660,5600,10880,,,100.0,28.8,-23.2,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,SLP10,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,16895,1042,11660,11660,22.77,22.77,40.9,0.8,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,SLP15,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,24543,1457,11660,11660,22.77,22.77,40.9,0.8,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,SLP20,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,32190,1469,11660,11660,22.77,22.77,40.9,0.0,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,SLP25,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,39838,1421,11660,11660,22.77,22.77,40.9,0.0,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,SLP30,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,47486,1546,11660,11660,22.77,22.77,40.9,0.0,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_0946,SLP40,17,956.0,512,-10,52.9,-6816,-0.01,-0.01,0.0,0.00083,cell(n=9),79.2,mon,132,280,50,62781,1346,11660,11660,22.77,22.77,40.9,0.0,16.6,0,2,0,0,0,0,0,0
SENSEX,W_0916_1001,NOSTOP,17,956.0,1416,597,52.9,-19272,0.37,0.37,0.0,0.000619,cell(n=12),90.0,mon,132,280,50,,,10115,10115,7.14,7.14,7.6,0.0,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1001,R1000,17,956.0,1416,1088,52.9,-10912,0.84,0.84,5.9,0.000619,cell(n=12),90.0,mon,132,280,50,9600,1140,9600,10115,6.78,7.14,7.6,2.3,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1001,R1500,17,956.0,1416,839,52.9,-15160,0.58,0.58,5.9,0.000619,cell(n=12),90.0,mon,132,280,50,13600,1246,10115,10115,7.14,7.14,7.6,0.8,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1001,R2500,17,956.0,1416,597,52.9,-19272,0.37,0.37,0.0,0.000619,cell(n=12),90.0,mon,132,280,50,21600,1522,10115,10115,7.14,7.14,7.6,0.8,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1001,R500,17,956.0,-3416,-1608,35.3,-9184,-1.17,-1.17,47.1,0.000619,cell(n=12),90.0,mon,132,280,50,5600,660,5600,10115,,,100.0,22.7,-19.2,0,4,0,0,0,0,0,0
SENSEX,W_0916_1001,SLP10,17,956.0,1416,728,52.9,-17040,0.47,0.47,5.9,0.000619,cell(n=12),90.0,mon,132,280,50,16895,1042,10115,10115,7.14,7.14,7.6,0.8,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1001,SLP15,17,956.0,1416,597,52.9,-19272,0.37,0.37,0.0,0.000619,cell(n=12),90.0,mon,132,280,50,24543,1457,10115,10115,7.14,7.14,7.6,0.0,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1001,SLP20,17,956.0,1416,597,52.9,-19272,0.37,0.37,0.0,0.000619,cell(n=12),90.0,mon,132,280,50,32190,1469,10115,10115,7.14,7.14,7.6,0.0,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1001,SLP25,17,956.0,1416,597,52.9,-19272,0.37,0.37,0.0,0.000619,cell(n=12),90.0,mon,132,280,50,39838,1421,10115,10115,7.14,7.14,7.6,0.0,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1001,SLP30,17,956.0,1416,597,52.9,-19272,0.37,0.37,0.0,0.000619,cell(n=12),90.0,mon,132,280,50,47486,1546,10115,10115,7.14,7.14,7.6,0.0,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1001,SLP40,17,956.0,1416,597,52.9,-19272,0.37,0.37,0.0,0.000619,cell(n=12),90.0,mon,132,280,50,62781,1346,10115,10115,7.14,7.14,7.6,0.0,46.8,0,4,0,0,1,0,0,0
SENSEX,W_0916_1016,NOSTOP,17,956.0,1632,1551,64.7,-13008,1.11,1.11,0.0,0.000607,cell(n=13),96.5,mon,132,280,50,,,10555,10555,6.47,6.47,39.4,0.0,21.2,0,4,1,0,1,0,0,0
SENSEX,W_0916_1016,R1000,17,956.0,1632,1674,64.7,-10912,1.26,1.26,5.9,0.000607,cell(n=13),96.5,mon,132,280,50,9600,1140,9600,10555,5.88,6.47,39.4,2.3,21.4,0,4,1,0,1,0,0,0
SENSEX,W_0916_1016,R1500,17,956.0,1632,1424,64.7,-15160,0.96,0.96,5.9,0.000607,cell(n=13),96.5,mon,132,280,50,13600,1246,10555,10555,6.47,6.47,39.4,0.8,21.2,0,4,1,0,1,0,0,0
SENSEX,W_0916_1016,R2500,17,956.0,1632,1551,64.7,-13008,1.11,1.11,0.0,0.000607,cell(n=13),96.5,mon,132,280,50,21600,1522,10555,10555,6.47,6.47,39.4,0.8,21.2,0,4,1,0,1,0,0,0
SENSEX,W_0916_1016,R500,17,956.0,-2248,-1129,47.1,-9184,-0.81,-0.81,47.1,0.000607,cell(n=13),96.5,mon,132,280,50,5600,660,5600,10555,,,83.3,27.3,6.0,0,4,0,0,0,0,0,0
SENSEX,W_0916_1016,SLP10,17,956.0,1632,1314,64.7,-17040,0.84,0.84,5.9,0.000607,cell(n=13),96.5,mon,132,280,50,16895,1042,10555,10555,6.47,6.47,39.4,0.8,21.2,0,4,1,0,1,0,0,0
SENSEX,W_0916_1016,SLP15,17,956.0,1632,1551,64.7,-13008,1.11,1.11,0.0,0.000607,cell(n=13),96.5,mon,132,280,50,24543,1457,10555,10555,6.47,6.47,39.4,0.0,21.2,0,4,1,0,1,0,0,0
SENSEX,W_0916_1016,SLP20,17,956.0,1632,1551,64.7,-13008,1.11,1.11,0.0,0.000607,cell(n=13),96.5,mon,132,280,50,32190,1469,10555,10555,6.47,6.47,39.4,0.0,21.2,0,4,1,0,1,0,0,0
SENSEX,W_0916_1016,SLP25,17,956.0,1632,1551,64.7,-13008,1.11,1.11,0.0,0.000607,cell(n=13),96.5,mon,132,280,50,39838,1421,10555,10555,6.47,6.47,39.4,0.0,21.2,0,4,1,0,1,0,0,0
SENSEX,W_0916_1016,SLP30,17,956.0,1632,1551,64.7,-13008,1.11,1.11,0.0,0.000607,cell(n=13),96.5,mon,132,280,50,47486,1546,10555,10555,6.47,6.47,39.4,0.0,21.2,0,4,1,0,1,0,0,0
SENSEX,W_0916_1016,SLP40,17,956.0,1632,1551,64.7,-13008,1.11,1.11,0.0,0.000607,cell(n=13),96.5,mon,132,280,50,62781,1346,10555,10555,6.47,6.47,39.4,0.0,21.2,0,4,1,0,1,0,0,0
SENSEX,W_0916_1031,NOSTOP,17,956.0,2128,1407,58.8,-22656,0.71,0.71,0.0,0.000498,cell(n=14),96.5,mon,132,280,50,,,8957,8957,4.21,4.21,43.2,0.0,23.2,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,R1000,17,956.0,2128,2097,58.8,-10912,1.38,1.38,5.9,0.000498,cell(n=14),96.5,mon,132,280,50,9600,1140,8957,8957,4.21,4.21,40.9,0.8,24.1,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,R1500,17,956.0,2128,1848,58.8,-15160,1.1,1.1,5.9,0.000498,cell(n=14),96.5,mon,132,280,50,13600,1246,8957,8957,4.21,4.21,43.2,0.8,23.0,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,R2500,17,956.0,2128,1437,58.8,-22136,0.73,0.73,5.9,0.000498,cell(n=14),96.5,mon,132,280,50,21600,1522,8957,8957,4.21,4.21,43.2,0.0,23.1,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,R500,17,956.0,-1960,-598,41.2,-9184,-0.36,-0.36,47.1,0.000498,cell(n=14),96.5,mon,132,280,50,5600,660,5600,8957,,,68.9,21.2,12.4,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,SLP10,17,956.0,2128,1737,58.8,-17040,1.0,1.0,5.9,0.000498,cell(n=14),96.5,mon,132,280,50,16895,1042,8957,8957,4.21,4.21,43.9,0.8,22.9,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,SLP15,17,956.0,2128,1206,58.8,-26064,0.56,0.56,5.9,0.000498,cell(n=14),96.5,mon,132,280,50,24543,1457,8957,8957,4.21,4.21,41.7,0.0,23.7,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,SLP20,17,956.0,2128,1407,58.8,-22656,0.71,0.71,0.0,0.000498,cell(n=14),96.5,mon,132,280,50,32190,1469,8957,8957,4.21,4.21,43.2,0.0,23.2,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,SLP25,17,956.0,2128,1407,58.8,-22656,0.71,0.71,0.0,0.000498,cell(n=14),96.5,mon,132,280,50,39838,1421,8957,8957,4.21,4.21,43.2,0.0,23.2,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,SLP30,17,956.0,2128,1407,58.8,-22656,0.71,0.71,0.0,0.000498,cell(n=14),96.5,mon,132,280,50,47486,1546,8957,8957,4.21,4.21,43.2,0.0,23.2,0,4,0,0,0,0,0,0
SENSEX,W_0916_1031,SLP40,17,956.0,2128,1407,58.8,-22656,0.71,0.71,0.0,0.000498,cell(n=14),96.5,mon,132,280,50,62781,1346,8957,8957,4.21,4.21,43.2,0.0,23.2,0,4,0,0,0,0,0,0
SENSEX,W_0916_1046,NOSTOP,17,956.0,512,1022,52.9,-25864,0.48,0.48,0.0,0.000498,cell(n=14),99.0,mon,132,280,50,,,9147,9147,17.87,17.87,39.4,0.0,24.6,0,4,0,0,1,0,0,0
SENSEX,W_0916_1046,R1000,17,956.0,512,1597,52.9,-10912,0.95,0.95,11.8,0.000498,cell(n=14),99.0,mon,132,280,50,9600,1140,9147,9147,17.87,17.87,37.9,0.8,25.2,0,4,0,0,1,0,0,0
