symbol,timeframe,variant,direction,exit_policy,n_signals,mean_net_pts,std_net_pts,median_net_pts,p25_net_pts,p75_net_pts,mean_net_pct,std_net_pct,win_rate,avg_win_pct,avg_loss_pct,payoff_ratio,mean_mfe_pct,mean_mae_pct,capture_efficiency,sharpe_score,expectancy_pct
INFY,15min,s_vm3.0_gapoff_rsi40_60,short,T_CHANDELIER_1.0,9,-1.553,24.8587,-7.2675,-9.0299,20.9,-0.002527,0.016123,33.33,1.6523,-1.2052,1.371,1.0369,1.1297,-0.2437,-0.05225,-0.2527
INFY,15min,l_vm1.5_gapoff_rsi40_60,long,T_CHANDELIER_1.5,25,-2.9842,21.9106,-5.0,-18.4,10.9,-0.001721,0.013146,40.0,1.1571,-1.0582,1.093,0.973,0.9147,-0.1768,-0.05235,-0.1721
HINDUNILVR,15min,l_vm1.5_gap0.000_rsi40_60,long,T_HARD_SL,13,-5.8154,29.3248,-11.15,-22.0,11.0,-0.002037,0.011972,30.77,1.2336,-0.8425,1.464,1.1074,0.7767,-0.1839,-0.05235,-0.2037
HINDUNILVR,15min,l_vm1.5_gap0.000_rsi40_60,long,T_R_TARGET_1.5R,13,-5.8154,29.3248,-11.15,-22.0,11.0,-0.002037,0.011972,30.77,1.2336,-0.8425,1.464,1.1074,0.7767,-0.1839,-0.05235,-0.2037
HINDUNILVR,15min,l_vm1.5_gap0.000_rsi40_60,long,T_R_TARGET_2.0R,13,-5.8154,29.3248,-11.15,-22.0,11.0,-0.002037,0.011972,30.77,1.2336,-0.8425,1.464,1.1074,0.7767,-0.1839,-0.05235,-0.2037
HINDUNILVR,15min,l_vm1.5_gap0.000_rsi40_60,long,T_R_TARGET_3.0R,13,-5.8154,29.3248,-11.15,-22.0,11.0,-0.002037,0.011972,30.77,1.2336,-0.8425,1.464,1.1074,0.7767,-0.1839,-0.05235,-0.2037
HINDUNILVR,15min,s_vm2.0_gap0.000_rsi40_60,short,T_CHANDELIER_1.5,11,-3.6529,32.7845,-4.6,-17.325,16.025,-0.001605,0.013923,45.45,0.9923,-1.1211,0.885,1.0307,1.0316,-0.1557,-0.05238,-0.1605
HINDUNILVR,15min,s_vm2.0_gap0.003_rsi40_60,short,T_CHANDELIER_1.5,11,-3.6529,32.7845,-4.6,-17.325,16.025,-0.001605,0.013923,45.45,0.9923,-1.1211,0.885,1.0307,1.0316,-0.1557,-0.05238,-0.1605
HINDUNILVR,15min,s_vm2.0_gapoff_rsi40_60,short,T_CHANDELIER_1.5,11,-3.6529,32.7845,-4.6,-17.325,16.025,-0.001605,0.013923,45.45,0.9923,-1.1211,0.885,1.0307,1.0316,-0.1557,-0.05238,-0.1605
HDFCBANK,15min,l_vm1.5_gapoff_norsi,long,T_R_TARGET_1.5R,23,-0.888,5.1664,-0.4,-3.95,4.0125,-0.00085,0.005643,34.78,0.5392,-0.418,1.29,0.4842,0.5164,-0.1756,-0.05241,-0.085
HINDUNILVR,5min,l_vm1.5_gap0.005_rsi40_60,long,T_HARD_SL,9,-12.2833,26.215,-10.8,-12.0,-2.3,-0.00475,0.010066,11.11,1.0547,-0.6663,1.583,1.0143,0.7977,-0.4683,-0.05243,-0.475
HINDUNILVR,5min,s_vm1.5_gapoff_norsi,short,T_STEP_TRAIL,24,-5.0208,21.4223,0.0,-7.8375,0.0,-0.002235,0.008878,20.83,0.7061,-0.4682,1.508,0.6965,0.5661,-0.3209,-0.05245,-0.2235
HINDUNILVR,15min,s_vm1.5_gapoff_norsi,short,T_R_TARGET_1.0R,24,-3.0042,22.2141,-5.475,-11.55,12.6875,-0.001325,0.009411,37.5,0.7931,-0.6879,1.153,0.7038,0.746,-0.1882,-0.05279,-0.1325
HDFCBANK,15min,l_vm2.0_gap0.003_rsi40_60,long,T_HARD_SL,11,-1.0182,4.4656,-2.0,-3.0,2.45,-0.00103,0.005322,27.27,0.6365,-0.3804,1.673,0.5362,0.5447,-0.1921,-0.0528,-0.103
HDFCBANK,15min,l_vm2.0_gap0.003_rsi40_60,long,T_R_TARGET_1.5R,11,-1.0182,4.4656,-2.0,-3.0,2.45,-0.00103,0.005322,27.27,0.6365,-0.3804,1.673,0.5362,0.5447,-0.1921,-0.0528,-0.103
HDFCBANK,15min,l_vm2.0_gap0.003_rsi40_60,long,T_R_TARGET_2.0R,11,-1.0182,4.4656,-2.0,-3.0,2.45,-0.00103,0.005322,27.27,0.6365,-0.3804,1.673,0.5362,0.5447,-0.1921,-0.0528,-0.103
HDFCBANK,15min,l_vm2.0_gap0.003_rsi40_60,long,T_R_TARGET_3.0R,11,-1.0182,4.4656,-2.0,-3.0,2.45,-0.00103,0.005322,27.27,0.6365,-0.3804,1.673,0.5362,0.5447,-0.1921,-0.0528,-0.103
HDFCBANK,15min,l_vm2.0_gap0.005_rsi40_60,long,T_HARD_SL,11,-1.0182,4.4656,-2.0,-3.0,2.45,-0.00103,0.005322,27.27,0.6365,-0.3804,1.673,0.5362,0.5447,-0.1921,-0.0528,-0.103
HDFCBANK,15min,l_vm2.0_gap0.005_rsi40_60,long,T_R_TARGET_1.5R,11,-1.0182,4.4656,-2.0,-3.0,2.45,-0.00103,0.005322,27.27,0.6365,-0.3804,1.673,0.5362,0.5447,-0.1921,-0.0528,-0.103
HDFCBANK,15min,l_vm2.0_gap0.005_rsi40_60,long,T_R_TARGET_2.0R,11,-1.0182,4.4656,-2.0,-3.0,2.45,-0.00103,0.005322,27.27,0.6365,-0.3804,1.673,0.5362,0.5447,-0.1921,-0.0528,-0.103
HDFCBANK,15min,l_vm2.0_gap0.005_rsi40_60,long,T_R_TARGET_3.0R,11,-1.0182,4.4656,-2.0,-3.0,2.45,-0.00103,0.005322,27.27,0.6365,-0.3804,1.673,0.5362,0.5447,-0.1921,-0.0528,-0.103
TCS,5min,l_vm2.0_gapoff_norsi,long,T_R_TARGET_1.5R,14,-4.6282,27.5823,-4.275,-23.15,10.075,-0.001063,0.007146,35.71,0.6727,-0.539,1.248,0.5424,0.4979,-0.1959,-0.05311,-0.1063
TCS,15min,l_vm1.5_gapoff_norsi,long,T_R_TARGET_1.0R,23,-5.0457,26.7476,-6.75,-22.775,8.65,-0.001096,0.007171,34.78,0.6926,-0.5374,1.289,0.4395,0.4974,-0.2493,-0.05316,-0.1096
HINDUNILVR,5min,s_vm2.0_gapoff_norsi,short,T_ATR_SL_1.0,17,-3.4045,32.5139,-0.75,-30.9687,5.95,-0.001786,0.013784,41.18,1.0366,-1.0293,1.007,1.132,0.9429,-0.1578,-0.05335,-0.1786
HDFCBANK,5min,l_vm1.5_gap0.005_norsi,long,T_CHANDELIER_1.5,19,-0.7957,6.2751,0.4,-4.75,3.05,-0.000744,0.007302,52.63,0.4485,-0.6554,0.684,0.7502,0.7394,-0.0992,-0.05363,-0.0744
HINDUNILVR,15min,s_vm2.0_gap0.000_norsi,short,T_NO,14,-3.5393,28.9311,-5.55,-16.45,11.375,-0.001535,0.012264,42.86,0.8934,-0.9387,0.952,0.9938,1.0251,-0.1545,-0.05365,-0.1535
HINDUNILVR,15min,s_vm2.0_gap0.000_norsi,short,T_CHANDELIER_2.0,14,-3.5393,28.9311,-5.55,-16.45,11.375,-0.001535,0.012264,42.86,0.8934,-0.9387,0.952,0.9938,1.0251,-0.1545,-0.05365,-0.1535
HINDUNILVR,15min,s_vm2.0_gap0.003_norsi,short,T_NO,14,-3.5393,28.9311,-5.55,-16.45,11.375,-0.001535,0.012264,42.86,0.8934,-0.9387,0.952,0.9938,1.0251,-0.1545,-0.05365,-0.1535
HINDUNILVR,15min,s_vm2.0_gap0.003_norsi,short,T_CHANDELIER_2.0,14,-3.5393,28.9311,-5.55,-16.45,11.375,-0.001535,0.012264,42.86,0.8934,-0.9387,0.952,0.9938,1.0251,-0.1545,-0.05365,-0.1535
HINDUNILVR,15min,s_vm2.0_gapoff_norsi,short,T_NO,14,-3.5393,28.9311,-5.55,-16.45,11.375,-0.001535,0.012264,42.86,0.8934,-0.9387,0.952,0.9938,1.0251,-0.1545,-0.05365,-0.1535
HINDUNILVR,15min,s_vm2.0_gapoff_norsi,short,T_CHANDELIER_2.0,14,-3.5393,28.9311,-5.55,-16.45,11.375,-0.001535,0.012264,42.86,0.8934,-0.9387,0.952,0.9938,1.0251,-0.1545,-0.05365,-0.1535
HDFCBANK,15min,s_vm2.0_gap0.000_rsi40_60,short,T_ATR_SL_1.0,10,-1.1355,9.0822,-0.2,-8.8125,4.0,-0.001454,0.010834,40.0,0.9024,-0.844,1.069,0.764,0.832,-0.1903,-0.05368,-0.1454
HDFCBANK,15min,s_vm2.0_gapoff_rsi40_60,short,T_ATR_SL_1.0,10,-1.1355,9.0822,-0.2,-8.8125,4.0,-0.001454,0.010834,40.0,0.9024,-0.844,1.069,0.764,0.832,-0.1903,-0.05368,-0.1454
HDFCBANK,15min,l_vm2.0_gap0.003_rsi40_60,long,T_ATR_SL_0.5,11,-0.8562,4.8503,-0.3,-4.4696,4.0,-0.000837,0.005666,36.36,0.562,-0.4526,1.241,0.6818,0.5275,-0.1228,-0.05372,-0.0837
HDFCBANK,15min,l_vm2.0_gap0.005_rsi40_60,long,T_ATR_SL_0.5,11,-0.8562,4.8503,-0.3,-4.4696,4.0,-0.000837,0.005666,36.36,0.562,-0.4526,1.241,0.6818,0.5275,-0.1228,-0.05372,-0.0837
HDFCBANK,5min,l_vm1.5_gap0.000_rsi40_60,long,T_R_TARGET_1.0R,20,-0.8427,5.6953,-1.1024,-4.625,4.35,-0.000883,0.006569,40.0,0.5971,-0.5452,1.095,0.3906,0.6,-0.226,-0.05375,-0.0883
TCS,5min,s_vm2.0_gap0.003_norsi,short,T_R_TARGET_1.0R,11,-4.3364,28.6257,-11.45,-23.275,17.65,-0.001368,0.009244,36.36,0.855,-0.7035,1.215,0.4805,0.6311,-0.2846,-0.05379,-0.1368
TCS,5min,s_vm2.0_gap0.003_rsi40_60,short,T_R_TARGET_1.0R,11,-4.3364,28.6257,-11.45,-23.275,17.65,-0.001368,0.009244,36.36,0.855,-0.7035,1.215,0.4805,0.6311,-0.2846,-0.05379,-0.1368
TCS,5min,s_vm2.0_gap0.005_norsi,short,T_R_TARGET_1.0R,11,-4.3364,28.6257,-11.45,-23.275,17.65,-0.001368,0.009244,36.36,0.855,-0.7035,1.215,0.4805,0.6311,-0.2846,-0.05379,-0.1368
TCS,5min,s_vm2.0_gap0.005_rsi40_60,short,T_R_TARGET_1.0R,11,-4.3364,28.6257,-11.45,-23.275,17.65,-0.001368,0.009244,36.36,0.855,-0.7035,1.215,0.4805,0.6311,-0.2846,-0.05379,-0.1368
HDFCBANK,15min,l_vm2.0_gap0.003_rsi40_60,long,T_NO,11,-0.8636,5.8848,-0.1,-3.0,4.0,-0.000827,0.006984,45.45,0.4801,-0.5518,0.87,0.6945,0.7142,-0.1191,-0.05384,-0.0827
HDFCBANK,15min,l_vm2.0_gap0.003_rsi40_60,long,T_CHANDELIER_1.5,11,-0.8636,5.8848,-0.1,-3.0,4.0,-0.000827,0.006984,45.45,0.4801,-0.5518,0.87,0.6945,0.7142,-0.1191,-0.05384,-0.0827
HDFCBANK,15min,l_vm2.0_gap0.003_rsi40_60,long,T_CHANDELIER_2.0,11,-0.8636,5.8848,-0.1,-3.0,4.0,-0.000827,0.006984,45.45,0.4801,-0.5518,0.87,0.6945,0.7142,-0.1191,-0.05384,-0.0827
HDFCBANK,15min,l_vm2.0_gap0.005_rsi40_60,long,T_NO,11,-0.8636,5.8848,-0.1,-3.0,4.0,-0.000827,0.006984,45.45,0.4801,-0.5518,0.87,0.6945,0.7142,-0.1191,-0.05384,-0.0827
HDFCBANK,15min,l_vm2.0_gap0.005_rsi40_60,long,T_CHANDELIER_1.5,11,-0.8636,5.8848,-0.1,-3.0,4.0,-0.000827,0.006984,45.45,0.4801,-0.5518,0.87,0.6945,0.7142,-0.1191,-0.05384,-0.0827
HDFCBANK,15min,l_vm2.0_gap0.005_rsi40_60,long,T_CHANDELIER_2.0,11,-0.8636,5.8848,-0.1,-3.0,4.0,-0.000827,0.006984,45.45,0.4801,-0.5518,0.87,0.6945,0.7142,-0.1191,-0.05384,-0.0827
INFY,15min,l_vm1.5_gapoff_rsi40_60,long,T_NO,25,-3.232,22.7949,-5.0,-18.4,10.9,-0.001809,0.01343,40.0,1.1571,-1.0728,1.079,0.973,0.9501,-0.1859,-0.05387,-0.1809
ITC,5min,s_vm2.0_gap0.000_norsi,short,T_STEP_TRAIL,10,-1.465,2.9215,-0.75,-3.7125,-0.0,-0.003878,0.0072,10.0,1.0334,-0.5458,1.894,0.6211,0.6922,-0.6244,-0.05387,-0.3878
BHARTIARTL,15min,s_vm2.0_gap0.003_norsi,short,T_CHANDELIER_1.0,10,-1.8407,17.8139,-0.7,-12.325,11.675,-0.001078,0.009987,50.0,0.7529,-0.9686,0.777,0.8563,0.8782,-0.1259,-0.05399,-0.1078
BHARTIARTL,15min,s_vm2.0_gap0.005_norsi,short,T_CHANDELIER_1.0,10,-1.8407,17.8139,-0.7,-12.325,11.675,-0.001078,0.009987,50.0,0.7529,-0.9686,0.777,0.8563,0.8782,-0.1259,-0.05399,-0.1078
TCS,15min,l_vm2.0_gapoff_norsi,long,T_NO,16,-8.4281,58.8799,-12.7,-51.5625,10.1,-0.002187,0.015166,37.5,1.2727,-1.1136,1.143,0.8222,1.1675,-0.266,-0.05408,-0.2187
TCS,15min,l_vm2.0_gapoff_norsi,long,T_CHANDELIER_2.0,16,-8.4281,58.8799,-12.7,-51.5625,10.1,-0.002187,0.015166,37.5,1.2727,-1.1136,1.143,0.8222,1.1675,-0.266,-0.05408,-0.2187
INFY,15min,s_vm1.5_gap0.000_norsi,short,T_ATR_SL_0.5,26,-1.5577,16.2692,-4.8,-15.0368,9.85,-0.001253,0.009805,42.31,0.8827,-0.8646,1.021,0.8869,0.7132,-0.1413,-0.05408,-0.1253
INFY,15min,s_vm1.5_gap0.000_rsi40_60,short,T_ATR_SL_0.5,26,-1.5577,16.2692,-4.8,-15.0368,9.85,-0.001253,0.009805,42.31,0.8827,-0.8646,1.021,0.8869,0.7132,-0.1413,-0.05408,-0.1253
INFY,15min,s_vm1.5_gap0.003_norsi,short,T_ATR_SL_0.5,26,-1.5577,16.2692,-4.8,-15.0368,9.85,-0.001253,0.009805,42.31,0.8827,-0.8646,1.021,0.8869,0.7132,-0.1413,-0.05408,-0.1253
INFY,15min,s_vm1.5_gap0.003_rsi40_60,short,T_ATR_SL_0.5,26,-1.5577,16.2692,-4.8,-15.0368,9.85,-0.001253,0.009805,42.31,0.8827,-0.8646,1.021,0.8869,0.7132,-0.1413,-0.05408,-0.1253
TCS,5min,s_vm2.0_gap0.003_norsi,short,T_CHANDELIER_1.5,11,-3.9017,66.8073,10.6,-55.909,51.55,-0.001775,0.020851,63.64,1.2317,-2.6437,0.466,1.0755,1.3235,-0.1651,-0.05418,-0.1775
TCS,5min,s_vm2.0_gap0.003_rsi40_60,short,T_CHANDELIER_1.5,11,-3.9017,66.8073,10.6,-55.909,51.55,-0.001775,0.020851,63.64,1.2317,-2.6437,0.466,1.0755,1.3235,-0.1651,-0.05418,-0.1775
TCS,5min,s_vm2.0_gap0.005_norsi,short,T_CHANDELIER_1.5,11,-3.9017,66.8073,10.6,-55.909,51.55,-0.001775,0.020851,63.64,1.2317,-2.6437,0.466,1.0755,1.3235,-0.1651,-0.05418,-0.1775
TCS,5min,s_vm2.0_gap0.005_rsi40_60,short,T_CHANDELIER_1.5,11,-3.9017,66.8073,10.6,-55.909,51.55,-0.001775,0.020851,63.64,1.2317,-2.6437,0.466,1.0755,1.3235,-0.1651,-0.05418,-0.1775
TCS,15min,l_vm2.0_gap0.003_norsi,long,T_R_TARGET_1.5R,12,-6.8583,32.2212,-13.675,-25.8625,1.45,-0.001763,0.008134,25.0,0.9226,-0.5426,1.7,0.4916,0.5296,-0.3586,-0.05418,-0.1763
TCS,15min,l_vm2.0_gap0.005_norsi,long,T_R_TARGET_1.5R,12,-6.8583,32.2212,-13.675,-25.8625,1.45,-0.001763,0.008134,25.0,0.9226,-0.5426,1.7,0.4916,0.5296,-0.3586,-0.05418,-0.1763
INFY,15min,l_vm1.5_gap0.005_rsi40_60,long,T_R_TARGET_1.0R,21,-1.8976,13.9365,-2.3,-9.7,11.5,-0.001022,0.008083,42.86,0.6662,-0.6785,0.982,0.5778,0.6307,-0.1769,-0.0542,-0.1022
BHARTIARTL,15min,s_vm1.5_gap0.005_norsi,short,T_HARD_SL,11,-2.2909,14.7982,-9.0,-11.5,9.15,-0.001236,0.008295,36.36,0.8249,-0.6657,1.239,0.713,0.6243,-0.1734,-0.0542,-0.1236
BHARTIARTL,15min,s_vm1.5_gap0.005_norsi,short,T_R_TARGET_3.0R,11,-2.2909,14.7982,-9.0,-11.5,9.15,-0.001236,0.008295,36.36,0.8249,-0.6657,1.239,0.713,0.6243,-0.1734,-0.0542,-0.1236
ICICIBANK,15min,s_vm1.5_gapoff_norsi,short,T_ATR_SL_1.0,16,-0.7603,9.8698,-0.5,-4.0375,4.6625,-0.000865,0.007946,50.0,0.5185,-0.6915,0.75,0.6921,0.6882,-0.125,-0.05443,-0.0865
TCS,15min,l_vm2.0_gap0.000_norsi,long,T_NO,15,-8.1233,60.7987,-12.4,-51.675,11.4,-0.002132,0.015662,40.0,1.2727,-1.2038,1.057,0.8634,1.1768,-0.2469,-0.05444,-0.2132
TCS,15min,l_vm2.0_gap0.000_norsi,long,T_CHANDELIER_2.0,15,-8.1233,60.7987,-12.4,-51.675,11.4,-0.002132,0.015662,40.0,1.2727,-1.2038,1.057,0.8634,1.1768,-0.2469,-0.05444,-0.2132
RELIANCE,5min,l_vm1.5_gapoff_rsi40_60,long,T_R_TARGET_1.0R,19,-1.2368,9.5775,-5.0,-8.075,8.375,-0.001011,0.006827,36.84,0.7308,-0.5864,1.246,0.5366,0.5049,-0.1884,-0.05456,-0.1011
ICICIBANK,15min,s_vm2.0_gap0.003_norsi,short,T_NO,8,-0.9187,8.6767,0.6,-5.15,4.475,-0.000738,0.006745,50.0,0.4751,-0.6228,0.763,0.8416,0.7167,-0.0877,-0.05473,-0.0738
ICICIBANK,15min,s_vm2.0_gap0.003_norsi,short,T_ATR_SL_1.0,8,-0.9187,8.6767,0.6,-5.15,4.475,-0.000738,0.006745,50.0,0.4751,-0.6228,0.763,0.8416,0.7167,-0.0877,-0.05473,-0.0738
ICICIBANK,15min,s_vm2.0_gap0.003_norsi,short,T_CHANDELIER_1.5,8,-0.9187,8.6767,0.6,-5.15,4.475,-0.000738,0.006745,50.0,0.4751,-0.6228,0.763,0.8416,0.7167,-0.0877,-0.05473,-0.0738
ICICIBANK,15min,s_vm2.0_gap0.003_norsi,short,T_CHANDELIER_2.0,8,-0.9187,8.6767,0.6,-5.15,4.475,-0.000738,0.006745,50.0,0.4751,-0.6228,0.763,0.8416,0.7167,-0.0877,-0.05473,-0.0738
HINDUNILVR,15min,s_vm1.5_gap0.000_rsi40_60,short,T_HARD_SL,18,-4.9583,25.5465,-5.65,-17.3625,0.625,-0.002126,0.010787,27.78,1.083,-0.711,1.523,0.9431,0.849,-0.2255,-0.05476,-0.2126
HINDUNILVR,15min,l_vm1.5_gap0.003_rsi40_60,long,T_CHANDELIER_1.5,11,-5.155,35.1245,-5.6,-24.35,13.225,-0.001686,0.013997,45.45,1.1137,-1.2372,0.9,1.2504,1.0,-0.1348,-0.05476,-0.1686
HINDUNILVR,15min,s_vm1.5_gap0.003_rsi40_60,short,T_HARD_SL,18,-4.9583,25.5465,-5.65,-17.3625,0.625,-0.002126,0.010787,27.78,1.083,-0.711,1.523,0.9431,0.849,-0.2255,-0.05476,-0.2126
HDFCBANK,15min,l_vm1.5_gap0.003_norsi,long,T_STEP_TRAIL,18,-1.2625,3.5667,0.0,-2.875,0.0,-0.001342,0.004071,16.67,0.4509,-0.2512,1.795,0.4346,0.4485,-0.3088,-0.05494,-0.1342
HDFCBANK,15min,l_vm1.5_gap0.005_norsi,long,T_STEP_TRAIL,18,-1.2625,3.5667,0.0,-2.875,0.0,-0.001342,0.004071,16.67,0.4509,-0.2512,1.795,0.4346,0.4485,-0.3088,-0.05494,-0.1342
INFY,15min,l_vm1.5_gapoff_rsi40_60,long,T_CHANDELIER_2.0,25,-3.3425,23.0787,-5.0,-18.4,10.9,-0.001865,0.013554,40.0,1.1571,-1.0822,1.069,0.973,0.9489,-0.1916,-0.05503,-0.1865
HINDUNILVR,15min,s_vm1.5_gap0.000_rsi40_60,short,T_ATR_SL_1.0,18,-4.1272,25.6058,-5.65,-16.8,9.275,-0.001785,0.010784,33.33,0.9826,-0.7591,1.294,0.958,0.8596,-0.1863,-0.05518,-0.1785
HINDUNILVR,15min,s_vm1.5_gap0.003_rsi40_60,short,T_ATR_SL_1.0,18,-4.1272,25.6058,-5.65,-16.8,9.275,-0.001785,0.010784,33.33,0.9826,-0.7591,1.294,0.958,0.8596,-0.1863,-0.05518,-0.1785
TCS,15min,l_vm2.0_gap0.003_rsi40_60,long,T_R_TARGET_1.5R,8,-8.4938,38.3712,-22.975,-31.1375,1.375,-0.002107,0.009541,25.0,1.1648,-0.6691,1.741,0.5107,0.6353,-0.4125,-0.05519,-0.2106
TCS,15min,l_vm2.0_gap0.005_rsi40_60,long,T_R_TARGET_1.5R,8,-8.4938,38.3712,-22.975,-31.1375,1.375,-0.002107,0.009541,25.0,1.1648,-0.6691,1.741,0.5107,0.6353,-0.4125,-0.05519,-0.2106
HDFCBANK,5min,l_vm2.0_gap0.000_rsi40_60,long,T_STEP_TRAIL,12,-2.925,4.4112,0.0,-5.925,0.0,-0.003409,0.005135,8.33,0.2889,-0.3982,0.726,0.3465,0.6353,-0.9841,-0.05533,-0.3409
HDFCBANK,5min,l_vm2.0_gapoff_rsi40_60,long,T_STEP_TRAIL,12,-2.925,4.4112,0.0,-5.925,0.0,-0.003409,0.005135,8.33,0.2889,-0.3982,0.726,0.3465,0.6353,-0.9841,-0.05533,-0.3409
HINDUNILVR,15min,l_vm1.5_gap0.003_norsi,long,T_CHANDELIER_1.5,12,-4.5754,33.6841,-1.9,-24.075,12.3625,-0.001485,0.013418,50.0,0.9402,-1.2372,0.76,1.184,0.9393,-0.1254,-0.05534,-0.1485
INFY,15min,s_vm1.5_gapoff_norsi,short,T_STEP_TRAIL,27,-1.9964,11.2504,0.0,-7.475,0.45,-0.001311,0.007017,29.63,0.5377,-0.4127,1.303,0.5733,0.5067,-0.2287,-0.05536,-0.1311
INFY,15min,s_vm1.5_gapoff_rsi40_60,short,T_STEP_TRAIL,27,-1.9964,11.2504,0.0,-7.475,0.45,-0.001311,0.007017,29.63,0.5377,-0.4127,1.303,0.5733,0.5067,-0.2287,-0.05536,-0.1311
HINDUNILVR,5min,l_vm2.0_gap0.005_norsi,long,T_HARD_SL,8,-12.425,27.802,-6.85,-13.9,-1.775,-0.00473,0.010677,12.5,1.0547,-0.6912,1.526,1.0648,0.8103,-0.4442,-0.05537,-0.473
HINDUNILVR,5min,l_vm2.0_gap0.005_rsi40_60,long,T_HARD_SL,8,-12.425,27.802,-6.85,-13.9,-1.775,-0.00473,0.010677,12.5,1.0547,-0.6912,1.526,1.0648,0.8103,-0.4442,-0.05537,-0.473
ITC,5min,l_vm1.5_gap0.000_norsi,long,T_R_TARGET_3.0R,14,-0.4107,3.0936,-0.75,-1.7125,1.5375,-0.000947,0.007316,42.86,0.539,-0.5699,0.946,0.7236,0.5144,-0.1308,-0.05546,-0.0947
ITC,5min,l_vm1.5_gap0.000_rsi40_60,long,T_R_TARGET_3.0R,14,-0.4107,3.0936,-0.75,-1.7125,1.5375,-0.000947,0.007316,42.86,0.539,-0.5699,0.946,0.7236,0.5144,-0.1308,-0.05546,-0.0947
HINDUNILVR,15min,s_vm2.0_gap0.005_norsi,short,T_HARD_SL,13,-6.5115,26.3125,-6.5,-16.8,-0.8,-0.002696,0.011184,23.08,1.1227,-0.6873,1.633,0.7358,0.8607,-0.3664,-0.05563,-0.2696
ICICIBANK,15min,s_vm1.5_gap0.005_norsi,short,T_ATR_SL_0.3,9,-1.1583,7.2711,-5.7245,-5.7463,2.4,-0.000951,0.0057,33.33,0.6608,-0.4731,1.397,0.5365,0.4553,-0.1773,-0.05564,-0.0951
ITC,5min,s_vm1.5_gap0.003_norsi,short,T_STEP_TRAIL,18,-1.0667,2.0343,0.0,-1.6125,-0.0,-0.002642,0.005271,11.11,0.3764,-0.3443,1.093,0.468,0.5525,-0.5646,-0.0557,-0.2642
KOTAKBANK,15min,s_vm3.0_gap0.000_rsi40_60,short,T_ATR_SL_0.3,10,-0.6334,13.371,-4.3,-10.5172,4.775,-0.001313,0.009423,40.0,0.8779,-0.804,1.092,1.3621,0.6883,-0.0964,-0.05572,-0.1313
KOTAKBANK,15min,s_vm3.0_gapoff_rsi40_60,short,T_ATR_SL_0.3,10,-0.6334,13.371,-4.3,-10.5172,4.775,-0.001313,0.009423,40.0,0.8779,-0.804,1.092,1.3621,0.6883,-0.0964,-0.05572,-0.1313
HINDUNILVR,5min,s_vm2.0_gap0.000_rsi40_60,short,T_NO,13,-3.6769,39.1581,-0.6,-41.4,5.95,-0.002026,0.01676,46.15,1.131,-1.3458,0.84,1.271,1.1208,-0.1594,-0.0558,-0.2026
HINDUNILVR,5min,s_vm2.0_gap0.000_rsi40_60,short,T_CHANDELIER_2.0,13,-3.6769,39.1581,-0.6,-41.4,5.95,-0.002026,0.01676,46.15,1.131,-1.3458,0.84,1.271,1.1208,-0.1594,-0.0558,-0.2026
HINDUNILVR,5min,s_vm2.0_gap0.003_rsi40_60,short,T_NO,13,-3.6769,39.1581,-0.6,-41.4,5.95,-0.002026,0.01676,46.15,1.131,-1.3458,0.84,1.271,1.1208,-0.1594,-0.0558,-0.2026
HINDUNILVR,5min,s_vm2.0_gap0.003_rsi40_60,short,T_CHANDELIER_2.0,13,-3.6769,39.1581,-0.6,-41.4,5.95,-0.002026,0.01676,46.15,1.131,-1.3458,0.84,1.271,1.1208,-0.1594,-0.0558,-0.2026
HDFCBANK,15min,s_vm3.0_gap0.003_norsi,short,T_CHANDELIER_2.0,6,-1.2412,9.5811,0.7,-0.1727,3.525,-0.001198,0.010733,50.0,0.565,-0.8046,0.702,1.2758,1.1363,-0.0939,-0.05582,-0.1198
HDFCBANK,15min,s_vm3.0_gap0.005_norsi,short,T_CHANDELIER_2.0,6,-1.2412,9.5811,0.7,-0.1727,3.525,-0.001198,0.010733,50.0,0.565,-0.8046,0.702,1.2758,1.1363,-0.0939,-0.05582,-0.1198
HINDUNILVR,5min,s_vm2.0_gap0.000_rsi40_60,short,T_CHANDELIER_1.5,13,-3.7354,39.0808,-0.6,-46.3031,5.95,-0.002014,0.016636,46.15,1.131,-1.3435,0.842,1.271,1.0371,-0.1585,-0.05588,-0.2014
HINDUNILVR,5min,s_vm2.0_gap0.003_rsi40_60,short,T_CHANDELIER_1.5,13,-3.7354,39.0808,-0.6,-46.3031,5.95,-0.002014,0.016636,46.15,1.131,-1.3435,0.842,1.271,1.0371,-0.1585,-0.05588,-0.2014
INFY,15min,l_vm2.0_gap0.000_rsi40_60,long,T_R_TARGET_1.5R,15,-2.9033,16.5943,-2.3,-11.575,8.075,-0.001391,0.009948,40.0,0.854,-0.8012,1.066,0.5891,0.6761,-0.2361,-0.05593,-0.1391
INFY,15min,l_vm2.0_gap0.003_rsi40_60,long,T_R_TARGET_1.5R,15,-2.9033,16.5943,-2.3,-11.575,8.075,-0.001391,0.009948,40.0,0.854,-0.8012,1.066,0.5891,0.6761,-0.2361,-0.05593,-0.1391
