variant,symbol,date,direction,fire_time,entry_time,entry,stop,qty,atr_at_entry,first_move_dir,bars_to_commit,exit_time,exit_price,exit_reason,gross_pnl,net_pnl
10m_st_7_2,HINDALCO,2025-10-08,SHORT,2025-10-08T13:50:00,2025-10-08T14:20:00,769.25,771.64,389,2.58,SHORT,2,2025-10-08T15:20:00,767.95,EOD,505.70,57.22
10m_st_7_2,HINDALCO,2025-10-10,LONG,2025-10-10T12:40:00,2025-10-10T13:10:00,769.90,770.39,389,2.18,LONG,2,2025-10-10T14:30:00,774.25,TIME_STOP,1692.15,1241.64
10m_st_7_2,HINDALCO,2025-10-13,LONG,2025-10-13T13:55:00,2025-10-13T14:40:00,769.30,767.81,389,1.49,LONG,3,2025-10-13T15:00:00,767.81,STOP,-581.40,-1029.85
10m_st_7_2,HINDALCO,2025-11-10,SHORT,2025-11-10T11:45:00,2025-11-10T12:40:00,790.50,793.02,379,2.52,SHORT,4,2025-11-10T12:50:00,793.02,STOP,-954.53,-1404.65
10m_st_7_2,HINDALCO,2025-11-25,LONG,2025-11-25T13:55:00,2025-11-25T14:30:00,790.25,788.40,379,1.85,LONG,2,2025-11-25T15:20:00,788.40,STOP,-702.73,-1151.46
10m_st_7_2,HINDALCO,2025-11-27,SHORT,2025-11-27T12:00:00,2025-11-27T12:20:00,804.80,804.34,372,2.07,SHORT,1,2025-11-27T13:40:00,804.34,STOP,172.05,-276.90
10m_st_7_2,HINDALCO,2025-12-11,SHORT,2025-12-11T13:35:00,2025-12-11T14:20:00,823.50,824.97,364,1.47,SHORT,3,2025-12-11T14:30:00,824.97,STOP,-535.31,-985.34
10m_st_7_2,HINDALCO,2025-12-18,LONG,2025-12-18T10:10:00,2025-12-18T10:30:00,855.10,854.44,350,2.23,LONG,1,2025-12-18T11:50:00,859.60,TIME_STOP,1575.00,1124.89
10m_st_7_2,HINDALCO,2025-12-26,LONG,2025-12-26T11:25:00,2025-12-26T12:00:00,867.70,866.21,345,2.42,LONG,2,2025-12-26T13:20:00,870.70,TIME_STOP,1035.00,585.19
10m_st_7_2,HINDALCO,2026-01-12,LONG,2026-01-12T11:25:00,2026-01-12T12:00:00,902.80,910.49,332,3.64,LONG,2,2026-01-12T13:20:00,916.50,TIME_STOP,4548.40,4095.39
10m_st_7_2,HINDALCO,2026-02-05,SHORT,2026-02-05T13:40:00,2026-02-05T14:20:00,934.35,937.50,321,3.15,SHORT,3,2026-02-05T15:20:00,934.00,EOD,112.35,-337.46
10m_st_7_2,HINDALCO,2026-02-11,LONG,2026-02-11T13:10:00,2026-02-11T13:50:00,967.25,964.36,310,2.89,LONG,3,2026-02-11T14:50:00,964.36,STOP,-895.38,-1344.48
10m_st_7_2,HINDALCO,2026-02-13,SHORT,2026-02-13T13:55:00,2026-02-13T14:50:00,908.10,912.09,330,3.99,SHORT,4,2026-02-13T15:10:00,912.09,STOP,-1317.51,-1768.00
10m_st_7_2,HINDALCO,2026-02-24,SHORT,2026-02-24T11:35:00,2026-02-24T12:10:00,915.25,917.93,327,2.68,SHORT,2,2026-02-24T13:20:00,917.93,STOP,-875.80,-1325.39
10m_st_7_2,HINDALCO,2026-02-27,SHORT,2026-02-27T13:20:00,2026-02-27T14:00:00,932.95,930.12,321,2.25,SHORT,3,2026-02-27T15:20:00,925.00,EOD,2551.95,2104.65
10m_st_7_2,HINDALCO,2026-03-02,LONG,2026-03-02T14:00:00,2026-03-02T14:20:00,934.30,934.09,321,3.71,LONG,1,2026-03-02T15:20:00,940.00,EOD,1829.70,1378.46
10m_st_7_2,HINDALCO,2026-03-11,SHORT,2026-03-11T13:00:00,2026-03-11T13:20:00,954.55,958.22,314,3.67,SHORT,1,2026-03-11T13:30:00,958.22,STOP,-1150.82,-1601.28
10m_st_7_2,JINDALSTEL,2024-04-02,SHORT,2024-04-02T09:55:00,2024-04-02T10:20:00,860.80,864.55,348,3.75,SHORT,1,2024-04-02T11:10:00,864.55,STOP,-1306.55,-1756.87
10m_st_7_2,JINDALSTEL,2024-04-22,SHORT,2024-04-22T12:55:00,2024-04-22T13:30:00,916.35,920.02,327,3.67,SHORT,2,2024-04-22T13:50:00,920.02,STOP,-1200.16,-1650.53
10m_st_7_2,JINDALSTEL,2024-04-23,LONG,2024-04-23T13:40:00,2024-04-23T14:00:00,915.25,912.44,327,2.81,LONG,1,2024-04-23T14:10:00,912.44,STOP,-919.75,-1367.99
10m_st_7_2,JINDALSTEL,2024-05-08,LONG,2024-05-08T10:55:00,2024-05-08T11:50:00,933.45,932.78,321,4.42,LONG,4,2024-05-08T13:10:00,942.00,TIME_STOP,2744.55,2293.04
10m_st_7_2,JINDALSTEL,2024-05-22,SHORT,2024-05-22T10:40:00,2024-05-22T11:30:00,1069.90,1074.81,280,5.15,SHORT,4,2024-05-22T12:10:00,1074.81,STOP,-1374.78,-1825.17
10m_st_7_2,JINDALSTEL,2024-05-24,LONG,2024-05-24T12:05:00,2024-05-24T12:40:00,1076.65,1072.70,278,3.95,LONG,2,2024-05-24T13:10:00,1072.70,STOP,-1097.41,-1545.55
10m_st_7_2,JINDALSTEL,2024-05-28,SHORT,2024-05-28T11:35:00,2024-05-28T12:00:00,1052.80,1053.26,284,3.12,SHORT,1,2024-05-28T13:00:00,1053.26,STOP,-130.46,-579.06
10m_st_7_2,JINDALSTEL,2024-06-10,SHORT,2024-06-10T10:55:00,2024-06-10T11:30:00,1024.90,1025.82,292,5.01,SHORT,2,2024-06-10T12:50:00,1019.95,TIME_STOP,1445.40,997.58
10m_st_7_2,JINDALSTEL,2024-06-25,SHORT,2024-06-25T09:55:00,2024-06-25T10:30:00,1059.45,1063.01,283,4.95,SHORT,2,2024-06-25T11:50:00,1057.70,TIME_STOP,495.25,45.88
10m_st_7_2,JINDALSTEL,2024-06-28,LONG,2024-06-28T12:25:00,2024-06-28T13:10:00,1048.85,1045.92,286,2.93,LONG,3,2024-06-28T14:30:00,1047.05,TIME_STOP,-514.80,-964.37
10m_st_7_2,JINDALSTEL,2024-07-09,SHORT,2024-07-09T11:55:00,2024-07-09T12:20:00,1021.55,1021.52,293,3.67,SHORT,1,2024-07-09T13:30:00,1021.52,STOP,8.21,-440.76
10m_st_7_2,JINDALSTEL,2024-07-11,SHORT,2024-07-11T14:00:00,2024-07-11T14:40:00,1016.90,1021.11,295,4.21,SHORT,3,2024-07-11T15:20:00,1015.10,EOD,531.00,81.42
10m_st_7_2,JINDALSTEL,2024-07-12,LONG,2024-07-12T10:05:00,2024-07-12T11:00:00,1015.05,1011.24,295,3.81,LONG,4,2024-07-12T11:30:00,1011.24,STOP,-1123.47,-1571.79
10m_st_7_2,JINDALSTEL,2024-07-24,LONG,2024-07-24T11:20:00,2024-07-24T11:40:00,957.40,959.89,313,6.01,LONG,1,2024-07-24T13:00:00,972.70,TIME_STOP,4788.90,4335.81
10m_st_7_2,JINDALSTEL,2024-07-30,SHORT,2024-07-30T09:45:00,2024-07-30T10:20:00,967.30,970.95,310,3.65,SHORT,2,2024-07-30T10:30:00,970.95,STOP,-1131.16,-1581.80
10m_st_7_2,JINDALSTEL,2024-08-08,SHORT,2024-08-08T12:40:00,2024-08-08T13:10:00,923.50,926.84,324,3.34,SHORT,2,2024-08-08T14:00:00,926.84,STOP,-1080.69,-1530.33
10m_st_7_2,JINDALSTEL,2024-08-12,LONG,2024-08-12T13:25:00,2024-08-12T13:50:00,918.50,915.33,326,3.17,LONG,1,2024-08-12T14:40:00,915.33,STOP,-1033.18,-1481.55
10m_st_7_2,JINDALSTEL,2024-08-13,SHORT,2024-08-13T10:40:00,2024-08-13T11:20:00,914.90,918.22,327,3.32,SHORT,3,2024-08-13T11:30:00,918.22,STOP,-1084.42,-1533.99
10m_st_7_2,JINDALSTEL,2024-08-16,LONG,2024-08-16T14:00:00,2024-08-16T14:50:00,933.95,930.87,321,3.08,LONG,4,2024-08-16T15:20:00,933.40,EOD,-176.55,-626.11
10m_st_7_2,JINDALSTEL,2024-08-28,LONG,2024-08-28T10:10:00,2024-08-28T10:30:00,967.60,965.29,310,3.23,LONG,1,2024-08-28T11:50:00,974.60,TIME_STOP,2170.00,1718.44
10m_st_7_2,JINDALSTEL,2024-09-04,SHORT,2024-09-04T11:40:00,2024-09-04T12:00:00,945.60,949.35,317,3.75,SHORT,1,2024-09-04T13:20:00,946.35,TIME_STOP,-237.75,-687.56
10m_st_7_2,JINDALSTEL,2024-09-11,LONG,2024-09-11T14:00:00,2024-09-11T14:30:00,964.10,960.97,311,3.13,LONG,2,2024-09-11T15:20:00,967.75,EOD,1135.15,684.55
10m_st_7_2,JINDALSTEL,2024-09-16,SHORT,2024-09-16T10:15:00,2024-09-16T10:40:00,1034.75,1039.83,289,5.08,SHORT,1,2024-09-16T12:00:00,1033.55,TIME_STOP,346.80,-101.50
10m_st_7_2,JINDALSTEL,2024-09-20,SHORT,2024-09-20T11:00:00,2024-09-20T11:50:00,1015.00,1021.22,295,6.28,SHORT,4,2024-09-20T12:50:00,1021.22,STOP,-1834.42,-2284.94
10m_st_7_2,JINDALSTEL,2024-09-25,SHORT,2024-09-25T10:25:00,2024-09-25T10:50:00,1020.45,1026.58,293,6.13,SHORT,1,2024-09-25T11:00:00,1026.58,STOP,-1795.37,-2245.21
10m_st_7_2,JINDALSTEL,2024-09-26,SHORT,2024-09-26T11:45:00,2024-09-26T12:20:00,1021.25,1025.34,293,4.09,SHORT,2,2024-09-26T12:50:00,1025.34,STOP,-1199.58,-1649.32
10m_st_7_2,JINDALSTEL,2024-10-14,SHORT,2024-10-14T09:55:00,2024-10-14T10:30:00,995.95,998.80,301,4.36,SHORT,2,2024-10-14T11:50:00,993.50,TIME_STOP,737.45,288.33
10m_st_7_2,JINDALSTEL,2024-11-08,SHORT,2024-11-08T10:40:00,2024-11-08T11:30:00,933.75,931.38,321,4.53,SHORT,4,2024-11-08T12:50:00,923.40,TIME_STOP,3322.35,2875.24
10m_st_7_2,JINDALSTEL,2024-11-13,SHORT,2024-11-13T13:45:00,2024-11-13T14:30:00,860.10,864.04,348,3.94,SHORT,3,2024-11-13T15:20:00,860.80,EOD,-243.60,-692.75
10m_st_7_2,JINDALSTEL,2024-11-21,LONG,2024-11-21T11:00:00,2024-11-21T11:20:00,873.40,869.44,343,4.46,LONG,1,2024-11-21T12:40:00,876.80,TIME_STOP,1166.20,715.96
10m_st_7_2,JINDALSTEL,2024-11-29,LONG,2024-11-29T11:10:00,2024-11-29T11:30:00,902.00,898.08,332,3.92,LONG,1,2024-11-29T12:00:00,898.08,STOP,-1302.99,-1751.21
10m_st_7_2,JINDALSTEL,2024-12-11,LONG,2024-12-11T12:50:00,2024-12-11T13:20:00,1000.95,997.76,299,3.19,LONG,2,2024-12-11T14:20:00,997.76,STOP,-953.22,-1401.43
10m_st_7_2,JINDALSTEL,2024-12-17,SHORT,2024-12-17T11:45:00,2024-12-17T12:20:00,970.05,968.44,309,2.73,SHORT,2,2024-12-17T13:40:00,962.15,TIME_STOP,2441.10,1993.31
10m_st_7_2,JINDALSTEL,2024-12-18,LONG,2024-12-18T11:10:00,2024-12-18T11:40:00,950.55,946.75,315,3.80,LONG,2,2024-12-18T11:50:00,946.75,STOP,-1198.17,-1646.41
10m_st_7_2,JINDALSTEL,2024-12-26,SHORT,2024-12-26T10:00:00,2024-12-26T10:30:00,935.30,935.44,320,3.44,SHORT,2,2024-12-26T11:50:00,929.30,TIME_STOP,1920.00,1472.50
10m_st_7_2,JINDALSTEL,2024-12-30,LONG,2024-12-30T11:10:00,2024-12-30T11:30:00,919.15,915.23,326,3.92,LONG,1,2024-12-30T12:30:00,915.23,STOP,-1276.33,-1724.84
10m_st_7_2,JINDALSTEL,2025-01-08,LONG,2025-01-08T12:00:00,2025-01-08T12:30:00,935.30,931.39,320,3.91,LONG,2,2025-01-08T13:40:00,931.39,STOP,-1249.87,-1697.88
10m_st_7_2,JINDALSTEL,2025-01-15,LONG,2025-01-15T09:55:00,2025-01-15T10:50:00,909.55,909.88,329,3.86,LONG,4,2025-01-15T12:10:00,912.90,TIME_STOP,1102.15,652.46
10m_st_7_2,JINDALSTEL,2025-01-23,SHORT,2025-01-23T13:55:00,2025-01-23T14:50:00,892.05,895.06,336,3.01,SHORT,4,2025-01-23T15:00:00,895.06,STOP,-1010.94,-1461.29
10m_st_7_2,JINDALSTEL,2025-01-28,LONG,2025-01-28T11:30:00,2025-01-28T12:10:00,851.40,847.57,352,5.30,LONG,3,2025-01-28T13:30:00,851.35,TIME_STOP,-17.60,-467.13
10m_st_7_2,JINDALSTEL,2025-02-05,LONG,2025-02-05T13:10:00,2025-02-05T13:30:00,820.10,816.96,365,3.14,LONG,1,2025-02-05T14:50:00,819.00,TIME_STOP,-401.50,-850.20
10m_st_7_2,JINDALSTEL,2025-02-13,SHORT,2025-02-13T13:35:00,2025-02-13T14:00:00,845.45,847.03,354,3.83,SHORT,1,2025-02-13T15:20:00,840.75,EOD,1663.80,1216.11
10m_st_7_2,JINDALSTEL,2025-02-18,LONG,2025-02-18T13:50:00,2025-02-18T14:20:00,846.85,843.40,354,3.45,LONG,2,2025-02-18T15:20:00,846.15,EOD,-247.80,-697.29
10m_st_7_2,JINDALSTEL,2025-02-20,LONG,2025-02-20T13:30:00,2025-02-20T14:10:00,877.55,875.35,341,2.20,LONG,3,2025-02-20T15:20:00,882.35,EOD,1636.80,1186.71
10m_st_7_2,JINDALSTEL,2025-03-20,LONG,2025-03-20T12:10:00,2025-03-20T12:40:00,927.75,924.39,323,3.36,LONG,2,2025-03-20T14:00:00,926.85,TIME_STOP,-290.70,-739.98
10m_st_7_2,JINDALSTEL,2025-03-28,SHORT,2025-03-28T12:45:00,2025-03-28T13:10:00,910.40,913.29,329,2.89,SHORT,1,2025-03-28T13:40:00,913.29,STOP,-950.56,-1400.56
10m_st_7_2,JINDALSTEL,2025-04-04,SHORT,2025-04-04T12:50:00,2025-04-04T13:20:00,854.85,859.53,350,4.68,SHORT,2,2025-04-04T14:20:00,859.53,STOP,-1636.82,-2086.84
10m_st_7_2,JINDALSTEL,2025-04-16,SHORT,2025-04-16T13:20:00,2025-04-16T13:40:00,839.50,842.87,357,3.37,SHORT,1,2025-04-16T14:00:00,842.87,STOP,-1203.76,-1654.21
10m_st_7_2,JINDALSTEL,2025-04-17,LONG,2025-04-17T10:20:00,2025-04-17T10:50:00,875.95,877.16,342,5.98,LONG,2,2025-04-17T12:10:00,887.00,TIME_STOP,3779.10,3326.90
10m_st_7_2,JINDALSTEL,2025-04-24,SHORT,2025-04-24T10:45:00,2025-04-24T11:30:00,910.65,914.79,329,4.14,SHORT,3,2025-04-24T12:50:00,910.00,TIME_STOP,213.85,-235.40
10m_st_7_2,JINDALSTEL,2025-04-29,SHORT,2025-04-29T11:45:00,2025-04-29T12:10:00,899.60,903.02,333,3.42,SHORT,1,2025-04-29T13:30:00,903.02,STOP,-1140.14,-1590.35
10m_st_7_2,JINDALSTEL,2025-04-30,LONG,2025-04-30T12:20:00,2025-04-30T13:10:00,904.60,901.39,331,3.21,LONG,4,2025-04-30T13:50:00,901.39,STOP,-1062.95,-1511.29
10m_st_7_2,JINDALSTEL,2025-05-16,LONG,2025-05-16T13:45:00,2025-05-16T14:20:00,982.55,980.03,305,2.52,LONG,2,2025-05-16T14:30:00,980.03,STOP,-768.62,-1217.56
10m_st_7_2,JINDALSTEL,2025-05-23,LONG,2025-05-23T10:20:00,2025-05-23T10:50:00,959.25,955.48,312,3.77,LONG,2,2025-05-23T11:00:00,955.48,STOP,-1176.89,-1624.94
10m_st_7_2,JINDALSTEL,2025-05-26,LONG,2025-05-26T12:25:00,2025-05-26T13:20:00,964.45,961.20,311,3.25,LONG,4,2025-05-26T13:30:00,961.20,STOP,-1009.65,-1458.80
10m_st_7_2,JINDALSTEL,2025-05-27,SHORT,2025-05-27T13:55:00,2025-05-27T14:30:00,948.45,950.58,316,2.13,SHORT,2,2025-05-27T15:20:00,947.35,EOD,347.60,-101.70
10m_st_7_2,JINDALSTEL,2025-05-28,SHORT,2025-05-28T12:50:00,2025-05-28T13:10:00,944.60,947.11,317,2.51,SHORT,1,2025-05-28T14:30:00,943.55,TIME_STOP,332.85,-116.06
10m_st_7_2,JINDALSTEL,2025-06-19,SHORT,2025-06-19T09:45:00,2025-06-19T10:30:00,891.90,894.73,336,2.83,SHORT,3,2025-06-19T11:50:00,893.50,TIME_STOP,-537.60,-987.52
10m_st_7_2,JINDALSTEL,2025-06-25,SHORT,2025-06-25T13:10:00,2025-06-25T14:00:00,927.20,926.58,323,2.27,SHORT,4,2025-06-25T15:20:00,918.50,EOD,2810.10,2362.98
10m_st_7_2,JINDALSTEL,2025-07-01,LONG,2025-07-01T11:50:00,2025-07-01T12:20:00,946.90,947.97,316,3.47,LONG,2,2025-07-01T13:10:00,947.97,STOP,339.29,-109.80
10m_st_7_2,JINDALSTEL,2025-07-07,SHORT,2025-07-07T11:05:00,2025-07-07T11:30:00,948.95,952.47,316,3.52,SHORT,1,2025-07-07T11:40:00,952.47,STOP,-1110.97,-1561.60
10m_st_7_2,JINDALSTEL,2025-07-11,LONG,2025-07-11T13:55:00,2025-07-11T14:30:00,938.00,934.70,319,3.30,LONG,2,2025-07-11T15:20:00,937.40,EOD,-191.40,-640.09
10m_st_7_2,JINDALSTEL,2025-07-14,SHORT,2025-07-14T10:20:00,2025-07-14T11:10:00,943.30,937.71,318,3.57,SHORT,4,2025-07-14T12:30:00,931.10,TIME_STOP,3879.60,3432.56
10m_st_7_2,JINDALSTEL,2025-07-15,LONG,2025-07-15T13:30:00,2025-07-15T14:20:00,941.50,940.41,318,2.12,LONG,4,2025-07-15T15:20:00,944.45,EOD,938.10,488.30
10m_st_7_2,JINDALSTEL,2025-07-23,LONG,2025-07-23T10:50:00,2025-07-23T11:20:00,971.85,971.60,308,2.41,LONG,2,2025-07-23T12:40:00,974.85,TIME_STOP,924.00,474.31
10m_st_7_2,JINDALSTEL,2025-07-25,SHORT,2025-07-25T12:20:00,2025-07-25T12:40:00,991.75,994.97,302,3.22,SHORT,1,2025-07-25T13:40:00,994.97,STOP,-973.78,-1423.77
10m_st_7_2,JINDALSTEL,2025-08-04,LONG,2025-08-04T12:25:00,2025-08-04T12:50:00,986.00,983.59,304,3.59,LONG,1,2025-08-04T14:10:00,984.75,TIME_STOP,-380.00,-829.33
10m_st_7_2,JINDALSTEL,2025-08-05,LONG,2025-08-05T10:40:00,2025-08-05T11:20:00,990.15,987.36,302,2.79,LONG,3,2025-08-05T12:30:00,987.36,STOP,-842.86,-1290.76
10m_st_7_2,JINDALSTEL,2025-08-07,SHORT,2025-08-07T12:50:00,2025-08-07T13:40:00,982.35,985.69,305,3.34,SHORT,4,2025-08-07T13:50:00,985.69,STOP,-1018.48,-1468.67
10m_st_7_2,JINDALSTEL,2025-08-21,SHORT,2025-08-21T12:05:00,2025-08-21T12:30:00,1008.60,1011.46,297,2.86,SHORT,1,2025-08-21T13:10:00,1011.46,STOP,-848.32,-1298.29
10m_st_7_2,JINDALSTEL,2025-08-26,LONG,2025-08-26T13:20:00,2025-08-26T13:50:00,986.45,984.13,304,2.32,LONG,2,2025-08-26T14:30:00,984.13,STOP,-703.91,-1153.21
10m_st_7_2,JINDALSTEL,2025-08-29,SHORT,2025-08-29T13:55:00,2025-08-29T14:50:00,946.65,949.24,316,2.59,SHORT,4,2025-08-29T15:20:00,945.50,EOD,363.40,-85.04
10m_st_7_2,JINDALSTEL,2025-09-22,SHORT,2025-09-22T09:50:00,2025-09-22T10:10:00,1044.50,1041.92,287,2.97,SHORT,1,2025-09-22T11:30:00,1035.90,TIME_STOP,2468.20,2020.39
10m_st_7_2,JINDALSTEL,2025-10-08,SHORT,2025-10-08T09:45:00,2025-10-08T10:30:00,1021.60,1025.71,293,4.11,SHORT,3,2025-10-08T10:50:00,1025.71,STOP,-1204.02,-1653.92
10m_st_7_2,JINDALSTEL,2025-10-17,SHORT,2025-10-17T12:30:00,2025-10-17T12:50:00,1016.80,1012.83,295,2.95,SHORT,1,2025-10-17T14:10:00,1009.10,TIME_STOP,2271.50,1823.27
10m_st_7_2,JINDALSTEL,2025-10-24,SHORT,2025-10-24T12:55:00,2025-10-24T13:30:00,1008.80,1010.28,297,2.89,SHORT,2,2025-10-24T14:10:00,1010.28,STOP,-439.58,-889.33
10m_st_7_2,JINDALSTEL,2025-11-03,SHORT,2025-11-03T11:15:00,2025-11-03T11:40:00,1081.70,1086.44,277,4.74,SHORT,1,2025-11-03T13:00:00,1079.10,TIME_STOP,720.20,271.29
10m_st_7_2,JINDALSTEL,2025-11-04,LONG,2025-11-04T13:00:00,2025-11-04T13:40:00,1075.00,1076.22,279,2.58,LONG,3,2025-11-04T15:00:00,1080.50,TIME_STOP,1534.50,1083.46
10m_st_7_2,JINDALSTEL,2025-11-10,LONG,2025-11-10T12:20:00,2025-11-10T12:40:00,1078.40,1074.31,278,4.09,LONG,1,2025-11-10T14:00:00,1077.20,TIME_STOP,-333.60,-783.04
10m_st_7_2,JINDALSTEL,2025-11-18,LONG,2025-11-18T12:45:00,2025-11-18T13:20:00,1068.50,1064.97,280,3.53,LONG,2,2025-11-18T14:40:00,1067.00,TIME_STOP,-420.00,-868.46
10m_st_7_2,JINDALSTEL,2025-12-03,LONG,2025-12-03T13:50:00,2025-12-03T14:20:00,1021.70,1018.21,293,3.49,LONG,2,2025-12-03T14:30:00,1018.21,STOP,-1022.82,-1471.09
10m_st_7_2,JINDALSTEL,2025-12-04,SHORT,2025-12-04T11:20:00,2025-12-04T11:50:00,1011.20,1013.24,296,3.59,SHORT,2,2025-12-04T13:10:00,1008.40,TIME_STOP,828.80,380.45
10m_st_7_2,JINDALSTEL,2025-12-11,SHORT,2025-12-11T10:45:00,2025-12-11T11:10:00,1007.10,1010.55,297,3.45,SHORT,1,2025-12-11T12:30:00,1006.30,TIME_STOP,237.60,-210.88
10m_st_7_2,JINDALSTEL,2025-12-19,LONG,2025-12-19T14:00:00,2025-12-19T14:30:00,988.70,986.51,303,2.19,LONG,2,2025-12-19T14:40:00,986.51,STOP,-664.39,-1113.26
10m_st_7_2,JINDALSTEL,2026-01-09,SHORT,2026-01-09T13:50:00,2026-01-09T14:40:00,1006.70,1010.61,298,3.91,SHORT,4,2026-01-09T14:50:00,1010.61,STOP,-1166.56,-1617.43
10m_st_7_2,JINDALSTEL,2026-01-20,LONG,2026-01-20T11:30:00,2026-01-20T12:20:00,1057.20,1052.89,283,4.31,LONG,4,2026-01-20T13:30:00,1052.89,STOP,-1220.94,-1668.81
10m_st_7_2,JINDALSTEL,2026-01-27,SHORT,2026-01-27T13:10:00,2026-01-27T13:50:00,1070.80,1074.45,280,3.78,SHORT,3,2026-01-27T14:40:00,1074.45,STOP,-1021.45,-1471.95
10m_st_7_2,JINDALSTEL,2026-01-30,LONG,2026-01-30T13:05:00,2026-01-30T13:40:00,1131.30,1124.47,265,6.83,LONG,2,2026-01-30T15:00:00,1133.60,TIME_STOP,609.50,159.35
10m_st_7_2,JINDALSTEL,2026-02-06,SHORT,2026-02-06T10:00:00,2026-02-06T10:40:00,1163.60,1167.85,257,4.25,SHORT,3,2026-02-06T11:00:00,1167.85,STOP,-1091.72,-1541.11
10m_st_7_2,JINDALSTEL,2026-02-11,SHORT,2026-02-11T10:45:00,2026-02-11T11:20:00,1196.70,1200.57,250,3.87,SHORT,2,2026-02-11T12:40:00,1191.80,TIME_STOP,1225.00,777.16
10m_st_7_2,JINDALSTEL,2026-02-26,LONG,2026-02-26T13:50:00,2026-02-26T14:30:00,1263.00,1259.63,237,3.37,LONG,3,2026-02-26T15:10:00,1259.63,STOP,-798.89,-1247.28
10m_st_7_2,JINDALSTEL,2026-03-02,LONG,2026-03-02T13:55:00,2026-03-02T14:20:00,1242.80,1238.55,241,4.25,LONG,1,2026-03-02T14:30:00,1238.55,STOP,-1023.83,-1472.33
10m_st_7_2,JINDALSTEL,2026-03-11,SHORT,2026-03-11T13:15:00,2026-03-11T14:10:00,1192.50,1194.86,251,3.94,SHORT,4,2026-03-11T15:20:00,1186.30,EOD,1556.20,1108.39
10m_st_7_2,LT,2024-03-22,LONG,2024-03-22T13:20:00,2024-03-22T13:50:00,3619.25,3618.17,82,9.38,LONG,2,2024-03-22T15:10:00,3618.17,STOP,-88.95,-534.05
10m_st_7_2,LT,2024-03-27,LONG,2024-03-27T13:55:00,2024-03-27T14:20:00,3723.05,3714.54,80,8.51,LONG,1,2024-03-27T15:00:00,3714.54,STOP,-680.77,-1127.02
10m_st_7_2,LT,2024-04-03,SHORT,2024-04-03T12:50:00,2024-04-03T13:40:00,3785.80,3792.13,79,7.90,SHORT,4,2024-04-03T15:00:00,3781.70,TIME_STOP,323.90,-124.47
10m_st_7_2,LT,2024-04-04,LONG,2024-04-04T12:05:00,2024-04-04T12:50:00,3774.15,3782.96,79,13.40,LONG,3,2024-04-04T14:10:00,3807.00,TIME_STOP,2595.15,2145.97
10m_st_7_2,LT,2024-04-10,SHORT,2024-04-10T10:20:00,2024-04-10T11:00:00,3756.50,3767.33,79,10.83,SHORT,3,2024-04-10T11:30:00,3767.33,STOP,-855.58,-1301.36
10m_st_7_2,LT,2024-04-12,SHORT,2024-04-12T12:30:00,2024-04-12T12:50:00,3737.20,3727.12,80,12.08,SHORT,1,2024-04-12T14:10:00,3697.00,TIME_STOP,3216.00,2769.95
10m_st_7_2,LT,2024-04-30,LONG,2024-04-30T12:35:00,2024-04-30T13:30:00,3635.70,3629.58,82,6.31,LONG,4,2024-04-30T14:10:00,3629.58,STOP,-501.83,-948.64
10m_st_7_2,LT,2024-05-07,LONG,2024-05-07T12:10:00,2024-05-07T12:30:00,3486.65,3474.19,86,12.46,LONG,1,2024-05-07T12:40:00,3474.19,STOP,-1071.85,-1520.82
10m_st_7_2,LT,2024-05-16,SHORT,2024-05-16T12:10:00,2024-05-16T12:40:00,3400.05,3411.49,88,11.83,SHORT,2,2024-05-16T14:00:00,3400.20,TIME_STOP,-13.20,-462.02
10m_st_7_2,LT,2024-05-21,LONG,2024-05-21T11:45:00,2024-05-21T12:10:00,3461.50,3452.80,86,8.70,LONG,1,2024-05-21T13:20:00,3452.80,STOP,-748.05,-1194.02
10m_st_7_2,LT,2024-05-28,SHORT,2024-05-28T13:15:00,2024-05-28T14:10:00,3655.05,3663.93,82,8.88,SHORT,4,2024-05-28T15:20:00,3657.35,EOD,-188.60,-638.31
10m_st_7_2,LT,2024-05-30,SHORT,2024-05-30T13:00:00,2024-05-30T13:30:00,3633.10,3641.89,82,8.79,SHORT,2,2024-05-30T14:50:00,3627.60,TIME_STOP,451.00,4.47
10m_st_7_2,LT,2024-05-31,SHORT,2024-05-31T13:00:00,2024-05-31T13:40:00,3693.95,3705.83,81,11.88,SHORT,3,2024-05-31T14:00:00,3705.83,STOP,-962.01,-1411.55
10m_st_7_2,LT,2024-06-07,LONG,2024-06-07T10:10:00,2024-06-07T10:50:00,3501.55,3511.50,85,18.85,LONG,3,2024-06-07T12:10:00,3520.20,TIME_STOP,1585.25,1137.61
10m_st_7_2,LT,2024-06-21,SHORT,2024-06-21T10:15:00,2024-06-21T10:40:00,3570.95,3572.60,84,11.89,SHORT,1,2024-06-21T12:00:00,3556.35,TIME_STOP,1226.40,777.38
10m_st_7_2,LT,2024-06-25,LONG,2024-06-25T11:25:00,2024-06-25T12:00:00,3562.00,3558.57,84,10.72,LONG,2,2024-06-25T13:20:00,3575.20,TIME_STOP,1108.80,659.16
10m_st_7_2,LT,2024-07-09,LONG,2024-07-09T14:00:00,2024-07-09T14:50:00,3664.65,3656.50,81,8.15,LONG,4,2024-07-09T15:20:00,3662.45,EOD,-178.20,-623.32
