signal_id,symbol,timeframe,variant,direction,date,signal_time,entry_price,prev_day_high,prev_day_low,prev_week_high,prev_week_low,cpr_width_pct,theta_cpr,vol_mult,vol_ratio,trend_mode,clean,clearroom,carry,trig_open,trig_high,trig_low,trig_close,trig_volume,vol_baseline,atr_daily,T_NO__exit_time,T_NO__exit_price,T_NO__exit_reason,T_NO__net_pts,T_NO__net_pct,T_NO__mfe_pts,T_NO__mae_pts,T_NO__hold_min,T_HARD_SL__exit_time,T_HARD_SL__exit_price,T_HARD_SL__exit_reason,T_HARD_SL__net_pts,T_HARD_SL__net_pct,T_HARD_SL__mfe_pts,T_HARD_SL__mae_pts,T_HARD_SL__hold_min,T_ATR_SL_0.3__exit_time,T_ATR_SL_0.3__exit_price,T_ATR_SL_0.3__exit_reason,T_ATR_SL_0.3__net_pts,T_ATR_SL_0.3__net_pct,T_ATR_SL_0.3__mfe_pts,T_ATR_SL_0.3__mae_pts,T_ATR_SL_0.3__hold_min,T_ATR_SL_0.5__exit_time,T_ATR_SL_0.5__exit_price,T_ATR_SL_0.5__exit_reason,T_ATR_SL_0.5__net_pts,T_ATR_SL_0.5__net_pct,T_ATR_SL_0.5__mfe_pts,T_ATR_SL_0.5__mae_pts,T_ATR_SL_0.5__hold_min,T_ATR_SL_1.0__exit_time,T_ATR_SL_1.0__exit_price,T_ATR_SL_1.0__exit_reason,T_ATR_SL_1.0__net_pts,T_ATR_SL_1.0__net_pct,T_ATR_SL_1.0__mfe_pts,T_ATR_SL_1.0__mae_pts,T_ATR_SL_1.0__hold_min,T_CHANDELIER_1.0__exit_time,T_CHANDELIER_1.0__exit_price,T_CHANDELIER_1.0__exit_reason,T_CHANDELIER_1.0__net_pts,T_CHANDELIER_1.0__net_pct,T_CHANDELIER_1.0__mfe_pts,T_CHANDELIER_1.0__mae_pts,T_CHANDELIER_1.0__hold_min,T_CHANDELIER_1.5__exit_time,T_CHANDELIER_1.5__exit_price,T_CHANDELIER_1.5__exit_reason,T_CHANDELIER_1.5__net_pts,T_CHANDELIER_1.5__net_pct,T_CHANDELIER_1.5__mfe_pts,T_CHANDELIER_1.5__mae_pts,T_CHANDELIER_1.5__hold_min,T_CHANDELIER_2.0__exit_time,T_CHANDELIER_2.0__exit_price,T_CHANDELIER_2.0__exit_reason,T_CHANDELIER_2.0__net_pts,T_CHANDELIER_2.0__net_pct,T_CHANDELIER_2.0__mfe_pts,T_CHANDELIER_2.0__mae_pts,T_CHANDELIER_2.0__hold_min,T_R_TARGET_1.0R__exit_time,T_R_TARGET_1.0R__exit_price,T_R_TARGET_1.0R__exit_reason,T_R_TARGET_1.0R__net_pts,T_R_TARGET_1.0R__net_pct,T_R_TARGET_1.0R__mfe_pts,T_R_TARGET_1.0R__mae_pts,T_R_TARGET_1.0R__hold_min,T_R_TARGET_1.5R__exit_time,T_R_TARGET_1.5R__exit_price,T_R_TARGET_1.5R__exit_reason,T_R_TARGET_1.5R__net_pts,T_R_TARGET_1.5R__net_pct,T_R_TARGET_1.5R__mfe_pts,T_R_TARGET_1.5R__mae_pts,T_R_TARGET_1.5R__hold_min,T_R_TARGET_2.0R__exit_time,T_R_TARGET_2.0R__exit_price,T_R_TARGET_2.0R__exit_reason,T_R_TARGET_2.0R__net_pts,T_R_TARGET_2.0R__net_pct,T_R_TARGET_2.0R__mfe_pts,T_R_TARGET_2.0R__mae_pts,T_R_TARGET_2.0R__hold_min,T_R_TARGET_3.0R__exit_time,T_R_TARGET_3.0R__exit_price,T_R_TARGET_3.0R__exit_reason,T_R_TARGET_3.0R__net_pts,T_R_TARGET_3.0R__net_pct,T_R_TARGET_3.0R__mfe_pts,T_R_TARGET_3.0R__mae_pts,T_R_TARGET_3.0R__hold_min,T_STEP_TRAIL__exit_time,T_STEP_TRAIL__exit_price,T_STEP_TRAIL__exit_reason,T_STEP_TRAIL__net_pts,T_STEP_TRAIL__net_pct,T_STEP_TRAIL__mfe_pts,T_STEP_TRAIL__mae_pts,T_STEP_TRAIL__hold_min
74,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2023-10-04,2023-10-04 09:15:00,927.05,951.6,939.0,961.2,934.4,0.288,1.0,2.0,2.197,sma50,loose,off,sameday,935.0,935.5,925.6,927.05,3224690,1467996.9,14.2771,2023-10-04 15:25:00,934.2,eod,-7.15,-0.007713,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370,2023-10-04 09:20:00,931.3331,atr_sl,-4.2831,-0.00462,0.0,5.7,5,2023-10-04 15:25:00,934.1886,atr_sl,-7.1386,-0.0077,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370,2023-10-04 15:25:00,934.2,eod_no_hit,-7.15,-0.007713,2.05,7.15,370
75,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-12-04,2023-12-04 09:15:00,975.0,952.0,933.0,952.0,921.7,0.6985,1.0,2.0,6.358,sma50,loose,off,sameday,963.7,977.0,961.4,975.0,7481563,1176645.2,12.3683,2023-12-04 15:25:00,991.6,eod,16.6,0.017026,19.85,8.15,370,2023-12-04 15:25:00,991.6,eod_no_hit,16.6,0.017026,19.85,8.15,370,2023-12-04 09:20:00,971.2895,atr_sl,-3.7105,-0.003806,0.0,7.55,5,2023-12-04 09:20:00,968.8158,atr_sl,-6.1842,-0.006343,0.0,7.55,5,2023-12-04 15:25:00,991.6,eod_no_hit,16.6,0.017026,19.85,8.15,370,2023-12-04 15:25:00,991.6,eod_no_hit,16.6,0.017026,19.85,8.15,370,2023-12-04 15:25:00,991.6,eod_no_hit,16.6,0.017026,19.85,8.15,370,2023-12-04 15:25:00,991.6,eod_no_hit,16.6,0.017026,19.85,8.15,370,2023-12-04 15:00:00,988.6,r_target,13.6,0.013949,15.0,8.15,345,2023-12-04 15:25:00,991.6,eod_no_hit,16.6,0.017026,19.85,8.15,370,2023-12-04 15:25:00,991.6,eod_no_hit,16.6,0.017026,19.85,8.15,370,2023-12-04 15:25:00,991.6,eod_no_hit,16.6,0.017026,19.85,8.15,370,2023-12-04 15:25:00,991.6,eod_no_hit,16.6,0.017026,19.85,8.15,370
76,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2024-04-29,2024-04-29 09:15:00,1129.5,1120.0,1102.75,1125.65,1070.35,0.5993,1.0,2.0,2.386,sma50,loose,off,sameday,1108.0,1131.7,1107.9,1129.5,3897617,1633828.2,20.0693,2024-04-29 15:25:00,1156.4,eod,26.9,0.023816,33.95,13.65,370,2024-04-29 15:25:00,1156.4,eod_no_hit,26.9,0.023816,33.95,13.65,370,2024-04-29 09:20:00,1123.4792,atr_sl,-6.0208,-0.00533,0.0,13.65,5,2024-04-29 09:20:00,1119.4654,atr_sl,-10.0346,-0.008884,0.0,13.65,5,2024-04-29 15:25:00,1156.4,eod_no_hit,26.9,0.023816,33.95,13.65,370,2024-04-29 15:25:00,1156.4,eod_no_hit,26.9,0.023816,33.95,13.65,370,2024-04-29 15:25:00,1156.4,eod_no_hit,26.9,0.023816,33.95,13.65,370,2024-04-29 15:25:00,1156.4,eod_no_hit,26.9,0.023816,33.95,13.65,370,2024-04-29 13:00:00,1151.1,r_target,21.6,0.019124,21.65,13.65,225,2024-04-29 14:05:00,1161.9,r_target,32.4,0.028685,32.4,13.65,290,2024-04-29 15:25:00,1156.4,eod_no_hit,26.9,0.023816,33.95,13.65,370,2024-04-29 15:25:00,1156.4,eod_no_hit,26.9,0.023816,33.95,13.65,370,2024-04-29 15:25:00,1156.4,eod_no_hit,26.9,0.023816,33.95,13.65,370
77,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2024-06-19,2024-06-19 09:15:00,1143.55,1135.05,1101.2,1133.4,1099.45,0.6455,1.0,2.0,2.066,sma50,loose,off,sameday,1127.95,1143.85,1126.15,1143.55,5099551,2467823.1,27.1985,2024-06-19 15:25:00,1144.95,eod,1.4,0.001224,22.0,15.9,370,2024-06-19 15:25:00,1144.95,eod_no_hit,1.4,0.001224,22.0,15.9,370,2024-06-19 09:20:00,1135.3904,atr_sl,-8.1596,-0.007135,0.0,15.9,5,2024-06-19 09:20:00,1129.9507,atr_sl,-13.5993,-0.011892,0.0,15.9,5,2024-06-19 15:25:00,1144.95,eod_no_hit,1.4,0.001224,22.0,15.9,370,2024-06-19 15:25:00,1144.95,eod_no_hit,1.4,0.001224,22.0,15.9,370,2024-06-19 15:25:00,1144.95,eod_no_hit,1.4,0.001224,22.0,15.9,370,2024-06-19 15:25:00,1144.95,eod_no_hit,1.4,0.001224,22.0,15.9,370,2024-06-19 14:35:00,1160.95,r_target,17.4,0.015216,22.0,15.9,320,2024-06-19 15:25:00,1144.95,eod_no_hit,1.4,0.001224,22.0,15.9,370,2024-06-19 15:25:00,1144.95,eod_no_hit,1.4,0.001224,22.0,15.9,370,2024-06-19 15:25:00,1144.95,eod_no_hit,1.4,0.001224,22.0,15.9,370,2024-06-19 15:00:00,1143.55,breakeven,0.0,0.0,22.0,15.9,345
78,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2025-03-18,2025-03-18 09:15:00,1301.3,1273.95,1254.75,1255.6,1208.0,0.9829,1.0,2.0,2.121,sma50,loose,off,sameday,1285.5,1304.45,1280.65,1301.3,2583429,1218098.4,19.723,2025-03-18 15:25:00,1312.25,eod,10.95,0.008415,12.55,11.7,370,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370,2025-03-18 09:20:00,1295.3831,atr_sl,-5.9169,-0.004547,0.0,11.2,5,2025-03-18 09:20:00,1291.4385,atr_sl,-9.8615,-0.007578,0.0,11.2,5,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370,2025-03-18 15:25:00,1312.25,eod_no_hit,10.95,0.008415,12.55,11.7,370
79,ICICIBANK,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2025-07-17,2025-07-17 09:15:00,1413.3,1429.2,1419.1,1445.0,1414.6,0.369,1.0,2.0,2.217,sma50,loose,off,sameday,1421.0,1423.2,1410.8,1413.3,1704304,768657.1,17.8634,2025-07-17 15:25:00,1418.4,eod,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 11:55:00,1418.659,atr_sl,-5.359,-0.003792,3.8,5.4,160,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370,2025-07-17 15:25:00,1418.4,eod_no_hit,-5.1,-0.003609,3.8,7.8,370
80,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2018-08-06,2018-08-06 09:15:00,305.45,299.95,294.5,302.4,288.35,0.8708,1.0,2.0,2.021,sma50,loose,off,sameday,300.9,307.45,300.75,305.45,5413667,2679193.0,7.7403,2018-08-06 15:25:00,308.9,eod,3.45,0.011295,5.75,2.65,370,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370,2018-08-06 09:20:00,303.1279,atr_sl,-2.3221,-0.007602,0.0,2.65,5,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370,2018-08-06 13:45:00,310.15,r_target,4.7,0.015387,5.25,2.65,270,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370,2018-08-06 15:25:00,308.9,eod_no_hit,3.45,0.011295,5.75,2.65,370
81,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2020-07-10,2020-07-10 09:15:00,201.8,201.0,192.55,188.0,177.25,0.7546,1.0,2.0,3.11,sma50,loose,off,sameday,198.0,202.4,197.4,201.8,29125659,9365548.2,7.1152,2020-07-10 15:25:00,195.5,eod,-6.3,-0.031219,0.6,6.9,370,2020-07-10 11:10:00,197.4,hard_sl,-4.4,-0.021804,0.6,4.75,115,2020-07-10 10:20:00,199.6654,atr_sl,-2.1346,-0.010578,0.6,2.3,65,2020-07-10 11:05:00,198.2424,atr_sl,-3.5576,-0.017629,0.6,3.8,110,2020-07-10 15:25:00,195.5,eod_no_hit,-6.3,-0.031219,0.6,6.9,370,2020-07-10 15:10:00,195.2848,chandelier,-6.5152,-0.032286,0.6,6.8,355,2020-07-10 15:25:00,195.5,eod_no_hit,-6.3,-0.031219,0.6,6.9,370,2020-07-10 15:25:00,195.5,eod_no_hit,-6.3,-0.031219,0.6,6.9,370,2020-07-10 11:10:00,197.4,hard_sl,-4.4,-0.021804,0.6,4.75,115,2020-07-10 11:10:00,197.4,hard_sl,-4.4,-0.021804,0.6,4.75,115,2020-07-10 11:10:00,197.4,hard_sl,-4.4,-0.021804,0.6,4.75,115,2020-07-10 11:10:00,197.4,hard_sl,-4.4,-0.021804,0.6,4.75,115,2020-07-10 11:10:00,197.4,hard_sl,-4.4,-0.021804,0.6,4.75,115
82,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2020-08-12,2020-08-12 09:15:00,203.15,196.8,193.75,196.85,189.55,0.8838,1.0,2.0,4.854,sma50,loose,off,sameday,196.0,203.15,194.75,203.15,44647208,9197460.6,5.7598,2020-08-12 15:25:00,203.5,eod,0.35,0.001723,1.1,6.95,370,2020-08-12 15:25:00,203.5,eod_no_hit,0.35,0.001723,1.1,6.95,370,2020-08-12 09:20:00,201.4221,atr_sl,-1.7279,-0.008506,0.0,6.95,5,2020-08-12 09:20:00,200.2701,atr_sl,-2.8799,-0.014176,0.0,6.95,5,2020-08-12 09:20:00,197.3902,atr_sl,-5.7598,-0.028352,0.0,6.95,5,2020-08-12 09:20:00,197.3902,chandelier,-5.7598,-0.028352,0.0,6.95,5,2020-08-12 15:25:00,203.5,eod_no_hit,0.35,0.001723,1.1,6.95,370,2020-08-12 15:25:00,203.5,eod_no_hit,0.35,0.001723,1.1,6.95,370,2020-08-12 15:25:00,203.5,eod_no_hit,0.35,0.001723,1.1,6.95,370,2020-08-12 15:25:00,203.5,eod_no_hit,0.35,0.001723,1.1,6.95,370,2020-08-12 15:25:00,203.5,eod_no_hit,0.35,0.001723,1.1,6.95,370,2020-08-12 15:25:00,203.5,eod_no_hit,0.35,0.001723,1.1,6.95,370,2020-08-12 15:25:00,203.5,eod_no_hit,0.35,0.001723,1.1,6.95,370
83,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2020-11-18,2020-11-18 09:15:00,246.4,241.6,231.0,239.35,217.05,0.4227,1.0,2.0,2.673,sma50,loose,off,sameday,239.4,246.5,238.05,246.4,26301290,9839871.3,8.2615,2020-11-18 15:25:00,252.6,eod,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 09:20:00,243.9216,atr_sl,-2.4784,-0.010059,0.0,4.05,5,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370,2020-11-18 15:25:00,252.6,eod_no_hit,6.2,0.025162,6.4,4.05,370
84,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2021-01-13,2021-01-13 09:15:00,299.95,293.85,277.9,291.8,277.0,0.3744,1.0,2.0,2.278,sma50,loose,off,sameday,296.0,302.0,295.6,299.95,14327449,6289853.5,7.9055,2021-01-13 15:25:00,306.0,eod,6.05,0.02017,8.05,5.3,370,2021-01-13 14:00:00,295.6,hard_sl,-4.35,-0.014502,2.05,5.3,285,2021-01-13 09:20:00,297.5783,atr_sl,-2.3717,-0.007907,0.0,3.2,5,2021-01-13 14:00:00,295.9972,atr_sl,-3.9528,-0.013178,2.05,5.3,285,2021-01-13 15:25:00,306.0,eod_no_hit,6.05,0.02017,8.05,5.3,370,2021-01-13 15:25:00,306.0,eod_no_hit,6.05,0.02017,8.05,5.3,370,2021-01-13 15:25:00,306.0,eod_no_hit,6.05,0.02017,8.05,5.3,370,2021-01-13 15:25:00,306.0,eod_no_hit,6.05,0.02017,8.05,5.3,370,2021-01-13 14:00:00,295.6,hard_sl,-4.35,-0.014502,2.05,5.3,285,2021-01-13 14:00:00,295.6,hard_sl,-4.35,-0.014502,2.05,5.3,285,2021-01-13 14:00:00,295.6,hard_sl,-4.35,-0.014502,2.05,5.3,285,2021-01-13 14:00:00,295.6,hard_sl,-4.35,-0.014502,2.05,5.3,285,2021-01-13 14:00:00,295.6,hard_sl,-4.35,-0.014502,2.05,5.3,285
85,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2021-02-02,2021-02-02 09:15:00,324.0,313.9,282.75,290.65,269.5,0.4809,1.0,2.0,3.816,sma50,loose,off,sameday,315.0,328.0,315.0,324.0,25984970,6808833.7,11.7866,2021-02-02 15:25:00,331.5,eod,7.5,0.023148,13.35,7.95,370,2021-02-02 15:25:00,331.5,eod_no_hit,7.5,0.023148,13.35,7.95,370,2021-02-02 09:20:00,320.464,atr_sl,-3.536,-0.010913,0.0,4.75,5,2021-02-02 10:25:00,318.1067,atr_sl,-5.8933,-0.018189,4.0,7.35,70,2021-02-02 15:25:00,331.5,eod_no_hit,7.5,0.023148,13.35,7.95,370,2021-02-02 10:50:00,316.2134,chandelier,-7.7866,-0.024033,4.0,7.95,95,2021-02-02 15:25:00,331.5,eod_no_hit,7.5,0.023148,13.35,7.95,370,2021-02-02 15:25:00,331.5,eod_no_hit,7.5,0.023148,13.35,7.95,370,2021-02-02 14:10:00,333.0,r_target,9.0,0.027778,9.1,7.95,295,2021-02-02 15:25:00,331.5,eod_no_hit,7.5,0.023148,13.35,7.95,370,2021-02-02 15:25:00,331.5,eod_no_hit,7.5,0.023148,13.35,7.95,370,2021-02-02 15:25:00,331.5,eod_no_hit,7.5,0.023148,13.35,7.95,370,2021-02-02 15:25:00,331.5,eod_no_hit,7.5,0.023148,13.35,7.95,370
86,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2021-02-05,2021-02-05 09:15:00,402.35,358.0,331.1,290.65,269.5,0.4809,1.0,2.0,6.444,sma50,loose,off,sameday,387.0,408.35,386.55,402.35,53285728,8269518.3,13.938,2021-02-05 15:25:00,395.0,eod,-7.35,-0.018268,6.0,17.1,370,2021-02-05 13:35:00,386.55,hard_sl,-15.8,-0.039269,6.0,15.9,260,2021-02-05 09:20:00,398.1686,atr_sl,-4.1814,-0.010392,0.0,11.75,5,2021-02-05 09:20:00,395.381,atr_sl,-6.969,-0.017321,0.0,11.75,5,2021-02-05 13:30:00,388.412,atr_sl,-13.938,-0.034642,6.0,15.6,255,2021-02-05 09:30:00,394.412,chandelier,-7.938,-0.019729,6.0,11.75,15,2021-02-05 13:30:00,387.4429,chandelier,-14.9071,-0.03705,6.0,15.6,255,2021-02-05 15:25:00,395.0,eod_no_hit,-7.35,-0.018268,6.0,17.1,370,2021-02-05 13:35:00,386.55,hard_sl,-15.8,-0.039269,6.0,15.9,260,2021-02-05 13:35:00,386.55,hard_sl,-15.8,-0.039269,6.0,15.9,260,2021-02-05 13:35:00,386.55,hard_sl,-15.8,-0.039269,6.0,15.9,260,2021-02-05 13:35:00,386.55,hard_sl,-15.8,-0.039269,6.0,15.9,260,2021-02-05 13:35:00,386.55,hard_sl,-15.8,-0.039269,6.0,15.9,260
87,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2022-12-14,2022-12-14 09:15:00,623.9,617.4,612.5,619.8,604.5,0.4726,1.0,2.0,2.038,sma50,loose,off,sameday,618.5,624.7,617.5,623.9,3082314,1512067.1,9.3106,2022-12-14 15:25:00,625.3,eod,1.4,0.002244,2.55,6.4,370,2022-12-14 09:20:00,617.5,hard_sl,-6.4,-0.010258,0.0,6.4,5,2022-12-14 09:20:00,621.1068,atr_sl,-2.7932,-0.004477,0.0,6.4,5,2022-12-14 09:20:00,619.2447,atr_sl,-4.6553,-0.007462,0.0,6.4,5,2022-12-14 15:25:00,625.3,eod_no_hit,1.4,0.002244,2.55,6.4,370,2022-12-14 15:25:00,625.3,eod_no_hit,1.4,0.002244,2.55,6.4,370,2022-12-14 15:25:00,625.3,eod_no_hit,1.4,0.002244,2.55,6.4,370,2022-12-14 15:25:00,625.3,eod_no_hit,1.4,0.002244,2.55,6.4,370,2022-12-14 09:20:00,617.5,hard_sl,-6.4,-0.010258,0.0,6.4,5,2022-12-14 09:20:00,617.5,hard_sl,-6.4,-0.010258,0.0,6.4,5,2022-12-14 09:20:00,617.5,hard_sl,-6.4,-0.010258,0.0,6.4,5,2022-12-14 09:20:00,617.5,hard_sl,-6.4,-0.010258,0.0,6.4,5,2022-12-14 09:20:00,617.5,hard_sl,-6.4,-0.010258,0.0,6.4,5
88,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,short,2023-01-27,2023-01-27 09:15:00,558.55,595.85,567.4,606.1,586.05,0.4343,1.0,2.0,4.675,sma50,loose,off,sameday,568.0,568.55,553.55,558.55,6273685,1341959.1,11.7654,2023-01-27 15:25:00,541.9,eod,16.65,0.029809,26.3,6.05,370,2023-01-27 15:25:00,541.9,eod_no_hit,16.65,0.029809,26.3,6.05,370,2023-01-27 09:20:00,562.0796,atr_sl,-3.5296,-0.006319,0.0,6.05,5,2023-01-27 09:20:00,564.4327,atr_sl,-5.8827,-0.010532,0.0,6.05,5,2023-01-27 15:25:00,541.9,eod_no_hit,16.65,0.029809,26.3,6.05,370,2023-01-27 13:00:00,544.0154,chandelier,14.5346,0.026022,26.3,6.05,225,2023-01-27 15:25:00,541.9,eod_no_hit,16.65,0.029809,26.3,6.05,370,2023-01-27 15:25:00,541.9,eod_no_hit,16.65,0.029809,26.3,6.05,370,2023-01-27 11:45:00,548.55,r_target,10.0,0.017904,10.1,6.05,150,2023-01-27 12:05:00,543.55,r_target,15.0,0.026855,15.55,6.05,170,2023-01-27 12:35:00,538.55,r_target,20.0,0.035807,26.3,6.05,200,2023-01-27 15:25:00,541.9,eod_no_hit,16.65,0.029809,26.3,6.05,370,2023-01-27 09:25:00,558.55,breakeven,-0.0,-0.0,5.0,6.05,10
89,SBIN,30min,30min_sma50_cpr1.00_vm2.0_loose_croff_sameday,long,2023-04-25,2023-04-25 09:15:00,559.4,555.55,543.5,548.5,528.0,0.6051,1.0,2.0,2.078,sma50,loose,off,sameday,555.0,560.3,555.0,559.4,6353059,3056936.8,10.4076,2023-04-25 15:25:00,561.3,eod,1.9,0.003396,8.45,4.1,370,2023-04-25 15:25:00,561.3,eod_no_hit,1.9,0.003396,8.45,4.1,370,2023-04-25 09:20:00,556.2777,atr_sl,-3.1223,-0.005582,0.0,4.1,5,2023-04-25 15:25:00,561.3,eod_no_hit,1.9,0.003396,8.45,4.1,370,2023-04-25 15:25:00,561.3,eod_no_hit,1.9,0.003396,8.45,4.1,370,2023-04-25 15:25:00,561.3,eod_no_hit,1.9,0.003396,8.45,4.1,370,2023-04-25 15:25:00,561.3,eod_no_hit,1.9,0.003396,8.45,4.1,370,2023-04-25 15:25:00,561.3,eod_no_hit,1.9,0.003396,8.45,4.1,370,2023-04-25 11:05:00,563.8,r_target,4.4,0.007866,4.45,4.1,110,2023-04-25 11:35:00,566.0,r_target,6.6,0.011798,7.8,4.1,140,2023-04-25 15:25:00,561.3,eod_no_hit,1.9,0.003396,8.45,4.1,370,2023-04-25 15:25:00,561.3,eod_no_hit,1.9,0.003396,8.45,4.1,370,2023-04-25 15:05:00,561.6,step_trail,2.2,0.003933,8.45,4.1,350
