variant,symbol,entry_date,exit_date,entry_price,exit_price,qty,days_held,exit_reason,gross_pnl,net_pnl
target_30pct,HAL,2023-03-09,2023-03-16,1434.00,1348.91,99,7,INITIAL_STOP,-8423.90,-8699.41
target_30pct,SHREECEM,2023-02-21,2023-03-20,26460.05,24838.84,5,27,INITIAL_STOP,-8106.07,-8362.57
target_30pct,ITC,2023-02-03,2023-04-05,330.30,334.20,434,61,MAX_HOLD,1692.60,1404.21
target_30pct,CUMMINSIND,2023-02-10,2023-04-11,1579.50,1577.40,90,60,MAX_HOLD,-189.00,-473.12
target_30pct,SIEMENS,2023-02-16,2023-04-17,2473.55,2544.15,58,60,MAX_HOLD,4094.80,3803.77
target_30pct,TATAMOTORS,2023-05-16,2023-05-18,533.95,511.74,265,2,INITIAL_STOP,-5885.34,-6162.45
target_30pct,SIEMENS,2023-05-15,2023-05-19,2981.70,2864.76,47,4,INITIAL_STOP,-5496.10,-5770.89
target_30pct,IOC,2023-05-17,2023-05-19,71.26,68.81,1990,2,INITIAL_STOP,-4867.12,-5145.87
target_30pct,KOTAKBANK,2023-06-01,2023-06-08,1968.00,1893.57,71,7,INITIAL_STOP,-5284.22,-5558.40
target_30pct,CHOLAFIN,2023-04-10,2023-06-09,847.80,1065.70,166,60,MAX_HOLD,36171.40,35853.76
target_30pct,BAJAJ-AUTO,2023-04-13,2023-06-12,4164.50,4652.00,33,60,MAX_HOLD,16087.50,15796.56
target_30pct,GODREJPROP,2023-06-16,2023-06-22,1579.95,1503.94,91,6,INITIAL_STOP,-6917.08,-7197.71
target_30pct,TATACONSUM,2023-06-15,2023-06-23,853.40,822.36,169,8,INITIAL_STOP,-5245.65,-5528.85
target_30pct,DLF,2023-05-16,2023-07-17,474.70,498.05,298,62,MAX_HOLD,6958.30,6668.42
target_30pct,IOC,2023-05-24,2023-07-24,72.53,83.05,1931,61,MAX_HOLD,20314.12,20013.70
target_30pct,RELIANCE,2023-07-20,2023-07-24,1290.00,1244.79,111,4,INITIAL_STOP,-5018.18,-5299.54
target_30pct,CUMMINSIND,2023-05-29,2023-07-28,1755.80,1955.05,79,60,MAX_HOLD,15740.75,15447.59
target_30pct,HDFCLIFE,2023-06-28,2023-08-03,667.20,631.44,214,36,INITIAL_STOP,-7653.11,-7931.02
target_30pct,APOLLOHOSP,2023-06-05,2023-08-04,4967.95,4980.30,28,60,MAX_HOLD,345.80,67.25
target_30pct,BEL,2023-06-06,2023-08-07,116.25,128.55,1205,62,MAX_HOLD,14821.50,14526.52
target_30pct,BRITANNIA,2023-06-08,2023-08-07,4901.90,4727.22,28,60,INITIAL_STOP,-4890.91,-5160.52
target_30pct,HAL,2023-06-12,2023-08-11,1877.50,1895.50,76,60,MAX_HOLD,1368.00,1081.25
target_30pct,SBILIFE,2023-08-09,2023-08-11,1366.00,1307.73,107,2,INITIAL_STOP,-6234.74,-6520.83
target_30pct,TRENT,2023-06-14,2023-08-14,1695.50,1929.60,85,61,MAX_HOLD,19898.50,19590.37
