variant,symbol,date,direction,or_high,or_low,entry_time,entry,stop,target,qty,rsi_at_entry,vwap_at_entry,gap_pct,exit_time,exit_price,exit_reason,trailed,gross_pnl,cost,net_pnl
target_1.5R,BAJAJFINSV,2025-04-23,SHORT,2096.50,2071.10,2025-04-23T10:30:00,2070.90,2096.50,2032.50,24,27.28,2076.91,0.0082,2025-04-23T13:50:00,2096.50,STOP,0,-614.40,250.04,-864.44
target_1.5R,ADANIPORTS,2025-04-24,LONG,1245.00,1235.00,2025-04-24T10:20:00,1245.80,1235.00,1262.00,40,47.24,1240.63,-0.0009,2025-04-24T13:05:00,1235.00,STOP,0,-432.00,248.08,-680.08
target_1.5R,AMBUJACEM,2025-04-24,SHORT,580.00,572.05,2025-04-24T13:05:00,569.60,580.00,554.00,87,32.77,574.48,0.0,2025-04-24T15:20:00,572.00,EOD,0,-208.80,248.30,-457.10
target_1.5R,AMBUJACEM,2025-04-28,LONG,551.50,545.30,2025-04-28T09:55:00,551.80,545.30,561.55,90,35.28,549.93,0.0003,2025-04-28T13:50:00,545.30,STOP,0,-585.00,246.85,-831.85
target_1.5R,ASIANPAINT,2025-04-28,LONG,2439.30,2405.00,2025-04-28T09:55:00,2444.10,2405.00,2502.75,20,26.83,2425.1,-0.0048,2025-04-28T15:20:00,2448.50,EOD,0,88.00,244.63,-156.63
target_1.5R,ADANIPORTS,2025-04-28,LONG,1201.20,1184.10,2025-04-28T10:05:00,1201.40,1210.05,1227.35,41,21.76,1194.05,-0.0041,2025-04-28T15:15:00,1210.05,TRAIL,1,354.65,247.17,107.48
target_1.5R,BAJAJ-AUTO,2025-04-28,LONG,7861.00,7774.00,2025-04-28T10:10:00,7872.00,7774.00,8019.00,6,19.75,7828.94,0.0,2025-04-28T15:20:00,7902.50,EOD,0,183.00,236.62,-53.62
target_1.5R,ADANIPORTS,2025-04-29,SHORT,1222.60,1207.00,2025-04-29T09:45:00,1205.60,1222.60,1180.10,41,57.9,1214.27,0.0017,2025-04-29T10:45:00,1222.60,STOP,0,-697.00,248.89,-945.89
target_1.5R,BAJAJ-AUTO,2025-04-29,SHORT,7967.50,7885.00,2025-04-29T10:15:00,7868.50,7967.50,7720.00,6,78.29,7916.34,0.005,2025-04-29T15:20:00,7876.00,EOD,0,-45.00,236.17,-281.17
target_1.5R,AMBUJACEM,2025-04-29,SHORT,552.10,545.25,2025-04-29T10:55:00,545.05,541.52,534.47,91,37.08,546.76,0.0074,2025-04-29T14:35:00,541.52,TRAIL,1,320.78,247.20,73.58
target_1.5R,BAJAJFINSV,2025-04-29,LONG,2068.00,2028.80,2025-04-29T13:20:00,2068.90,2028.80,2129.05,24,59.85,2056.06,0.0055,2025-04-29T15:20:00,2070.00,EOD,0,26.40,248.33,-221.93
target_1.5R,ASIANPAINT,2025-04-29,LONG,2460.20,2441.60,2025-04-29T13:25:00,2460.40,2441.60,2488.60,20,65.15,2459.97,0.0032,2025-04-29T15:20:00,2451.70,EOD,0,-174.00,245.61,-419.61
target_1.5R,ADANIPORTS,2025-04-30,LONG,1218.80,1203.90,2025-04-30T10:40:00,1219.10,1203.90,1241.90,41,70.35,1217.32,-0.0011,2025-04-30T15:20:00,1215.20,EOD,0,-159.90,249.52,-409.42
target_1.5R,BAJAJ-AUTO,2025-04-30,SHORT,7878.00,7783.50,2025-04-30T11:30:00,7780.50,7878.00,7634.25,6,56.39,7828.15,-0.0023,2025-04-30T15:20:00,7825.50,EOD,0,-270.00,234.09,-504.09
target_1.5R,ASIANPAINT,2025-04-30,LONG,2457.00,2436.90,2025-04-30T12:05:00,2457.60,2436.90,2488.65,20,73.39,2451.62,-0.0004,2025-04-30T13:05:00,2436.90,STOP,0,-414.00,244.72,-658.72
target_1.5R,ADANIPORTS,2025-05-06,SHORT,1356.30,1331.40,2025-05-06T09:50:00,1328.90,1356.30,1287.80,37,71.29,1338.5,0.0022,2025-05-06T15:20:00,1319.40,EOD,0,351.50,244.97,106.53
target_1.5R,ASIANPAINT,2025-05-06,SHORT,2449.90,2426.00,2025-05-06T09:50:00,2424.60,2411.95,2386.65,20,64.67,2435.46,0.0021,2025-05-06T14:15:00,2411.95,TRAIL,1,253.00,241.83,11.17
target_1.5R,AMBUJACEM,2025-05-06,SHORT,543.70,537.10,2025-05-06T10:55:00,536.50,532.90,525.70,93,44.01,536.68,0.0011,2025-05-06T14:55:00,532.90,TRAIL,1,334.80,248.64,86.16
target_1.5R,BAJAJFINSV,2025-05-06,SHORT,2042.40,2021.60,2025-05-06T11:00:00,2021.00,2042.40,1988.90,24,27.84,2024.6,0.0013,2025-05-06T14:05:00,2042.40,STOP,0,-513.60,243.80,-757.40
target_1.5R,BAJAJ-AUTO,2025-05-07,SHORT,7781.00,7704.50,2025-05-07T09:50:00,7691.00,7646.00,7556.00,6,40.27,7737.73,-0.0037,2025-05-07T14:20:00,7646.00,TRAIL,1,270.00,230.06,39.94
target_1.5R,BAJAJFINSV,2025-05-07,SHORT,2045.50,2011.30,2025-05-07T10:50:00,2010.20,2045.50,1957.25,24,33.83,2026.02,-0.012,2025-05-07T15:20:00,2031.60,EOD,0,-513.60,242.51,-756.11
target_1.5R,ADANIPORTS,2025-05-07,LONG,1330.80,1298.70,2025-05-07T11:25:00,1334.60,1298.70,1388.45,37,39.85,1320.8,-0.0167,2025-05-07T15:20:00,1339.00,EOD,0,162.80,247.31,-84.51
target_1.5R,AMBUJACEM,2025-05-07,LONG,535.70,529.45,2025-05-07T11:55:00,536.45,529.45,546.95,93,49.91,532.4,-0.0044,2025-05-07T15:20:00,535.00,EOD,0,-134.85,249.11,-383.96
target_1.5R,ASIANPAINT,2025-05-07,LONG,2400.00,2355.40,2025-05-07T12:40:00,2403.30,2355.40,2475.15,20,66.16,2386.51,-0.0124,2025-05-07T14:15:00,2355.40,STOP,0,-958.00,237.94,-1195.94
target_1.5R,BAJAJFINSV,2025-05-15,SHORT,2025.00,2006.20,2025-05-15T09:45:00,2003.30,2025.00,1970.75,24,67.96,2010.05,-0.0026,2025-05-15T10:40:00,2025.00,STOP,0,-520.80,241.70,-762.50
target_1.5R,ASIANPAINT,2025-05-15,SHORT,2291.40,2272.20,2025-05-15T10:00:00,2271.80,2291.40,2242.40,22,52.78,2277.68,0.0012,2025-05-15T10:35:00,2291.40,STOP,0,-431.20,250.98,-682.18
target_1.5R,BAJAJ-AUTO,2025-05-15,LONG,7973.00,7877.50,2025-05-15T10:55:00,7989.50,8045.50,8157.50,6,74.8,7932.57,0.004,2025-05-15T14:25:00,8157.50,TARGET,1,1008.00,242.20,765.80
target_1.5R,ADANIPORTS,2025-05-15,LONG,1389.60,1371.90,2025-05-15T11:05:00,1389.90,1398.90,1416.90,35,63.03,1384.85,0.0028,2025-05-15T14:55:00,1398.90,TRAIL,1,315.00,244.02,70.98
target_1.5R,ASIANPAINT,2025-05-16,SHORT,2339.60,2318.60,2025-05-16T10:05:00,2318.30,2339.60,2286.35,21,84.72,2327.98,0.0017,2025-05-16T12:40:00,2339.60,STOP,0,-447.30,244.54,-691.84
target_1.5R,BAJAJ-AUTO,2025-05-16,LONG,8160.00,8075.50,2025-05-16T10:50:00,8163.00,8206.75,8294.25,6,53.42,8123.01,0.0029,2025-05-16T15:20:00,8281.00,EOD,1,708.00,246.66,461.34
target_1.5R,ADANIPORTS,2025-05-16,SHORT,1424.90,1403.50,2025-05-16T11:05:00,1401.60,1424.90,1366.65,35,61.13,1412.8,0.0033,2025-05-16T15:20:00,1404.30,EOD,0,-94.50,245.52,-340.02
target_1.5R,ASIANPAINT,2025-05-19,SHORT,2378.90,2349.00,2025-05-19T10:30:00,2347.60,2331.95,2300.65,21,69.25,2360.98,0.0,2025-05-19T15:10:00,2331.95,TRAIL,1,328.65,245.68,82.97
target_1.5R,ADANIPORTS,2025-05-19,SHORT,1410.60,1397.00,2025-05-19T11:40:00,1396.60,1410.60,1375.60,35,27.43,1402.25,0.0001,2025-05-19T15:20:00,1398.10,EOD,0,-52.50,244.54,-297.04
target_1.5R,AMBUJACEM,2025-05-19,LONG,566.00,559.35,2025-05-19T12:30:00,567.15,559.35,578.85,88,67.52,563.1,0.0044,2025-05-19T15:20:00,566.20,EOD,0,-83.60,249.34,-332.94
target_1.5R,BAJAJFINSV,2025-05-20,SHORT,2047.00,2026.00,2025-05-20T11:25:00,2025.40,2014.60,1993.00,24,28.54,2030.68,0.0043,2025-05-20T15:20:00,2006.30,EOD,1,458.40,241.90,216.50
target_1.5R,ASIANPAINT,2025-05-20,SHORT,2347.70,2327.50,2025-05-20T11:30:00,2327.10,2316.80,2296.20,21,56.14,2334.37,0.0069,2025-05-20T15:05:00,2296.20,TARGET,1,648.90,242.72,406.18
target_1.5R,ADANIPORTS,2025-05-20,SHORT,1407.30,1394.10,2025-05-20T12:10:00,1392.60,1385.25,1370.55,35,28.97,1396.52,0.0005,2025-05-20T14:40:00,1385.25,TRAIL,1,257.25,243.06,14.19
target_1.5R,BAJAJ-AUTO,2025-05-20,SHORT,8631.00,8534.50,2025-05-20T12:50:00,8525.50,8472.75,8367.25,5,34.81,8569.74,-0.0001,2025-05-20T14:20:00,8367.25,TARGET,1,791.25,211.16,580.09
target_1.5R,ADANIPORTS,2025-05-22,SHORT,1408.00,1380.10,2025-05-22T10:25:00,1379.00,1364.50,1335.50,36,32.77,1394.45,-0.0033,2025-05-22T14:40:00,1364.50,TRAIL,1,522.00,246.92,275.08
target_1.5R,ASIANPAINT,2025-05-22,SHORT,2310.00,2292.40,2025-05-22T12:50:00,2291.20,2310.00,2263.00,21,29.43,2297.1,-0.0014,2025-05-22T15:20:00,2299.70,EOD,0,-178.50,241.02,-419.52
target_1.5R,BAJAJ-AUTO,2025-05-22,LONG,8453.50,8329.00,2025-05-22T13:20:00,8460.50,8329.00,8657.75,5,63.78,8385.05,-0.0032,2025-05-22T15:20:00,8514.00,EOD,0,267.50,212.18,55.32
target_1.5R,ADANIPORTS,2025-05-23,LONG,1386.00,1375.00,2025-05-23T10:40:00,1388.90,1395.85,1409.75,35,74.79,1383.47,0.0085,2025-05-23T14:00:00,1395.85,TRAIL,1,243.25,243.67,-0.42
target_1.5R,ASIANPAINT,2025-05-23,LONG,2314.70,2295.00,2025-05-23T11:50:00,2316.70,2295.00,2349.25,21,64.3,2314.48,0.0011,2025-05-23T15:20:00,2316.70,EOD,0,0.00,243.25,-243.25
target_1.5R,AMBUJACEM,2025-05-23,LONG,575.20,566.25,2025-05-23T12:45:00,575.75,566.25,590.00,86,71.13,573.69,0.0,2025-05-23T15:20:00,571.30,EOD,0,-382.70,246.62,-629.32
target_1.5R,BAJAJ-AUTO,2025-05-27,SHORT,8759.00,8699.50,2025-05-27T09:50:00,8695.50,8759.00,8600.25,5,60.03,8728.48,-0.0015,2025-05-27T10:50:00,8759.00,STOP,0,-317.50,218.18,-535.68
target_1.5R,ASIANPAINT,2025-05-27,LONG,2328.50,2301.10,2025-05-27T10:25:00,2329.20,2301.10,2371.35,21,23.4,2317.33,-0.0061,2025-05-27T15:20:00,2325.00,EOD,0,-88.20,244.35,-332.55
target_1.5R,ADANIPORTS,2025-05-27,LONG,1402.90,1389.10,2025-05-27T11:10:00,1403.80,1389.10,1425.85,35,36.08,1395.54,-0.0023,2025-05-27T15:20:00,1405.70,EOD,0,66.50,245.83,-179.33
target_1.5R,BAJAJFINSV,2025-05-27,LONG,2050.00,2018.00,2025-05-27T11:25:00,2052.00,2018.00,2103.00,24,69.43,2033.99,-0.0013,2025-05-27T14:15:00,2018.00,STOP,0,-816.00,244.20,-1060.20
target_1.5R,AMBUJACEM,2025-05-27,SHORT,568.90,562.00,2025-05-27T11:40:00,561.95,568.90,551.53,88,33.67,561.97,0.0,2025-05-27T15:20:00,561.50,EOD,0,39.60,247.16,-207.56
target_1.5R,ASIANPAINT,2025-05-28,SHORT,2333.00,2312.30,2025-05-28T10:10:00,2310.40,2333.00,2276.50,21,53.7,2318.36,0.0,2025-05-28T15:20:00,2302.70,EOD,0,161.70,242.19,-80.49
target_1.5R,BAJAJFINSV,2025-05-28,SHORT,2044.90,2025.00,2025-05-28T10:10:00,2024.00,2044.90,1992.65,24,25.98,2031.49,0.0074,2025-05-28T12:50:00,2044.90,STOP,0,-501.60,244.13,-745.73
target_1.5R,ADANIPORTS,2025-05-28,LONG,1413.00,1403.00,2025-05-28T10:25:00,1413.60,1403.00,1429.50,35,39.61,1408.66,0.0006,2025-05-28T15:20:00,1410.30,EOD,0,-115.50,247.09,-362.59
target_1.5R,AMBUJACEM,2025-05-28,LONG,566.00,561.80,2025-05-28T10:50:00,566.50,561.80,573.55,88,64.76,564.37,0.0,2025-05-28T11:30:00,561.80,STOP,0,-413.60,248.23,-661.83
target_1.5R,AMBUJACEM,2025-05-30,SHORT,563.25,560.00,2025-05-30T09:45:00,559.40,563.25,553.62,89,34.89,561.48,0.0,2025-05-30T10:45:00,553.62,TARGET,0,513.97,247.65,266.33
target_1.5R,ADANIPORTS,2025-05-30,SHORT,1457.50,1441.00,2025-05-30T09:55:00,1440.50,1432.00,1415.00,34,77.01,1448.66,0.0024,2025-05-30T15:15:00,1432.00,TRAIL,1,289.00,244.16,44.84
target_1.5R,BAJAJ-AUTO,2025-05-30,SHORT,8646.00,8433.00,2025-05-30T10:40:00,8425.50,8646.00,8094.75,5,75.62,8477.24,-0.0098,2025-05-30T15:20:00,8382.50,EOD,0,215.00,210.10,4.90
target_1.5R,AMBUJACEM,2025-06-02,SHORT,554.70,550.75,2025-06-02T10:15:00,550.10,554.70,543.20,90,58.05,552.6,0.0001,2025-06-02T10:40:00,554.70,STOP,0,-414.00,248.58,-662.58
target_1.5R,ADANIPORTS,2025-06-02,LONG,1451.30,1425.30,2025-06-02T11:25:00,1454.30,1468.80,1497.80,34,73.02,1449.5,0.0,2025-06-02T14:05:00,1468.80,TRAIL,1,493.00,248.46,244.54
target_1.5R,BAJAJFINSV,2025-06-05,SHORT,1965.90,1942.90,2025-06-05T09:55:00,1942.00,1965.90,1906.15,25,73.98,1949.87,0.0025,2025-06-05T15:20:00,1943.80,EOD,0,-45.00,242.86,-287.86
target_1.5R,ADANIPORTS,2025-06-05,LONG,1459.80,1438.00,2025-06-05T10:10:00,1461.70,1438.00,1497.25,34,73.54,1452.57,0.0053,2025-06-05T15:20:00,1455.60,EOD,0,-207.40,247.97,-455.37
target_1.5R,BAJAJ-AUTO,2025-06-05,SHORT,8401.00,8352.00,2025-06-05T10:45:00,8348.00,8321.50,8268.50,5,59.27,8375.05,0.0059,2025-06-05T14:20:00,8321.50,TRAIL,1,132.50,208.37,-75.87
target_1.5R,AMBUJACEM,2025-06-05,LONG,553.95,551.00,2025-06-05T11:20:00,554.00,551.00,558.50,90,71.41,553.93,0.0001,2025-06-05T14:00:00,551.00,STOP,0,-270.00,248.63,-518.62
target_1.5R,ASIANPAINT,2025-06-10,SHORT,2240.00,2224.00,2025-06-10T09:45:00,2223.30,2240.00,2198.25,22,84.08,2228.48,-0.0035,2025-06-10T15:20:00,2217.00,EOD,0,138.60,244.22,-105.62
target_1.5R,ADANIPORTS,2025-06-10,LONG,1480.60,1470.20,2025-06-10T09:50:00,1481.10,1470.20,1497.45,33,22.64,1477.36,0.0033,2025-06-10T10:55:00,1470.20,STOP,0,-359.70,243.48,-603.18
target_1.5R,AMBUJACEM,2025-06-10,LONG,564.00,558.50,2025-06-10T12:30:00,564.40,558.50,573.25,88,63.89,563.3,0.0071,2025-06-10T15:20:00,560.90,EOD,0,-308.00,247.57,-555.57
target_1.5R,ADANIPORTS,2025-06-11,SHORT,1476.00,1468.20,2025-06-11T09:55:00,1467.80,1476.00,1455.50,34,76.11,1471.48,0.0,2025-06-11T13:25:00,1455.50,TARGET,0,418.20,248.48,169.72
target_1.5R,BAJAJFINSV,2025-06-11,LONG,2009.00,1982.90,2025-06-11T10:05:00,2010.00,1982.90,2050.65,24,34.94,1996.44,0.003,2025-06-11T15:20:00,2012.00,EOD,0,48.00,241.32,-193.32
target_1.5R,BAJAJ-AUTO,2025-06-11,LONG,8509.50,8397.00,2025-06-11T10:55:00,8510.00,8397.00,8679.50,5,72.96,8500.51,0.0011,2025-06-11T15:20:00,8500.50,EOD,0,-47.50,212.63,-260.13
target_1.5R,ASIANPAINT,2025-06-11,LONG,2220.00,2207.20,2025-06-11T11:30:00,2221.60,2207.20,2243.20,22,70.09,2214.48,-0.0045,2025-06-11T15:20:00,2208.50,EOD,0,-288.20,243.66,-531.86
target_1.5R,ADANIPORTS,2025-06-12,SHORT,1465.60,1453.30,2025-06-12T10:30:00,1451.90,1445.05,1431.35,34,32.33,1455.21,0.0023,2025-06-12T14:05:00,1445.05,TRAIL,1,232.90,246.24,-13.34
target_1.5R,BAJAJ-AUTO,2025-06-12,SHORT,8539.50,8467.00,2025-06-12T11:35:00,8465.50,8428.50,8354.50,5,35.88,8489.67,0.0015,2025-06-12T15:05:00,8354.50,TARGET,1,555.00,210.25,344.75
target_1.5R,BAJAJFINSV,2025-06-12,LONG,2049.00,2012.20,2025-06-12T12:45:00,2049.80,2012.20,2106.20,24,70.18,2040.76,0.0015,2025-06-12T15:20:00,2019.80,EOD,0,-720.00,244.18,-964.18
target_1.5R,BAJAJFINSV,2025-06-16,SHORT,2029.70,2000.00,2025-06-16T09:45:00,1999.10,2029.70,1953.20,25,57.65,2009.93,-0.003,2025-06-16T13:30:00,2029.70,STOP,0,-765.00,251.80,-1016.80
target_1.5R,BAJAJ-AUTO,2025-06-16,LONG,8305.00,8242.00,2025-06-16T10:20:00,8310.50,8344.75,8413.25,6,53.26,8275.91,0.0027,2025-06-16T14:25:00,8344.75,TRAIL,1,205.50,249.83,-44.33
target_1.5R,ADANIPORTS,2025-06-16,LONG,1408.00,1375.00,2025-06-16T11:05:00,1409.50,1375.00,1461.25,35,70.47,1398.48,-0.0114,2025-06-16T15:20:00,1400.00,EOD,0,-332.50,245.83,-578.33
target_1.5R,AMBUJACEM,2025-06-16,LONG,546.60,538.10,2025-06-16T12:35:00,546.85,551.23,559.98,91,67.88,542.32,0.0027,2025-06-16T14:00:00,551.23,TRAIL,1,398.12,249.81,148.31
target_1.5R,ASIANPAINT,2025-06-16,LONG,2237.90,2209.30,2025-06-16T13:25:00,2239.40,2209.30,2284.55,22,65.91,2227.3,0.0,2025-06-16T15:20:00,2240.00,EOD,0,13.20,246.37,-233.17
target_1.5R,AMBUJACEM,2025-06-17,LONG,553.45,546.80,2025-06-17T10:40:00,553.75,546.80,564.18,90,38.39,551.33,0.0015,2025-06-17T15:20:00,550.45,EOD,0,-297.00,248.44,-545.44
target_1.5R,ADANIPORTS,2025-06-17,SHORT,1414.80,1396.30,2025-06-17T11:50:00,1394.70,1414.80,1364.55,35,32.81,1405.09,-0.0001,2025-06-17T15:20:00,1392.00,EOD,0,94.50,243.84,-149.34
target_1.5R,BAJAJFINSV,2025-06-17,SHORT,2033.90,2003.10,2025-06-17T12:20:00,2003.00,2033.90,1956.65,24,27.76,2014.43,0.0009,2025-06-17T15:20:00,2002.80,EOD,0,4.80,240.35,-235.55
target_1.5R,BAJAJ-AUTO,2025-06-19,LONG,8306.00,8242.50,2025-06-19T10:40:00,8315.50,8242.50,8425.00,6,74.18,8282.63,0.0015,2025-06-19T15:20:00,8282.50,EOD,0,-198.00,248.97,-446.97
target_1.5R,ASIANPAINT,2025-06-19,LONG,2281.00,2264.10,2025-06-19T11:05:00,2282.00,2264.10,2308.85,21,67.73,2278.82,-0.005,2025-06-19T15:20:00,2267.00,EOD,0,-315.00,238.82,-553.82
target_1.5R,ADANIPORTS,2025-06-19,SHORT,1372.60,1348.10,2025-06-19T11:30:00,1347.90,1372.60,1310.85,37,31.08,1352.0,-0.0015,2025-06-19T15:20:00,1337.20,EOD,0,395.90,248.37,147.53
target_1.5R,BAJAJFINSV,2025-06-19,SHORT,1994.90,1979.30,2025-06-19T11:30:00,1978.80,1970.75,1954.65,25,52.93,1986.18,0.0003,2025-06-19T15:00:00,1970.75,TRAIL,1,201.25,246.85,-45.60
target_1.5R,ADANIPORTS,2025-06-20,LONG,1344.40,1335.00,2025-06-20T10:15:00,1348.90,1335.00,1369.75,37,74.28,1340.2,0.0,2025-06-20T15:20:00,1352.30,EOD,0,125.80,249.86,-124.06
target_1.5R,BAJAJ-AUTO,2025-06-20,LONG,8337.50,8250.00,2025-06-20T11:40:00,8346.00,8250.00,8490.00,5,45.1,8305.14,0.0035,2025-06-20T15:20:00,8362.50,EOD,0,82.50,208.86,-126.36
target_1.5R,BAJAJFINSV,2025-06-23,SHORT,1982.00,1954.90,2025-06-23T09:45:00,1953.90,1982.00,1911.75,25,64.55,1964.4,-0.005,2025-06-23T12:05:00,1982.00,STOP,0,-702.50,245.99,-948.49
target_1.5R,ADANIPORTS,2025-06-23,LONG,1350.60,1335.70,2025-06-23T11:20:00,1350.80,1335.70,1373.45,37,69.73,1346.3,-0.0062,2025-06-23T15:20:00,1354.90,EOD,0,151.70,250.28,-98.58
target_1.5R,ADANIPORTS,2025-06-25,SHORT,1404.00,1393.00,2025-06-25T11:40:00,1392.50,1404.00,1375.25,35,34.62,1394.36,0.0073,2025-06-25T15:20:00,1393.60,EOD,0,-38.50,243.78,-282.28
target_1.5R,BAJAJFINSV,2025-06-25,SHORT,2028.00,2013.00,2025-06-25T12:00:00,2012.70,2028.00,1989.75,24,29.89,2016.17,0.0094,2025-06-25T15:20:00,2013.10,EOD,0,-9.60,241.55,-251.15
target_1.5R,AMBUJACEM,2025-06-25,SHORT,560.45,554.15,2025-06-25T12:10:00,553.80,560.45,543.82,90,36.55,554.22,0.0049,2025-06-25T15:10:00,560.45,STOP,0,-598.50,250.71,-849.21
target_1.5R,AMBUJACEM,2025-06-26,LONG,563.45,559.40,2025-06-26T10:40:00,564.35,566.83,571.78,88,69.88,561.66,0.0046,2025-06-26T15:05:00,566.83,TRAIL,1,217.80,248.86,-31.06
target_1.5R,ADANIPORTS,2025-06-26,LONG,1406.80,1395.20,2025-06-26T11:10:00,1407.60,1395.20,1426.20,35,74.09,1404.38,0.0042,2025-06-26T12:40:00,1426.20,TARGET,0,651.00,247.96,403.04
target_1.5R,ASIANPAINT,2025-06-26,SHORT,2289.10,2282.30,2025-06-26T11:40:00,2281.00,2289.10,2268.85,21,40.14,2286.09,0.0031,2025-06-26T12:55:00,2289.10,STOP,0,-170.10,239.93,-410.03
target_1.5R,BAJAJ-AUTO,2025-06-26,SHORT,8465.00,8370.00,2025-06-26T12:50:00,8368.00,8465.00,8222.50,5,32.64,8414.1,-0.0023,2025-06-26T15:20:00,8436.00,EOD,0,-340.00,210.05,-550.05
target_1.5R,ADANIPORTS,2025-06-27,LONG,1440.40,1427.00,2025-06-27T09:45:00,1442.50,1427.00,1465.75,34,35.63,1435.31,0.0039,2025-06-27T15:20:00,1439.00,EOD,0,-119.00,244.93,-363.93
target_1.5R,AMBUJACEM,2025-06-27,LONG,572.85,565.10,2025-06-27T09:45:00,573.40,577.55,585.85,87,62.23,571.05,0.0049,2025-06-27T14:05:00,577.55,TRAIL,1,361.05,250.33,110.72
target_1.5R,BAJAJ-AUTO,2025-06-27,LONG,8485.00,8414.00,2025-06-27T12:45:00,8505.00,8414.00,8641.50,5,67.62,8459.16,0.0042,2025-06-27T15:20:00,8458.50,EOD,0,-232.50,212.04,-444.54
target_1.5R,ASIANPAINT,2025-07-02,LONG,2363.80,2327.00,2025-07-02T10:30:00,2365.30,2384.45,2422.75,21,29.96,2351.17,-0.0124,2025-07-02T15:20:00,2420.50,EOD,1,1159.20,251.25,907.95
target_1.5R,ADANIPORTS,2025-07-02,SHORT,1458.00,1447.10,2025-07-02T11:30:00,1446.30,1458.00,1428.75,34,31.73,1449.0,0.0076,2025-07-02T15:20:00,1442.80,EOD,0,119.00,245.57,-126.57
target_1.5R,BAJAJ-AUTO,2025-07-02,SHORT,8409.50,8349.00,2025-07-02T11:30:00,8346.50,8409.50,8252.00,5,42.2,8370.89,-0.0058,2025-07-02T15:20:00,8349.00,EOD,0,-12.50,208.69,-221.19
target_1.5R,AMBUJACEM,2025-07-02,LONG,585.70,581.55,2025-07-02T11:50:00,589.50,593.48,601.43,84,73.71,584.91,0.003,2025-07-02T14:35:00,593.48,TRAIL,1,333.90,248.42,85.48
target_1.5R,ADANIPORTS,2025-07-03,LONG,1448.90,1438.00,2025-07-03T09:50:00,1449.00,1438.00,1465.50,34,24.48,1442.39,0.0001,2025-07-03T12:15:00,1438.00,STOP,0,-374.00,245.40,-619.39
target_1.5R,BAJAJFINSV,2025-07-03,SHORT,2014.40,1982.60,2025-07-03T11:50:00,1982.40,2014.40,1934.40,25,26.64,1989.37,0.0,2025-07-03T15:20:00,1979.00,EOD,0,85.00,247.59,-162.59
target_1.5R,BAJAJ-AUTO,2025-07-03,LONG,8431.00,8350.00,2025-07-03T12:40:00,8448.50,8350.00,8596.25,5,65.36,8411.67,0.0026,2025-07-03T15:20:00,8380.50,EOD,0,-340.00,210.36,-550.36
target_1.5R,ADANIPORTS,2025-07-04,LONG,1437.60,1430.00,2025-07-04T10:45:00,1438.00,1430.00,1450.00,34,63.9,1435.13,0.0006,2025-07-04T11:35:00,1430.00,STOP,0,-272.00,243.78,-515.78
target_1.5R,BAJAJ-AUTO,2025-07-04,LONG,8409.50,8364.50,2025-07-04T12:00:00,8416.00,8364.50,8493.25,5,58.2,8413.25,-0.0001,2025-07-04T15:20:00,8431.00,EOD,0,75.00,210.59,-135.59
target_1.5R,AMBUJACEM,2025-07-07,SHORT,596.85,590.10,2025-07-07T09:45:00,589.15,596.85,577.60,84,49.04,592.25,0.0004,2025-07-07T15:20:00,592.15,EOD,0,-252.00,248.07,-500.07
target_1.5R,ASIANPAINT,2025-07-07,LONG,2456.40,2421.00,2025-07-07T10:30:00,2462.00,2421.00,2523.50,20,70.36,2449.02,-0.0004,2025-07-07T15:20:00,2444.10,EOD,0,-358.00,245.31,-603.31
target_1.5R,ADANIPORTS,2025-07-07,LONG,1424.90,1417.00,2025-07-07T11:15:00,1425.00,1429.00,1437.00,35,68.45,1422.89,0.0,2025-07-07T15:15:00,1437.00,TARGET,1,420.00,250.43,169.57
target_1.5R,BAJAJFINSV,2025-07-09,LONG,2021.00,2012.10,2025-07-09T10:25:00,2021.10,2012.10,2034.60,24,43.28,2017.34,-0.0026,2025-07-09T12:35:00,2034.60,TARGET,0,324.00,243.34,80.66
target_1.5R,AMBUJACEM,2025-07-09,LONG,593.35,589.00,2025-07-09T10:45:00,594.95,589.00,603.88,84,74.78,592.53,-0.0009,2025-07-09T14:35:00,589.00,STOP,0,-499.80,248.63,-748.43
target_1.5R,BAJAJ-AUTO,2025-07-09,LONG,8365.00,8310.50,2025-07-09T11:05:00,8373.00,8310.50,8466.75,5,42.39,8354.17,0.0013,2025-07-09T15:20:00,8354.50,EOD,0,-92.50,209.09,-301.59
target_1.5R,ASIANPAINT,2025-07-09,SHORT,2535.00,2495.70,2025-07-09T13:00:00,2493.30,2535.00,2430.75,20,31.07,2514.92,0.0144,2025-07-09T15:20:00,2497.90,EOD,0,-92.00,249.56,-341.56
target_1.5R,ADANIPORTS,2025-07-09,SHORT,1454.00,1443.20,2025-07-09T13:10:00,1440.30,1454.00,1419.75,34,30.53,1449.69,-0.0001,2025-07-09T15:20:00,1443.30,EOD,0,-102.00,245.11,-347.11
target_1.5R,ASIANPAINT,2025-07-10,SHORT,2512.00,2489.40,2025-07-10T09:50:00,2488.40,2476.60,2453.00,20,44.53,2496.24,0.0034,2025-07-10T15:00:00,2453.00,TARGET,1,708.00,247.07,460.93
target_1.5R,ADANIPORTS,2025-07-10,SHORT,1450.20,1444.00,2025-07-10T10:45:00,1443.50,1450.20,1433.45,34,44.59,1446.48,0.0007,2025-07-10T15:20:00,1442.60,EOD,0,30.60,245.32,-214.72
